Date,BIL,SQQQ,TQQQ,UPRO
2016-04-05,45.69,18.56,102.0,62.1
2016-04-06,45.69,17.98,104.75,62.78
2016-04-07,45.69,18.11,103.81,62.95
2016-04-08,45.69,18.26,103.04,62.93
2016-04-11,45.69,18.68,100.82,61.98
2016-04-12,45.69,17.79,105.32,64.41
2016-04-13,45.69,17.51,107.12,65.5
2016-04-14,45.7,17.6,106.72,65.39
2016-04-15,45.69,17.8,105.37,64.54
2016-04-18,45.69,17.28,108.97,67.0
2016-04-19,45.7,17.7,105.82,67.21
2016-04-20,45.7,17.66,106.16,67.35
2016-04-21,45.7,18.3,102.23,65.86
2016-04-22,45.69,18.63,100.33,65.62
2016-04-25,45.69,18.35,101.95,66.3
2016-04-26,45.7,19.27,96.94,65.79
2016-04-27,45.69,19.1,98.0,65.79
2016-04-28,45.7,19.9,93.89,64.1
2016-04-29,45.71,20.04,93.21,64.33
2016-05-02,45.7,20.04,93.07,63.9
2016-05-03,45.7,20.51,90.84,62.45
2016-05-04,45.7,20.3,91.56,62.98
2016-05-05,45.7,20.86,89.3,61.63
2016-05-06,45.71,20.21,92.05,62.92
2016-05-09,45.7,19.84,93.65,64.0
2016-05-10,45.7,19.3,96.19,65.1
2016-05-11,45.7,19.58,94.76,64.56
2016-05-12,45.69,20.05,92.64,63.54
2016-05-13,45.69,20.15,91.95,62.33
2016-05-16,45.7,19.51,95.0,63.7
2016-05-17,45.7,20.33,90.95,61.79
2016-05-18,45.69,20.23,91.37,61.5
2016-05-19,45.7,20.03,92.15,62.29
2016-05-20,45.7,19.57,94.32,62.76
2016-05-23,45.7,19.39,95.22,63.39
2016-05-24,45.7,18.3,100.49,65.66
2016-05-25,45.69,18.05,101.83,66.44
2016-05-26,45.7,17.93,102.51,66.46
2016-05-27,45.71,17.61,104.45,67.49
2016-05-31,45.7,17.74,103.48,66.04
2016-06-01,45.7,17.69,103.83,66.68
2016-06-02,45.71,17.58,104.5,67.11
2016-06-03,45.71,17.6,104.16,67.6
2016-06-06,45.71,17.46,105.14,68.39
2016-06-07,45.71,17.55,104.63,68.64
2016-06-08,45.72,17.77,103.17,68.32
2016-06-09,45.7,18.09,101.26,67.25
2016-06-10,45.71,18.56,98.75,66.18
2016-06-13,45.7,18.82,97.18,64.96
2016-06-14,45.71,18.54,98.67,65.38
2016-06-15,45.71,19.15,95.72,63.68
2016-06-16,45.71,18.77,97.45,65.19
2016-06-17,45.7,18.63,97.96,66.71
2016-06-20,45.71,18.89,96.79,66.2
2016-06-21,45.71,18.77,97.44,66.39
2016-06-22,45.7,18.45,98.77,67.46
2016-06-23,45.7,20.04,90.0,61.4
2016-06-24,45.7,20.79,86.27,59.63
2016-06-27,45.71,20.83,85.7,59.64
2016-06-28,45.72,19.69,90.51,62.35
2016-06-29,45.71,19.01,93.5,64.5
2016-06-30,45.71,18.46,96.14,66.51
2016-07-01,45.71,18.45,96.28,66.13
2016-07-05,45.72,18.77,94.5,65.02
2016-07-06,45.71,17.99,98.61,67.0
2016-07-07,45.72,17.62,100.57,68.1
2016-07-08,45.72,16.88,104.86,70.24
2016-07-11,45.71,16.47,107.5,71.49
2016-07-12,45.7,16.4,107.92,72.41
2016-07-13,45.71,16.3,108.41,73.38
2016-07-14,45.71,16.18,109.15,73.7
2016-07-15,45.71,16.34,108.2,72.93
2016-07-18,45.71,16.2,109.0,72.81
2016-07-19,45.71,15.96,110.59,73.69
2016-07-20,45.71,15.61,112.99,73.85
2016-07-21,45.71,15.71,112.24,73.34
2016-07-22,45.71,15.61,113.03,73.94
2016-07-25,45.71,15.57,113.27,73.47
2016-07-26,45.72,15.11,116.55,74.12
2016-07-27,45.71,15.09,116.71,73.18
2016-07-28,45.71,14.9,118.0,73.39
2016-07-29,45.71,14.89,118.39,74.06
2016-08-01,45.72,14.75,119.35,73.48
2016-08-02,45.71,15.08,116.78,72.26
2016-08-03,45.71,14.87,118.24,73.15
2016-08-04,45.71,14.51,121.2,74.06
2016-08-05,45.71,14.32,122.99,75.31
2016-08-08,45.72,14.33,122.63,75.01
2016-08-09,45.71,14.25,123.29,75.16
2016-08-10,45.71,14.23,123.4,75.12
2016-08-11,45.72,14.26,123.1,75.09
2016-08-12,45.71,14.09,124.6,75.72
2016-08-15,45.71,14.06,125.0,75.4
2016-08-16,45.71,14.2,123.7,74.78
2016-08-17,45.71,14.17,123.83,75.16
2016-08-18,45.71,14.19,123.66,75.09
2016-08-19,45.71,14.2,123.58,75.06
2016-08-22,45.72,13.95,125.88,76.04
2016-08-23,45.71,14.06,124.87,75.58
2016-08-24,45.72,14.42,121.54,74.16
2016-08-25,45.71,14.34,122.15,74.66
2016-08-26,45.72,14.29,122.69,74.21
2016-08-29,45.72,14.31,122.52,74.99
2016-08-30,45.72,14.45,121.29,74.33
2016-08-31,45.72,14.4,121.85,74.11
2016-09-01,45.72,14.1,124.06,75.06
2016-09-02,45.72,14.1,124.25,75.4
2016-09-06,45.73,13.88,126.19,75.56
2016-09-07,45.72,13.99,125.07,75.33
2016-09-08,45.73,14.49,120.85,73.7
2016-09-09,45.73,15.46,112.76,68.94
2016-09-12,45.73,14.6,118.74,71.28
2016-09-13,45.73,14.73,117.77,69.65
2016-09-14,45.72,14.52,119.37,69.38
2016-09-15,45.73,13.91,124.23,70.89
2016-09-16,45.73,13.8,125.37,71.53
2016-09-19,45.72,13.92,124.0,71.82
2016-09-20,45.72,13.82,125.0,71.6
2016-09-21,45.73,13.34,129.42,74.37
2016-09-22,45.73,13.33,129.55,74.06
2016-09-23,45.72,13.76,125.41,72.34
2016-09-26,45.73,13.87,124.36,71.39
2016-09-27,45.72,13.39,128.49,73.12
2016-09-28,45.72,13.45,128.24,73.74
2016-09-29,45.72,13.56,127.16,72.93
2016-09-30,45.73,13.43,128.15,73.02
2016-10-03,45.72,13.3,129.21,73.19
2016-10-04,45.72,13.37,128.73,72.58
2016-10-05,45.73,13.38,128.39,72.58
2016-10-06,45.73,13.32,129.11,73.31
2016-10-07,45.73,13.24,129.75,73.28
2016-10-10,45.73,13.24,130.0,72.81
2016-10-11,45.72,13.74,124.81,70.73
2016-10-12,45.73,14.07,121.83,69.32
2016-10-13,45.72,13.72,124.85,71.33
2016-10-14,45.73,13.91,123.3,70.12
2016-10-17,45.72,13.49,126.84,71.3
2016-10-18,45.72,13.64,125.26,71.06
2016-10-19,45.73,13.69,125.09,70.94
2016-10-20,45.72,13.65,125.33,70.03
2016-10-21,45.73,13.25,128.96,72.0
2016-10-24,45.73,13.01,131.34,71.75
2016-10-25,45.72,13.43,127.24,70.28
2016-10-26,45.73,13.23,128.87,71.59
2016-10-27,45.74,13.73,124.34,70.14
2016-10-28,45.73,13.71,124.56,69.94
2016-10-31,45.74,13.84,123.45,69.9
2016-11-01,45.74,14.23,119.74,67.7
2016-11-02,45.74,14.64,116.45,67.08
2016-11-03,45.73,15.1,112.78,66.0
2016-11-04,45.74,14.41,118.0,68.43
2016-11-07,45.73,14.12,120.0,69.54
2016-11-08,45.73,14.32,118.51,69.1
2016-11-09,45.72,13.4,126.15,74.18
2016-11-10,45.73,14.47,116.7,72.96
2016-11-11,45.72,14.2,118.72,73.83
2016-11-14,45.73,14.34,117.36,73.88
2016-11-15,45.73,14.25,117.95,74.35
2016-11-16,45.73,13.82,121.73,74.87
2016-11-17,45.73,13.48,124.75,75.91
2016-11-18,45.74,13.59,124.0,76.0
2016-11-21,45.72,13.1,128.35,77.42
2016-11-22,45.72,13.24,126.8,76.79
2016-11-23,45.73,13.23,127.03,78.0
2016-11-25,45.74,13.2,127.07,78.0
2016-11-28,45.73,13.2,127.05,77.38
2016-11-29,45.72,13.05,128.42,78.55
2016-11-30,45.7,13.59,123.22,77.53
2016-12-01,45.72,14.27,117.25,76.41
2016-12-02,45.72,13.96,119.65,77.45
2016-12-05,45.71,13.75,121.32,78.06
2016-12-06,45.71,13.85,120.56,78.38
2016-12-07,45.71,13.22,126.0,81.59
2016-12-08,45.72,13.03,127.96,82.54
2016-12-09,45.71,13.03,127.72,83.62
2016-12-12,45.7,12.9,128.9,84.25
2016-12-13,45.72,12.5,132.94,84.65
2016-12-14,45.72,12.57,132.07,83.32
2016-12-15,45.72,12.49,133.1,84.62
2016-12-16,45.71,12.66,131.45,83.8
2016-12-19,45.71,12.45,133.54,84.72
2016-12-20,45.72,12.39,134.15,84.86
2016-12-21,45.72,12.42,133.69,84.09
2016-12-22,45.71,12.6,131.93,83.84
2016-12-23,45.71,12.45,133.53,84.54
2016-12-27,45.71,12.25,135.75,85.08
2016-12-28,45.72,12.62,131.64,82.8
2016-12-29,45.71,12.61,131.81,83.05
2016-12-30,45.72,12.78,129.75,83.38
2017-01-03,45.72,12.66,130.91,83.95
2017-01-04,45.72,12.51,132.42,84.68
2017-01-05,45.72,12.24,135.24,84.99
2017-01-06,45.71,11.93,138.69,85.37
2017-01-09,45.72,11.85,139.64,84.92
2017-01-10,45.71,11.75,140.6,84.69
2017-01-11,45.71,47.19,70.09,84.88
2017-01-12,45.71,46.82,70.68,85.15
2017-01-13,45.71,46.84,70.65,84.61
2017-01-17,45.71,46.67,70.9,84.93
2017-01-18,45.72,46.4,71.25,85.2
2017-01-19,45.71,46.06,71.74,85.07
2017-01-20,45.71,46.46,71.1,84.6
2017-01-23,45.71,45.97,71.87,84.72
2017-01-24,45.71,44.45,74.29,87.32
2017-01-25,45.72,43.75,75.49,88.07
2017-01-26,45.72,43.55,75.79,88.06
2017-01-27,45.71,44.01,74.97,86.61
2017-01-30,45.72,45.02,73.24,85.23
2017-01-31,45.7,43.9,75.16,86.72
2017-02-01,45.7,44.16,74.66,85.53
2017-02-02,45.71,43.85,75.19,87.24
2017-02-03,45.71,43.93,75.13,87.37
2017-02-06,45.72,43.26,76.18,87.97
2017-02-07,45.71,43.2,76.28,87.05
2017-02-08,45.71,42.67,77.2,88.1
2017-02-09,45.72,42.08,78.33,89.84
2017-02-10,45.71,41.57,79.23,91.03
2017-02-13,45.72,41.19,79.94,91.58
2017-02-14,45.72,40.87,80.59,92.59
2017-02-15,45.71,40.01,82.28,94.39
2017-02-16,45.72,40.3,81.67,93.17
2017-02-17,45.71,39.39,83.62,95.09
2017-02-21,45.71,39.15,84.1,95.67
2017-02-22,45.71,38.83,84.71,96.73
2017-02-23,45.72,39.93,82.26,94.92
2017-02-24,45.71,39.41,83.38,96.41
2017-02-27,45.73,39.07,84.17,96.4
2017-02-28,45.7,38.69,84.95,98.49
2017-03-01,45.7,38.12,86.16,99.93
2017-03-02,45.71,38.81,84.64,98.18
2017-03-03,45.7,38.89,84.36,97.23
2017-03-06,45.72,38.99,84.16,97.09
2017-03-07,45.71,38.91,84.48,97.07
2017-03-08,45.7,38.76,84.71,96.22
2017-03-09,45.71,38.14,86.0,97.85
2017-03-10,45.71,38.21,85.81,97.4
2017-03-13,45.7,38.22,85.8,96.8
2017-03-14,45.7,38.03,86.34,97.25
2017-03-15,45.7,37.34,87.85,99.19
2017-03-16,45.7,37.53,87.4,98.85
2017-03-17,45.7,37.7,86.99,97.82
2017-03-20,45.72,37.16,88.22,98.34
2017-03-21,45.7,39.26,83.37,93.76
2017-03-22,45.72,38.64,84.69,94.05
2017-03-23,45.71,38.43,85.12,94.53
2017-03-24,45.7,39.39,83.01,91.48
2017-03-27,45.72,38.43,85.22,93.21
2017-03-28,45.72,37.59,86.91,95.19
2017-03-29,45.72,37.17,87.95,95.82
2017-03-30,45.73,37.12,88.06,96.25
2017-03-31,45.69,36.96,88.47,96.16
2017-04-03,45.7,37.45,87.25,95.15
2017-04-04,45.71,36.81,88.85,96.68
2017-04-05,45.7,37.27,87.71,95.12
2017-04-06,45.71,37.4,87.34,95.35
2017-04-07,45.72,37.3,87.68,95.54
2017-04-10,45.71,37.49,87.14,94.97
2017-04-11,45.72,37.86,86.28,94.77
2017-04-12,45.7,38.46,84.9,93.43
2017-04-13,45.7,38.46,84.94,92.73
2017-04-17,45.71,38.2,85.43,93.48
2017-04-18,45.71,37.49,86.9,94.44
2017-04-19,45.71,37.36,87.37,93.92
2017-04-20,45.72,36.78,88.66,95.2
2017-04-21,45.72,35.69,91.25,97.48
2017-04-24,45.72,35.24,92.45,98.43
2017-04-25,45.71,34.78,93.66,99.22
2017-04-26,45.71,34.68,93.86,99.52
2017-04-27,45.71,33.94,95.94,99.61
2017-04-28,45.72,33.83,96.21,99.27
2017-05-01,45.7,33.12,98.21,99.56
2017-05-02,45.7,33.29,97.71,98.84
2017-05-03,45.7,33.38,97.39,99.48
2017-05-04,45.7,33.11,98.14,99.87
2017-05-05,45.7,32.96,98.65,100.57
2017-05-08,45.72,32.64,99.58,100.81
2017-05-09,45.72,32.4,100.29,100.08
2017-05-10,45.71,32.65,99.54,100.04
2017-05-11,45.72,32.4,100.23,99.72
2017-05-12,45.72,32.23,100.85,100.15
2017-05-15,45.72,31.72,102.41,101.64
2017-05-16,45.72,32.3,100.51,98.41
2017-05-17,45.72,33.99,95.02,95.33
2017-05-18,45.72,32.73,98.7,97.37
2017-05-19,45.72,32.46,99.46,99.18
2017-05-22,45.72,31.57,102.19,100.55
2017-05-23,45.72,31.47,102.45,101.02
2017-05-24,45.72,30.95,104.18,101.99
2017-05-25,45.72,30.5,105.66,102.47
2017-05-26,45.73,30.42,105.9,102.26
2017-05-30,45.73,30.0,107.56,102.93
2017-05-31,45.7,30.14,106.87,102.93
2017-06-01,45.7,29.66,108.62,104.81
2017-06-02,45.7,28.96,111.05,105.55
2017-06-05,45.7,29.07,110.68,104.7
2017-06-06,45.7,29.09,110.7,105.07
2017-06-07,45.72,28.77,111.79,105.2
2017-06-08,45.71,28.79,111.74,105.68
2017-06-09,45.72,31.85,100.31,104.35
2017-06-12,45.71,31.01,103.04,105.49
2017-06-13,45.72,30.42,104.99,106.61
2017-06-14,45.71,32.16,99.25,103.77
2017-06-15,45.71,31.68,100.8,105.39
2017-06-16,45.72,31.12,102.57,106.43
2017-06-19,45.73,30.54,104.37,107.25
2017-06-20,45.73,30.96,102.88,106.1
2017-06-21,45.73,30.12,105.69,105.53
2017-06-22,45.74,30.38,104.73,105.54
2017-06-23,45.72,29.42,108.08,106.73
2017-06-26,45.73,30.7,103.56,105.55
2017-06-27,45.73,31.65,100.13,104.87
2017-06-28,45.72,31.02,102.06,106.28
2017-06-29,45.73,31.93,98.86,104.49
2017-06-30,45.71,31.75,99.4,105.27
2017-07-03,45.72,32.92,95.81,104.89
2017-07-05,45.71,32.98,95.45,103.93
2017-07-06,45.71,32.79,96.07,103.03
2017-07-07,45.71,31.98,98.35,103.96
2017-07-10,45.72,31.58,99.59,104.19
2017-07-11,45.71,30.36,103.38,105.62
2017-07-12,45.72,29.96,104.85,106.57
2017-07-13,45.71,29.51,106.37,107.1
2017-07-14,45.72,29.09,107.95,108.45
2017-07-17,45.72,29.19,107.43,107.87
2017-07-18,45.72,28.31,110.75,109.15
2017-07-19,45.72,27.85,112.75,110.77
2017-07-20,45.72,28.26,110.84,109.66
2017-07-21,45.72,27.99,112.03,110.1
2017-07-24,45.72,27.85,112.47,111.33
2017-07-25,45.72,27.6,113.47,111.39
2017-07-26,45.74,26.99,116.0,111.65
2017-07-27,45.73,28.56,109.65,109.8
2017-07-28,45.75,27.9,112.29,110.78
2017-07-31,45.7,28.22,111.03,110.89
2017-08-01,45.71,27.79,112.69,110.94
2017-08-02,45.7,27.98,111.88,110.68
2017-08-03,45.71,28.26,110.84,110.86
2017-08-04,45.7,28.1,111.37,110.81
2017-08-07,45.72,27.88,112.19,110.89
2017-08-08,45.72,28.57,109.51,109.45
2017-08-09,45.71,28.47,110.0,109.18
2017-08-10,45.72,29.66,105.14,106.07
2017-08-11,45.73,28.43,109.42,108.13
2017-08-14,45.72,27.79,111.9,109.96
2017-08-15,45.73,27.75,112.1,110.0
2017-08-16,45.72,28.12,110.54,108.89
2017-08-17,45.73,29.45,105.17,104.46
2017-08-18,45.74,29.57,104.83,104.13
2017-08-21,45.73,29.21,106.06,105.31
2017-08-22,45.74,28.8,107.31,106.23
2017-08-23,45.73,28.45,108.7,107.1
2017-08-24,45.73,28.57,108.08,106.88
2017-08-25,45.74,28.83,107.2,107.17
2017-08-28,45.74,29.59,104.36,104.55
2017-08-29,45.74,28.43,108.71,106.8
2017-08-30,45.74,27.25,113.25,109.28
2017-08-31,45.72,26.5,116.35,110.87
2017-09-01,45.72,26.97,114.32,109.91
2017-09-05,45.71,27.19,113.27,109.36
2017-09-06,45.72,27.03,113.93,109.88
2017-09-07,45.71,27.13,113.54,108.86
2017-09-08,45.72,27.06,113.67,110.81
2017-09-11,45.71,26.53,115.8,112.9
2017-09-12,45.72,26.71,115.0,113.0
2017-09-13,45.72,26.75,114.87,113.15
2017-09-14,45.73,26.96,114.07,113.27
2017-09-15,45.73,26.57,115.69,114.5
2017-09-18,45.73,26.63,115.37,115.02
2017-09-19,45.74,26.68,115.26,115.1
2017-09-20,45.73,26.94,114.02,114.8
2017-09-21,45.74,27.66,111.05,113.69
2017-09-22,45.74,27.8,110.48,113.78
2017-09-25,45.73,27.89,109.94,114.06
2017-09-26,45.74,27.68,110.85,114.79
2017-09-27,45.73,27.55,111.26,114.53
2017-09-28,45.73,27.22,112.55,115.26
2017-09-29,45.72,26.68,114.87,116.91
2017-10-02,45.71,26.64,115.0,118.25
2017-10-03,45.71,26.72,114.62,118.58
2017-10-04,45.71,26.22,116.76,119.66
2017-10-05,45.72,25.97,117.8,120.56
2017-10-06,45.71,25.51,119.9,121.21
2017-10-09,45.71,25.44,120.18,121.15
2017-10-10,45.72,25.68,119.15,121.0
2017-10-11,45.72,25.53,119.83,121.25
2017-10-12,45.73,25.25,121.07,121.85
2017-10-13,45.72,25.09,121.94,121.94
2017-10-16,45.72,25.06,122.13,121.93
2017-10-17,45.73,24.84,123.05,122.94
2017-10-18,45.73,25.44,120.14,121.3
2017-10-19,45.73,25.0,122.29,124.1
2017-10-20,45.74,24.95,122.52,125.1
2017-10-23,45.73,25.46,120.06,123.84
2017-10-24,45.74,25.62,119.3,123.22
2017-10-25,45.74,25.79,118.48,122.9
2017-10-26,45.74,24.74,123.13,123.67
2017-10-27,45.74,23.83,127.32,124.46
2017-10-30,45.74,23.35,129.75,124.57
2017-10-31,45.72,23.04,131.58,125.76
2017-11-01,45.72,23.43,129.37,124.88
2017-11-02,45.71,23.2,130.49,125.38
2017-11-03,45.71,22.86,132.49,126.1
2017-11-06,45.71,22.64,133.73,127.1
2017-11-07,45.72,22.57,134.16,126.36
2017-11-08,45.72,22.81,132.66,125.1
2017-11-09,45.72,22.79,132.81,125.12
2017-11-10,45.73,22.88,132.25,124.55
2017-11-13,45.73,22.8,132.8,124.7
2017-11-14,45.72,23.1,131.1,123.63
2017-11-15,45.72,22.76,132.91,124.67
2017-11-16,45.72,22.23,135.9,125.7
2017-11-17,45.72,22.45,134.44,125.64
2017-11-20,45.73,22.24,135.77,127.12
2017-11-21,45.73,21.77,138.61,128.33
2017-11-22,45.74,21.68,139.2,128.65
2017-11-24,45.73,21.55,140.05,128.76
2017-11-27,45.73,21.4,140.99,129.35
2017-11-28,45.74,21.45,140.68,132.7
2017-11-29,91.5,22.22,135.46,133.7
2017-11-30,91.43,22.34,134.5,135.29
2017-12-01,91.42,21.79,137.92,137.62
2017-12-04,91.43,23.02,130.37,134.66
2017-12-05,91.44,23.21,129.34,132.21
2017-12-06,91.43,22.65,132.6,132.62
2017-12-07,91.43,21.92,136.79,135.5
2017-12-08,91.45,22.1,135.81,136.36
2017-12-11,91.46,21.65,138.55,137.92
2017-12-12,91.45,21.43,139.76,138.64
2017-12-13,91.45,21.48,139.69,138.65
2017-12-14,91.45,21.38,140.24,138.16
2017-12-15,91.45,20.5,146.1,142.25
2017-12-18,91.38,20.48,146.08,142.84
2017-12-19,91.37,20.52,145.86,142.47
2017-12-20,91.38,20.73,144.39,141.47
2017-12-21,91.4,20.9,143.2,141.31
2017-12-22,91.41,21.19,141.03,140.33
2017-12-26,91.41,21.2,140.95,140.81
2017-12-27,91.41,21.0,142.26,141.54
2017-12-28,91.41,21.07,141.9,142.6
2017-12-29,91.41,21.21,140.9,141.61
2018-01-02,91.43,20.34,146.47,143.33
2018-01-03,91.44,19.6,151.87,146.85
2018-01-04,91.43,19.43,153.1,148.92
2018-01-05,91.43,19.12,155.53,150.17
2018-01-08,91.43,18.79,158.3,151.91
2018-01-09,91.44,19.14,155.29,150.71
2018-01-10,91.45,18.92,157.15,152.52
2018-01-11,91.46,18.69,159.05,155.23
2018-01-12,91.45,17.87,166.08,160.19
2018-01-16,91.45,18.16,163.74,157.91
2018-01-17,91.46,17.88,165.96,160.25
2018-01-18,91.47,17.64,168.21,160.72
2018-01-19,91.49,17.64,167.99,161.29
2018-01-22,91.49,16.91,175.21,165.84
2018-01-23,91.5,16.56,179.01,168.05
2018-01-24,91.5,16.63,178.07,168.27
2018-01-25,91.5,16.71,177.12,168.44
2018-01-26,91.52,16.33,180.95,171.34
2018-01-29,91.49,16.92,174.58,165.11
2018-01-30,91.51,16.58,178.05,165.44
2018-01-31,91.41,17.03,173.12,162.36
2018-02-01,91.44,17.27,170.79,160.57
2018-02-02,91.45,18.61,157.75,149.1
2018-02-05,91.42,21.11,136.82,127.07
2018-02-06,91.43,18.82,153.09,140.43
2018-02-07,91.43,19.18,149.93,139.6
2018-02-08,91.43,20.92,135.2,128.04
2018-02-09,91.46,20.07,140.58,132.39
2018-02-12,91.44,19.95,141.0,132.38
2018-02-13,91.45,19.65,143.41,133.21
2018-02-14,91.47,17.75,158.0,144.0
2018-02-15,91.46,17.37,160.9,145.11
2018-02-16,91.47,17.65,158.41,144.7
2018-02-20,91.48,17.12,163.48,144.32
2018-02-21,91.48,17.26,161.9,143.19
2018-02-22,91.49,17.13,163.47,144.3
2018-02-23,91.49,16.23,171.81,150.81
2018-02-26,91.48,15.81,176.08,154.38
2018-02-27,91.5,16.12,172.45,150.18
2018-02-28,91.42,16.68,166.57,143.38
2018-03-01,91.43,18.14,152.41,134.14
2018-03-02,91.45,17.29,160.15,137.31
2018-03-05,91.45,16.25,170.3,145.97
2018-03-06,91.44,16.65,166.09,141.35
2018-03-07,91.44,16.02,173.0,146.46
2018-03-08,91.45,15.58,177.5,149.75
2018-03-09,91.47,14.86,185.65,155.51
2018-03-12,91.45,14.58,189.31,156.45
2018-03-13,91.45,15.11,182.2,153.05
2018-03-14,91.47,15.33,179.64,149.84
2018-03-15,91.47,15.35,179.5,149.05
2018-03-16,91.47,15.99,172.49,147.5
2018-03-19,91.48,16.54,166.04,143.4
2018-03-20,91.48,16.49,165.93,143.22
2018-03-21,91.48,17.25,158.4,138.32
2018-03-22,91.5,17.86,152.2,132.57
2018-03-23,91.5,18.04,149.18,129.23
2018-03-26,91.52,16.7,159.89,134.93
2018-03-27,91.52,19.01,138.67,126.71
2018-03-28,91.53,19.06,138.44,127.29
2018-03-29,91.44,18.7,140.39,129.33
2018-04-02,91.44,19.37,134.76,123.8
2018-04-03,91.43,20.38,127.7,120.5
2018-04-04,91.46,17.79,146.18,133.14
2018-04-05,91.46,18.63,139.42,129.85
2018-04-06,91.47,18.87,136.94,127.04
2018-04-09,91.47,18.09,142.68,131.04
2018-04-10,91.48,18.04,142.71,129.72
2018-04-11,91.47,17.71,145.5,132.45
2018-04-12,91.48,17.15,150.01,135.67
2018-04-13,91.5,17.33,148.45,134.9
2018-04-16,91.49,16.77,153.12,138.45
2018-04-17,91.5,16.15,158.6,140.56
2018-04-18,91.5,16.33,156.99,138.67
2018-04-19,91.5,16.65,153.8,137.48
2018-04-20,91.51,17.06,149.56,135.11
2018-04-23,91.51,17.2,148.38,135.78
2018-04-24,91.52,18.47,137.68,128.4
2018-04-25,91.53,17.8,142.9,131.16
2018-04-26,91.54,16.59,152.35,134.44
2018-04-27,91.55,17.2,147.26,134.67
2018-04-30,91.43,17.79,142.06,129.74
2018-05-01,91.44,16.99,148.79,130.92
2018-05-02,91.46,17.63,143.26,127.11
2018-05-03,91.47,17.61,143.76,126.11
2018-05-04,91.46,16.17,155.86,133.96
2018-05-07,91.47,16.11,156.32,133.23
2018-05-08,91.46,15.97,157.8,135.01
2018-05-09,91.48,15.38,163.5,138.96
2018-05-10,91.5,15.13,166.3,141.87
2018-05-11,91.48,15.0,167.55,143.6
2018-05-14,91.49,15.38,163.32,140.92
2018-05-15,91.5,15.48,162.2,140.04
2018-05-16,91.51,15.39,163.2,141.23
2018-05-17,91.52,15.59,161.19,140.83
2018-05-18,91.52,15.29,164.19,142.9
2018-05-21,91.53,15.18,165.08,144.53
2018-05-22,91.54,15.81,158.64,139.9
2018-05-23,91.54,15.08,55.45,47.59
2018-05-24,91.55,15.09,55.42,47.17
2018-05-25,91.55,15.27,54.81,46.17
2018-05-29,91.55,15.08,55.37,46.29
2018-05-30,91.58,14.93,55.95,47.01
2018-05-31,91.45,14.74,56.66,47.15
2018-06-01,91.45,14.14,58.95,48.26
2018-06-04,91.46,13.78,60.47,48.52
2018-06-05,91.46,13.71,60.8,48.92
2018-06-06,91.46,13.51,61.7,50.0
2018-06-07,91.48,14.05,59.24,49.42
2018-06-08,91.48,13.89,59.96,50.29
2018-06-11,91.49,13.67,60.9,50.61
2018-06-12,91.48,13.46,61.84,50.68
2018-06-13,91.5,13.33,62.4,50.41
2018-06-14,91.51,13.27,62.64,49.92
2018-06-15,91.52,13.52,61.5,49.25
2018-06-18,91.52,13.79,60.19,48.46
2018-06-19,91.53,13.17,62.92,49.67
2018-06-20,91.54,12.99,63.81,49.43
2018-06-21,91.54,13.29,62.31,49.33
2018-06-22,91.55,13.89,59.62,48.08
2018-06-25,91.54,14.29,57.74,47.13
2018-06-26,91.56,14.09,58.49,47.41
2018-06-27,91.56,14.91,55.22,45.8
2018-06-28,91.58,14.25,57.7,47.31
2018-06-29,91.45,14.77,55.63,45.9
2018-07-02,91.45,13.93,59.08,47.69
2018-07-03,91.46,14.28,57.48,47.31
2018-07-05,91.47,13.95,58.79,47.78
2018-07-06,91.47,13.17,62.13,49.6
2018-07-09,91.49,12.98,63.01,50.5
2018-07-10,91.48,13.3,61.47,49.88
2018-07-11,91.49,13.01,62.82,50.47
2018-07-12,91.51,12.52,65.1,50.89
2018-07-13,91.51,12.49,65.37,51.17
2018-07-16,91.52,12.96,62.84,50.51
2018-07-17,91.51,12.36,66.0,51.63
2018-07-18,91.52,12.57,64.9,51.51
2018-07-19,91.54,12.51,65.16,51.17
2018-07-20,91.55,12.73,64.03,51.0
2018-07-23,91.54,12.13,67.13,52.24
2018-07-24,91.55,12.35,66.04,52.04
2018-07-25,91.57,12.32,66.0,53.03
2018-07-26,91.57,12.16,66.8,53.33
2018-07-27,91.58,12.89,62.93,52.06
2018-07-30,91.58,13.3,60.91,51.68
2018-07-31,91.44,13.05,62.03,52.02
2018-08-01,91.46,13.27,60.89,50.85
2018-08-02,91.46,12.4,65.09,52.56
2018-08-03,91.48,12.39,65.26,53.15
2018-08-06,91.48,12.04,67.07,54.13
2018-08-07,91.48,12.06,66.99,54.14
2018-08-08,91.48,12.0,67.3,54.2
2018-08-09,91.5,12.23,65.95,52.94
2018-08-10,91.51,12.22,66.09,52.98
2018-08-13,91.51,12.17,66.3,52.69
2018-08-14,91.5,12.37,65.25,52.35
2018-08-15,91.52,12.26,65.74,52.89
2018-08-16,91.52,12.52,64.39,53.06
2018-08-17,91.52,12.33,65.4,54.08
2018-08-20,91.54,12.35,65.29,54.45
2018-08-21,91.54,12.4,65.0,54.25
2018-08-22,91.56,12.23,65.9,54.24
2018-08-23,91.56,12.12,66.5,54.52
2018-08-24,91.56,11.7,68.79,55.91
2018-08-27,91.56,11.45,70.34,56.75
2018-08-28,91.58,11.43,70.41,56.63
2018-08-29,91.58,11.16,72.08,57.03
