Date,DBC,EEM,EFA,EWZ,SHY,TLT,TQQQ,UPRO,UVXY
2019-02-20,16.05,42.57,63.91,43.55,83.7,120.85,49.72,46.56,44.64
2019-02-21,16.09,43.04,64.12,44.15,83.76,121.57,50.8,47.44,42.14
2019-02-22,15.85,43.52,64.31,43.92,83.75,121.21,51.36,47.64,43.26
2019-02-25,15.92,43.37,64.62,44.1,83.79,121.81,51.52,47.49,43.82
2019-02-26,16.0,43.0,64.36,44.16,83.77,120.43,51.36,47.41,43.91
2019-02-27,15.96,42.44,64.27,43.0,83.75,120.02,51.04,47.09,43.76
2019-02-28,15.78,42.49,64.62,42.35,83.54,118.66,52.06,48.03,40.88
2019-03-01,15.83,42.55,64.38,42.37,83.56,119.59,52.07,47.46,42.33
2019-03-04,15.91,42.97,64.44,42.69,83.57,119.84,52.2,47.26,42.72
2019-03-05,15.82,42.73,64.28,41.5,83.63,120.28,51.3,46.39,44.44
2019-03-06,15.78,41.94,63.46,41.18,83.7,121.06,49.43,45.23,47.14
2019-03-07,15.77,41.64,63.47,41.67,83.73,121.57,49.15,44.95,47.51
2019-03-08,15.79,42.42,64.02,43.07,83.71,121.21,52.22,46.91,42.41
2019-03-11,15.89,42.64,63.98,43.28,83.74,122.06,53.07,47.39,40.63
2019-03-12,15.99,42.69,64.53,43.75,83.75,121.83,54.22,48.33,39.97
2019-03-13,15.92,42.46,64.52,43.21,83.77,120.95,53.98,48.23,39.02
2019-03-14,15.92,43.08,65.22,43.69,83.8,121.75,55.32,48.93,37.85
2019-03-15,16.0,43.56,65.45,44.4,83.78,121.68,55.82,49.48,37.98
2019-03-18,16.04,43.58,65.58,44.35,83.77,121.41,56.38,49.51,38.45
2019-03-19,16.16,43.65,65.61,44.01,83.89,122.68,57.01,48.9,38.97
2019-03-20,16.08,43.71,65.57,43.0,83.89,122.95,59.65,50.51,38.15
2019-03-21,15.94,42.43,64.31,40.43,84.03,124.86,55.75,47.63,44.74
2019-03-22,16.0,42.53,64.4,40.94,84.12,125.06,55.4,47.51,44.88
2019-03-25,16.03,42.66,64.72,41.62,84.11,124.97,56.16,48.51,41.29
2019-03-26,15.94,42.2,64.75,39.28,84.18,126.12,55.06,47.83,42.2
2019-03-27,15.89,42.48,64.59,40.68,84.17,126.56,55.41,48.34,40.84
2019-03-28,15.9,42.92,64.86,40.99,84.12,126.44,56.66,49.28,38.91
2019-03-29,16.05,43.63,65.69,41.8,83.87,124.37,58.89,51.0,37.87
2019-04-01,16.09,43.49,65.71,41.77,83.91,124.6,59.54,50.99,37.71
2019-04-02,16.11,43.79,66.22,41.18,83.87,123.52,60.57,51.29,38.09
2019-04-03,16.12,44.06,66.08,42.1,83.89,123.87,60.48,51.62,37.63
2019-04-04,16.17,44.4,66.25,42.29,83.88,124.03,61.39,52.29,36.43
2019-04-05,16.23,44.4,66.29,42.65,83.86,123.59,61.87,52.49,36.15
2019-04-08,16.2,44.31,65.87,42.08,83.87,123.98,61.19,51.65,38.08
2019-04-09,16.34,44.52,66.12,42.25,83.94,124.28,62.18,52.18,36.54
2019-04-10,16.26,44.04,65.98,41.47,83.89,123.55,61.71,52.12,35.39
2019-04-11,16.31,44.36,66.44,40.32,83.84,122.67,62.47,53.17,32.98
2019-04-12,16.28,44.13,66.47,40.62,83.85,122.98,62.52,53.03,32.36
2019-04-15,16.22,44.46,66.52,40.79,83.84,122.21,63.13,53.18,32.0
2019-04-16,16.16,44.59,66.71,40.05,83.87,122.26,63.76,52.72,32.27
2019-04-17,16.21,44.56,66.67,40.46,83.89,122.9,63.96,53.0,31.55
2019-04-18,16.29,44.27,66.56,40.49,83.9,122.31,64.5,53.17,31.1
2019-04-22,16.31,44.37,66.69,41.14,83.94,122.57,66.95,54.53,30.74
2019-04-23,16.25,43.77,66.23,40.09,83.99,123.57,66.3,54.21,31.83
2019-04-24,16.22,43.71,66.18,41.08,83.99,123.39,67.04,54.04,32.75
2019-04-25,16.03,43.88,66.45,41.25,84.08,123.81,67.28,54.82,31.1
2019-04-26,16.04,43.97,66.72,41.23,84.05,123.02,67.64,55.01,31.81
2019-04-29,16.09,43.93,66.76,41.39,84.11,123.65,66.09,55.1,31.84
2019-04-30,16.04,43.6,66.38,40.7,83.88,123.9,65.33,53.86,33.62
2019-05-01,15.86,43.7,66.28,40.65,83.84,123.31,64.53,53.53,33.71
2019-05-02,15.87,44.22,66.99,41.19,83.87,123.66,67.57,55.04,31.35
2019-05-03,15.92,43.31,66.23,40.46,83.92,124.0,66.36,54.39,33.81
2019-05-06,15.72,42.46,65.07,40.12,83.96,124.95,62.5,51.67,42.39
2019-05-07,15.74,42.4,65.15,40.91,83.95,124.41,61.95,51.43,41.29
2019-05-08,15.66,41.73,64.85,40.29,84.0,124.92,60.97,50.91,41.08
2019-05-09,15.69,41.98,65.33,40.25,84.02,124.75,61.14,51.63,36.51
2019-05-10,15.61,40.58,63.81,38.84,84.12,125.73,54.82,47.81,44.37
2019-05-13,15.82,41.15,64.45,38.97,84.12,125.36,56.54,49.01,40.79
2019-05-14,15.96,41.23,64.68,38.44,84.18,126.13,58.89,49.86,38.27
2019-05-15,16.05,41.03,65.2,37.65,84.13,125.71,60.73,51.21,35.85
2019-05-16,15.9,40.29,64.77,36.99,84.15,125.99,58.84,50.25,36.55
2019-05-17,15.97,40.12,64.51,37.72,84.11,125.73,55.89,49.28,37.32
2019-05-20,15.98,40.63,64.94,39.26,84.07,125.53,57.57,50.55,34.6
2019-05-21,15.75,40.43,64.68,39.36,84.11,126.25,56.82,50.12,33.97
2019-05-22,15.42,39.91,64.09,39.09,84.26,127.67,54.14,48.32,37.4
2019-05-23,15.63,39.95,64.78,39.22,84.23,127.78,54.06,48.51,36.23
2019-05-24,15.76,40.09,64.15,40.28,84.3,128.79,53.48,47.21,37.8
2019-05-28,15.7,40.35,63.74,40.92,84.31,129.09,52.14,46.27,38.9
2019-05-29,15.54,40.57,63.98,41.36,84.38,130.2,52.76,46.6,37.77
2019-05-30,15.13,40.71,63.4,41.65,84.56,131.83,50.22,44.69,40.23
2019-05-31,15.08,41.08,63.77,41.96,84.55,132.44,47.01,44.33,40.64
2019-06-03,15.17,41.17,64.5,42.56,84.49,130.93,50.82,47.21,37.36
2019-06-04,14.86,40.84,64.48,41.56,84.53,130.19,51.94,48.4,36.17
2019-06-05,15.12,40.86,64.74,42.22,84.48,130.61,53.14,49.32,35.03
2019-06-06,15.17,41.18,65.56,42.6,84.57,131.74,56.17,50.81,35.46
2019-06-07,15.13,41.61,65.74,42.27,84.49,130.5,58.22,51.51,34.99
2019-06-10,15.23,42.08,66.07,43.35,84.46,130.58,58.44,51.47,35.15
2019-06-11,15.02,41.63,65.58,42.78,84.53,130.68,57.45,51.19,34.85
2019-06-12,15.21,41.56,65.64,43.21,84.62,131.13,58.39,51.86,34.54
2019-06-13,15.27,41.1,65.16,42.24,84.59,131.46,57.63,51.6,34.08
2019-06-14,15.2,40.95,63.83,41.71,84.55,131.69,58.68,51.69,33.46
2019-06-17,15.38,41.94,64.68,42.81,84.56,132.35,61.22,53.22,33.11
2019-06-18,15.35,42.29,65.08,43.3,84.74,132.54,61.94,53.66,31.36
2019-06-19,15.66,42.91,65.65,44.18,84.78,132.89,63.64,55.15,31.63
2019-06-20,15.7,42.77,65.37,44.37,84.74,131.43,63.35,54.94,32.69
2019-06-21,15.77,42.71,65.51,44.38,84.79,132.41,63.33,54.72,32.17
2019-06-24,15.82,42.27,65.12,43.2,84.81,132.82,60.09,53.04,33.46
2019-06-25,15.9,42.67,65.2,43.55,84.71,131.97,60.85,52.81,33.03
2019-06-26,15.9,42.97,65.36,43.69,84.78,132.9,61.51,53.4,32.24
2019-06-27,15.73,42.91,65.73,43.72,84.78,132.81,61.77,54.15,31.51
2019-06-28,15.72,43.42,66.04,43.88,84.57,132.24,64.23,55.56,28.92
2019-07-01,15.46,43.31,66.23,43.48,84.62,133.26,65.01,56.09,27.3
2019-07-02,15.61,43.23,66.68,43.88,84.64,134.21,66.45,57.33,27.04
2019-07-03,15.64,42.93,66.17,45.24,84.47,132.43,66.02,57.08,27.19
2019-07-05,15.62,42.67,65.79,45.57,84.43,132.61,64.63,56.23,28.3
2019-07-08,15.67,42.54,65.51,46.02,84.4,132.56,65.6,56.42,28.43
2019-07-09,16.01,42.9,65.74,46.73,84.55,131.83,67.54,57.22,27.11
2019-07-10,16.02,42.82,65.72,46.57,84.51,130.07,67.36,57.57,26.45
2019-07-11,16.06,42.85,65.8,46.33,84.52,130.22,68.49,58.38,25.74
2019-07-12,15.89,43.01,65.86,45.89,84.54,130.97,69.07,58.39,25.68
2019-07-15,15.72,42.95,65.59,45.72,84.51,130.58,68.09,57.81,25.8
2019-07-16,15.58,42.82,65.5,45.97,84.59,131.99,67.08,56.66,26.65
2019-07-17,15.47,43.08,65.7,46.67,84.69,132.0,67.37,57.24,26.33
2019-07-18,15.56,42.86,65.51,46.02,84.6,131.69,65.74,56.26,26.74
2019-07-19,15.51,42.87,65.58,46.19,84.61,131.94,67.29,56.67,26.0
2019-07-22,15.61,42.92,65.99,45.7,84.59,131.22,68.59,57.83,24.57
2019-07-23,15.54,42.99,66.04,45.94,84.61,131.79,70.05,58.63,23.63
2019-07-24,15.48,42.61,65.37,45.09,84.56,131.16,68.05,57.76,24.71
2019-07-25,15.5,42.7,65.5,45.44,84.57,131.47,70.07,58.94,23.76
2019-07-26,15.56,42.62,65.64,45.49,84.57,131.51,69.42,58.64,24.06
2019-07-29,15.65,42.29,64.88,45.17,84.58,131.83,68.49,58.22,24.94
2019-07-30,15.55,41.77,64.45,44.5,84.57,132.89,65.6,56.21,27.02
2019-07-31,15.12,40.95,64.27,44.13,84.66,135.26,64.68,54.79,30.23
2019-08-01,15.14,40.55,63.7,43.92,84.68,136.51,61.72,53.6,30.6
2019-08-02,15.01,39.05,62.11,42.14,84.85,138.87,55.24,48.83,37.15
2019-08-05,14.93,39.61,62.53,42.93,84.89,139.98,57.51,50.7,33.56
2019-08-06,14.74,39.79,62.77,43.19,84.9,140.03,58.35,50.81,33.83
2019-08-07,14.82,40.28,63.38,44.27,84.87,140.33,62.21,53.73,30.81
2019-08-08,14.95,39.87,62.94,43.99,84.82,140.05,60.37,52.63,32.5
2019-08-09,14.87,39.37,62.44,42.59,84.91,142.97,58.35,50.69,35.98
2019-08-12,15.19,39.89,63.03,43.44,84.81,142.48,62.18,53.03,31.97
2019-08-13,14.96,38.74,61.3,41.35,84.92,145.69,56.61,48.38,38.59
2019-08-14,14.84,39.0,61.51,41.36,85.1,147.31,56.37,48.74,37.32
2019-08-15,14.83,39.54,62.25,41.65,85.09,146.13,58.97,50.87,34.12
2019-08-16,14.9,39.7,62.63,40.75,85.0,144.04,61.73,52.7,30.32
2019-08-19,14.94,39.78,62.42,40.89,85.06,145.53,60.46,51.47,31.39
2019-08-20,14.99,40.16,62.86,41.97,84.98,144.56,62.0,52.72,29.12
2019-08-21,14.92,39.64,62.74,40.91,84.94,143.6,61.4,52.65,29.81
2019-08-22,14.81,39.05,61.96,39.51,85.08,145.96,55.78,48.56,35.32
2019-08-23,14.8,39.26,62.47,38.89,85.04,145.37,58.04,50.15,33.96
2019-08-26,14.9,39.33,62.42,39.03,85.07,147.61,57.69,49.6,34.94
2019-08-27,15.03,39.44,62.42,39.46,85.09,147.8,58.27,50.63,33.76
2019-08-28,15.07,39.88,62.96,40.29,85.05,147.24,60.92,52.54,31.66
2019-08-29,14.83,40.19,63.21,40.99,85.08,147.28,60.49,52.49,31.82
2019-08-30,14.75,39.94,63.09,39.93,85.0,147.21,58.73,51.56,34.16
2019-09-03,15.1,40.61,63.98,41.19,85.07,147.43,61.2,53.25,30.88
2019-09-04,15.08,41.07,64.32,41.61,84.88,144.76,64.58,55.32,29.1
2019-09-05,15.12,41.25,64.53,42.13,84.89,145.79,64.4,55.46,27.83
2019-09-06,15.26,41.38,64.72,42.13,84.8,143.2,63.99,55.5,27.44
2019-09-09,15.28,41.41,64.83,42.01,84.66,140.69,63.46,55.5,27.32
2019-09-10,15.17,41.7,65.19,42.61,84.66,140.44,65.17,56.68,26.63
2019-09-11,15.11,42.0,65.57,42.99,84.64,139.52,65.98,57.16,25.63
2019-09-12,15.11,42.24,65.94,42.28,84.5,136.54,65.28,57.03,25.11
2019-09-13,15.78,41.91,65.35,42.35,84.57,138.28,64.38,56.54,25.65
2019-09-16,15.48,41.91,65.57,42.86,84.61,139.03,65.23,56.98,25.48
2019-09-17,15.38,41.74,65.49,42.61,84.56,139.62,65.19,57.07,24.2
2019-09-18,15.46,41.57,65.71,41.92,84.57,140.04,65.48,56.98,23.61
2019-09-19,15.48,41.61,65.56,42.2,84.66,141.89,63.42,56.13,25.36
2019-09-20,15.52,41.65,65.39,41.84,84.71,141.86,63.48,56.18,25.06
2019-09-23,15.34,41.21,65.14,41.67,84.8,143.57,60.97,54.8,26.78
2019-09-24,15.25,41.18,64.95,41.96,84.69,141.47,62.92,55.76,25.84
2019-09-25,15.25,41.17,65.19,42.26,84.73,142.38,62.29,55.42,26.17
2019-09-26,15.19,40.64,64.97,42.23,84.78,142.73,60.03,54.48,27.2
2019-09-27,15.04,40.87,65.21,42.13,84.82,143.08,61.63,55.27,26.04
2019-09-30,15.03,40.58,64.57,41.68,84.78,143.26,60.14,53.29,27.7
2019-10-01,14.9,40.27,63.25,40.78,84.87,143.61,57.06,50.45,30.59
2019-10-02,14.88,40.79,63.67,41.2,85.05,144.92,58.94,51.65,28.8
2019-10-03,15.0,40.97,64.17,42.11,85.04,145.99,61.42,53.72,26.45
2019-10-04,14.98,40.63,64.09,40.87,84.95,144.78,60.85,53.04,26.92
2019-10-07,14.97,40.34,63.49,40.58,85.0,145.17,58.08,50.57,30.05
2019-10-08,15.01,40.65,63.95,41.13,84.95,144.35,59.84,51.94,28.41
2019-10-09,15.11,41.07,64.4,41.17,84.85,142.2,61.15,52.99,27.04
2019-10-10,15.29,41.73,65.55,42.23,84.77,140.44,63.44,54.59,24.6
2019-10-11,15.22,41.55,65.28,42.13,84.78,141.46,63.51,54.47,23.47
2019-10-14,15.18,41.92,66.04,41.8,84.76,139.75,65.92,56.1,22.46
2019-10-15,15.2,42.04,66.14,42.36,84.8,139.92,65.43,55.82,22.03
2019-10-16,15.26,42.2,66.3,42.04,84.8,139.58,65.88,56.26,21.87
2019-10-17,15.25,41.98,66.27,42.42,84.83,139.58,63.99,55.5,21.79
2019-10-18,15.23,42.36,66.63,42.8,84.79,138.53,65.68,56.69,20.92
2019-10-21,15.25,42.39,66.47,43.85,84.82,139.34,64.16,56.08,21.42
2019-10-22,15.44,42.4,66.83,44.46,84.81,139.48,64.46,56.56,21.01
2019-10-23,15.52,42.4,66.95,44.13,84.81,139.2,66.31,56.8,20.56
2019-10-24,15.61,42.7,67.02,44.67,84.76,138.52,67.82,57.54,19.55
2019-10-25,15.55,42.95,67.32,45.13,84.73,137.26,69.89,58.5,19.84
2019-10-28,15.52,42.73,67.3,44.62,84.75,137.35,68.28,58.39,19.83
2019-10-29,15.42,42.92,67.58,45.28,84.8,139.36,69.24,58.96,19.09
2019-10-30,15.33,42.58,67.42,44.6,84.95,141.24,69.29,58.42,19.51
2019-10-31,15.61,43.22,68.02,45.09,84.76,140.56,71.17,60.04,18.18
2019-11-01,15.71,43.65,68.37,45.02,84.7,138.71,72.44,60.76,18.24
2019-11-04,15.75,43.9,68.24,45.25,84.64,137.15,72.53,60.54,18.8
2019-11-05,15.58,43.76,68.21,44.34,84.69,137.98,72.07,60.61,18.68
2019-11-06,15.57,44.08,68.42,44.53,84.59,135.48,72.8,61.23,18.43
2019-11-07,15.61,43.68,68.38,43.02,84.6,134.91,73.66,61.61,17.85
2019-11-08,15.51,43.37,68.29,43.62,84.62,135.0,73.35,61.32,17.77
2019-11-11,15.52,43.09,68.32,42.79,84.63,135.62,73.95,61.62,17.46
2019-11-12,15.55,42.76,68.08,42.4,84.67,136.5,73.84,61.7,17.62
2019-11-13,15.5,42.79,67.89,42.48,84.75,137.91,73.82,61.95,17.23
2019-11-14,15.58,43.13,68.32,43.02,84.72,137.76,75.21,63.3,16.1
2019-11-15,15.42,43.06,68.4,42.21,84.76,138.01,75.6,63.41,16.08
2019-11-18,15.28,43.15,68.31,42.0,84.75,139.16,75.91,63.32,16.31
2019-11-19,15.48,42.96,67.88,41.96,84.79,140.6,74.58,62.64,16.55
2019-11-20,15.62,42.87,67.79,42.77,84.75,139.72,74.0,62.33,16.61
2019-11-21,15.61,42.87,67.98,43.16,84.74,139.9,74.2,62.69,15.88
2019-11-22,15.61,43.3,68.52,42.71,84.75,140.31,76.77,64.13,14.87
2019-11-25,15.7,43.17,68.48,42.1,84.79,141.13,77.23,64.53,14.56
2019-11-26,15.62,43.22,68.66,42.1,84.74,140.72,78.79,65.37,14.43
2019-11-27,15.31,42.54,68.18,42.47,84.77,140.42,77.74,64.69,14.8
2019-11-29,15.29,42.53,67.83,43.07,84.61,138.31,75.24,63.03,16.04
2019-12-02,15.3,42.31,67.58,43.12,84.73,141.21,73.55,61.74,17.44
2019-12-03,15.54,42.63,68.2,43.61,84.69,139.8,74.64,62.84,16.23
2019-12-04,15.57,42.82,68.07,44.01,84.65,139.12,75.03,63.21,15.91
2019-12-05,15.67,43.07,68.69,44.71,84.62,138.35,77.35,64.88,15.12
2019-12-06,15.65,42.9,68.33,44.59,84.62,138.65,76.4,64.3,16.27
2019-12-09,15.72,43.05,68.36,44.41,84.58,138.66,76.23,64.05,16.23
2019-12-10,15.65,43.68,68.72,44.92,84.65,139.75,77.38,64.59,15.75
2019-12-11,15.79,44.44,69.18,45.8,84.57,137.45,79.15,66.25,14.44
2019-12-12,15.87,44.42,69.66,45.69,84.67,139.04,79.86,66.36,13.47
2019-12-13,15.98,43.86,69.62,45.56,84.62,137.79,82.15,67.75,13.02
2019-12-16,16.05,44.26,69.22,45.53,84.64,137.6,82.26,67.76,12.87
2019-12-17,16.06,44.5,69.13,46.19,84.65,136.47,82.45,67.75,13.08
2019-12-18,16.13,44.52,69.13,46.55,84.53,136.47,84.13,68.56,12.58
2019-12-19,16.11,44.61,69.18,46.25,84.53,136.65,85.13,69.6,12.78
2019-12-20,15.86,44.67,69.29,46.7,84.51,136.45,85.76,69.8,12.87
2019-12-23,15.93,44.57,69.22,46.66,84.52,136.84,85.84,69.68,12.68
2019-12-24,16.05,44.89,69.52,47.69,84.55,137.17,88.07,70.7,12.62
2019-12-26,16.08,45.07,69.64,47.31,84.61,137.32,87.81,70.67,13.03
2019-12-27,16.05,44.77,69.12,47.2,84.64,136.82,86.06,69.5,13.73
2019-12-30,15.95,44.87,69.44,47.45,84.63,135.48,86.55,70.01,12.89
2019-12-31,15.97,45.78,70.14,48.41,84.67,137.015,90.84,71.9,12.1
2020-01-02,16.16,44.93,69.27,47.99,84.74,139.12,88.37,70.34,13.03
2020-01-03,16.19,44.82,69.54,47.25,84.71,138.33,90.05,71.07,12.81
2020-01-06,16.18,44.79,69.35,47.22,84.71,137.645,89.94,70.45,12.71
2020-01-07,15.94,45.05,69.55,47.01,84.67,136.74,92.01,71.54,12.35
2020-01-08,15.87,45.35,69.71,46.65,84.68,137.22,94.33,73.0,11.69
2020-01-09,15.87,45.59,69.45,46.27,84.7,138.44,93.56,72.38,11.58
2020-01-10,15.75,46.3,69.81,46.67,84.69,138.02,96.83,73.84,11.14
2020-01-13,15.82,46.04,69.88,46.82,84.7,138.73,95.7,73.49,11.02
2020-01-14,15.74,45.68,69.88,45.75,84.74,139.65,95.76,74.0,10.98
2020-01-15,15.72,45.97,70.17,45.88,84.74,139.21,98.43,75.8,10.58
2020-01-16,15.77,46.23,70.38,46.76,84.77,138.02,99.9,76.51,10.61
2020-01-17,15.68,45.06,69.82,45.67,84.79,139.47,99.85,76.08,10.73
2020-01-21,15.47,45.43,69.96,46.51,84.805,139.96,100.53,76.12,10.83
2020-01-22,15.34,44.96,69.79,47.06,84.84,140.94,101.46,76.28,10.76
2020-01-23,15.11,44.6,69.49,46.49,84.87,142.08,98.83,74.23,11.71
2020-01-24,14.83,43.06,68.05,44.75,84.96,144.29,92.72,70.68,13.54
2020-01-27,14.9,43.42,68.69,45.77,84.92,143.16,97.03,72.87,12.38
2020-01-28,14.83,43.63,68.7,44.96,85.0,144.56,97.38,72.68,12.4
2020-01-29,14.7,42.98,68.64,44.81,85.01,144.58,98.48,73.31,12.1
2020-01-30,14.58,42.11,67.48,43.76,85.12,145.9,93.64,69.37,14.17
2020-01-31,14.31,42.58,67.64,44.43,84.96,145.54,97.94,70.89,13.4
2020-02-03,14.33,43.68,68.77,44.72,84.87,143.58,104.63,74.12,12.31
2020-02-04,14.55,43.93,69.43,44.99,84.81,142.01,105.84,76.63,11.58
2020-02-05,14.61,43.97,69.62,44.17,84.83,142.65,108.42,77.42,11.4
2020-02-06,14.53,43.36,68.96,43.38,84.88,144.43,107.02,76.23,11.65
2020-02-07,14.4,43.6,69.1,42.99,84.92,144.83,110.88,77.9,11.43
2020-02-10,14.45,44.17,69.57,43.91,84.88,144.1,110.96,78.3,11.43
2020-02-11,14.65,44.77,69.81,44.11,84.84,143.37,114.21,79.77,10.575
2020-02-12,14.66,44.18,69.32,43.67,84.86,143.92,113.77,79.47,10.875
2020-02-13,14.65,44.2,69.2,43.86,84.895,144.55,114.54,79.86,10.69
2020-02-14,14.76,43.91,68.76,43.32,84.93,145.54,114.74,79.23,10.95
2020-02-18,14.9,44.23,68.99,43.91,84.94,145.53,118.06,80.36,10.72
2020-02-19,14.84,43.54,68.58,42.84,84.96,146.67,114.7,79.31,11.28
2020-02-20,14.78,43.29,68.26,42.46,85.03,148.04,108.14,76.87,12.32
2020-02-21,14.5,41.67,65.53,40.34,85.17,150.25,95.68,69.18,15.74
2020-02-24,14.23,41.34,64.45,39.77,85.26,151.05,87.94,62.91,18.03
2020-02-25,14.09,41.67,64.53,39.2,85.32,150.25,89.15,62.22,17.42
2020-02-26,13.85,40.67,62.62,37.78,85.42,151.88,75.82,53.75,21.7
2020-02-27,13.61,40.52,62.24,38.36,85.73,155.31,77.0,53.39,23.0
2020-02-28,13.92,41.4,63.04,39.39,85.57,153.94,87.51,59.86,21.69
2020-03-02,13.95,41.12,62.53,38.49,85.905,156.33,79.27,54.77,25.51
2020-03-03,13.96,41.85,64.4,38.78,85.92,154.67,88.89,61.66,23.31
2020-03-04,13.81,40.97,62.69,36.66,86.1,158.52,81.09,55.47,28.73
2020-03-05,13.36,40.13,61.75,35.1,86.2,166.77,76.84,52.7,33.52
2020-03-06,12.32,37.39,56.96,29.79,86.67,171.29,61.23,40.39,45.84
2020-03-09,12.71,39.29,59.06,32.81,86.29,162.51,70.76,46.77,40.47
2020-03-10,12.48,37.46,56.05,29.68,86.19,156.53,61.66,39.88,48.2213
2020-03-11,11.98,33.71,49.89,24.74,86.17,157.5,44.76,28.31,65.2
2020-03-12,12.11,36.14,52.91,29.1,86.28,153.94,56.84,36.17,57.03
2020-03-13,11.38,31.63,47.45,22.38,86.42,163.91,37.25,23.53,90.6
2020-03-16,11.2,33.81,49.76,25.3,86.22,152.98,43.32,27.92,87.72
2020-03-17,10.83,30.89,46.91,21.39,86.11,144.35,39.31,23.64,111.02
2020-03-18,11.06,31.13,47.64,22.2,86.26,148.28,40.22,23.49,93.9
2020-03-19,10.94,31.36,47.05,22.33,86.49,159.43,35.51,20.3,91.39
2020-03-20,11.07,30.61,46.5,20.82,86.59,166.0,35.62,18.63,70.06
2020-03-23,11.31,32.91,50.44,23.33,86.47,162.91,43.56,23.84,60.54
2020-03-24,11.5,34.07,52.08,25.04,86.57,162.54,42.55,24.71,68.01
2020-03-25,11.46,35.36,54.41,26.18,86.67,163.34,49.48,29.02,59.48
2020-03-26,11.42,33.35,52.86,23.79,86.65,167.7,44.34,26.4,67.0
2020-03-27,11.39,33.9,53.93,24.0,86.69,166.32,49.0,28.98,63.24
2020-03-30,11.25,34.13,53.46,23.56,86.67,164.97,47.64,27.63,58.44
2020-03-31,10.93,32.67,51.09,22.57,86.62,167.04,41.73,23.94,66.04
2020-04-01,11.14,33.77,52.09,23.06,86.64,168.1,44.2,25.58,60.56
2020-04-02,11.42,33.13,50.9,21.79,86.62,168.5,42.42,24.48,56.6
2020-04-03,11.48,34.94,53.6,23.46,86.56,168.06,51.3,29.43,50.66
2020-04-06,11.56,35.12,53.9,24.49,86.54,166.3,51.2,29.43,52.81
2020-04-07,11.53,35.48,54.34,25.65,86.59,165.09,54.47,32.42,50.82
2020-04-08,11.56,35.35,55.57,25.65,86.62,165.39,54.67,33.89,49.38
2020-04-09,11.76,35.4,55.04,25.46,86.63,163.88,56.57,32.9,47.81
2020-04-13,11.66,36.21,56.02,25.8,86.625,163.84,63.91,35.89,42.08
2020-04-14,11.42,35.28,54.27,25.17,86.66,168.18,61.79,33.58,47.31
2020-04-15,11.39,35.47,54.3,24.68,86.68,170.09,65.1,34.07,47.56
2020-04-16,11.44,36.26,55.74,25.23,86.65,167.81,66.73,36.85,44.64
2020-04-17,11.25,35.8,54.91,24.92,86.65,169.16,64.57,34.87,51.3
2020-04-20,10.72,34.81,53.84,24.1,86.67,171.29,57.43,31.65,57.47
2020-04-21,10.87,35.76,54.75,24.96,86.64,169.54,62.51,33.79,53.3
2020-04-22,10.84,35.63,54.58,24.0,86.63,170.44,62.1,33.75,53.18
2020-04-23,10.7,35.58,55.21,22.16,86.63,170.84,65.1,35.18,48.76
2020-04-24,10.5,36.3,55.94,23.1,86.63,167.66,66.37,36.73,43.07
2020-04-27,10.51,36.37,56.36,24.56,86.66,169.59,62.78,36.19,44.15
2020-04-28,10.7,37.43,57.77,25.93,86.65,168.71,69.31,38.99,40.1
2020-04-29,10.9,36.64,56.57,24.67,86.8,166.74,69.77,37.9,42.14
2020-04-30,10.76,35.32,55.34,23.58,86.6,167.95,63.51,34.86,47.6
2020-05-01,10.89,35.7,55.32,23.88,86.6,167.16,65.75,35.23,45.98
2020-05-04,11.17,35.9,55.42,23.68,86.59,166.09,67.85,36.17,43.16
2020-05-05,10.95,35.79,55.06,23.17,86.62,163.41,69.19,35.45,44.13
2020-05-06,11.02,36.08,55.89,22.43,86.68,166.14,71.89,36.71,41.28
2020-05-07,11.25,36.84,56.84,23.42,86.66,163.98,74.79,38.51,37.02
2020-05-08,11.1,36.6,56.79,22.67,86.63,162.7,76.65,38.57,33.32
2020-05-11,11.01,36.46,56.07,22.11,86.65,164.37,72.09,36.2,38.37
2020-05-12,10.9,36.39,55.64,22.02,86.65,165.52,69.36,34.33,44.14
2020-05-13,11.09,36.53,55.11,22.63,86.63,167.14,71.66,35.58,40.78
2020-05-14,11.2,36.03,55.16,22.25,86.68,166.71,72.89,36.0,39.25
2020-05-15,11.52,37.44,57.39,23.71,86.61,163.05,77.11,39.33,35.42
2020-05-18,11.49,37.14,56.6,23.42,86.66,163.66,76.52,38.12,38.1
2020-05-19,11.69,37.63,57.78,23.8,86.66,164.15,81.0,40.04,34.52
2020-05-20,11.64,37.2,57.11,24.8,86.64,164.56,78.51,39.17,35.81
2020-05-21,11.55,36.43,56.95,24.66,86.64,165.55,79.22,39.38,35.29
2020-05-22,11.67,37.23,58.58,26.59,86.64,163.33,78.89,40.89,34.65
2020-05-26,11.52,37.35,59.29,27.8,86.62,163.03,80.0,42.68,33.45
2020-05-27,11.58,37.09,59.85,26.93,86.66,162.43,79.49,42.47,35.39
2020-05-28,11.78,37.73,59.64,27.19,86.66,163.59,82.77,42.97,33.55
2020-05-29,11.85,38.6,60.97,27.5,86.58,162.28,83.79,43.54,33.87
2020-06-01,11.98,39.52,61.54,29.1,86.58,161.69,85.46,44.64,32.5
2020-06-02,11.98,40.44,63.01,30.39,86.51,159.54,86.62,46.44,30.38
