Date,BIL,SQQQ,TQQQ,UPRO
2014-12-04,45.75,28.74,103.27,136.21
2014-12-05,45.75,29.39,101.04,133.56
2014-12-08,45.74,29.05,102.02,133.16
2014-12-09,45.74,30.46,97.08,126.86
2014-12-10,45.74,30.02,98.6,128.61
2014-12-11,45.75,30.99,95.34,122.5
2014-12-12,45.73,31.95,92.48,119.76
2014-12-15,45.73,33.5,87.89,117.09
2014-12-16,45.73,31.76,92.61,124.18
2014-12-17,45.74,29.37,99.4,133.03
2014-12-18,45.73,29.0,100.51,134.91
2014-12-19,45.73,28.78,101.42,136.4
2014-12-22,45.73,29.06,100.45,137.15
2014-12-23,45.74,28.99,100.66,137.14
2014-12-24,45.73,28.38,102.7,138.36
2014-12-26,45.73,28.4,102.72,138.86
2014-12-29,45.73,28.94,100.6,136.73
2014-12-30,45.74,29.84,97.45,132.61
2014-12-31,45.73,30.03,96.65,132.25
2015-01-02,45.74,31.51,92.3,125.27
2015-01-05,45.73,32.67,88.64,121.74
2015-01-06,45.73,31.46,92.05,126.23
2015-01-07,45.73,29.62,97.3,132.89
2015-01-08,45.73,30.2,95.33,129.63
2015-01-09,45.73,31.15,92.4,126.59
2015-01-12,45.73,31.17,92.32,125.46
2015-01-13,45.73,31.7,90.9,123.26
2015-01-14,45.73,32.94,87.29,119.89
2015-01-15,45.73,31.78,90.4,124.36
2015-01-16,45.73,31.01,92.4,125.35
2015-01-20,45.74,30.52,93.82,127.19
2015-01-21,45.73,28.85,99.04,132.93
2015-01-22,45.74,28.68,99.7,130.61
2015-01-23,45.74,28.74,99.48,131.7
2015-01-26,45.74,30.96,91.78,126.45
2015-01-27,45.73,31.45,90.2,121.3
2015-01-28,45.73,30.56,92.81,124.81
2015-01-29,45.73,31.28,90.68,120.05
2015-01-30,45.73,30.47,93.06,124.44
2015-02-02,45.74,29.55,95.6,129.83
2015-02-03,45.73,29.65,95.35,128.41
2015-02-04,45.73,28.91,97.88,132.41
2015-02-05,45.73,29.41,96.1,131.24
2015-02-06,45.72,29.7,95.04,129.45
2015-02-09,45.73,28.28,99.59,133.62
2015-02-10,45.72,28.0,100.71,133.84
2015-02-11,45.72,27.01,104.23,137.66
2015-02-12,45.73,26.3,106.86,139.44
2015-02-13,45.73,26.23,107.15,140.16
2015-02-17,45.73,26.14,107.61,140.02
2015-02-18,45.73,25.74,109.23,139.75
2015-02-19,45.72,25.23,111.33,142.29
2015-02-20,45.73,25.13,111.77,142.19
2015-02-23,45.72,25.07,112.0,143.39
2015-02-24,45.72,25.27,111.1,142.92
2015-02-25,45.72,24.89,112.79,142.45
2015-02-26,45.73,25.2,111.3,141.04
2015-02-27,45.72,24.52,114.3,143.68
2015-03-02,45.73,24.86,112.66,141.9
2015-03-03,45.73,25.13,111.41,140.03
2015-03-04,45.72,25.03,111.9,140.52
2015-03-05,45.72,25.91,108.05,134.49
2015-03-06,45.73,25.67,109.09,136.26
2015-03-09,45.73,27.07,103.05,129.6
2015-03-10,45.73,27.56,101.24,128.65
2015-03-11,45.72,26.99,103.18,133.56
2015-03-12,45.73,27.34,101.85,131.1
2015-03-13,45.73,26.3,105.75,136.45
2015-03-16,45.73,26.16,106.34,135.14
2015-03-17,45.73,25.35,109.4,139.89
2015-03-18,45.72,25.26,109.93,138.02
2015-03-19,45.73,24.71,112.21,141.67
2015-03-20,45.73,24.92,111.27,140.91
2015-03-23,45.73,25.18,110.14,138.43
2015-03-24,45.72,26.93,102.45,132.21
2015-03-25,45.72,27.21,101.61,131.34
2015-03-26,45.73,26.87,102.59,132.14
2015-03-27,45.71,25.92,106.28,137.02
2015-03-30,45.73,26.76,102.99,133.46
2015-03-31,45.71,27.17,101.25,132.06
2015-04-01,45.72,27.11,101.42,133.25
2015-04-02,45.72,26.48,103.86,136.09
2015-04-06,45.73,26.6,103.38,134.99
2015-04-07,45.72,25.97,105.84,136.38
2015-04-08,45.72,25.48,107.81,138.23
2015-04-09,45.72,25.16,109.1,140.39
2015-04-10,45.71,25.36,108.29,138.56
2015-04-13,45.72,25.58,107.36,139.3
2015-04-14,45.71,25.1,109.26,141.14
2015-04-15,45.72,25.19,108.88,141.01
2015-04-16,45.71,26.34,103.79,136.14
2015-04-17,45.71,25.18,108.43,139.84
2015-04-20,45.72,24.85,109.82,139.37
2015-04-21,45.71,24.47,111.6,141.4
2015-04-22,45.71,24.18,112.94,142.47
2015-04-23,45.71,23.21,117.36,143.49
2015-04-24,45.72,23.36,116.61,141.6
2015-04-27,45.72,23.51,115.85,142.9
2015-04-28,45.72,23.94,113.64,141.16
2015-04-29,45.72,25.08,108.3,136.92
2015-04-30,45.71,24.07,112.68,141.3
2015-05-01,45.72,23.95,113.08,142.67
2015-05-04,45.72,25.11,107.72,137.59
2015-05-05,45.72,25.65,105.42,135.94
2015-05-06,45.71,25.21,107.23,137.59
2015-05-07,45.72,24.26,111.16,142.94
2015-05-08,45.71,24.54,109.94,140.97
2015-05-11,45.72,24.88,108.52,139.62
2015-05-12,45.72,24.71,109.08,139.78
2015-05-13,45.71,23.63,113.91,144.16
2015-05-14,45.71,23.59,113.9,144.59
2015-05-15,45.71,23.33,115.3,145.93
2015-05-18,45.71,23.4,114.97,145.67
2015-05-19,45.71,23.34,115.16,72.73
2015-05-20,45.72,22.99,116.97,73.35
2015-05-21,45.72,23.04,116.65,72.86
2015-05-22,45.72,23.85,112.61,70.56
2015-05-26,45.72,22.67,118.03,72.42
2015-05-27,45.71,22.82,117.16,72.23
2015-05-28,45.71,23.23,115.18,70.81
2015-05-29,45.71,23.02,116.19,71.27
2015-06-01,45.72,23.24,115.13,71.07
2015-06-02,45.72,23.04,116.14,71.62
2015-06-03,45.71,23.53,113.61,69.96
2015-06-04,45.71,23.69,112.75,69.51
2015-06-05,45.7,24.43,109.3,68.21
2015-06-08,45.7,24.54,108.76,68.1
2015-06-09,45.71,23.56,113.07,70.61
2015-06-10,45.72,23.43,113.69,71.25
2015-06-11,45.71,24.0,110.8,69.57
2015-06-12,45.72,24.34,109.27,68.65
2015-06-15,45.7,24.0,110.94,69.86
2015-06-16,45.72,23.77,111.87,70.2
2015-06-17,45.7,22.8,116.6,72.27
2015-06-18,45.71,23.12,114.82,71.02
2015-06-19,45.71,22.59,117.59,72.47
2015-06-22,45.7,22.5,117.88,72.63
2015-06-23,45.7,22.85,116.07,71.02
2015-06-24,45.71,23.0,115.31,70.32
2015-06-25,45.7,23.42,113.17,70.33
2015-06-26,45.71,25.07,105.17,65.94
2015-06-29,45.71,24.79,106.37,66.4
2015-06-30,45.71,24.27,108.55,67.88
2015-07-01,45.7,24.2,108.96,67.67
2015-07-02,45.71,24.37,108.04,67.12
2015-07-06,45.7,24.2,108.59,68.32
2015-07-07,45.7,25.5,103.15,64.94
2015-07-08,45.7,25.55,102.85,65.26
2015-07-09,45.7,24.37,107.63,67.74
2015-07-10,45.7,23.08,113.13,69.95
2015-07-13,45.71,22.62,115.4,70.93
2015-07-14,45.7,22.55,115.95,70.8
2015-07-15,45.7,21.61,120.48,72.41
2015-07-16,45.71,20.66,125.99,72.64
2015-07-17,45.7,20.42,127.4,72.79
2015-07-20,45.71,20.48,127.05,71.87
2015-07-21,45.7,21.12,122.88,71.44
2015-07-22,45.7,21.38,121.41,70.26
2015-07-23,45.71,22.01,117.96,68.13
2015-07-24,45.7,22.54,114.93,66.91
2015-07-27,45.7,21.95,117.96,69.35
2015-07-28,45.7,21.68,119.28,70.78
2015-07-29,45.71,21.41,120.94,70.79
2015-07-30,45.71,21.48,120.57,70.5
2015-07-31,45.71,21.65,119.46,69.73
2015-08-03,45.7,21.82,118.69,69.35
2015-08-04,45.7,21.31,121.47,70.03
2015-08-05,45.71,22.3,115.64,68.5
2015-08-06,45.7,22.43,115.18,67.91
2015-08-07,45.71,21.65,119.07,70.45
2015-08-10,45.7,22.45,114.53,68.56
2015-08-11,45.7,22.24,115.54,68.75
2015-08-12,45.7,22.36,115.02,68.55
2015-08-13,45.69,22.23,115.64,69.27
2015-08-14,45.69,21.7,118.48,70.44
2015-08-17,45.7,22.0,116.59,69.83
2015-08-18,45.71,22.42,114.4,68.21
2015-08-19,45.69,24.33,104.98,63.9
2015-08-20,45.7,27.42,91.92,57.91
2015-08-21,45.7,30.71,81.03,51.24
2015-08-24,45.7,31.1,79.96,48.84
2015-08-25,45.71,26.38,91.5,54.6
2015-08-26,45.7,24.36,98.65,58.68
2015-08-27,45.71,24.4,98.57,58.69
2015-08-28,45.71,25.3,94.91,57.2
2015-08-31,45.71,27.65,86.3,52.12
2015-09-01,45.7,25.37,93.32,55.02
2015-09-02,45.71,25.73,91.78,55.11
2015-09-03,45.7,26.58,88.71,52.66
2015-09-04,45.7,24.34,96.24,56.63
2015-09-08,45.7,25.19,92.89,54.33
2015-09-09,45.69,24.39,95.86,55.21
2015-09-10,45.7,23.94,97.41,55.99
2015-09-11,45.7,24.18,96.54,55.3
2015-09-14,45.69,23.29,99.91,57.48
2015-09-15,45.69,22.94,101.58,58.88
2015-09-16,45.69,22.86,101.86,58.58
2015-09-17,45.69,23.82,97.55,55.65
2015-09-18,45.69,23.64,98.38,56.51
2015-09-21,45.7,24.67,94.04,54.34
2015-09-22,45.69,24.69,94.19,53.99
2015-09-23,45.69,24.86,93.1,53.52
2015-09-24,45.69,25.54,90.84,53.38
2015-09-25,45.7,27.77,83.01,49.34
2015-09-28,45.7,28.1,81.78,49.45
2015-09-29,45.69,26.27,87.19,52.26
2015-09-30,45.7,25.9,88.41,52.68
2015-10-01,45.7,24.48,93.0,54.88
2015-10-02,45.69,23.43,97.24,57.9
2015-10-05,45.69,23.72,95.85,57.3
2015-10-06,45.69,23.36,97.39,58.78
2015-10-07,45.69,23.07,98.58,60.3
2015-10-08,45.69,22.74,99.78,60.41
2015-10-09,45.7,22.6,100.62,60.67
2015-10-12,45.69,23.04,98.65,59.46
2015-10-13,45.7,23.1,98.23,58.55
2015-10-14,45.69,21.99,103.03,61.22
2015-10-15,45.69,21.67,104.31,62.05
2015-10-16,45.69,21.32,106.18,62.18
2015-10-19,45.68,21.66,104.42,61.91
2015-10-20,45.69,22.02,102.74,60.83
2015-10-21,45.69,20.71,108.83,63.84
2015-10-22,45.69,18.98,117.88,65.96
2015-10-23,45.68,18.93,118.23,65.54
2015-10-26,45.68,18.78,119.0,65.06
2015-10-27,45.68,18.36,121.76,67.31
2015-10-28,45.68,18.45,121.31,67.3
2015-10-29,45.68,18.65,119.65,66.26
2015-10-30,45.68,18.05,123.73,68.63
2015-11-02,45.69,17.85,124.91,69.22
2015-11-03,45.68,17.83,124.96,68.72
2015-11-04,45.68,18.0,123.86,68.44
2015-11-05,45.68,17.95,124.27,68.3
2015-11-06,45.69,18.51,120.27,66.42
2015-11-09,45.68,18.68,119.42,66.77
2015-11-10,45.69,18.73,118.89,66.05
2015-11-11,45.69,19.3,115.44,63.32
2015-11-12,45.68,20.41,108.65,61.22
2015-11-13,45.69,19.56,113.18,63.95
2015-11-16,45.68,19.52,113.57,63.73
2015-11-17,45.68,18.35,120.08,66.79
2015-11-18,45.69,18.36,120.26,66.69
2015-11-19,45.68,17.97,122.65,67.42
2015-11-20,45.69,18.12,121.66,67.13
2015-11-23,45.68,18.15,121.28,67.45
2015-11-24,45.68,18.13,121.55,67.37
2015-11-25,45.69,18.05,121.99,67.56
2015-11-27,45.69,18.17,121.22,66.78
2015-11-30,45.68,17.63,124.82,68.69
2015-12-01,45.68,17.95,122.55,66.51
2015-12-02,45.69,18.87,116.3,63.74
2015-12-03,45.69,17.55,124.29,67.47
2015-12-04,45.69,17.78,122.77,66.24
2015-12-07,45.68,17.75,122.78,64.95
2015-12-08,45.67,18.57,117.06,63.42
2015-12-09,45.68,18.32,118.72,63.79
2015-12-10,45.69,19.57,110.58,60.16
2015-12-11,45.69,19.15,113.06,61.09
2015-12-14,45.68,18.81,114.98,62.97
2015-12-15,45.69,17.98,120.06,65.72
2015-12-16,45.68,18.55,115.06,62.8
2015-12-17,45.69,19.8,108.74,59.4
2015-12-18,45.68,19.16,111.97,60.86
2015-12-21,45.68,18.82,114.09,62.36
2015-12-22,45.68,18.39,116.7,64.64
2015-12-23,45.68,18.37,116.49,64.19
2015-12-24,45.68,18.41,116.43,63.9
2015-12-28,45.68,17.58,121.74,65.91
2015-12-29,45.69,18.04,118.63,64.54
2015-12-30,45.68,18.65,114.23,62.56
2015-12-31,45.69,19.82,107.25,59.89
2016-01-04,45.69,20.02,106.29,60.25
2016-01-05,45.67,20.58,103.44,57.89
2016-01-06,45.68,22.5,93.6,53.78
2016-01-07,45.68,23.02,91.39,51.99
2016-01-08,45.68,22.86,92.19,52.08
2016-01-11,45.69,21.99,95.3,53.42
2016-01-12,45.68,24.32,85.33,49.39
2016-01-13,45.67,22.75,90.85,51.8
2016-01-14,45.67,24.87,82.5,48.41
2016-01-15,45.68,24.76,82.85,48.69
2016-01-19,45.68,24.96,82.1,46.84
2016-01-20,45.69,24.86,82.4,47.52
2016-01-21,45.67,22.72,89.5,50.52
2016-01-22,45.68,23.73,85.47,48.27
2016-01-25,45.67,23.1,87.91,50.19
2016-01-26,45.68,24.83,81.37,48.51
2016-01-27,45.68,23.81,84.58,49.31
2016-01-28,45.69,22.28,90.09,52.82
2016-01-29,45.67,22.13,90.6,52.83
2016-02-01,45.67,23.5,84.85,50.0
2016-02-02,45.68,23.87,83.65,50.74
2016-02-03,45.69,23.88,83.5,51.03
2016-02-04,45.69,26.36,74.91,48.14
2016-02-05,45.68,27.58,71.49,46.16
2016-02-08,45.69,27.86,70.66,46.15
2016-02-09,45.68,27.52,71.5,46.09
2016-02-10,45.69,27.57,71.33,44.43
2016-02-11,45.68,26.39,74.37,47.03
2016-02-12,45.68,24.68,79.32,49.36
2016-02-16,45.68,22.95,84.8,51.81
2016-02-17,45.69,23.71,81.92,51.17
2016-02-18,45.69,23.48,82.77,51.16
2016-02-19,45.68,22.36,86.68,53.31
2016-02-22,45.68,23.44,82.36,51.37
2016-02-23,45.69,22.78,84.81,52.05
2016-02-24,45.68,22.14,87.15,53.88
2016-02-25,45.68,22.21,86.95,53.56
2016-02-26,45.69,22.82,84.65,52.24
2016-02-29,45.69,20.61,92.75,55.97
2016-03-01,45.68,20.59,92.85,56.74
2016-03-02,45.69,20.71,92.33,57.32
2016-03-03,45.69,20.69,92.49,57.93
2016-03-04,45.69,21.06,90.77,58.05
2016-03-07,45.69,21.58,88.37,56.12
2016-03-08,45.69,21.18,90.06,56.99
2016-03-09,45.69,21.25,89.72,57.09
2016-03-10,45.68,20.16,94.37,59.88
2016-03-11,45.68,20.05,94.92,59.66
2016-03-14,45.68,20.06,94.86,59.39
2016-03-15,45.69,19.52,97.28,60.46
2016-03-16,45.68,19.58,97.0,61.58
2016-03-17,45.68,19.45,97.56,62.3
2016-03-18,45.69,19.25,98.72,62.53
2016-03-21,45.68,19.08,99.6,62.47
2016-03-22,45.68,19.54,97.23,61.24
2016-03-23,45.69,19.51,97.2,61.1
2016-03-24,45.69,19.61,96.85,61.24
2016-03-28,45.69,18.67,101.48,62.87
2016-03-29,45.69,18.39,103.0,63.73
2016-03-30,45.69,18.49,102.4,63.3
2016-03-31,45.69,17.87,105.81,64.48
2016-04-01,45.69,18.1,104.5,63.89
2016-04-04,45.7,18.59,101.69,62.02
2016-04-05,45.7,17.69,106.56,63.95
2016-04-06,45.69,18.47,101.96,61.72
2016-04-07,45.7,18.51,101.72,62.21
2016-04-08,45.69,18.7,100.63,61.73
2016-04-11,45.69,18.22,102.98,63.51
2016-04-12,45.7,17.53,107.0,65.37
2016-04-13,45.7,17.53,107.07,65.42
2016-04-14,45.69,17.66,106.25,65.18
2016-04-15,45.7,17.38,107.82,66.55
2016-04-18,45.7,17.71,105.96,67.18
2016-04-19,45.7,17.65,106.22,67.36
2016-04-20,45.69,17.65,106.25,66.28
2016-04-21,45.7,18.44,101.44,66.32
2016-04-22,45.69,18.45,101.36,65.94
2016-04-25,45.7,18.65,99.97,66.32
2016-04-26,45.7,19.15,97.57,66.64
2016-04-27,45.7,19.83,94.11,64.88
2016-04-28,45.71,20.15,92.61,63.76
2016-04-29,45.7,19.6,95.06,65.23
2016-05-02,45.71,20.14,92.53,63.52
2016-05-03,45.7,20.52,90.7,62.43
2016-05-04,45.7,20.55,90.65,62.48
2016-05-05,45.71,20.22,91.96,63.09
2016-05-06,45.71,20.07,92.77,63.24
2016-05-09,45.71,19.22,96.66,65.62
2016-05-10,45.69,19.74,94.02,63.86
2016-05-11,45.69,20.01,92.7,63.81
2016-05-12,45.69,20.22,91.58,62.18
2016-05-13,45.69,19.48,95.11,63.96
2016-05-16,45.69,20.21,91.46,62.27
2016-05-17,45.7,19.98,92.5,62.3
2016-05-18,45.69,20.3,91.04,61.64
2016-05-19,45.7,19.63,94.08,62.76
2016-05-20,45.71,19.73,93.62,62.45
2016-05-23,45.69,18.52,99.35,64.92
2016-05-24,45.7,18.12,101.49,66.15
2016-05-25,45.7,17.96,102.34,66.29
2016-05-26,45.71,17.67,103.88,67.1
2016-05-27,45.71,17.57,104.5,66.81
2016-05-31,45.71,17.58,104.54,67.15
2016-06-01,45.7,17.47,105.13,67.78
2016-06-02,45.71,17.7,103.69,67.2
2016-06-03,45.72,17.51,104.8,68.2
2016-06-06,45.72,17.63,104.06,68.45
2016-06-07,45.72,17.58,104.52,69.12
2016-06-08,45.7,17.63,104.06,68.83
2016-06-09,45.7,18.21,100.56,66.89
2016-06-10,45.7,18.69,97.98,65.4
2016-06-13,45.7,18.68,98.03,65.04
2016-06-14,45.7,18.84,97.15,64.75
2016-06-15,45.71,18.7,97.85,65.28
2016-06-16,45.7,19.32,94.5,64.54
2016-06-17,45.71,18.99,96.2,65.72
2016-06-20,45.71,18.82,97.16,66.3
2016-06-21,45.71,18.91,96.53,65.88
2016-06-22,45.71,18.14,100.6,68.49
2016-06-23,45.7,20.35,88.28,61.07
2016-06-24,45.7,21.54,83.14,57.77
2016-06-27,45.7,20.17,88.35,60.88
2016-06-28,45.7,19.11,92.94,64.07
2016-06-29,45.7,18.46,96.32,66.68
2016-06-30,45.72,18.17,97.64,66.93
2016-07-01,45.72,18.5,95.91,65.67
2016-07-05,45.71,18.05,98.17,66.91
2016-07-06,45.72,17.88,99.1,66.63
2016-07-07,45.71,17.05,103.68,69.58
2016-07-08,45.72,16.76,105.45,70.41
2016-07-11,45.7,16.5,107.11,71.91
2016-07-12,45.71,16.62,106.36,71.88
2016-07-13,45.72,16.28,108.52,72.97
2016-07-14,45.71,16.38,107.91,72.77
2016-07-15,45.71,16.04,110.06,73.36
2016-07-18,45.72,16.21,108.92,73.1
2016-07-19,45.72,15.65,112.65,74.03
2016-07-20,45.72,15.74,111.98,73.18
2016-07-21,45.72,15.56,113.28,74.17
2016-07-22,45.71,15.54,113.38,73.61
2016-07-25,45.71,15.5,113.76,73.64
2016-07-26,45.72,15.18,115.98,73.46
2016-07-27,45.71,15.02,117.24,73.69
2016-07-28,45.72,14.92,118.01,73.97
2016-07-29,45.71,14.69,119.86,73.79
2016-08-01,45.72,15.02,117.16,72.37
2016-08-02,45.71,14.86,118.27,73.01
2016-08-03,45.71,14.75,119.33,73.28
2016-08-04,45.71,14.31,122.78,75.07
2016-08-05,45.71,14.36,122.39,74.92
2016-08-08,45.71,14.25,123.2,75.0
2016-08-09,45.71,14.36,122.25,74.46
2016-08-10,45.71,14.19,123.83,75.53
2016-08-11,45.71,14.15,124.06,75.31
2016-08-12,45.71,13.98,125.62,76.01
2016-08-15,45.71,14.19,123.64,74.76
2016-08-16,45.71,14.13,124.22,75.16
2016-08-17,45.72,14.12,124.34,75.73
2016-08-18,45.71,14.13,124.17,75.34
2016-08-19,45.71,14.11,124.29,75.32
2016-08-22,45.71,14.02,125.03,75.75
2016-08-23,45.72,14.31,122.62,74.68
2016-08-24,45.71,14.36,122.04,74.37
2016-08-25,45.71,14.3,122.63,73.99
2016-08-26,45.72,14.24,122.97,75.08
2016-08-29,45.72,14.37,121.86,74.68
2016-08-30,45.72,14.42,121.54,74.05
2016-08-31,45.72,14.32,122.08,74.11
2016-09-01,45.73,14.18,123.51,75.06
2016-09-02,45.73,13.91,125.8,75.78
2016-09-06,45.72,13.89,126.03,75.76
2016-09-07,45.72,14.13,123.87,75.19
2016-09-08,45.73,15.19,114.48,69.83
2016-09-09,45.71,14.38,120.35,72.74
2016-09-12,45.72,14.76,117.51,69.59
2016-09-13,45.72,14.54,119.02,69.49
2016-09-14,45.72,13.88,124.54,71.6
2016-09-15,45.72,13.91,124.4,70.79
2016-09-16,45.72,14.06,122.77,70.77
2016-09-19,45.72,13.99,123.45,70.86
2016-09-20,45.72,13.58,127.04,73.2
2016-09-21,45.73,13.26,130.01,74.52
2016-09-22,45.73,13.51,127.67,73.36
2016-09-23,45.73,13.85,124.5,71.55
2016-09-26,45.72,13.44,128.03,72.9
2016-09-27,45.72,13.36,128.73,73.95
2016-09-28,45.72,13.65,126.0,71.95
2016-09-29,45.73,13.37,128.59,73.64
2016-09-30,45.72,13.4,128.3,72.94
2016-10-03,45.73,13.47,127.57,71.93
2016-10-04,45.73,13.32,128.9,72.88
2016-10-05,45.73,13.35,128.7,73.0
2016-10-06,45.73,13.43,127.86,72.21
2016-10-07,45.73,13.17,130.15,73.3
2016-10-10,45.72,13.73,124.77,70.63
2016-10-11,45.73,13.77,124.51,70.89
2016-10-12,45.72,13.91,123.05,70.17
2016-10-13,45.72,13.89,123.33,70.24
2016-10-14,45.72,14.0,122.48,69.56
2016-10-17,45.72,13.61,125.62,70.75
2016-10-18,45.73,13.64,125.67,71.34
2016-10-19,45.72,13.67,125.14,70.95
2016-10-20,45.72,13.53,126.5,70.99
2016-10-21,45.72,13.04,131.11,71.89
2016-10-24,45.72,13.17,129.8,71.28
2016-10-25,45.73,13.41,127.31,70.83
2016-10-26,45.72,13.6,125.53,70.23
2016-10-27,45.73,13.85,123.36,69.55
2016-10-28,45.74,13.91,122.66,69.5
2016-10-31,45.73,14.21,120.14,68.1
2016-11-01,45.74,14.55,117.01,66.8
2016-11-02,45.73,14.98,113.64,65.91
2016-11-03,45.74,15.15,112.35,65.6
2016-11-04,45.73,14.05,120.4,69.92
2016-11-07,45.74,13.8,122.76,70.87
2016-11-08,45.72,13.59,124.48,73.28
2016-11-09,45.72,14.26,118.56,73.73
2016-11-10,45.7,14.22,118.46,73.24
2016-11-11,45.72,14.66,114.46,73.38
2016-11-14,45.73,14.06,119.76,75.09
2016-11-15,45.73,13.8,121.71,74.71
2016-11-16,45.74,13.51,124.53,75.8
2016-11-17,45.73,13.66,123.13,75.3
2016-11-18,45.72,13.24,126.83,76.99
2016-11-21,45.72,13.11,127.97,77.44
2016-11-22,45.72,13.26,126.43,77.58
2016-11-23,45.73,13.15,127.65,78.47
2016-11-25,45.72,13.23,126.94,77.36
2016-11-28,45.72,13.09,128.16,77.8
2016-11-29,45.72,13.58,124.01,77.18
2016-11-30,45.72,14.25,117.2,76.29
2016-12-01,45.71,14.19,117.67,76.43
2016-12-02,45.71,13.84,120.39,77.72
2016-12-05,45.72,13.77,121.26,78.58
2016-12-06,45.72,13.23,125.76,81.58
2016-12-07,45.72,13.17,126.53,82.2
2016-12-08,45.72,12.88,129.49,83.67
2016-12-09,45.71,13.03,127.69,83.44
2016-12-12,45.72,12.53,132.68,85.03
2016-12-13,45.72,12.61,131.71,83.09
2016-12-14,45.72,12.53,132.51,83.94
2016-12-15,45.71,12.69,130.9,83.58
2016-12-16,45.72,12.54,132.5,84.04
2016-12-19,45.71,12.39,134.1,84.93
2016-12-20,45.72,12.43,133.63,84.3
2016-12-21,45.71,12.55,132.47,83.9
2016-12-22,45.71,12.5,132.88,84.15
2016-12-23,45.72,12.33,134.82,84.79
2016-12-27,45.71,12.61,131.7,82.77
2016-12-28,45.72,12.67,131.06,82.63
2016-12-29,45.7,13.03,127.23,81.78
2016-12-30,45.72,12.71,130.31,83.55
2017-01-03,45.72,12.49,132.53,85.04
2017-01-04,45.71,12.3,134.88,84.78
2017-01-05,45.72,11.96,138.3,85.74
2017-01-06,45.72,11.85,139.7,84.93
2017-01-09,45.71,11.77,140.5,84.79
2017-01-10,45.72,11.69,141.58,85.48
2017-01-11,45.72,46.91,70.43,84.92
2017-01-12,45.72,46.41,71.24,85.45
2017-01-13,45.72,46.85,70.57,84.66
2017-01-17,45.71,46.58,71.05,85.1
2017-01-18,45.71,46.62,70.86,84.21
2017-01-19,45.72,46.31,71.32,85.08
2017-01-20,45.71,46.25,71.48,84.42
2017-01-23,45.71,45.29,72.97,86.03
2017-01-24,45.72,43.91,75.1,88.12
2017-01-25,45.73,43.78,75.41,87.92
2017-01-26,45.71,43.53,75.77,87.61
2017-01-27,45.73,44.54,74.05,86.03
2017-01-30,45.72,44.81,73.64,85.98
2017-01-31,45.71,43.89,75.04,86.03
2017-02-01,45.71,44.03,74.85,86.15
2017-02-02,45.7,43.66,75.5,87.88
2017-02-03,45.72,43.5,75.78,87.51
2017-02-06,45.72,43.02,76.56,87.45
2017-02-07,45.72,42.82,76.99,87.8
2017-02-08,45.72,42.34,77.79,89.3
2017-02-09,45.71,41.93,78.56,90.35
2017-02-10,45.71,41.21,79.94,91.73
2017-02-13,45.72,40.79,80.69,92.91
2017-02-14,45.71,40.09,82.08,94.3
2017-02-15,45.71,40.12,82.01,94.12
2017-02-16,45.72,39.62,83.04,94.49
2017-02-17,45.71,39.02,84.36,96.12
2017-02-21,45.71,38.97,84.37,95.95
2017-02-22,45.71,39.42,83.46,96.19
2017-02-23,45.71,39.2,83.91,96.51
2017-02-24,45.71,39.05,84.16,96.94
2017-02-27,45.73,39.38,83.5,96.22
2017-02-28,45.7,38.11,86.2,100.1
2017-03-01,45.7,38.69,84.84,98.4
2017-03-02,45.71,38.48,85.28,98.49
2017-03-03,45.72,38.72,84.69,97.63
2017-03-06,45.7,38.94,84.27,96.76
2017-03-07,45.7,38.73,84.7,96.13
2017-03-08,45.7,38.64,84.96,96.47
2017-03-09,45.71,38.17,85.89,97.42
2017-03-10,45.7,37.95,86.39,97.57
2017-03-13,45.7,38.26,85.75,96.57
2017-03-14,45.71,37.56,87.25,98.86
2017-03-15,45.72,37.61,87.2,98.47
2017-03-16,45.72,37.72,86.99,97.82
2017-03-17,45.71,37.57,87.25,97.46
2017-03-20,45.72,39.26,83.36,93.83
2017-03-21,45.72,38.5,85.0,94.4
2017-03-22,45.71,38.78,84.32,94.08
2017-03-23,45.72,38.54,84.78,93.89
2017-03-24,45.72,38.36,85.23,93.55
2017-03-27,45.72,37.64,86.83,95.5
2017-03-28,45.72,37.15,87.98,95.94
2017-03-29,45.72,36.96,88.42,96.69
2017-03-30,45.71,37.05,88.21,96.01
2017-03-31,45.7,37.11,88.02,95.64
2017-04-03,45.7,36.94,88.42,95.8
2017-04-04,45.7,37.39,87.41,94.83
2017-04-05,45.7,37.33,87.48,95.61
2017-04-06,45.7,37.39,87.38,95.33
2017-04-07,45.7,37.35,87.48,95.48
2017-04-10,45.71,37.81,86.38,95.14
2017-04-11,45.7,38.3,85.24,93.94
2017-04-12,45.71,38.76,84.23,92.15
2017-04-13,45.71,37.81,86.23,94.48
2017-04-17,45.72,37.96,85.98,93.58
2017-04-18,45.72,37.8,86.28,93.1
2017-04-19,45.72,36.9,88.37,95.27
2017-04-20,45.72,36.89,88.33,94.47
2017-04-21,45.71,35.57,91.54,97.47
2017-04-24,45.71,34.8,93.57,99.18
2017-04-25,45.72,34.93,93.16,99.04
2017-04-26,45.71,34.33,94.79,99.28
2017-04-27,45.73,34.14,95.33,98.67
2017-04-28,45.71,33.27,97.73,99.29
2017-05-01,45.7,33.08,98.31,99.46
2017-05-02,45.7,33.4,97.34,99.14
2017-05-03,45.71,33.35,97.44,99.33
