Date,BSV,QLD,QQQ,TECL,TMF,TQQQ,UPRO,UVXY,VIXM,VIXY
2018-07-31,77.95,91.56,176.86,143.53,17.9,62.03,52.02,9.35,21.49,25.52
2018-08-01,78.0,90.48,175.87,140.79,18.07,60.89,50.85,9.93,21.73,26.6
2018-08-02,78.06,94.53,179.87,150.25,18.14,65.09,52.56,9.19,21.39,25.24
2018-08-03,78.1,94.77,179.96,150.89,18.47,65.26,53.15,8.94,21.28,24.79
2018-08-06,78.1,96.44,181.65,155.0,18.23,67.07,54.13,8.37,20.85,23.73
2018-08-07,78.05,96.35,181.6,155.12,18.08,66.99,54.14,8.27,20.61,23.53
2018-08-08,78.08,96.75,181.91,157.22,18.32,67.3,54.2,8.08,20.69,23.16
2018-08-09,78.13,95.39,180.68,153.57,18.86,65.95,52.94,8.8,21.16,24.57
2018-08-10,78.16,95.52,180.88,153.63,18.77,66.09,52.98,9.01,21.3,24.98
2018-08-13,78.17,95.74,181.01,154.02,18.94,66.3,52.69,9.34,21.52,25.59
2018-08-14,78.22,94.75,180.01,152.2,18.96,65.25,52.35,9.6,21.77,26.11
2018-08-15,78.23,95.26,180.61,154.5,19.03,65.74,52.89,9.22,21.28,25.42
2018-08-16,78.25,93.9,179.35,151.72,19.15,64.39,53.06,9.12,21.34,25.2
2018-08-17,78.29,94.92,180.26,154.59,19.44,65.4,54.08,8.35,20.73,23.8
2018-08-20,78.31,94.88,180.24,153.77,19.31,65.29,54.45,8.29,20.63,23.68
2018-08-21,78.35,94.55,179.98,152.57,19.6,65.0,54.25,8.62,20.93,24.3
2018-08-22,78.33,95.37,180.74,154.44,19.6,65.9,54.24,8.35,20.93,23.8
2018-08-23,78.28,95.98,181.4,156.84,19.41,66.5,54.52,8.22,20.85,23.56
2018-08-24,78.3,98.18,183.4,163.0,19.5,68.79,55.91,8.14,20.78,23.38
2018-08-27,78.26,99.66,184.83,166.35,19.1,70.34,56.75,8.22,20.91,23.57
2018-08-28,78.23,99.7,184.93,166.0,19.05,70.41,56.63,8.34,21.2,23.77
2018-08-29,78.25,101.29,186.38,168.81,19.24,72.08,57.03,8.36,21.25,23.82
2018-08-30,78.3,101.02,186.18,167.58,19.52,71.82,56.38,8.73,21.38,24.52
2018-08-31,78.21,100.96,186.08,167.09,18.72,71.72,56.36,8.51,21.39,24.12
2018-09-04,78.15,100.33,185.52,166.43,18.64,71.0,56.12,8.61,21.44,24.31
2018-09-05,78.18,98.11,183.53,159.99,18.63,68.7,55.94,8.59,21.43,24.3
2018-09-06,78.13,94.92,180.5,154.2,18.42,65.38,54.7,9.24,21.98,25.51
2018-09-07,78.11,96.6,182.15,157.5,18.35,67.1,55.7,8.93,21.7,24.94
2018-09-10,78.06,95.35,180.99,155.19,18.27,65.82,54.9,8.97,21.8,25.01
2018-09-11,78.05,97.25,182.85,159.88,18.26,67.87,55.87,8.38,21.05,23.92
2018-09-12,78.06,98.19,183.72,161.96,18.39,68.71,56.58,7.99,20.7,23.17
2018-09-13,78.01,99.24,184.66,165.0,17.98,69.83,57.02,7.84,20.58,22.86
2018-09-14,78.01,98.16,183.68,163.04,17.86,68.62,56.81,7.65,20.56,22.51
2018-09-17,78.05,95.82,181.49,157.28,17.81,66.2,56.07,39.47,20.66,23.01
2018-09-18,77.97,97.23,182.87,160.36,17.35,67.74,56.88,38.04,20.75,22.46
2018-09-19,77.92,98.38,183.96,162.42,17.14,68.85,57.79,36.82,20.54,21.96
2018-09-20,77.96,99.8,185.22,166.69,17.24,70.26,58.9,36.7,20.63,21.93
2018-09-21,77.96,96.75,182.02,160.68,17.2,67.11,57.83,37.11,20.86,22.09
2018-09-24,77.93,98.51,183.81,164.72,17.04,69.03,57.94,36.06,20.41,21.7
2018-09-25,77.93,99.02,184.3,164.83,17.21,69.46,57.49,36.64,20.48,21.9
2018-09-26,78.0,99.79,185.02,164.57,17.33,70.38,57.17,37.15,20.67,22.1
2018-09-27,78.02,100.06,185.31,164.59,17.6,70.66,56.95,37.49,20.76,22.25
2018-09-28,77.87,101.77,186.87,169.8,17.19,72.5,58.17,35.3,20.35,21.37
2018-10-01,77.88,100.77,186.01,169.34,17.18,71.45,57.87,36.26,20.5,21.75
2018-10-02,77.86,101.43,186.53,171.55,17.02,72.01,58.43,35.47,20.47,21.46
2018-10-03,77.73,99.92,185.2,169.31,16.08,70.5,57.6,36.74,20.86,21.94
2018-10-04,77.72,96.85,182.36,161.89,15.73,67.22,56.66,38.34,20.89,22.61
2018-10-05,77.74,93.66,179.52,154.0,15.56,63.88,55.12,41.9,21.38,24.0
2018-10-08,77.72,93.49,179.18,150.5,15.64,63.64,55.34,42.4,21.55,24.18
2018-10-09,77.71,92.78,178.51,149.38,15.62,62.99,54.97,43.05,21.6,24.43
2018-10-10,77.81,85.03,171.02,129.64,15.98,55.02,49.41,51.3,23.01,27.65
2018-10-11,77.83,87.92,174.17,135.5,16.16,57.75,49.13,50.99,22.69,27.52
2018-10-12,77.83,87.57,173.71,135.43,16.25,57.46,48.42,54.27,23.24,28.71
2018-10-15,77.83,87.76,174.02,135.19,16.14,57.67,48.98,50.82,22.99,27.52
2018-10-16,77.84,91.96,178.08,142.46,16.24,61.72,50.96,47.76,22.77,26.32
2018-10-17,77.77,90.34,176.62,138.04,15.8,60.06,50.38,49.53,22.82,27.06
2018-10-18,77.84,88.1,174.58,134.0,15.89,57.83,49.13,52.73,23.25,28.23
2018-10-19,77.82,87.69,174.06,133.65,15.93,57.42,49.02,52.18,23.21,28.03
2018-10-22,77.85,84.41,170.64,126.94,16.26,54.14,45.8,60.16,24.34,30.88
2018-10-23,77.92,86.74,173.07,132.23,16.08,56.43,47.08,55.84,23.75,29.33
2018-10-24,77.96,81.4,167.91,120.61,16.17,51.22,43.88,62.08,24.57,31.56
2018-10-25,78.01,78.67,165.2,116.9,16.33,48.5,43.09,67.12,25.3,33.23
2018-10-26,78.01,82.36,169.21,124.55,16.29,52.0,44.48,62.8,24.85,31.77
2018-10-29,78.02,76.3,162.75,112.48,16.04,46.24,42.0,67.62,25.7,33.43
2018-10-30,77.94,81.78,168.62,122.31,15.84,51.25,45.42,61.22,24.83,31.29
2018-10-31,77.82,83.22,170.07,126.27,15.56,52.63,45.83,60.48,25.03,31.06
2018-11-01,77.81,84.63,171.53,125.97,15.68,53.98,47.47,55.85,24.03,29.43
2018-11-02,77.77,82.68,169.6,121.99,15.39,52.08,46.18,58.16,24.48,30.22
2018-11-05,77.78,82.0,168.97,121.3,15.44,51.41,46.63,57.15,24.09,29.88
2018-11-06,77.74,85.28,172.28,128.45,15.67,54.51,48.84,51.26,23.16,27.83
2018-11-07,77.72,87.7,174.86,133.27,15.56,56.9,50.14,48.5,22.84,26.81
2018-11-08,77.67,85.71,172.83,130.53,15.5,54.92,49.48,49.12,22.9,27.1
2018-11-09,77.8,83.18,170.32,123.78,15.97,52.5,48.5,50.2,23.56,27.47
2018-11-12,77.72,80.02,167.11,114.81,15.91,49.47,46.33,56.27,24.04,29.68
2018-11-13,77.77,80.95,168.12,117.94,15.8,50.37,46.86,55.14,23.9,29.27
2018-11-14,77.92,77.82,164.9,111.07,16.2,47.43,44.12,60.67,24.88,31.2
2018-11-15,78.0,79.3,166.45,114.1,16.05,48.74,45.63,59.58,24.7,30.8
2018-11-16,77.96,79.59,166.7,116.0,16.18,49.0,46.26,54.18,23.87,28.99
2018-11-19,78.03,71.63,158.37,95.74,16.5,41.61,42.31,64.3,25.44,32.51
2018-11-20,77.98,74.26,161.35,101.82,16.37,44.01,42.5,61.7,25.43,31.66
2018-11-21,78.03,72.31,159.13,96.3,16.69,42.3,41.21,63.41,25.76,32.22
2018-11-23,77.95,74.36,161.46,101.0,16.36,44.2,42.51,60.19,25.22,31.16
2018-11-26,78.01,74.92,162.04,100.9,16.31,44.62,42.71,57.87,24.86,30.36
2018-11-27,77.99,77.34,164.66,106.47,16.35,46.83,44.3,54.15,24.59,29.08
2018-11-28,78.12,80.47,167.99,114.08,16.34,49.58,46.28,54.28,24.19,29.14
2018-11-29,78.08,80.78,168.41,111.92,16.51,49.85,46.27,55.04,24.34,29.42
2018-11-30,77.91,85.36,173.11,123.99,16.35,54.15,49.65,46.58,22.88,26.36
2018-12-03,77.96,83.68,171.43,120.41,17.27,52.53,48.62,48.5,23.09,27.04
2018-12-04,78.03,75.0,162.38,100.74,18.04,44.41,42.13,64.14,25.33,32.76
2018-12-06,78.05,78.44,166.16,107.33,17.72,47.6,43.86,59.22,24.25,31.03
2018-12-07,78.11,73.66,161.08,96.2,18.16,43.16,40.88,65.59,25.26,33.26
2018-12-10,78.12,77.84,165.73,106.57,18.21,46.99,42.86,61.58,25.3,31.86
2018-12-11,78.09,78.23,166.0,107.07,18.07,47.2,42.79,61.73,25.01,31.92
2018-12-12,78.15,78.19,166.13,105.9,17.97,47.3,42.35,62.24,25.11,32.1
2018-12-13,78.23,75.51,163.21,101.0,18.04,44.89,40.64,64.44,25.71,32.84
2018-12-14,78.27,72.93,160.39,95.87,18.05,42.47,38.96,66.89,26.08,33.71
2018-12-17,78.37,71.3,158.65,93.21,18.39,41.08,37.91,68.88,26.14,34.36
2018-12-18,78.43,70.91,158.18,92.62,18.86,40.7,37.03,71.26,26.44,35.17
2018-12-19,78.46,67.26,154.15,86.16,19.76,37.47,34.68,73.64,27.0,35.95
2018-12-20,78.39,66.15,153.05,82.93,19.32,36.65,33.96,76.64,26.85,36.9
2018-12-21,78.35,60.54,146.08,72.77,19.34,32.0,30.8,83.79,27.4,39.25
2018-12-24,78.38,59.66,145.08,70.6,19.27,31.28,29.5,87.42,26.77,40.42
2018-12-26,78.36,63.96,150.37,78.06,19.26,34.62,31.77,88.78,27.17,40.85
2018-12-27,78.42,67.0,154.15,85.03,18.84,36.99,34.55,86.78,27.06,40.22
2018-12-28,78.49,67.38,154.4,84.81,18.95,37.37,34.55,83.08,26.58,39.08
2018-12-31,78.65,64.36,150.99,80.0,19.44,34.75,33.12,86.0,27.07,40.02
2019-01-02,78.62,65.71,152.6,78.36,19.74,36.0,34.01,80.4,26.99,38.26
2019-01-03,78.68,65.27,152.34,76.29,19.77,35.58,33.64,78.15,26.84,37.56
2019-01-04,78.66,68.98,156.62,81.9,19.88,38.5,35.68,72.49,26.2,35.79
2019-01-07,78.5,71.6,159.54,86.37,19.42,40.72,37.45,69.14,25.88,34.67
2019-01-08,78.49,72.07,160.14,87.08,19.22,41.11,37.74,67.92,25.55,34.27
2019-01-09,78.6,71.6,159.6,87.51,19.22,40.64,37.14,68.07,25.66,34.33
2019-01-10,78.63,72.27,160.33,88.91,18.99,41.24,37.75,66.68,25.71,33.84
2019-01-11,78.66,71.3,159.33,87.42,19.0,40.44,37.38,64.7,25.32,33.22
2019-01-14,78.68,71.91,160.0,88.04,18.86,40.92,37.81,61.98,24.64,32.24
2019-01-15,78.63,74.3,162.65,91.78,18.43,42.98,39.12,57.45,24.37,30.68
2019-01-16,78.63,73.53,161.83,90.45,18.72,42.3,38.74,60.56,24.59,31.8
2019-01-17,78.57,76.25,164.78,95.69,18.5,44.68,40.98,56.48,24.18,30.35
2019-01-18,78.62,75.49,164.06,95.4,18.7,44.0,40.87,57.79,24.35,30.81
2019-01-22,78.63,74.32,162.77,93.5,18.54,42.91,40.47,62.7,24.53,32.64
2019-01-23,78.73,74.17,162.68,94.46,18.99,42.82,40.07,63.8,24.93,33.01
2019-01-24,78.73,75.8,164.51,97.92,18.86,44.28,41.18,58.33,24.13,31.11
2019-01-25,78.71,74.51,163.02,95.32,18.8,43.01,40.1,60.1,24.46,31.81
2019-01-28,78.74,74.63,163.2,96.02,18.82,43.19,40.33,59.33,24.38,31.47
2019-01-29,78.78,74.78,163.4,97.43,18.96,43.3,40.89,58.86,24.21,31.33
2019-01-30,78.99,77.72,166.7,99.9,19.27,45.78,41.98,56.17,23.86,30.33
2019-01-31,78.85,78.38,167.33,100.96,19.37,46.37,43.21,52.55,23.47,29.04
2019-02-01,78.74,78.47,167.48,103.0,18.88,46.47,43.18,51.66,23.33,28.75
2019-02-04,78.74,80.6,169.76,108.79,18.99,48.37,44.31,48.96,22.74,27.7
2019-02-05,78.84,81.84,171.07,110.92,19.3,49.49,44.44,48.41,22.51,27.5
2019-02-06,78.87,79.87,168.94,108.56,19.35,47.67,43.51,50.78,22.93,28.41
2019-02-07,78.9,77.69,166.76,103.82,19.74,45.73,42.42,52.75,23.02,29.16
2019-02-08,78.86,79.95,169.17,109.64,19.54,47.8,43.63,49.06,22.56,27.8
2019-02-11,78.86,80.34,169.63,110.59,19.42,48.13,44.21,47.52,22.31,27.2
2019-02-12,78.81,82.27,171.65,114.48,19.19,49.86,45.48,47.31,22.35,27.14
2019-02-13,78.92,81.03,170.4,112.37,19.64,48.7,44.81,49.38,22.41,27.92
2019-02-14,78.87,83.11,172.52,116.13,19.33,50.48,46.1,47.55,22.35,27.22
2019-02-15,78.95,82.01,171.41,115.35,19.72,49.56,46.12,47.72,22.11,27.33
2019-02-19,78.93,82.99,172.4,116.98,19.54,50.45,46.8,46.06,22.18,26.65
2019-02-20,78.88,82.36,171.79,116.1,19.11,49.87,46.72,44.12,22.05,25.9
2019-02-21,78.92,82.53,171.99,118.78,19.27,50.06,46.92,43.53,21.88,25.68
2019-02-22,78.94,84.63,174.21,124.37,19.15,52.0,48.22,40.56,21.49,24.53
2019-02-25,78.99,83.5,173.1,122.11,19.4,50.96,47.37,44.18,21.69,25.97
2019-02-26,79.02,83.44,172.9,122.73,19.12,50.8,47.07,44.5,21.75,26.12
2019-02-27,78.98,83.48,173.05,122.15,18.82,50.91,47.24,43.95,21.43,25.89
2019-02-28,78.8,84.83,174.44,125.05,18.36,52.11,48.01,42.15,21.28,25.15
2019-03-01,78.76,85.71,175.54,126.62,18.34,53.15,48.6,40.08,21.11,24.35
2019-03-04,78.82,84.87,174.55,123.18,18.34,52.17,47.53,42.07,21.38,25.17
2019-03-05,78.86,85.02,174.72,122.04,18.62,52.33,47.3,42.66,21.47,25.41
2019-03-06,78.97,83.47,173.12,119.13,18.98,50.93,46.12,45.34,22.11,26.48
2019-03-07,79.04,80.01,169.51,112.53,19.19,47.66,44.17,49.37,22.69,28.0
2019-03-08,79.05,82.24,171.88,118.27,19.33,49.73,45.29,46.19,22.01,26.8
2019-03-11,79.04,85.4,175.19,125.4,19.24,52.63,47.15,41.74,21.56,25.07
2019-03-12,79.09,86.79,176.6,128.2,19.43,53.87,47.88,40.23,21.38,24.45
2019-03-13,79.11,87.27,177.13,129.8,19.44,54.33,48.32,39.99,21.21,24.38
2019-03-14,79.16,87.56,177.4,130.71,19.46,54.63,48.49,38.68,21.15,23.82
2019-03-15,79.12,88.42,177.95,135.08,19.37,55.37,49.01,38.31,21.07,23.69
2019-03-18,79.11,89.61,179.18,137.4,19.08,56.54,50.04,37.08,21.34,23.18
2019-03-19,79.15,89.43,179.06,136.08,19.36,56.37,49.18,38.45,21.46,23.74
2019-03-20,79.31,89.56,179.22,135.7,19.97,56.47,48.39,39.8,21.4,24.29
2019-03-21,79.38,92.09,181.78,143.07,20.53,58.89,49.73,39.42,21.4,24.16
2019-03-22,79.49,88.18,177.91,134.0,20.86,55.0,47.42,44.72,22.08,26.4
2019-03-25,79.55,89.8,179.6,136.81,20.78,56.69,48.49,42.26,21.84,25.37
2019-03-26,79.65,89.52,179.32,136.22,21.13,56.39,48.54,41.12,21.93,24.93
2019-03-27,79.63,88.55,178.38,134.33,21.56,55.47,48.12,41.73,21.97,25.22
2019-03-28,79.54,89.8,179.69,138.02,21.26,56.65,49.18,39.72,21.77,24.35
2019-03-29,79.35,91.61,181.51,142.57,21.19,58.36,50.35,38.36,21.42,23.81
2019-04-01,79.36,92.41,182.24,144.71,20.74,59.09,51.05,38.05,21.4,23.7
2019-04-02,79.3,93.95,183.76,148.47,20.3,60.54,51.73,36.79,21.31,23.17
2019-04-03,79.32,93.98,183.83,149.38,20.3,60.58,51.41,37.85,21.38,23.6
2019-04-04,79.31,94.48,184.24,148.88,20.32,61.06,52.02,36.94,21.24,23.21
2019-04-05,79.35,94.5,184.36,148.35,20.42,61.07,52.08,36.61,21.15,23.08
2019-04-08,79.34,94.6,184.5,149.2,20.58,61.23,51.87,36.97,21.25,23.24
2019-04-09,79.4,94.88,184.72,149.23,20.64,61.44,51.89,37.57,21.24,23.49
2019-04-10,79.37,95.88,185.78,153.0,20.45,62.41,52.44,35.78,21.21,22.76
2019-04-11,79.29,95.99,185.85,153.77,19.91,62.47,53.07,34.28,20.93,22.12
2019-04-12,79.25,95.96,185.84,154.71,19.85,62.47,53.2,32.19,21.06,21.23
2019-04-15,79.24,96.63,186.54,155.98,19.75,63.14,53.54,32.04,20.98,21.2
2019-04-16,79.21,97.88,187.75,159.25,19.54,64.33,53.75,31.14,21.25,20.77
2019-04-17,79.28,97.59,187.46,160.0,19.86,64.05,53.06,32.25,21.24,21.27
2019-04-18,79.28,96.63,186.57,158.17,19.71,63.14,52.51,32.05,21.36,21.16
2019-04-22,79.3,98.49,188.4,162.4,19.74,64.99,53.35,30.82,20.98,20.62
2019-04-23,79.42,100.64,190.47,167.24,20.0,67.11,54.48,30.75,20.95,20.59
2019-04-24,79.42,101.39,191.13,169.53,20.2,67.74,54.09,32.37,21.23,21.35
2019-04-25,79.5,100.38,190.18,163.88,20.4,66.82,54.06,32.32,21.22,21.36
2019-04-26,79.48,100.83,190.65,165.0,20.04,67.26,54.82,31.4,21.11,20.92
2019-04-29,79.47,99.62,189.48,164.5,19.89,66.03,54.81,31.71,21.23,21.11
2019-04-30,79.41,100.93,190.78,170.28,20.35,67.35,55.51,31.33,21.15,20.88
2019-05-01,79.33,98.93,188.87,164.0,20.35,65.31,53.72,33.14,21.43,21.7
2019-05-02,79.26,99.73,189.67,164.19,20.32,66.11,54.35,32.37,21.31,21.37
2019-05-03,79.37,96.94,187.05,154.0,20.66,63.38,52.31,36.0,21.98,22.98
2019-05-06,79.42,97.76,187.87,156.63,20.77,64.18,52.86,36.89,21.86,23.34
2019-05-07,79.43,95.44,185.63,150.19,21.11,61.89,51.37,41.82,22.61,25.44
2019-05-08,79.48,93.47,183.7,145.75,21.07,59.93,50.1,44.73,22.6,26.64
2019-05-09,79.46,93.81,184.11,146.0,20.95,60.26,50.34,41.62,22.31,25.36
2019-05-10,79.59,89.93,180.29,136.84,21.19,56.5,48.56,43.14,22.48,26.11
2019-05-13,79.57,89.08,179.52,134.82,21.24,55.62,48.31,41.98,22.48,25.68
2019-05-14,79.69,88.91,179.35,135.88,21.58,55.43,48.09,42.54,22.44,25.92
2019-05-15,79.62,92.64,183.17,143.9,21.38,59.0,50.28,37.76,21.6,23.95
2019-05-16,79.67,92.54,183.1,142.99,21.59,58.89,49.87,37.94,22.08,24.04
2019-05-17,79.61,89.95,180.49,136.74,21.52,56.4,49.29,38.02,21.96,24.08
2019-05-20,79.55,90.93,181.5,140.5,21.24,57.27,50.2,35.56,21.68,23.05
2019-05-21,79.56,90.18,180.82,138.46,21.31,56.58,49.99,34.75,21.68,22.68
2019-05-22,79.64,88.36,178.94,133.25,21.91,54.8,48.79,35.99,22.1,23.24
2019-05-23,79.75,88.61,179.21,133.9,22.24,55.02,49.04,35.76,21.84,23.17
2019-05-24,79.78,87.94,178.66,132.74,22.58,54.52,48.67,35.8,22.2,23.18
2019-05-28,79.91,85.8,176.39,127.67,23.33,52.46,46.51,39.04,22.55,24.59
2019-05-29,79.85,85.88,176.5,129.23,23.13,52.52,46.59,37.63,22.42,23.97
2019-05-30,80.01,84.05,174.69,125.52,23.96,50.87,45.12,40.58,22.86,25.25
2019-05-31,80.1,82.91,173.48,124.42,24.68,49.83,44.66,39.94,22.64,24.97
2019-06-03,80.03,81.4,172.03,121.71,24.36,48.42,45.55,38.88,22.6,24.5
2019-06-04,80.26,85.75,176.58,133.99,23.89,52.3,48.11,36.8,22.23,23.64
2019-06-05,80.19,85.61,176.51,134.89,24.13,52.18,48.59,35.81,22.05,23.24
2019-06-06,80.29,87.6,178.56,140.94,24.55,54.0,49.95,34.9,21.83,22.83
2019-06-07,80.17,91.22,182.25,149.61,23.95,57.4,51.73,34.71,21.77,22.76
2019-06-10,80.09,94.09,185.06,155.74,23.77,60.06,52.6,34.12,21.78,22.49
2019-06-11,80.13,91.85,182.9,148.97,23.76,57.93,51.32,35.5,21.99,23.12
2019-06-12,80.22,92.08,183.1,150.12,23.98,58.13,51.72,34.28,21.87,22.58
2019-06-13,80.23,91.36,182.48,145.64,24.15,57.48,51.6,34.88,22.05,22.87
2019-06-14,80.24,91.94,183.04,146.18,24.32,58.06,51.74,33.94,21.86,22.44
2019-06-17,80.37,94.8,185.91,150.68,25.03,60.73,52.76,32.64,21.46,21.86
2019-06-18,80.24,95.69,186.66,155.28,24.57,61.55,53.35,32.66,21.55,21.87
2019-06-19,80.59,98.76,189.72,162.83,25.13,64.52,55.25,30.58,21.4,20.93
2019-06-20,80.46,97.54,188.63,161.1,24.92,63.35,54.97,31.93,21.49,21.54
2019-06-21,80.52,97.89,188.53,161.02,24.68,63.68,55.0,32.21,21.76,21.72
2019-06-24,80.58,97.35,188.03,160.53,24.96,63.18,54.61,32.26,21.81,21.71
2019-06-25,80.52,95.36,186.16,156.52,24.93,61.29,53.53,32.5,21.97,21.81
2019-06-26,80.5,95.66,186.46,158.37,24.69,61.49,53.26,32.71,21.93,21.91
2019-06-27,80.55,96.15,186.93,159.5,24.84,62.0,53.93,31.77,21.78,21.5
2019-06-28,80.39,99.59,190.32,168.86,24.93,65.29,56.16,28.91,21.19,20.25
2019-07-01,80.39,98.43,189.2,164.93,24.97,64.2,55.57,29.0,21.2,20.21
2019-07-02,80.45,99.71,190.49,168.01,25.48,65.41,56.44,27.34,20.89,19.47
2019-07-03,80.31,99.38,190.13,166.88,24.87,65.06,56.55,27.9,21.08,19.74
2019-07-05,80.28,99.06,189.81,165.64,25.18,64.77,56.32,28.14,20.97,19.88
2019-07-08,80.23,97.92,188.81,162.89,24.99,63.68,55.44,29.44,21.25,20.46
2019-07-09,80.25,101.1,191.82,169.92,24.76,66.77,57.08,27.77,20.96,19.66
2019-07-10,80.27,102.21,192.85,172.43,24.18,67.81,57.59,26.56,20.92,19.12
2019-07-11,80.24,101.9,192.63,174.61,23.38,67.58,57.89,26.18,20.78,18.91
2019-07-12,80.28,103.29,193.98,178.19,23.71,68.96,58.58,25.64,20.96,18.68
2019-07-15,80.25,103.16,193.91,178.25,23.55,68.89,58.33,25.46,20.78,18.62
2019-07-16,80.27,102.46,193.15,174.41,24.04,68.08,57.79,25.41,20.95,18.56
2019-07-17,80.35,100.46,191.29,171.28,24.26,66.08,56.29,26.71,21.44,19.19
2019-07-18,80.42,103.11,193.74,180.0,24.27,68.67,57.89,25.6,21.16,18.66
2019-07-19,80.42,100.64,191.44,175.17,24.76,66.24,56.5,26.66,21.28,19.2
2019-07-22,80.41,102.8,193.58,182.73,24.26,68.4,57.34,25.27,21.1,18.52
2019-07-23,80.45,102.25,193.05,181.42,24.26,67.83,57.36,24.95,20.95,18.38
2019-07-24,80.44,103.69,194.49,185.82,24.08,69.34,58.37,23.9,20.72,17.84
2019-07-25,80.39,103.73,194.53,184.86,24.32,69.29,58.23,24.04,20.86,17.9
2019-07-26,80.39,104.39,195.11,185.7,24.42,69.96,58.85,23.78,20.82,17.8
2019-07-29,80.4,102.24,193.13,181.34,24.45,67.83,57.69,24.82,20.88,18.31
2019-07-30,80.44,103.46,194.3,185.06,24.31,68.99,58.32,24.88,21.22,18.33
2019-07-31,80.29,100.43,191.43,174.03,25.38,65.96,56.31,27.09,21.39,19.41
2019-08-01,80.53,97.61,188.72,166.94,26.65,63.21,54.2,30.24,21.94,20.93
2019-08-02,80.75,92.1,183.43,148.94,28.15,57.82,51.0,33.96,22.5,22.66
2019-08-05,80.78,90.96,182.4,147.9,28.15,56.71,49.73,34.89,22.46,23.16
2019-08-06,80.95,89.76,181.27,143.74,30.75,55.6,48.89,37.25,23.3,24.22
2019-08-07,80.75,93.7,185.08,155.56,28.7,59.3,51.64,32.79,22.38,22.24
2019-08-08,80.82,95.81,187.36,159.99,29.65,61.27,53.16,31.57,22.04,21.72
2019-08-09,80.86,93.75,185.34,154.16,30.3,59.28,51.71,33.3,22.5,22.52
2019-08-12,80.83,92.67,184.19,150.42,31.62,58.16,50.51,36.72,23.3,24.1
2019-08-13,80.83,93.62,185.36,153.27,32.49,59.18,50.62,35.25,23.02,23.53
2019-08-14,80.91,91.29,183.0,148.29,33.03,56.88,48.83,37.17,23.75,24.41
2019-08-15,80.99,92.32,184.21,151.74,33.07,57.85,49.68,36.12,23.3,23.98
2019-08-16,80.96,96.26,188.16,162.12,31.35,61.59,52.65,31.9,22.68,22.05
2019-08-19,81.03,96.2,187.96,161.1,32.5,61.43,52.4,30.64,22.64,21.53
2019-08-20,80.98,96.87,188.61,164.13,32.1,62.06,52.75,29.48,22.59,20.98
2019-08-21,80.95,97.18,188.98,165.9,31.61,62.36,53.11,28.83,22.62,20.69
2019-08-22,80.97,94.92,186.74,161.07,31.25,60.1,51.88,31.28,23.03,21.86
2019-08-23,81.1,92.13,184.14,153.02,32.81,57.47,49.8,32.88,23.66,22.62
2019-08-26,81.07,94.04,186.11,156.74,33.3,59.26,50.99,33.0,23.63,22.68
2019-08-27,81.17,91.77,183.83,150.32,34.77,57.1,49.18,36.1,24.45,24.11
2019-08-28,81.16,95.31,187.39,159.37,33.71,60.45,52.11,32.22,23.52,22.35
2019-08-29,81.11,96.86,188.93,164.26,33.25,61.87,53.41,30.72,23.44,21.66
2019-08-30,81.01,94.16,186.22,156.93,33.78,59.27,51.44,33.48,23.87,22.99
2019-09-03,81.09,95.31,187.44,160.22,33.38,60.39,52.81,32.02,23.75,22.27
2019-09-04,81.03,98.3,190.41,169.29,32.74,63.23,54.76,29.75,23.0,21.22
2019-09-05,80.96,100.0,192.1,174.31,32.44,64.87,55.52,28.57,22.99,20.65
2019-09-06,80.86,100.14,192.19,174.97,31.5,65.01,56.04,27.06,22.67,19.95
2019-09-09,80.79,98.01,190.16,166.01,30.83,62.93,55.01,28.03,23.09,20.41
2019-09-10,80.62,98.86,191.0,168.2,29.24,63.71,55.64,27.28,22.75,20.08
2019-09-11,80.66,101.59,193.61,174.26,29.93,66.41,57.17,25.9,22.63,19.36
2019-09-12,80.48,100.86,193.0,173.14,27.89,65.75,57.47,25.3,22.51,19.05
2019-09-13,80.42,99.1,191.23,166.0,27.63,63.94,56.32,25.83,22.82,19.34
2019-09-16,80.49,99.5,191.69,169.06,27.9,64.36,56.36,25.82,23.06,19.34
2019-09-17,80.61,100.06,192.21,170.25,28.86,64.89,56.7,25.13,23.24,19.01
2019-09-18,80.59,100.72,192.87,172.34,29.35,65.55,57.25,23.78,22.68,18.32
2019-09-19,80.59,101.0,193.05,173.69,29.33,65.81,57.4,23.24,22.64,18.03
2019-09-20,80.71,98.47,190.32,165.43,30.3,63.25,55.76,25.47,23.48,19.18
2019-09-23,80.72,99.54,191.41,170.46,30.31,64.33,56.82,24.08,23.18,18.5
2019-09-24,80.79,95.78,187.78,161.78,30.87,60.76,54.83,26.83,23.62,19.88
2019-09-25,80.73,97.94,189.83,167.93,30.18,62.72,55.77,25.81,23.59,19.39
2019-09-26,80.74,97.73,189.73,169.19,30.21,62.51,55.87,25.67,23.59,19.33
2019-09-27,80.73,95.65,187.79,163.61,29.89,60.6,54.78,26.84,23.68,19.9
2019-09-30,80.59,97.44,189.5,169.02,29.66,62.35,55.77,25.13,23.41,19.07
2019-10-01,80.86,93.92,186.0,158.94,31.08,58.81,52.29,28.91,24.46,20.97
2019-10-02,80.97,91.9,184.03,152.57,31.41,57.0,50.28,30.38,24.91,21.68
