Date,AGG,BIL,CURE,DBC,EEM,EFA,EPI,ERX,EUO,EWZ,GLD,IYK,MVV,PUI,QLD,SHY,SOXL,SOXS,SPXL,SPXS,SPXU,SQQQ,TECL,TECS,TMF,TMV,TQQQ,UCO,UGE,UPRO,USD,UUP,UVXY,VIXY,YCS
2020-03-10,116.7,91.57,52.76,12.65,38.2,57.54,19.96,2.3,26.41,31.9,156.25,120.39,28.2,32.22,104.02,86.3,160.79,26.34,40.48,17.88,27.01,24.05,175.0,7.59,45.5,6.12,65.76,5.33,46.02,42.94,46.12,26.04,45.54,30.17,70.7
2020-03-11,113.98,91.57,41.13,12.01,34.16,51.8,17.56,1.71,26.7,24.83,151.52,112.06,21.67,29.79,86.27,86.25,116.61,33.74,29.5,23.0,35.0,30.07,128.47,9.75,42.0,6.21,49.53,4.51,34.68,31.6,39.33,26.25,61.13,37.01,68.1
2020-03-12,111.53,91.6,44.68,12.27,36.61,53.12,19.12,1.8,27.46,29.34,149.4,111.54,23.01,29.81,90.18,86.05,121.11,29.81,31.96,20.02,30.29,27.05,138.78,8.32,37.45,7.37,52.23,5.13,37.1,33.69,37.59,26.57,54.98,34.54,73.94
2020-03-13,111.76,91.64,35.0,11.36,32.02,46.59,17.0,1.15,27.35,24.41,137.47,99.25,20.0,26.72,76.51,86.58,89.78,33.99,23.06,24.0,36.0,30.09,103.12,9.41,41.91,6.45,40.48,4.0,30.03,25.0,30.5,26.65,79.18,44.97,71.45
2020-03-16,112.89,91.64,35.26,11.37,32.51,48.12,17.59,1.18,27.97,24.23,140.18,104.42,18.46,26.87,77.29,86.49,79.8,34.35,23.73,22.08,33.45,28.59,100.21,8.54,43.12,6.05,39.38,3.9,31.95,25.06,29.45,26.93,85.29,47.2,73.2794
2020-03-17,109.36,91.65,33.5,10.93,30.9,46.69,16.28,0.8506,28.42,22.01,141.75,103.85,17.36,28.36,73.59,86.22,69.01,32.37,21.44,23.43,35.39,29.5,89.57,8.99,34.39,7.3,36.18,2.71,33.86,22.26,30.39,27.23,104.0,54.15,74.41
2020-03-18,106.47,91.64,33.99,10.78,30.81,46.86,15.45,0.6701,28.94,20.89,139.0,102.28,15.11,28.23,77.07,86.22,63.23,34.59,21.61,22.8,34.53,27.41,94.68,8.46,30.27,7.83,38.69,2.19,29.0,22.82,28.47,28.89,121.15,59.95,76.93
2020-03-19,108.46,91.63,33.95,11.32,32.61,48.87,16.3,0.7501,29.6,23.71,140.71,102.93,17.22,28.07,82.47,86.38,78.31,26.42,23.0,21.54,32.58,24.63,105.01,7.58,34.37,7.0,43.15,2.56,31.22,24.36,32.0,28.0,88.32,48.75,78.45
2020-03-20,109.9,91.62,29.67,10.82,31.07,47.17,14.75,0.7248,29.29,21.34,142.75,96.08,15.14,24.96,73.12,86.71,67.54,30.22,19.0,25.63,38.76,29.35,85.68,9.3,36.82,6.27,35.93,2.06,27.42,20.22,29.26,27.86,83.3,46.91,78.4
2020-03-23,111.52,91.62,28.24,11.3,32.6,49.94,14.84,7.38,28.73,22.82,153.35,97.87,15.87,25.18,80.56,86.48,83.55,24.38,20.48,23.15,36.18,25.0,98.11,7.99,39.95,5.76,41.23,2.33,26.5,21.61,35.64,27.55,50.64,34.2,78.71
2020-03-24,114.0,91.63,30.1,11.35,33.52,51.0,15.32,9.18,28.82,23.24,152.5,103.66,17.59,26.15,84.62,86.49,95.45,18.82,22.81,19.52,29.26,22.45,111.47,6.74,41.45,5.5,44.25,2.15,31.4,24.16,37.52,27.55,63.01,39.47,79.54
2020-03-25,114.2,91.62,32.39,11.47,34.34,52.43,16.44,10.09,28.1,25.83,153.4,103.42,18.81,26.72,84.12,86.59,97.04,18.51,24.03,18.33,27.7,22.56,111.18,6.39,41.42,5.5,43.8,2.17,31.8001,25.51,37.5,27.15,65.0,40.35,77.0359
2020-03-26,114.78,91.64,35.03,11.28,33.47,52.44,15.87,10.07,28.07,24.14,153.0,105.53,19.09,27.81,86.73,86.7,97.18,17.62,24.92,16.99,25.69,20.9,115.15,5.95,42.45,5.37,45.6,1.84,31.99,26.37,38.94,27.08,66.64,41.33,75.77
2020-03-27,115.77,91.63,37.28,11.33,33.47,53.05,15.64,8.77,27.82,24.24,152.3,108.26,19.6,28.92,86.68,86.73,94.96,17.67,25.57,16.53,24.94,20.8,113.51,5.85,44.93,5.04,45.54,1.59,32.06,27.13,38.06,26.89,66.49,41.33,74.65
2020-03-30,115.71,91.63,40.73,11.49,33.98,53.09,16.22,10.15,28.11,24.08,151.36,110.19,20.04,29.9,90.88,86.72,101.43,16.29,27.0,15.44,23.36,19.1,122.34,5.4,42.66,5.29,48.88,1.7,33.44,28.63,40.14,26.98,63.9,40.2281,75.12
2020-03-31,115.38,91.58,35.95,11.11,33.09,51.73,15.45,9.01,28.29,22.24,148.2,104.66,17.82,27.66,84.35,86.62,85.31,19.0,23.15,17.81,26.91,21.21,105.0,6.19,44.82,5.0,43.63,1.61,30.87,24.53,35.94,26.99,64.58,40.58,73.55
2020-04-01,115.02,91.57,34.63,11.05,33.29,51.17,15.48,9.59,28.6,22.81,151.2,103.44,17.53,27.0,81.29,86.64,77.76,20.5,22.33,18.34,27.7,22.34,98.51,6.53,45.11,4.95,41.18,1.85,31.44,23.67,33.5,27.12,64.7,40.63,73.72
2020-04-02,114.95,91.56,37.95,11.38,33.7,51.26,15.38,11.03,29.0,22.6,152.23,106.71,17.67,28.03,84.89,86.61,86.76,18.48,23.86,17.05,25.78,20.84,105.05,6.09,44.86,5.02,44.0,2.75,31.61,25.29,36.56,27.26,59.66,38.57,75.43
2020-04-03,115.02,91.57,40.92,11.43,34.43,52.72,15.75,10.54,29.07,23.41,154.18,111.01,18.44,28.05,89.29,86.58,92.0,17.0,25.83,15.5,23.4,19.06,114.33,5.47,43.86,5.13,47.2,2.67,37.39,27.35,38.1,27.27,50.685,34.64,76.33
2020-04-06,115.61,91.57,45.99,11.63,36.09,55.4,16.8,12.24,28.33,25.76,155.22,115.48,21.13,30.26,100.35,86.51,119.69,12.0,30.72,12.5,18.9,15.38,142.0,4.15,42.05,5.28,56.0,2.52,38.6,32.55,45.53,27.01,48.36,33.6,76.02
2020-04-07,115.7,91.55,43.06,11.55,35.22,54.05,16.7,12.22,28.51,24.47,155.91,113.14,20.78,29.27,96.32,86.54,110.9,12.8,28.74,13.49,20.38,16.4,129.16,4.6,42.32,5.31,52.72,2.14,35.54,30.4,43.02,27.07,52.06,35.27,75.91
2020-04-08,116.5,91.55,48.64,11.55,35.85,55.17,17.29,14.29,28.21,26.22,158.08,116.67,23.28,30.8,100.29,86.59,120.61,11.65,31.8,12.02,18.21,15.39,139.43,4.2,41.43,5.34,56.04,2.37,38.9,33.69,45.59,26.95,50.5,34.59,75.8
2020-04-09,117.09,91.53,47.92,11.65,35.35,55.4,17.11,14.0,28.37,25.06,159.17,116.22,23.46,31.73,98.08,86.63,107.4,13.01,31.68,12.11,18.28,15.95,132.66,4.44,41.79,5.33,54.05,2.05,37.5,33.52,41.92,26.94,49.03,33.97,74.59
2020-04-13,116.99,91.53,49.2,11.75,36.22,55.93,17.59,12.99,28.19,26.04,162.85,117.67,23.28,31.48,105.16,86.62,119.89,11.6,32.95,11.56,17.48,14.29,144.85,4.02,41.35,5.39,60.18,1.93,37.88,34.89,45.66,26.82,43.68,31.51,73.94
2020-04-14,117.03,91.55,49.0,11.47,35.37,54.45,16.78,11.7,28.59,24.94,161.8,118.01,21.65,31.03,106.41,86.68,119.59,11.43,31.67,11.95,18.04,13.9,142.6,4.03,43.48,5.13,60.84,1.7,38.37,33.51,45.65,27.05,46.3,32.75,74.44
2020-04-15,117.19,91.55,51.3,11.45,35.78,54.46,17.04,11.59,28.55,25.33,161.88,118.25,21.35,30.94,109.72,86.68,122.36,11.14,32.18,11.72,17.73,13.25,147.52,3.91,45.34,4.88,63.77,1.64,39.1299,34.07,46.6,27.02,47.68,33.49,73.88
2020-04-16,117.52,91.55,57.84,11.39,36.43,55.61,17.54,10.95,28.56,25.38,159.64,120.96,22.87,31.68,114.13,86.68,132.85,10.13,34.32,10.95,16.53,12.42,154.9,3.69,45.7,4.85,67.75,1.55,42.73,36.35,49.23,27.02,44.84,32.07,73.88
2020-04-17,117.15,91.56,55.16,11.23,35.86,55.06,17.36,11.28,28.61,24.48,158.63,119.65,22.09,31.29,111.28,86.67,123.01,10.91,33.29,11.25,17.0,12.92,147.17,3.89,44.69,5.0,65.04,1.33,38.99,35.26,46.96,27.07,48.2,33.78,74.43
2020-04-20,117.43,91.57,52.86,10.9,34.99,54.11,16.8,11.35,28.84,24.06,157.6,116.16,21.05,30.06,108.5,86.69,114.34,11.75,31.19,11.96,18.07,13.41,139.01,4.1,47.58,4.66,62.645,23.3,37.2358,33.05,44.76,27.2,56.71,37.79,74.43
2020-04-21,117.16,91.56,52.76,10.89,35.78,54.76,17.32,12.68,28.6,24.69,160.5,117.27,21.64,30.84,106.83,86.66,112.43,11.64,31.65,11.66,17.63,13.53,136.74,4.1,45.71,4.81,61.01,16.58,39.63,33.51,44.24,27.1,54.46,36.73,74.52
2020-04-22,117.33,91.56,53.8,11.0,36.03,54.84,17.65,13.15,29.0,24.94,162.33,117.3,21.67,31.12,109.45,86.64,121.22,10.5,32.38,11.4,17.2,13.0,143.01,38.74,45.7,48.01,63.24,18.42,37.04,34.3,46.0,27.24,52.23,35.78,73.96
2020-04-23,117.22,91.56,54.89,10.83,35.68,54.99,17.36,13.68,29.07,23.12,163.13,116.71,22.12,30.59,108.55,86.64,117.96,10.83,32.45,11.36,17.17,13.15,140.69,39.5,45.54,48.29,62.64,17.75,38.0501,34.38,44.8,27.2,51.6,35.5,74.18
2020-04-24,117.21,91.55,57.3,10.55,36.04,55.58,17.56,12.97,28.68,22.98,161.88,118.89,22.88,30.77,113.96,86.63,130.0,9.76,33.98,10.83,16.36,12.2,151.68,36.35,45.54,48.25,67.17,12.66,39.01,35.99,48.02,27.06,46.63,33.18,73.41
2020-04-27,117.27,91.56,59.23,10.55,36.82,57.07,17.99,14.17,28.66,24.24,160.89,121.74,25.49,31.5,115.2,86.67,136.99,9.21,36.11,10.14,15.32,12.02,156.72,35.05,44.67,49.21,68.23,12.77,40.3881,38.24,49.51,26.98,40.93,30.51,72.98
2020-04-28,117.29,91.56,57.25,10.72,36.99,57.53,18.26,15.45,28.68,24.95,160.1,122.17,26.3,31.55,113.94,86.68,134.57,9.41,36.26,10.07,15.23,12.15,153.8,35.42,45.36,48.35,66.97,12.92,43.2,38.4,48.76,26.98,40.45,30.31,72.9472
2020-04-29,117.38,91.54,55.0,10.81,37.23,56.99,18.63,16.86,28.76,25.02,160.22,120.8,25.95,30.77,117.83,86.66,144.38,8.62,36.23,10.06,15.2,11.48,164.85,33.02,44.71,48.91,70.42,14.2,39.9,38.42,51.12,26.97,41.39,30.75,72.92
2020-04-30,116.97,91.55,52.85,10.81,35.74,55.69,17.8,15.11,28.03,23.8,158.0,118.0,24.1,29.84,111.94,86.62,122.0,10.04,33.86,10.73,16.21,12.34,150.37,35.68,43.86,49.75,65.32,14.05,38.8351,35.87,45.99,26.79,47.25,33.71,73.08
2020-05-01,116.89,91.55,51.02,10.74,35.47,54.92,17.81,13.47,28.3,23.34,160.33,116.09,22.99,29.17,108.87,86.58,107.82,11.1,32.2,11.24,16.99,12.81,145.46,37.13,43.93,49.75,62.49,13.51,37.03,34.11,42.47,26.93,50.0,34.93,73.2
2020-05-04,116.96,91.53,52.8,11.04,36.06,55.71,17.9,16.33,28.61,24.05,160.16,118.22,24.3,29.8472,114.87,86.61,120.76,9.83,34.31,10.52,15.91,11.79,158.92,33.58,42.34,51.48,67.68,16.12,38.54,36.34,45.56,27.0,43.43,31.8308,72.93
2020-05-05,116.44,91.55,55.68,11.11,36.11,55.84,17.65,15.26,28.95,23.46,158.99,118.12,24.32,29.9,116.98,86.6,123.43,9.63,34.8,10.37,15.69,11.49,164.25,32.6,40.52,53.66,69.57,16.75,39.14,36.87,46.68,27.07,42.01,31.19,72.32
2020-05-06,116.61,91.55,54.83,11.16,36.12,55.86,17.73,15.1,29.01,22.75,159.5,117.97,24.3,28.97,119.52,86.62,131.22,9.04,34.69,10.39,15.71,11.11,170.25,31.39,40.81,53.4,71.88,17.65,37.96,36.74,48.31,27.15,41.75,31.021,72.64
2020-05-07,116.68,91.53,55.0,11.12,36.54,56.58,17.87,15.66,28.81,22.9,161.0,118.55,25.19,29.21,121.42,86.69,131.74,9.03,35.9,10.03,15.17,10.83,176.27,30.3,41.36,52.34,73.7,16.74,38.8,37.98,48.79,27.03,39.4,29.87,72.82
2020-05-08,116.4,91.53,53.35,11.22,36.62,56.5,17.87,16.05,28.85,23.18,160.34,119.68,25.41,29.4,121.35,86.67,134.44,8.73,35.56,10.1,15.27,10.84,175.12,30.61,40.76,53.05,73.48,17.17,39.38,37.67,49.56,27.08,38.3,29.45,73.87
2020-05-11,116.46,91.53,58.17,11.1,36.9,56.95,18.02,16.14,28.62,23.2,160.32,120.44,25.95,29.44,125.66,86.62,141.52,8.34,36.87,9.76,14.73,10.27,184.15,28.87,40.41,53.57,77.5,16.69,38.9899,39.04,51.86,27.02,31.75,25.99,73.95
2020-05-12,116.63,91.54,54.0,10.99,36.85,56.4,18.4,15.0,28.63,22.49,161.0,117.91,23.48,28.7,120.44,86.66,130.28,9.02,33.93,10.54,15.94,10.92,171.4,30.83,41.82,51.68,72.59,16.38,37.2825,35.99,48.53,27.02,38.94,29.82,73.37
2020-05-13,116.91,91.54,51.11,10.91,35.67,54.34,17.63,13.4,29.0,21.5,161.53,115.26,21.24,28.17,115.34,86.66,117.2,9.94,31.45,11.35,17.12,11.62,158.4,33.19,43.47,49.58,67.99,16.0,37.55,33.29,45.44,27.19,47.48,34.0949,73.8003
2020-05-14,117.0,91.54,53.59,11.21,35.95,55.03,17.7,14.08,28.78,22.6,164.0,116.22,22.38,28.43,116.19,86.69,117.3,9.78,32.65,10.92,16.5,11.5,159.59,32.98,44.33,48.71,68.67,17.86,38.385,34.58,46.06,27.12,43.61,32.24,73.3
2020-05-15,116.97,91.53,58.72,11.45,36.92,56.57,17.57,15.72,28.77,23.34,164.33,120.55,24.96,29.17,124.28,86.67,130.0,8.8,36.42,9.72,14.71,10.37,180.0,29.09,41.69,51.73,76.0,21.16,38.99,38.6,50.11,27.08,35.25,28.01,73.8478
2020-05-18,116.91,91.54,56.55,11.54,37.37,56.99,17.41,16.47,28.29,23.74,163.6,120.77,25.76,29.76,125.8,86.62,137.79,8.19,36.9,9.57,14.46,10.18,183.3,28.64,39.8,53.99,77.39,21.53,39.5,39.06,51.74,26.93,35.65,28.3,74.68
2020-05-19,117.03,91.54,56.34,11.66,37.72,57.67,17.74,16.05,28.07,23.92,164.43,120.35,26.07,29.61,127.75,86.64,145.07,7.75,37.39,9.43,14.23,9.91,188.07,27.66,40.27,53.28,79.26,22.15,39.74,39.61,53.68,26.83,35.32,28.17,74.18
2020-05-20,117.35,91.53,54.64,11.72,37.39,57.59,17.83,16.78,28.01,24.45,163.46,120.43,26.29,29.56,129.96,86.65,152.34,7.29,37.73,9.33,14.1,9.67,192.26,27.11,41.5,51.73,81.2,23.95,40.0801,39.98,55.16,26.84,34.52,27.74,74.25
2020-05-21,117.44,91.54,53.82,11.51,36.62,56.83,17.69,15.9,28.44,24.58,162.85,120.16,26.37,29.47,126.5,86.65,141.74,7.82,36.88,9.54,14.4,10.04,183.6,28.32,41.45,51.81,78.02,22.25,39.39,39.08,52.59,27.0,36.21,28.61,74.1735
2020-05-22,117.38,91.54,56.84,11.67,37.58,58.69,17.82,16.94,28.1,27.04,162.52,123.0,28.31,30.3,131.94,86.63,153.74,7.13,39.71,8.82,13.33,9.4,198.0,26.33,40.62,52.77,83.15,23.78,40.7,42.02,55.89,26.81,32.8,26.86,74.0414
2020-05-26,117.5,91.53,54.15,11.58,37.39,59.29,18.0,17.31,27.9,27.41,159.42,123.69,29.38,30.47,126.58,86.63,148.77,7.41,39.76,8.81,13.33,10.01,186.23,27.93,39.99,53.61,78.25,22.93,42.98,42.13,53.94,26.78,33.27,27.05,74.41
2020-05-27,117.26,91.53,56.77,11.53,37.46,60.04,18.38,17.26,27.76,27.52,162.17,125.71,30.23,30.54,127.18,86.63,150.8,7.31,40.77,8.6,12.99,9.95,186.3,27.84,39.37,54.4,78.55,21.96,43.4875,43.19,54.17,26.72,33.98,27.45,74.31
2020-05-28,117.46,91.53,57.92,11.55,37.35,59.75,18.49,16.0,27.38,26.67,162.66,124.25,28.48,30.63,128.76,86.64,145.16,7.56,39.88,8.78,13.28,9.78,189.57,27.36,39.92,53.67,80.0,21.87,42.92,42.25,52.76,26.58,35.74,28.43,74.421
2020-05-29,117.35,91.53,58.57,11.73,38.06,60.12,19.05,16.06,27.29,27.24,163.01,124.79,28.77,31.07,130.84,86.57,151.08,7.2,40.32,8.69,13.13,9.51,192.0,26.94,39.57,54.03,82.04,23.71,44.3965,42.72,55.07,26.53,34.75,27.9265,74.4
2020-06-01,117.38,91.54,58.28,11.93,39.06,61.36,19.42,17.06,27.0,28.23,163.89,126.65,29.66,31.38,133.19,86.58,153.48,7.1,41.5,8.43,12.74,9.27,196.24,26.35,39.33,54.5,84.24,25.29,43.59,43.97,54.64,26.4,33.53,27.2326,75.26
2020-06-02,117.33,91.53,59.33,11.95,40.05,62.31,19.58,18.25,26.9,30.64,160.34,127.73,30.51,31.7,135.19,86.56,168.29,6.44,43.02,8.12,12.29,9.04,203.48,25.52,38.15,56.0,86.2,26.43,46.21,45.58,57.3,26.38,31.45,26.1,75.88
2020-06-03,117.27,91.54,57.82,11.99,39.91,62.62,19.5,18.46,26.66,30.3,161.09,127.81,31.07,31.92,135.23,86.52,174.65,6.18,43.33,8.07,12.18,9.04,202.36,25.45,37.23,57.31,86.22,26.53,46.61,45.9,58.1,26.28,30.61,25.64,75.76
2020-06-04,116.75,91.53,58.39,12.29,40.89,63.96,19.88,20.51,26.37,32.25,158.72,129.67,34.32,31.89,134.94,86.49,193.91,5.54,45.99,7.56,11.44,9.04,205.39,25.18,34.25,62.08,86.1,29.4,48.2,48.67,61.52,26.16,27.17,23.76,76.98
2020-06-05,116.81,91.54,59.42,12.31,40.78,64.17,19.88,23.08,26.43,31.98,158.9,131.1,34.25,32.28,138.86,86.48,198.91,5.38,47.2,7.33,11.1,8.66,215.14,23.85,34.61,61.56,89.63,29.21,47.38,50.02,63.07,26.16,27.42,23.87,76.3
2020-06-08,117.31,91.53,60.54,12.18,40.59,63.55,19.69,21.96,26.39,32.21,161.1,131.16,33.93,32.58,140.2,86.49,186.2,5.71,47.16,7.34,11.08,8.54,215.75,23.84,37.28,57.01,90.97,27.77,47.275,50.0,60.45,26.14,29.68,25.16,74.55
2020-06-09,117.25,91.52,60.0,12.29,41.01,64.03,19.85,21.23,26.06,33.08,162.1,131.25,33.33,32.22,145.3,86.54,197.3,5.41,47.72,7.26,10.96,8.08,227.11,22.58,37.43,56.78,96.0,28.37,47.435,50.55,62.36,25.99,30.91,25.86,73.76
2020-06-10,117.79,91.53,57.0,12.09,39.87,61.97,19.1,16.65,26.09,30.0,163.35,127.9,29.23,31.0,141.99,86.57,180.02,5.88,43.23,7.96,12.02,8.34,218.14,23.22,40.26,52.58,92.5,25.94,44.7501,45.76,60.04,26.04,35.34,28.34,73.22
2020-06-11,117.6,91.54,52.47,12.08,40.0,61.84,19.39,17.2,26.38,30.38,163.44,127.31,29.1,31.12,137.98,86.55,172.38,5.93,41.48,8.03,12.13,8.53,210.23,23.49,39.62,53.25,88.29,25.95,43.2955,43.94,58.21,26.18,39.91,31.5,73.72
2020-06-12,117.72,91.54,48.1,11.86,38.62,59.33,19.16,15.16,26.69,28.55,160.52,122.55,26.64,29.82,130.26,86.55,153.91,6.7,37.4,8.91,13.46,9.31,189.38,26.16,40.77,51.86,81.01,23.6,41.23,39.63,54.0,26.28,45.8,34.64,73.85
2020-06-15,117.98,91.53,53.96,12.28,40.26,61.91,19.56,18.31,26.47,30.51,161.85,130.0,31.17,31.39,143.37,86.53,186.09,5.45,44.45,7.47,11.29,8.03,220.89,22.25,37.42,56.26,93.43,28.4,46.27,47.05,60.96,26.17,35.02,28.91,73.86
2020-06-16,117.74,91.53,54.97,12.18,39.88,61.92,19.37,17.53,26.64,29.53,162.0,128.95,30.4,30.91,144.05,86.53,184.44,5.54,43.84,7.6,11.48,7.99,222.36,22.11,38.02,55.4,94.15,27.59,45.7117,46.45,60.0,26.24,37.08,30.01,73.63
2020-06-17,117.75,91.54,53.11,12.14,39.81,61.18,19.46,16.13,26.76,29.18,162.21,127.95,29.01,30.53,142.77,86.56,183.1,5.56,42.13,7.91,11.94,8.1,217.9,22.62,39.29,53.6,92.88,27.26,45.64,44.67,59.71,26.31,38.5,30.75,73.0
2020-06-18,117.8,91.53,55.07,12.4,40.45,62.05,19.97,17.93,26.72,29.88,162.87,130.71,30.16,30.71,146.9,86.55,191.09,5.33,44.44,7.49,11.31,7.76,229.89,21.35,38.55,54.64,96.89,30.2,45.93,47.06,61.34,26.3,35.2,29.05,73.13
2020-06-19,118.0,91.53,54.51,12.38,40.19,61.46,20.25,16.21,26.8,30.35,165.06,127.37,28.76,29.53,143.82,86.56,181.9,5.63,41.86,7.96,12.0,8.01,218.58,22.5,40.09,52.44,93.91,29.69,44.9841,44.34,59.53,26.32,37.87,30.47,73.08
2020-06-22,117.79,91.53,55.3,12.48,40.88,62.47,20.55,16.85,26.27,30.53,165.68,128.86,30.05,30.02,149.28,86.55,189.36,5.38,44.1,7.54,11.39,7.56,236.35,20.75,38.88,54.18,99.32,31.56,45.91,46.76,61.57,26.1,32.33,27.49,72.21
2020-06-23,117.7,91.53,53.84,12.36,40.61,61.39,20.25,15.92,26.57,30.07,166.0,126.97,28.72,29.26,148.82,86.55,183.87,5.52,42.58,7.8,11.79,7.6,231.61,21.18,38.93,54.01,98.8,29.57,44.25,45.17,59.54,26.21,35.53,29.28,72.93
2020-06-24,117.94,91.53,50.52,12.07,40.12,60.56,20.07,14.33,26.8,29.48,165.89,124.69,26.97,28.95,143.74,86.56,174.58,5.82,39.91,8.28,12.51,7.96,219.49,22.24,40.76,51.73,93.9,26.92,43.85,42.33,57.96,26.35,38.03,30.67,73.57
2020-06-25,117.99,91.53,51.9,12.14,40.3,61.25,20.31,14.91,26.83,28.84,164.9,126.3,27.71,28.76,146.04,86.57,177.0,5.69,40.97,8.06,12.17,7.79,225.92,21.57,40.86,51.38,96.03,27.88,42.67,43.46,58.46,26.33,35.07,29.07,73.46
2020-06-26,118.01,91.53,51.3,12.15,39.94,60.78,20.12,14.13,26.51,28.79,166.56,124.11,27.32,28.58,139.15,86.61,168.72,5.97,39.0,8.41,12.71,8.32,214.24,22.6,41.39,50.73,89.21,28.15,42.28,41.36,56.23,26.28,37.27,30.25,74.88
2020-06-29,118.28,91.53,51.61,12.22,40.05,60.55,20.15,14.16,26.81,28.63,166.31,125.89,28.03,28.97,142.37,86.63,176.2,5.7,40.0,8.19,12.35,8.04,220.57,21.99,41.59,50.4,92.32,28.3,45.0748,42.45,58.75,26.39,35.83,29.53,74.21
2020-06-30,117.9,91.53,55.0,12.38,40.22,60.82,20.24,15.24,26.75,29.05,167.0,128.01,28.91,29.38,148.04,86.56,188.33,5.31,42.2,7.73,11.69,7.55,233.0,20.74,39.98,52.5,97.86,29.24,45.48,44.77,60.61,26.31,31.91,27.3599,73.83
2020-07-01,118.05,91.54,57.0,12.47,41.29,61.95,20.84,15.02,26.55,30.06,166.2,130.33,29.55,30.04,154.45,86.54,187.91,5.3,44.12,7.38,11.16,7.06,240.11,20.01,39.9,52.6,104.3,30.19,46.43,46.82,61.26,26.24,29.33,25.87,74.16
2020-07-02,118.18,91.53,58.69,12.56,42.78,62.65,21.29,15.27,26.3,30.52,167.75,130.94,29.92,30.07,157.57,86.53,196.58,5.05,45.0,7.25,10.94,6.87,246.04,19.5,39.55,53.01,107.36,30.17,46.93,47.77,62.0,26.12,28.9,25.616,73.96
2020-07-06,118.25,91.53,57.57,12.51,42.58,62.21,21.26,14.4,26.35,30.43,167.41,131.06,28.93,29.5,160.7,86.53,199.48,4.96,44.57,7.29,11.04,6.65,248.89,19.34,40.32,51.91,110.56,30.25,47.83,47.26,62.56,26.15,30.75,26.7,73.994
2020-07-07,118.39,91.54,57.53,12.65,43.0,61.87,21.09,13.86,26.36,30.5,170.3,131.46,28.27,29.54,160.57,86.55,199.5,4.95,44.24,7.36,11.11,6.64,248.4,19.36,41.03,50.96,110.44,30.63,47.5,46.92,62.19,26.14,31.15,26.95,74.04
2020-07-08,118.4,91.53,57.01,12.76,43.9,62.28,21.3,13.69,26.25,31.12,170.48,132.13,28.63,29.66,165.39,86.54,205.0,4.82,45.16,7.19,10.87,6.34,260.0,18.46,41.3,50.65,115.39,30.71,47.67,47.92,63.8,26.04,30.8,26.72,73.62
2020-07-09,118.83,91.54,55.74,12.62,43.22,61.92,21.14,12.35,26.34,30.26,169.95,130.01,27.63,29.24,165.37,86.58,211.1,4.71,44.08,7.38,11.15,6.33,255.58,18.71,43.73,47.61,115.61,29.43,46.61,46.72,65.0,26.09,31.76,27.27,72.95
2020-07-10,118.46,91.53,56.32,12.68,43.53,62.67,21.31,13.5,26.24,30.79,170.35,135.02,28.97,29.72,171.69,86.54,217.39,4.51,46.52,6.95,10.52,5.99,262.64,18.14,41.87,49.86,122.12,30.55,49.86,49.39,66.23,26.07,29.65,26.08,73.57
2020-07-13,118.58,91.54,55.94,12.47,42.46,62.05,20.72,12.89,26.06,29.72,168.97,132.99,27.9,29.75,157.97,86.56,194.9,5.04,43.59,7.42,11.21,6.76,234.47,20.35,43.68,47.73,107.52,28.86,49.04,46.25,60.74,26.09,34.52,28.91,73.67
2020-07-14,118.61,91.53,60.96,12.62,43.26,63.79,21.06,14.74,25.72,31.22,169.66,136.44,30.0,30.33,165.06,86.54,213.0,4.59,47.53,6.8,10.27,6.31,254.84,18.72,42.13,49.46,115.09,30.73,51.88,50.4,64.99,25.9,30.1,26.4,72.81
2020-07-15,118.83,91.54,61.77,12.67,42.32,63.13,21.13,14.38,25.86,30.85,169.8,135.59,30.21,29.8,160.29,86.57,200.01,4.88,46.35,6.98,10.54,6.6,245.16,19.41,43.25,48.08,110.07,30.9,50.76,49.19,62.34,25.98,31.2,27.04,73.39
2020-07-16,118.94,91.53,62.49,12.64,42.84,63.28,21.67,14.54,25.81,31.27,169.94,136.65,30.62,30.2,162.53,86.57,207.81,4.71,47.27,6.85,10.34,6.47,247.63,19.19,43.18,48.24,112.15,30.86,50.92,50.13,63.92,25.97,29.025,25.8,73.48
2020-07-17,119.03,91.54,64.87,12.61,42.99,63.52,21.81,13.98,25.79,31.35,170.76,136.09,30.45,30.375,163.0,86.58,208.83,4.69,47.08,6.87,10.38,6.44,249.29,19.01,43.37,48.06,112.83,30.26,50.24,49.95,64.57,25.93,27.36,24.79,73.54
2020-07-20,119.1,91.54,64.72,12.83,44.0,64.15,22.07,14.08,25.74,32.7,172.46,137.5,30.72,30.36,173.41,86.55,224.48,4.34,49.3,6.55,9.89,5.84,271.9,17.33,43.23,48.18,123.67,32.58,51.89,52.29,67.54,25.86,24.97,23.35,73.32
2020-07-21,119.22,91.53,64.64,12.82,43.7,63.93,22.12,14.9,25.09,33.24,174.05,137.59,30.75,30.55,168.31,86.58,217.17,4.46,48.48,6.66,10.07,6.1,258.87,18.17,43.97,47.42,118.24,31.5,52.8183,51.43,65.84,25.65,26.55,24.34,73.31
