Date,BSV,SQQQ,TECL,TQQQ,UPRO,UVXY
2016-01-25,80.04,23.1,29.77,87.91,50.19,41.53
2016-01-26,80.03,24.83,27.92,81.37,48.51,45.01
2016-01-27,80.11,23.81,29.04,84.58,49.31,41.98
2016-01-28,80.2,22.28,31.76,90.09,52.82,38.52
2016-01-29,80.02,22.13,32.15,90.6,52.83,37.45
2016-02-01,80.22,23.5,30.38,84.85,50.0,42.5
2016-02-02,80.27,23.87,30.2,83.65,50.74,41.56
2016-02-03,80.32,23.88,30.37,83.5,51.03,42.34
2016-02-04,80.28,26.36,27.81,74.91,48.14,45.62
2016-02-05,80.4,27.58,26.59,71.49,46.16,50.03
2016-02-08,80.4,27.86,26.18,70.66,46.15,50.88
2016-02-09,80.45,27.52,26.37,71.5,46.09,51.64
2016-02-10,80.47,27.57,26.12,71.33,44.43,57.92
2016-02-11,80.33,26.39,27.2,74.37,47.03,53.3
2016-02-12,80.3,24.68,28.67,79.32,49.36,48.31
2016-02-16,80.26,22.95,30.42,84.8,51.81,44.58
2016-02-17,80.36,23.71,30.05,81.92,51.17,44.28
2016-02-18,80.29,23.48,30.15,82.77,51.16,42.01
2016-02-19,80.3,22.36,31.31,86.68,53.31,37.17
2016-02-22,80.35,23.44,29.85,82.36,51.37,40.94
2016-02-23,80.36,22.78,30.56,84.81,52.05,40.42
2016-02-24,80.44,22.14,31.68,87.15,53.88,37.63
2016-02-25,80.31,22.21,31.42,86.95,53.56,38.65
2016-02-26,80.36,22.82,30.85,84.65,52.24,39.69
2016-02-29,80.13,20.61,33.45,92.75,55.97,32.96
2016-03-01,80.11,20.59,33.77,92.85,56.74,31.69
2016-03-02,80.16,20.71,33.73,92.33,57.32,29.57
2016-03-03,80.1,20.69,33.97,92.49,57.93,30.26
2016-03-04,80.04,21.06,33.4,90.77,58.05,30.41
2016-03-07,80.12,21.58,32.79,88.37,56.12,32.63
2016-03-08,80.08,21.18,33.57,90.06,56.99,31.8
2016-03-09,80.0,21.25,33.54,89.72,57.09,30.66
2016-03-10,79.98,20.16,35.07,94.37,59.88,27.58
2016-03-11,80.01,20.05,35.21,94.92,59.66,26.7
2016-03-14,80.05,20.06,35.56,94.86,59.39,27.41
2016-03-15,80.26,19.52,36.77,97.28,60.46,25.46
2016-03-16,80.36,19.58,37.32,97.0,61.58,23.91
2016-03-17,80.38,19.45,37.39,97.56,62.3,23.5
2016-03-18,80.29,19.25,37.77,98.72,62.53,22.18
2016-03-21,80.21,19.08,37.86,99.6,62.47,21.54
2016-03-22,80.22,19.54,37.2,97.23,61.24,23.56
2016-03-23,80.22,19.51,37.39,97.2,61.1,23.3
2016-03-24,80.27,19.61,37.19,96.85,61.24,22.72
2016-03-28,80.5,18.67,38.86,101.48,62.87,20.1
2016-03-29,80.53,18.39,39.58,103.0,63.73,19.08
2016-03-30,80.63,18.49,39.43,102.4,63.3,19.33
2016-03-31,80.5,17.87,40.25,105.81,64.48,18.18
2016-04-01,80.51,18.1,39.8,104.5,63.89,19.15
2016-04-04,80.66,18.59,38.64,101.69,62.02,21.35
2016-04-05,80.6,17.69,39.66,106.56,63.95,18.64
2016-04-06,80.71,18.47,38.05,101.96,61.72,22.02
2016-04-07,80.7,18.51,38.02,101.72,62.21,20.92
2016-04-08,80.66,18.7,37.8,100.63,61.73,21.53
2016-04-11,80.57,18.22,38.42,102.98,63.51,20.06
2016-04-12,80.53,17.53,39.74,107.0,65.37,18.05
2016-04-13,80.51,17.53,39.65,107.07,65.42,17.93
2016-04-14,80.61,17.66,39.18,106.25,65.18,17.44
2016-04-15,80.59,17.38,39.64,107.82,66.55,15.24
2016-04-18,80.56,17.71,39.01,105.96,67.18,15.61
2016-04-19,80.44,17.65,39.22,106.22,67.36,15.78
2016-04-20,80.45,17.65,38.84,106.25,66.28,16.34
2016-04-21,80.46,18.44,36.93,101.44,66.32,15.48
2016-04-22,80.45,18.45,36.81,101.36,65.94,15.89
2016-04-25,80.34,18.65,36.35,99.97,66.32,15.22
2016-04-26,80.48,19.15,35.8,97.57,66.64,14.32
2016-04-27,80.53,19.83,34.38,94.11,64.88,15.97
2016-04-28,80.61,20.15,33.55,92.61,63.76,17.04
2016-04-29,80.48,19.6,34.19,95.06,65.23,15.05
2016-05-02,80.58,20.14,33.37,92.53,63.52,16.36
2016-05-03,80.64,20.52,33.03,90.7,62.43,16.79
2016-05-04,80.66,20.55,33.02,90.65,62.48,16.73
2016-05-05,80.63,20.22,33.72,91.96,63.09,15.24
2016-05-06,80.71,20.07,33.69,92.77,63.24,14.58
2016-05-09,80.69,19.22,35.04,96.66,65.62,13.12
2016-05-10,80.71,19.74,34.37,94.02,63.86,14.01
2016-05-11,80.61,20.01,34.1,92.7,63.81,13.62
2016-05-12,80.64,20.22,33.7,91.58,62.18,14.61
2016-05-13,80.58,19.48,34.95,95.11,63.96,13.29
2016-05-16,80.48,20.21,33.94,91.46,62.27,14.5
2016-05-17,80.33,19.98,34.28,92.5,62.3,14.38
2016-05-18,80.36,20.3,33.68,91.04,61.64,14.54
2016-05-19,80.33,19.63,34.72,94.08,62.76,13.51
2016-05-20,80.35,19.73,34.59,93.62,62.45,13.34
2016-05-23,80.3,18.52,36.64,99.35,64.92,12.2
2016-05-24,80.34,18.12,37.43,101.49,66.15,11.74
2016-05-25,80.38,17.96,37.69,102.34,66.29,11.49
2016-05-26,80.33,17.67,38.31,103.88,67.1,10.85
2016-05-27,80.35,17.57,38.47,104.5,66.81,10.83
2016-05-31,80.28,17.58,38.16,104.54,67.15,10.67
2016-06-01,80.3,17.47,38.02,105.13,67.78,10.1
2016-06-02,80.56,17.7,37.65,103.69,67.2,10.0
2016-06-03,80.56,17.51,38.02,104.8,68.2,9.74
2016-06-06,80.62,17.63,38.41,104.06,68.45,9.78
2016-06-07,80.63,17.58,38.69,104.52,69.12,9.87
2016-06-08,80.67,17.63,38.74,104.06,68.83,10.24
2016-06-09,80.76,18.21,37.73,100.56,66.89,12.11
2016-06-10,80.81,18.69,36.59,97.98,65.4,15.71
2016-06-13,80.75,18.68,36.72,98.03,65.04,15.03
2016-06-14,80.88,18.84,36.56,97.15,64.75,14.71
2016-06-15,80.91,18.7,36.79,97.85,65.28,13.92
2016-06-16,80.81,19.32,35.92,94.5,64.54,13.88
2016-06-17,80.74,18.99,36.48,96.2,65.72,11.93
2016-06-20,80.72,18.82,37.17,97.16,66.3,12.06
2016-06-21,80.71,18.91,36.78,96.53,65.88,12.9
2016-06-22,80.62,18.14,38.37,100.6,68.49,10.38
2016-06-23,80.89,20.35,33.93,88.28,61.07,14.98
2016-06-24,81.02,21.54,31.93,83.14,57.77,14.74
2016-06-27,81.06,20.17,33.67,88.35,60.88,11.39
2016-06-28,80.98,19.11,35.29,92.94,64.07,10.08
2016-06-29,81.06,18.46,36.45,96.32,66.68,9.41
2016-06-30,81.04,18.17,36.71,97.64,66.93,8.85
2016-07-01,81.09,18.5,35.9,95.91,65.67,9.16
2016-07-05,81.06,18.05,36.54,98.17,66.91,8.72
2016-07-06,81.07,17.88,36.55,99.1,66.63,8.39
2016-07-07,81.09,17.05,38.32,103.68,69.58,7.31
2016-07-08,81.05,16.76,38.96,105.45,70.41,7.33
2016-07-11,80.86,16.5,39.91,107.11,71.91,6.99
2016-07-12,80.92,16.62,39.95,106.36,71.88,6.78
2016-07-13,80.9,16.28,40.78,108.52,72.97,6.73
2016-07-14,80.84,16.38,40.64,107.91,72.77,6.7
2016-07-15,80.83,16.04,41.4,110.06,73.36,6.44
2016-07-18,80.91,16.21,41.22,108.92,73.1,6.41
2016-07-19,80.86,15.65,42.76,112.65,74.03,6.08
2016-07-20,80.94,15.74,42.1,111.98,73.18,6.42
2016-07-21,80.9,15.56,42.81,113.28,74.17,6.08
2016-07-22,80.83,15.54,42.63,113.38,73.61,30.19
2016-07-25,80.85,15.5,42.94,113.76,73.64,29.59
2016-07-26,80.97,15.18,43.89,115.98,73.46,28.2
2016-07-27,80.98,15.02,44.19,117.24,73.69,27.2
2016-07-28,81.1,14.92,44.5,118.01,73.97,25.32
2016-07-29,80.94,14.69,44.79,119.86,73.79,24.44
2016-08-01,80.89,15.02,43.77,117.16,72.37,26.3
2016-08-02,80.83,14.86,44.2,118.27,73.01,25.04
2016-08-03,80.95,14.75,44.88,119.33,73.28,23.67
2016-08-04,80.82,14.31,46.2,122.78,75.07,22.02
2016-08-05,80.81,14.36,46.26,122.39,74.92,21.06
2016-08-08,80.88,14.25,46.5,123.2,75.0,20.32
2016-08-09,80.93,14.36,46.09,122.25,74.46,21.3
2016-08-10,80.81,14.19,46.62,123.83,75.53,21.1
2016-08-11,80.91,14.15,46.41,124.06,75.31,20.69
2016-08-12,80.82,13.98,47.0,125.62,76.01,20.05
2016-08-15,80.79,14.19,46.09,123.64,74.76,21.41
2016-08-16,80.84,14.13,46.03,124.22,75.16,20.28
2016-08-17,80.9,14.12,45.97,124.34,75.73,19.6
2016-08-18,80.81,14.13,46.1,124.17,75.34,19.76
2016-08-19,80.83,14.11,46.04,124.29,75.32,19.93
2016-08-22,80.81,14.02,46.54,125.03,75.75,19.81
2016-08-23,80.8,14.31,45.87,122.62,74.68,20.66
2016-08-24,80.8,14.36,46.07,122.04,74.37,20.7
2016-08-25,80.7,14.3,46.14,122.63,73.99,20.83
2016-08-26,80.77,14.24,46.62,122.97,75.08,19.99
2016-08-29,80.79,14.37,46.21,121.86,74.68,19.66
2016-08-30,80.78,14.42,46.08,121.54,74.05,19.87
2016-08-31,80.72,14.32,46.41,122.08,74.11,19.68
2016-09-01,80.72,14.18,46.99,123.51,75.06,18.26
2016-09-02,80.85,13.91,47.7,125.8,75.78,17.29
2016-09-06,80.83,13.89,47.99,126.03,75.76,16.82
2016-09-07,80.7,14.13,46.9,123.87,75.19,16.94
2016-09-08,80.67,15.19,43.48,114.48,69.83,22.46
2016-09-09,80.7,14.38,45.71,120.35,72.74,19.4
2016-09-12,80.61,14.76,44.62,117.51,69.59,24.63
2016-09-13,80.73,14.54,45.34,119.02,69.49,24.51
2016-09-14,80.74,13.88,47.59,124.54,71.6,22.62
2016-09-15,80.72,13.91,46.98,124.4,70.79,22.07
2016-09-16,80.71,14.06,46.62,122.77,70.77,20.94
2016-09-19,80.73,13.99,46.58,123.45,70.86,20.61
2016-09-20,80.75,13.58,48.12,127.04,73.2,17.36
2016-09-21,80.75,13.26,49.0,130.01,74.52,16.24
2016-09-22,80.82,13.51,47.83,127.67,73.36,16.48
2016-09-23,80.87,13.85,46.87,124.5,71.55,18.27
2016-09-26,80.83,13.44,48.4,128.03,72.9,16.37
2016-09-27,80.81,13.36,48.72,128.73,73.95,16.03
2016-09-28,80.83,13.65,47.9,126.0,71.95,17.99
2016-09-29,80.83,13.37,48.52,128.59,73.64,16.63
2016-09-30,80.63,13.4,48.08,128.3,72.94,16.45
2016-10-03,80.59,13.47,47.62,127.57,71.93,16.36
2016-10-04,80.56,13.32,48.11,128.9,72.88,16.11
2016-10-05,80.49,13.35,48.44,128.7,73.0,15.82
2016-10-06,80.55,13.43,48.05,127.86,72.21,15.88
2016-10-07,80.5,13.17,49.02,130.15,73.3,15.18
2016-10-10,80.47,13.73,47.45,124.77,70.63,16.84
2016-10-11,80.49,13.77,47.6,124.51,70.89,16.9
2016-10-12,80.54,13.91,46.76,123.05,70.17,17.94
2016-10-13,80.48,13.89,47.29,123.33,70.24,17.56
2016-10-14,80.6,14.0,46.96,122.48,69.56,17.4
2016-10-17,80.62,13.61,47.81,125.62,70.75,15.99
2016-10-18,80.62,13.64,47.89,125.67,71.34,15.25
2016-10-19,80.6,13.67,47.31,125.14,70.95,14.82
2016-10-20,80.6,13.53,47.6,126.5,70.99,14.21
2016-10-21,80.58,13.04,49.04,131.11,71.89,13.22
2016-10-24,80.54,13.17,48.56,129.8,71.28,13.47
2016-10-25,80.55,13.41,47.8,127.31,70.83,14.12
2016-10-26,80.47,13.6,47.45,125.53,70.23,14.63
2016-10-27,80.51,13.85,47.29,123.36,69.55,15.89
2016-10-28,80.52,13.91,47.31,122.66,69.5,16.56
2016-10-31,80.44,14.21,46.08,120.14,68.1,17.53
2016-11-01,80.48,14.55,45.2,117.01,66.8,18.32
2016-11-02,80.57,14.98,44.05,113.64,65.91,20.35
2016-11-03,80.62,15.15,43.59,112.35,65.6,20.37
2016-11-04,80.54,14.05,46.43,120.4,69.92,15.26
2016-11-07,80.44,13.8,47.13,122.76,70.87,14.25
2016-11-08,80.18,13.59,46.89,124.48,73.28,13.57
2016-11-09,80.09,14.26,44.61,118.56,73.73,14.15
2016-11-10,80.1,14.22,45.18,118.46,73.24,13.54
2016-11-11,79.92,14.66,43.01,114.46,73.38,13.39
2016-11-14,79.91,14.06,44.87,119.76,75.09,12.3
2016-11-15,79.89,13.8,46.09,121.71,74.71,12.38
2016-11-16,79.78,13.51,47.0,124.53,75.8,11.66
2016-11-17,79.69,13.66,46.8,123.13,75.3,11.53
2016-11-18,79.71,13.24,48.22,126.83,76.99,10.49
2016-11-21,79.73,13.11,48.68,127.97,77.44,10.63
2016-11-22,79.62,13.26,48.04,126.43,77.58,10.68
2016-11-23,79.63,13.15,48.6,127.65,78.47,10.56
2016-11-25,79.68,13.23,48.8,126.94,77.36,10.74
2016-11-28,79.7,13.09,48.91,128.16,77.8,10.6
2016-11-29,79.61,13.58,47.12,124.01,77.18,10.6
2016-11-30,79.44,14.25,44.18,117.2,76.29,11.43
2016-12-01,79.53,14.19,44.64,117.67,76.43,11.42
2016-12-02,79.52,13.84,45.93,120.39,77.72,9.92
2016-12-05,79.58,13.77,46.35,121.26,78.58,9.23
2016-12-06,79.66,13.23,48.95,125.76,81.58,9.28
2016-12-07,79.6,13.17,49.48,126.53,82.2,9.31
2016-12-08,79.57,12.88,50.4,129.49,83.67,9.13
2016-12-09,79.57,13.03,50.04,127.69,83.44,9.27
2016-12-12,79.51,12.53,51.82,132.68,85.03,9.42
2016-12-13,79.27,12.61,51.37,131.71,83.09,9.35
2016-12-14,79.22,12.53,51.94,132.51,83.94,9.09
2016-12-15,79.24,12.69,50.96,130.9,83.58,8.85
2016-12-16,79.33,12.54,51.99,132.5,84.04,8.23
2016-12-19,79.34,12.39,52.52,134.1,84.93,7.93
2016-12-20,79.37,12.43,52.24,133.63,84.3,7.65
2016-12-21,79.22,12.55,51.87,132.47,83.9,7.9
2016-12-22,79.25,12.5,51.94,132.88,84.15,7.83
2016-12-23,79.23,12.33,52.62,134.82,84.79,7.62
2016-12-27,79.29,12.61,51.31,131.7,82.77,8.14
2016-12-28,79.44,12.67,51.26,131.06,82.63,8.39
2016-12-29,79.45,13.03,49.94,127.23,81.78,8.73
2016-12-30,79.46,12.71,51.38,130.31,83.55,7.5
2017-01-03,79.46,12.49,51.84,132.53,85.04,6.73
2017-01-04,79.58,12.3,52.12,134.88,84.78,6.68
2017-01-05,79.49,11.96,53.16,138.3,85.74,6.5
2017-01-06,79.58,11.85,53.32,139.7,84.93,6.46
2017-01-09,79.55,11.77,53.21,140.5,84.79,6.38
2017-01-10,79.59,11.69,53.94,141.58,85.48,6.11
2017-01-11,79.63,46.91,53.76,70.43,84.92,30.5
2017-01-12,79.6,46.41,54.02,71.24,85.45,30.63
2017-01-13,79.73,46.85,53.53,70.57,84.66,30.43
2017-01-17,79.56,46.58,53.93,71.05,85.1,30.17
2017-01-18,79.49,46.62,53.57,70.86,84.21,30.81
2017-01-19,79.58,46.31,54.52,71.32,85.08,28.43
2017-01-20,79.71,46.25,54.67,71.48,84.42,27.91
2017-01-23,79.65,45.29,55.82,72.97,86.03,25.34
2017-01-24,79.55,43.91,57.34,75.1,88.12,24.1
2017-01-25,79.59,43.78,57.04,75.41,87.92,24.38
2017-01-26,79.62,43.53,57.62,75.77,87.61,23.83
2017-01-27,79.63,44.54,56.23,74.05,86.03,25.2
2017-01-30,79.68,44.81,55.37,73.64,85.98,24.94
2017-01-31,79.55,43.89,56.4,75.04,86.03,24.11
2017-02-01,79.59,44.03,56.21,74.85,86.15,24.45
2017-02-02,79.56,43.66,57.25,75.5,87.88,23.45
2017-02-03,79.7,43.5,57.35,75.78,87.51,23.45
2017-02-06,79.72,43.02,58.05,76.56,87.45,23.8
2017-02-07,79.81,42.82,58.39,76.99,87.8,23.63
2017-02-08,79.72,42.34,59.01,77.79,89.3,22.66
2017-02-09,79.67,41.93,59.37,78.56,90.35,21.9
2017-02-10,79.64,41.21,60.19,79.94,91.73,20.52
2017-02-13,79.57,40.79,60.84,80.69,92.91,18.75
2017-02-14,79.51,40.09,61.47,82.08,94.3,19.92
2017-02-15,79.61,40.12,61.96,82.01,94.12,20.15
2017-02-16,79.69,39.62,62.39,83.04,94.49,20.26
2017-02-17,79.69,39.02,63.48,84.36,96.12,20.67
2017-02-21,79.74,38.97,63.75,84.37,95.95,20.86
2017-02-22,79.79,39.42,63.61,83.46,96.19,21.96
2017-02-23,79.92,39.2,64.09,83.91,96.51,21.43
2017-02-24,79.8,39.05,63.92,84.16,96.94,21.19
2017-02-27,79.73,39.38,63.11,83.5,96.22,22.29
2017-02-28,79.49,38.11,65.71,86.2,100.1,21.34
2017-03-01,79.43,38.69,64.5,84.84,98.4,21.42
2017-03-02,79.48,38.48,64.67,85.28,98.49,20.11
2017-03-03,79.47,38.72,64.47,84.69,97.63,19.39
2017-03-06,79.42,38.94,64.53,84.27,96.76,19.41
2017-03-07,79.35,38.73,64.69,84.7,96.13,19.66
2017-03-08,79.29,38.64,64.62,84.96,96.47,19.48
2017-03-09,79.34,38.17,65.65,85.89,97.42,18.92
2017-03-10,79.3,37.95,65.95,86.39,97.57,18.16
2017-03-13,79.27,38.26,65.35,85.75,96.57,18.81
2017-03-14,79.49,37.56,66.66,87.25,98.86,17.43
2017-03-15,79.44,37.61,67.08,87.2,98.47,16.71
2017-03-16,79.5,37.72,67.2,86.99,97.82,16.3
2017-03-17,79.55,37.57,67.37,87.25,97.46,16.34
2017-03-20,79.65,39.26,64.59,83.36,93.83,17.56
2017-03-21,79.68,38.5,65.77,85.0,94.4,17.72
2017-03-22,79.66,38.78,65.19,84.32,94.08,18.97
2017-03-23,79.63,38.54,65.27,84.78,93.89,18.25
2017-03-24,79.69,38.36,65.27,85.23,93.55,17.49
2017-03-27,79.61,37.64,66.52,86.83,95.5,15.65
2017-03-28,79.69,37.15,66.95,87.98,95.94,15.48
2017-03-29,79.68,36.96,67.26,88.42,96.69,15.63
2017-03-30,79.72,37.05,66.95,88.21,96.01,16.15
2017-03-31,79.74,37.11,66.75,88.02,95.64,16.31
2017-04-03,79.7,36.94,66.83,88.42,95.8,15.9
2017-04-04,79.73,37.39,66.2,87.41,94.83,16.94
2017-04-05,79.73,37.33,66.06,87.48,95.61,16.29
2017-04-06,79.63,37.39,66.0,87.38,95.33,17.48
2017-04-07,79.68,37.35,65.64,87.48,95.48,18.73
2017-04-10,79.79,37.81,64.89,86.38,95.14,20.44
2017-04-11,79.87,38.3,64.21,85.24,93.94,20.61
2017-04-12,79.88,38.76,63.46,84.23,92.15,21.43
2017-04-13,79.9,37.81,65.09,86.23,94.48,19.27
2017-04-17,80.02,37.96,65.02,85.98,93.58,18.95
2017-04-18,80.01,37.8,64.85,86.28,93.1,19.84
2017-04-19,79.93,36.9,66.53,88.37,95.27,18.83
2017-04-20,79.97,36.89,66.25,88.33,94.47,18.94
2017-04-21,79.93,35.57,68.56,91.54,97.47,14.92
2017-04-24,79.81,34.8,69.67,93.57,99.18,14.19
2017-04-25,79.88,34.93,69.45,93.16,99.04,14.47
2017-04-26,79.91,34.33,70.41,94.79,99.28,14.19
2017-04-27,79.94,34.14,70.76,95.33,98.67,14.2
2017-04-28,79.77,33.27,72.31,97.73,99.29,13.1
2017-05-01,79.84,33.08,72.75,98.31,99.46,13.16
2017-05-02,79.73,33.4,72.3,97.34,99.14,13.68
2017-05-03,79.71,33.35,72.24,97.44,99.33,13.01
2017-05-04,79.73,33.0,73.08,98.5,100.58,13.14
2017-05-05,79.7,32.78,73.98,99.09,100.52,12.48
2017-05-08,79.66,32.44,74.23,100.18,100.25,12.4
2017-05-09,79.67,32.39,75.1,100.34,100.71,12.5
2017-05-10,79.7,32.47,74.85,100.1,100.16,12.43
2017-05-11,79.82,32.24,75.46,100.75,99.66,12.41
2017-05-12,79.82,31.95,76.52,101.69,101.14,11.88
2017-05-15,79.83,31.56,77.65,102.97,100.92,11.62
2017-05-16,80.01,33.95,71.23,95.18,95.61,15.84
2017-05-17,79.95,33.07,72.72,97.59,96.6,15.12
2017-05-18,79.95,32.66,73.83,98.77,98.48,12.96
2017-05-19,79.96,31.83,75.67,101.33,100.06,11.78
2017-05-22,79.91,31.75,75.9,101.58,100.69,11.72
2017-05-23,79.97,31.31,76.75,102.98,101.26,11.12
2017-05-24,79.96,30.52,78.62,105.69,102.69,11.32
2017-05-25,79.97,30.36,78.55,106.14,102.74,10.95
2017-05-26,80.01,30.29,79.43,106.36,102.49,10.82
2017-05-30,80.03,30.34,78.95,106.23,102.32,10.97
2017-05-31,79.91,29.95,79.48,107.5,104.71,10.45
2017-06-01,79.95,28.94,81.67,111.17,105.72,10.5
2017-06-02,79.92,28.96,81.96,111.08,105.58,10.59
2017-06-05,79.99,29.31,81.55,109.82,104.63,11.06
2017-06-06,79.93,28.97,82.16,111.02,105.1,10.83
2017-06-07,79.89,28.87,82.84,111.32,105.23,10.35
2017-06-08,79.86,31.0,76.55,103.27,104.79,10.61
2017-06-09,79.87,31.53,75.18,101.4,104.65,10.88
2017-06-12,79.86,30.79,76.78,103.77,106.16,10.16
2017-06-13,79.94,31.18,75.74,102.38,105.79,10.04
2017-06-14,79.91,31.61,74.69,101.0,105.12,10.3
2017-06-15,79.96,31.99,74.14,99.79,105.12,10.09
2017-06-16,79.87,30.45,77.53,104.62,107.78,9.46
2017-06-19,79.92,31.14,75.79,102.25,105.72,10.0
2017-06-20,79.91,30.25,76.93,105.22,105.5,9.82
2017-06-21,79.94,30.26,77.03,105.1,105.38,9.62
2017-06-22,79.97,29.93,78.34,106.28,105.83,9.42
2017-06-23,79.97,30.33,77.12,104.87,105.92,9.02
2017-06-26,79.87,31.96,73.39,99.1,103.46,9.62
2017-06-27,79.94,30.64,76.07,103.26,106.06,9.06
2017-06-28,79.87,32.2,72.05,98.0,103.38,10.0
2017-06-29,79.85,32.28,71.89,97.66,103.87,9.73
2017-06-30,79.68,33.18,70.31,95.0,104.38,9.98
2017-07-03,79.69,32.26,72.32,97.71,105.06,9.95
2017-07-05,79.68,33.09,70.43,95.13,102.26,10.94
2017-07-06,79.69,32.09,72.73,97.98,104.14,10.2
2017-07-07,79.73,31.43,74.33,100.03,104.43,9.71
2017-07-10,79.78,31.18,74.99,100.85,104.19,9.63
2017-07-11,79.85,30.06,77.77,104.44,106.54,9.11
2017-07-12,79.82,29.87,78.19,105.13,107.04,8.89
2017-07-13,79.87,29.17,80.16,107.6,108.46,8.56
2017-07-14,79.88,29.13,80.35,107.66,108.47,32.48
2017-07-17,79.9,28.56,81.38,109.8,108.64,31.64
2017-07-18,79.89,28.04,82.52,111.81,110.4,30.9
2017-07-19,79.91,27.92,83.2,112.23,110.48,30.36
2017-07-20,79.99,27.95,82.72,112.06,110.26,29.77
2017-07-21,79.94,27.6,83.48,113.52,110.15,28.73
2017-07-24,79.83,27.79,82.97,112.76,110.81,29.01
2017-07-25,79.96,27.54,83.86,113.77,110.9,29.1
2017-07-26,79.97,28.02,82.86,111.74,110.64,29.56
2017-07-27,80.01,28.13,82.52,111.38,110.12,30.17
2017-07-28,80.02,28.51,81.57,109.93,109.97,29.75
2017-07-31,79.94,28.31,82.57,110.65,110.62,28.94
2017-08-01,79.92,28.09,83.44,111.46,110.75,29.23
2017-08-02,79.98,28.4,82.59,110.3,110.23,29.99
2017-08-03,79.92,28.27,83.27,110.73,110.7,29.72
2017-08-04,79.92,27.75,84.63,112.69,111.29,29.03
2017-08-07,79.91,27.89,84.22,112.27,110.6,30.7
2017-08-08,79.94,27.97,84.3,111.83,110.43,32.31
2017-08-09,79.99,29.79,79.3,104.57,105.84,40.94
2017-08-10,80.05,29.12,80.9,106.96,106.24,43.09
2017-08-11,80.02,28.0,84.64,111.12,109.36,31.74
2017-08-14,79.94,27.93,85.26,111.32,109.34,31.26
2017-08-15,79.99,27.8,85.79,111.9,109.83,30.86
2017-08-16,80.05,29.5,80.8,105.02,104.75,40.98
2017-08-17,80.04,29.59,80.5,104.65,104.16,39.01
2017-08-18,80.06,29.68,80.49,104.46,104.48,35.85
2017-08-21,80.04,28.35,83.93,109.11,107.56,30.63
2017-08-22,80.11,28.65,83.51,107.89,106.49,31.09
2017-08-23,80.04,28.91,83.09,106.99,105.76,32.73
2017-08-24,80.09,29.09,82.96,106.27,106.46,30.87
2017-08-25,80.12,28.85,83.69,107.2,106.48,30.42
2017-08-28,80.19,28.47,84.62,108.52,106.78,31.14
2017-08-29,80.15,27.5,86.29,112.28,108.37,30.8
2017-08-30,80.18,26.71,87.91,115.47,110.2,29.15
2017-08-31,80.03,26.71,87.8,115.39,110.8,28.95
2017-09-01,80.12,27.43,85.4,112.3,108.29,32.1
2017-09-05,80.12,27.21,85.58,113.27,109.39,30.7
2017-09-06,80.21,27.02,86.36,113.97,109.31,30.42
2017-09-07,80.19,27.69,84.25,111.16,108.85,31.81
2017-09-08,80.1,26.81,87.74,114.7,112.28,28.29
2017-09-11,80.06,26.57,88.48,115.67,113.51,26.8
2017-09-12,80.0,26.48,87.99,116.15,113.72,24.91
2017-09-13,80.0,26.93,87.13,114.19,113.56,25.59
2017-09-14,79.95,26.68,88.15,115.11,114.06,24.71
2017-09-15,79.93,26.77,88.27,114.83,114.67,22.52
2017-09-18,79.9,26.63,89.73,115.32,114.94,22.55
2017-09-19,79.84,26.87,88.54,114.36,115.12,22.6
2017-09-20,79.81,27.38,87.04,112.16,114.14,22.58
2017-09-21,79.83,27.46,87.26,111.88,114.2,22.84
2017-09-22,79.93,28.31,84.13,108.37,113.49,22.89
2017-09-25,79.91,28.12,84.82,109.11,113.69,22.33
2017-09-26,79.86,27.35,87.38,112.07,114.92,22.0
2017-09-27,79.9,27.41,87.87,111.88,115.36,21.4
2017-09-28,79.82,26.81,89.58,114.25,116.47,20.59
2017-09-29,79.7,26.73,89.89,114.57,117.95,19.76
2017-10-02,79.72,26.57,90.61,115.29,118.8,19.61
2017-10-03,79.77,26.49,90.29,115.59,119.18,19.7
2017-10-04,79.74,25.73,92.85,118.92,121.23,18.41
2017-10-05,79.69,25.63,93.39,119.35,120.92,18.43
2017-10-06,79.73,25.7,94.02,119.05,120.32,19.17
2017-10-09,79.77,25.65,94.24,119.3,121.13,18.32
2017-10-10,79.74,25.42,95.3,120.34,121.7,17.56
2017-10-11,79.72,25.58,94.65,119.69,121.18,17.33
2017-10-12,79.78,25.29,95.92,121.03,121.5,16.71
2017-10-13,79.74,25.03,96.94,122.28,122.03,16.14
2017-10-16,79.72,24.95,96.82,122.71,122.29,16.2
2017-10-17,79.68,25.02,97.58,122.24,122.64,16.04
2017-10-18,79.71,25.31,96.69,120.89,122.75,15.83
2017-10-19,79.65,25.11,98.49,121.77,124.51,15.24
2017-10-20,79.68,25.6,97.29,119.5,123.15,16.23
2017-10-23,79.66,25.46,98.02,120.11,123.73,16.59
2017-10-24,79.62,25.77,96.7,118.65,122.01,17.64
2017-10-25,79.6,26.0,97.66,117.55,122.26,17.55
2017-10-26,79.65,23.75,105.36,127.68,125.37,15.62
2017-10-27,79.72,23.58,106.47,128.59,123.98,15.86
2017-10-30,79.69,23.33,107.73,129.95,124.43,15.27
2017-10-31,79.55,23.36,107.63,129.78,125.07,15.44
2017-11-01,79.55,23.49,107.86,129.12,125.15,15.12
2017-11-02,79.53,22.82,110.32,132.72,126.28,15.04
