Date,DBC,EEM,EFA,EWZ,SHY,TLT,TQQQ,UPRO,UVXY
2015-04-23,17.99,43.88,67.28,36.57,84.92,128.68,116.39,143.53,9.99
2015-04-24,18.01,44.03,67.77,37.3,84.92,129.06,118.87,144.88,9.74
2015-04-27,18.02,44.05,67.56,37.33,84.87,128.16,116.79,141.56,10.64
2015-04-28,18.04,43.64,67.31,36.55,84.87,125.83,113.9,140.86,10.22
2015-04-29,18.17,43.19,66.75,36.34,84.83,125.06,111.73,139.87,10.53
2015-04-30,18.19,43.1,66.87,36.3,84.81,124.73,109.54,138.84,10.55
2015-05-01,18.2,43.16,67.21,36.08,84.8,124.32,113.69,142.43,9.63
2015-05-04,18.42,43.19,66.9,36.19,84.8,122.85,111.75,141.99,9.92
2015-05-05,18.54,42.98,66.6,37.25,84.76,122.04,108.21,139.03,10.21
2015-05-06,18.4,42.13,66.06,36.44,84.75,121.45,105.17,135.7,10.92
2015-05-07,18.11,42.82,67.28,37.12,84.83,123.38,110.56,141.5,9.83
2015-05-08,18.22,42.83,67.18,37.21,84.8,121.62,111.37,142.86,9.6
2015-05-11,18.2,42.13,66.95,36.35,84.77,119.19,107.96,138.97,10.39
2015-05-12,18.49,42.72,67.76,36.79,84.83,120.67,109.93,140.71,9.81
2015-05-13,18.46,42.69,68.1,36.4,84.85,118.97,111.75,142.14,9.42
2015-05-14,18.31,42.79,68.11,36.67,84.86,120.39,114.87,144.57,9.16
2015-05-15,18.39,42.9,68.09,37.07,84.87,120.31,113.24,144.11,9.07
2015-05-18,18.21,42.82,67.93,35.89,84.78,118.26,115.79,146.26,8.37
2015-05-19,18.02,42.69,67.89,35.51,84.8,118.77,115.23,73.02,40.94
2015-05-20,18.1,42.44,68.14,35.21,84.82,119.59,114.6,72.57,41.72
2015-05-21,18.04,42.83,68.07,35.07,84.8,120.62,116.55,72.9,38.77
2015-05-22,17.78,42.46,67.36,33.85,84.79,120.81,115.82,72.21,40.04
2015-05-26,17.48,41.72,66.86,32.8,84.81,122.18,113.56,71.02,41.4
2015-05-27,17.37,41.43,67.06,33.04,84.84,122.48,117.31,72.05,40.0
2015-05-28,17.48,41.42,66.95,32.91,84.86,123.21,116.9,72.13,40.19
2015-05-29,17.68,41.13,66.8,32.49,84.83,122.11,116.99,71.63,39.54
2015-06-01,17.78,40.92,66.64,32.99,84.74,120.2,114.97,70.73,40.6
2015-06-02,17.8,40.94,67.03,33.59,84.73,118.38,116.79,71.7,40.34
2015-06-03,17.55,40.55,66.69,33.0,84.75,118.27,114.35,70.8,40.52
2015-06-04,17.32,40.0,65.48,32.54,84.64,117.86,113.07,69.66,42.35
2015-06-05,17.55,40.16,65.53,33.18,84.69,117.94,112.53,69.32,41.15
2015-06-08,17.84,39.94,65.19,33.27,84.7,117.03,108.5,68.19,42.67
2015-06-09,18.05,40.24,66.15,34.14,84.65,115.9,109.79,69.07,40.23
2015-06-10,17.85,40.35,66.81,33.41,84.65,116.56,114.37,71.14,37.04
2015-06-11,17.7,40.23,66.04,33.46,84.64,117.61,111.98,70.21,37.28
2015-06-12,17.47,39.74,65.4,33.08,84.73,118.91,108.38,68.11,39.0
2015-06-15,17.51,39.65,65.47,33.43,84.72,118.62,108.78,68.52,41.07
2015-06-16,17.75,39.82,65.54,33.53,84.68,118.5,111.52,70.23,38.42
2015-06-17,17.66,40.35,65.78,34.13,84.79,117.34,112.81,70.8,37.54
2015-06-18,17.45,40.2,66.16,33.99,84.81,118.51,116.93,72.08,36.2
2015-06-19,17.36,40.75,67.35,34.36,84.79,117.81,117.55,72.56,35.12
2015-06-22,17.48,40.79,67.4,34.0,84.73,115.72,118.0,72.7,33.24
2015-06-23,17.66,41.0,67.15,34.06,84.76,116.54,117.42,72.32,32.19
2015-06-24,17.56,40.5,66.07,33.1,84.75,116.58,117.38,71.68,32.47
2015-06-25,17.65,39.95,65.9,32.75,84.73,115.69,115.21,70.79,33.17
2015-06-26,17.64,39.29,64.41,32.5,84.81,116.98,109.18,68.55,37.28
2015-06-29,17.67,39.74,64.37,32.86,84.84,117.4,107.75,67.73,39.89
2015-06-30,17.86,39.85,64.23,32.82,84.74,115.84,109.68,68.21,39.3
2015-07-01,17.8,39.81,64.08,32.53,84.83,116.35,109.53,68.46,37.77
2015-07-02,17.32,38.72,62.64,31.86,84.9,118.09,106.62,66.16,46.67
2015-07-06,17.04,37.93,62.24,31.5,84.95,119.6,108.42,67.35,44.61
2015-07-07,17.03,37.08,61.72,31.12,84.91,120.03,106.38,66.81,43.53
2015-07-08,17.2,37.91,62.65,31.42,84.91,118.72,107.28,67.35,42.91
2015-07-09,17.23,38.44,64.18,31.6,84.84,115.98,106.8,67.52,43.73
2015-07-10,17.24,38.69,64.51,32.17,84.79,115.42,110.35,69.2,36.76
2015-07-13,17.17,38.51,64.79,32.45,84.82,116.06,113.81,69.89,33.27
2015-07-14,17.11,38.53,64.95,32.49,84.8,116.12,116.06,70.94,32.3
2015-07-15,17.07,38.75,65.43,32.72,84.8,117.0,118.59,72.06,30.26
2015-07-16,16.91,38.85,65.37,32.34,84.78,118.39,123.65,72.5,27.74
2015-07-17,16.67,38.39,65.49,31.28,84.75,118.32,127.04,72.98,27.53
2015-07-20,16.63,38.68,65.24,31.11,84.75,117.7,127.6,72.56,27.18
2015-07-21,16.51,38.21,64.63,30.89,84.76,119.01,121.41,71.04,28.38
2015-07-22,16.47,37.96,64.88,29.72,84.74,119.61,123.16,71.69,26.22
2015-07-23,16.2,37.28,64.45,28.86,84.76,121.55,123.31,70.37,27.42
2015-07-24,15.95,36.44,63.74,28.24,84.84,122.18,115.82,67.1,31.41
2015-07-27,15.92,36.64,63.87,28.37,84.83,121.13,116.57,67.92,30.27
2015-07-28,15.93,36.83,64.17,28.66,84.81,121.05,118.67,69.5,27.05
2015-07-29,16.0,36.68,64.21,29.07,84.77,121.2,118.43,70.2,26.66
2015-07-30,16.02,37.05,64.98,28.93,84.87,122.46,122.05,71.45,25.78
2015-07-31,15.55,36.65,64.85,28.39,84.8,122.35,120.68,70.44,25.86
2015-08-03,15.57,36.79,64.75,27.97,84.81,123.14,119.12,69.68,25.6
2015-08-04,15.6,36.98,65.02,28.09,84.72,121.74,120.66,70.46,25.22
2015-08-05,15.43,36.44,64.89,27.41,84.74,122.03,121.8,70.23,25.11
2015-08-06,15.43,36.32,64.39,27.0,84.7,123.3,114.75,68.17,26.78
2015-08-07,15.5,36.53,64.77,26.83,84.72,123.41,117.35,69.23,25.1
2015-08-10,15.57,36.05,64.5,27.08,84.79,124.3,117.15,68.85,26.26
2015-08-11,15.62,35.44,63.54,26.84,84.83,124.92,112.08,67.0,29.51
2015-08-12,15.44,35.56,63.83,26.65,84.75,123.82,116.13,68.69,26.07
2015-08-13,15.39,35.58,63.68,26.38,84.71,123.46,114.25,68.34,25.85
2015-08-14,15.37,35.02,63.47,26.15,84.78,124.7,114.76,68.61,26.35
2015-08-17,15.17,34.75,63.47,25.97,84.74,123.8,117.8,70.11,25.43
2015-08-18,15.21,34.49,62.9,25.97,84.72,123.03,115.5,68.9,26.56
2015-08-19,15.16,33.87,62.12,25.59,84.82,125.37,111.07,66.42,29.09
2015-08-20,14.96,33.3,61.13,25.39,84.85,126.15,100.5,61.89,34.62
2015-08-21,14.41,30.51,57.31,23.34,84.98,128.45,75.05,48.98,68.37
2015-08-24,14.68,33.25,60.36,24.86,84.9,124.57,89.81,56.01,43.24
2015-08-25,14.46,32.51,59.68,23.81,84.84,122.96,86.79,52.66,55.63
2015-08-26,14.6,33.4,60.07,25.2,84.81,121.85,95.78,56.77,49.93
2015-08-27,15.0,33.7,60.11,25.61,84.88,123.19,97.08,57.97,61.15
2015-08-28,15.15,33.51,60.05,24.11,84.84,123.36,96.95,57.6,64.54
2015-08-31,15.49,32.79,58.23,23.99,84.78,121.6,87.92,53.32,80.1
2015-09-01,15.36,33.05,58.9,23.88,84.78,121.39,90.51,54.4,77.8
2015-09-02,15.33,33.06,59.02,23.64,84.82,121.39,94.46,55.79,64.62
2015-09-03,15.31,32.52,57.73,23.8,84.8,122.4,88.17,52.82,74.91
2015-09-04,15.25,33.02,59.05,23.83,84.78,121.33,93.7,55.47,68.92
2015-09-08,15.34,33.77,60.23,24.0,84.73,119.63,99.54,58.23,57.52
2015-09-09,15.13,33.07,59.11,22.7,84.75,121.02,92.51,54.05,71.24
2015-09-10,15.12,33.21,59.0,23.07,84.78,121.46,94.58,54.79,64.27
2015-09-11,15.12,33.34,58.93,23.05,84.83,121.99,98.5,56.11,60.53
2015-09-14,15.05,33.39,58.88,23.29,84.77,120.89,97.29,55.85,59.14
2015-09-15,15.2,34.28,59.9,23.97,84.69,119.01,100.08,57.72,45.16
2015-09-16,15.28,34.28,59.94,23.81,84.67,118.87,101.47,58.72,42.38
2015-09-17,15.12,34.12,59.17,23.75,84.86,121.26,97.28,55.95,50.92
2015-09-18,15.07,33.85,59.0,22.85,84.85,121.01,99.04,56.5,49.94
2015-09-21,14.97,33.03,57.42,21.81,84.86,121.42,93.85,54.35,50.43
2015-09-22,15.19,32.99,57.49,21.81,84.88,121.59,94.73,54.5,50.97
2015-09-23,14.92,32.09,56.63,20.13,84.92,123.2,91.34,52.8,53.31
2015-09-24,15.11,32.92,57.82,22.05,84.85,121.69,96.17,54.96,47.14
2015-09-25,15.0,32.13,57.02,21.32,84.87,122.23,89.53,52.48,57.62
2015-09-28,14.97,31.8,56.14,20.65,84.95,123.53,83.44,49.6,60.05
2015-09-29,15.07,32.69,57.15,21.85,84.95,123.41,85.18,51.2,56.36
2015-09-30,15.32,33.05,57.67,21.99,84.94,124.05,87.77,52.56,56.26
2015-10-01,14.92,32.81,57.22,21.61,85.1,125.61,84.82,50.67,58.62
2015-10-02,15.31,34.22,59.22,23.21,85.04,123.7,95.0,56.21,46.99
2015-10-05,15.43,34.43,59.64,23.72,84.99,122.58,96.53,57.75,43.13
2015-10-06,15.79,35.38,60.37,24.42,84.96,122.77,97.56,58.35,43.21
2015-10-07,15.57,35.2,60.06,24.26,84.95,123.27,96.35,58.34,42.15
2015-10-08,15.8,36.18,61.04,25.26,84.95,121.98,98.71,60.53,37.84
2015-10-09,15.79,36.0,60.94,25.25,84.95,123.05,100.48,60.49,37.88
2015-10-12,15.39,35.24,60.12,24.16,84.96,123.59,98.89,59.74,34.84
2015-10-13,15.44,35.35,60.32,23.55,85.07,123.72,98.65,59.32,37.46
2015-10-14,15.36,35.95,60.76,23.67,85.02,124.3,99.29,59.31,36.65
2015-10-15,15.45,36.08,61.22,23.86,85.02,124.28,103.65,61.77,31.55
2015-10-16,15.22,35.87,61.02,23.42,85.02,123.76,103.87,61.4,32.09
2015-10-19,15.11,35.79,60.78,23.64,84.98,122.78,105.61,61.71,28.07
2015-10-20,15.06,35.63,61.17,23.08,84.98,123.56,106.0,62.44,28.69
2015-10-21,15.15,35.73,61.11,23.42,85.04,124.05,105.34,61.86,31.6
2015-10-22,15.02,36.36,61.99,23.89,84.98,123.07,117.54,65.81,25.89
2015-10-23,14.99,36.08,61.97,23.88,84.98,123.88,117.73,65.85,28.5
2015-10-26,14.89,35.58,61.36,23.2,85.01,124.52,117.27,64.8,30.34
2015-10-27,14.93,35.63,61.53,23.3,84.99,124.27,119.54,65.5,28.15
2015-10-28,15.08,34.77,60.97,22.72,84.85,123.19,120.18,66.71,27.53
2015-10-29,15.08,35.08,61.26,22.82,84.83,122.25,121.6,67.5,27.58
2015-10-30,15.1,35.17,61.44,23.0,84.75,121.8,120.54,66.69,28.09
2015-11-02,15.22,35.46,61.29,23.43,84.72,121.66,122.97,68.31,25.98
2015-11-03,15.38,36.25,61.72,24.72,84.7,121.09,126.15,69.63,26.02
2015-11-04,15.04,35.72,61.45,24.15,84.65,121.04,125.32,68.71,28.11
2015-11-05,14.91,34.99,60.83,23.87,84.56,119.46,123.28,68.0,26.89
2015-11-06,14.9,34.79,60.55,23.68,84.56,118.12,122.86,67.65,26.0
2015-11-09,14.76,34.26,60.03,23.28,84.59,118.46,118.33,65.88,29.11
2015-11-10,14.82,34.54,60.8,24.36,84.58,118.39,120.39,67.2,26.38
2015-11-11,14.44,34.19,60.06,23.61,84.6,118.74,117.35,64.9,29.5
2015-11-12,14.39,33.78,59.5,23.71,84.61,119.32,113.99,62.87,33.3
2015-11-13,14.2,33.64,59.33,23.35,84.66,119.78,108.25,60.95,37.18
2015-11-16,14.25,34.23,60.31,24.05,84.59,118.97,113.88,64.36,29.09
2015-11-17,14.22,34.04,60.39,24.19,84.62,119.58,114.88,64.39,31.88
2015-11-18,14.19,34.69,61.11,24.7,84.6,120.89,120.28,66.7,29.47
2015-11-19,14.25,35.11,61.24,25.41,84.6,120.89,121.94,67.58,29.02
2015-11-20,14.16,34.97,60.76,25.1,84.55,120.53,122.97,67.49,28.53
2015-11-23,14.49,34.55,60.1,24.79,84.59,120.86,119.27,66.02,28.76
2015-11-24,14.4,34.75,60.64,24.17,84.57,121.17,121.77,67.59,27.39
2015-11-25,14.35,34.23,60.76,24.26,84.6,121.23,122.33,67.46,26.54
2015-11-27,14.32,33.85,60.79,22.91,84.57,121.16,123.21,67.87,26.79
2015-11-30,14.3,34.15,61.14,22.57,84.53,121.26,122.58,67.49,26.17
2015-12-01,14.19,34.04,61.01,22.8,84.53,122.64,125.0,68.56,24.65
2015-12-02,14.11,33.96,60.95,23.95,84.48,121.34,123.61,66.95,25.53
2015-12-03,14.16,33.37,60.14,23.55,84.53,119.54,117.31,64.21,28.48
2015-12-04,14.0,33.55,60.55,23.8,84.51,120.85,124.66,67.09,24.92
2015-12-07,13.67,32.65,59.43,22.71,84.51,122.25,118.85,64.44,28.07
2015-12-08,13.78,32.84,59.57,23.85,84.51,121.32,121.02,64.18,28.25
2015-12-09,13.68,32.59,59.56,23.41,84.53,121.89,117.98,63.45,30.11
2015-12-10,13.64,31.8,58.53,22.88,84.55,123.04,114.68,61.55,33.8
2015-12-11,13.4,31.88,58.42,22.34,84.52,123.08,110.9,60.21,39.14
2015-12-14,13.48,32.47,58.63,22.66,84.44,121.0,116.0,62.72,31.65
2015-12-15,13.36,32.79,59.24,21.91,84.44,121.09,117.41,64.17,28.96
2015-12-16,13.29,33.21,59.67,23.0,84.41,121.78,121.76,66.17,26.62
2015-12-17,13.27,32.76,58.69,21.99,84.47,123.08,113.89,61.82,31.15
2015-12-18,13.2,32.47,58.5,21.2,84.5,123.44,111.45,60.66,31.32
2015-12-21,13.22,32.42,58.29,20.82,84.49,122.67,113.62,61.57,28.65
2015-12-22,13.26,32.91,59.11,21.12,84.47,121.22,115.77,63.46,26.3
2015-12-23,13.45,32.93,59.3,21.4,84.41,121.5,116.53,64.39,26.7
2015-12-24,13.25,32.73,59.3,21.56,84.4,121.96,115.64,63.5,28.19
2015-12-28,13.38,32.88,59.73,21.91,84.39,121.71,118.53,65.05,25.78
2015-12-29,13.31,32.48,59.65,21.07,84.36,119.9,121.52,65.67,26.3
2015-12-30,13.22,32.29,59.13,20.76,84.43,120.57,117.34,63.82,27.87
2015-12-31,13.42,31.35,57.82,20.32,84.48,121.9,106.73,59.48,32.93
2016-01-04,13.22,31.44,57.73,20.22,84.44,120.88,108.5,60.3,30.65
2016-01-05,12.96,30.79,56.52,19.85,84.47,122.32,100.98,57.53,34.1
2016-01-06,12.79,30.0,55.73,19.48,84.5,122.7,96.63,54.99,36.24
2016-01-07,12.87,30.01,55.93,19.56,84.51,122.43,95.93,54.82,35.88
2016-01-08,12.73,29.79,55.56,19.57,84.53,122.01,93.27,52.84,41.73
2016-01-11,12.51,29.7,55.63,19.14,84.55,122.36,94.73,53.52,36.6
2016-01-12,12.41,29.92,55.81,19.23,84.57,123.55,96.41,54.08,34.71
2016-01-13,12.26,29.29,54.77,18.6,84.64,124.51,86.41,50.0,42.64
2016-01-14,12.13,28.45,53.47,18.25,84.75,125.43,81.79,47.69,49.17
2016-01-15,12.09,29.19,54.19,18.36,84.7,125.12,85.82,50.17,44.65
2016-01-19,11.85,28.17,52.67,17.78,84.79,127.0,78.99,46.39,51.42
2016-01-20,11.79,28.24,52.3,17.49,84.8,126.94,83.13,47.31,49.64
2016-01-21,12.31,29.26,54.2,17.87,84.72,124.91,87.33,49.92,45.6
2016-01-22,12.28,29.11,54.04,17.85,84.74,125.95,88.69,50.0,42.88
2016-01-25,12.25,28.99,54.05,17.65,84.77,125.96,86.6,48.8,44.66
2016-01-26,12.37,29.24,54.58,17.98,84.77,125.78,86.31,49.72,42.6
2016-01-27,12.72,29.72,54.85,18.58,84.8,125.53,85.26,49.87,42.06
2016-01-28,12.71,30.07,54.75,19.03,84.9,127.4,84.66,50.01,41.35
2016-01-29,12.63,30.06,55.02,19.28,84.83,126.76,88.59,51.84,38.86
2016-02-01,12.31,29.79,54.62,19.25,84.87,128.11,89.45,51.34,39.91
2016-02-02,12.48,29.62,54.42,19.33,84.92,128.29,86.45,50.97,41.1
2016-02-03,12.74,30.37,54.23,20.2,84.95,128.22,82.93,50.38,42.55
2016-02-04,12.58,30.24,54.41,20.33,84.91,127.89,82.57,50.55,42.18
2016-02-05,12.59,29.56,52.93,19.7,85.0,129.72,70.69,46.44,49.08
2016-02-08,12.37,29.03,51.68,19.33,85.06,132.02,68.51,44.64,53.97
2016-02-09,12.14,29.53,52.37,19.63,84.96,131.73,73.27,46.99,49.05
2016-02-10,12.19,28.72,51.43,19.16,85.15,134.49,68.67,43.89,58.69
2016-02-11,12.38,29.06,51.53,19.23,85.07,132.64,73.56,45.79,54.66
2016-02-12,12.55,29.87,53.19,19.48,84.99,130.75,77.68,48.7,49.71
2016-02-16,12.41,30.24,53.78,19.8,84.94,129.64,81.31,50.42,45.98
2016-02-17,12.7,30.66,54.49,20.05,84.95,129.41,85.7,52.08,43.96
2016-02-18,12.47,30.2,53.57,19.57,84.97,130.97,80.92,50.48,45.83
2016-02-19,12.57,30.75,54.33,20.68,84.93,131.1,84.87,52.6,39.68
2016-02-22,12.58,30.65,54.18,20.86,84.94,129.9,85.27,52.72,38.23
2016-02-23,12.37,29.84,52.72,19.96,85.04,132.44,79.57,49.91,44.37
2016-02-24,12.57,30.21,53.77,20.54,85.04,131.47,85.37,52.44,39.79
2016-02-25,12.78,30.57,54.34,20.6,84.96,130.31,89.09,54.77,36.32
2016-02-26,12.66,30.36,53.82,20.6,84.89,130.55,86.75,53.64,38.26
2016-02-29,12.74,30.9,54.4,20.74,84.91,130.82,87.09,53.45,37.94
2016-03-01,12.73,31.44,55.0,21.43,84.78,128.35,92.4,55.66,33.09
2016-03-02,12.79,31.84,55.55,22.55,84.78,129.01,92.61,56.5,32.03
2016-03-03,12.96,32.48,56.34,25.05,84.77,128.75,92.68,57.6,28.61
2016-03-04,13.19,32.5,55.76,24.74,84.73,128.45,91.07,57.03,31.48
2016-03-07,13.39,32.37,56.05,24.97,84.76,130.35,88.84,56.96,31.57
2016-03-08,13.3,32.41,55.99,25.51,84.75,129.11,89.45,57.0,31.95
2016-03-09,13.33,32.6,56.4,25.17,84.71,129.5,91.5,57.47,30.74
2016-03-10,13.5,32.93,56.87,25.94,84.68,128.82,92.62,58.56,29.15
2016-03-11,13.34,33.03,57.24,25.92,84.65,127.82,93.42,59.33,27.95
2016-03-14,13.25,32.44,56.61,24.35,84.7,128.5,93.96,58.66,28.31
2016-03-15,13.24,32.21,56.23,23.32,84.62,127.71,94.02,58.82,28.13
2016-03-16,13.52,33.56,57.19,26.13,84.8,128.53,96.54,60.31,25.43
2016-03-17,13.63,34.03,57.54,26.66,84.84,129.07,97.8,62.0,23.25
2016-03-18,13.57,33.99,57.36,26.63,84.84,128.25,97.14,61.96,23.52
2016-03-21,13.61,33.8,56.95,26.71,84.86,128.87,97.16,61.68,22.74
2016-03-22,13.53,33.74,57.16,26.3,84.81,128.41,99.07,62.0,21.98
2016-03-23,13.24,33.08,56.03,25.3,84.85,130.6,95.65,60.02,25.22
2016-03-24,13.35,33.37,56.75,26.48,84.83,129.38,98.2,61.55,22.83
2016-03-28,13.24,33.26,56.4,26.34,84.85,130.34,96.32,60.73,22.8
2016-03-29,13.45,34.45,57.77,27.11,84.96,130.03,103.35,63.93,19.35
2016-03-30,13.3,34.39,57.46,26.89,85.01,129.98,102.77,63.64,19.42
2016-03-31,13.07,33.52,55.99,25.97,84.94,131.0,100.84,62.12,20.58
2016-04-01,13.0,34.13,56.7,26.31,84.95,130.79,105.65,64.5,18.17
2016-04-04,12.86,33.19,55.42,25.29,85.0,132.01,102.16,62.5,20.65
2016-04-05,12.86,32.98,55.51,25.08,84.99,131.53,102.0,62.1,21.22
2016-04-06,12.96,33.05,55.77,25.06,85.02,132.19,104.75,62.78,19.68
2016-04-07,13.18,33.53,56.51,26.02,85.01,132.21,103.81,62.95,20.49
2016-04-08,13.29,33.93,56.83,27.22,85.02,131.32,103.04,62.93,20.24
2016-04-11,13.49,33.94,56.94,27.35,85.01,131.08,100.82,61.98,21.53
2016-04-12,13.68,34.88,58.14,28.57,84.99,130.65,105.32,64.41,19.11
2016-04-13,13.71,34.89,58.54,28.75,84.97,130.94,107.12,65.5,17.95
2016-04-14,13.5,34.73,58.39,28.41,84.98,131.25,106.72,65.39,17.8
2016-04-15,13.41,34.45,58.22,27.75,85.01,131.36,105.37,64.54,17.87
2016-04-18,13.76,35.08,59.69,28.23,85.02,131.12,108.97,67.0,15.16
2016-04-19,13.85,34.98,59.79,28.5,84.99,131.16,105.82,67.21,15.15
2016-04-20,14.26,35.0,59.78,28.6,84.9,128.42,106.16,67.35,16.09
2016-04-21,14.15,34.6,59.46,27.82,84.91,128.84,102.23,65.86,16.55
2016-04-22,14.08,34.52,59.24,28.23,84.9,128.06,100.33,65.62,16.0
2016-04-25,14.11,34.59,59.47,27.97,84.89,127.76,101.95,66.3,15.51
2016-04-26,14.32,34.55,59.27,28.86,84.9,127.92,96.94,65.79,15.65
2016-04-27,14.37,34.55,58.78,29.24,84.95,128.22,98.0,65.79,14.88
2016-04-28,14.6,34.43,58.72,29.76,84.97,128.45,93.89,64.1,16.39
2016-04-29,14.52,34.39,58.9,29.06,84.95,128.72,93.21,64.33,16.39
2016-05-02,14.29,33.64,58.4,28.23,85.03,129.52,93.07,63.9,15.9
2016-05-03,14.24,33.12,57.54,27.81,85.01,129.67,90.84,62.45,17.17
2016-05-04,14.34,33.1,57.32,28.53,85.03,130.05,91.56,62.98,16.12
2016-05-05,14.0,32.67,56.97,27.42,85.07,130.86,89.3,61.63,16.88
2016-05-06,13.96,32.77,57.52,27.54,85.08,130.46,92.05,62.92,14.93
2016-05-09,13.92,32.79,57.68,28.17,85.05,130.85,93.65,64.0,13.83
2016-05-10,14.21,32.99,57.7,29.57,85.04,130.83,96.19,65.1,13.2
2016-05-11,14.53,33.15,58.06,28.98,85.03,130.66,94.76,64.56,13.66
2016-05-12,14.41,32.58,57.11,28.63,84.99,131.48,92.64,63.54,13.64
2016-05-13,14.63,32.6,57.13,27.98,84.97,131.65,91.95,62.33,14.41
2016-05-16,14.63,32.59,57.55,27.75,84.94,131.21,95.0,63.7,13.51
2016-05-17,14.65,32.28,57.29,26.91,84.88,130.81,90.95,61.79,14.54
2016-05-18,14.49,31.92,56.91,26.3,84.81,129.66,91.37,61.5,14.86
2016-05-19,14.68,32.2,57.36,26.9,84.81,129.65,92.15,62.29,13.92
2016-05-20,14.49,32.15,57.1,25.99,84.8,130.38,94.32,62.76,13.46
2016-05-23,14.53,32.33,57.5,26.58,84.8,129.98,95.22,63.39,12.96
2016-05-24,14.62,32.8,58.38,26.51,84.79,129.83,100.49,65.66,11.8
2016-05-25,14.83,33.13,58.78,26.48,84.84,129.81,101.83,66.44,11.69
2016-05-26,14.71,33.2,58.62,25.96,84.87,130.07,102.51,66.46,11.3
2016-05-27,14.81,33.16,58.9,25.83,84.78,129.02,104.45,67.49,10.55
2016-05-31,14.6,32.98,58.11,25.34,84.82,130.65,103.48,66.04,11.2
2016-06-01,14.79,33.06,58.0,25.66,84.79,130.9,103.83,66.68,10.89
2016-06-02,15.01,33.79,58.54,26.91,84.97,132.85,104.5,67.11,10.46
2016-06-03,15.14,34.01,58.9,27.2,84.94,132.83,104.16,67.6,9.89
2016-06-06,15.19,34.46,59.49,27.11,84.96,132.64,105.14,68.39,9.56
2016-06-07,15.5,34.78,59.65,28.42,84.96,132.87,104.63,68.64,9.74
2016-06-08,15.44,34.33,58.86,28.82,84.99,134.32,103.17,68.32,10.27
2016-06-09,15.43,33.7,57.62,27.75,85.02,134.85,101.26,67.25,11.19
2016-06-10,15.35,33.1,56.39,26.68,85.07,135.12,98.75,66.18,13.19
2016-06-13,15.25,32.96,55.73,27.02,85.12,136.16,97.18,64.96,16.32
2016-06-14,15.24,33.28,55.86,26.59,85.08,135.52,98.67,65.38,14.71
2016-06-15,15.15,32.7,55.0,26.42,85.16,136.74,95.72,63.68,16.05
2016-06-16,15.14,33.24,56.1,27.46,85.14,136.2,97.45,65.19,13.9
2016-06-17,15.32,33.9,58.24,28.1,85.09,134.24,97.96,66.71,12.06
2016-06-20,15.28,34.03,58.31,28.28,85.07,134.25,96.79,66.2,11.52
2016-06-21,15.36,34.07,57.4,28.16,85.05,133.51,97.44,66.39,12.1
2016-06-22,15.25,34.41,58.34,28.45,85.03,132.61,98.77,67.46,11.49
2016-06-23,14.93,32.77,53.87,27.66,85.28,136.61,90.0,61.4,14.19
2016-06-24,15.0,32.5,52.94,27.9,85.31,138.41,86.27,59.63,14.96
2016-06-27,15.19,33.01,53.9,28.16,85.28,139.41,85.7,59.64,13.44
2016-06-28,15.32,33.81,54.79,29.31,85.25,139.7,90.51,62.35,10.57
2016-06-29,15.36,34.17,55.1,29.78,85.26,138.81,93.5,64.5,9.78
2016-06-30,15.36,34.63,55.83,30.2,85.31,140.82,96.14,66.51,9.28
2016-07-01,15.55,34.22,55.11,29.86,85.29,141.85,96.28,66.13,9.17
2016-07-05,14.94,33.48,54.11,29.2,85.33,142.83,94.5,65.02,9.46
2016-07-06,15.25,34.04,54.74,29.44,85.27,142.11,98.61,67.0,8.42
2016-07-07,14.82,34.16,55.07,30.11,85.23,142.92,100.57,68.1,7.81
2016-07-08,14.99,34.79,56.01,30.63,85.22,143.05,104.86,70.24,7.08
2016-07-11,15.04,35.29,56.85,31.35,85.17,140.4,107.5,71.49,6.97
2016-07-12,15.13,35.34,56.97,31.0,85.17,141.34,107.92,72.41,6.83
2016-07-13,15.03,35.65,57.3,32.14,85.1,139.28,108.41,73.38,6.62
2016-07-14,14.97,35.74,57.1,31.86,85.1,138.88,109.15,73.7,6.64
2016-07-15,14.8,35.59,56.96,31.97,85.12,139.07,108.2,72.93,6.74
2016-07-18,14.84,35.7,56.65,32.39,85.12,138.94,109.0,72.81,6.44
2016-07-19,14.61,35.73,56.99,32.63,85.1,138.23,110.59,73.69,6.18
2016-07-20,14.72,35.74,56.96,32.63,85.07,137.07,112.99,73.85,6.11
2016-07-21,14.55,35.83,57.05,32.53,85.1,137.93,112.24,73.34,6.32
2016-07-22,14.46,35.83,57.08,32.69,85.09,138.92,113.03,73.94,30.04
2016-07-25,14.37,35.82,57.16,32.45,85.08,139.52,113.27,73.47,30.15
2016-07-26,14.36,35.96,57.48,32.71,85.08,139.56,116.55,74.12,28.78
2016-07-27,14.22,35.94,57.38,32.34,85.11,139.8,116.71,73.18,28.52
2016-07-28,14.14,36.02,57.82,32.69,85.19,140.45,118.0,73.39,27.2
2016-07-29,14.16,36.3,57.85,33.08,85.11,139.81,118.39,74.06,24.89
2016-08-01,14.18,36.07,57.53,32.91,85.11,137.86,119.35,73.48,24.96
2016-08-02,14.04,35.62,56.93,32.0,85.14,138.64,116.78,72.26,26.41
2016-08-03,14.14,36.11,57.35,33.2,85.16,139.43,118.24,73.15,24.34
