Date,AAPL,AMD,AMGN,AMZN,AVGO,CSCO,GD,GOOGL,INTC,META,MSFT,MSTR,NFLX,NOC,NVDA,PEP,RTX,SBUX,SOXL,SOXS,SPXL,TECL,TMUS,TNA,TSLA,UVXY,VIXM,VIXY
2015-04-30,28.1247,2.26,118.5543,21.191,8.9659,20.9609,109.971,27.3614,25.2143,78.8076,41.8513,181.75,79.8557,130.9992,0.5391,70.2142,56.3186,40.7662,131.75,11.81,92.05,150.92,33.2436,83.3,15.3293,10.55,57.78,14.33
2015-05-01,28.8831,2.31,120.0409,21.24,9.3392,21.1573,111.5828,27.3853,25.7088,78.8972,41.6704,182.82,79.5714,132.1073,0.5476,70.4282,56.9035,41.0518,141.19,10.99,94.41,155.69,33.1267,84.52,15.212,9.63,56.8,13.73
2015-05-04,28.582,2.34,119.8996,21.1425,9.1316,21.2228,112.1493,27.344,25.6846,78.1214,41.1965,180.81,81.2386,131.6843,0.5427,70.8488,57.0165,40.8877,138.43,11.42,94.05,154.15,33.2339,84.92,15.8507,9.92,57.66,13.95
2015-05-05,28.2273,2.29,118.9259,21.0715,8.9598,21.0264,110.5934,26.9703,25.2954,77.5446,40.9812,180.25,81.0286,130.2633,0.5336,70.775,57.2868,40.6748,132.1,11.9,92.11,149.15,32.8831,82.36,15.6067,10.21,57.86,14.14
2015-05-06,27.9443,2.32,118.361,21.2075,9.124,21.0919,109.7156,26.6353,25.1164,77.5744,39.8612,179.39,80.1143,129.6712,0.5302,70.2068,56.584,39.9052,131.58,11.85,89.9,144.72,32.3472,82.4,14.7333,10.92,58.0,14.61
2015-05-07,28.3721,2.33,118.7624,21.5375,9.3673,21.0919,111.7902,27.2799,25.3032,78.6684,40.9639,178.84,81.0414,131.1091,0.5061,70.7676,57.852,40.9286,135.96,11.28,93.68,151.33,32.6298,85.95,15.7327,9.83,56.74,13.88
2015-05-08,28.5311,2.31,120.643,21.6255,9.3955,21.4629,112.9074,27.261,25.4355,78.0518,40.9639,180.27,82.3243,132.1665,0.4948,71.0332,57.7193,40.6994,138.29,11.29,94.5,153.04,32.8441,85.38,15.7527,9.6,56.63,13.73
2015-05-11,28.1302,2.32,118.7652,21.554,9.2776,21.1501,111.0242,26.9787,25.2487,77.4451,40.3609,180.82,83.8086,131.9127,0.4934,70.834,57.5276,40.2409,137.29,11.4,92.0,148.0,32.8539,84.8,16.0073,10.39,58.11,14.29
2015-05-12,28.2534,2.36,119.318,21.499,9.4,21.201,111.7105,26.8624,25.1164,77.296,41.5153,178.64,83.4043,131.4306,0.5054,71.0332,57.8036,40.814,136.68,11.3,93.22,150.9,33.8282,85.73,16.5073,9.81,57.1,13.88
2015-05-13,28.5356,2.38,119.4375,21.4725,9.4388,21.3101,111.7105,27.0364,25.5756,78.5093,41.3775,178.41,83.2857,132.4541,0.5061,71.4538,58.2236,40.9204,138.87,11.03,94.1,154.26,33.2923,86.22,16.3213,9.42,56.6,13.61
2015-05-14,28.9074,2.33,121.9547,21.4,9.7163,21.2737,112.5084,27.3554,25.7546,80.9658,42.1011,180.0,86.3643,133.4015,0.515,72.1843,58.8462,41.5836,144.0,10.82,95.61,158.62,33.2339,87.29,16.262,9.16,56.48,13.42
2015-05-15,28.7529,2.35,120.782,21.3,9.7285,21.4047,111.87,27.0289,25.669,79.8917,41.3344,178.44,87.5443,133.5707,0.5119,72.3171,58.5744,41.469,142.78,10.81,95.48,156.75,33.4969,86.93,16.4667,9.07,55.6,13.35
2015-05-18,29.2702,2.36,122.3954,21.2435,9.9497,21.7321,111.886,27.2367,25.9648,80.8067,41.2388,178.88,88.8886,133.6468,0.5131,72.2655,58.6091,42.1485,148.81,10.49,96.93,159.2,33.8379,89.9,16.562,8.37,54.5,12.85
2015-05-19,29.1157,2.3,122.4776,21.03,9.8798,21.6812,112.1413,27.3818,25.7313,80.0309,41.0914,179.04,88.2143,134.8564,0.5094,72.3097,59.1329,42.0094,36.82,42.35,96.77,39.66,33.4774,90.69,16.4753,40.94,54.47,12.7
2015-05-20,29.1314,2.31,122.1415,21.4,9.8471,21.5429,111.6785,27.346,25.848,79.7525,40.996,176.02,89.0814,135.55,0.5094,71.867,58.7128,41.7064,36.55,42.49,96.07,39.4,34.403,90.32,16.202,41.72,54.34,12.84
2015-05-21,29.474,2.3,122.1863,21.5775,9.8707,21.3829,111.6147,27.5577,26.0504,79.9116,41.0134,175.29,89.1786,135.956,0.5068,71.7268,58.8067,42.0257,37.31,41.49,96.57,39.64,35.2507,89.81,16.3587,38.77,54.0,12.38
2015-05-22,29.698,2.27,119.9977,21.31,10.2158,21.2374,111.2796,27.4643,25.8947,79.9912,40.6059,174.69,88.8743,135.2708,0.5024,70.8783,58.5843,42.0667,37.1,41.74,95.67,39.48,35.6112,88.04,16.512,40.04,55.01,12.59
2015-05-26,29.1918,2.24,119.4823,21.3725,10.0433,21.1428,110.6332,27.2704,25.8402,79.1657,40.5972,173.1,88.1429,134.8056,0.5051,70.8266,58.016,41.7883,36.93,41.74,94.14,38.76,36.7316,86.8,16.5673,41.4,54.0,12.79
2015-05-27,29.5323,2.28,119.2134,21.4855,11.0256,21.3465,111.6785,27.5244,26.2605,79.8121,41.1868,175.46,89.7143,134.3213,0.5286,71.2398,57.9518,42.4433,40.94,37.24,95.54,39.9,37.5014,89.07,16.4687,40.0,54.4,12.58
2015-05-28,29.3912,2.27,117.1145,21.3615,10.9579,21.332,112.1174,27.4951,26.6497,79.5138,41.1261,177.05,89.4729,135.9365,0.5358,71.7268,58.0704,42.5333,41.3,36.92,95.57,39.88,37.287,89.33,16.7333,40.19,54.59,12.61
2015-05-29,29.1784,2.29,117.712,21.52,11.2712,21.5357,111.9897,27.2729,26.7509,78.8673,40.8053,177.61,88.8371,135.2479,0.539,71.2693,57.932,42.5415,42.11,36.4,94.97,39.88,38.0372,89.5,16.7607,39.54,54.62,12.52
2015-06-01,29.0843,2.26,117.1817,21.5035,11.1321,21.1646,111.4073,27.2083,26.1827,79.3248,40.6926,175.99,88.7114,135.3499,0.5382,70.561,57.685,42.5579,41.24,37.09,93.65,39.13,37.8131,87.48,16.5947,40.6,54.75,12.66
2015-06-02,29.2635,2.3,117.6074,21.72,11.1009,21.2519,112.3408,27.5895,25.8169,80.9061,41.0741,176.85,89.2429,136.5061,0.5324,71.2225,58.3274,42.5743,40.88,37.33,94.91,39.54,37.7644,89.62,16.5467,40.34,54.44,12.63
2015-06-03,29.0216,2.28,116.9726,21.72,10.834,21.0264,111.5588,27.4444,25.3032,81.6918,40.5712,176.65,88.3786,135.0609,0.522,70.6204,58.2286,42.4678,38.84,39.02,93.86,39.0,39.3915,90.45,16.5,40.52,55.15,12.67
2015-06-04,29.0037,2.31,118.3918,21.483,10.7184,20.7717,110.5135,27.4355,25.1242,81.4233,40.155,174.52,89.2143,133.8707,0.5329,69.7731,57.6158,42.2222,38.2,39.88,92.33,38.5,38.3003,88.4,16.4,42.35,55.49,12.95
2015-06-05,28.8693,2.31,117.4954,21.281,10.9161,20.859,111.0482,27.3167,24.7584,81.3736,40.1463,179.59,90.7143,133.4966,0.537,69.3494,57.591,42.5743,38.36,39.6,91.82,38.22,39.2649,90.69,16.7233,41.15,55.23,12.75
2015-06-08,28.3766,2.35,116.9352,21.148,10.5648,20.568,110.3859,27.009,24.3848,80.1602,39.6781,177.38,89.3343,133.4201,0.5269,68.9777,57.5762,42.0421,36.11,41.83,90.32,36.92,38.4659,89.57,17.0267,42.67,55.62,13.01
2015-06-09,28.6498,2.31,114.5823,21.323,10.6394,20.7135,110.6572,27.1223,24.486,80.389,39.7041,177.84,93.3957,134.1852,0.5227,69.4014,58.0655,42.4105,36.84,41.11,91.62,37.06,37.8424,89.95,16.7933,40.23,54.93,12.64
2015-06-10,28.932,2.34,117.951,21.6145,10.8104,20.9172,113.051,27.5592,24.8673,81.8609,40.4584,181.54,96.89,135.0183,0.5196,69.8697,58.3076,43.2375,37.92,39.83,94.2,38.4,36.6342,92.61,16.884,37.04,53.68,12.12
2015-06-11,28.7103,2.31,117.4432,21.5625,10.7428,20.8518,113.1149,27.1944,24.6883,80.926,40.0769,179.75,94.9157,135.69,0.5218,69.84,58.0457,42.91,36.91,41.21,93.04,37.96,37.9983,92.01,16.6807,37.28,54.19,12.18
2015-06-12,28.2422,2.32,115.5907,21.383,10.5808,20.5389,112.3009,26.9747,24.2213,80.1105,39.4093,177.35,92.8571,135.741,0.5082,69.3271,56.9338,42.7626,35.65,42.3,90.6,36.74,37.5988,90.19,16.6467,39.0,54.1,12.47
2015-06-15,28.4505,2.32,116.3825,21.2075,10.85,20.6262,113.075,27.0617,24.3303,80.379,39.3226,173.58,94.2429,135.2054,0.509,68.9554,56.5879,42.7953,35.76,42.54,90.75,36.38,37.8716,90.78,16.6753,41.07,54.98,12.8
2015-06-16,28.4953,2.5,116.7709,21.515,10.7304,20.99,115.4288,27.2367,24.9685,81.1946,40.0769,176.81,94.6514,138.81,0.5266,70.115,56.4792,43.8024,36.88,41.0,93.9,37.48,38.768,93.91,17.4667,37.54,53.4,12.24
2015-06-18,28.6028,2.53,119.6093,22.013,10.9043,21.2738,116.1709,27.6601,25.2176,82.3781,40.5712,178.51,96.2429,139.8471,0.531,70.5238,57.1265,44.2772,38.21,39.46,95.49,38.39,38.4952,96.21,17.4933,36.2,53.85,12.04
2015-06-19,28.5535,2.61,120.7222,21.85,10.9919,21.1719,116.2586,27.8038,25.1086,82.9549,40.1723,178.65,95.0429,140.9438,0.5302,70.613,57.0277,44.4819,38.52,39.21,96.04,38.29,38.3587,97.57,17.4767,35.12,53.25,11.86
2015-06-22,28.5513,2.62,122.0892,21.7795,10.9767,21.0991,116.514,27.8226,25.1475,84.4964,39.9989,177.95,96.3357,140.8333,0.5281,71.0664,56.914,44.2445,38.65,38.87,96.4,38.5,38.1736,98.02,17.3547,33.24,52.29,11.54
2015-06-23,28.4908,2.6,120.655,22.2485,10.8318,20.9463,115.8996,27.9563,25.023,87.1817,39.6,177.96,100.0143,139.6261,0.5128,70.8062,56.6818,44.0071,37.69,39.9,95.72,38.02,38.349,98.25,17.7987,32.19,52.31,11.37
2015-06-24,28.8604,2.62,120.1247,21.9035,10.6847,20.779,116.498,27.848,24.9218,88.773,39.9122,174.6,95.4814,139.099,0.5085,71.1704,56.4545,44.2854,37.33,40.63,94.89,38.41,38.3003,97.33,17.7633,32.47,52.28,11.42
2015-06-25,28.5938,2.54,119.0715,22.088,10.5871,20.7281,115.3491,27.8187,24.5249,87.6392,39.5827,174.37,95.3,138.0788,0.5082,70.6873,56.0739,44.5884,35.72,42.2,93.84,37.79,38.3393,96.67,17.926,33.17,52.29,11.57
2015-06-26,28.0989,2.41,116.995,21.749,10.1296,20.3643,115.1974,27.1745,23.8944,86.1374,39.0538,172.11,91.5057,136.7017,0.4961,70.167,55.7132,44.1053,32.5,47.0,90.92,35.56,37.7644,93.29,17.4633,37.28,52.98,12.28
2015-06-29,28.1235,2.43,114.4628,21.71,10.202,20.2479,114.1889,27.092,23.84,86.1275,38.7676,169.02,93.3571,136.013,0.4898,70.2488,55.4661,44.3346,31.91,46.79,89.75,34.91,38.0665,90.12,17.6533,39.89,54.04,12.8
2015-06-30,28.4214,2.47,115.7326,21.9675,10.2485,20.1033,114.205,27.0209,23.731,86.2966,38.5508,171.21,94.8057,135.7155,0.4988,69.721,55.3623,44.0971,32.59,45.84,90.35,35.74,37.9495,91.32,18.074,39.3,53.26,12.69
2015-07-01,28.3161,2.43,115.8895,21.85,10.3393,20.0667,115.3035,27.0746,23.4897,86.9231,38.5682,169.56,93.9986,136.5826,0.4935,70.3157,55.0164,44.2363,31.85,46.72,90.65,35.52,37.8618,90.29,18.68,37.77,53.07,12.49
2015-07-02,27.9824,2.46,113.6412,21.7615,10.382,19.7954,114.0526,26.9509,23.5364,86.0181,38.1173,170.87,93.4729,134.6188,0.4901,69.8994,53.5487,43.917,31.4,47.05,87.65,34.5,37.7352,86.25,18.592,46.67,54.99,13.91
2015-07-06,28.1952,2.04,115.9642,21.784,10.2134,19.9567,115.1111,27.2083,23.2484,87.321,38.4468,171.96,95.0129,135.877,0.4852,70.4495,54.1318,44.4492,30.71,47.56,89.21,34.79,37.5014,88.33,18.3333,44.61,56.03,13.64
2015-07-07,27.8794,2.07,115.1126,21.7175,9.9199,19.8541,114.4455,27.1174,22.8826,85.8192,38.5335,172.02,93.4714,136.2085,0.4763,71.1407,53.7464,44.0971,29.75,49.66,88.49,34.11,37.5208,85.99,17.288,43.53,54.5,13.47
2015-07-08,27.7383,2.04,113.8652,21.745,9.926,20.074,115.3035,27.269,23.1317,86.2568,38.8023,174.14,94.9,138.5804,0.4831,72.3523,54.3592,44.2691,29.5,49.76,89.15,34.75,38.4562,87.1,17.272,42.91,54.03,13.43
2015-07-09,27.3105,2.0,115.023,22.0245,9.6538,19.9934,116.9633,27.5205,22.727,86.8734,39.0277,176.54,97.5229,139.6771,0.4758,70.9252,54.5469,44.6539,28.04,54.14,89.72,33.55,38.1541,88.15,17.4813,43.73,54.65,13.57
2015-07-10,28.0026,1.97,115.9866,22.4145,10.0175,20.1547,118.0538,27.8087,22.7814,88.1763,39.0017,176.4,98.0986,141.9895,0.4828,71.5793,54.9472,45.0305,29.12,51.0,91.75,35.11,38.1249,90.05,17.4833,36.76,52.47,12.5
2015-07-13,28.2288,2.03,116.7783,23.116,9.8627,20.4333,117.5246,28.5538,23.085,89.9664,39.4093,176.8,101.2714,142.1084,0.4818,72.3969,55.1004,45.8165,29.3,49.48,92.66,36.0,38.1931,91.54,17.4733,33.27,52.01,11.96
2015-07-14,28.1571,2.07,119.8557,23.152,10.0396,20.4259,117.9896,29.013,23.0772,89.509,39.6087,180.36,99.97,143.0011,0.4802,72.1516,55.1004,45.7837,30.17,48.63,93.9,36.5,38.4854,93.43,17.7827,32.3,51.63,11.78
2015-07-15,28.6095,1.97,120.8044,23.275,10.189,20.7045,118.6712,29.2993,23.7154,89.7874,39.8948,184.28,111.02,143.9448,0.4809,72.1665,55.5056,45.8984,30.1,48.41,95.35,37.05,38.3393,93.0,17.6147,30.26,50.92,11.41
2015-07-16,28.9096,1.87,121.7904,23.885,10.2905,20.7265,119.1523,33.7973,23.085,92.045,40.3631,186.6,117.34,143.8512,0.4869,71.7577,54.9818,45.7674,29.28,49.49,96.0,38.71,37.6865,93.45,18.1667,27.74,50.39,10.95
2015-07-17,29.3329,1.82,122.1713,24.6285,10.2592,20.6239,119.1844,34.2436,23.0538,95.327,40.4498,186.78,114.7,144.1318,0.4857,72.159,54.8385,45.6282,29.63,49.06,96.57,39.98,37.1214,92.23,18.3333,27.53,50.51,10.91
2015-07-20,29.754,1.82,123.0378,24.395,10.3011,20.4992,119.1042,34.0398,22.5402,98.4101,40.5625,183.59,110.21,143.7662,0.4758,72.4564,51.5671,46.1604,28.53,50.93,96.12,39.78,36.8778,90.58,18.0033,27.18,50.13,10.85
2015-07-21,27.3217,1.8,120.6102,24.2995,9.6866,20.4039,117.1557,34.4941,22.2366,96.2122,39.4006,179.88,112.14,141.7599,0.4756,72.1144,50.5342,46.2013,26.91,54.0,94.0,37.43,36.4881,88.5,17.418,28.38,50.75,11.09
2015-07-22,28.2646,1.8,123.2469,24.583,10.0022,20.3086,116.7628,34.3863,22.3067,96.431,39.2532,184.59,110.91,141.6409,0.4707,72.0996,50.4947,46.6516,27.13,53.53,94.99,37.69,36.7511,90.51,17.9767,26.22,50.86,10.65
2015-07-23,28.0675,1.76,121.0883,28.9495,10.1799,20.8585,116.1133,33.6368,22.2055,96.8188,39.8081,179.61,111.55,140.7738,0.4789,71.8543,49.9116,48.4037,28.42,51.82,93.27,37.59,36.9265,87.07,17.8253,27.42,50.98,10.89
2015-07-24,27.5681,1.67,119.0416,26.3875,9.7102,20.7559,113.9564,32.3843,21.8475,96.0531,39.8341,180.67,107.79,139.354,0.4659,71.3786,48.8145,46.8399,25.77,56.0,88.75,36.0,36.225,82.12,17.4953,31.41,52.23,11.68
2015-07-27,27.633,1.62,124.0836,26.8,9.5752,20.7778,114.6139,32.8907,22.1899,94.3225,39.522,205.0,107.29,138.9205,0.4685,71.5272,48.9381,46.9873,25.96,55.47,89.96,36.26,35.6112,81.75,17.05,30.27,51.75,11.45
2015-07-28,27.5815,1.77,129.1627,26.546,9.788,20.6752,119.6896,32.9156,22.5324,95.7945,39.3659,202.88,106.83,145.0329,0.4765,71.4901,48.9677,46.9791,27.13,52.68,92.04,36.59,36.0496,82.66,17.618,27.05,50.52,10.89
2015-07-29,27.3956,1.94,127.0489,26.3825,9.5875,20.6899,120.2348,32.676,22.6491,94.3922,40.1116,205.28,106.4,146.9543,0.4821,71.4901,49.111,46.9136,27.04,52.45,92.86,36.71,36.7804,83.2,17.5127,26.66,50.72,10.79
2015-07-30,27.4583,1.94,132.5838,26.9545,9.7857,20.8145,120.7239,33.0369,22.6647,94.4319,41.0047,205.82,111.95,149.4961,0.4864,72.2259,49.872,47.8469,27.63,51.64,94.62,37.86,38.5341,84.87,17.84,25.78,50.94,10.64
2015-07-31,27.212,1.93,132.061,26.8725,9.6393,20.8292,119.5773,32.687,22.5713,93.0197,40.7359,204.38,114.6,146.9458,0.4867,71.4975,49.5706,47.9943,26.43,54.04,93.28,36.99,39.6448,85.95,17.7527,25.86,51.05,10.64
2015-08-03,26.2982,2.18,131.3065,26.4845,9.573,20.6899,119.2325,33.019,22.5557,93.2783,40.5365,208.26,113.15,146.7333,0.4893,72.3226,49.4322,47.8229,26.07,54.75,92.23,36.38,40.4925,84.71,17.334,25.6,50.03,10.51
2015-08-04,25.2971,2.11,131.1123,26.94,9.3785,20.6092,120.0744,33.0891,22.9079,94.7303,41.603,216.74,125.62,147.1158,0.5051,72.8577,49.4026,48.5618,25.77,54.81,93.27,36.23,40.1905,85.2,17.572,25.22,49.85,10.51
2015-08-05,26.091,2.15,132.1656,26.965,9.5341,20.7998,120.363,33.4986,22.8844,96.6498,41.3689,217.25,126.29,147.8724,0.4969,74.0768,48.9183,48.5454,26.5,54.23,92.95,37.22,39.9176,84.87,16.636,25.11,50.23,10.48
2015-08-06,25.7783,2.1,126.7352,26.458,9.2276,20.6532,119.6976,33.19,22.6018,94.8596,40.2243,212.04,126.42,146.8352,0.5436,73.5936,48.7849,47.0676,25.0,57.04,90.29,35.82,39.2649,80.08,16.2387,26.78,50.35,10.83
2015-08-07,26.217,1.92,129.1479,26.426,9.4159,20.8805,120.8121,33.1557,22.8137,95.158,40.7099,216.21,126.09,148.0424,0.5523,73.9727,48.8491,47.0347,26.0,55.12,91.77,36.41,39.5864,80.51,15.8767,25.1,49.29,10.47
2015-08-10,26.505,1.91,126.7352,26.1825,9.5798,20.7045,120.8121,34.7705,23.1276,93.2186,40.5972,217.32,120.01,147.3028,0.567,73.2888,48.7651,45.8032,26.82,52.09,91.2,36.91,40.1612,80.62,15.81,26.26,50.36,10.75
2015-08-11,25.3171,1.88,125.2562,26.1875,9.271,20.3819,119.5612,34.5175,22.492,92.1942,40.0509,214.5,121.47,146.2061,0.5634,72.8726,48.3724,45.7211,24.74,55.62,88.65,35.06,39.8202,78.76,15.6667,29.51,51.55,11.4
2015-08-12,26.1068,1.9,127.9475,26.3685,9.5783,21.1004,120.3791,34.2546,23.0727,93.5369,40.8053,216.71,120.99,146.2996,0.5748,73.1402,49.014,46.4025,25.93,53.53,90.96,36.76,40.2781,79.92,15.9907,26.07,50.08,10.69
2015-08-13,25.7198,1.8,126.1391,26.4125,9.4548,21.1004,120.6036,33.9981,22.696,93.0296,40.3457,217.87,124.96,147.0988,0.5687,73.4598,48.8002,46.7556,24.93,56.11,90.44,35.93,40.171,78.7,16.4827,25.85,50.04,10.66
2015-08-14,26.1068,1.82,125.3586,26.5645,9.2504,21.0051,121.1408,34.1969,22.6254,93.9048,40.5885,217.61,123.14,147.5834,0.5687,73.4524,48.8101,46.7966,24.33,57.32,90.83,36.05,40.1125,79.72,17.0373,26.35,49.83,10.76
2015-08-17,26.1945,1.79,127.5799,26.752,9.5897,21.0491,122.1191,34.3475,22.7196,93.5667,40.8824,221.22,125.26,148.2889,0.5643,73.9578,49.2229,47.5848,25.39,55.46,92.89,36.81,40.9407,82.49,17.0253,25.43,50.02,10.57
2015-08-18,26.1202,1.8,125.186,26.687,9.2703,20.6019,122.512,34.2998,22.4841,94.1137,40.83,216.73,123.5,148.731,0.5602,73.8686,49.0936,47.2728,23.94,58.37,91.24,36.34,40.9407,79.42,17.3553,26.56,50.84,10.8
2015-08-19,25.6658,1.79,123.3175,26.5195,9.1559,20.206,121.7583,34.2496,21.9976,93.0296,40.2103,216.72,119.8,147.8809,0.5524,73.0733,48.4967,46.7966,22.6,62.02,88.0,35.01,40.3658,76.36,16.804,29.09,51.62,11.32
2015-08-20,24.8446,1.68,119.2952,25.368,8.597,19.7074,118.4627,33.352,21.4482,87.0425,39.5382,205.56,106.2,145.526,0.5347,72.2482,47.2333,44.9248,19.84,69.08,81.83,32.4,39.411,70.19,15.7333,34.62,52.55,12.39
2015-08-21,21.3439,1.69,109.0594,23.179,7.7079,18.2484,109.0573,29.851,19.7766,76.6097,35.3051,195.02,88.75,129.484,0.4926,68.0709,44.1047,39.4487,15.32,82.31,65.54,23.81,37.287,60.02,13.5193,68.37,60.45,18.06
2015-08-24,24.9976,1.82,114.4399,24.3745,8.7022,19.0183,115.536,32.1308,21.2206,86.4756,37.1554,202.91,107.75,139.133,0.5254,69.9738,46.4375,43.4798,19.6,67.9,74.12,29.47,38.69,67.74,15.368,43.24,56.4,14.51
2015-08-25,24.0932,1.69,113.4869,24.201,8.5855,18.5344,113.7399,31.9633,20.8047,85.481,36.6667,200.8,107.15,138.4019,0.5089,68.175,45.1094,43.5045,18.78,71.71,69.86,27.78,37.9983,63.81,15.1953,55.63,59.76,16.19
2015-08-26,25.2496,1.74,116.2259,25.6855,9.1879,19.0622,116.1214,33.3992,21.7543,88.6139,37.7315,203.82,114.94,141.1799,0.5356,69.498,46.0197,44.9576,20.7,64.21,75.19,30.5,38.3782,66.38,15.4,49.93,56.64,15.35
2015-08-27,25.2361,1.75,117.3516,25.875,9.5714,18.9963,115.8888,33.0895,21.715,89.3896,37.8799,199.57,116.35,142.3075,0.55,69.1264,46.1838,45.7293,21.39,60.36,76.7,30.89,38.7582,68.06,16.124,61.15,60.42,16.98
2015-08-28,25.2046,1.82,116.5636,25.822,9.6561,19.0183,115.2714,32.522,22.233,90.1057,38.0195,200.99,115.24,141.3849,0.5497,69.0818,45.3681,45.3106,21.82,60.46,76.31,31.06,38.8946,69.42,16.3747,64.54,62.23,17.44
2015-08-31,24.7816,1.77,111.986,24.957,9.2657,18.4904,112.2084,31.5016,21.9034,86.3761,36.8063,194.0,109.35,137.327,0.5305,67.729,44.5125,43.5127,20.2,64.01,70.53,30.04,37.8229,65.92,16.0227,80.1,67.14,19.51
2015-09-01,24.7996,1.75,111.866,25.2545,9.3137,18.7616,112.5051,31.7098,22.2487,88.3254,36.9722,198.66,109.31,137.4979,0.5383,68.4491,45.2338,44.7442,20.72,64.79,72.09,28.43,38.3198,66.24,16.3533,77.8,67.12,19.28
2015-09-02,25.3081,1.76,114.575,25.725,9.5615,18.9743,114.3894,32.2034,22.6018,89.2703,37.8886,196.87,102.69,140.9151,0.5478,68.9135,45.761,45.7458,21.54,59.48,73.68,30.0,38.3977,67.38,16.804,64.62,64.73,17.72
2015-09-03,24.5161,1.76,110.6803,24.8825,9.2443,18.637,113.5475,31.2973,22.4213,86.7242,37.3649,195.47,98.05,139.1894,0.532,68.1645,45.1741,44.2269,20.57,61.61,70.0,28.6,38.1054,64.66,16.0593,74.91,68.54,19.06
2015-09-04,25.1416,1.85,113.7645,25.4345,9.5615,19.0476,114.9908,31.8589,22.7431,89.2006,37.7926,197.49,102.08,140.8638,0.5415,68.8611,45.8356,45.4092,21.9,58.65,73.3,30.0,38.8556,68.11,16.3367,68.92,67.05,18.36
2015-09-08,25.5938,1.9,117.209,26.2,9.926,19.4288,116.7307,32.3997,23.3238,90.2847,38.5869,202.2,96.51,145.1438,0.5529,69.6926,46.5817,45.8935,23.83,52.75,77.1,31.67,39.7325,71.01,16.8033,57.52,64.41,16.87
2015-09-09,24.8086,1.84,113.1942,25.7575,9.8009,18.9889,114.2371,32.0031,22.9001,89.5786,37.6355,198.0,99.42,141.2311,0.5371,67.7899,45.7809,44.6128,21.9,57.3,71.53,29.45,38.4659,66.63,16.482,71.24,67.52,18.78
2015-09-10,25.1506,1.88,114.1022,26.0535,9.772,19.0622,112.457,32.3167,22.8216,91.1798,37.653,199.0,98.57,141.1885,0.5427,68.1046,45.3631,45.3106,21.57,57.78,72.44,29.94,38.349,67.22,16.5093,64.27,66.3,17.84
2015-09-11,26.2282,2.0,115.483,26.472,10.1029,19.1722,113.8602,32.5861,23.1276,91.8063,37.9061,201.06,96.84,143.8795,0.5531,68.6289,45.9102,46.419,22.53,55.35,74.22,31.13,38.8459,69.68,16.74,60.53,65.88,17.32
2015-09-14,26.082,1.84,114.0797,26.1625,10.0747,18.7397,113.0664,32.6397,23.1983,91.866,37.6966,201.54,95.22,143.7171,0.5517,68.6664,46.0694,46.3287,22.65,55.33,73.87,30.76,39.07,68.62,16.85,59.14,64.42,17.12
2015-09-15,26.154,1.87,114.0422,26.099,10.2409,19.1136,113.7239,33.0791,23.2454,92.3931,38.3774,207.8,99.7,146.7414,0.5565,69.1757,46.1191,46.6571,23.2,53.87,76.28,31.99,40.2392,70.5,16.8693,45.16,59.74,15.06
2015-09-16,26.0213,1.9,113.8396,26.349,10.0588,19.0329,113.8682,33.1755,23.2454,92.8606,38.6567,209.14,103.67,146.7156,0.5711,69.8948,46.7011,47.0593,23.41,53.63,77.78,31.77,40.2879,72.18,17.5973,42.38,58.34,14.67
2015-09-17,25.2451,1.87,113.4043,26.731,9.8317,18.747,112.2325,33.0548,22.9314,92.6915,37.9672,206.4,102.0,143.9051,0.5587,69.0559,45.9649,46.3779,21.86,56.46,73.88,30.01,40.9212,70.17,17.1973,50.92,60.3,16.07
2015-09-18,25.5735,1.87,114.0422,27.2165,9.8187,18.659,111.8877,33.0771,22.8294,94.1037,38.0719,208.01,103.3,144.6227,0.5667,69.9023,45.4278,46.9608,22.0,56.85,74.79,30.81,40.9212,71.5,17.5987,49.94,60.29,15.88
2015-09-21,25.5083,1.8,108.8117,26.9855,9.5601,18.3731,110.6689,32.6775,22.4998,93.2584,37.8624,206.91,98.29,142.9739,0.5595,69.6551,44.2589,46.6735,20.28,59.84,71.89,29.69,41.4278,67.66,17.2687,50.43,62.05,16.12
2015-09-22,25.5645,1.76,109.6222,26.915,9.5471,18.4904,110.6208,32.4504,22.7745,92.8904,38.3425,207.88,98.6,143.4523,0.5568,69.1158,43.846,46.928,20.08,61.84,72.0,29.82,41.3889,66.87,17.4633,50.97,61.06,16.23
2015-09-23,25.4791,1.68,108.6016,26.5275,9.4921,18.3951,108.7846,32.2551,22.2722,92.5522,37.9235,206.99,97.11,141.7437,0.5556,68.8312,42.6523,47.1086,19.05,65.0,69.83,28.93,41.6617,64.66,17.302,53.31,61.9,16.64
2015-09-24,26.1967,1.75,109.6072,27.1285,9.6343,18.9229,111.6391,32.7327,22.7117,95.2674,38.8225,207.31,105.3,143.3583,0.5767,69.6177,43.5874,48.3729,20.29,60.91,72.63,30.24,41.8955,67.1,17.774,47.14,60.26,15.64
2015-09-25,25.614,1.69,103.5512,26.001,9.6343,18.9376,109.6987,31.762,22.5077,91.5776,38.2552,204.01,101.57,140.4196,0.5738,69.6401,43.075,47.6258,19.36,63.64,69.4,29.09,41.3402,62.3,17.1567,57.62,63.95,17.3
