Date,QID,SHV,SHY,SOXL,SPLV,SQQQ,STIP,TECL,TLT,TMF,TMV,TQQQ,UDN,UGL,UPRO,UUP,VIXY,XLP
2014-12-01,38.73,110.26,84.71,131.39,37.5,29.14,100.18,145.58,120.81,75.95,36.67,101.99,24.31,39.7,131.96,23.5,18.94,48.96
2014-12-02,38.42,110.26,84.66,133.99,37.72,28.75,99.92,145.25,120.27,74.97,37.19,103.31,24.16,39.93,134.82,23.6,17.72,49.16
2014-12-03,38.43,110.27,84.66,142.93,37.7,28.82,99.93,145.5,120.74,75.8,36.75,103.09,24.27,40.3,135.36,23.55,17.85,48.86
2014-12-04,38.28,110.25,84.53,142.68,37.7,28.62,99.8,147.75,121.58,77.29,35.94,103.81,24.09,39.61,136.02,23.68,17.37,48.65
2014-12-05,38.61,110.25,84.51,145.73,37.68,28.97,99.6,145.0,121.43,77.14,36.05,102.43,24.05,39.5,135.33,23.72,17.45,48.8
2014-12-08,39.86,110.25,84.58,132.69,37.57,30.4,99.59,135.85,123.58,81.07,34.19,97.48,24.26,40.92,129.17,23.5,18.94,48.46
2014-12-09,38.8,110.24,84.55,139.44,37.58,29.23,99.58,141.5,123.16,80.34,34.52,101.44,24.27,41.52,132.14,23.5,18.6,48.59
2014-12-10,39.67,110.25,84.6,133.76,37.39,30.19,99.61,136.17,123.71,81.44,34.03,97.98,24.28,40.9,128.13,23.52,19.88,48.3
2014-12-11,40.27,110.24,84.63,130.0,37.29,30.89,99.46,134.73,125.46,84.81,32.67,95.72,24.38,41.18,125.83,23.41,22.26,48.24
2014-12-12,39.96,110.24,84.62,129.05,36.95,30.5,99.26,132.77,125.63,85.19,32.5,96.76,24.34,40.36,124.53,23.47,21.48,48.11
2014-12-15,41.76,110.25,84.69,121.66,36.5,32.57,99.24,125.01,127.34,88.78,31.12,90.56,24.51,40.28,118.16,23.28,22.52,47.38
2014-12-16,42.47,110.25,84.63,122.3,36.57,33.41,99.2,126.42,126.91,87.7,31.43,88.2,24.39,39.41,117.96,23.39,23.36,47.55
2014-12-17,39.79,110.26,84.5,135.21,37.49,30.24,99.13,136.33,124.9,83.6,32.97,96.83,24.09,39.83,129.36,23.68,19.67,48.79
2014-12-18,38.96,110.25,84.52,137.42,37.97,29.23,99.1,142.43,124.58,82.84,33.2,99.79,24.1,39.54,134.57,23.67,19.96,48.84
2014-12-19,38.8,110.24,84.5,136.53,37.97,29.08,98.97,143.66,125.45,84.66,32.43,100.25,24.01,39.29,135.14,23.77,19.37,48.75
2014-12-22,38.18,110.23,84.45,144.0,38.36,28.4,99.1,148.83,125.48,84.69,32.41,102.55,23.86,37.97,137.98,23.91,18.82,49.3
2014-12-23,38.64,110.23,84.44,140.64,38.44,28.91,98.83,148.5,123.02,80.16,34.07,100.77,23.87,37.94,137.62,23.87,18.77,49.58
2014-12-24,38.47,110.24,84.37,142.14,38.48,28.73,98.85,149.19,124.56,83.17,32.85,101.4,23.85,39.3,138.07,23.88,18.81,49.43
2014-12-26,38.22,110.25,84.44,140.38,38.55,28.47,98.88,149.49,124.95,84.01,32.53,102.51,23.84,39.13,137.89,23.88,19.09,49.4
2014-12-29,38.4,110.23,84.5,137.05,38.71,28.65,98.99,145.52,126.0,86.11,31.75,101.66,23.87,39.36,137.79,23.87,19.22,49.31
2014-12-30,38.55,110.24,84.44,137.89,38.55,28.84,98.86,145.14,125.73,85.58,31.89,101.01,23.82,39.4,137.45,23.92,19.36,49.27
2014-12-31,39.05,110.23,84.47,137.23,38.09,29.42,99.09,142.02,126.29,86.75,31.51,98.92,23.61,37.69,134.25,24.12,20.27,48.57
2015-01-02,40.04,110.23,84.48,131.13,37.87,30.51,99.0,136.14,127.99,90.15,30.22,95.25,23.43,39.17,129.87,24.31,21.17,48.26
2015-01-05,40.74,110.24,84.56,127.05,37.69,31.27,98.9,133.2,130.66,96.05,28.28,92.63,23.42,40.2,125.85,24.3,21.99,48.35
2015-01-06,41.38,110.25,84.58,120.62,37.79,32.07,98.76,128.92,130.71,95.82,28.26,90.33,23.3,40.32,124.62,24.44,21.95,48.3
2015-01-07,40.17,110.25,84.63,127.0,38.24,30.6,98.86,134.9,130.34,95.07,28.5,94.42,23.25,40.35,129.38,24.49,21.03,49.2
2015-01-08,39.08,110.25,84.68,134.75,38.55,29.38,99.01,139.84,129.19,92.62,29.25,98.22,23.21,40.47,133.82,24.5,20.24,49.67
2015-01-09,39.64,110.25,84.72,131.62,38.2,30.05,99.14,138.15,130.96,96.5,28.04,95.97,23.29,41.0,129.93,24.43,21.47,49.02
2015-01-12,39.87,110.27,84.74,128.22,38.27,30.27,98.97,135.9,131.38,97.33,27.74,95.01,23.23,42.07,129.41,24.47,21.77,49.29
2015-01-13,41.52,110.26,84.85,118.66,37.74,32.17,99.11,129.02,133.71,102.56,26.29,89.39,23.35,42.16,120.96,24.36,24.0,48.58
2015-01-14,40.75,110.26,84.86,122.06,38.06,31.31,99.42,132.54,132.86,100.58,26.85,91.94,23.29,43.09,124.62,24.43,23.08,49.12
2015-01-15,42.31,110.28,84.91,116.0,37.92,33.13,99.52,125.38,134.31,103.88,25.89,86.83,23.1,44.13,119.37,24.6,24.09,48.67
2015-01-16,40.66,110.27,84.87,121.8,38.5,31.17,99.45,130.96,134.15,103.36,25.99,91.92,23.07,45.45,125.9,24.61,22.83,49.46
2015-01-20,40.75,110.27,84.83,123.61,38.28,31.28,99.39,131.44,135.23,105.73,25.32,91.56,23.19,46.6,124.32,24.5,23.67,49.4
2015-01-21,39.82,110.27,84.86,129.1,38.64,30.15,99.47,133.15,134.02,103.0,26.0,95.0,22.92,46.53,128.96,24.76,21.59,49.92
2015-01-22,38.62,110.27,84.81,129.67,38.83,28.84,99.33,140.24,134.25,103.43,25.87,99.04,22.49,46.06,132.18,25.21,21.11,49.97
2015-01-23,38.57,110.26,84.8,129.85,38.62,28.7,99.35,140.07,134.81,104.86,25.48,99.4,22.47,45.16,130.22,25.2,21.19,49.63
2015-01-26,39.75,110.25,84.86,126.0,38.43,30.04,99.48,130.14,135.8,107.09,25.0,94.75,22.7,45.32,126.89,24.96,21.46,49.15
2015-01-27,39.23,110.25,84.83,128.0,38.65,29.49,99.49,129.37,134.73,104.65,25.57,95.99,22.7,45.25,129.0,24.97,20.72,49.29
2015-01-28,41.01,110.26,84.88,120.12,38.15,31.57,99.52,125.79,136.08,107.74,24.71,89.89,22.63,44.24,121.85,25.06,23.04,48.67
2015-01-29,40.27,110.27,84.95,119.06,38.15,30.67,99.89,127.11,137.72,111.61,23.86,92.49,22.54,43.78,122.14,25.13,23.03,48.64
2015-01-30,40.57,110.27,84.91,115.92,37.78,31.07,99.84,123.7,136.67,109.66,24.16,91.17,22.52,44.04,121.22,25.1,23.73,48.01
2015-02-02,39.81,110.27,84.89,117.57,38.26,30.16,100.03,129.38,135.63,107.09,24.72,93.84,22.75,44.07,126.53,24.91,22.79,48.92
2015-02-03,39.66,110.28,84.81,120.23,38.44,29.94,99.81,130.63,133.45,101.96,25.93,94.4,22.84,44.02,128.2,24.85,22.45,48.93
2015-02-04,39.22,110.27,84.84,124.15,38.53,29.45,99.95,134.42,134.01,103.23,25.6,96.03,22.8,43.44,129.94,24.85,22.41,49.19
2015-02-05,38.55,110.27,84.69,127.81,38.81,28.72,99.69,136.36,132.07,98.77,26.67,98.3,22.66,42.17,133.23,25.0,21.64,49.49
2015-02-06,39.5,110.27,84.64,122.87,38.24,29.74,99.59,132.49,131.97,98.55,26.76,94.86,22.57,41.87,129.74,25.05,23.24,48.99
2015-02-09,38.97,110.26,84.62,124.53,38.19,29.18,99.49,135.92,130.14,94.33,27.88,96.79,22.55,41.73,131.87,25.07,22.39,49.16
2015-02-10,38.14,110.27,84.61,129.23,38.36,28.2,99.34,140.97,129.66,93.18,28.16,99.93,22.55,41.64,133.15,25.09,22.27,49.3
2015-02-11,37.44,110.27,84.64,136.99,38.37,27.46,99.28,145.0,129.66,93.29,28.15,102.52,22.61,41.06,135.76,25.0,21.64,49.62
2015-02-12,36.83,110.27,84.67,143.34,38.37,26.8,99.29,149.05,129.53,92.97,28.27,105.06,22.77,41.43,137.92,24.89,20.72,49.62
2015-02-13,36.42,110.27,84.63,144.04,38.16,26.32,99.05,150.86,127.75,89.13,29.45,106.86,22.8,40.17,138.62,24.87,20.78,49.46
2015-02-17,36.4,110.27,84.6,145.0,38.13,26.34,99.18,150.93,126.86,87.13,30.01,106.75,22.7,39.85,139.04,24.92,20.88,49.5
2015-02-18,36.28,110.29,84.69,143.03,38.39,26.18,99.09,150.65,126.77,87.14,30.07,107.35,22.69,40.2,138.56,24.94,20.7,49.69
2015-02-19,35.92,110.28,84.68,144.23,38.08,25.81,99.3,152.85,127.06,87.57,29.85,108.93,22.57,39.95,138.73,25.06,20.32,49.29
2015-02-20,35.38,110.29,84.66,147.79,38.27,25.23,99.1,156.23,127.21,87.92,29.74,111.27,22.6,39.22,141.58,25.01,19.5,49.52
2015-02-23,35.39,110.28,84.66,144.45,38.36,25.23,99.14,156.14,127.65,88.73,29.42,111.28,22.58,39.2,142.05,25.04,19.3,49.75
2015-02-24,35.35,110.27,84.71,150.8,38.33,25.21,99.29,156.78,129.46,92.58,28.15,111.41,22.72,39.76,143.08,24.95,18.6,49.9
2015-02-25,35.36,110.27,84.71,150.31,38.24,25.19,99.52,155.08,129.69,93.13,28.0,111.44,22.56,40.3,142.74,25.08,18.61,49.61
2015-02-26,35.09,110.28,84.7,151.65,38.13,24.92,99.6,157.35,129.03,91.52,28.43,112.68,22.42,40.4,142.22,25.2,18.45,49.77
2015-02-27,35.25,110.27,84.66,153.52,38.14,25.06,99.69,155.28,129.0,92.08,28.22,111.9,22.44,40.2,141.25,25.19,18.27,49.97
2015-03-02,34.94,110.26,84.62,161.17,38.17,24.74,99.45,158.93,126.85,87.42,29.59,113.3,22.37,39.87,142.59,25.22,17.91,50.1
2015-03-03,35.27,110.26,84.62,152.08,38.04,25.1,99.52,154.5,126.99,87.58,29.56,111.56,22.34,39.64,140.43,25.3,18.39,49.81
2015-03-04,35.15,110.26,84.63,155.32,37.93,24.95,99.55,155.14,126.54,86.66,29.88,112.19,22.11,39.5,140.88,25.48,17.96,49.68
2015-03-05,35.3,110.27,84.53,151.31,37.83,25.13,99.25,152.69,124.62,83.0,31.13,111.58,21.88,37.98,138.29,25.75,18.11,49.37
2015-03-06,35.83,110.26,84.53,148.2,37.36,25.73,99.13,148.0,124.72,82.85,31.08,108.78,21.83,37.43,135.0,25.78,18.51,49.04
2015-03-09,36.31,110.26,84.6,146.57,37.32,26.21,99.02,145.98,125.99,85.36,30.13,106.67,21.61,37.16,133.0,25.98,18.91,48.74
2015-03-10,36.98,110.26,84.58,143.26,37.17,26.95,99.0,141.14,126.25,85.87,29.9,103.33,21.34,36.59,130.12,26.25,19.0,48.4
2015-03-11,37.61,110.26,84.67,138.33,37.15,27.61,99.14,137.0,128.17,89.97,28.56,100.95,21.4,36.64,130.08,26.19,19.05,48.13
2015-03-12,37.13,110.26,84.61,143.35,37.5,27.06,98.91,140.0,126.8,86.99,29.5,102.93,21.22,36.53,132.95,26.3,18.34,48.56
2015-03-13,37.11,110.26,84.66,146.41,37.47,27.04,98.82,138.68,127.95,89.42,28.7,102.98,21.26,36.51,132.74,26.32,18.44,48.43
2015-03-16,36.6,110.26,84.66,148.91,37.73,26.52,98.7,142.48,128.59,90.87,28.26,104.84,21.28,35.7,134.58,26.22,18.52,48.7
2015-03-17,36.48,110.26,84.63,148.55,37.61,26.38,98.68,142.7,129.91,93.64,27.39,105.43,21.24,36.02,134.0,26.27,18.24,48.4
2015-03-18,35.49,110.26,84.75,151.8,38.11,25.29,99.1,149.48,131.22,96.38,26.48,109.78,21.42,37.12,139.04,26.09,17.63,48.59
2015-03-19,34.9,110.26,84.78,156.44,38.15,24.64,99.15,150.15,131.19,96.44,26.51,112.55,21.56,37.7,140.4,25.88,17.18,48.57
2015-03-20,35.0,110.26,84.8,159.62,38.42,24.79,99.26,150.33,131.7,97.42,26.18,111.88,21.8,38.3,141.75,25.58,16.96,48.89
2015-03-23,35.15,110.26,84.79,154.45,38.43,24.95,99.22,150.57,131.86,97.66,26.12,111.25,21.82,38.7,140.55,25.56,16.8,49.14
2015-03-24,35.25,110.27,84.83,151.0,38.25,25.07,99.49,139.05,132.7,99.77,25.53,110.71,21.87,39.15,138.89,25.47,16.63,49.29
2015-03-25,37.58,110.26,84.78,123.66,37.58,27.59,99.48,135.67,131.02,95.79,26.58,99.99,21.92,39.59,130.7,25.49,17.81,48.38
2015-03-26,37.28,110.26,84.8,124.35,37.59,27.19,99.43,137.27,130.0,93.53,27.18,101.41,21.72,39.31,131.06,25.67,17.31,48.42
2015-03-27,36.51,110.27,84.83,138.0,37.87,26.34,99.28,140.85,130.88,95.46,26.59,104.71,21.64,38.32,134.68,25.8,16.71,48.73
2015-03-30,36.3,110.26,84.83,138.43,38.05,26.19,99.27,142.24,130.22,94.0,26.98,105.32,21.46,38.41,135.0,25.98,16.66,49.0
2015-03-31,36.86,110.27,84.85,134.79,37.93,26.76,99.52,139.14,131.39,97.11,26.16,102.85,21.55,38.76,133.33,25.86,17.03,48.7
2015-04-01,37.19,110.28,84.88,133.78,37.86,27.12,99.68,138.56,131.93,98.36,25.77,101.46,21.7,39.11,131.89,25.7,16.89,48.82
2015-04-02,37.64,110.28,84.95,128.18,37.87,27.61,99.87,135.27,131.48,97.2,26.04,99.55,21.95,40.63,131.31,25.37,16.82,49.18
2015-04-06,36.63,110.28,84.88,135.02,38.25,26.52,99.85,142.18,130.22,94.46,26.77,103.7,21.68,40.04,136.18,25.72,16.18,49.6
2015-04-07,36.65,110.27,84.88,134.36,38.07,26.54,99.77,139.75,131.03,96.28,26.21,103.64,21.72,39.87,135.57,25.65,16.14,49.3
2015-04-08,36.16,110.27,84.86,134.48,38.05,25.97,99.75,142.52,130.87,95.94,26.3,105.9,21.53,38.92,136.01,25.89,15.86,49.37
2015-04-09,35.68,110.28,84.86,142.92,38.02,25.51,99.65,143.46,130.33,94.56,26.64,107.79,21.3,39.72,138.84,26.17,15.26,49.64
2015-04-10,35.33,110.27,84.83,143.99,38.04,25.11,99.55,145.43,129.53,92.87,27.15,109.33,21.3,39.36,140.05,26.22,14.53,49.47
2015-04-13,35.6,110.27,84.94,142.08,37.92,25.38,99.76,144.49,131.31,96.68,26.0,108.05,21.42,38.98,138.1,26.02,15.27,49.28
2015-04-14,35.55,110.27,84.9298,138.17,38.0,25.35,99.86,142.278,131.05,96.21,26.2,108.28,21.45,38.82,140.49,26.01,14.75,49.55
2015-04-15,35.52,110.28,84.91,140.0,37.85,25.28,99.85,145.5,130.76,95.76,26.37,108.55,21.61,39.43,140.39,25.78,14.67,49.4
2015-04-16,36.07,110.27,84.93,138.77,37.63,25.9,100.06,143.15,129.76,93.27,26.97,105.88,21.69,39.39,138.22,25.72,14.79,49.29
2015-04-17,36.14,110.27,84.92,137.97,37.61,25.96,100.16,140.34,130.93,95.9,26.2,105.35,21.62,38.99,138.39,25.78,14.49,49.14
2015-04-20,35.03,110.27,84.88,144.29,37.86,24.75,100.07,147.63,130.26,94.37,26.63,110.38,21.56,38.82,141.48,25.89,14.14,49.28
2015-04-21,34.92,110.27,84.88,143.95,37.74,24.67,99.92,145.61,129.5,92.56,27.07,110.72,21.63,38.86,140.24,25.77,14.24,49.31
2015-04-22,34.95,110.27,84.86,140.28,37.64,24.7,99.99,148.07,127.83,89.09,28.14,110.59,21.63,38.23,140.44,25.79,14.27,49.07
2015-04-23,33.75,110.28,84.92,140.5,37.75,23.43,100.16,155.0,128.68,90.82,27.61,116.39,21.83,38.28,143.53,25.52,13.93,49.32
2015-04-24,33.26,110.27,84.92,134.3,37.9,22.92,100.19,157.0,129.06,91.58,27.32,118.87,21.82,38.19,144.88,25.53,13.77,49.21
2015-04-27,33.67,110.27,84.87,134.51,37.62,23.34,100.12,157.73,128.16,89.63,27.84,116.79,21.94,39.13,141.56,25.39,14.39,48.92
2015-04-28,34.23,110.27,84.87,134.43,37.64,23.91,100.02,156.71,125.83,84.78,29.34,113.9,22.15,39.8,140.86,25.13,14.13,48.81
2015-04-29,34.65,110.27,84.83,132.35,37.39,24.36,100.02,153.45,125.06,83.22,29.89,111.73,22.2,38.13,139.87,25.07,14.3,48.41
2015-04-30,35.08,110.28,84.81,131.75,37.24,24.76,100.03,150.92,124.73,83.12,29.9,109.54,22.32,37.29,138.84,24.9,14.33,48.55
2015-05-01,34.16,110.28,84.8,141.19,37.39,23.84,100.06,155.69,124.32,82.2,30.25,113.69,22.19,38.39,142.43,25.07,13.73,48.81
2015-05-04,34.52,110.28,84.8,138.43,37.43,24.23,100.01,154.15,122.85,79.44,31.34,111.75,22.14,38.86,141.99,25.1,13.95,48.86
2015-05-05,35.29,110.28,84.76,132.1,37.12,25.02,99.89,149.15,122.04,77.81,31.97,108.21,22.39,38.67,139.03,24.83,14.14,48.59
2015-05-06,35.92,110.28,84.75,131.58,36.91,25.68,99.79,144.72,121.45,76.65,32.3,105.17,22.37,38.11,135.7,24.84,14.61,48.48
2015-05-07,34.71,110.29,84.83,135.96,37.44,24.39,99.96,151.33,123.38,80.2,30.8,110.56,22.33,38.41,141.5,24.87,13.88,49.01
2015-05-08,34.54,110.28,84.8,138.29,37.53,24.21,99.86,153.04,121.62,76.96,32.12,111.37,22.22,38.34,142.86,25.01,13.73,49.03
2015-05-11,35.26,110.28,84.77,137.29,37.15,24.98,99.76,148.0,119.19,72.21,34.04,107.96,22.32,38.41,138.97,24.85,14.29,48.51
2015-05-12,34.83,110.28,84.83,136.68,37.25,24.54,99.85,150.9,120.67,75.01,32.81,109.93,22.46,39.42,140.71,24.68,13.88,48.85
2015-05-13,34.42,110.29,84.85,138.87,37.32,24.11,99.85,154.26,118.97,71.74,34.27,111.75,22.6,40.6,142.14,24.5,13.61,49.04
2015-05-14,33.78,110.28,84.86,144.0,37.62,23.41,99.94,158.62,120.39,74.3,33.09,114.87,22.49,40.13,144.57,24.66,13.42,49.6
2015-05-15,34.09,110.28,84.87,142.78,37.61,23.75,99.93,156.75,120.31,74.12,32.94,113.24,22.51,40.93,144.11,24.63,13.35,49.7
2015-05-18,33.59,110.28,84.78,148.81,37.78,23.24,99.8,159.2,118.26,70.39,34.67,115.79,22.18,39.97,146.26,25.06,12.85,49.49
2015-05-19,33.69,110.28,84.8,36.82,37.84,23.35,99.76,39.66,118.77,71.21,34.25,115.23,22.11,39.58,73.02,25.11,12.7,49.39
2015-05-20,33.84,110.28,84.82,36.55,37.73,23.48,99.86,39.4,119.59,72.67,33.52,114.6,22.15,39.27,72.57,25.06,12.84,49.33
2015-05-21,33.43,110.29,84.8,37.31,37.69,23.07,100.0,39.64,120.62,74.28,32.57,116.55,22.02,39.35,72.9,25.22,12.38,49.23
2015-05-22,33.58,110.28,84.79,37.1,37.6,23.19,99.91,39.48,120.81,74.96,32.53,115.82,21.76,38.25,72.21,25.53,12.59,49.19
2015-05-26,34.0,110.28,84.81,36.93,37.34,23.63,99.74,38.76,122.18,77.43,31.3,113.56,21.67,38.11,71.02,25.68,12.79,48.96
2015-05-27,33.19,110.28,84.84,40.94,37.56,22.82,99.72,39.9,122.48,78.07,31.07,117.31,21.72,38.03,72.05,25.61,12.58,49.12
2015-05-28,33.29,110.28,84.86,41.3,37.57,22.9,99.77,39.88,123.21,79.45,30.53,116.9,21.82,38.41,72.13,25.5,12.61,48.97
2015-05-29,33.28,110.29,84.83,42.11,37.44,22.87,100.01,39.88,122.11,77.71,31.12,116.99,21.8,38.9,71.63,25.49,12.52,48.89
2015-06-01,33.64,110.28,84.74,41.24,37.29,23.28,99.82,39.13,120.2,74.18,32.6,114.97,21.97,38.44,70.73,25.29,12.66,48.65
2015-06-02,33.31,110.28,84.73,40.88,37.33,22.87,99.71,39.54,118.38,70.83,34.04,116.79,22.04,38.48,71.7,25.21,12.63,48.72
2015-06-03,33.8,110.29,84.75,38.84,37.26,23.4,99.72,39.0,118.27,70.52,34.18,114.35,22.16,37.4,70.8,25.06,12.67,48.54
2015-06-04,33.98,110.28,84.64,38.2,37.02,23.64,99.49,38.5,117.86,69.71,34.48,113.07,21.86,36.54,69.66,25.43,12.95,48.15
2015-06-05,34.1,110.27,84.69,38.36,36.85,23.75,99.6,38.22,117.94,69.99,34.34,112.53,22.09,37.13,69.32,25.17,12.75,47.56
2015-06-08,34.93,110.27,84.7,36.11,36.73,24.62,99.6,36.92,117.03,68.35,35.08,108.5,22.17,37.68,68.19,25.05,13.01,47.63
2015-06-09,34.65,110.28,84.65,36.84,36.84,24.31,99.63,37.06,115.9,66.32,36.17,109.79,22.36,38.2,69.07,24.8,12.64,47.92
2015-06-10,33.67,110.28,84.65,37.92,37.2,23.29,99.59,38.4,116.56,67.4,35.54,114.37,22.2,37.73,71.14,24.99,12.12,48.31
2015-06-11,34.19,110.27,84.64,36.91,37.21,23.81,99.66,37.96,117.61,69.25,34.45,111.98,22.23,37.5,70.21,24.99,12.18,48.13
2015-06-12,34.91,110.27,84.73,35.65,36.88,24.55,99.81,36.74,118.91,71.5,33.3,108.38,22.18,37.81,68.11,25.01,12.47,47.87
2015-06-15,34.79,110.27,84.72,35.76,36.8,24.47,99.83,36.38,118.62,70.93,33.62,108.78,22.27,37.7,68.52,24.92,12.8,47.84
2015-06-16,34.23,110.28,84.68,36.75,37.12,23.87,99.91,37.41,118.5,70.73,33.7,111.52,22.28,37.52,70.23,24.87,12.38,48.32
2015-06-17,33.92,110.28,84.79,36.88,37.27,23.55,99.93,37.48,117.34,68.67,34.62,112.81,22.54,38.85,70.8,24.55,12.24,48.64
2015-06-18,33.13,110.28,84.81,38.21,37.58,22.7,100.01,38.39,118.51,70.72,33.66,116.93,22.42,39.01,72.08,24.68,12.04,48.76
2015-06-19,32.96,110.28,84.79,38.52,37.58,22.52,99.89,38.29,117.81,69.46,34.17,117.55,22.46,37.89,72.56,24.67,11.86,48.94
2015-06-22,32.91,110.28,84.73,38.65,37.55,22.49,99.71,38.5,115.72,65.75,35.98,118.0,22.15,37.53,72.7,25.05,11.54,48.87
2015-06-23,33.02,110.28,84.76,37.69,37.41,22.58,99.78,38.02,116.54,67.09,35.26,117.42,22.2,37.1,72.32,25.01,11.37,48.62
2015-06-24,33.03,110.29,84.75,37.33,37.28,22.57,99.78,38.41,116.58,67.28,35.19,117.38,22.25,37.09,71.68,24.95,11.42,48.61
2015-06-25,33.42,110.29,84.73,35.72,37.12,23.03,99.64,37.79,115.69,65.68,35.95,115.21,22.18,37.05,70.79,25.03,11.57,48.4
2015-06-26,34.59,110.28,84.81,32.5,36.97,24.24,99.81,35.56,116.98,67.87,34.68,109.18,22.09,37.41,68.55,25.03,12.28,48.18
2015-06-29,34.9,110.29,84.84,31.91,36.85,24.54,99.88,34.91,117.4,68.49,34.25,107.75,22.22,37.03,67.73,24.91,12.8,48.18
2015-06-30,34.47,110.29,84.74,32.59,37.04,24.07,99.87,35.74,115.84,66.3,35.35,109.68,22.0,36.84,68.21,25.16,12.69,47.92
2015-07-01,34.46,110.29,84.83,31.85,37.22,24.05,99.98,35.52,116.35,67.01,34.86,109.53,22.03,36.59,68.46,25.18,12.49,48.24
2015-07-02,35.05,110.29,84.9,31.4,36.86,24.73,100.07,34.5,118.09,69.98,33.34,106.62,21.9,36.55,66.16,25.29,13.91,47.85
2015-07-06,34.69,110.3,84.95,30.71,37.13,24.3,100.07,34.79,119.6,72.65,32.05,108.42,21.73,36.15,67.35,25.44,13.64,48.16
2015-07-07,35.11,110.3,84.91,29.75,37.3,24.76,99.96,34.11,120.03,73.45,31.74,106.38,21.91,36.36,66.81,25.22,13.47,48.7
2015-07-08,34.84,110.31,84.91,29.5,37.39,24.45,99.99,34.75,118.72,71.1,32.65,107.28,21.92,36.61,67.35,25.22,13.43,49.16
2015-07-09,34.89,110.3,84.84,28.04,37.47,24.49,99.89,33.55,115.98,66.2,34.9,106.8,22.09,36.21,67.52,25.04,13.57,49.1
2015-07-10,34.12,110.29,84.79,29.12,37.68,23.69,99.73,35.11,115.42,65.11,35.45,110.35,21.93,35.88,69.2,25.29,12.5,49.41
2015-07-13,33.4,110.3,84.82,29.3,37.77,23.0,99.64,36.0,116.06,66.15,34.89,113.81,21.91,36.07,69.89,25.24,11.96,49.65
2015-07-14,32.98,110.29,84.8,30.17,37.79,22.52,99.73,36.5,116.12,66.32,34.8,116.06,21.83,35.66,70.94,25.39,11.78,49.71
2015-07-15,32.44,110.29,84.8,30.1,37.94,21.99,99.74,37.05,117.0,67.66,34.02,118.59,21.63,35.21,72.06,25.56,11.41,49.84
2015-07-16,31.53,110.29,84.78,29.28,38.01,21.12,99.75,38.71,118.39,70.2,32.85,123.65,21.61,34.85,72.5,25.57,10.95,49.98
2015-07-17,30.97,110.29,84.75,29.63,37.89,20.53,99.68,39.98,118.32,70.11,32.87,127.04,21.6,33.26,72.98,25.65,10.91,50.1
2015-07-20,30.87,110.28,84.75,28.53,37.94,20.4,99.64,39.78,117.7,68.97,33.34,127.6,21.65,32.88,72.56,25.59,10.85,50.04
2015-07-21,31.92,110.29,84.76,26.91,37.74,21.41,99.73,37.43,119.01,71.32,32.31,121.41,21.68,31.86,71.04,25.54,11.09,50.07
2015-07-22,31.56,110.28,84.74,27.13,37.9,21.07,99.52,37.69,119.61,72.48,31.8,123.16,21.73,32.34,71.69,25.49,10.65,50.26
2015-07-23,31.56,110.28,84.76,28.42,37.67,21.02,99.65,37.59,121.55,75.9,30.37,123.31,21.72,31.46,70.37,25.51,10.89,50.08
2015-07-24,32.88,110.28,84.84,25.77,37.34,22.41,99.67,36.0,122.18,77.18,29.84,115.82,21.96,32.29,67.1,25.23,11.68,49.48
2015-07-27,32.76,110.29,84.83,25.96,37.57,22.23,99.6,36.26,121.13,75.15,30.53,116.57,21.85,32.37,67.92,25.34,11.45,49.87
2015-07-28,32.33,110.29,84.81,27.13,37.72,21.82,99.57,36.59,121.05,75.05,30.61,118.67,21.85,32.29,69.5,25.31,10.89,50.26
2015-07-29,32.38,110.28,84.77,27.04,37.9,21.87,99.55,36.71,121.2,75.21,30.52,118.43,21.7,31.75,70.2,25.5,10.79,50.14
2015-07-30,31.71,110.28,84.87,27.63,38.23,21.21,99.61,37.86,122.46,77.7,29.56,122.05,21.93,32.03,71.45,25.22,10.64,50.38
2015-07-31,31.98,110.28,84.8,26.43,38.13,21.47,99.63,36.99,122.35,77.93,29.44,120.68,21.7,31.89,70.44,25.46,10.64,50.3
2015-08-03,32.23,110.29,84.81,26.07,38.2,21.71,99.47,36.38,123.14,79.37,28.8,119.12,21.68,31.95,69.68,25.48,10.51,50.35
2015-08-04,31.94,110.29,84.72,25.77,38.33,21.44,99.34,36.23,121.74,76.82,29.77,120.66,21.6,31.87,70.46,25.6,10.51,50.54
2015-08-05,31.76,110.27,84.74,26.5,38.37,21.26,99.25,37.22,122.03,77.18,29.62,121.8,21.55,31.68,70.23,25.62,10.48,50.95
2015-08-06,33.0,110.28,84.7,25.0,38.09,22.5,99.17,35.82,123.3,79.62,28.68,114.75,21.54,32.01,68.17,25.67,10.83,50.36
2015-08-07,32.48,110.27,84.72,26.0,38.3,21.96,99.29,36.41,123.41,79.91,28.53,117.35,21.66,32.35,69.23,25.53,10.47,50.3
2015-08-10,32.52,110.26,84.79,26.82,38.28,22.02,99.43,36.91,124.3,81.53,27.95,117.15,21.82,33.27,68.85,25.33,10.75,50.02
2015-08-11,33.44,110.27,84.83,24.74,38.12,22.98,99.58,35.06,124.92,82.74,27.47,112.08,21.96,33.59,67.0,25.19,11.4,49.85
2015-08-12,32.69,110.26,84.75,25.93,38.29,22.15,99.31,36.76,123.82,80.52,28.18,116.13,21.88,33.5,68.69,25.23,10.69,50.15
