Date,QID,SHV,SHY,SOXL,SPLV,SQQQ,STIP,TECL,TLT,TMF,TMV,TQQQ,UDN,UGL,UPRO,UUP,VIXY,XLP
2020-03-04,22.88,110.84,86.1,211.31,57.35,21.04,102.1,219.59,158.52,40.86,7.22,81.09,20.42,58.65,55.47,26.17,21.98,62.03
2020-03-05,23.62,110.87,86.2,198.61,56.73,22.09,101.9,206.08,166.77,47.26,6.09,76.84,20.5634,58.66,52.7,26.02,24.37,61.54
2020-03-06,26.94,110.94,86.67,148.29,53.2,26.66,100.73,160.01,171.29,51.57,5.55,61.23,20.74,58.94,40.39,25.74,30.43,58.86
2020-03-09,24.0,110.88,86.29,176.6,54.95,22.5,99.85,190.4,162.51,43.28,6.47,70.76,20.43,56.37,46.77,26.12,27.92,60.55
2020-03-10,26.09,110.9,86.19,146.64,52.24,25.28,98.13,164.15,156.53,38.49,7.13,61.66,20.45,55.97,39.88,26.16,31.44,57.58
2020-03-11,30.88,110.92,86.17,102.04,47.31,32.27,97.9684,115.84,157.5,39.29,7.0,44.76,20.09,51.58,28.31,26.44,38.93,52.17
2020-03-12,25.04,110.87,86.28,129.92,50.69,23.12,98.805,156.98,153.94,36.93,7.52,56.84,20.05,48.29,36.17,27.44,35.545,56.61
2020-03-13,31.05,110.9,86.42,79.78,44.41,30.69,97.6,100.21,163.91,43.12,6.0,37.25,20.12,47.31,23.53,26.56,49.29,52.77
2020-03-16,26.86,110.91,86.22,87.71,48.39,25.08,97.3,108.77,152.98,35.39,7.21,43.32,19.7456,48.68,27.92,27.03,48.13,57.22
2020-03-17,28.48,111.03,86.11,65.0,45.26,26.94,96.7,98.44,144.35,28.97,8.46,39.31,19.4757,46.5,23.64,27.44,56.32,55.75
2020-03-18,27.98,111.0,86.26,69.93,44.3,26.6,97.71,97.18,148.28,31.78,7.76,40.22,19.02,45.1172,23.49,28.09,50.78,53.89
2020-03-19,30.24,111.03,86.49,63.95,41.51,29.32,98.8,85.195,159.43,38.25,6.16,35.51,19.06,46.32,20.3,28.01,49.72,50.4
2020-03-20,30.05,111.0,86.59,69.9,39.35,29.48,99.15,83.13,166.0,43.13,5.35,35.62,19.0801,50.7401,18.63,27.97,41.99,48.63
2020-03-23,25.52,111.035,86.47,93.74,43.21,22.84,99.34,107.0,162.91,40.77,5.56,43.56,19.305,56.76,23.84,27.65,38.32,51.11
2020-03-24,25.89,111.07,86.57,90.07,44.19,23.16,99.82,106.4,162.54,40.27,5.6,42.55,19.56,55.2981,24.71,27.39,41.52,50.97
2020-03-25,23.05,111.05,86.67,108.08,47.13,19.47,100.28,126.15,163.34,40.9,5.55,49.48,19.85,56.36,29.02,26.95,37.89,53.76
2020-03-26,24.7,111.05,86.65,91.44,46.94,21.35,100.2,109.7,167.7,44.13,5.07,44.34,20.02,56.03,26.4,26.73,41.379,53.51
2020-03-27,22.79,111.02,86.69,101.28,48.34,19.04,99.8,122.87,166.32,43.04,5.2,49.0,19.92,55.41,28.98,26.85,39.93,55.6
2020-03-30,23.21,111.02,86.67,94.74,46.92,19.46,99.9,116.24,164.97,42.11,5.33,47.64,19.98,52.0,27.63,26.83,38.02,54.47
2020-03-31,25.13,110.92,86.62,79.41,44.67,21.95,99.85,99.66,167.04,43.8,5.08,41.73,19.8,52.64,23.94,27.0,41.15,53.55
2020-04-01,24.14,110.92,86.64,86.68,45.53,20.65,100.61,106.475,168.1,44.57,5.02,44.2,19.6799,55.1,25.58,27.14,38.91,54.92
2020-04-02,24.78,110.88,86.62,81.53,44.63,21.46,100.9751,101.29,168.5,44.98,4.97,42.42,19.59,55.77,24.48,27.29,37.28,55.35
2020-04-03,21.29,110.89,86.56,106.54,47.85,16.95,101.05,127.19,168.06,44.59,5.01,51.3,19.57,59.79,29.43,27.3,34.62,57.41
2020-04-06,21.31,110.94,86.54,105.2,47.75,16.9,100.98,124.26,166.3,43.11,5.18,51.2,19.78,58.21,29.43,27.05,35.6,56.75
2020-04-07,20.4,110.88,86.59,115.74,49.81,15.83,100.85,133.82,165.09,42.29,5.28,54.47,19.6884,57.9005,32.42,27.15,34.8,57.59
2020-04-08,20.33,110.9,86.62,108.15,51.61,15.75,101.31,133.97,165.39,42.28,5.27,54.67,19.84,61.53,33.89,26.95,34.13,58.13
2020-04-09,19.85,110.89,86.63,112.05,50.11,15.22,101.49,135.12,163.88,41.34,5.39,56.57,19.86,63.85,32.9,26.91,33.38,57.7
2020-04-13,18.13,110.91,86.625,126.93,51.65,13.23,101.48,151.99,163.84,41.28,5.4,63.91,20.0,63.17,35.89,26.76,30.69,60.15
2020-04-14,18.55,110.9,86.66,116.63,49.94,13.67,101.41,142.25,168.18,44.46,4.98,61.79,19.85,62.43,33.58,26.96,33.29,59.2
2020-04-15,17.86,110.91,86.68,125.21,49.88,12.93,101.04,146.84,170.09,45.95,4.82,65.1,19.7301,61.64,34.07,27.08,33.38,59.59
2020-04-16,17.56,110.91,86.65,128.46,51.57,12.61,100.94,152.99,167.81,44.06,5.01,66.73,19.7673,58.82,36.85,27.01,32.01,60.5
2020-04-17,17.97,110.92,86.65,120.17,49.85,13.02,100.62,145.2,169.16,45.19,4.88,64.57,19.7145,59.79,34.87,27.1,35.29,59.31
2020-04-20,19.28,110.92,86.67,103.29,48.65,14.45,100.63,127.06,171.29,46.78,4.69,57.43,19.66,59.1,31.65,27.14,38.1,58.05
2020-04-21,18.11,110.92,86.64,120.59,49.53,13.15,100.98,141.72,169.54,45.43,4.84,62.51,19.64,61.77,33.79,27.22,36.26,58.61
2020-04-22,18.2,110.9,86.63,117.53,48.8,13.25,100.86,138.83,170.44,46.13,47.65,62.1,19.6201,62.65,33.75,27.23,36.17,58.09
2020-04-23,17.6,110.92,86.63,125.01,49.26,12.6,101.035,147.2,170.84,46.54,47.31,65.1,19.67,61.9987,35.18,27.17,34.22,58.71
2020-04-24,17.38,110.89,86.63,130.06,50.22,12.35,101.08,151.62,167.66,43.87,49.95,66.37,19.69,61.0584,36.73,27.1,31.58,58.88
2020-04-27,17.99,110.92,86.66,128.03,50.51,13.0,101.17,145.38,169.59,45.39,48.22,62.78,19.72,60.5,36.19,27.07,32.09,59.21
2020-04-28,16.76,110.89,86.65,146.4,50.93,11.66,101.24,163.25,168.71,44.69,48.94,69.31,19.8153,61.16,38.99,26.96,30.11,58.96
2020-04-29,16.7,110.91,86.8,131.01,49.94,11.58,101.12,160.89,166.74,43.24,50.65,69.77,19.94,58.69,37.9,26.79,31.09,58.26
2020-04-30,17.68,110.82,86.6,111.1,48.69,12.62,100.8,147.17,167.95,44.2,49.42,63.51,19.9219,59.62,34.86,26.82,33.81,57.62
2020-05-01,17.25,110.81,86.6,114.22,48.72,12.17,100.85,152.96,167.16,43.66,50.1,65.75,19.8,59.93,35.23,26.97,33.08,57.59
2020-05-04,16.86,110.82,86.59,120.01,49.12,11.76,100.91,160.28,166.09,42.77,51.03,67.85,19.76,60.18,36.17,26.99,31.76,57.64
2020-05-05,16.65,110.8,86.62,124.17,48.03,11.54,100.91,163.42,163.41,40.69,53.48,69.19,19.7,58.44,35.45,27.12,32.18,57.01
2020-05-06,16.21,110.8,86.68,127.81,48.66,11.09,101.135,171.3,166.14,42.71,50.84,71.89,19.75,60.8,36.71,27.04,30.84,56.85
2020-05-07,15.79,110.81,86.66,138.98,49.44,10.64,101.17,178.5,163.98,41.09,52.74,74.79,19.76,59.69,38.51,27.03,28.72,58.12
2020-05-08,15.52,110.79,86.63,138.6,49.1,10.37,101.15,182.26,162.7,40.07,54.01,76.65,19.68,58.91,38.57,27.13,26.78,58.04
2020-05-11,16.13,110.8,86.65,126.85,48.03,10.99,101.12,170.43,164.37,41.29,52.4,72.09,19.7296,59.22,36.2,27.08,29.5,57.55
2020-05-12,16.53,110.8,86.65,120.02,47.07,11.4,101.1,161.51,165.52,42.1,51.31,69.36,19.67,60.58,34.33,27.13,32.53,57.03
2020-05-13,16.17,110.81,86.63,129.61,47.49,11.02,101.1,168.16,167.14,43.42,49.75,71.66,19.66,61.72,35.58,27.16,30.87,56.89
2020-05-14,15.97,110.82,86.68,121.49,47.47,10.8,101.185,170.08,166.71,43.03,50.17,72.89,19.64,62.81,36.0,27.18,30.09,57.39
2020-05-15,15.36,110.82,86.61,138.49,48.38,10.2,101.37,182.91,163.05,40.22,53.39,77.11,19.81,61.36,39.33,26.96,28.17,58.3
2020-05-18,15.45,110.82,86.66,136.83,47.73,10.29,101.42,180.76,163.66,40.7,52.85,76.52,19.825,62.46,38.12,26.94,29.55,57.23
2020-05-19,14.82,110.82,86.66,152.39,48.0,9.66,101.44,192.26,164.15,40.99,52.42,81.0,19.9,62.71,40.04,26.85,27.72,57.91
2020-05-20,15.15,110.81,86.64,140.55,47.56,9.96,101.505,185.11,164.56,41.31,51.98,78.51,19.83,60.9,39.17,26.91,28.37,57.27
2020-05-21,15.05,110.82,86.64,142.59,47.73,9.87,101.47,186.66,165.55,42.01,51.14,79.22,19.76,61.83,39.38,26.99,28.16,57.47
2020-05-22,15.11,110.81,86.64,147.01,48.1,9.92,101.49,186.68,163.33,40.41,53.1,78.89,19.93,59.89,40.89,26.79,27.79,57.78
2020-05-26,14.95,110.8,86.62,153.29,49.07,9.78,101.49,189.38,163.03,40.21,53.35,80.0,19.92,59.99,42.68,26.78,27.16,58.65
2020-05-27,15.01,110.81,86.66,143.23,49.56,9.83,101.6,187.94,162.43,39.69,53.98,79.49,20.03,60.39,42.47,26.64,28.24,59.17
2020-05-28,14.6,110.79,86.66,154.11,49.98,9.43,101.7,194.65,163.59,40.44,52.89,82.77,20.0595,61.24,42.97,26.6,27.28,59.23
2020-05-29,14.44,110.73,86.58,152.2,50.04,9.3,101.72,194.92,162.28,39.74,53.93,83.79,20.17,61.65,43.54,26.45,27.43,59.64
2020-06-01,14.27,110.73,86.58,162.0,50.45,9.13,101.74,200.5,161.69,39.3,54.47,85.46,20.19,60.56,44.64,26.42,26.68,59.8
2020-06-02,14.13,110.72,86.51,176.2,50.7,8.97,101.7,205.11,159.54,37.71,56.6,86.62,20.28,58.07,46.44,26.26,25.5,59.88
2020-06-03,14.35,110.71,86.53,180.84,50.39,9.18,101.715,200.0,157.23,36.09,59.13,84.86,20.38,59.61,45.99,26.16,25.2693,59.59
2020-06-04,13.77,110.71,86.5,194.01,51.1,8.64,101.855,215.48,156.11,35.29,60.35,89.89,20.33,57.11,49.53,26.21,23.91,60.42
2020-06-05,13.54,110.71,86.48,192.83,51.65,8.43,101.93,219.27,156.71,35.69,59.66,91.89,20.39,58.395,51.39,26.14,24.44,61.07
2020-06-08,13.36,110.71,86.51,193.16,51.01,8.24,102.01,222.04,158.49,36.9,57.63,93.94,20.45,59.32,50.27,26.06,25.67,60.57
2020-06-09,13.03,110.71,86.56,194.94,50.82,7.93,102.28,233.78,160.84,38.54,55.13,97.33,20.54,61.27,49.4,25.93,25.49,60.4
2020-06-10,14.32,110.73,86.52,157.74,48.53,9.12,102.04,193.28,163.88,40.71,52.07,83.0,20.36,60.38,40.77,26.19,34.12,58.11
2020-06-11,14.12,110.73,86.55,164.28,48.73,8.91,102.06,200.04,162.3,39.63,53.43,84.8,20.28,60.6,42.26,26.26,31.745,58.12
2020-06-12,13.76,110.71,86.53,171.49,49.16,8.58,102.11,205.89,162.39,39.73,53.31,87.79,20.39,60.28,43.45,26.15,30.96,58.79
2020-06-15,13.26,110.71,86.52,180.58,49.87,8.15,102.21,219.92,159.9,37.97,55.67,92.43,20.325,60.36,45.94,26.23,30.38,59.71
2020-06-16,13.19,110.71,86.55,185.58,49.9,8.06,102.14,219.55,160.56,38.27,55.11,93.33,20.31,60.63,45.34,26.25,30.3,59.62
2020-06-17,13.13,110.72,86.54,184.72,49.87,7.99,102.24,222.74,162.26,39.46,53.34,94.05,20.24,60.14,45.4,26.35,29.79,59.93
2020-06-18,13.13,110.72,86.56,181.0,49.62,8.0,102.3,217.95,162.39,39.57,53.24,93.92,20.21,61.8992,44.6,26.38,30.241,59.62
2020-06-19,12.8,110.72,86.54,185.84,49.6,7.72,102.35,230.2,162.41,39.56,53.2,97.26,20.315,62.5349,45.55,26.24,28.78,58.99
2020-06-22,12.59,110.73,86.56,187.37,49.56,7.52,102.42,235.21,161.3,38.82,54.25,99.8,20.38,63.94,46.13,26.15,28.22,58.9
2020-06-23,13.1,110.72,86.57,174.78,48.61,7.96,102.27,219.08,163.03,39.98,52.52,93.92,20.2808,63.21,42.64,26.27,30.17,57.91
2020-06-24,12.86,110.72,86.57,179.08,49.01,7.74,102.24,227.44,163.5,40.33,52.11,96.41,20.2616,63.0,43.94,26.31,28.94,58.32
2020-06-25,13.48,110.73,86.6,168.36,48.51,8.3,102.22,214.38,165.25,41.67,50.4438,89.48,20.25,63.91,40.8,26.35,30.75,57.13
2020-06-26,13.18,110.72,86.62,174.15,49.11,8.05,102.35,220.49,164.73,41.17,50.9062,92.34,20.21,63.77,42.62,26.36,29.25,58.21
2020-06-29,12.68,110.74,86.61,188.21,49.68,7.56,102.39,232.89,163.93,40.66,51.63,97.65,20.23,64.83,44.36,26.32,27.76,58.64
2020-06-30,12.37,110.72,86.52,180.34,49.96,7.29,102.35,233.57,163.42,40.46,51.96,101.14,20.29,63.63,45.18,26.26,26.99,58.69
2020-07-01,12.2,110.72,86.56,187.05,50.24,7.14,102.51,237.79,163.59,40.53,51.74,103.29,20.25,64.1,45.9,26.28,26.48,58.99
2020-07-02,11.59,110.73,86.53,202.05,50.58,6.62,102.59,250.41,162.92,40.02,52.41,110.88,20.36,64.61,48.04,26.14,26.47,59.28
2020-07-06,11.74,110.73,86.55,194.58,50.4,6.75,102.58,242.94,165.21,41.71,50.21,108.7,20.31,65.58,46.52,26.2,27.36,59.82
2020-07-07,11.45,110.72,86.55,202.63,50.37,6.48,102.5,253.88,164.55,41.19,50.84,112.88,20.44,66.2665,47.6,26.06,26.67,59.67
2020-07-08,11.25,110.73,86.57,210.69,50.25,6.32,102.49,257.09,167.17,43.12,48.4,115.7,20.37,65.54,46.79,26.15,27.11,59.2
2020-07-09,11.08,110.73,86.54,208.59,50.68,6.18,102.53,256.74,166.33,42.49,49.09,118.15,20.385,65.04,48.23,26.11,26.39,60.29
2020-07-10,11.54,110.74,86.54,198.18,50.56,6.56,102.56,241.19,166.88,42.89,48.61,110.85,20.415,65.24,46.97,26.07,28.93,60.2
2020-07-13,11.38,110.74,86.55,208.68,51.36,6.42,102.605,248.58,167.12,43.09,48.4,113.2,20.46,65.71,48.77,26.02,27.24,61.08
2020-07-14,11.35,110.74,86.56,206.59,51.82,6.38,102.64,253.48,166.34,42.38,49.03,113.76,20.505,65.82,50.13,25.95,26.46,61.13
2020-07-15,11.49,110.73,86.56,204.07,51.98,6.52,102.69,244.0,167.13,43.09,48.38,111.32,20.4308,64.27,49.63,26.04,26.03,61.26
2020-07-16,11.46,110.73,86.58,207.85,52.48,6.51,102.7532,246.89,166.78,42.77,48.74,111.84,20.54,65.35,50.06,25.93,25.11,61.59
2020-07-17,10.81,110.74,86.56,220.66,52.3,5.94,102.8,265.61,167.19,43.06,48.33,121.36,20.575,65.75,51.26,25.89,23.93,60.97
2020-07-20,11.03,110.74,86.58,215.99,52.49,6.12,102.94,258.25,167.29,43.21,48.22,117.48,20.7,67.59,51.57,25.73,24.16,61.5
2020-07-21,10.96,110.73,86.57,218.58,52.9,6.05,102.98,264.55,167.79,43.59,47.78,118.84,20.75,69.64,52.48,25.66,23.89,61.99
2020-07-22,11.53,110.73,86.57,208.4,52.8,6.53,102.91,243.88,169.75,45.05,46.16,109.53,20.79,70.74,50.58,25.61,24.65,62.21
2020-07-23,11.75,110.73,86.58,198.47,52.4,6.72,102.86,235.02,169.74,45.19,46.09,106.29,20.86,72.0,49.64,25.5,24.75,62.13
2020-07-24,11.33,110.74,86.55,217.27,52.76,6.35,102.82,245.53,169.11,44.24,46.6,112.0,21.03,74.33,50.67,25.31,24.03,62.44
2020-07-27,11.62,110.74,86.57,204.42,52.64,6.59,102.88,237.42,170.28,45.49,45.66,107.79,21.0,75.19,49.74,25.35,23.89,62.67
2020-07-28,11.34,110.73,86.59,217.66,53.22,6.36,102.96,247.34,169.99,45.29,45.91,111.46,21.07,76.28,51.55,25.23,23.4126,62.76
2020-07-29,11.21,110.73,86.62,230.4,53.08,6.26,102.99,251.34,171.11,46.2,44.97,113.27,21.14,75.32,51.0,25.13,23.95,62.76
2020-07-30,10.81,110.74,86.63,226.51,53.27,5.93,103.09,270.93,171.0,46.0,45.06,119.38,21.06,76.86,52.21,25.28,23.43,62.7
2020-07-31,10.54,110.73,86.58,239.99,53.43,5.695,103.28,290.08,169.95,44.84,45.53,123.83,21.02,76.94,53.27,25.28,23.33,62.53
2020-08-03,10.44,110.73,86.59,250.3,53.65,5.62,103.34,292.69,171.57,46.68,44.45,125.44,21.098,79.99,53.87,25.19,22.63,63.31
2020-08-04,10.39,110.72,86.57,249.81,53.6,5.59,103.49,295.1,170.07,45.47,45.55,126.44,21.18,81.44,54.89,25.08,22.15,63.18
2020-08-05,10.12,110.72,86.57,248.9,53.54,5.36,103.56,308.16,171.02,46.22,44.83,131.28,21.2,83.22,56.01,25.08,21.91,63.17
2020-08-06,10.35,110.72,86.56,240.44,53.94,5.54,103.45,294.78,169.88,45.02,45.69,126.99,21.05,80.61,56.12,25.23,21.8,63.51
2020-08-07,10.44,110.72,86.54,240.59,54.03,5.62,103.41,291.84,169.12,44.51,46.32,125.28,21.01,80.0,56.62,25.27,21.12,63.84
2020-08-10,10.85,110.72,86.52,232.62,53.61,5.94,103.4,275.62,167.105,43.04,47.96,118.17,20.99,71.61,55.27,25.31,22.1,63.4
2020-08-11,10.28,110.71,86.5,256.05,54.15,5.48,103.585,295.17,165.59,41.83,49.33,127.01,21.05,71.21,57.51,25.23,20.9,64.22
2020-08-12,10.25,110.71,86.49,247.67,54.17,5.45,103.57,295.15,163.82,40.62,50.87,127.9,21.06,74.28,57.26,25.22,20.91,64.17
2020-08-13,10.27,110.72,86.5,246.8,54.18,5.48,103.58,294.55,163.18,39.93,51.48,127.53,21.11,73.36,57.22,25.18,20.87,64.16
2020-08-14,10.03,110.73,86.51,256.14,54.34,5.28,103.63,300.9,163.59,40.38,51.08,131.74,21.17,76.58,57.78,25.07,20.14,64.52
2020-08-17,9.83,110.72,86.52,251.91,54.44,25.65,103.73,304.5,164.76,41.19,49.92,135.61,21.29,77.98,58.11,24.93,19.93,64.78
2020-08-18,9.97,110.72,86.52,247.02,54.15,26.16,103.62,302.44,163.73,40.49,50.91,132.96,21.13,72.97,57.44,25.13,20.29,64.27
2020-08-19,9.69,110.72,86.52,240.59,54.04,25.06,103.6099,314.77,165.21,41.57,49.48,138.43,21.18,74.01,57.96,25.06,20.1,64.14
2020-08-20,9.56,110.72,86.51,245.89,54.11,24.54,103.71,326.07,166.2,42.32,48.6,141.32,21.08,72.87,58.56,25.18,20.17,64.3
2020-08-21,9.43,110.72,86.5,252.69,54.22,24.07,103.81,335.55,165.93,42.04,48.88,143.94,21.07,71.97,60.35,25.22,20.09,64.85
2020-08-24,9.29,110.71,86.51,260.83,54.26,23.51,103.88,340.48,164.66,41.11,49.96,147.3,21.121,72.06,60.96,25.13,19.96,64.71
2020-08-25,8.89,110.71,86.51,263.77,54.45,22.0,104.04,361.39,164.03,40.6,50.53,156.73,21.14,73.9,62.82,25.1,20.42,64.79
2020-08-26,8.94,110.72,86.5,253.49,54.47,22.22,103.99,362.34,161.24,38.56,53.17,155.31,21.115,72.14,63.21,25.13,21.06,65.19
2020-08-27,8.85,110.73,86.53,267.85,54.5,21.85,104.17,371.27,161.12,38.41,53.33,157.71,21.27,74.75,64.45,24.93,20.97,65.77
2020-08-28,8.7,110.72,86.56,267.1,54.68,21.35,104.25,374.91,162.19,39.15,52.24,161.36,21.295,74.96,63.72,24.9,21.97,65.58
2020-08-31,8.42,110.7,86.49,282.14,54.55,20.24,104.19,397.38,163.86,40.57,50.4,169.74,21.27,75.16,65.54,24.95,22.36,65.65
2020-09-01,8.25,110.71,86.5,307.45,55.57,19.66,104.1,407.55,165.42,41.74,48.96,174.53,21.19,73.08,68.37,25.04,22.91,66.84
2020-09-02,9.09,110.7,86.49,254.98,54.08,22.68,103.92,336.19,165.89,42.13,48.52,147.73,21.1779,72.03,61.28,25.05,26.0,65.69
2020-09-03,9.33,110.7,86.46,247.91,53.68,23.58,103.9,322.5,162.74,39.73,51.29,141.64,21.18,72.52,59.84,25.09,23.77,65.54
2020-09-04,10.21,110.7,86.47,212.61,52.67,26.93,103.89,279.38,163.74,40.34,50.31,121.62,21.02,72.24,54.92,25.22,23.21,64.16
2020-09-08,9.63,110.7,86.48,230.19,53.77,24.6,103.93,305.32,163.3,40.09,50.76,132.07,21.08,73.57,58.09,25.18,22.0,65.09
2020-09-09,10.02,110.7,86.47,220.63,53.02,26.01,103.92,286.24,164.13,40.7,49.95,124.43,21.04,73.14,55.08,25.23,22.26,64.29
2020-09-10,10.13,110.7,86.49,219.86,53.26,26.56,103.945,278.5,164.48,40.85,49.67,121.71,21.08,73.04,55.15,25.18,20.93,64.65
2020-09-11,9.79,110.7,86.48,233.76,53.77,25.2,103.96,296.16,164.47,40.89,49.65,127.98,21.12,74.28,57.35,25.12,20.56,65.07
2020-09-14,9.51,110.7,86.485,245.78,53.89,24.1,103.98,305.28,164.07,40.66,50.01,133.42,21.08,73.89,58.21,25.14,20.52,64.98
2020-09-15,9.83,110.7,86.5,238.38,53.75,25.28,104.09,291.28,163.58,40.29,50.44,127.01,21.06,74.27,57.54,25.17,20.42,64.69
2020-09-16,10.12,110.7,86.48,237.29,53.49,26.42,104.12,283.15,164.08,40.64,49.99,121.16,21.12,73.45,56.04,25.08,20.0,64.28
2020-09-17,10.4,110.7,86.49,226.23,53.24,27.48,104.15,268.56,163.57,40.21,50.52,116.48,21.11,73.57,54.08,25.11,19.98,63.69
2020-09-18,10.3,110.7,86.48,225.14,52.64,27.11,103.95,275.61,164.4,40.76,49.72,117.86,20.96,70.49,52.29,25.29,20.64,62.83
2020-09-21,9.91,110.7,86.5,233.3,53.03,25.62,103.97,289.15,164.27,40.73,49.84,124.3,20.9,69.74,53.84,25.38,20.79,63.2
2020-09-22,10.53,110.7,86.5,215.93,52.12,28.0,103.91,261.83,164.49,40.86,49.615,112.79,20.79,66.69,50.1,25.52,21.87,62.25
2020-09-23,10.42,110.7,86.49,222.24,52.22,27.57,103.86,265.65,165.12,41.33,49.09,114.44,20.81,67.26,50.51,25.48,21.49,62.71
2020-09-24,9.93,110.7,86.5,231.83,52.87,25.63,103.9,285.35,165.12,41.28,49.1,122.46,20.73,66.73,52.91,25.55,20.93,63.04
2020-09-25,9.53,110.7,86.51,250.76,53.5,24.06,104.04,301.5,164.65,40.97,49.46,129.72,20.83,68.14,55.6,25.47,20.84,63.75
2020-09-28,9.62,110.71,86.5,252.85,53.29,24.37,104.125,298.39,164.84,41.1,49.35,128.36,20.8801,69.34,54.69,25.35,20.41,63.33
2020-09-29,9.45,110.7,86.51,253.19,53.64,23.85,104.06,305.83,163.26,39.99,50.66,130.9,20.8899,68.58,55.91,25.35,20.4,64.1
2020-09-30,9.17,110.7,86.45,268.91,53.79,22.73,103.57,315.53,163.36,40.22,50.08,137.03,20.93,69.92,56.95,25.31,20.49,64.46
2020-10-01,9.68,110.69,86.46,244.94,53.53,24.61,103.53,291.24,162.75,39.74,51.02,125.73,20.9,69.7,55.38,25.37,21.1,64.1
2020-10-02,9.26,110.69,86.43,268.85,54.21,23.06,103.56,310.93,159.57,37.25,54.1,133.66,20.99,70.4,58.26,25.26,20.46,64.53
2020-10-05,9.6,110.7,86.43,264.26,53.79,24.3,103.58,296.25,160.43,37.93,53.1,126.48,20.93,68.58,55.82,25.33,20.705,64.11
2020-10-06,9.25,110.69,86.42,280.2,54.44,23.02,103.65,312.09,159.26,37.19,54.31,133.13,20.93,68.45,58.72,25.3,20.085,64.8
2020-10-07,9.17,110.69,86.42,289.93,54.81,22.64,103.76,316.81,160.12,37.65,53.38,135.09,20.95,69.05,60.23,25.29,19.3,65.23
2020-10-08,8.88,110.69,86.42,305.14,55.26,21.62,103.79,331.95,160.09,37.65,53.46,141.1,21.1,71.64,61.87,25.14,18.285,65.74
2020-10-09,8.35,110.7,86.44,318.39,55.79,19.62,103.76,358.71,160.6,37.91,52.89,154.26,21.09,71.21,64.85,25.11,17.92,66.5
2020-10-12,8.34,110.7,86.43,318.01,55.59,19.6,103.69,352.18,161.75,38.9,51.75,154.28,21.0,68.83,63.61,25.26,18.14,66.45
2020-10-13,8.47,110.68,86.43,312.97,55.26,20.09,103.68,346.35,162.12,39.16,51.43,150.47,21.04,69.38,62.46,25.2,17.98,66.11
2020-10-14,8.59,110.69,86.45,310.5,55.21,20.52,103.69,341.38,161.84,39.0,51.64,147.36,20.925,69.8895,62.16,25.32,18.1,66.15
2020-10-15,8.7,110.69,86.44,306.07,55.35,20.84,103.72,338.84,161.39,38.59,52.09,145.1,20.94,69.27,62.03,25.29,18.22,66.17
2020-10-16,8.98,110.68,86.44,301.14,54.48,21.85,103.655,320.25,160.78,38.19,52.75,137.89,21.015,69.42,59.22,25.21,19.04,65.31
2020-10-19,8.93,110.68,86.43,300.18,54.55,21.69,103.71,323.19,159.25,36.92,54.21,138.78,21.08,70.05,59.88,25.13,19.01,65.24
2020-10-20,8.93,110.68,86.43,293.84,54.43,21.76,103.7,322.21,158.7,36.67,54.74,138.42,21.195,71.15,59.56,25.0,18.569,65.3
2020-10-21,8.93,110.68,86.4,294.87,54.67,21.75,103.73,317.82,157.05,35.53,56.81,138.49,21.11,69.63,60.6,25.1,18.16,65.27
2020-10-22,8.89,110.68,86.41,290.55,54.79,21.6,103.67,315.99,158.01,36.04,55.4766,139.3,21.165,69.4498,61.14,25.04,18.18,65.39
2020-10-23,9.17,110.68,86.42,271.99,54.21,22.58,103.65,295.4,159.48,37.15,53.86,132.95,21.095,69.41,57.79,25.13,19.76,64.55
2020-10-26,9.03,110.68,86.42,269.18,53.94,22.06,103.67,300.15,160.55,37.97,52.81,136.09,21.12,69.75,57.19,25.08,19.865,64.38
2020-10-27,9.74,110.68,86.42,242.39,52.36,24.65,103.58,261.34,160.7,37.99,52.61,120.12,21.01,67.43,51.32,25.24,22.65,62.5
2020-10-28,9.4,110.69,86.44,261.69,52.24,23.36,103.45,274.71,159.14,36.95,54.13,126.23,20.9,66.82,52.85,25.34,21.05,62.48
2020-10-29,9.85,110.7,86.43,248.95,52.03,25.03,103.41,256.51,157.57,35.85,55.74,117.45,20.865,67.4,51.17,25.37,21.7,62.26
2020-10-30,9.82,110.67,86.39,252.96,52.82,24.95,103.17,257.99,158.58,36.62,54.54,117.49,20.865,68.69,52.93,25.4,21.21,63.25
2020-11-02,9.49,110.69,86.37,268.01,53.42,23.68,103.22,272.38,157.66,36.06,55.43,123.4,20.98,69.55,55.7,25.26,20.09,64.29
2020-11-03,8.63,110.67,86.39,296.1,54.2,20.48,103.15,303.7,161.08,38.23,51.91,140.08,20.99,69.35,59.41,25.22,18.36,64.32
2020-11-04,8.19,110.68,86.37,335.15,54.52,18.9,103.17,332.53,161.36,38.54,51.66,150.89,21.19,72.65,62.89,24.98,18.02,64.79
2020-11-05,8.18,110.68,86.38,352.39,54.8,18.83,103.06,335.09,159.41,37.09,53.37,151.4,21.27,72.81,62.91,24.89,16.84,65.09
2020-11-06,8.52,110.67,86.35,338.93,54.33,19.98,103.18,328.54,156.06,34.64,56.79,142.16,21.11,66.2,65.28,25.05,16.44,64.94
2020-11-09,8.8,110.67,86.34,308.45,54.93,21.04,103.31,309.17,155.16,34.22,57.69,134.49,21.14,66.7,64.99,25.05,15.95,66.22
