Date,BTAL,DBMF,DIA,PSQ,QQQ,SHV,SMH,SOXL,SPLV,SPY,SQQQ,SVXY,TECL,TQQQ,UPRO,UVXY,VIXM,VIXY,VTI,XLK,XLP
2022-07-06,21.1,32.01,312.54,13.93,289.65,110.03,203.16,12.99,62.56,385.12,53.09,49.36,30.54,26.42,37.07,13.51,34.55,17.37,192.63,130.69,72.91
2022-07-07,20.65,32.23,313.38,13.82,292.0,110.02,204.44,13.11,62.29,387.16,51.72,49.43,30.86,26.97,37.63,13.47,34.62,17.35,194.06,131.39,73.06
2022-07-08,20.73,32.4,311.66,13.79,292.92,110.03,205.44,13.26,61.95,385.91,51.35,49.56,31.06,27.18,37.24,13.33,34.76,17.2,193.38,131.71,72.81
2022-07-11,21.22,32.53,310.56,13.9,290.24,110.01,205.66,13.23,61.99,383.66,52.58,49.24,30.91,26.41,36.59,13.56,34.93,17.43,192.0,131.52,72.9
2022-07-12,21.32,32.44,306.22,14.37,280.53,110.0,199.69,12.28,61.37,375.09,57.97,48.41,27.64,23.85,34.16,14.26,35.5,18.04,187.79,126.82,72.17
2022-07-13,21.29,32.59,302.61,14.26,283.13,109.96,204.56,13.17,60.72,373.99,56.7,48.64,28.32,24.48,33.76,14.04,35.75,17.85,187.28,127.88,71.71
2022-07-14,21.09,32.61,310.82,13.92,289.8,110.01,212.51,14.7,61.73,382.62,52.5,49.87,30.83,26.27,36.21,13.09,34.85,16.96,191.19,131.34,73.18
2022-07-15,20.75,32.59,315.76,13.67,294.72,110.01,217.91,15.83,61.84,388.27,50.08,50.74,32.38,27.63,37.85,12.32,34.37,16.36,194.29,133.68,73.07
2022-07-18,20.89,32.57,313.07,13.75,293.1,110.01,216.81,15.61,61.34,386.17,50.77,50.41,31.63,27.2,37.17,12.57,34.78,16.6,193.27,132.56,72.83
2022-07-19,20.66,32.4,318.24,13.48,298.7,110.01,222.21,16.83,61.75,392.5,47.84,50.4,33.34,28.68,38.94,12.55,34.48,16.56,196.43,135.12,73.07
2022-07-20,20.12,32.44,317.63,13.28,303.53,110.02,229.16,18.5,61.35,394.14,45.53,50.88,35.08,30.04,39.46,12.22,34.06,16.27,197.63,137.38,72.36
2022-07-21,19.78,31.74,321.76,13.14,306.39,110.04,231.01,18.85,61.86,398.92,44.19,51.45,36.38,30.91,40.87,11.79,34.06,15.9,200.0,139.08,72.88
2022-07-22,20.29,31.74,320.07,13.33,302.02,110.06,225.34,17.22,62.03,395.72,46.06,51.6,34.84,29.53,39.89,11.69,34.11,15.78,198.34,137.16,73.29
2022-07-25,20.6,31.85,318.89,13.49,298.41,110.06,224.71,17.0,62.17,393.84,47.79,51.63,34.12,28.44,39.32,11.69,34.16,15.81,197.29,136.24,72.89
2022-07-26,20.76,32.03,318.88,13.46,299.07,110.06,225.88,17.32,62.57,394.43,47.17,51.91,34.15,28.65,39.42,11.5,33.97,15.65,197.51,136.35,73.25
2022-07-27,20.44,31.59,322.45,13.11,306.59,110.1,232.84,18.78,63.15,401.84,43.52,52.38,36.82,30.7,41.66,11.13,33.52,15.3,201.02,140.07,73.94
2022-07-28,20.01,31.26,325.45,12.9,311.47,110.11,232.74,18.55,63.97,407.7,41.44,53.5,38.86,32.16,43.45,10.42,32.76,14.66,204.17,142.48,74.21
2022-07-29,20.02,31.14,326.9,12.81,313.68,109.97,235.0,19.37,64.22,409.16,40.5,53.24,39.09,32.79,43.89,10.6,32.61,14.81,204.97,142.92,74.39
2022-08-01,19.9,30.82,326.97,12.85,312.84,109.98,234.94,19.48,64.43,409.03,40.89,52.4,38.86,32.48,43.86,11.05,33.38,15.26,205.0,142.67,75.36
2022-08-02,19.56,31.23,325.7,12.72,316.02,109.98,236.91,19.97,64.06,410.4,39.57,52.95,39.58,33.56,44.24,10.69,33.23,14.93,205.92,143.59,74.82
2022-08-03,19.37,31.44,327.73,12.45,322.89,110.01,242.58,21.45,64.26,414.25,36.98,53.55,42.07,35.69,45.49,10.33,32.99,14.58,207.94,146.64,75.14
2022-08-04,18.96,31.42,329.87,12.44,322.68,109.98,240.46,20.65,64.44,415.25,37.07,54.33,42.4,35.59,45.77,9.89,33.13,14.16,208.62,147.05,74.93
2022-08-08,19.03,31.5,328.33,12.6,318.7,109.98,234.26,19.18,64.38,412.3,38.54,53.88,40.23,34.21,44.8,10.12,33.45,14.41,207.44,144.59,74.71
2022-08-09,18.92,31.2,332.59,12.37,324.64,110.01,235.46,19.09,65.26,418.71,36.26,54.96,42.79,36.15,46.89,9.5,32.97,13.8,210.29,147.74,75.2
2022-08-10,18.49,30.77,335.82,12.22,328.42,110.03,240.35,20.45,65.58,423.0,35.0,55.66,44.17,37.37,48.25,9.12,32.4,13.44,212.82,149.18,75.36
2022-08-11,18.72,30.86,334.8,12.32,326.24,110.05,239.99,20.24,65.6,422.1,35.64,55.61,43.6,36.67,47.96,9.17,32.47,13.5,212.43,148.64,75.09
2022-08-12,18.47,30.82,336.07,12.19,329.52,110.04,243.89,21.22,66.11,424.71,34.62,55.29,44.56,37.67,48.8,9.3,32.36,13.64,213.84,150.01,75.47
2022-08-15,18.43,31.32,338.77,12.1,332.0,110.05,245.2,21.49,66.59,427.62,33.76,56.06,45.57,38.56,49.84,8.94,32.12,13.27,215.41,150.87,76.54
2022-08-16,18.7,31.15,339.68,12.21,329.02,110.06,240.29,20.18,66.66,425.94,34.7,55.65,44.6,37.47,49.19,9.14,32.52,13.48,214.39,149.77,76.8
2022-08-17,19.0,31.38,340.21,12.24,328.47,110.09,238.23,19.72,67.03,426.78,34.94,56.0,44.76,37.24,49.48,8.95,32.34,13.27,214.33,150.22,76.78
2022-08-18,19.38,31.68,338.3,12.32,326.22,110.08,238.72,20.06,66.75,424.87,35.64,55.82,44.42,36.45,48.87,9.02,32.59,13.35,213.36,149.61,76.92
2022-08-19,20.03,32.0,333.15,12.62,318.27,110.09,230.4,18.1,66.27,417.04,38.24,53.86,41.01,33.87,46.07,9.97,33.33,14.3,209.08,146.09,76.68
2022-08-22,19.88,32.09,330.17,12.79,314.04,110.09,226.8,17.08,65.6,412.96,39.69,53.4,39.17,32.43,44.64,10.21,33.52,14.53,207.36,143.7,75.85
2022-08-23,19.88,32.07,328.93,12.8,313.54,110.1,227.82,17.29,65.26,412.1,39.88,53.87,38.93,32.28,44.39,9.92,33.27,14.26,206.84,143.5,75.93
2022-08-24,19.04,31.9,333.38,12.54,320.37,110.12,235.27,19.25,65.91,419.46,37.37,55.31,41.01,34.37,46.77,9.14,32.47,13.53,210.86,146.06,76.38
2022-08-26,19.77,32.0,320.44,13.16,304.51,110.11,220.9,15.51,64.16,402.23,43.11,52.4,34.63,29.34,41.02,10.62,33.88,14.97,202.2,138.4,74.01
2022-08-29,19.6,32.12,318.65,13.17,303.85,110.13,217.39,14.66,63.76,399.92,43.3,53.06,33.89,29.17,40.31,10.25,33.3,14.57,200.95,137.41,73.79
2022-08-31,20.07,32.32,314.32,13.51,296.61,109.97,209.04,12.99,62.98,392.88,46.64,52.56,31.3,27.05,38.16,10.52,33.6,14.85,197.4,133.82,72.86
2022-09-01,19.92,32.5,319.78,13.25,302.41,109.98,212.54,13.87,64.11,400.3,43.95,54.16,32.83,28.65,40.38,9.615,32.64,13.97,200.65,135.99,74.1
2022-09-02,20.0,32.78,314.55,13.57,295.61,109.98,207.84,12.87,63.19,393.13,47.03,53.57,30.7,26.75,38.22,9.95,32.83,14.31,197.47,133.03,72.6
2022-09-06,20.02,33.11,311.69,13.66,293.52,109.98,205.96,12.5,63.13,390.37,48.1,52.32,30.19,26.18,37.43,10.64,33.46,15.0,195.73,132.23,72.38
2022-09-07,19.97,32.79,314.83,13.51,296.44,109.99,206.78,12.64,64.09,395.45,46.48,53.39,30.68,26.97,38.77,10.01,33.13,14.36,198.34,133.09,73.09
2022-09-08,19.46,32.85,320.08,13.22,302.87,109.98,214.67,14.21,64.65,402.77,43.64,54.7,32.58,28.7,41.03,9.28,32.25,13.66,202.38,135.66,73.45
2022-09-09,19.0,32.49,323.3,12.98,308.55,109.99,217.58,14.83,65.03,408.8,41.2,55.04,34.32,30.3,42.85,9.08,32.16,13.5,205.53,138.05,74.04
2022-09-12,19.52,32.91,312.36,13.56,294.85,109.93,206.26,12.33,63.53,394.52,46.45,52.32,30.0,26.09,38.23,10.48,33.54,14.86,198.42,132.62,72.01
2022-09-14,19.58,32.95,311.63,13.59,294.02,109.94,205.49,12.25,63.36,392.89,46.77,52.21,29.08,25.9,37.72,10.5,33.73,14.9,197.86,131.42,71.72
2022-09-15,19.62,33.07,306.0,13.89,287.62,109.94,200.62,11.49,62.42,384.18,50.0,51.73,26.93,24.2,35.65,10.83,34.0,15.2,194.47,128.3,70.95
2022-09-16,19.87,32.98,305.29,13.95,286.04,109.95,201.12,11.6,62.24,382.27,50.45,51.95,26.53,23.95,35.14,10.69,33.94,15.05,192.9,127.11,70.6
2022-09-19,19.75,33.12,307.69,13.83,288.44,109.94,203.2,11.87,62.47,385.1,49.16,52.64,27.19,24.54,35.91,10.25,33.215,14.68,194.43,128.23,70.87
2022-09-20,19.67,33.27,308.62,13.77,289.7,109.96,202.93,11.76,62.35,386.06,48.6,52.72,27.92,24.85,36.19,10.22,32.98,14.63,194.64,129.35,71.38
2022-09-21,20.14,33.33,301.5,14.16,281.76,109.97,199.69,11.2,61.31,376.5,52.68,51.68,25.78,22.82,33.5,10.78,33.4,15.16,190.11,125.96,70.74
2022-09-22,20.58,33.69,297.82,14.38,277.59,109.98,192.58,10.07,60.83,370.58,55.17,51.0,24.67,21.81,31.9,11.23,33.67,15.59,185.53,124.24,70.19
2022-09-23,20.51,34.0,294.52,14.51,274.98,109.98,192.44,9.95,60.48,366.41,56.64,49.52,24.13,21.18,30.8,12.22,34.54,16.51,183.5,123.36,69.23
2022-09-26,20.29,34.29,294.69,14.34,277.85,110.0,193.11,10.06,60.15,368.01,54.85,49.79,24.97,21.82,31.22,11.98,34.6,16.29,184.21,124.51,69.77
2022-09-27,20.26,34.24,292.25,14.53,274.44,110.02,189.72,9.6,59.4,364.44,56.97,48.97,23.5,21.06,30.3,12.61,35.15,16.83,182.55,122.22,68.54
2022-09-28,20.22,33.92,294.8,14.44,275.91,110.03,190.38,9.7,59.6,366.83,56.0,49.13,23.65,21.32,30.83,12.43,35.26,16.69,184.24,122.56,68.89
2022-09-29,20.37,34.0,291.1,14.72,271.11,110.03,185.66,8.91,58.75,361.87,58.9,48.93,22.54,20.12,29.57,12.6,35.19,16.87,181.56,120.61,68.08
2022-09-30,19.92,33.02,298.72,14.26,279.15,109.85,197.71,10.6,59.61,372.45,53.45,50.6,24.96,21.92,32.11,11.29,34.18,15.66,187.26,124.94,68.29
2022-10-04,19.95,33.15,299.61,14.31,278.25,109.86,197.17,10.51,59.84,373.32,53.77,50.14,24.68,21.65,32.23,11.63,34.75,15.99,187.91,124.86,68.55
2022-10-05,19.78,33.33,301.52,14.17,281.07,109.89,201.34,11.31,59.41,375.65,52.28,50.52,25.79,22.3,32.8,11.35,34.54,15.72,188.88,126.66,68.49
2022-10-06,19.88,33.95,296.5,14.5,274.88,109.89,194.44,10.21,58.02,369.06,55.79,49.31,23.8,20.86,31.07,12.2,35.36,16.53,185.69,123.38,67.38
2022-10-07,20.06,34.07,294.28,14.78,269.3,109.9,188.27,9.07,57.36,364.0,58.92,48.51,22.23,19.54,29.75,12.79,35.86,17.07,182.9,120.77,66.62
2022-10-10,20.5,34.21,291.13,15.03,264.61,109.89,178.73,7.82,57.19,358.3,62.05,47.92,20.72,18.5,28.38,13.28,36.39,17.48,180.03,118.0,66.78
2022-10-11,20.7,34.42,292.46,15.09,263.48,109.9,176.57,7.49,57.72,358.11,62.94,47.79,20.21,18.25,28.33,13.37,36.54,17.58,179.95,117.01,67.95
2022-10-12,20.88,34.8,287.09,15.59,255.19,109.91,168.74,6.46,56.27,349.43,68.92,47.5,18.35,16.5,26.2,13.59,36.88,17.78,176.37,113.44,67.0
2022-10-13,20.76,34.21,302.51,14.65,271.25,109.91,182.59,8.27,58.77,368.54,57.42,49.07,22.41,19.87,30.79,12.33,35.13,16.63,185.09,121.16,69.18
2022-10-14,21.15,34.2,300.97,14.88,266.92,109.92,178.03,7.51,58.01,363.99,59.64,48.77,21.39,18.82,29.59,12.52,35.71,16.82,182.76,119.66,68.24
2022-10-17,20.5,33.93,308.27,14.32,276.81,109.92,182.47,8.05,59.28,375.07,53.12,49.17,23.43,20.92,32.3,12.21,35.32,16.55,188.14,123.48,69.28
2022-10-18,20.89,34.33,304.34,14.69,269.73,109.92,176.38,7.28,58.91,368.98,57.64,48.99,21.69,19.38,30.72,12.36,35.44,16.7,185.25,120.32,69.25
2022-10-19,20.93,34.68,304.85,14.72,269.44,109.94,180.19,7.71,58.73,368.07,57.8,49.15,22.1,19.31,30.47,12.26,35.38,16.6,184.54,121.07,68.86
2022-10-20,21.05,34.92,302.89,14.82,267.86,109.95,179.34,7.67,57.96,365.11,58.96,49.44,21.86,18.96,29.72,12.03,35.39,16.39,182.95,120.8,67.83
2022-10-21,20.92,34.62,312.58,14.38,275.87,109.96,185.87,8.64,59.1,375.94,53.78,49.61,24.27,20.69,32.4,11.85,35.17,16.24,188.38,124.94,69.4
2022-10-24,20.84,34.45,314.28,14.2,279.54,109.96,187.16,8.79,59.27,378.72,51.64,49.74,25.19,21.5,33.12,11.81,34.99,16.18,189.57,126.37,70.31
2022-10-25,20.47,34.08,318.06,14.25,278.32,109.98,186.64,8.73,60.36,381.69,52.08,50.55,24.37,21.16,33.82,11.23,34.48,15.66,191.26,125.23,71.23
2022-10-26,20.33,33.6,321.62,14.34,277.17,110.0,190.72,9.21,60.48,383.09,52.77,51.5,24.84,20.86,34.22,10.6,34.3,15.08,192.46,126.08,71.61
2022-10-27,20.63,34.0,321.8,14.57,272.14,110.01,186.36,8.57,60.65,379.89,55.6,51.87,24.09,19.73,33.31,10.39,33.71,14.87,190.84,124.87,71.73
2022-10-28,20.84,34.1,326.83,14.19,279.03,110.01,191.2,9.31,61.75,386.49,51.32,52.285,25.97,21.18,35.0,10.14,33.32,14.64,193.99,128.29,72.96
2022-10-31,20.7,34.0,329.38,14.06,281.72,109.76,193.3,9.45,62.04,390.13,49.86,53.44,26.64,21.78,36.0,9.62,32.86,14.135,196.0,129.46,72.92
2022-11-01,20.8,34.09,325.46,14.41,275.12,109.77,191.99,9.28,61.65,383.96,53.53,52.91,25.0,20.28,34.31,9.76,32.8,14.27,193.07,126.71,72.36
2022-11-02,21.4,34.87,319.3,15.07,262.8,109.8,182.26,7.77,60.46,371.4,61.02,52.06,21.45,17.61,30.97,10.2,33.26,14.74,186.5,120.71,70.65
2022-11-03,20.99,34.29,323.61,14.91,265.75,109.81,189.78,8.75,61.2,377.0,58.83,53.51,21.65,18.15,32.33,9.37,32.26,13.91,189.32,121.29,71.86
2022-11-04,21.13,34.14,325.14,14.89,265.79,109.83,192.52,9.28,61.5,377.7,58.84,53.58,21.66,18.17,32.52,9.44,32.05,14.0,189.59,121.2,72.0
2022-11-07,21.15,34.12,329.55,14.7,269.21,109.83,198.89,10.1,61.48,381.05,56.58,53.88,23.23,18.86,33.39,9.23,32.0,13.76,191.25,124.03,72.71
2022-11-08,21.15,33.79,329.6,14.8,267.66,109.89,196.74,9.72,61.57,379.96,57.6,52.84,22.59,18.48,33.0,9.79,32.49,14.3,190.46,123.04,72.32
2022-11-09,21.18,32.8,334.34,14.3,276.24,109.93,205.27,10.75,62.64,388.1,51.58,53.55,24.67,20.15,34.98,9.3,32.14,13.87,194.35,126.93,73.45
2022-11-10,20.57,32.33,337.9,13.93,282.67,109.92,214.21,12.26,63.07,395.6,46.97,53.23,26.63,21.47,36.97,9.48,32.4,14.03,198.58,130.85,73.79
2022-11-11,19.87,32.13,336.76,13.76,285.98,109.93,219.85,12.98,62.28,396.7,45.33,53.78,27.42,22.2,37.24,9.24,32.595,13.77,199.26,132.09,73.45
2022-11-14,19.75,31.75,338.49,13.45,292.44,109.93,228.52,14.33,62.36,401.09,42.24,54.47,29.16,23.68,38.47,8.86,32.45,13.41,201.5,135.0,73.86
2022-11-15,19.75,31.75,335.55,13.7,287.13,109.94,220.5,12.9,62.28,396.83,44.67,53.83,27.68,22.45,37.23,9.2,32.89,13.75,199.45,132.57,73.65
2022-11-16,20.2,31.84,332.73,14.02,280.87,109.96,213.21,11.37,61.98,390.49,47.72,53.47,25.87,20.93,35.41,9.34,33.05,13.89,195.67,129.67,73.26
2022-11-17,20.18,31.84,337.39,13.69,287.94,109.97,222.57,13.0,62.73,397.68,44.33,54.73,28.17,22.56,37.45,8.75,32.3,13.28,199.08,133.43,74.5
2022-11-18,20.59,32.02,337.66,13.9,283.41,109.99,216.7,12.08,62.96,394.72,46.52,54.61,26.8,21.54,36.56,8.75,32.3,13.31,197.72,131.34,74.82
2022-11-21,20.71,32.05,338.89,13.95,282.76,110.0,217.77,12.15,63.8,396.66,46.86,55.67,26.76,21.37,37.07,8.25,31.81,12.81,198.13,131.24,75.95
2022-11-22,20.76,31.85,340.61,13.78,285.99,110.02,221.91,12.9,63.92,399.56,45.27,56.38,27.82,22.07,37.86,7.96,31.255,12.48,200.0,132.91,76.0
2022-11-23,20.61,31.59,342.13,13.72,287.3,110.04,222.65,13.17,64.36,401.86,44.67,56.72,28.15,22.34,38.52,7.78,31.02,12.34,201.22,133.47,76.3
2022-11-25,20.82,31.49,341.69,13.85,284.79,110.06,218.49,12.33,64.25,399.01,45.84,56.31,27.22,21.75,37.7,7.98,31.43,12.52,199.93,132.09,75.97
2022-11-28,20.96,31.6,337.93,13.94,282.87,110.08,216.85,11.96,63.76,396.0,46.71,56.01,26.28,21.31,36.8,8.08,31.89,12.65,198.49,130.57,75.76
2022-11-29,20.87,31.71,338.65,14.03,280.81,110.08,216.13,11.87,63.81,395.35,47.82,56.26,25.57,20.84,36.65,7.97,31.58,12.54,198.14,129.4,75.62
2022-11-30,20.51,30.89,346.76,13.39,293.84,109.84,229.49,14.06,65.47,408.81,41.2,57.46,29.51,23.72,40.35,7.49,30.75,12.01,204.83,136.09,77.05
2022-12-01,20.8,30.96,340.86,13.63,288.5,109.85,221.4,12.49,64.72,402.14,43.49,57.2,27.94,22.46,38.41,7.57,30.95,12.11,201.55,133.87,76.28
2022-12-02,20.61,30.77,342.45,13.56,290.24,109.87,222.91,12.82,64.86,403.91,42.72,58.01,28.36,22.9,38.9,7.27,30.59,11.78,202.51,134.48,76.29
2022-12-05,20.95,31.01,339.88,13.71,287.41,109.88,221.21,12.57,64.6,399.5,43.98,58.1,27.48,22.17,37.55,7.24,30.36,11.74,199.91,132.97,76.3
2022-12-06,21.09,31.02,336.14,14.05,280.42,109.91,214.45,11.41,64.51,392.89,47.29,56.88,25.42,20.53,35.69,7.7,30.78,12.26,196.45,129.73,75.89
2022-12-07,20.87,30.9,337.8,13.98,281.88,109.95,217.14,11.89,64.61,395.02,46.58,56.62,25.88,20.86,36.27,7.76,30.79,12.32,197.55,130.32,75.95
2022-12-08,20.98,30.88,337.67,13.94,282.88,109.97,221.19,12.51,64.8,394.99,46.14,57.04,26.25,21.04,36.21,7.6,30.47,12.16,197.53,131.13,76.11
2022-12-09,20.95,31.04,336.14,13.96,282.19,109.98,219.01,12.04,64.69,394.09,46.43,56.58,26.3,20.9,35.99,7.78,30.9,12.33,197.0,131.12,76.03
2022-12-12,20.65,30.69,347.91,13.27,296.54,110.01,234.04,14.7,66.3,410.12,39.49,58.335,31.0,24.22,40.49,7.08,29.76,11.6,205.03,138.64,77.45
2022-12-13,20.58,30.72,341.78,13.69,288.08,110.01,227.05,13.53,65.45,401.59,43.59,58.02,28.64,22.22,38.02,7.22,30.11,11.73,200.92,135.22,76.7
2022-12-14,20.83,30.89,336.58,13.97,282.3,109.74,219.9,12.25,64.76,394.39,46.35,58.3,26.71,20.83,35.94,7.08,30.24,11.6,197.21,132.01,75.89
2022-12-15,20.82,30.86,329.05,14.28,276.0,109.74,214.3,11.24,63.79,384.97,49.5,56.52,24.5,19.36,33.9,7.77,31.14,12.35,193.51,128.75,74.84
2022-12-16,20.88,31.0,328.87,14.35,273.85,109.76,211.17,11.14,63.45,383.41,50.18,57.13,24.07,19.08,33.4,7.49,31.03,12.07,192.8,127.13,74.31
2022-12-19,21.1,31.0,327.59,14.64,268.55,109.78,206.35,10.18,63.25,379.28,53.14,57.55,22.46,18.01,32.29,7.3,30.7,11.82,190.42,124.76,74.15
2022-12-20,20.99,31.06,331.65,14.52,270.58,109.8,208.96,10.62,63.66,383.34,51.91,58.56,23.32,18.42,33.34,6.95,30.4,11.46,192.47,126.19,74.58
2022-12-21,21.12,30.83,331.5,14.5,270.12,109.84,207.87,10.45,63.9,383.13,52.01,58.75,23.19,18.2,33.05,6.88,30.25,11.37,191.61,126.09,74.69
2022-12-22,21.33,31.2,329.69,14.77,265.5,109.86,202.07,9.59,63.81,379.66,54.73,57.47,21.84,17.23,32.18,7.32,30.82,11.91,190.0,123.58,74.83
2022-12-23,21.44,31.26,332.34,14.69,266.83,109.87,202.07,9.58,64.37,382.82,53.86,58.08,22.13,17.48,32.98,7.05,30.54,11.59,191.39,124.17,75.28
2022-12-27,21.43,29.07,332.69,14.89,263.19,109.87,198.71,9.1,64.69,381.4,56.1,58.46,21.54,16.76,32.59,6.94,30.37,11.46,190.65,123.12,75.76
2022-12-28,21.51,29.2,330.6,14.91,263.01,109.92,200.43,9.3,64.18,379.62,56.18,58.67,21.17,16.68,32.08,6.85,30.29,11.37,189.49,122.62,74.89
2022-12-29,21.44,29.11,330.62,14.88,263.58,109.93,200.7,9.26,64.24,380.67,55.78,58.26,21.47,16.75,32.28,7.0,30.53,11.57,190.18,123.32,74.77
2022-12-30,21.07,29.11,332.48,14.6,268.75,109.94,206.58,10.16,64.0,384.46,52.56,58.97,22.84,17.75,33.27,6.77,30.08,11.3,192.38,125.77,74.59
2023-01-03,21.44,28.9,332.63,14.71,266.7,109.95,205.1,9.91,64.07,383.22,53.81,59.17,21.82,17.33,32.91,6.71,29.7,11.21,191.51,123.87,74.48
2023-01-04,21.61,28.84,330.97,14.85,263.93,109.96,204.01,9.8,64.09,381.76,55.6,59.42,21.33,16.79,32.52,6.62,29.49,11.11,191.22,122.96,74.42
2023-01-05,21.43,28.78,332.14,14.9,263.3,109.97,206.15,9.97,64.06,382.54,55.8,60.12,20.92,16.7,32.69,6.41,28.98,10.87,191.12,122.25,74.76
2023-01-06,21.41,28.43,337.69,14.47,270.85,109.99,215.9,11.51,64.89,390.23,51.01,60.46,22.67,18.13,34.67,6.29,28.52,10.76,195.21,125.85,75.73
2023-01-09,21.22,28.46,335.07,14.55,269.44,110.0,215.5,11.37,64.5,387.23,51.99,59.98,22.75,17.8,33.87,6.43,28.58,10.91,193.65,125.87,75.13
2023-01-10,20.88,28.55,338.47,14.31,274.1,110.0,219.02,12.0,64.75,392.15,49.32,61.56,23.55,18.73,35.18,5.94,27.91,10.36,196.55,127.36,75.19
2023-01-11,20.65,28.42,340.88,14.09,278.12,110.07,223.42,12.6,65.07,396.63,47.21,61.87,24.66,19.55,36.29,5.87,27.63,10.25,198.79,129.36,75.14
2023-01-12,20.65,28.32,339.21,14.18,276.49,110.09,222.09,12.36,64.27,393.65,48.06,62.55,24.37,19.16,35.46,5.64,27.58,10.02,197.62,128.89,74.19
2023-01-13,20.34,28.56,342.39,13.97,280.72,110.09,225.23,12.88,64.71,398.42,45.92,63.06,25.18,20.09,36.81,5.5,26.91,9.87,200.04,130.31,74.86
2023-01-17,20.17,28.35,339.79,13.87,283.31,110.11,229.16,13.46,64.43,398.94,44.72,63.71,26.04,20.6,36.92,5.35,26.94,9.66,200.4,131.82,74.64
2023-01-18,20.31,28.38,331.06,14.22,276.02,110.16,223.58,12.5,62.9,389.22,48.37,61.38,23.98,19.0,34.21,5.95,27.88,10.4,195.41,128.38,72.46
2023-01-19,20.43,28.56,330.84,14.2,276.61,110.15,222.25,12.15,62.61,389.95,48.12,62.2,24.13,19.15,34.42,5.7,27.57,10.13,195.85,128.52,72.11
2023-01-20,20.13,28.5,334.69,13.84,283.64,110.17,229.24,13.19,62.91,396.69,44.39,63.19,25.95,20.57,36.15,5.46,26.94,9.83,199.2,131.87,72.76
2023-01-23,20.03,28.57,334.81,13.66,287.45,110.19,235.47,14.34,63.05,398.88,42.54,63.18,26.97,21.4,36.74,5.46,26.57,9.79,200.4,133.57,72.83
2023-01-24,20.15,28.4,334.17,13.85,283.46,110.2,232.16,13.75,62.91,395.92,44.22,63.65,25.91,20.48,35.88,5.33,26.37,9.65,198.95,132.0,72.75
2023-01-25,20.13,28.42,338.38,13.48,291.4,110.25,239.7,15.0,63.31,403.06,40.9,65.0,28.02,22.24,37.87,5.0,25.73,9.27,202.35,135.3,73.25
2023-01-26,19.9,28.48,339.4,13.45,292.01,110.25,236.49,14.48,63.31,403.66,40.58,65.01,27.9,22.37,37.99,5.02,25.64,9.27,202.6,135.27,73.02
2023-01-27,19.79,28.5,338.38,13.41,292.78,110.27,235.78,14.32,63.11,402.75,40.18,64.77,27.78,22.53,37.72,5.05,25.56,9.31,202.28,135.13,72.71
2023-01-30,20.0,28.39,337.6,13.53,290.4,110.28,232.9,13.68,63.3,401.08,41.14,64.64,27.09,21.94,37.22,5.07,25.35,9.35,201.65,134.09,73.09
2023-01-31,19.82,28.28,339.16,13.34,294.36,109.93,237.75,14.68,63.53,405.21,39.47,65.48,28.18,22.82,38.35,4.88,25.17,9.14,203.91,135.86,73.68
2023-02-01,19.46,28.21,341.51,12.76,307.76,109.98,251.07,17.3,63.76,414.83,34.51,67.17,31.65,25.99,41.07,4.51,24.6,8.65,209.0,141.54,73.83
2023-02-02,19.25,28.11,338.69,12.85,304.64,109.97,248.25,16.8,63.47,411.6,35.19,64.9,30.91,25.15,40.1,5.02,25.38,9.29,207.51,140.5,73.91
2023-02-03,19.36,28.2,337.67,12.93,303.42,109.96,244.95,16.11,63.02,409.77,35.64,64.98,30.8,24.8,39.53,4.98,25.56,9.23,206.41,140.2,73.28
2023-02-06,19.35,28.29,336.95,12.93,303.59,109.98,245.55,16.26,63.15,408.96,35.59,64.41,30.8,24.87,39.27,5.12,25.71,9.41,206.0,140.25,72.96
2023-02-07,19.35,28.33,340.37,12.71,308.49,110.0,250.99,17.25,63.15,413.18,33.83,65.26,33.03,26.08,40.49,4.92,25.46,9.18,207.91,143.82,72.78
2023-02-08,19.35,28.29,341.75,12.72,308.98,110.03,251.65,17.3,63.13,414.49,33.65,64.88,33.18,26.09,40.8,4.98,25.28,9.24,208.46,144.0,73.0
2023-02-09,19.74,28.34,336.68,13.11,299.49,110.04,245.37,16.03,62.41,405.85,36.98,62.8,30.45,23.74,38.29,5.45,26.5,9.87,204.02,139.92,72.3
2023-02-10,19.74,28.26,338.88,13.04,301.07,110.05,245.06,15.99,63.1,408.67,36.39,63.56,31.12,24.12,39.12,5.31,26.47,9.64,205.41,140.93,73.19
2023-02-13,19.78,28.5,341.52,12.95,302.91,110.05,246.0,16.08,63.47,411.29,35.7,64.64,31.93,24.54,39.81,5.02,25.91,9.31,206.65,142.14,73.75
2023-02-14,19.3,28.44,339.47,12.87,305.0,110.05,249.68,16.87,62.73,410.38,34.98,65.22,32.13,25.04,39.52,4.9,25.76,9.14,206.46,142.55,72.98
2023-02-15,19.35,28.6,338.5,12.91,304.36,110.12,247.51,16.61,62.62,408.74,35.18,65.1,31.69,24.84,39.01,4.91,25.76,9.18,205.97,142.0,72.62
2023-02-16,19.42,28.53,335.72,13.05,301.0,110.13,244.4,16.0,62.71,406.12,36.33,63.61,30.76,23.99,38.2,5.21,26.1,9.58,204.77,140.58,72.53
