Date,AGG,BIL,COST,CURE,DBC,DIA,EEM,EFA,EPI,ERX,EUO,EWZ,GLD,MVV,PSQ,PUI,QLD,QQQ,SH,SHY,SMH,SOXL,SOXS,SPXL,SPXS,SPXU,SPY,SQQQ,TECL,TECS,TMF,TMV,TNA,TQQQ,UCO,UDOW,UGL,UNH,UPRO,USD,USDU,UUP,UVXY,VIXY,XLP,YCS
2017-01-11,108.78,45.71,137.5204,29.43,15.83,198.91,36.7,59.36,21.0,39.9,26.5,36.35,114.52,96.92,45.76,25.62,91.86,122.49,36.07,84.49,72.86,60.39,10.21,111.9,10.4,19.62,226.5,47.19,53.43,16.47,19.68,21.9,103.78,70.09,22.79,96.69,36.19,141.9802,84.88,71.2,27.87,26.13,31.06,18.01,51.52,76.87
2017-01-12,108.5,45.71,138.0658,29.83,15.85,198.91,36.57,59.42,20.93,38.29,26.51,35.88,113.67,96.49,45.62,25.54,92.42,122.8,36.04,84.44,72.78,59.4,10.25,112.21,10.35,19.56,226.75,46.82,53.71,16.27,19.0,22.65,102.5,70.68,22.19,96.76,35.67,142.3929,85.15,70.09,27.89,26.18,30.23,17.78,51.49,77.57
2017-01-13,108.81,45.71,137.9465,28.99,16.06,198.27,36.6,59.41,20.92,38.6,26.15,35.73,115.89,96.81,45.63,25.73,92.37,122.84,36.11,84.55,73.0,59.78,10.26,111.5,10.42,19.7,226.3,46.84,53.45,16.4,19.7,21.88,102.41,70.65,22.8,95.63,36.91,142.788,84.61,69.99,27.59,25.94,31.48,18.14,51.56,74.93
2017-01-17,108.6,45.71,139.4807,29.69,15.8,198.2,36.69,59.2,20.94,38.42,26.32,35.99,115.71,95.84,45.58,25.81,92.59,122.97,36.09,84.5,72.75,57.61,10.61,111.9,10.38,19.63,226.52,46.67,53.77,16.31,19.24,22.4,100.55,70.9,21.19,95.64,36.72,141.427,84.93,68.79,27.69,26.02,30.01,17.71,52.2,75.32
2017-01-18,108.06,45.72,139.9324,29.35,15.77,198.04,36.48,59.1,20.91,38.71,26.63,36.13,114.32,96.52,45.48,25.88,92.9,123.22,36.02,84.39,73.19,58.98,10.32,112.3,10.34,19.56,226.83,46.4,53.86,16.23,18.61,23.15,101.31,71.25,21.38,95.44,35.88,138.5117,85.2,68.96,27.91,26.21,29.79,17.65,52.37,77.75
2017-01-19,107.94,45.71,140.1114,28.9,15.89,197.48,36.39,59.25,20.71,38.78,26.37,36.37,114.65,95.71,45.39,25.66,93.42,123.52,36.05,84.44,73.46,60.6,10.11,112.02,10.38,19.57,226.73,46.06,54.18,15.98,18.34,23.51,99.16,71.74,22.2,94.81,36.21,139.6356,85.07,69.61,27.93,26.13,30.15,17.75,52.49,77.48
2017-01-20,108.22,45.71,139.8216,28.5,15.77,197.89,36.66,59.31,20.87,38.07,26.07,36.92,115.52,95.55,45.5,25.68,92.84,123.17,36.1,84.52,73.46,60.41,10.08,111.52,10.41,19.68,226.37,46.46,54.6,16.16,18.5,23.23,98.75,71.1,21.26,95.31,36.68,139.2844,84.6,70.74,27.7,25.95,28.5,17.26,52.5,75.62
2017-01-23,108.33,45.71,139.1227,28.13,15.95,197.78,37.13,59.45,20.99,37.71,25.97,37.3,115.69,96.14,45.36,25.64,93.5,123.59,36.08,84.53,73.65,60.77,10.0,111.58,10.4,19.65,226.4,45.97,54.71,15.91,18.74,22.92,99.47,71.87,21.84,95.36,36.87,139.9342,84.72,68.82,27.62,25.89,27.24,16.89,52.6,75.24
2017-01-24,107.98,45.71,139.9494,27.62,15.8,200.0,37.44,60.01,21.29,38.56,26.1,37.69,114.14,99.14,44.84,25.72,95.57,124.96,35.72,84.48,75.29,66.14,9.18,114.96,10.07,19.06,228.7,44.45,56.87,15.51,18.06,23.8,105.23,74.29,21.56,98.4,35.86,141.2162,87.32,71.53,27.57,25.89,24.6,16.05,53.03,75.84
2017-01-25,107.86,45.72,140.0688,28.3,15.89,200.64,37.58,60.18,21.32,39.49,26.3,37.5,113.24,100.0,44.61,25.76,96.59,125.6,35.62,84.46,75.44,66.72,9.06,116.0,9.99,18.9,229.42,43.75,57.46,15.21,17.82,23.98,105.87,75.49,22.13,99.46,35.19,142.1295,88.07,73.62,27.59,25.96,24.29,15.97,52.83,76.42
2017-01-26,108.03,45.72,140.2563,27.9,15.9,200.67,37.43,60.02,21.42,38.67,26.16,37.63,112.93,99.37,44.55,25.81,96.83,125.83,35.62,84.5,75.42,66.36,9.12,115.99,9.99,18.89,229.44,43.55,57.59,15.3,18.07,23.72,104.67,75.79,21.96,99.49,35.08,143.5695,88.06,71.7,27.61,25.95,24.23,15.95,52.54,77.53
2017-01-27,108.16,45.71,138.0999,28.14,15.68,199.82,37.19,59.45,21.41,37.51,26.52,37.33,113.58,97.05,44.71,25.7,96.19,125.38,35.82,84.51,75.37,66.74,9.08,114.13,10.15,19.21,228.18,44.01,56.78,15.37,18.11,23.67,101.19,74.97,21.78,98.06,35.53,143.0778,86.61,73.77,27.6,26.05,24.83,16.15,52.23,76.71
2017-01-30,108.08,45.72,138.492,27.58,15.78,198.74,37.3,59.63,21.26,35.95,25.87,37.24,115.25,96.15,45.05,25.67,94.66,124.38,36.0,84.51,75.06,65.59,9.18,112.33,10.32,19.52,227.01,45.02,55.48,15.72,18.08,23.75,98.14,73.24,21.92,96.52,36.51,141.9187,85.23,71.48,27.34,25.77,25.6,16.41,52.34,74.59
2017-01-31,107.77,45.7,139.6426,29.48,15.8,199.13,37.49,60.01,21.66,36.48,25.96,37.26,114.65,98.32,44.67,26.02,96.2,125.45,35.78,84.41,75.34,66.62,9.08,114.24,10.12,19.16,228.28,43.9,56.86,15.31,18.08,23.74,103.33,75.16,22.04,97.19,36.17,142.9109,86.72,71.49,27.39,25.82,23.97,15.85,52.34,75.65
2017-02-01,108.06,45.7,142.1995,29.7,15.97,198.16,37.48,59.92,21.82,35.25,25.68,37.29,116.25,96.75,44.76,25.67,95.92,125.21,35.95,84.48,74.84,65.33,9.09,112.62,10.29,19.44,227.24,44.16,55.99,15.58,18.42,23.23,101.29,74.66,22.61,95.81,37.18,142.709,85.53,71.44,27.23,25.69,24.51,16.04,52.42,74.0
2017-02-02,108.12,45.71,142.9495,30.35,15.85,199.53,37.68,60.01,21.94,36.01,25.95,37.55,115.74,98.17,44.65,26.02,96.29,125.45,35.7,84.53,75.71,67.92,8.85,114.94,10.05,19.03,228.85,43.85,57.0,15.4,18.22,23.48,102.7,75.19,22.29,97.61,36.9,141.4885,87.24,72.5,27.32,25.82,23.47,15.73,52.93,74.51
2017-02-03,108.22,45.71,143.3416,30.36,15.91,200.03,37.7,59.52,22.02,36.67,26.14,37.35,117.07,98.7,44.66,26.08,96.25,125.47,35.69,84.53,75.5,68.63,8.78,115.02,10.06,19.04,228.89,43.93,57.1,15.27,18.31,23.34,103.56,75.13,22.4,98.21,37.62,141.8221,87.37,72.56,27.35,25.86,24.01,15.88,52.97,73.7
2017-02-06,108.3,45.72,142.7876,30.67,15.71,200.89,37.58,59.58,21.92,35.22,26.31,37.23,117.3,98.9,44.44,25.97,97.19,126.09,35.61,84.55,75.79,69.99,8.63,115.82,9.98,18.87,229.36,43.26,57.78,15.1,18.33,23.33,102.5,76.18,21.18,99.74,37.78,141.4182,87.97,73.0,27.46,25.96,23.37,15.67,52.81,73.8
2017-02-07,108.61,45.71,143.1466,30.15,15.75,200.5,37.49,59.58,21.99,33.76,26.28,36.93,118.11,97.37,44.43,26.01,97.27,126.12,35.75,84.57,75.95,70.4,8.56,114.62,10.1,19.11,228.59,43.2,58.1,15.02,19.08,22.38,99.7,76.28,20.86,98.87,38.2,140.4962,87.05,73.06,27.37,25.9,23.97,15.87,53.2,73.3
2017-02-08,108.61,45.71,143.9585,30.41,15.91,200.82,37.86,59.83,22.24,35.01,26.3,37.53,118.32,98.44,44.23,26.11,98.09,126.63,35.6,84.56,76.03,70.33,8.56,116.0,9.97,18.85,229.57,42.67,58.71,14.91,19.11,22.36,100.97,77.2,21.85,99.39,38.49,140.7684,88.1,73.0,27.29,25.9,23.4,15.69,53.3,73.85
2017-02-09,108.26,45.72,146.6932,30.83,16.01,202.3,37.95,59.93,22.23,36.39,26.67,37.84,116.68,100.88,44.04,26.04,98.97,127.24,35.36,84.53,75.51,69.57,8.63,118.22,9.79,18.49,231.0,42.08,59.45,14.66,18.46,23.04,106.55,78.33,22.38,101.8,37.28,140.6015,89.84,72.68,27.55,26.09,22.16,15.25,53.61,75.6
2017-02-10,108.34,45.71,147.4111,31.25,15.9,203.32,38.22,60.38,22.19,36.23,26.64,38.36,116.72,101.92,43.85,26.27,99.83,127.77,35.2,84.5,75.82,68.69,8.74,119.92,9.63,18.23,232.09,41.57,59.77,14.59,18.5,23.0,108.93,79.23,21.81,103.49,37.3,141.1021,91.03,72.38,27.49,26.08,21.15,14.92,53.7,75.77
2017-02-13,108.3,45.72,146.7018,31.54,15.97,204.05,38.34,60.17,22.17,36.94,26.66,38.55,117.5,101.29,43.73,26.3,100.37,128.15,35.12,84.51,75.76,68.21,8.81,120.62,9.58,18.12,232.55,41.19,60.29,14.44,18.55,22.95,106.86,79.94,22.19,104.48,37.78,141.7694,91.58,71.96,27.49,26.06,20.5,14.68,53.49,75.25
2017-02-14,107.92,45.72,148.0008,32.11,15.87,205.42,38.38,60.04,21.92,36.42,27.01,39.2,116.34,101.53,43.61,25.99,100.82,128.44,34.99,84.42,76.11,68.09,8.79,122.0,9.47,17.91,233.43,40.87,60.85,14.33,17.88,23.86,107.49,80.59,21.63,106.51,37.06,142.7617,92.59,71.84,27.67,26.24,18.73,14.07,53.75,77.07
2017-02-15,108.01,45.71,149.6416,33.33,15.91,206.51,38.73,60.54,22.17,36.58,26.5,40.27,117.94,102.77,43.32,26.09,102.31,129.37,34.78,84.45,76.52,69.65,8.64,124.27,9.3,17.59,234.93,40.01,61.62,14.12,18.05,23.57,110.58,82.28,21.99,108.05,38.08,144.6936,94.39,73.1,27.47,26.0,19.9,14.51,54.06,75.53
2017-02-16,108.37,45.72,149.9578,32.9,15.71,205.02,38.24,60.3,22.1,34.48,26.4,39.09,118.2,101.96,43.41,26.37,101.85,129.06,34.92,84.52,76.44,68.83,8.71,122.67,9.41,17.82,233.97,40.3,61.58,14.14,18.66,22.77,107.97,81.67,21.51,106.64,38.3,139.6181,93.17,73.0,27.41,25.96,21.11,14.95,54.03,74.41
2017-02-17,108.24,45.71,150.8807,33.46,15.85,206.61,38.61,60.44,22.43,35.33,27.06,39.96,117.04,103.0,43.08,26.32,103.38,130.06,34.67,84.5,77.28,72.19,8.39,125.19,9.23,17.45,235.51,39.39,63.23,13.86,18.27,23.27,110.42,83.62,22.64,109.21,37.57,138.4063,95.09,74.7,27.65,26.21,19.66,14.43,54.62,75.68
2017-02-21,108.54,45.71,151.3252,33.8,15.69,206.73,38.75,60.39,22.55,34.6,27.13,39.97,117.86,104.19,42.99,26.6,103.81,130.33,34.61,84.56,77.5,73.89,8.14,125.96,9.17,17.34,236.02,39.15,63.14,13.77,18.76,22.66,111.7,84.1,21.71,109.33,38.1,141.2952,95.67,76.16,27.55,26.23,21.05,14.93,54.9,74.82
2017-02-22,108.56,45.71,150.8551,33.91,15.83,208.08,39.14,60.88,22.78,34.59,26.88,40.75,118.77,104.15,42.86,26.81,104.37,130.7,34.49,84.58,77.39,73.12,8.12,127.4,9.07,17.15,236.9,38.83,64.05,13.58,18.66,22.78,111.76,84.71,22.55,111.43,38.53,141.6641,96.73,75.22,27.37,26.11,20.96,14.9,55.0,74.43
2017-02-23,108.88,45.72,149.7441,34.08,15.74,207.07,38.46,60.17,22.63,33.3,26.83,38.84,119.75,101.37,43.29,26.98,102.41,129.42,34.71,84.63,75.82,66.78,8.89,124.93,9.24,17.47,235.42,39.93,62.48,13.88,19.02,22.32,105.76,82.26,21.99,109.69,39.2,142.8406,94.92,73.98,27.4,26.08,23.61,15.83,55.03,73.76
2017-02-24,108.95,45.71,151.5474,34.93,15.72,207.73,38.37,60.19,22.75,33.08,26.73,38.44,119.73,102.82,43.09,27.25,103.3,130.02,34.53,84.64,76.69,70.2,8.5,126.94,9.09,17.21,236.61,39.41,64.01,13.61,19.25,22.09,107.93,83.38,22.41,110.91,39.32,143.271,96.41,74.0,27.37,26.07,21.42,15.08,55.14,73.66
2017-02-27,108.8,45.73,151.2226,35.3,15.63,208.11,38.32,60.32,22.82,33.45,26.73,38.48,119.7,103.86,42.96,27.13,103.85,130.39,34.51,84.58,76.92,72.4,8.23,126.93,9.1,17.2,236.71,39.07,63.88,13.63,19.11,22.25,110.25,84.17,21.71,111.48,39.15,145.2994,96.4,74.3,27.32,26.08,21.46,15.03,54.94,73.45
2017-02-28,108.13,45.7,151.5816,35.8,15.81,209.94,38.31,60.75,22.85,34.43,27.11,38.3,117.98,104.13,42.81,26.95,104.56,130.85,34.25,84.37,76.98,71.9,8.26,129.66,8.88,16.82,238.4,38.69,64.0,13.52,18.16,23.25,110.66,84.95,22.3,114.4,38.0,146.397,98.49,74.17,27.61,26.32,20.33,14.71,55.13,75.82
2017-03-01,107.93,45.7,151.6927,36.18,15.62,211.19,38.21,60.7,22.59,35.1,27.24,38.37,117.75,105.3,42.61,27.2,105.48,131.41,34.09,84.35,77.18,73.11,8.09,131.55,8.75,16.57,239.57,38.12,65.71,13.26,18.02,23.48,112.32,86.16,21.2,116.4,37.98,147.802,99.93,75.75,27.66,26.39,21.38,15.06,55.3,76.59
2017-03-02,107.92,45.71,145.8814,35.78,15.56,210.16,38.08,60.7,22.78,34.6,26.94,37.94,116.95,103.0,42.86,27.23,104.28,130.69,34.3,84.32,76.71,70.4,8.37,129.25,8.91,16.85,238.19,38.81,64.3,13.47,18.15,23.36,108.51,84.64,21.12,114.5,37.5,146.9151,98.18,73.83,27.66,26.31,20.8,14.87,55.18,76.53
2017-03-03,107.94,45.7,144.7789,36.45,15.69,209.26,38.26,60.71,22.92,34.01,26.73,38.62,117.35,102.3,42.89,27.25,104.13,130.59,34.39,84.35,76.67,69.04,8.5,128.06,8.99,17.0,237.48,38.89,64.01,13.52,18.08,23.41,106.36,84.36,21.6,112.75,37.61,147.0205,97.23,74.33,27.5,26.2,20.06,14.6,54.95,75.61
2017-03-06,107.8,45.72,142.3262,35.24,15.64,209.31,38.33,60.47,22.9,34.8,26.93,38.46,116.11,101.71,42.92,27.1,103.95,130.47,34.41,84.34,76.93,69.88,8.44,127.92,9.01,17.03,237.39,38.99,64.63,13.5,17.78,23.82,105.43,84.16,21.85,113.07,36.9,147.9161,97.09,73.79,27.58,26.31,19.41,14.36,54.76,76.09
2017-03-07,107.39,45.71,142.7193,35.0,15.48,209.58,38.17,60.5,22.74,33.24,26.98,37.39,114.99,101.24,42.89,27.0,104.06,130.59,34.42,84.24,77.24,71.78,8.26,127.79,9.0,17.04,237.31,38.91,64.74,13.43,17.27,24.48,105.0,84.48,20.88,113.8,36.19,147.639,97.07,75.26,27.72,26.34,19.02,14.21,54.69,76.91
2017-03-08,107.32,45.7,142.2065,35.54,15.11,208.74,37.7,60.47,22.72,30.66,26.8,36.82,114.78,99.78,42.86,26.62,104.33,130.71,34.52,84.27,76.93,71.09,8.34,126.73,9.07,17.18,236.71,38.76,64.64,13.47,17.24,24.51,101.66,84.71,18.83,112.1,36.1,148.2031,96.22,75.33,27.74,26.31,19.46,14.38,54.69,77.09
2017-03-09,107.23,45.71,142.2835,36.78,15.05,209.69,37.9,60.95,22.78,32.06,26.58,37.27,114.45,100.39,42.61,26.73,105.4,131.44,34.32,84.23,77.76,72.88,8.1,128.83,8.92,16.89,237.95,38.14,65.57,13.19,17.16,24.6,102.69,86.0,18.65,113.91,35.75,148.4411,97.85,76.0,27.69,26.26,19.1,14.25,55.03,77.75
2017-03-10,107.21,45.71,140.8819,36.93,14.92,209.13,38.4,61.2,23.49,31.4,26.42,37.23,114.62,100.25,42.65,26.78,105.3,131.34,34.37,84.26,78.11,74.71,7.9,128.22,8.97,16.98,237.59,38.21,65.67,13.25,17.04,24.78,101.25,85.81,17.83,112.88,36.01,149.8248,97.4,77.72,27.58,26.16,18.78,14.13,55.0,77.05
2017-03-13,107.08,45.7,140.335,36.17,14.78,208.57,38.42,60.9,23.41,30.78,26.55,37.09,114.54,99.62,42.66,26.89,105.25,131.31,34.44,84.25,78.0,75.07,7.87,127.35,9.02,17.08,237.22,38.22,65.54,13.17,17.01,24.84,101.3,85.8,17.2,111.66,35.93,149.5339,96.8,76.85,27.62,26.25,18.3,13.94,55.02,77.11
2017-03-14,107.25,45.7,141.4972,36.19,14.92,208.83,38.51,61.03,23.53,30.99,26.65,36.87,114.29,100.59,42.59,26.89,105.64,131.56,34.39,84.26,78.06,75.65,7.79,128.1,8.98,17.0,237.56,38.03,65.76,13.16,17.34,24.34,102.5,86.34,17.87,112.55,35.74,149.2696,97.25,78.1,27.66,26.25,18.36,13.97,55.0,76.91
2017-03-15,107.68,45.7,142.5312,37.28,15.02,210.17,39.58,62.11,23.91,32.52,26.06,38.29,117.25,102.57,42.34,27.3,106.91,132.35,34.15,84.36,78.75,77.94,7.59,130.62,8.78,16.65,239.12,37.34,67.68,12.78,17.51,24.01,106.78,87.85,18.15,114.53,37.59,151.6581,99.19,77.44,27.29,25.92,17.2,13.52,55.35,74.92
2017-03-16,107.72,45.7,143.6252,36.0,15.0,209.53,39.61,62.18,23.86,32.0,26.02,38.07,117.05,102.45,42.36,26.99,106.58,131.9,34.19,84.37,79.22,77.35,7.63,130.07,8.84,16.72,237.75,37.53,67.72,12.81,17.59,23.93,106.77,87.4,18.27,114.16,37.38,150.7943,98.85,77.92,27.27,25.91,16.48,13.24,55.17,74.77
2017-03-17,107.86,45.7,143.3688,35.61,14.96,208.85,39.73,62.23,23.69,31.3,25.97,37.04,117.31,102.15,42.47,27.14,106.21,131.65,34.31,84.39,79.18,77.46,7.63,128.74,8.92,16.89,237.01,37.7,67.34,12.84,17.79,23.67,107.14,86.99,17.7,113.06,37.56,149.7719,97.82,78.56,27.23,25.87,16.27,13.17,55.03,74.25
2017-03-20,107.93,45.72,143.1552,35.87,15.02,209.4,40.14,62.58,23.77,31.97,25.72,37.95,117.76,102.11,42.24,26.9,107.23,132.31,34.24,84.42,79.57,79.76,7.45,129.48,8.86,16.77,237.49,37.16,68.03,12.71,17.97,23.4,107.45,88.22,17.86,113.65,37.97,148.6613,98.34,79.44,27.01,25.77,15.72,12.94,55.11,74.0
2017-03-21,108.44,45.7,142.9928,34.67,14.86,205.96,39.46,61.62,23.42,30.49,25.71,36.63,118.89,97.07,43.06,27.18,103.28,129.85,34.8,84.5,78.06,73.39,8.0,123.46,9.3,17.6,233.73,39.26,64.54,13.32,18.77,22.39,96.64,83.37,16.88,108.22,38.6,148.1855,93.76,75.35,27.03,25.73,17.87,13.82,55.12,72.09
2017-03-22,108.44,45.72,143.5739,34.68,14.87,206.03,39.57,61.73,23.62,30.48,25.82,36.51,119.15,97.66,42.82,27.18,104.32,130.52,34.75,84.51,78.7,75.6,7.77,123.9,9.25,17.54,233.98,38.64,65.52,13.15,18.8,22.33,97.29,84.69,16.97,108.35,38.78,146.5109,94.05,76.54,27.05,25.73,18.07,13.9,54.88,71.6
2017-03-23,108.35,45.71,143.0355,34.51,14.9,206.58,39.67,62.12,23.75,30.43,25.74,36.84,118.49,98.9,42.73,27.3,104.69,130.78,34.7,84.49,79.78,78.18,7.51,124.45,9.22,17.44,234.35,38.43,65.94,13.1,18.65,22.53,99.99,85.12,16.98,109.5,38.3,146.4227,94.53,77.75,27.04,25.74,18.37,14.0,54.81,72.24
2017-03-24,108.65,45.7,141.463,33.81,14.81,204.18,39.53,62.09,23.7,29.15,25.29,36.54,119.99,96.04,43.08,27.29,103.01,129.7,35.07,84.55,78.54,74.09,7.87,120.46,9.52,18.0,231.97,39.39,63.71,13.52,19.24,21.82,95.26,83.01,16.58,105.26,39.16,144.5366,91.48,76.98,26.94,25.53,19.66,14.51,54.5,70.94
2017-03-27,108.63,45.72,141.9587,34.66,14.96,205.08,39.67,62.39,23.81,29.78,25.45,37.09,119.74,97.09,42.71,27.4,104.77,130.84,34.85,84.54,79.4,77.48,7.59,122.62,9.33,17.69,233.32,38.43,65.22,13.21,19.23,21.85,98.73,85.22,17.22,106.88,39.12,145.0565,93.21,77.85,27.02,25.6,17.16,13.54,54.45,71.08
2017-03-28,108.48,45.72,142.104,34.79,15.04,206.53,39.72,62.29,23.96,30.75,25.99,37.21,119.21,98.76,42.43,27.33,106.24,131.73,34.6,84.47,79.44,77.8,7.51,125.36,9.13,17.31,235.0,37.59,66.52,12.92,18.84,22.32,101.76,86.91,17.43,109.15,38.77,145.1271,95.19,78.26,27.08,25.84,15.5,12.89,54.7,72.0
2017-03-29,108.52,45.72,142.9757,34.7,15.16,206.3,39.71,62.43,24.0,32.41,26.03,37.72,118.78,99.69,42.26,27.25,107.02,132.2,34.53,84.5,79.3,77.02,7.55,126.01,9.08,17.21,235.5,37.17,66.83,12.88,18.92,22.21,103.04,87.95,18.44,108.57,38.47,144.2369,95.82,78.11,27.09,25.83,15.53,12.89,54.8,72.23
2017-03-30,108.44,45.73,143.2235,34.67,15.16,206.72,39.41,62.12,24.17,31.74,26.3,37.16,118.61,100.98,42.23,27.2,107.11,132.28,34.47,84.55,79.63,78.66,7.49,126.67,9.05,17.12,235.91,37.12,66.94,12.82,18.54,22.66,105.41,88.06,18.59,109.42,38.36,145.1094,96.25,78.88,27.15,25.92,15.64,12.95,54.67,72.89
2017-03-31,108.31,45.69,143.3517,34.49,15.25,206.52,39.52,62.19,24.3,31.78,26.42,37.69,118.7,101.27,42.18,27.38,107.43,132.49,34.49,84.48,79.89,78.77,7.42,126.6,9.04,17.13,235.79,36.96,67.22,12.79,18.69,22.41,106.75,88.47,18.92,108.75,38.38,145.0918,96.16,78.56,27.22,25.97,16.17,13.14,54.66,72.6
2017-04-03,108.61,45.7,142.3775,34.6,15.15,206.02,39.52,61.92,24.29,31.6,26.48,37.68,119.58,99.45,42.37,27.38,106.49,131.92,34.61,84.51,79.12,75.53,7.73,125.14,9.13,17.32,235.0,37.45,66.09,13.02,19.16,21.9,101.96,87.25,18.98,108.12,39.04,146.1936,95.15,77.32,27.16,25.99,16.76,13.4,54.53,71.64
2017-04-04,108.48,45.71,142.9672,34.69,15.44,207.59,39.79,62.12,24.45,32.93,26.45,38.41,118.63,100.48,42.12,27.47,107.73,132.7,34.42,84.48,79.28,76.63,7.64,127.17,8.99,17.03,236.26,36.81,67.04,12.81,18.77,22.33,104.03,88.85,19.77,110.55,38.41,146.0966,96.68,77.53,27.18,25.99,15.55,12.91,54.66,72.54
2017-04-05,108.64,45.7,145.0097,34.2,15.4,206.45,39.47,61.87,24.55,32.29,26.44,37.24,119.22,98.08,42.29,27.62,106.83,132.1,34.62,84.51,78.64,74.09,7.9,125.03,9.14,17.33,234.96,37.27,66.68,13.0,19.06,21.95,98.99,87.71,19.68,108.76,38.77,145.8233,95.12,75.85,27.2,25.98,16.56,13.34,54.6,71.77
2017-04-06,108.8,45.71,145.0267,34.32,15.42,206.19,39.37,61.75,24.51,32.76,26.64,37.12,120.3,99.22,42.34,27.61,106.56,132.0,34.59,84.52,78.77,74.45,7.84,125.34,9.12,17.29,235.18,37.4,65.93,13.0,19.35,21.66,100.37,87.34,19.92,108.54,39.51,145.3915,95.35,75.8,27.22,26.07,16.77,13.43,54.6,71.9
2017-04-07,108.53,45.72,145.454,34.54,15.48,206.49,39.23,61.73,24.49,32.75,26.8,37.22,119.04,99.37,42.29,27.42,106.77,132.1,34.56,84.46,79.0,75.47,7.72,125.66,9.09,17.25,235.36,37.3,66.07,13.06,19.01,22.0,100.99,87.68,20.61,109.0,38.59,146.4756,95.54,76.5,27.31,26.12,17.63,13.77,54.72,72.38
2017-04-10,108.79,45.71,145.9583,34.34,15.52,206.22,39.19,62.0,24.59,33.07,26.7,37.23,120.33,99.35,42.38,27.47,106.37,131.9,34.63,84.51,77.75,72.76,8.01,124.93,9.16,17.34,234.9,37.49,65.36,13.13,19.31,21.63,100.39,87.14,20.8,108.23,39.43,145.3298,94.97,75.16,27.23,26.05,19.7,14.57,54.87,71.25
2017-04-11,108.93,45.72,146.5052,34.07,15.56,206.3,39.29,61.95,24.39,33.01,26.73,36.95,121.39,100.71,42.53,27.58,105.68,131.43,34.65,84.55,77.83,71.41,8.18,124.69,9.18,17.39,234.8,37.86,64.57,13.29,19.68,21.28,103.51,86.28,21.19,108.52,40.09,146.5902,94.77,74.45,27.16,26.02,20.5,14.87,54.84,70.22
2017-04-12,109.25,45.7,145.3258,34.06,15.63,205.34,39.4,61.7,24.48,32.45,26.58,36.9,122.54,98.28,42.75,27.72,104.57,130.74,34.81,84.59,76.46,67.04,8.67,122.92,9.3,17.63,233.65,38.46,63.91,13.45,20.12,20.8,99.5,84.9,20.99,106.98,40.96,145.3827,93.43,71.77,27.06,25.91,20.77,14.97,55.05,69.7
2017-04-13,109.3,45.7,144.2319,33.83,15.61,204.93,39.31,61.85,24.44,30.95,26.52,36.76,122.55,96.94,42.76,27.62,104.57,130.77,34.9,84.64,76.7,67.39,8.6,122.07,9.37,17.76,233.12,38.46,63.84,13.42,20.08,20.77,97.82,84.94,20.81,106.45,41.0,145.418,92.73,72.04,26.99,25.89,20.7,14.95,54.93,68.92
2017-04-17,109.41,45.71,145.3258,33.84,15.44,205.4,39.1,61.55,24.26,30.52,26.29,37.35,122.44,98.05,42.66,27.73,104.99,131.04,34.8,84.65,76.69,68.42,8.45,123.03,9.3,17.6,233.71,38.2,64.51,13.32,20.32,20.58,99.02,85.43,20.37,106.98,40.77,149.8865,93.48,71.75,26.95,25.78,19.74,14.62,55.16,69.08
2017-04-18,109.47,45.71,146.0352,33.35,15.47,205.26,39.13,61.76,24.27,30.31,26.16,37.37,122.25,99.23,42.36,27.75,106.25,131.85,34.67,84.67,78.09,71.88,8.04,124.16,9.19,17.43,234.52,37.49,65.54,13.1,20.44,20.43,101.1,86.9,20.45,106.83,40.75,149.4722,94.44,73.63,27.0,25.76,18.35,14.11,55.55,69.44
2017-04-19,109.31,45.71,145.5651,33.62,15.22,204.37,39.23,61.96,24.38,29.08,25.99,36.85,121.83,99.79,42.31,27.58,106.56,132.02,34.74,84.65,78.39,72.92,7.93,123.52,9.24,17.52,234.14,37.36,65.39,13.12,20.23,20.62,102.57,87.37,18.82,105.25,40.36,149.4106,93.92,74.94,27.0,25.71,19.3,14.46,55.08,69.79
2017-04-20,109.4,45.72,146.5821,33.97,15.15,205.5,39.3,61.93,24.36,28.95,26.25,36.46,122.14,100.81,42.13,27.47,107.63,132.71,34.58,84.68,78.57,74.05,7.8,125.22,9.1,17.27,235.22,36.78,66.64,12.88,20.27,20.59,104.65,88.66,18.71,107.46,40.59,151.7109,95.2,75.72,27.04,25.8,19.09,14.4,55.13,69.66
2017-04-21,109.05,45.72,146.9923,34.44,14.97,207.3,39.86,63.41,24.65,29.42,25.45,37.22,120.78,103.08,41.7,27.6,109.71,134.03,34.29,84.58,79.86,75.93,7.52,128.29,8.88,16.84,237.17,35.69,68.36,12.53,19.66,21.19,108.62,91.25,17.79,110.49,39.86,152.178,97.48,76.87,26.93,25.57,15.88,13.19,55.16,71.0
2017-04-24,108.99,45.72,147.7701,34.79,14.89,208.95,40.14,63.85,24.92,29.44,25.38,36.62,120.51,104.2,41.51,27.57,110.69,134.6,34.18,84.56,80.09,78.55,7.36,129.49,8.81,16.68,237.93,35.24,69.44,12.35,19.5,21.37,111.32,92.45,17.57,112.81,39.54,152.9184,98.43,78.5,26.97,25.59,14.45,12.61,55.53,71.77
