Date,DBMF,GLD,PSQ,QQQ,SH,SPY,SQQQ,TECL,TQQQ,UPRO,UVXY
2021-06-22,28.4699,166.14,12.65,347.74,15.59,422.6,9.7,52.08,115.75,109.16,29.16
2021-06-23,28.715,166.04,12.56,349.89,15.5,425.1,9.52,53.13,117.88,111.07,28.21
2021-06-24,28.6697,166.59,12.58,349.46,15.44,426.61,9.54,52.98,117.51,112.22,27.54
2021-06-25,28.4757,166.58,12.41,353.71,15.41,427.47,9.2,54.62,121.67,112.95,27.51
2021-06-28,28.4914,164.83,12.38,354.99,15.4,427.7,9.1,55.78,123.04,113.08,28.34
2021-06-29,28.4927,165.63,12.39,354.43,15.39,428.06,9.14,55.62,122.5,113.39,27.98
2021-06-30,28.7053,166.2,12.4,354.57,15.31,430.43,9.14,55.78,122.56,115.29,27.28
2021-07-01,28.9249,167.29,12.23,358.64,15.18,433.72,8.82,58.13,126.72,117.92,27.13
2021-07-02,28.6061,168.12,12.2,360.19,15.23,432.93,8.715,58.75,128.42,117.15,28.04
2021-07-06,28.5286,168.76,12.17,360.95,15.17,434.46,8.65,59.68,129.24,118.46,28.16
2021-07-07,28.3006,168.65,12.25,358.77,15.28,430.92,8.81,58.02,127.0,115.63,30.89
2021-07-08,28.555,169.21,12.17,361.01,15.12,435.52,8.64,59.58,129.15,119.24,27.96
2021-07-09,28.75,169.0,12.12,362.42,15.06,437.08,8.55,59.71,130.77,120.58,27.56
2021-07-12,28.6019,169.22,12.13,362.42,15.12,435.59,8.55,60.53,130.7,119.35,28.03
2021-07-13,28.6385,171.04,12.1,363.07,15.1,436.24,8.5,61.88,131.41,119.76,27.07
2021-07-14,28.4736,171.07,12.18,360.52,15.15,434.75,8.67,60.27,128.69,118.55,27.69
2021-07-15,28.4201,169.41,12.29,357.6,15.27,431.34,8.88,58.45,125.53,115.81,29.36
2021-07-16,27.65,169.61,12.37,354.67,15.5,424.97,9.1,56.1,122.52,110.72,35.65
2021-07-19,27.8941,169.39,12.24,358.79,15.26,431.06,8.79,58.5,126.56,115.45,31.1
2021-07-20,28.3949,168.76,12.14,361.56,15.15,434.55,8.58,60.23,129.45,118.19,28.16
2021-07-21,28.52,169.09,12.06,363.95,15.12,435.46,8.4,61.56,132.17,118.96,28.84
2021-07-22,28.675,168.56,11.93,368.2,14.96,439.94,8.12,63.33,136.56,122.55,28.68
2021-07-23,28.7,168.16,11.91,368.49,14.92,441.02,8.1,63.28,137.13,123.47,28.04
2021-07-26,28.5149,168.44,12.04,364.43,14.98,439.01,8.36,61.46,132.65,121.81,29.38
2021-07-27,28.655,169.29,11.99,365.83,15.0,438.83,8.26,61.17,134.1,121.61,28.29
2021-07-28,28.6851,171.17,11.96,366.48,14.93,440.65,8.21,62.09,134.76,123.12,27.5
2021-07-29,28.7037,169.82,12.03,364.57,15.0,438.51,8.34,61.96,132.74,121.25,28.54
2021-07-30,28.66,169.61,12.03,364.6,15.04,437.59,8.34,61.22,132.7,120.5,30.15
2021-08-02,28.65,169.49,11.97,366.81,14.91,441.15,8.19,62.48,135.01,123.45,27.91
2021-08-03,28.3257,169.53,11.95,367.34,14.98,438.98,8.15,62.82,135.68,121.69,27.83
2021-08-04,28.4112,168.86,11.86,369.67,14.88,441.76,8.0,63.9,138.23,123.92,26.82
2021-08-05,28.1582,164.64,11.91,368.05,14.86,442.49,8.1,63.68,136.43,124.62,25.79
2021-08-06,27.76,161.72,11.9,368.73,14.88,442.13,8.07,63.07,137.16,124.23,25.4
2021-08-09,27.9564,161.77,11.96,366.84,14.86,442.68,8.19,61.69,135.11,124.61,24.75
2021-08-10,27.955,164.0,11.97,366.21,14.82,443.78,8.22,61.71,134.38,125.52,23.74
2021-08-11,28.049,164.04,11.92,367.53,14.78,445.11,8.13,62.78,135.78,126.63,22.95
2021-08-12,28.0823,166.39,11.89,368.82,14.75,445.92,8.05,63.85,137.14,127.33,23.02
2021-08-13,28.2762,167.22,11.88,368.98,14.7,446.97,8.04,64.69,137.38,128.28,23.14
2021-08-16,27.8987,166.97,11.99,365.73,14.81,444.04,8.26,63.02,133.77,125.8,24.22
2021-08-17,27.5169,167.1,12.1,362.21,14.97,439.18,8.5,60.44,129.88,121.67,26.7
2021-08-18,27.6748,166.61,12.05,363.96,14.94,439.86,8.36,62.23,131.73,122.1,28.03
2021-08-19,27.8194,166.7,11.92,367.73,14.83,443.36,8.1,64.63,135.8,125.15,24.9
2021-08-20,28.1075,168.73,11.73,373.23,14.69,447.26,7.74,67.09,141.85,128.35,23.6
2021-08-23,28.04,168.65,11.7,374.37,14.68,447.97,7.67,66.89,143.25,128.99,23.5
2021-08-24,28.1168,167.48,11.7,374.8,14.63,448.91,7.66,66.73,143.41,129.74,22.7
2021-08-25,28.005,167.67,11.76,372.42,14.73,446.26,7.79,65.48,140.98,127.51,24.14
2021-08-26,28.1699,170.19,11.64,376.04,14.6,450.25,7.57,67.31,145.1,130.79,22.31
2021-08-27,28.2102,169.35,11.51,380.26,14.54,452.23,7.3,69.5,149.91,132.53,21.96
2021-08-30,27.945,169.69,11.53,379.95,14.54,451.56,7.32,68.47,149.49,132.13,21.81
2021-08-31,28.6156,169.7,11.5,380.58,14.55,451.8,7.29,68.47,150.31,132.35,21.09
2021-09-01,28.1912,169.25,11.5,380.4,14.5,453.19,7.31,68.35,150.1,133.45,20.93
2021-09-02,28.29,171.06,11.48,381.57,14.51,453.08,7.23,69.15,151.45,133.29,21.24
2021-09-03,28.3205,167.71,11.45,382.11,14.55,451.46,7.19,69.17,152.07,131.92,21.87
2021-09-07,28.2301,167.29,11.5,380.78,14.57,450.91,7.28,68.31,150.51,131.44,21.88
2021-09-08,28.3242,168.03,11.54,379.47,14.64,448.98,7.35,67.47,148.9,129.66,22.61
2021-09-09,27.9027,167.18,11.63,376.59,14.75,445.44,7.53,65.54,145.55,126.65,23.86
2021-09-10,28.1127,167.74,11.63,376.33,14.71,446.58,7.54,65.56,145.22,127.51,22.57
2021-09-13,28.0859,168.82,11.67,375.26,14.78,444.17,7.6,65.34,143.97,125.53,23.1
2021-09-14,28.2567,167.83,11.58,378.05,14.66,447.88,7.42,66.98,147.16,128.68,21.7
2021-09-15,28.3659,164.03,11.57,378.31,14.69,447.17,7.42,67.16,147.45,127.96,21.38
2021-09-16,27.9623,163.77,11.69,373.83,14.82,441.4,7.68,64.07,142.24,124.32,23.48
2021-09-17,27.7573,164.94,11.94,365.7,15.08,434.04,8.15,60.52,133.49,118.12,27.31
2021-09-20,27.715,166.04,11.93,366.15,15.09,433.63,8.13,60.52,133.66,117.78,25.86
2021-09-21,27.9536,165.42,11.83,369.57,14.95,437.86,7.89,63.09,137.57,121.11,23.68
2021-09-22,27.99,163.51,11.71,372.98,14.75,443.18,7.67,65.59,141.39,125.52,21.48
2021-09-23,27.9934,163.3,11.69,373.33,14.73,443.91,7.64,65.75,141.79,126.15,20.49
2021-09-24,27.8555,163.64,11.78,370.35,14.78,442.64,7.83,63.81,138.37,125.07,20.74
2021-09-27,27.585,162.05,12.13,359.87,15.07,433.72,8.49,58.12,126.83,117.52,23.93
2021-09-28,27.8,161.32,12.13,359.28,15.05,434.45,8.54,57.88,125.99,117.99,24.53
2021-09-29,27.9073,164.22,12.19,357.96,15.23,429.14,8.63,56.64,124.57,113.71,24.55
2021-09-30,27.83,164.59,12.12,360.18,15.06,434.24,8.47,59.12,126.84,117.76,23.21
2021-10-01,27.6542,165.36,12.36,352.62,15.24,428.64,9.0,54.99,119.04,113.16,24.17
2021-10-04,27.8206,164.59,12.21,357.38,15.09,433.1,8.63,57.35,123.62,116.6,22.99
2021-10-05,27.81,165.03,12.11,359.67,15.02,434.9,8.47,58.52,126.06,118.12,22.44
2021-10-06,27.7844,164.16,12.02,362.97,14.9,438.66,8.23,60.13,129.47,121.12,21.25
2021-10-07,27.97,164.23,12.06,361.16,14.91,437.86,8.37,59.49,127.48,120.42,20.59
2021-10-08,28.065,163.92,12.15,358.39,15.02,434.69,8.55,58.47,124.65,117.86,21.01
2021-10-11,27.9415,164.66,12.2,357.14,15.05,433.62,8.63,57.59,123.38,117.04,20.37
2021-10-12,28.02,167.59,12.1,360.0,15.01,435.18,8.43,58.6,126.27,118.2,19.79
2021-10-13,28.2481,168.0,11.87,366.63,14.76,442.5,7.96,62.53,133.24,124.16,18.16
2021-10-14,28.48,165.33,11.81,368.94,14.64,445.87,7.81,64.08,135.71,127.02,18.17
2021-10-15,28.3,164.92,11.68,372.65,14.59,447.19,7.57,65.69,139.78,128.21,17.58
2021-10-18,28.5178,165.45,11.59,375.47,14.49,450.64,7.42,67.57,142.85,131.13,17.37
2021-10-19,28.6171,166.9,11.6,374.98,14.43,452.41,7.43,67.04,142.4,132.6,17.11
2021-10-20,28.7211,166.75,11.53,377.27,14.39,453.59,7.3,67.8,144.95,133.67,16.34
2021-10-21,28.6812,167.77,11.63,374.1,14.41,453.12,7.48,67.1,141.28,133.22,16.78
2021-10-22,28.79,168.93,11.51,377.93,14.32,455.55,7.25,67.82,145.52,135.24,16.06
2021-10-25,28.8035,167.68,11.48,379.12,14.31,455.96,7.19,68.37,146.88,135.76,16.49
2021-10-26,28.6411,168.12,11.46,380.0,14.38,453.94,7.13,68.09,148.04,133.91,17.07
2021-10-27,28.6303,168.08,11.32,384.22,14.23,458.32,6.9,70.09,152.9,137.73,16.3
2021-10-28,29.07,166.65,11.27,386.11,14.2,459.25,6.79,71.06,155.16,138.61,16.44
2021-10-29,29.1152,167.52,11.23,387.43,14.18,460.04,6.73,71.03,156.69,139.36,16.13
2021-11-01,29.0088,167.16,11.18,389.05,14.13,461.9,6.63,72.72,158.78,141.0,15.5
2021-11-02,28.795,165.77,11.06,393.18,14.04,464.72,6.42,73.99,163.82,143.63,14.63
2021-11-03,28.5602,167.65,10.93,398.22,13.98,466.91,6.19,77.4,169.93,145.56,14.94
2021-11-04,28.975,169.84,10.92,398.6,13.93,468.53,6.17,78.46,170.56,147.14,15.75
2021-11-05,28.912,170.45,10.92,398.06,13.91,468.93,6.19,79.83,169.86,147.55,15.77
2021-11-08,29.12,171.29,11.0,395.32,13.95,467.38,6.31,78.89,166.36,146.03,16.19
2021-11-09,29.035,173.15,11.17,389.51,14.07,463.62,6.6,74.86,159.07,142.54,16.62
2021-11-10,29.0297,174.12,11.12,390.59,14.06,463.77,6.53,76.06,160.36,142.7,16.12
2021-11-11,29.08,174.45,11.02,394.7,13.96,467.27,6.32,78.76,165.45,145.87,15.24
2021-11-12,29.19,174.18,11.02,394.61,13.94,467.43,6.33,78.52,165.4,145.93,14.95
2021-11-15,29.3348,172.92,10.93,397.42,13.9,469.28,6.19,80.96,168.82,147.68,15.02
2021-11-16,28.9243,174.5,10.94,397.63,13.93,468.14,6.19,80.21,169.02,146.56,15.39
2021-11-17,29.1,173.94,10.82,401.75,13.89,469.73,5.99,82.53,174.19,148.03,15.63
2021-11-18,28.69,172.61,10.75,403.99,13.91,468.89,5.89,84.48,177.14,147.32,15.93
2021-11-19,28.9459,168.74,10.87,399.3,13.95,467.57,6.11,81.66,171.0,146.01,16.31
2021-11-22,29.265,167.28,10.92,397.48,13.93,468.19,6.19,81.09,168.67,146.7,15.76
2021-11-23,29.1845,167.12,10.88,398.76,13.89,469.44,6.12,82.78,170.23,147.69,15.41
2021-11-24,27.98,166.85,11.1,391.2,14.19,458.97,6.46,76.63,160.84,138.07,21.18
2021-11-26,27.8845,166.62,10.84,399.69,14.02,464.6,6.05,82.26,170.83,142.96,16.84
2021-11-29,28.38,165.5,11.01,393.82,14.28,455.56,6.31,80.22,163.49,134.85,20.52
2021-11-30,27.5247,166.16,11.2,387.12,14.46,450.5,6.65,76.87,155.1,130.08,22.76
2021-12-01,27.5226,165.24,11.13,389.91,14.22,457.4,6.49,79.01,158.02,135.95,20.8
2021-12-02,27.655,166.63,11.31,383.13,14.36,453.42,6.82,75.02,150.08,132.37,23.5
2021-12-03,27.675,166.22,11.23,386.2,14.19,458.79,6.66,77.28,153.59,137.1,20.73
2021-12-06,28.09,166.81,10.89,397.83,13.9,468.28,6.05,85.26,167.44,145.59,17.28
2021-12-07,28.175,166.9,10.83,399.61,13.85,469.52,5.98,86.42,169.77,146.87,15.79
2021-12-08,28.04,165.88,11.0,393.73,13.95,466.35,6.23,83.34,162.44,143.84,16.42
2021-12-09,28.045,166.58,10.88,398.01,13.81,470.74,6.03,88.45,167.47,147.99,14.92
2021-12-10,28.05,167.0,11.04,392.26,13.93,466.57,6.3,84.34,160.27,144.04,15.74
2021-12-13,28.0997,165.44,11.15,388.2,14.03,463.36,6.49,80.22,155.5,141.02,16.17
2021-12-14,28.25,166.15,10.88,397.05,13.81,470.6,6.06,86.56,165.79,147.54,14.48
2021-12-15,28.26,168.16,11.17,386.84,13.93,466.45,6.5,79.25,153.14,143.59,15.35
2021-12-16,28.0829,167.8,11.22,384.91,14.08,459.87,6.6,77.58,150.8,139.08,16.1
2021-12-17,28.0033,167.09,11.34,380.69,14.22,454.98,6.8,74.87,146.29,134.62,16.95
2021-12-20,28.185,167.02,11.08,389.21,13.97,463.06,6.34,80.46,156.07,141.75,15.75
2021-12-21,27.9456,168.59,10.94,393.95,13.83,467.69,6.12,83.72,161.64,145.98,14.37
2021-12-22,28.162,168.97,10.86,396.92,13.74,470.6,5.98,85.05,165.48,148.59,14.15
2021-12-23,28.4207,169.37,10.68,403.48,13.55,477.26,5.69,90.5,173.39,154.85,13.61
2021-12-27,28.85,168.64,10.72,401.61,13.56,476.87,5.75,89.08,171.35,154.57,13.11
2021-12-28,28.25,168.59,10.73,401.55,13.55,477.48,5.76,89.28,171.08,155.13,12.64
2021-12-29,25.84,169.8,10.77,400.35,13.59,476.16,5.81,87.55,169.48,153.8,12.6
2021-12-30,25.7965,170.96,10.83,397.85,13.62,474.96,5.94,86.23,166.33,152.56,12.43
2021-12-31,26.03,168.33,10.72,401.68,13.54,477.71,5.74,88.68,171.13,155.23,11.81
2022-01-03,25.8322,169.57,10.85,396.47,13.54,477.55,5.97,85.87,164.48,155.1,11.77
2022-01-04,25.7802,169.06,11.2,384.29,13.81,468.38,6.53,77.97,149.35,146.09,13.18
2022-01-05,25.89,166.99,11.2,384.02,13.82,467.94,6.54,76.74,148.94,145.69,13.25
2022-01-06,26.05,167.75,11.32,379.86,13.87,466.09,6.74,74.49,144.07,144.04,12.665
2022-01-07,25.6611,168.26,11.31,380.11,13.87,465.51,6.71,74.64,144.6,143.39,12.35
2022-01-10,25.6573,170.29,11.13,385.82,13.75,469.75,6.43,77.37,150.96,147.33,11.67
2022-01-11,25.5358,170.74,11.11,387.35,13.72,471.02,6.34,78.36,152.68,148.63,11.51
2022-01-12,25.3494,170.16,11.36,377.66,13.91,464.53,34.06,72.4,70.8,71.17,12.55
2022-01-13,25.7036,169.67,11.31,380.01,13.9,464.72,33.5,74.12,71.87,71.23,12.28
2022-01-14,26.1,169.39,11.57,370.55,14.14,456.49,35.9,68.79,66.69,67.46,13.68
2022-01-18,26.03,172.08,11.72,366.48,14.3,451.75,37.15,65.94,64.37,65.37,14.2
2022-01-19,26.1,171.65,11.87,361.72,14.46,446.75,38.61,63.3,61.88,63.19,15.11
2022-01-20,25.76,171.09,12.2,351.69,14.73,437.98,41.79,59.57,56.67,59.47,17.2
2022-01-21,25.6411,172.03,12.12,353.3,14.68,439.84,41.27,60.5,57.49,60.21,17.68
2022-01-24,25.9,172.58,12.42,345.11,14.86,434.47,44.08,56.32,53.25,57.97,17.95
2022-01-25,26.06,169.79,12.44,344.57,14.88,433.38,44.15,57.25,53.15,57.6,18.43
2022-01-26,26.05,167.6,12.55,341.1,14.96,431.24,45.6,56.15,51.56,56.71,18.65
2022-01-27,26.25,167.1,12.15,351.8,14.59,441.95,41.32,63.39,56.37,60.89,16.95
2022-01-28,25.9,168.09,11.77,363.05,14.32,449.91,37.38,68.33,61.83,64.16,15.22
2022-01-31,25.91,168.23,11.7,365.52,14.24,452.95,36.58,68.75,63.01,65.57,13.57
2022-02-01,25.9434,168.84,11.59,368.49,14.1,457.35,35.71,70.4,64.5,67.38,13.11
2022-02-02,25.97,168.6,12.08,353.55,14.43,446.6,39.96,64.23,56.74,62.64,15.47
2022-02-03,26.26,168.86,11.92,358.01,14.35,448.7,38.55,65.0,58.7,63.51,14.64
2022-02-04,25.96,170.11,12.02,355.13,14.39,447.26,39.36,63.65,57.37,62.86,14.03
2022-02-07,25.87,170.63,11.86,359.12,14.28,450.94,38.08,66.06,59.32,64.37,13.09
2022-02-08,26.09,171.21,11.62,366.73,14.07,457.54,35.66,70.4,63.0,67.2,12.34
2022-02-09,26.15,170.56,11.92,358.43,14.34,449.32,38.03,64.91,58.82,63.64,14.06
2022-02-10,26.72,173.81,12.24,347.06,14.61,440.46,41.62,59.0,53.28,59.85,16.66
2022-02-11,26.79,174.74,12.25,347.49,14.65,439.02,41.52,58.98,53.43,59.26,16.93
2022-02-14,26.38,173.08,11.93,356.13,14.41,446.1,38.45,63.53,57.3,62.07,14.89
2022-02-15,26.35,174.86,11.94,356.04,14.39,446.6,38.48,63.28,57.29,62.31,14.03
2022-02-16,26.08,177.25,12.29,345.45,14.71,437.06,41.89,57.63,52.21,58.36,16.42
2022-02-17,26.1,177.12,12.44,341.51,14.79,434.23,43.29,55.86,50.44,57.19,17.005
2022-02-18,26.29,177.49,12.57,338.08,14.96,429.57,44.6,54.33,48.88,55.37,16.82
2022-02-22,26.45,178.29,12.88,329.42,15.22,421.95,48.01,50.27,45.14,52.29,18.28
2022-02-23,26.84,177.14,12.45,340.49,15.0,428.3,43.32,55.3,49.56,54.72,17.44
2022-02-24,26.8,176.55,12.25,345.77,14.67,437.75,41.17,57.65,51.91,58.29,16.37
2022-02-25,26.705,178.38,12.21,346.8,14.69,436.63,40.73,57.33,52.46,57.84,17.54
2022-02-28,27.26,181.62,12.41,341.49,14.92,429.98,42.65,53.89,50.04,55.28,20.34
2022-03-01,27.5015,179.73,12.19,347.22,14.64,437.89,40.58,57.37,52.43,58.28,18.44
2022-03-02,27.44,180.8,12.38,342.26,14.71,435.71,42.27,55.25,50.24,57.43,18.64
2022-03-03,27.28,183.68,12.56,337.3,14.83,432.17,44.11,52.39,48.09,56.04,19.85
2022-03-04,28.1108,186.41,13.02,324.86,15.27,419.43,49.01,46.69,42.72,51.06,22.4
2022-03-07,28.43,191.51,13.08,323.35,15.38,416.25,49.67,45.99,42.13,49.85,22.01
2022-03-08,27.81,185.82,12.59,334.99,14.99,427.41,44.36,51.47,46.64,53.9,20.75
2022-03-09,28.035,186.4,12.74,331.27,15.04,425.48,45.77,48.68,45.14,53.13,19.37
2022-03-10,28.2,185.09,13.01,324.4,15.23,420.07,48.54,46.12,42.34,51.14,19.92
2022-03-11,28.07,182.3,13.26,318.17,15.35,417.0,51.39,43.5,39.86,50.0,20.88
2022-03-14,27.78,178.89,12.84,328.15,15.01,426.17,46.64,47.88,43.55,53.3,19.97
2022-03-15,27.42,180.01,12.35,340.32,14.67,435.62,41.38,52.63,48.44,56.78,17.05
2022-03-16,27.6333,180.89,12.22,344.44,14.49,441.07,39.92,53.7,50.06,58.91,16.62
2022-03-17,27.64,179.3,11.95,351.49,14.34,444.52,37.49,56.91,53.17,60.85,15.33
2022-03-18,28.4782,180.67,12.0,350.08,14.33,444.39,37.74,56.66,52.79,60.85,15.09
2022-03-21,29.12,179.36,11.75,356.96,14.16,449.59,35.53,59.07,55.91,62.93,14.72
2022-03-22,29.4,181.81,11.93,351.83,14.35,443.8,37.03,56.35,53.55,60.5,14.65
2022-03-23,29.05,183.13,11.67,359.65,14.13,450.49,34.59,60.74,57.02,63.18,14.14
2022-03-24,29.3968,182.38,11.66,359.35,14.07,452.69,34.65,60.58,56.93,64.13,13.59
2022-03-25,29.2256,179.06,11.49,364.91,13.97,455.91,33.06,62.89,59.52,65.49,13.25
2022-03-28,29.0605,179.14,11.29,371.19,13.8,461.55,31.37,66.74,62.57,67.97,12.33
2022-03-29,28.92,180.58,11.42,367.09,13.87,458.7,32.32,64.04,60.69,66.72,12.55
2022-03-30,28.593,180.65,11.58,362.54,14.09,451.64,33.67,61.44,58.18,63.63,13.46
2022-03-31,28.85,179.5,11.57,361.85,14.05,452.92,33.78,60.71,57.93,64.08,12.75
2022-04-01,29.1874,180.37,11.34,369.3,13.92,456.8,31.71,64.18,61.55,65.77,11.78
2022-04-04,29.52,179.24,11.58,361.1,14.11,451.03,33.77,60.09,57.48,63.33,13.22
2022-04-05,29.49,179.66,11.84,353.26,14.24,446.52,35.98,55.55,53.7,61.4,13.64
2022-04-06,29.6107,180.34,11.82,354.1,14.17,448.77,35.74,56.19,54.05,62.3,13.13
2022-04-07,29.8495,181.47,11.99,349.15,14.21,447.57,37.2,53.68,51.84,61.86,13.1
2022-04-08,30.04,182.37,12.27,340.89,14.46,439.92,39.84,49.65,48.16,58.63,14.16
2022-04-11,30.2081,183.77,12.3,339.45,14.5,438.29,40.39,49.03,47.54,57.95,14.4
2022-04-12,30.45,184.65,12.07,346.35,14.34,443.31,37.96,51.28,50.39,59.93,12.94
2022-04-13,30.7,184.04,12.34,338.43,14.52,437.79,40.54,47.59,47.0,57.73,13.34
2022-04-14,31.02,184.61,12.32,338.69,14.52,437.97,40.38,48.04,47.13,57.75,13.12
2022-04-18,31.3317,181.82,12.05,346.26,14.28,445.04,37.77,50.73,50.16,60.52,12.13
2022-04-19,30.8,182.71,12.24,341.21,14.29,444.71,39.44,50.6,47.9,60.38,11.7
2022-04-20,31.22,182.06,12.48,334.15,14.5,438.06,41.8,48.03,45.09,57.69,13.02
2022-04-21,31.14,180.29,12.81,325.4,14.91,426.04,45.14,43.97,41.51,52.99,15.39
2022-04-22,30.79,177.05,12.63,329.58,14.81,428.51,43.38,45.95,43.05,53.84,14.85
2022-04-25,30.81,177.32,13.12,317.14,15.24,416.1,48.2,40.91,38.21,49.19,17.23
2022-04-26,31.1,175.98,13.13,316.76,15.21,417.27,48.46,42.66,38.04,49.55,17.75
2022-04-27,31.715,176.93,12.68,328.01,14.81,427.81,43.35,47.76,42.06,53.3,16.36
2022-04-28,31.62,176.91,13.25,313.25,15.37,412.0,49.03,41.88,36.53,47.46,18.27
2022-04-29,32.31,173.63,13.01,318.48,15.28,414.48,46.64,43.8,38.25,48.29,17.84
2022-05-02,31.73,174.09,13.0,318.82,15.21,416.38,46.53,43.94,38.34,48.94,16.31
2022-05-03,31.3863,175.8,12.56,329.6,14.75,429.06,41.79,48.53,42.14,53.38,14.06
2022-05-04,31.92,175.13,13.19,313.0,15.27,413.81,47.95,41.64,35.86,47.74,17.76
2022-05-05,32.39,175.42,13.34,309.25,15.35,411.34,49.81,40.54,34.61,46.87,17.38
2022-05-06,31.97,172.88,13.88,297.15,15.84,398.17,55.61,35.87,30.52,42.37,19.49
2022-05-09,31.68,171.42,13.7,300.76,15.81,399.09,53.65,37.46,31.57,42.6,18.5
2022-05-10,31.8569,172.82,14.12,291.84,16.07,392.75,58.43,33.88,28.76,40.58,18.3
2022-05-11,31.7179,170.17,14.15,291.15,16.08,392.34,58.76,32.83,28.53,40.44,17.82
2022-05-12,32.13,168.79,13.63,301.94,15.71,401.72,52.44,36.15,31.63,43.33,16.11
2022-05-13,32.33,170.4,13.78,298.44,15.76,400.09,54.05,35.12,30.65,42.83,15.09
2022-05-16,31.9,169.33,13.42,306.17,15.45,408.32,49.95,38.14,32.96,45.39,14.52
2022-05-17,31.9,169.42,14.08,291.14,16.06,391.86,57.21,32.99,28.15,39.98,17.65
2022-05-18,31.62,171.91,14.16,289.58,16.16,389.46,58.26,31.85,27.58,39.16,15.98
2022-05-19,31.57,172.03,14.21,288.68,16.15,389.63,58.73,32.01,27.34,39.23,16.01
2022-05-20,31.44,172.83,13.98,293.48,15.86,396.92,55.81,34.27,28.69,41.45,15.74
2022-05-23,31.16,174.13,14.27,287.24,15.97,393.89,59.34,32.69,26.9,40.5,15.75
2022-05-24,31.24,173.08,14.07,291.26,15.83,397.37,56.9,33.82,27.98,41.59,15.28
2022-05-25,31.27,172.76,13.67,299.33,15.51,405.31,52.16,36.28,30.32,44.03,15.09
2022-05-26,31.13,172.85,13.23,309.1,15.13,415.26,47.01,39.94,33.29,47.28,14.21
2022-05-27,31.31,171.14,13.26,308.28,15.21,412.93,47.31,39.13,33.05,46.45,13.84
2022-05-31,31.85,172.23,13.36,306.0,15.34,409.59,48.5,38.73,32.28,45.35,13.69
2022-06-01,31.74,174.35,12.99,313.48,15.05,417.39,44.92,41.49,34.64,47.88,13.26
2022-06-02,32.14,172.58,13.35,306.2,15.3,410.54,47.96,38.52,32.14,45.55,13.46
2022-06-03,32.38,171.82,13.29,307.22,15.26,411.79,47.45,38.5,32.54,45.92,13.18
2022-06-06,32.28,172.94,13.17,309.87,15.11,415.74,46.25,39.94,33.33,47.24,12.69
2022-06-07,32.7,172.78,13.27,307.64,15.28,411.22,47.2,38.55,32.65,45.73,12.65
2022-06-08,32.82,172.23,13.63,299.4,15.64,401.44,51.03,35.46,29.99,42.44,13.55
2022-06-09,32.89,174.54,14.11,288.84,16.09,389.8,56.52,31.38,26.79,38.73,14.79
2022-06-10,33.33,169.93,14.76,275.41,16.71,375.0,64.21,27.24,23.08,34.3,17.8
2022-06-13,33.31,168.57,14.72,275.91,16.76,373.87,63.83,27.7,23.23,33.96,16.98
2022-06-14,32.71,170.77,14.36,282.8,16.51,379.2,59.17,29.44,24.9,35.39,15.55
2022-06-15,32.63,172.69,14.94,271.39,17.05,366.65,66.09,25.9,21.86,32.0,16.95
2022-06-16,32.65,171.27,14.76,274.69,17.02,365.86,63.96,26.54,22.67,32.07,16.19
2022-06-17,32.97,170.63,14.4,281.08,16.61,375.07,59.18,28.54,24.38,34.5,15.78
2022-06-21,32.42,171.31,14.41,280.67,16.64,374.39,59.39,28.23,24.29,34.29,14.85
2022-06-22,32.07,170.26,14.19,284.85,16.47,378.06,56.85,29.45,25.33,35.29,14.79
2022-06-23,32.0,170.09,13.7,294.61,15.94,390.08,51.01,32.62,27.98,38.64,14.39
2022-06-24,32.22,169.9,13.82,292.45,16.0,388.59,52.0,31.95,27.32,38.26,13.71
2022-06-27,32.51,169.62,14.25,283.54,16.34,380.65,56.77,29.09,24.83,35.91,14.27
2022-06-28,32.66,169.49,14.22,283.8,16.35,380.34,56.65,29.25,24.88,35.78,14.37
2022-06-29,32.4,168.46,14.4,280.28,16.5,377.25,58.84,28.07,24.0,34.87,14.53
2022-06-30,32.16,168.32,14.32,282.13,16.33,381.24,57.62,28.24,24.39,35.95,13.99
2022-07-01,32.08,164.75,14.07,286.96,16.29,381.96,54.66,29.3,25.65,36.16,14.01
2022-07-05,32.11,162.14,13.98,288.8,16.23,383.25,53.65,30.07,26.14,36.54,13.65
2022-07-06,32.21,162.23,13.68,294.98,15.99,388.99,50.28,31.91,27.76,38.15,13.44
2022-07-07,32.31,162.3,13.66,295.35,16.01,388.67,50.04,31.99,27.89,38.08,12.99
2022-07-08,32.53,161.43,13.96,289.04,16.18,384.23,53.24,30.64,26.11,36.76,13.53
2022-07-11,32.2,160.83,14.09,286.24,16.34,380.83,54.78,29.38,25.35,35.78,13.74
2022-07-12,32.39,161.6,14.11,285.65,16.41,378.83,55.12,29.15,25.19,35.21,13.39
2022-07-13,32.63,159.33,14.06,286.67,16.47,377.91,54.53,29.91,25.45,34.93,13.45
2022-07-14,32.38,159.01,13.81,291.87,16.15,385.13,51.64,31.48,26.79,36.94,12.44
2022-07-15,32.59,159.16,13.94,289.4,16.28,381.95,52.89,30.59,26.17,36.01,12.94
2022-07-18,32.31,159.54,13.51,298.3,15.85,392.27,48.15,33.3,28.46,38.89,12.69
2022-07-19,32.46,158.04,13.29,303.03,15.73,394.77,45.76,34.91,29.89,39.62,12.25
