Date,BIL,BTAL,LABU,SHV,SOXL,SOXS,TECL,TECS,TMF,UVXY
2018-01-10,91.45,18.53,87.65,110.25,157.19,14.27,124.86,6.18,20.39,8.61
2018-01-11,91.46,18.4,89.59,110.25,157.93,14.2,125.48,6.17,20.62,8.62
2018-01-12,91.45,18.24,91.97,110.27,164.06,13.65,130.1,5.97,21.14,8.8
2018-01-16,91.45,18.55,85.55,110.27,166.37,13.64,128.17,6.03,21.16,9.54
2018-01-17,91.46,18.53,84.66,110.28,174.85,12.73,131.64,5.86,20.56,9.67
2018-01-18,91.47,18.38,85.68,110.3,180.72,12.31,133.49,5.79,20.27,9.35
2018-01-19,91.49,18.67,92.82,110.29,179.82,12.32,132.99,5.79,20.32,9.47
2018-01-22,91.49,18.35,103.27,110.3,185.6,11.91,138.46,5.55,20.45,9.13
2018-01-23,91.5,18.31,107.0,110.32,181.2,12.23,138.38,5.54,20.12,9.64
2018-01-25,91.5,18.6,108.51,110.33,172.0,12.81,137.23,5.6,20.51,9.85
2018-01-26,91.52,18.49,109.94,110.32,178.74,12.21,140.25,5.49,20.01,10.38
2018-01-29,91.49,18.55,108.25,110.33,171.1,12.71,134.02,5.75,19.72,12.15
2018-01-30,91.51,18.65,107.81,110.34,175.25,12.38,135.87,5.62,19.96,11.53
2018-01-31,91.41,18.65,100.19,110.24,169.0,12.78,135.0,5.68,19.89,11.68
2018-02-01,91.44,18.59,98.5,110.25,166.04,12.91,132.85,5.77,18.81,11.48
2018-02-02,91.45,18.62,92.43,110.3,150.25,14.35,120.9,6.27,18.31,15.19
2018-02-05,91.42,18.83,82.0,110.26,127.9,16.44,104.81,7.12,18.91,29.16
2018-02-06,91.43,18.79,90.9,110.24,147.9,14.16,117.86,6.32,18.73,18.77
2018-02-07,91.43,18.85,93.88,110.25,142.51,14.57,115.82,6.45,17.76,18.96
2018-02-08,91.43,18.46,82.34,110.24,131.36,15.42,104.5,6.96,17.79,23.81
2018-02-09,91.46,18.78,82.0,110.23,137.16,14.82,110.55,6.55,18.0,21.73
2018-02-12,91.44,18.8,83.4,110.25,136.88,14.75,110.75,6.55,18.04,22.47
2018-02-13,91.45,18.7,83.45,110.25,137.5,14.75,111.82,6.47,17.94,21.02
2018-02-14,91.47,18.48,95.69,110.23,153.82,13.17,123.33,5.89,17.82,15.32
2018-02-15,91.46,18.68,94.67,110.26,152.36,13.24,125.93,5.73,18.19,16.69
2018-02-16,91.47,18.77,92.0,110.25,151.34,13.3,124.11,5.8,17.89,17.29
2018-02-20,91.48,18.67,91.15,110.28,164.31,12.2,128.12,5.6,17.84,17.1
2018-02-21,91.48,18.58,93.23,110.28,157.85,12.66,125.71,5.73,17.38,16.98
2018-02-22,91.49,18.46,97.0,110.31,168.5,11.86,133.91,5.33,18.03,14.02
2018-02-26,91.48,18.5,97.18,110.29,174.71,11.35,138.61,5.14,17.95,14.03
2018-02-27,91.5,18.68,94.19,110.3,177.0,11.21,136.53,5.2,17.94,15.33
2018-02-28,91.42,18.48,88.5,110.21,169.23,11.74,132.0,5.4,18.02,17.09
2018-03-01,91.43,18.88,82.95,110.21,153.87,12.76,120.31,5.91,18.2,20.26
2018-03-02,91.45,18.43,92.53,110.22,166.58,11.86,126.26,5.62,18.17,18.2
2018-03-05,91.45,18.68,98.88,110.21,177.8,11.13,134.4,5.28,17.96,16.34
2018-03-06,91.44,18.68,96.2,110.23,176.41,11.14,130.21,5.46,18.06,17.74
2018-03-07,91.45,18.55,104.59,110.24,186.92,10.52,139.76,5.06,17.79,15.15
2018-03-09,91.47,18.57,108.73,110.25,199.2,9.84,145.9,4.86,17.91,14.04
2018-03-12,91.45,18.58,109.7,110.26,204.98,9.57,147.99,4.79,18.25,14.13
2018-03-13,91.47,18.77,105.32,110.26,193.29,10.09,140.72,5.02,18.76,15.14
2018-03-15,91.47,18.81,99.17,110.27,192.09,10.17,141.59,5.01,18.61,14.56
2018-03-16,91.47,18.71,97.0,110.26,186.12,10.5,136.55,5.18,18.35,14.8
2018-03-19,91.48,18.64,93.43,110.26,181.0,10.78,130.91,5.36,18.17,16.18
2018-03-20,91.48,18.6,93.44,110.26,182.94,10.66,130.6,5.39,18.01,15.66
2018-03-21,91.48,18.36,92.99,110.3,176.73,10.97,124.41,5.66,18.81,17.04
2018-03-22,91.5,19.09,88.49,110.31,169.27,11.38,119.0,5.87,18.5,18.17
2018-03-23,91.5,19.06,87.09,110.3,164.71,11.63,116.3,5.94,18.66,18.14
2018-03-26,91.52,19.13,90.51,110.3,177.6,10.61,124.58,5.5,18.56,17.98
2018-03-27,91.52,19.29,78.96,110.33,151.39,12.33,109.4,6.21,19.32,19.74
2018-03-28,91.44,19.42,78.8,110.25,148.2,12.4,112.55,30.31,19.4,19.37
2018-04-02,91.44,19.53,70.55,110.24,140.35,12.96,108.97,30.78,19.39,20.43
2018-04-03,91.43,19.55,66.9,110.26,130.61,13.73,103.35,32.57,19.38,22.1
2018-04-04,91.46,19.55,78.0,110.26,151.4,11.91,117.08,28.64,18.76,18.92
2018-04-05,91.46,19.51,70.1,110.28,137.56,13.04,112.0,29.92,19.03,19.14
2018-04-06,91.47,19.48,69.95,110.29,135.69,13.23,109.65,30.37,19.01,19.45
2018-04-09,91.47,19.33,74.97,110.29,142.47,12.55,114.03,29.02,19.28,19.07
2018-04-10,91.48,19.32,77.87,110.27,143.62,12.27,115.29,28.85,19.58,19.98
2018-04-11,91.47,19.21,82.74,110.3,149.84,11.82,117.5,27.96,19.16,18.94
2018-04-12,91.48,19.13,85.75,110.29,159.86,11.11,121.41,27.13,18.92,17.6
2018-04-13,91.5,19.34,83.5,110.3,153.42,11.5,120.5,27.43,18.79,16.69
2018-04-16,91.49,19.29,82.23,110.3,154.45,11.41,123.89,26.65,19.09,15.5
2018-04-17,91.5,19.12,81.15,110.32,135.0,12.86,121.48,27.07,18.13,14.87
2018-04-20,91.51,19.13,78.79,110.32,128.17,13.45,117.8,27.92,17.8,14.79
2018-04-24,91.52,19.15,74.0,110.33,123.78,13.9,110.35,29.58,17.46,16.58
2018-04-25,91.53,19.23,74.2,110.34,126.92,13.52,113.68,28.75,17.59,16.1
2018-04-26,91.54,19.24,77.73,110.34,133.43,12.83,119.39,27.31,17.92,15.19
2018-04-27,91.55,19.16,79.63,110.35,125.19,13.69,115.96,28.12,18.18,14.8
2018-04-30,91.44,19.27,75.58,110.23,127.97,13.34,119.0,27.44,18.12,14.64
2018-05-02,91.47,19.09,72.07,110.25,125.72,13.52,116.11,28.07,18.36,15.31
2018-05-04,91.46,19.27,76.31,110.27,140.03,12.1,125.78,25.83,18.24,14.2
2018-05-07,91.47,19.31,77.78,110.28,139.96,12.07,126.08,25.74,18.07,14.33
2018-05-08,91.46,19.25,77.75,110.26,145.8,11.62,128.28,25.24,17.87,13.92
2018-05-09,91.48,19.18,82.3,110.28,152.61,11.03,133.77,24.25,18.03,13.12
2018-05-10,91.5,19.11,79.25,110.3,155.67,10.84,136.49,23.72,18.4,12.36
2018-05-11,91.48,19.08,87.5,110.3,160.74,10.43,138.16,23.47,18.15,11.83
2018-05-14,91.49,19.2,88.15,110.29,157.37,10.69,133.62,24.21,17.58,12.12
2018-05-15,91.51,19.17,91.52,110.32,159.87,10.5,132.85,24.39,17.18,11.91
2018-05-17,91.52,18.82,92.5,110.34,155.89,10.73,131.36,24.72,17.1,11.71
2018-05-18,91.52,18.8,94.0,110.33,160.05,10.45,134.2,24.12,17.37,11.1
2018-05-21,91.53,18.69,87.75,110.34,162.06,10.35,135.83,23.86,17.43,11.04
2018-05-22,91.54,19.04,88.15,110.36,162.66,10.26,136.18,23.7,18.09,11.15
2018-05-24,91.55,19.11,89.36,110.39,164.5,10.16,135.55,23.79,18.45,11.25
2018-05-25,91.55,19.23,88.61,110.38,165.76,10.06,133.44,24.19,19.0,11.97
2018-05-29,91.55,19.2,89.46,110.42,167.9,9.93,134.86,23.88,19.1,12.7
2018-05-30,91.58,19.2,93.73,110.4,167.72,9.93,135.91,23.65,19.39,12.38
2018-05-31,91.45,19.19,98.9,110.28,168.88,9.9,138.27,23.3,18.81,11.72
2018-06-01,91.45,19.22,102.84,110.28,178.0,9.32,144.28,22.38,18.82,11.32
2018-06-04,91.46,19.23,99.7,110.27,182.0,9.16,147.3,21.8,18.71,10.99
2018-06-05,91.46,19.07,102.84,110.28,183.36,9.07,148.85,21.66,18.31,10.65
2018-06-06,91.46,19.1,104.19,110.28,186.99,8.88,150.51,21.45,18.13,10.1
2018-06-07,91.48,19.15,98.5,110.3,175.1,9.4,143.65,22.36,18.54,10.72
2018-06-08,91.48,18.98,99.89,110.31,175.61,9.41,146.68,21.91,18.27,10.33
2018-06-11,91.49,19.26,98.45,110.3,176.67,9.35,147.75,21.81,18.23,9.96
2018-06-12,91.48,19.25,101.63,110.32,178.19,9.29,149.02,21.74,18.44,9.84
2018-06-13,91.5,19.29,103.09,110.33,180.24,9.2,148.48,21.63,18.6,9.78
2018-06-14,91.51,19.4,101.5,110.34,176.09,9.38,148.0,21.67,19.12,9.99
2018-06-15,91.52,19.43,100.68,110.34,176.0,9.39,145.03,22.08,18.96,10.28
2018-06-18,91.52,19.42,101.13,110.34,166.61,9.89,142.75,22.4,19.07,10.63
2018-06-19,91.53,19.39,109.25,110.37,172.65,9.55,146.95,21.72,18.93,10.07
2018-06-20,91.54,19.6,114.79,110.38,174.77,9.4,148.52,21.74,18.75,10.11
2018-06-21,91.54,19.57,108.85,110.38,166.95,9.82,144.47,22.09,18.63,10.46
2018-06-22,91.55,19.75,105.5,110.4,155.0,10.58,138.45,22.98,18.87,11.03
2018-06-25,91.54,19.9,100.02,110.4,149.04,10.93,134.5,23.69,18.91,12.08
2018-06-26,91.56,19.76,100.27,110.4,150.51,10.84,135.95,23.4,19.37,11.91
2018-06-27,91.56,20.08,90.35,110.43,136.66,11.88,129.0,24.68,19.58,13.29
2018-06-28,91.58,19.9,93.0,110.43,144.05,11.22,135.35,23.4,19.57,12.17
2018-06-29,91.45,20.07,92.5,110.3,137.78,11.8,129.87,24.3,19.51,13.19
2018-07-02,91.45,20.14,99.0,110.28,145.46,11.08,138.5,22.85,19.4,11.97
2018-07-03,91.46,20.12,101.8,110.31,140.67,11.52,134.98,23.47,19.64,12.05
2018-07-05,91.47,20.06,103.28,110.33,146.34,10.97,137.93,22.86,19.97,11.84
2018-07-06,91.47,19.82,112.0,110.31,157.15,10.18,144.98,21.74,19.64,10.5
2018-07-09,91.49,19.86,110.44,110.33,156.0,10.29,146.41,21.56,19.54,9.97
2018-07-10,91.48,19.87,105.85,110.34,152.2,10.46,143.48,22.23,19.8,10.5
2018-07-11,91.49,19.97,110.28,110.35,147.2,10.77,146.55,21.49,19.68,9.99
2018-07-12,91.51,19.95,111.77,110.35,151.2,10.53,151.75,20.64,19.9,9.88
2018-07-13,91.51,19.92,110.82,110.36,149.22,10.66,151.96,20.73,19.71,9.5
2018-07-16,91.52,19.9,105.0,110.36,145.33,10.92,147.12,21.43,19.75,9.71
2018-07-17,91.51,19.72,109.4,110.37,156.8,10.13,153.22,20.5,19.59,9.19
2018-07-18,91.52,19.85,107.91,110.39,156.4,10.12,151.82,20.78,19.47,9.47
2018-07-19,91.54,20.07,109.83,110.4,155.9,10.16,152.12,20.67,19.39,9.66
2018-07-20,91.55,19.87,109.26,110.4,153.01,10.34,151.27,20.95,18.78,9.54
2018-07-23,91.54,19.85,110.51,110.39,158.14,10.01,158.14,19.87,18.28,9.06
2018-07-24,91.55,19.98,101.39,110.41,150.2,10.6,156.01,20.08,18.6,9.38
2018-07-25,91.57,19.89,100.27,110.41,155.5,10.19,154.4,20.31,18.48,9.17
2018-07-26,91.57,19.83,101.63,110.43,161.5,9.76,154.71,20.16,18.51,9.07
2018-07-27,91.58,20.16,93.0,110.44,158.55,9.94,146.37,21.36,18.13,9.45
2018-07-30,91.58,19.86,89.14,110.45,157.01,10.01,140.81,22.09,18.48,9.57
2018-07-31,91.44,20.29,93.31,110.28,158.29,10.01,143.53,21.71,17.9,9.35
2018-08-01,91.46,20.09,91.8,110.29,152.32,10.32,140.79,22.11,18.07,9.93
2018-08-02,91.46,20.18,96.25,110.31,161.26,9.76,150.25,20.74,18.14,9.19
2018-08-03,91.48,20.07,91.1,110.32,161.33,9.77,150.89,20.59,18.47,8.94
2018-08-06,91.48,20.02,93.43,110.3,166.73,9.49,155.0,20.0,18.23,8.37
2018-08-07,91.48,19.84,94.99,110.31,168.12,9.4,155.12,20.0,18.08,8.27
2018-08-08,91.48,20.06,93.33,110.32,168.23,9.39,157.22,19.81,18.32,8.08
2018-08-09,91.5,20.13,92.5,110.35,155.74,10.1,153.57,20.25,18.86,8.8
2018-08-10,91.51,20.21,92.83,110.35,153.34,10.18,153.63,20.11,18.77,9.01
2018-08-13,91.51,20.16,92.21,110.36,155.9,10.07,154.02,20.14,18.94,9.34
2018-08-14,91.5,20.33,90.52,110.35,149.41,10.5,152.2,20.37,18.96,9.6
2018-08-15,91.52,20.36,88.2,110.37,149.53,10.43,154.5,20.01,19.03,9.22
2018-08-16,91.52,20.37,88.75,110.37,141.11,11.06,151.72,20.43,19.15,9.12
2018-08-17,91.52,20.24,89.1,110.39,143.0,10.84,154.59,20.03,19.44,8.35
2018-08-20,91.54,20.2,87.64,110.4,143.4,10.89,153.77,20.1,19.31,8.29
2018-08-21,91.54,20.1,92.25,110.41,148.75,10.46,152.57,20.31,19.6,8.62
2018-08-22,91.56,20.17,96.85,110.43,152.06,10.26,154.44,20.03,19.6,8.35
2018-08-23,91.56,20.18,95.96,110.42,154.44,10.07,156.84,19.79,19.41,8.22
2018-08-24,91.56,19.97,96.76,110.44,162.3,9.56,163.0,19.0,19.5,8.14
2018-08-27,91.56,19.66,100.96,110.44,168.88,9.2,166.35,18.63,19.1,8.22
2018-08-28,91.58,20.04,102.91,110.43,168.54,9.18,166.0,18.68,19.05,8.34
2018-08-29,91.58,20.07,104.57,110.45,168.35,9.18,168.81,18.34,19.24,8.36
2018-08-30,91.59,20.12,106.0,110.47,164.0,9.42,167.58,18.39,19.52,8.73
2018-08-31,91.45,19.82,107.38,110.3,165.77,9.3,167.09,18.47,18.72,8.51
2018-09-04,91.46,20.15,105.96,110.3,171.0,9.02,166.43,18.63,18.64,8.61
2018-09-05,91.48,20.31,104.0,110.33,167.88,9.22,159.99,19.32,18.63,8.59
2018-09-06,91.48,20.34,94.73,110.32,154.0,9.96,154.2,19.99,18.42,9.24
2018-09-07,91.48,20.39,96.53,110.34,157.69,9.75,157.5,19.59,18.35,8.93
2018-09-10,91.48,20.37,94.5,110.34,156.26,9.86,155.19,19.88,18.27,8.97
2018-09-11,91.49,20.36,95.6,110.34,149.06,10.25,159.88,19.26,18.26,8.38
2018-09-12,91.52,20.42,95.59,110.36,153.58,9.91,161.96,19.03,18.39,7.99
2018-09-13,91.52,20.28,94.6,110.35,156.8,9.78,165.0,18.71,17.98,7.84
2018-09-14,91.51,20.19,93.25,110.35,156.26,9.78,163.04,18.81,17.86,7.65
2018-09-17,91.53,20.33,90.08,110.37,154.11,9.87,157.28,19.52,17.81,39.47
2018-09-18,91.52,20.05,91.89,110.36,156.2,9.76,160.36,19.14,17.35,38.04
2018-09-19,91.54,19.88,94.26,110.37,159.67,9.49,162.42,18.84,17.14,36.82
2018-09-20,91.54,19.98,97.28,110.38,162.53,9.32,166.69,18.44,17.24,36.7
2018-09-21,91.55,19.97,92.31,110.38,157.24,9.61,160.68,19.1,17.2,37.11
2018-09-24,91.55,20.13,96.25,110.39,160.78,9.38,164.72,18.55,17.04,36.06
2018-09-25,91.57,19.05,97.05,110.4,152.7,9.84,164.83,18.52,17.21,36.64
2018-09-26,91.58,20.09,93.47,110.41,151.1,9.96,164.57,18.51,17.33,37.15
2018-09-27,91.57,20.15,92.62,110.43,150.82,9.99,164.59,18.62,17.6,37.49
2018-09-28,91.44,20.09,94.4,110.27,155.89,9.65,169.8,17.99,17.19,35.3
2018-10-01,91.44,20.14,90.22,110.27,154.87,9.68,169.34,18.08,17.18,36.26
2018-10-02,91.45,19.93,86.81,110.28,158.11,9.55,171.55,17.83,17.02,35.47
2018-10-03,91.47,20.26,88.87,110.27,153.6,9.78,169.31,18.08,16.08,36.74
2018-10-04,91.48,20.15,81.18,110.3,146.41,10.22,161.89,18.8,15.73,38.34
2018-10-05,91.48,20.33,76.0,110.31,135.0,11.13,154.0,19.69,15.56,41.9
2018-10-08,91.48,20.57,74.5,110.31,130.73,11.35,150.5,20.19,15.64,42.4
2018-10-09,91.49,20.4,71.7,110.31,127.6,11.73,149.38,20.27,15.62,43.05
2018-10-10,91.5,20.7,65.0,110.31,114.7,12.82,129.64,23.02,15.98,51.3
2018-10-11,91.5,20.39,66.61,110.32,120.61,12.06,135.5,21.76,16.16,50.99
2018-10-12,91.51,20.59,65.31,110.35,115.86,12.58,135.43,21.77,16.25,54.27
2018-10-15,91.51,20.7,65.57,110.35,118.7,12.29,135.19,21.71,16.14,50.82
2018-10-16,91.51,20.7,72.56,110.34,127.99,11.34,142.46,20.4,16.24,47.76
2018-10-17,91.53,20.25,72.44,110.35,122.42,11.76,138.04,21.07,15.8,49.53
2018-10-18,91.53,21.0,69.82,110.36,117.03,12.22,134.0,21.51,15.89,52.73
2018-10-19,91.53,21.08,64.32,110.38,111.5,12.85,133.65,21.66,15.93,52.18
2018-10-22,91.53,22.0,55.57,110.38,102.65,13.89,126.94,22.81,16.26,60.16
2018-10-23,91.56,21.29,59.93,110.4,104.16,13.68,132.23,21.88,16.08,55.84
2018-10-24,91.56,21.8,47.97,110.42,90.01,15.27,120.61,23.51,16.17,62.08
2018-10-25,91.58,21.26,50.64,110.42,87.59,15.48,116.9,24.03,16.33,67.12
2018-10-26,91.58,21.34,54.25,110.44,93.61,14.5,124.55,22.43,16.29,62.8
2018-10-29,91.59,22.0,46.8,110.43,85.82,15.89,112.48,24.82,16.04,67.62
2018-10-30,91.59,21.75,50.26,110.44,101.5,13.24,122.31,22.77,15.84,61.22
2018-10-31,91.46,21.6,50.21,110.28,101.92,13.16,126.27,22.14,15.56,60.48
2018-11-01,91.45,21.0,58.91,110.28,114.27,11.58,125.97,21.85,15.68,55.85
2018-11-02,91.46,21.99,58.12,110.29,108.7,12.0,121.99,22.62,15.39,58.16
2018-11-05,91.47,20.92,56.5,110.29,105.71,12.38,121.3,22.8,15.44,57.15
2018-11-06,91.48,20.86,58.35,110.29,114.86,11.41,128.45,21.54,15.67,51.26
2018-11-07,91.49,20.9,59.77,110.31,110.99,11.8,133.27,20.58,15.56,48.5
2018-11-08,91.5,21.25,56.6,110.32,108.0,12.04,130.53,20.94,15.5,49.12
2018-11-09,91.51,21.0,51.0,110.34,101.33,12.81,123.78,22.09,15.97,50.2
2018-11-12,91.5,21.36,46.1,110.34,94.01,13.66,114.81,23.56,15.91,56.27
2018-11-13,91.51,21.37,46.18,110.34,99.49,12.89,117.94,22.95,15.8,55.14
2018-11-14,91.53,21.78,40.01,110.36,95.98,13.29,111.07,24.51,16.2,60.67
2018-11-15,91.54,22.0,43.37,110.38,95.85,13.13,114.1,23.61,16.05,59.58
2018-11-16,91.54,20.8,47.38,110.39,100.54,12.54,116.0,23.16,16.18,54.18
2018-11-19,91.55,21.04,40.39,110.4,83.59,14.81,95.74,27.97,16.5,64.3
2018-11-20,91.58,21.63,44.09,110.42,94.79,13.07,101.82,25.94,16.37,61.7
2018-11-21,91.57,21.33,43.53,110.42,91.0,13.7,96.3,27.42,16.69,63.41
2018-11-23,91.58,21.95,47.49,110.43,96.5,12.88,101.0,26.17,16.36,60.19
2018-11-26,91.58,21.29,47.39,110.43,96.09,12.93,100.9,26.03,16.31,57.87
2018-11-27,91.58,22.0,46.25,110.44,101.36,12.3,106.47,24.63,16.35,54.15
2018-11-28,91.6,21.33,49.24,110.46,103.66,11.93,114.08,22.99,16.34,54.28
2018-11-29,91.62,21.42,48.83,110.47,102.94,11.96,111.92,23.22,16.51,55.04
2018-11-30,91.45,22.0,56.75,110.27,116.87,10.48,123.99,20.96,16.35,46.58
2018-12-03,91.46,21.76,55.64,110.29,112.85,10.86,120.41,21.63,17.27,48.5
2018-12-04,91.48,21.34,45.85,110.32,90.58,13.19,100.74,25.15,18.04,64.14
2018-12-06,91.49,22.0,48.96,110.32,96.41,12.37,107.33,23.73,17.72,59.22
2018-12-07,91.5,21.95,43.88,110.34,85.73,13.75,96.2,26.39,18.16,65.59
2018-12-10,91.5,22.25,47.44,110.34,94.06,12.47,106.57,23.69,18.21,61.58
2018-12-11,91.51,22.15,46.91,110.35,95.81,12.27,107.07,23.57,18.07,61.73
2018-12-12,91.52,21.85,47.85,110.36,97.27,12.11,105.9,23.77,17.97,62.24
2018-12-13,91.52,22.05,42.2,110.37,91.25,12.92,101.0,25.0,18.04,64.44
2018-12-14,91.53,22.17,40.85,110.38,89.5,13.13,95.87,26.07,18.05,66.89
2018-12-17,91.54,22.09,39.88,110.21,89.19,13.17,93.21,26.87,18.39,68.88
2018-12-18,91.39,21.98,36.62,110.21,89.57,13.13,92.62,26.94,18.86,71.26
2018-12-19,91.39,22.25,32.18,110.24,78.61,14.6,86.16,28.9,19.76,73.64
2018-12-20,91.41,22.25,29.83,110.25,78.48,14.63,82.93,29.96,19.32,76.64
2018-12-21,91.42,23.38,24.44,110.26,71.53,16.04,72.77,33.91,19.34,83.79
2018-12-24,91.42,22.26,26.3,110.26,69.79,16.35,70.6,34.56,19.27,87.42
2018-12-26,91.43,22.53,29.09,110.29,74.35,14.78,78.06,30.64,19.26,88.78
2018-12-27,91.45,21.88,29.98,110.31,81.82,13.46,85.03,27.66,18.84,86.78
2018-12-28,91.46,22.06,31.66,110.31,84.57,12.93,84.81,27.76,18.95,83.08
2018-12-31,91.47,22.26,31.01,110.32,77.71,14.02,80.0,29.29,19.44,86.0
2019-01-02,91.47,21.99,34.4,110.33,79.73,13.7,78.36,29.92,19.74,80.4
2019-01-03,91.49,22.0,33.31,110.36,73.83,14.36,76.29,30.09,19.77,78.15
2019-01-04,91.48,21.84,39.5,110.38,80.98,12.91,81.9,27.66,19.88,72.49
2019-01-07,91.49,21.16,45.34,110.38,86.63,12.02,86.37,26.17,19.42,69.14
2019-01-08,91.5,21.22,45.81,110.37,85.17,12.24,87.08,25.88,19.22,67.92
2019-01-09,91.52,21.25,44.47,110.39,86.41,11.94,87.51,25.77,19.22,68.07
2019-01-10,91.52,21.39,47.41,110.41,90.28,11.45,88.91,25.43,18.99,66.68
2019-01-11,91.53,21.15,46.12,110.42,90.75,11.36,87.42,25.76,19.0,64.7
2019-01-14,91.53,21.39,44.99,110.42,90.43,11.35,88.04,25.57,18.86,61.98
2019-01-15,91.54,21.28,48.14,110.43,91.45,11.26,91.78,24.43,18.43,57.45
2019-01-16,91.55,21.28,46.26,110.45,86.91,11.86,90.45,24.81,18.72,60.56
2019-01-17,91.56,21.35,49.21,110.48,93.95,10.93,95.69,23.5,18.5,56.48
2019-01-18,91.56,20.95,48.65,110.47,94.73,10.8,95.4,23.53,18.7,57.79
2019-01-22,91.58,21.35,46.35,110.48,91.32,11.14,93.5,23.79,18.54,62.7
2019-01-23,91.59,21.47,43.33,110.5,92.89,10.87,94.46,23.71,18.99,63.8
2019-01-24,91.59,21.16,45.71,110.51,103.42,9.53,97.92,22.83,18.86,58.33
2019-01-25,91.61,21.11,45.24,110.52,96.8,10.03,95.32,23.32,18.8,60.1
2019-01-28,91.6,21.39,44.42,110.51,102.86,9.49,96.02,23.05,18.82,59.33
2019-01-29,91.61,21.39,44.69,110.52,103.14,9.44,97.43,22.84,18.96,58.86
2019-01-30,91.62,21.19,46.62,110.54,105.99,9.13,99.9,22.09,19.27,56.17
2019-01-31,91.46,21.05,49.49,110.37,106.6,9.09,100.96,21.86,19.37,52.55
2019-02-01,91.45,21.21,50.26,110.36,110.4,8.77,103.0,21.44,18.88,51.66
2019-02-04,91.46,21.3,50.9,110.37,112.0,8.64,108.79,20.2,18.99,48.96
2019-02-05,91.47,21.21,50.15,110.38,117.5,8.24,110.92,19.87,19.3,48.41
2019-02-06,91.48,21.28,49.54,110.4,118.0,8.15,108.56,20.19,19.35,50.78
2019-02-07,91.5,21.42,45.53,110.43,109.1,8.74,103.82,21.16,19.74,52.75
2019-02-08,91.5,21.5,48.51,110.42,115.59,8.31,109.64,19.98,19.54,49.06
2019-02-11,91.5,21.45,49.72,110.43,119.8,7.97,110.59,19.75,19.42,47.52
2019-02-12,91.51,21.37,51.42,110.43,124.98,7.63,114.48,19.17,19.19,47.31
2019-02-13,91.53,21.21,49.97,110.45,122.04,7.8,112.37,19.56,19.64,49.38
2019-02-14,91.54,21.28,51.77,110.47,127.99,7.46,116.13,18.82,19.33,47.55
2019-02-15,91.55,21.17,54.81,110.47,124.57,7.65,115.35,18.99,19.72,47.72
2019-02-19,91.55,21.29,52.9,110.48,127.08,7.5,116.98,18.72,19.54,46.06
2019-02-20,91.57,21.0,51.75,110.51,129.79,7.34,116.1,18.88,19.11,44.12
2019-02-21,91.57,21.03,50.67,110.5,129.64,7.36,118.78,18.42,19.27,43.53
2019-02-22,91.58,20.86,57.7,110.51,137.01,6.94,124.37,17.59,19.15,40.56
2019-02-25,91.58,20.81,58.61,110.51,132.44,7.2,122.11,17.94,19.4,44.18
2019-02-26,91.59,20.85,58.1,110.53,129.22,7.36,122.73,17.84,19.12,44.5
2019-02-27,91.6,20.91,61.06,110.55,124.86,7.62,122.15,17.89,18.82,43.95
2019-02-28,91.45,21.12,60.93,110.34,130.54,7.25,125.05,17.4,18.36,42.15
2019-03-01,91.44,21.14,66.47,110.34,132.97,7.14,126.62,17.3,18.34,40.08
2019-03-04,91.45,20.93,61.77,110.35,129.77,7.33,123.18,17.75,18.34,42.07
2019-03-05,91.46,20.92,60.81,110.36,127.86,7.41,122.04,17.9,18.62,42.66
2019-03-06,91.48,21.45,53.31,110.38,120.0,7.87,119.13,18.27,18.98,45.34
2019-03-07,91.49,21.55,50.5,110.4,111.64,8.42,112.53,19.41,19.19,49.37
2019-03-08,91.49,21.43,54.11,110.41,119.83,7.87,118.27,18.47,19.33,46.19
2019-03-11,91.5,21.35,57.98,110.4,126.87,7.41,125.4,17.33,19.24,41.74
2019-03-12,91.51,21.32,60.37,110.42,129.53,7.25,128.2,17.04,19.43,40.23
2019-03-13,91.51,21.39,62.89,110.44,129.15,7.29,129.8,16.77,19.44,39.99
2019-03-14,91.52,21.15,61.96,110.44,130.8,7.2,130.71,16.6,19.46,38.68
2019-03-15,91.52,21.2,62.65,110.46,138.66,6.75,135.08,16.15,19.37,38.31
2019-03-18,91.54,21.07,63.44,110.46,140.44,6.65,137.4,15.65,19.08,37.08
2019-03-19,91.54,21.3,61.79,110.47,141.99,6.54,136.08,15.82,19.36,38.45
2019-03-20,91.55,21.16,58.39,110.49,138.55,6.71,135.7,15.95,19.97,39.8
2019-03-21,91.55,21.18,61.99,110.51,150.17,6.13,143.07,14.98,20.53,39.42
2019-03-22,91.57,21.69,54.61,110.53,137.17,6.64,134.0,15.96,20.86,44.72
2019-03-25,91.57,21.8,56.92,110.53,139.79,6.5,136.81,15.58,20.78,42.26
2019-03-26,91.57,21.56,57.8,110.55,138.5,6.56,136.22,15.64,21.13,41.12
2019-03-27,91.6,21.9,54.95,110.56,133.36,6.79,134.33,15.88,21.56,41.73
2019-03-28,91.6,21.72,57.9,110.56,136.11,6.65,138.02,15.48,21.26,39.72
2019-03-29,91.43,21.36,61.51,110.37,143.66,6.27,142.57,14.9,21.19,38.36
2019-04-01,91.44,21.23,59.78,110.37,147.44,6.09,144.71,14.72,20.74,38.05
2019-04-02,91.44,21.37,63.4,110.38,153.55,5.86,148.47,14.32,20.3,36.79
