Date,BSV,SQQQ,TECL,TQQQ,UPRO,UVXY
2019-07-05,80.28,33.44,165.64,64.77,56.32,28.14
2019-07-08,80.23,33.99,162.89,63.68,55.44,29.44
2019-07-09,80.25,32.42,169.92,66.77,57.08,27.77
2019-07-10,80.27,31.88,172.43,67.81,57.59,26.56
2019-07-11,80.24,32.01,174.61,67.58,57.89,26.18
2019-07-12,80.28,31.34,178.19,68.96,58.58,25.64
2019-07-15,80.25,31.39,178.25,68.89,58.33,25.46
2019-07-16,80.27,31.77,174.41,68.08,57.79,25.41
2019-07-17,80.35,32.71,171.28,66.08,56.29,26.71
2019-07-18,80.42,31.46,180.0,68.67,57.89,25.6
2019-07-19,80.42,32.61,175.17,66.24,56.5,26.66
2019-07-22,80.41,31.55,182.73,68.4,57.34,25.27
2019-07-23,80.45,31.82,181.42,67.83,57.36,24.95
2019-07-24,80.44,31.11,185.82,69.34,58.37,23.9
2019-07-25,80.39,31.13,184.86,69.29,58.23,24.04
2019-07-26,80.39,30.78,185.7,69.96,58.85,23.78
2019-07-29,80.4,31.74,181.34,67.83,57.69,24.82
2019-07-30,80.44,31.2,185.06,68.99,58.32,24.88
2019-07-31,80.29,32.59,174.03,65.96,56.31,27.09
2019-08-01,80.53,33.99,166.94,63.21,54.2,30.24
2019-08-02,80.75,36.99,148.94,57.82,51.0,33.96
2019-08-05,80.78,37.38,147.9,56.71,49.73,34.89
2019-08-06,80.95,38.01,143.74,55.6,48.89,37.25
2019-08-07,80.75,35.75,155.56,59.3,51.64,32.79
2019-08-08,80.82,34.4,159.99,61.27,53.16,31.57
2019-08-09,80.86,35.5,154.16,59.28,51.71,33.3
2019-08-12,80.83,36.16,150.42,58.16,50.51,36.72
2019-08-13,80.83,35.35,153.27,59.18,50.62,35.25
2019-08-14,80.91,36.55,148.29,56.88,48.83,37.17
2019-08-15,80.99,35.9,151.74,57.85,49.68,36.12
2019-08-16,80.96,33.59,162.12,61.59,52.65,31.9
2019-08-19,81.03,33.7,161.1,61.43,52.4,30.64
2019-08-20,80.98,33.31,164.13,62.06,52.75,29.48
2019-08-21,80.95,33.16,165.9,62.36,53.11,28.83
2019-08-22,80.97,34.36,161.07,60.1,51.88,31.28
2019-08-23,81.1,35.62,153.02,57.47,49.8,32.88
2019-08-26,81.07,34.46,156.74,59.26,50.99,33.0
2019-08-27,81.17,35.79,150.32,57.1,49.18,36.1
2019-08-28,81.16,33.76,159.37,60.45,52.11,32.22
2019-08-29,81.11,32.96,164.26,61.87,53.41,30.72
2019-08-30,81.01,34.41,156.93,59.27,51.44,33.48
2019-09-03,81.09,33.7,160.22,60.39,52.81,32.02
2019-09-04,81.03,32.14,169.29,63.23,54.76,29.75
2019-09-05,80.96,31.26,174.31,64.87,55.52,28.57
2019-09-06,80.86,31.2,174.97,65.01,56.04,27.06
2019-09-09,80.79,32.21,166.01,62.93,55.01,28.03
2019-09-10,80.62,31.82,168.2,63.71,55.64,27.28
2019-09-11,80.66,30.51,174.26,66.41,57.17,25.9
2019-09-12,80.48,30.82,173.14,65.75,57.47,25.3
2019-09-13,80.42,31.68,166.0,63.94,56.32,25.83
2019-09-16,80.49,31.47,169.06,64.36,56.36,25.82
2019-09-17,80.61,31.22,170.25,64.89,56.7,25.13
2019-09-18,80.59,30.92,172.34,65.55,57.25,23.78
2019-09-19,80.59,30.8,173.69,65.81,57.4,23.24
2019-09-20,80.71,31.99,165.43,63.25,55.76,25.47
2019-09-23,80.72,31.43,170.46,64.33,56.82,24.08
2019-09-24,80.79,33.07,161.78,60.76,54.83,26.83
2019-09-25,80.73,32.0,167.93,62.72,55.77,25.81
2019-09-26,80.74,32.1,169.19,62.51,55.87,25.67
2019-09-27,80.73,33.07,163.61,60.6,54.78,26.84
2019-09-30,80.59,32.16,169.02,62.35,55.77,25.13
2019-10-01,80.86,33.99,158.94,58.81,52.29,28.91
2019-10-02,80.97,35.06,152.57,57.0,50.28,30.38
2019-10-03,81.08,33.39,161.58,59.72,52.05,28.42
2019-10-04,81.08,32.71,164.89,60.86,53.26,27.1
2019-10-07,81.09,33.33,161.22,59.64,51.89,28.32
2019-10-08,81.1,33.29,160.28,59.57,51.72,28.71
2019-10-09,81.01,33.15,161.5,59.85,51.89,28.46
2019-10-10,80.78,31.33,171.52,63.2,54.65,25.68
2019-10-11,80.8,31.35,171.54,63.23,54.43,24.77
2019-10-14,80.83,30.91,173.84,64.08,55.09,22.73
2019-10-15,80.78,30.33,175.44,65.25,55.79,22.4
2019-10-16,80.77,29.69,176.06,66.52,56.5,21.6
2019-10-17,80.82,30.15,172.19,65.63,55.92,21.99
2019-10-18,80.79,30.42,170.83,65.0,56.3,21.42
2019-10-21,80.8,29.73,174.0,66.44,57.0,20.74
2019-10-22,80.86,31.0,164.84,63.72,55.91,21.63
2019-10-23,80.82,29.97,171.36,65.82,57.11,20.71
2019-10-24,80.83,30.18,173.41,65.29,56.44,20.77
2019-10-25,80.68,28.6,184.27,68.88,58.25,19.39
2019-10-28,80.71,28.32,186.2,69.57,58.26,20.18
2019-10-29,80.73,28.67,183.14,68.64,58.55,19.82
2019-10-30,80.86,28.19,185.91,69.74,58.87,19.4
2019-10-31,80.77,28.04,186.98,70.21,59.32,18.63
2019-11-01,80.69,27.06,195.62,72.59,61.05,17.8
2019-11-04,80.63,27.0,195.7,72.77,60.89,18.41
2019-11-05,80.63,27.17,193.57,72.35,60.55,18.76
2019-11-06,80.56,26.84,197.05,73.18,61.43,18.15
2019-11-07,80.47,27.16,196.27,72.37,60.93,18.55
2019-11-08,80.54,27.05,197.25,72.62,60.73,18.43
2019-11-11,80.5,26.72,201.99,73.52,61.5,17.54
2019-11-12,80.59,26.84,201.04,73.17,60.99,17.72
2019-11-13,80.7,26.85,202.55,73.2,61.48,17.66
2019-11-14,80.68,26.15,208.0,75.12,62.8,16.81
2019-11-15,80.74,26.14,208.95,75.1,63.12,16.11
2019-11-18,80.71,25.7,213.15,76.42,63.81,15.91
2019-11-19,80.8,26.07,210.15,75.35,62.95,16.42
2019-11-20,80.76,26.43,206.75,74.29,62.64,16.4
2019-11-21,80.76,26.34,206.81,74.56,62.79,16.23
2019-11-22,80.7,26.14,206.7,75.12,63.32,15.34
2019-11-25,80.79,25.51,212.98,76.91,64.21,14.69
2019-11-26,80.76,25.23,215.0,77.78,64.92,14.37
2019-11-27,80.71,25.07,214.78,78.21,65.02,14.62
2019-11-29,80.54,25.21,215.01,77.76,64.85,14.79
2019-12-02,80.7,27.08,194.98,72.2,61.2,17.82
2019-12-03,80.73,26.19,204.31,74.69,62.42,16.6
2019-12-04,80.63,25.95,204.49,75.42,63.31,15.86
2019-12-05,80.55,25.51,209.38,76.73,64.47,15.0
2019-12-06,80.6,25.38,210.35,77.09,64.63,15.19
2019-12-09,80.58,25.55,208.95,76.45,64.23,16.17
2019-12-10,80.56,25.5,210.19,76.71,64.37,16.05
2019-12-11,80.65,25.33,210.99,77.13,64.58,15.66
2019-12-12,80.58,24.73,219.04,78.96,66.08,14.52
2019-12-13,80.6,23.99,228.93,81.44,67.55,12.83
2019-12-16,80.61,23.64,230.96,82.57,68.0,12.8
2019-12-17,80.58,23.63,228.38,82.6,68.02,12.63
2019-12-18,80.58,23.61,228.52,82.67,67.84,12.98
2019-12-19,80.57,22.87,236.23,85.22,69.3,12.51
2019-12-20,80.45,22.68,239.2,86.02,70.02,12.77
2019-12-23,80.39,22.58,239.53,85.95,69.82,12.8
2019-12-24,80.5,22.5,239.99,86.23,69.9,12.51
2019-12-26,80.54,21.79,247.1,89.02,71.27,12.56
2019-12-27,80.55,22.12,243.82,87.73,70.73,13.2
2019-12-30,80.62,22.73,236.61,85.3,69.1,13.96
2019-12-31,80.65,21.84,248.5,88.71,71.08,12.36
2020-01-02,80.7,22.12,245.04,87.25,69.45,13.56
2020-01-03,80.79,22.4,239.92,86.26,68.99,13.64
2020-01-06,80.75,21.43,249.83,90.12,70.67,12.91
2020-01-07,80.76,21.48,248.66,89.96,70.61,12.56
2020-01-08,80.65,20.49,263.0,94.22,72.71,11.87
2020-01-09,80.71,20.23,268.05,95.41,73.47,11.62
2020-01-10,80.7,20.35,266.25,94.77,72.83,11.4
2020-01-13,80.71,19.95,274.04,96.58,73.53,11.16
2020-01-14,80.77,20.12,269.35,95.79,73.44,11.0102
2020-01-15,80.76,19.84,274.56,97.1,74.98,10.72
2020-01-16,80.74,19.32,284.13,99.74,76.35,10.57
2020-01-17,80.82,19.44,283.5,99.0,75.76,10.82
2020-01-21,80.88,19.0,291.52,101.24,76.69,10.45
2020-01-22,80.95,19.19,289.13,100.37,75.56,11.09
2020-01-23,80.95,18.71,299.5,102.9,76.8,10.55
2020-01-24,81.09,20.78,268.0,92.16,70.36,13.23
2020-01-27,81.11,20.23,274.92,94.69,71.69,13.05
2020-01-28,81.1,19.37,289.99,98.64,73.87,12.03
2020-01-29,81.19,20.0,284.14,95.54,71.15,13.13
2020-01-30,81.27,19.18,287.76,99.68,72.88,12.54
2020-01-31,81.14,20.06,270.0,95.12,70.41,13.58
2020-02-03,81.06,18.63,292.67,102.0,73.5,12.43
2020-02-04,80.98,17.44,316.3,108.54,76.3,11.63
2020-02-05,80.98,17.79,309.76,106.61,77.41,11.37
2020-02-06,81.04,17.69,309.75,106.98,76.62,11.81
2020-02-07,81.14,17.87,300.45,106.05,75.5,11.87
2020-02-10,81.07,16.77,325.71,112.72,78.93,11.11
2020-02-11,81.04,16.75,321.16,112.87,79.38,11.09
2020-02-12,81.06,16.91,317.35,111.79,78.66,11.1
2020-02-13,81.09,16.55,324.44,114.28,79.77,10.7338
2020-02-14,81.13,16.71,318.59,112.98,79.06,10.95
2020-02-18,81.09,16.17,329.16,116.8,79.97,10.66
2020-02-19,81.12,16.09,332.02,117.29,79.88,10.79
2020-02-20,81.23,16.69,318.44,113.01,78.29,11.8
2020-02-21,81.45,19.33,256.81,95.91,69.69,15.1
2020-02-24,81.48,18.93,271.19,97.93,70.17,14.95
2020-02-25,81.5,20.64,241.19,89.5,63.79,17.16
2020-02-26,81.72,22.28,216.33,82.32,58.54,19.8
2020-02-27,81.89,26.23,178.21,68.01,48.95,25.47
2020-02-28,82.0,22.7,218.58,79.12,54.0,22.16
2020-03-02,81.93,19.93,247.72,88.46,60.16,21.7
2020-03-03,82.36,20.82,229.68,83.59,57.97,23.68
2020-03-04,82.51,20.82,223.0,82.1,57.0,26.4
2020-03-05,82.6,23.2,198.29,72.73,50.34,36.67
2020-03-06,82.79,26.75,157.93,61.5,41.57,51.94
2020-03-09,82.45,23.76,181.35,67.92,45.0,38.7
2020-03-10,82.15,24.05,175.0,65.76,42.94,45.54
2020-03-11,81.53,30.07,128.47,49.53,31.6,61.13
2020-03-12,81.19,27.05,138.78,52.23,33.69,54.98
2020-03-13,80.43,30.09,103.12,40.48,25.0,79.18
2020-03-16,80.72,28.59,100.21,39.38,25.06,85.29
2020-03-17,80.01,29.5,89.57,36.18,22.26,104.0
2020-03-18,78.1,27.41,94.68,38.69,22.82,121.15
2020-03-19,79.03,24.63,105.01,43.15,24.36,88.32
2020-03-20,80.15,29.35,85.68,35.93,20.22,83.3
2020-03-23,80.9,25.0,98.11,41.23,21.61,50.64
2020-03-24,81.37,22.45,111.47,44.25,24.16,63.01
2020-03-25,81.52,22.56,111.18,43.8,25.51,65.0
2020-03-26,81.75,20.9,115.15,45.6,26.37,66.64
2020-03-27,81.79,20.8,113.51,45.54,27.13,66.49
2020-03-30,82.27,19.1,122.34,48.88,28.63,63.9
2020-03-31,81.76,21.21,105.0,43.63,24.53,64.58
2020-04-01,82.14,22.34,98.51,41.18,23.67,64.7
2020-04-02,82.11,20.84,105.05,44.0,25.29,59.66
2020-04-03,82.1,19.06,114.33,47.2,27.35,50.685
2020-04-06,82.1,15.38,142.0,56.0,32.55,48.36
2020-04-07,82.16,16.4,129.16,52.72,30.4,52.06
2020-04-08,82.25,15.39,139.43,56.04,33.69,50.5
2020-04-09,82.37,15.95,132.66,54.05,33.52,49.03
2020-04-13,82.75,14.29,144.85,60.18,34.89,43.68
2020-04-14,82.63,13.9,142.6,60.84,33.51,46.3
2020-04-15,82.86,13.25,147.52,63.77,34.07,47.68
2020-04-16,82.87,12.42,154.9,67.75,36.35,44.84
2020-04-17,82.81,12.92,147.17,65.04,35.26,48.2
2020-04-20,82.6,13.41,139.01,62.645,33.05,56.71
2020-04-21,82.59,13.53,136.74,61.01,33.51,54.46
2020-04-22,82.66,13.0,143.01,63.24,34.3,52.23
2020-04-23,82.65,13.15,140.69,62.64,34.38,51.6
2020-04-24,82.59,12.2,151.68,67.17,35.99,46.63
2020-04-27,82.56,12.02,156.72,68.23,38.24,40.93
2020-04-28,82.65,12.15,153.8,66.97,38.4,40.45
2020-04-29,82.79,11.48,164.85,70.42,38.42,41.39
2020-04-30,82.6,12.34,150.37,65.32,35.87,47.25
2020-05-01,82.64,12.81,145.46,62.49,34.11,50.0
2020-05-04,82.66,11.79,158.92,67.68,36.34,43.43
2020-05-05,82.61,11.49,164.25,69.57,36.87,42.01
2020-05-06,82.6,11.11,170.25,71.88,36.74,41.75
2020-05-07,82.64,10.83,176.27,73.7,37.98,39.4
2020-05-08,82.67,10.84,175.12,73.48,37.67,38.3
2020-05-11,82.72,10.27,184.15,77.5,39.04,31.75
2020-05-12,82.75,10.92,171.4,72.59,35.99,38.94
2020-05-13,82.75,11.62,158.4,67.99,33.29,47.48
2020-05-14,82.73,11.5,159.59,68.67,34.58,43.61
2020-05-15,82.84,10.37,180.0,76.0,38.6,35.25
2020-05-18,82.7,10.18,183.3,77.39,39.06,35.65
2020-05-19,82.81,9.91,188.07,79.26,39.61,35.32
2020-05-20,82.86,9.67,192.26,81.2,39.98,34.52
2020-05-21,82.85,10.04,183.6,78.02,39.08,36.21
2020-05-22,82.83,9.4,198.0,83.15,42.02,32.8
2020-05-26,82.88,10.01,186.23,78.25,42.13,33.27
2020-05-27,82.89,9.95,186.3,78.55,43.19,33.98
2020-05-28,82.98,9.78,189.57,80.0,42.25,35.74
2020-05-29,82.9,9.51,192.0,82.04,42.72,34.75
2020-06-01,82.92,9.27,196.24,84.24,43.97,33.53
2020-06-02,82.91,9.04,203.48,86.2,45.58,31.45
2020-06-03,82.88,9.04,202.36,86.22,45.9,30.61
2020-06-04,82.83,9.04,205.39,86.1,48.67,27.17
2020-06-05,82.77,8.66,215.14,89.63,50.02,27.42
2020-06-08,82.85,8.54,215.75,90.97,50.0,29.68
2020-06-09,82.87,8.08,227.11,96.0,50.55,30.91
2020-06-10,82.97,8.34,218.14,92.5,45.76,35.34
2020-06-11,82.89,8.53,210.23,88.29,43.94,39.91
2020-06-12,82.88,9.31,189.38,81.01,39.63,45.8
2020-06-15,83.14,8.03,220.89,93.43,47.05,35.02
2020-06-16,83.02,7.99,222.36,94.15,46.45,37.08
2020-06-17,83.02,8.1,217.9,92.88,44.67,38.5
2020-06-18,82.98,7.76,229.89,96.89,47.06,35.2
2020-06-19,83.03,8.01,218.58,93.91,44.34,37.87
2020-06-22,83.01,7.56,236.35,99.32,46.76,32.33
2020-06-23,83.04,7.6,231.61,98.8,45.17,35.53
2020-06-24,83.04,7.96,219.49,93.9,42.33,38.03
2020-06-25,83.08,7.79,225.92,96.03,43.46,35.07
2020-06-26,83.14,8.32,214.24,89.21,41.36,37.27
2020-06-29,83.09,8.04,220.57,92.32,42.45,35.83
2020-06-30,83.0,7.55,233.0,97.86,44.77,31.91
2020-07-01,83.07,7.06,240.11,104.3,46.82,29.33
2020-07-02,83.08,6.87,246.04,107.36,47.77,28.9
2020-07-06,83.08,6.65,248.89,110.56,47.26,30.75
2020-07-07,83.07,6.64,248.4,110.44,46.92,31.15
2020-07-08,83.07,6.34,260.0,115.39,47.92,30.8
2020-07-09,83.1,6.33,255.58,115.61,46.72,31.76
2020-07-10,83.06,5.99,262.64,122.12,49.39,29.65
2020-07-13,83.06,6.76,234.47,107.52,46.25,34.52
2020-07-14,83.08,6.31,254.84,115.09,50.4,30.1
2020-07-15,83.11,6.6,245.16,110.07,49.19,31.2
2020-07-16,83.12,6.47,247.63,112.15,50.13,29.025
2020-07-17,83.16,6.44,249.29,112.83,49.95,27.36
2020-07-20,83.15,5.84,271.9,123.67,52.29,24.97
2020-07-21,83.15,6.1,258.87,118.24,51.43,26.55
2020-07-22,83.18,6.09,260.46,118.29,52.27,25.52
2020-07-23,83.17,6.84,231.68,104.21,49.63,28.35
2020-07-24,83.17,6.58,239.21,108.66,49.95,26.67
2020-07-27,83.17,6.42,244.07,111.08,50.32,26.05
2020-07-28,83.17,6.48,240.45,109.7,50.19,25.22
2020-07-29,83.25,6.53,240.7,108.88,50.02,26.72
2020-07-30,83.27,5.93,263.77,119.39,51.94,24.87
2020-07-31,83.17,5.79,280.89,122.24,53.09,24.7
2020-08-03,83.21,5.73,288.26,123.51,52.86,24.72
2020-08-04,83.2,5.61,294.91,126.11,54.64,23.2
2020-08-05,83.23,5.61,295.0,126.1,54.62,23.12
2020-08-06,83.19,5.41,304.57,130.56,55.5,23.06
2020-08-07,83.19,5.53,296.45,127.27,56.4,21.9
2020-08-10,83.16,5.7,288.74,123.56,57.31,20.62
2020-08-11,83.1,5.8,282.92,121.13,56.54,21.57
2020-08-12,83.08,5.45,296.2,128.19,57.12,21.22
2020-08-13,83.1,5.42,295.69,128.72,57.0,21.3
2020-08-14,83.06,5.37,299.7,129.94,57.77,20.28
2020-08-17,83.08,26.08,302.81,133.36,58.0,19.64
2020-08-18,83.13,25.65,305.69,135.66,58.39,19.36
2020-08-19,83.14,26.39,299.24,131.75,56.45,21.29
2020-08-20,83.15,25.03,316.55,138.59,57.77,20.33
2020-08-21,83.13,23.675,340.48,146.26,59.94,19.09
2020-08-24,83.09,24.27,332.79,142.92,60.69,19.95
2020-08-25,83.08,23.2,350.52,149.33,61.31,19.46
2020-08-26,83.15,21.77,365.21,158.58,63.32,19.99
2020-08-27,83.11,21.94,366.6,157.29,63.85,21.62
2020-08-28,83.12,21.75,375.99,158.67,64.33,21.93
2020-08-31,83.07,20.76,383.89,165.92,64.24,22.67
2020-09-01,83.09,19.55,414.2,175.56,66.71,23.16
2020-09-02,83.13,20.54,388.76,166.58,67.34,24.51
2020-09-03,83.07,23.05,331.72,145.09,61.7,27.91
2020-09-04,83.0,26.35,285.8,125.02,56.66,28.21
2020-09-08,83.05,25.26,299.31,129.21,57.04,23.355
2020-09-09,83.03,23.76,319.47,136.59,59.15,22.12
2020-09-10,83.04,25.5,293.84,126.95,56.03,21.86
2020-09-11,83.08,25.39,292.04,126.98,56.88,20.41
2020-09-14,83.06,24.11,310.55,133.35,58.72,19.93
2020-09-15,83.09,23.9,309.3,134.53,58.94,19.98
2020-09-16,83.09,27.2,270.0,117.24,54.81,21.03
2020-09-17,83.08,26.03,284.67,122.93,56.39,19.19
2020-09-18,83.08,28.68,252.68,111.21,51.62,20.58
2020-09-21,83.02,26.37,285.0,121.04,53.01,20.28
2020-09-22,83.04,25.74,288.9,123.83,54.15,20.44
2020-09-23,82.99,28.77,254.0,109.58,49.42,22.19
2020-09-24,83.01,27.41,266.98,115.1,50.06,21.54
2020-09-25,83.02,24.21,300.0,129.27,55.11,20.5
2020-09-28,83.06,24.22,300.4,129.48,55.49,20.71
2020-09-29,83.05,24.3,298.63,128.58,55.05,19.6
2020-09-30,82.92,22.85,318.15,136.59,57.31,19.65
2020-10-01,82.96,24.27,292.76,127.93,54.24,21.65
2020-10-02,82.93,24.06,297.75,128.42,56.47,20.72
2020-10-05,82.91,23.23,308.23,132.44,58.4,19.77
2020-10-06,82.87,23.54,305.29,130.35,57.42,19.86
2020-10-07,82.9,22.43,319.93,136.47,59.81,19.13
2020-10-08,82.87,22.24,322.01,137.5,61.22,17.44
2020-10-09,82.9,20.53,347.44,148.27,63.44,16.4
2020-10-12,82.96,19.26,362.83,157.0,64.8,16.68
2020-10-13,82.98,19.46,355.32,155.71,63.95,16.48
2020-10-14,82.97,21.11,328.37,142.97,60.1,17.51
2020-10-15,82.97,20.14,347.12,149.93,62.94,16.62
2020-10-16,82.96,20.41,344.63,148.12,62.78,16.69
2020-10-19,82.91,21.64,323.46,139.03,59.95,17.76
2020-10-20,82.9,21.66,321.0,139.08,59.87,17.77
2020-10-21,82.92,21.56,322.2,139.86,59.72,17.23
2020-10-22,82.9,21.61,318.57,139.33,61.26,16.61
2020-10-23,82.92,22.16,305.99,135.73,59.23,17.32
2020-10-26,82.93,22.39,300.0,134.22,57.97,18.97
2020-10-27,82.96,23.16,282.87,129.49,54.1,21.23
2020-10-28,82.92,24.27,265.23,122.02,51.45,22.48
2020-10-29,82.87,23.89,263.31,123.5,52.02,21.2
2020-10-30,82.8,24.42,262.2,119.76,52.92,20.13
2020-11-02,82.74,24.41,264.07,120.06,54.59,19.97
2020-11-03,82.78,21.38,297.43,135.58,58.1,18.0
2020-11-04,82.86,19.08,329.03,149.83,62.42,15.89
2020-11-05,82.83,19.01,329.28,149.87,62.75,16.02
2020-11-06,82.71,18.26,356.53,155.8,70.36,13.14
2020-11-09,82.68,20.68,318.26,137.07,64.63,13.62
2020-11-10,82.67,20.48,319.1,138.07,66.23,13.16
2020-11-11,82.75,19.45,331.115,144.89,65.8,13.3
2020-11-12,82.81,19.57,329.73,144.05,65.6,13.65
2020-11-13,82.82,19.46,330.9,144.74,68.77,12.57
2020-11-16,82.83,18.9,335.18,148.78,68.16,12.95
2020-11-17,82.81,19.23,333.48,146.36,68.65,12.06
2020-11-18,82.79,19.68,321.53,142.83,65.63,12.74
2020-11-19,82.84,19.13,331.59,147.12,66.71,12.57
2020-11-20,82.84,19.22,324.41,145.9,66.53,12.3
2020-11-23,82.84,19.23,324.19,145.95,68.19,11.94
2020-11-24,82.89,18.46,336.5,151.82,69.84,12.04
2020-11-25,82.92,17.94,342.33,156.04,70.2,11.19
2020-11-27,82.93,17.75,341.83,157.69,69.61,11.54
2020-11-30,82.82,17.27,357.97,161.82,71.2,10.99
2020-12-01,82.78,17.22,357.95,162.2,70.74,11.32
2020-12-02,82.79,16.88,361.86,165.38,71.81,11.0
2020-12-03,82.8,16.85,361.64,165.7,72.21,11.14
2020-12-04,82.8,16.61,370.66,167.86,73.22,11.22
2020-12-07,82.82,16.45,372.6,169.6,72.4,11.28
2020-12-08,82.81,16.22,377.08,171.84,74.28,10.38
2020-12-09,82.8,17.68,346.31,157.08,71.0,11.26
2020-12-10,82.85,17.4,348.84,159.59,70.69,11.7
2020-12-11,82.86,16.99,357.09,163.36,72.92,11.33
2020-12-14,82.89,16.44,368.57,168.62,72.19,11.91
2020-12-15,82.89,16.23,376.27,170.77,73.6,11.44
2020-12-16,82.94,15.76,390.0,175.68,74.85,10.93
2020-12-17,82.9,15.61,393.15,177.59,75.21,10.81
2020-12-18,82.92,16.33,372.67,169.54,71.54,12.64
2020-12-21,82.91,15.81,395.0,175.32,73.5,12.08
2020-12-22,82.83,15.8,400.12,175.05,73.5,11.59
2020-12-23,82.86,15.99,390.58,173.0,73.41,11.02
2020-12-24,82.86,15.42,407.24,179.16,75.6,10.55
2020-12-28,82.85,15.15,417.16,182.43,76.85,10.48
2020-12-29,82.89,15.15,408.7,182.44,75.92,11.2
2020-12-30,82.88,15.32,404.36,180.27,75.61,10.66
2020-12-31,82.9,15.0,411.44,184.15,77.74,10.64
2021-01-04,82.89,15.99,381.95,172.41,73.27,12.48
2021-01-05,82.79,16.18,376.01,170.0,74.22,11.3
2021-01-06,82.75,15.65,383.4,175.5,78.13,10.62
2021-01-07,82.75,14.58,408.7,187.57,80.85,10.25
2021-01-08,82.73,14.76,397.82,184.87,79.13,10.78
2021-01-11,82.69,14.97,398.9,182.03,79.82,10.75
2021-01-12,82.73,15.0,395.61,181.6,79.69,10.56
2021-01-13,82.78,14.66,404.39,185.73,80.87,10.18
2021-01-14,82.78,15.02,389.85,181.07,78.41,10.71
2021-01-15,82.75,14.95,386.92,181.65,79.39,10.48
2021-01-19,82.79,14.13,401.53,191.65,81.09,10.25
2021-01-20,82.79,13.47,422.83,100.34,83.28,10.14
2021-01-21,82.82,13.43,428.0,100.44,81.81,10.38
2021-01-22,82.83,12.99,443.71,103.87,82.73,10.36
2021-01-25,82.8,12.99,443.0,103.8,83.85,10.54
2021-01-26,82.84,13.3,431.8,101.17,80.48,11.4
2021-01-27,82.83,13.96,421.78,95.94,77.88,12.95
2021-01-28,82.8,14.08,414.03,95.0,77.4,13.89
2021-01-29,82.79,14.23,403.99,93.75,76.15,13.61
2021-02-01,82.75,13.23,431.92,99.93,79.74,12.45
2021-02-02,82.73,12.7,440.27,104.0,81.5,11.3
2021-02-03,82.7,12.92,440.01,102.13,81.81,10.5
2021-02-04,82.73,12.52,456.77,105.18,85.2,10.05
2021-02-05,82.74,12.32,455.25,107.05,85.88,10.0
2021-02-08,82.74,12.37,459.94,106.54,86.1,10.15
2021-02-09,82.76,12.12,467.92,108.72,87.71,9.91
2021-02-10,82.78,12.19,468.56,108.19,87.18,10.08
2021-02-11,82.75,12.25,472.01,107.48,86.17,10.09
2021-02-12,82.69,11.86,487.81,110.91,88.85,9.47
2021-02-16,82.66,12.37,464.77,106.25,86.55,9.78
2021-02-17,82.68,12.64,449.63,104.05,85.98,9.65
2021-02-18,82.7,12.22,466.53,107.64,87.67,9.18
2021-02-19,82.65,13.05,439.61,100.49,84.29,9.26
2021-02-22,82.62,14.22,406.19,91.75,82.76,9.46
2021-02-23,82.6,13.995,413.66,93.33,83.8,9.15
2021-02-24,82.48,13.64,429.88,95.67,86.5,8.52
2021-02-25,82.31,14.28,407.1,90.41,82.36,9.6
2021-02-26,82.35,13.76,421.71,93.45,83.06,8.68
2021-03-01,82.41,13.12,44.17,97.59,85.78,8.51
2021-03-02,82.36,14.0,41.34,91.32,83.11,8.5
2021-03-03,82.35,15.1,38.46,84.05,80.13,8.99
2021-03-04,82.2,15.3,37.44,82.42,79.57,9.19
2021-03-05,82.18,15.16,38.13,83.26,82.17,8.66
2021-03-08,82.13,15.05,37.95,82.51,82.88,8.56
2021-03-09,82.17,13.79,40.37,89.22,85.41,8.06
2021-03-10,82.24,13.78,40.22,89.15,87.05,8.04
2021-03-11,82.19,14.03,39.61,87.05,86.91,8.16
2021-03-12,82.16,13.79,40.28,88.86,88.41,7.67
2021-03-15,82.2,13.09,42.32,93.43,90.27,7.03
2021-03-16,82.2,13.55,41.31,90.19,88.54,7.16
2021-03-17,82.18,13.65,40.66,89.64,88.45,6.8
2021-03-18,82.15,14.22,38.78,85.27,86.22,7.06
2021-03-19,82.22,13.7,39.02,88.44,86.25,6.6
2021-03-22,82.24,13.14,40.9,91.91,87.5,6.11
2021-03-23,82.24,13.25,40.59,91.04,86.87,6.28
2021-03-24,82.28,14.36,37.39,83.54,83.55,6.62
2021-03-25,82.26,14.22,38.3,84.68,86.86,6.1
2021-03-26,82.27,13.6,40.98,88.32,89.0,6.11
2021-03-29,82.19,13.8,39.81,86.95,89.09,6.1
2021-03-30,82.2,13.51,40.38,88.81,89.67,5.63
2021-03-31,82.16,12.655,42.76,94.58,91.72,5.52
2021-04-01,82.06,12.13,44.68,98.3,95.26,5.12
2021-04-05,82.1,11.73,46.27,101.34,96.84,5.17
2021-04-06,82.2,11.77,45.83,100.99,96.97,5.18
2021-04-07,82.21,11.34,47.99,104.92,98.35,4.87
2021-04-08,82.2,11.43,48.11,104.0,98.74,4.93
2021-04-09,82.18,11.17,49.69,106.15,100.42,4.9
2021-04-12,82.18,10.96,50.01,108.31,100.93,4.74
2021-04-13,82.21,10.7,50.7,110.91,101.9,4.72
2021-04-14,82.24,10.81,50.48,109.44,102.51,4.67
2021-04-15,82.22,10.57,51.92,111.73,105.18,4.61
2021-04-16,82.23,10.72,51.02,110.17,104.42,4.55
