Date,DBMF,GLD,PSQ,QQQ,SH,SPY,SQQQ,TECL,TQQQ,UPRO,UVXY
2025-02-21,26.42,271.44,36.47,527.82,41.65,601.98,28.19,90.39,84.46,93.81,18.88
2025-02-24,26.14,271.53,37.09,519.13,42.0,597.2,29.62,85.07,80.28,91.54,19.81
2025-02-25,26.03,267.08,37.34,515.44,42.09,596.02,30.23,84.85,78.58,90.96,19.5
2025-02-26,26.21,266.49,37.16,518.1,42.03,596.82,29.76,86.23,79.74,91.36,18.85
2025-02-27,25.75,262.61,38.51,499.94,42.87,585.57,33.07,74.82,71.41,86.08,21.09
2025-02-28,25.91,265.11,37.65,511.31,42.1,596.11,30.85,80.0,76.32,90.78,19.68
2025-03-03,25.5,269.14,38.95,494.18,43.29,579.62,34.16,69.75,68.62,83.31,24.16
2025-03-04,25.3,267.97,38.81,495.98,43.52,576.63,33.7,71.83,69.56,82.0,23.29
2025-03-05,25.28,268.25,39.01,493.71,43.63,575.47,34.13,69.74,68.4,81.39,24.04
2025-03-06,25.17,269.1,39.52,487.16,43.98,570.87,35.5,67.63,65.58,79.34,25.5
2025-03-07,25.3,267.62,39.82,483.46,44.25,567.55,36.24,66.56,63.95,77.89,25.9
2025-03-10,24.86,268.47,40.72,472.29,44.87,559.46,38.64,61.02,59.35,74.35,27.89
2025-03-11,25.03,268.51,40.13,478.99,44.65,562.22,37.0,64.23,61.92,75.44,26.11
2025-03-12,25.18,271.57,40.38,476.23,44.98,558.5,37.72,63.37,60.78,73.93,25.78
2025-03-13,25.22,276.27,40.62,473.77,45.18,556.1,38.22,62.6,59.73,72.92,26.06
2025-03-14,25.3,275.53,40.11,479.52,44.64,562.72,36.74,65.23,61.85,75.43,23.38
2025-03-17,25.51,280.0,40.11,479.32,44.48,564.78,36.78,65.51,61.74,76.22,22.58
2025-03-18,25.64,279.87,40.35,476.82,44.65,562.85,37.35,64.98,60.7,75.39,22.95
2025-03-19,25.46,279.49,40.33,476.75,44.6,563.31,37.35,64.04,60.61,75.5,22.74
2025-03-20,25.42,279.46,40.6,473.92,44.82,559.43,38.06,62.63,59.5,74.52,22.33
2025-03-21,25.45,278.93,39.4,487.72,43.92,570.78,34.74,68.58,65.07,79.2,20.32
2025-03-24,25.64,278.78,39.11,491.4,43.59,575.26,33.98,68.73,66.48,81.01,19.28
2025-03-25,25.52,278.93,38.71,492.59,43.29,575.19,33.24,68.85,66.73,80.71,19.32
2025-03-26,25.46,280.55,39.49,482.34,43.9,567.17,35.31,63.46,62.555,77.33,20.91
2025-03-27,25.35,283.82,39.74,479.66,44.07,565.48,35.96,62.0,61.55,76.59,21.24
2025-03-28,25.33,287.55,41.24,461.92,45.32,549.88,40.11,55.25,54.77,70.22,25.49
2025-03-31,25.25,288.64,40.8,467.25,44.71,557.48,38.79,57.71,56.7,73.2,23.95
2025-04-01,25.26,288.28,40.9,466.34,44.91,555.0,38.99,57.07,56.23,72.24,24.91
2025-04-02,25.0,282.78,41.72,456.28,45.69,545.07,41.24,52.5,52.47,68.1,27.58
2025-04-03,24.8,283.64,43.41,438.12,47.51,523.86,46.14,43.9,46.09,59.97,36.49
2025-04-04,24.57,278.69,46.38,407.8,50.71,489.23,55.83,34.12,36.67,48.23,46.51
2025-04-07,24.73,277.87,43.2,438.42,47.46,522.0,45.0,44.08,45.42,58.53,34.5
2025-04-08,24.67,282.22,45.63,415.66,50.29,493.5,53.23,37.33,38.81,49.54,50.3
2025-04-09,24.87,288.77,41.17,453.64,46.2,532.06,36.6,46.72,48.67,60.74,36.42
2025-04-10,24.98,297.96,41.96,445.45,46.98,523.12,38.44,43.95,45.75,57.47,43.68
2025-04-11,24.99,295.41,40.15,464.53,45.15,544.0,33.78,51.91,51.92,64.53,35.0
2025-04-14,24.99,296.99,40.71,458.54,45.53,539.61,35.23,48.9,49.95,63.0,33.37
2025-04-15,25.1,304.65,41.57,448.89,46.24,531.74,37.45,45.24,46.82,60.19,35.0
2025-04-16,25.16,306.32,41.74,447.19,46.62,527.5,37.85,44.99,46.16,58.67,35.65
2025-04-17,25.08,314.96,42.62,438.34,47.21,521.11,40.23,41.24,43.35,56.5,36.32
2025-04-21,25.27,317.49,42.52,438.96,47.26,520.1,39.89,41.52,43.48,56.08,36.73
2025-04-22,25.3,304.17,40.68,458.27,45.45,540.39,34.73,47.78,49.27,62.64,32.36
2025-04-23,25.25,306.93,40.86,456.48,45.79,536.76,35.28,47.95,48.72,61.44,32.68
2025-04-24,25.31,301.78,39.94,467.23,44.98,546.69,32.81,51.27,52.04,64.8,31.24
2025-04-25,25.35,304.15,39.45,472.9,44.6,551.34,31.63,53.81,54.01,66.4,29.0
2025-04-28,25.3,305.81,39.68,470.19,44.8,548.93,32.16,52.95,53.02,65.54,30.09
2025-04-29,25.25,304.64,39.92,467.01,44.92,547.58,32.79,51.35,51.93,65.0,30.75
2025-04-30,25.1,297.35,38.59,483.45,43.88,560.37,29.56,58.64,57.62,69.63,29.01
2025-05-01,25.16,300.17,38.37,486.38,43.58,564.65,29.09,59.49,58.68,71.23,28.64
2025-05-02,25.16,305.95,38.54,484.42,43.76,562.48,29.39,58.75,57.83,70.34,28.48
2025-05-05,25.33,313.14,38.94,479.39,44.13,557.89,30.34,56.67,55.98,68.56,29.63
2025-05-06,25.33,312.12,38.73,482.09,43.95,560.12,29.83,57.87,56.96,69.39,29.58
2025-05-07,25.3,309.72,38.23,488.51,43.57,565.3,28.67,61.33,59.22,71.27,28.18
2025-05-08,25.3,307.79,38.13,490.25,43.52,566.41,28.39,62.07,59.88,71.69,27.09
2025-05-09,25.25,298.33,36.81,507.06,42.35,581.53,25.46,68.73,65.86,77.31,23.88
2025-05-12,25.18,299.02,36.65,509.01,42.22,583.39,25.15,70.23,66.63,78.05,21.21
2025-05-13,25.2,293.67,36.12,516.69,41.9,587.83,24.0,74.93,69.64,79.8,21.45
2025-05-14,25.11,294.1,36.14,516.51,42.07,585.59,24.05,74.19,69.48,78.85,22.56
2025-05-15,25.21,292.58,35.87,520.52,41.69,591.2,23.5,76.33,70.98,81.05,21.38
2025-05-16,25.1,297.85,36.32,514.33,41.93,588.14,24.39,72.59,68.43,79.72,23.0
2025-05-19,25.23,298.35,35.99,519.48,41.59,593.12,23.68,74.24,70.6,81.76,21.84
2025-05-20,25.28,304.56,36.21,516.27,41.92,588.5,24.14,72.7,69.26,79.84,22.35
2025-05-21,25.18,305.07,36.4,513.62,42.34,582.65,24.5,70.51,68.17,77.42,23.98
2025-05-22,25.24,308.86,36.96,505.81,42.87,575.81,25.65,66.77,65.06,74.61,25.94
2025-05-23,25.26,303.84,36.25,516.15,42.12,586.14,24.13,71.25,69.04,78.64,23.41
2025-05-27,25.21,304.64,35.81,522.08,41.74,591.52,23.29,73.54,71.34,80.77,21.87
2025-05-28,25.23,305.71,35.55,526.45,41.63,593.13,22.71,75.68,73.01,81.35,21.5
2025-05-29,25.23,303.64,36.04,519.44,41.97,588.9,23.67,72.12,70.12,79.58,22.8
2025-05-30,25.36,309.27,36.21,517.48,42.06,587.75,24.0,71.02,69.2,79.05,22.88
2025-06-02,25.32,309.54,35.78,523.57,41.72,592.39,23.14,73.81,71.81,80.94,22.0
2025-06-03,25.3,309.41,35.48,528.0,41.41,597.0,22.57,77.15,73.62,82.81,21.43
2025-06-04,25.41,311.34,35.34,530.1,41.38,597.64,22.29,77.84,74.5,83.05,21.04
2025-06-05,25.3,309.0,35.37,529.94,41.33,598.6,22.35,78.44,74.25,83.36,21.1
2025-06-06,25.26,305.39,35.36,529.99,41.26,599.71,22.34,79.56,74.29,83.82,20.45
2025-06-09,25.33,308.26,35.31,531.31,41.24,600.24,22.19,79.69,74.77,83.97,20.24
2025-06-10,25.4,307.5,35.02,535.51,40.99,604.14,21.66,81.6,76.6,85.62,19.64
2025-06-11,25.56,311.66,35.33,530.87,41.28,600.0,22.26,80.41,74.57,83.84,20.8
2025-06-12,25.74,317.22,35.57,527.35,41.41,598.51,22.72,79.64,72.98,83.08,22.32
2025-06-13,25.72,314.77,35.38,530.57,41.28,600.34,22.31,80.66,74.23,83.83,21.84
2025-06-16,25.71,312.66,35.31,531.65,41.3,600.17,22.17,81.66,74.6,83.7,21.35
2025-06-17,25.67,312.89,35.42,529.89,41.44,598.45,22.39,81.65,73.85,82.92,22.575
2025-06-18,25.65,309.33,35.3,532.15,41.34,598.47,22.12,82.45,74.73,83.59,21.4
2025-06-20,25.62,310.32,35.63,526.74,41.59,595.02,22.76,80.23,72.67,82.11,22.04
2025-06-23,25.68,305.07,34.96,536.93,40.94,604.36,21.48,85.23,76.92,86.0,20.0
2025-06-24,25.72,305.28,34.24,542.03,40.3,607.9,20.59,88.55,78.93,87.28,19.11
2025-06-25,25.82,305.77,34.16,543.41,40.23,608.95,20.47,90.64,79.43,87.68,19.01
2025-06-26,25.68,300.01,33.93,547.09,40.0,612.94,20.05,91.87,80.98,89.25,18.66
2025-06-27,25.73,302.33,33.7,551.11,39.71,617.43,19.63,93.17,82.77,91.24,18.55
2025-06-30,25.76,308.52,33.79,549.69,39.79,616.33,19.8,92.7,82.03,90.74,18.95
2025-07-01,25.75,308.02,34.02,546.21,39.73,617.29,20.17,90.2,80.43,91.1,18.72
2025-07-02,25.77,307.05,33.59,553.25,39.44,622.47,19.45,95.13,83.5,93.31,18.09
2025-07-03,25.72,305.15,33.61,553.61,39.4,623.31,19.4,96.3,83.62,93.63,18.78
2025-07-07,25.71,306.3,33.6,553.41,39.51,621.39,19.43,96.2,83.48,92.75,18.21
2025-07-08,25.69,303.52,33.55,554.51,39.43,622.73,19.32,97.4,83.95,93.35,17.42
2025-07-09,25.72,306.09,33.4,556.88,39.35,624.21,19.08,99.0,85.02,93.95,17.02
2025-07-10,25.74,308.73,33.63,553.39,39.47,622.77,19.48,95.8,83.28,93.2,17.44
2025-07-11,25.75,309.12,33.62,553.98,39.46,623.2,19.42,95.23,83.58,93.34,17.29
2025-07-14,25.78,307.75,33.24,560.21,39.18,627.56,18.77,98.98,86.4,95.3,16.88
2025-07-15,25.6,307.1,33.43,557.13,39.44,623.76,19.1,98.23,85.0,93.52,17.16
2025-07-16,25.73,305.45,33.38,558.0,39.4,624.42,19.03,99.25,85.35,93.81,17.37
2025-07-17,25.85,309.24,33.1,563.0,39.11,629.32,18.53,102.98,87.62,95.96,17.05
2025-07-18,25.85,311.88,33.17,562.17,39.16,628.74,18.63,101.69,87.15,95.67,16.76
2025-07-21,25.86,314.48,33.05,564.3,39.15,629.05,18.43,101.62,88.07,95.79,16.71
2025-07-22,25.91,314.0,33.18,562.31,39.0,631.53,18.62,99.8,87.19,96.87,16.34
2025-07-23,26.0,309.34,33.02,565.05,38.83,634.65,18.36,101.56,88.4,98.27,15.55
2025-07-24,25.96,307.82,33.05,565.0,38.82,635.12,18.4,101.84,88.3,98.4,15.66
2025-07-25,25.92,306.44,32.89,567.69,38.67,637.49,18.13,103.54,89.58,99.51,14.93
2025-07-28,25.78,305.8,32.73,570.79,38.63,638.36,17.85,106.73,90.95,99.89,14.52
2025-07-29,25.72,304.42,32.87,568.18,38.79,636.0,18.1,105.27,89.76,98.72,15.17
2025-07-30,25.71,304.56,32.51,574.44,38.58,639.55,17.5,109.26,92.69,100.28,14.94
2025-07-31,25.66,308.61,33.46,558.57,39.42,626.26,19.09,99.9,85.11,94.1,16.56
2025-08-01,25.5,310.75,33.43,559.08,39.46,625.67,18.99,99.22,85.2,93.77,16.67
2025-08-04,25.65,310.33,33.07,565.29,39.07,631.77,18.35,103.42,88.0,96.48,15.54
2025-08-05,25.67,310.32,33.32,561.12,39.26,629.09,18.77,99.93,86.02,95.17,15.79
2025-08-06,25.75,311.72,32.7,571.54,38.82,636.22,17.73,106.41,90.84,98.42,14.8
2025-08-07,25.78,312.35,32.79,570.56,38.97,634.08,17.87,104.48,90.25,97.35,14.91
2025-08-08,25.76,308.62,32.56,574.74,38.78,637.45,17.47,105.89,92.16,98.84,14.42
2025-08-11,25.79,308.22,32.54,575.13,38.74,638.23,17.45,105.75,92.37,99.22,14.22
2025-08-12,26.0,309.06,32.11,582.78,38.34,644.9,16.77,110.35,96.01,102.24,13.38
2025-08-13,25.88,307.9,32.37,578.28,38.47,642.81,17.16,107.37,93.85,101.24,13.92
2025-08-14,25.97,307.34,32.3,579.76,38.31,646.0,17.05,107.86,94.51,102.68,13.46
2025-08-15,25.97,307.79,32.51,576.42,38.5,642.86,17.36,105.25,92.79,101.14,13.5
2025-08-18,25.96,306.76,32.5,576.28,38.5,643.1,17.37,106.33,92.74,101.22,12.84
2025-08-19,25.81,307.54,32.98,568.33,38.74,639.36,18.11,100.05,88.84,99.42,13.49
2025-08-20,25.74,307.86,33.22,564.4,38.93,636.25,18.49,97.96,86.93,97.96,13.6
2025-08-21,25.89,306.49,33.2,564.66,38.85,637.72,18.48,97.16,86.97,98.53,13.53
