Date,AAPL,AMD,AMZN,BSV,LABU,MSFT,NVDA,SQQQ,TQQQ,TSLA,TSM,UVXY
2020-12-01,119.0307,92.89,161.0825,82.78,84.96,206.9114,13.3106,17.22,162.2,185.48,102.0,11.32
2020-12-02,120.494,94.06,160.273,82.79,86.15,206.6514,13.5509,16.88,165.38,196.6733,100.66,11.0
2020-12-03,119.5965,92.58,159.9105,82.8,89.0,206.2759,13.4123,16.85,165.7,197.0033,101.51,11.14
2020-12-04,119.3136,94.95,157.824,82.8,95.0,206.4203,13.5646,16.61,167.86,201.64,105.62,11.22
2020-12-07,121.3232,94.05,157.945,82.82,94.44,206.0351,13.5484,16.45,169.6,208.5033,107.71,11.28
2020-12-08,121.4792,92.76,158.3945,82.81,102.89,207.181,13.2647,16.22,171.84,217.8967,106.01,10.38
2020-12-09,117.548,89.55,154.4495,82.8,93.61,203.9167,12.8344,17.68,157.08,191.4567,103.0,11.26
2020-12-10,119.4307,91.54,154.833,82.85,103.46,202.2605,12.9323,17.4,159.59,205.0033,104.01,11.7
2020-12-11,119.5965,92.21,157.15,82.86,110.0,205.1974,13.0528,16.99,163.36,206.3333,103.77,11.33
2020-12-14,121.2939,95.93,159.0505,82.89,119.09,207.1907,13.4036,16.44,168.62,214.4267,105.61,11.91
2020-12-15,124.2887,97.04,158.8005,82.89,114.08,206.7862,13.3864,16.23,170.77,209.41,105.58,11.44
2020-12-16,125.7422,97.55,162.5,82.94,110.38,211.7164,13.3308,15.76,175.68,209.3967,105.15,10.93
2020-12-17,125.8007,97.27,162.1995,82.9,115.69,210.4838,13.343,15.61,177.59,222.9667,104.0,10.81
2020-12-18,121.9572,94.25,160.0005,82.92,111.74,209.4823,13.0395,16.33,169.54,222.08,103.5,12.64
2020-12-21,128.3858,93.36,160.142,82.91,124.85,214.4318,13.2834,15.81,175.32,216.0,105.07,12.08
2020-12-22,128.9223,93.08,160.25,82.83,126.77,214.8362,13.2203,15.8,175.05,210.7333,104.6,11.59
2020-12-23,128.1029,91.8,159.695,82.86,126.17,213.2089,13.0021,15.99,173.0,214.33,104.76,11.02
2020-12-24,130.7075,92.93,159.7,82.86,125.14,216.1265,13.0273,15.42,179.16,224.8367,107.6,10.55
2020-12-28,134.668,91.66,165.497,82.85,115.0,217.9175,12.8902,15.15,182.43,220.3333,106.95,10.48
2020-12-29,132.2585,90.78,167.05,82.89,104.85,216.8776,12.9553,15.15,182.44,224.0,107.7,11.2
2020-12-30,130.7953,92.1,163.75,82.88,107.82,213.4785,13.1011,15.32,180.27,233.33,109.66,10.66
2020-12-31,130.249,92.11,163.5,82.9,102.09,214.2777,13.069,15.0,184.15,239.82,111.43,10.64
2021-01-04,125.7324,92.1,158.3005,82.89,99.16,209.2031,13.0645,15.99,172.41,241.22,112.01,12.48
2021-01-05,124.5911,91.62,157.324,82.79,98.4,204.3019,13.1869,16.18,170.0,252.83,113.64,11.3
2021-01-06,125.2154,91.33,157.85,82.75,109.1,206.1026,12.9326,15.65,175.5,259.21,119.3,10.62
2021-01-07,129.1857,95.98,159.0,82.75,118.09,210.5705,13.3265,14.58,187.57,285.3333,125.91,10.25
2021-01-08,126.0251,94.03,157.4005,82.73,116.72,210.3683,13.3826,14.76,184.87,283.1333,119.54,10.78
2021-01-11,125.352,97.86,156.0,82.69,116.97,208.4713,13.7155,14.97,182.03,277.0,125.0,10.75
2021-01-12,125.6056,93.01,156.422,82.73,119.27,206.0833,13.4537,15.0,181.6,284.2533,124.0,10.56
2021-01-13,127.5956,91.77,158.376,82.78,118.6,207.9032,13.5384,14.66,185.73,281.13,123.45,10.18
2021-01-14,125.6251,90.75,156.151,82.78,127.23,205.6018,13.1924,15.02,181.07,284.0,128.5,10.71
2021-01-15,124.6496,89.56,155.35,82.75,128.06,205.8233,12.9812,14.95,181.65,279.2667,130.59,10.48
2021-01-19,125.5081,90.55,159.0995,82.79,132.73,209.6268,13.0764,14.13,191.65,286.2467,135.1,10.25
2021-01-20,130.5221,89.34,164.65,82.79,131.32,216.3672,13.3824,13.47,100.34,285.0,133.09,10.14
2021-01-21,132.9414,94.42,165.2155,82.82,119.5,218.659,13.703,13.43,100.44,278.1033,130.0,10.38
2021-01-22,139.565,94.14,166.425,82.83,127.96,220.6233,13.7446,12.99,103.87,285.0,131.83,10.36
2021-01-25,140.0821,94.91,164.818,82.8,138.81,223.2617,13.5439,12.99,103.8,297.1267,129.0,10.54
2021-01-26,139.9162,91.1,167.0745,82.84,124.92,229.174,13.1944,13.3,101.17,290.1167,125.0,11.4
2021-01-27,136.102,89.83,161.752,82.83,128.5,226.8727,12.9613,13.96,95.94,273.3333,124.82,12.95
2021-01-28,132.5024,87.56,161.5,82.8,127.95,227.2385,13.0398,14.08,95.0,276.6667,124.0,13.89
2021-01-29,130.4734,86.83,162.118,82.79,133.72,226.3431,13.0181,14.23,93.75,271.43,124.54,13.61
2021-02-01,132.4048,88.49,169.0,82.75,147.93,232.3516,13.3627,13.23,99.93,281.56,129.72,12.45
2021-02-02,132.4341,88.6,171.2505,82.73,151.64,230.6858,13.5993,12.7,104.0,292.34,129.0,11.3
2021-02-03,132.9609,88.22,166.5,82.7,149.11,233.6612,13.4946,12.92,102.13,285.0,127.5,10.5
2021-02-04,134.1853,88.15,165.95,82.73,154.06,233.2471,13.688,12.52,105.18,281.6667,128.72,10.05
2021-02-05,132.8958,88.31,167.925,82.74,167.0,234.133,13.6903,12.32,107.05,289.89,128.7,10.0
2021-02-08,133.4722,91.39,165.6245,82.74,184.56,232.9005,14.3021,12.37,106.54,285.04,134.0,10.15
2021-02-09,133.3354,91.5,165.7,82.76,180.56,235.9144,14.4243,12.12,108.72,281.2133,134.06,9.91
2021-02-10,132.7688,92.9,164.6,82.78,169.96,235.7026,14.9399,12.19,108.19,270.8133,135.4,10.08
2021-02-11,131.2545,92.75,162.5,82.75,156.93,234.8841,15.0095,12.25,107.48,267.0867,139.0,10.09
2021-02-12,132.3683,93.9,162.7025,82.69,157.06,235.9433,15.0237,11.86,110.91,272.6667,141.1,9.47
2021-02-16,128.226,90.56,163.18,82.66,139.93,232.9061,15.1302,12.37,106.25,259.6967,139.31,9.78
2021-02-17,126.2231,89.09,164.121,82.68,139.32,233.3693,14.6893,12.64,104.05,260.3,134.86,9.65
2021-02-18,127.2392,89.75,166.4115,82.7,135.8,235.2514,14.984,12.22,107.64,265.0,136.0,9.18
2021-02-19,125.0606,88.15,160.4065,82.65,137.41,229.1421,14.735,13.05,100.49,254.2133,133.59,9.26
2021-02-22,120.9085,83.4,156.3515,82.62,120.0,222.2993,14.0374,14.22,91.75,220.71,129.1,9.46
2021-02-23,122.0613,84.33,158.3375,82.6,116.81,221.9904,14.0847,13.995,93.33,237.2833,129.51,9.15
2021-02-24,121.8073,86.17,156.837,82.48,122.24,223.9882,14.0077,13.64,95.67,242.05,131.5,8.52
2021-02-25,119.7655,83.57,154.76,82.31,111.37,223.4574,13.7155,14.28,90.41,233.3333,125.43,9.6
2021-02-26,120.8988,85.37,156.3945,82.35,115.38,227.6751,13.8376,13.76,93.45,230.0367,130.0,8.68
2021-03-01,125.4514,86.92,157.1735,82.41,117.89,228.7463,13.8626,13.12,97.59,239.4267,128.43,8.51
2021-03-02,121.9343,84.28,154.059,82.36,106.0,224.0654,13.3901,14.0,91.32,229.33,126.72,8.5
2021-03-03,118.9448,80.23,150.6,82.35,91.89,218.8344,12.7663,15.1,84.05,218.6,121.95,8.99
2021-03-04,118.1926,79.0,150.25,82.2,87.3,221.5175,12.5162,15.3,82.42,208.6867,121.06,9.19
2021-03-05,118.1437,78.03,150.75,82.18,91.96,223.303,12.4165,15.16,83.26,200.1833,120.99,8.66
2021-03-08,116.2875,76.73,150.8995,82.13,86.29,224.7604,12.1018,15.05,82.51,202.7267,117.0,8.56
2021-03-09,118.8862,79.75,154.9225,82.17,99.09,228.7367,12.8103,13.79,89.22,233.4333,117.8,8.06
2021-03-10,119.7166,79.4,155.2005,82.24,99.36,226.7678,12.9196,13.78,89.15,233.1333,118.5,8.04
2021-03-11,117.6259,79.73,153.75,82.19,102.67,225.851,12.6185,14.03,87.05,223.3333,119.0,8.16
2021-03-12,118.6127,81.91,153.7285,82.16,104.48,226.7678,12.8345,13.79,88.86,231.3633,118.65,7.67
2021-03-15,122.8038,83.66,155.2485,82.2,108.83,228.0418,13.3251,13.09,93.43,234.45,119.51,7.03
2021-03-16,121.1918,81.75,153.661,82.2,97.57,227.9163,13.0091,13.55,90.19,218.9567,117.74,7.16
2021-03-17,120.0488,81.06,155.05,82.18,99.86,224.4515,13.1057,13.65,89.64,228.0967,118.0,6.8
2021-03-18,117.1374,78.49,151.4615,82.15,91.4,222.9652,12.7201,14.22,85.27,215.5333,114.38,7.06
2021-03-19,117.5575,79.99,153.3925,82.22,100.67,222.2414,12.8824,13.7,88.44,228.1967,114.79,6.6
2021-03-22,120.4884,80.13,156.35,82.24,101.44,229.2096,13.2231,13.14,91.91,225.2567,116.0,6.11
2021-03-23,119.9902,77.55,157.552,82.24,88.75,229.5571,13.1204,13.25,91.04,222.6367,112.5,6.28
2021-03-24,116.7857,75.85,153.6495,82.28,69.3,227.096,12.4701,14.36,83.54,204.3333,108.0,6.62
2021-03-25,117.5771,76.62,152.203,82.26,78.45,223.4767,12.525,14.22,84.68,213.9567,111.95,6.1
2021-03-26,118.8471,77.03,152.772,82.27,73.99,228.341,12.7901,13.6,88.32,205.2133,116.5,6.11
2021-03-29,117.3426,76.47,153.5005,82.19,67.3,225.3877,12.8118,13.8,86.95,200.5833,115.28,6.1
2021-03-30,118.8471,76.57,153.203,82.2,71.97,224.7893,12.9849,13.51,88.81,215.54,115.79,5.63
2021-03-31,120.8108,80.16,155.897,82.16,81.65,230.1555,13.5404,12.655,94.58,229.4567,122.38,5.52
2021-04-01,121.016,81.74,158.65,82.06,84.41,234.2959,13.8349,12.13,98.3,235.9033,127.0,5.12
2021-04-05,123.5854,81.21,161.1875,82.1,83.48,238.9767,13.9669,11.73,101.34,230.1,124.0,5.17
2021-04-06,122.9308,81.32,161.69,82.2,77.63,239.1698,13.8482,11.77,100.99,229.0,122.45,5.18
2021-04-07,125.9789,83.32,165.545,82.21,73.39,243.9569,14.2193,11.34,104.92,225.7933,121.38,4.87
2021-04-08,126.8094,82.8,165.235,82.2,72.99,244.0534,14.1806,11.43,104.0,225.9233,122.75,4.93
2021-04-09,129.4667,82.06,167.7605,82.18,68.48,245.8292,14.2562,11.17,106.15,228.5667,122.2,4.9
2021-04-12,129.3885,79.67,170.0425,82.18,64.79,248.2903,15.1957,10.96,108.31,237.5667,122.4,4.74
2021-04-13,131.8309,79.88,170.202,82.21,68.0,248.5027,15.5883,10.7,110.91,256.9,121.99,4.72
2021-04-14,130.7367,80.32,168.55,82.24,74.9,248.937,15.6257,10.81,109.44,247.7,121.75,4.67
2021-04-15,131.2057,83.3,169.0,82.22,75.63,250.4233,16.0153,10.57,111.73,242.8833,119.19,4.61
2021-04-16,130.4339,82.13,169.5165,82.23,68.77,251.1181,15.5,10.72,110.17,239.8667,118.0,4.55
2021-04-19,131.9091,80.82,168.68,82.27,65.62,248.8308,15.2873,10.92,108.12,239.14,116.05,4.83
2021-04-20,129.3104,78.99,165.8,82.3,65.3,249.9117,15.0832,11.23,105.0,234.9233,114.5,4.94
2021-04-21,129.9747,81.61,168.584,82.31,71.88,251.1375,15.3389,10.85,108.49,247.1667,117.5,4.48
2021-04-22,129.115,80.21,165.955,82.32,76.0,248.8887,14.8992,11.11,105.77,239.9333,116.58,4.86
2021-04-23,131.7234,83.35,167.4,82.31,75.35,252.5369,15.1493,10.73,109.47,247.0,120.0,4.57
2021-04-26,131.8993,85.67,172.1735,82.28,84.16,252.4597,15.5419,10.52,111.53,239.32,121.52,4.55
2021-04-27,131.2154,88.85,171.74,82.27,82.24,247.1515,15.3284,10.72,109.34,232.1367,120.0,4.42
2021-04-28,133.3257,84.7,175.255,82.24,85.84,246.5531,15.3638,10.49,112.0,233.17,120.72,4.29
2021-04-29,128.7437,82.97,176.256,82.29,78.5,241.0325,15.1389,10.94,107.29,222.53,118.01,4.5
2021-04-30,128.9977,81.97,174.2365,82.22,80.15,244.5649,15.0895,10.79,108.66,234.6,117.47,4.47
2021-05-03,128.1673,77.95,167.8095,82.27,74.09,242.2196,14.6029,11.35,103.1,226.3133,115.0,4.56
2021-05-04,126.2232,79.05,166.943,82.26,68.51,240.3762,14.6745,11.43,102.07,227.02,116.0,4.52
2021-05-05,124.9434,77.63,163.5,82.3,62.47,237.8572,14.4612,11.82,98.89,226.92,115.3,4.48
2021-05-06,128.0523,78.75,165.9545,82.33,62.69,243.3585,14.7735,11.22,104.04,221.9333,118.4,4.43
2021-05-07,126.6431,78.2,164.116,82.35,63.02,242.1231,14.7525,11.37,102.51,221.6333,114.99,4.03
2021-05-10,120.8594,73.57,156.814,82.33,51.66,236.0234,13.7925,12.8,90.31,199.7467,110.0,4.69
2021-05-11,120.7616,75.09,159.25,82.22,57.11,233.7265,13.9766,12.73,90.97,200.83,109.35,5.07
2021-05-12,121.9164,75.21,159.2735,82.25,59.85,233.3693,14.0008,12.68,90.76,200.5133,109.48,5.54
2021-05-13,123.5506,74.02,159.278,82.3,57.17,237.0175,13.8574,12.37,92.95,194.47,110.61,4.78
2021-05-14,124.1085,74.22,162.2965,82.3,60.53,237.9537,14.1238,12.09,94.43,191.85,109.0,4.38
2021-05-17,123.854,74.74,164.629,82.31,62.08,237.6835,14.2335,12.02,95.22,189.3333,113.0,4.38
2021-05-18,120.5267,73.16,159.75,82.32,59.0,231.4995,13.5346,13.04,87.55,184.1833,108.5,5.02
2021-05-19,122.5525,76.81,162.22,82.3,60.25,235.9977,14.2689,12.16,94.1,191.6667,112.39,4.68
2021-05-20,125.0871,78.55,162.5,82.32,64.25,239.4899,15.1281,11.45,99.7,198.7033,114.0,4.38
2021-05-21,123.3158,77.26,160.775,82.32,62.56,239.7027,15.1768,11.56,98.61,193.8667,112.26,4.27
2021-05-24,125.0871,77.33,163.3335,82.33,60.58,243.5528,15.729,11.07,102.81,202.4367,114.85,4.07
2021-05-25,124.2455,77.83,163.7295,82.36,58.14,243.2239,15.6973,11.1,102.39,202.52,114.0,40.05
2021-05-26,123.7366,78.11,162.8,82.37,62.45,242.9724,15.6629,11.1,102.4,206.7467,116.0,37.4
2021-05-27,122.8852,78.66,162.1,82.36,64.6,242.8079,15.4646,11.05,102.8,209.5,116.3,34.75
2021-05-28,122.4057,81.01,162.175,82.32,64.04,243.0304,16.2318,10.94,103.89,209.2667,119.71,34.7
2021-06-01,121.6228,81.0,161.155,82.31,61.95,240.0316,16.2141,11.14,101.8,206.71,118.74,36.68
2021-06-02,122.0142,81.13,160.2115,82.28,60.8,237.2166,16.6615,11.4,99.47,200.6,118.13,37.56
2021-06-03,121.4173,80.92,160.6,82.3,61.76,239.6737,17.0723,11.26,100.74,193.2367,118.23,35.2
2021-06-04,123.4724,81.4,159.8665,82.31,61.74,241.8213,17.53,10.93,103.4,197.2767,118.09,33.91
2021-06-07,123.8932,81.87,161.1305,82.33,71.27,246.8322,17.4861,10.61,106.51,207.67,117.29,32.65
2021-06-08,124.4901,81.09,163.6435,82.4,71.59,245.5262,17.4786,10.62,106.38,200.7233,116.0,33.16
2021-06-09,124.3042,80.02,164.1005,82.36,73.01,245.9905,17.3132,10.72,105.38,201.2933,117.0,33.13
2021-06-10,123.8247,81.61,167.4825,82.44,75.56,249.5698,17.4424,10.41,108.42,203.41,118.27,30.6
2021-06-11,125.0871,81.51,167.3415,82.38,75.02,249.4828,17.868,10.3,109.56,204.0767,118.57,29.95
2021-06-14,127.1618,81.59,169.2,82.31,75.88,251.2917,17.877,10.07,112.05,205.5633,120.35,30.72
2021-06-15,127.5826,80.75,169.6,82.3,70.02,250.9338,17.753,10.19,110.65,199.18,119.58,30.9
2021-06-16,127.0247,80.77,170.159,82.15,69.7,247.7125,17.7368,10.45,107.93,200.63,117.7,32.04
2021-06-17,127.9153,84.28,173.9995,82.1,70.09,251.1563,18.7442,10.09,111.62,204.4567,117.63,33.86
2021-06-18,127.514,83.49,173.821,82.1,71.4,251.3402,18.3962,10.15,110.66,208.16,115.3,33.96
2021-06-21,129.3049,82.9,172.903,82.1,72.41,254.1454,18.4323,10.01,112.44,206.0833,113.59,32.83
2021-06-22,130.9098,83.83,175.25,82.17,70.49,257.3087,18.9675,9.71,115.61,210.6667,116.49,29.41
2021-06-23,131.5753,84.39,175.382,82.15,73.36,257.4732,19.187,9.52,117.82,224.9967,117.0,28.0
2021-06-24,130.6065,86.34,173.2,82.1,77.0,257.5408,19.2396,9.46,118.59,229.86,117.4,28.1
2021-06-25,130.5576,86.38,170.8,82.12,82.36,257.5022,19.3202,9.45,118.84,223.88,117.8,27.22
2021-06-28,131.9178,87.41,171.941,82.13,77.75,260.0947,19.8404,9.23,121.56,228.2167,119.32,27.22
2021-06-29,133.2585,90.82,172.053,82.18,73.4,261.8553,19.9569,9.13,122.86,226.59,120.4,28.68
2021-06-30,133.6793,94.04,171.7305,82.09,74.44,260.8106,20.0823,9.17,122.04,227.9733,120.17,27.45
2021-07-01,134.9515,93.28,172.582,82.1,78.65,263.9158,20.3969,8.99,124.72,226.3267,118.75,26.28
2021-07-02,137.0751,94.88,176.5055,82.13,75.54,268.9558,20.6935,8.78,127.53,227.2367,119.85,26.78
2021-07-06,140.471,95.02,185.869,82.16,70.68,270.281,20.8093,8.54,130.86,221.4233,120.64,27.64
2021-07-07,138.5529,87.86,182.178,82.25,62.55,267.8626,19.8144,9.03,123.34,209.4567,115.91,31.84
2021-07-08,139.6979,90.04,186.126,82.25,68.77,266.7211,19.9202,8.86,126.35,217.7267,118.01,29.49
2021-07-09,143.0839,91.22,187.2,82.23,70.42,270.0489,20.1971,8.53,130.99,220.7333,121.14,27.9
2021-07-12,140.9505,90.48,185.105,82.16,66.72,268.4623,20.3573,8.58,130.41,228.7733,123.19,27.55
2021-07-13,144.9334,90.76,185.4425,82.17,65.0,273.1348,20.3146,8.37,133.4,223.5833,125.3,27.01
2021-07-14,146.0491,89.78,184.71,82.22,58.42,272.7962,19.7698,8.49,131.4,219.4633,120.05,28.09
2021-07-15,145.2858,87.32,181.6655,82.14,59.4,272.8639,18.9902,8.6,129.69,218.2267,118.9,26.77
2021-07-16,140.6765,84.99,176.629,82.29,56.3,269.8264,17.8773,9.16,121.74,209.9633,114.0,31.78
2021-07-19,140.3927,87.09,178.366,82.4,58.92,268.9558,18.6903,9.01,123.54,217.33,115.88,35.11
2021-07-20,142.4184,87.25,178.819,82.29,62.94,269.7973,18.842,8.81,126.33,219.87,116.38,30.04
2021-07-21,142.8196,89.4,179.3615,82.26,63.32,274.5762,19.6004,8.57,129.85,218.8133,118.09,28.39
2021-07-22,144.3952,91.35,182.0,82.27,61.52,277.9909,19.6143,8.31,133.72,215.4533,117.65,27.94
2021-07-23,145.0998,92.01,183.6585,82.31,58.83,279.5678,19.2701,8.16,135.9,216.99,115.79,29.17
2021-07-26,145.9317,92.94,184.925,82.36,55.56,279.9837,19.2242,8.11,136.83,221.1333,115.4,28.9
2021-07-27,141.7138,93.44,181.689,82.35,54.65,279.5581,19.2781,8.29,133.83,215.6667,113.94,28.95
2021-07-28,141.5964,96.58,181.3875,82.33,60.82,276.8978,19.4776,8.3,133.71,216.5967,116.0,27.99
2021-07-29,141.293,101.6,167.3975,82.35,55.75,275.8627,19.3768,8.49,130.32,223.92,115.5,28.93
2021-07-30,143.2307,105.93,167.655,82.36,55.57,277.0139,19.6582,8.23,134.61,233.3333,117.5,28.0
2021-08-02,142.6924,108.15,167.036,82.39,56.03,276.1046,19.6982,8.3,133.52,239.6667,117.31,29.47
2021-08-03,144.1212,114.36,168.9675,82.44,55.65,276.8784,19.9476,8.2,135.0,237.0,118.43,28.66
2021-08-04,143.8374,116.63,167.811,82.3,56.66,277.5169,20.4565,8.09,136.64,238.6667,119.18,27.44
2021-08-05,143.4354,110.55,168.75,82.2,62.25,279.0938,20.4805,8.08,136.93,237.3,118.37,26.5
2021-08-06,143.2885,111.31,167.1805,82.21,59.17,280.2932,20.4027,8.09,137.13,236.7233,118.5,25.73
2021-08-09,143.5237,107.9,167.2505,82.16,60.74,279.3742,20.2789,8.03,137.77,237.9967,118.5,24.96
2021-08-10,143.1414,107.6,166.5725,82.13,58.27,277.8361,20.0005,8.11,136.51,237.57,116.44,24.36
2021-08-11,143.2786,107.39,164.5,82.1,57.01,277.2751,19.8279,8.26,133.72,235.4467,115.55,23.89
2021-08-12,146.0033,107.17,165.2835,82.15,58.89,280.0321,19.8628,8.11,136.2,241.2367,115.0,22.55
2021-08-13,145.5819,110.2,164.15,82.23,55.04,283.621,20.0923,8.13,136.01,235.0233,115.12,23.91
2021-08-16,147.2382,106.64,163.875,82.2,50.95,282.8471,19.6433,8.23,134.05,224.22,113.8,24.17
2021-08-17,146.8168,107.35,162.0995,82.19,54.15,283.0494,19.4587,8.3,132.98,223.25,111.56,24.79
2021-08-18,142.1417,103.32,159.701,82.17,50.16,279.8025,19.4527,8.64,127.72,226.07,109.0,28.6
2021-08-19,144.5038,104.32,160.1935,82.2,48.51,290.4929,19.9486,8.29,133.1,227.6167,109.14,27.39
2021-08-20,145.3564,105.3,160.595,82.14,54.08,293.9142,20.9265,8.03,137.09,228.48,110.15,23.85
2021-08-23,146.4737,109.45,164.0,82.18,58.96,295.6298,21.7069,7.69,142.76,236.8933,112.16,23.43
2021-08-24,146.8266,108.13,165.4935,82.14,58.72,294.9319,21.6909,7.65,143.47,235.6767,115.74,23.41
2021-08-25,145.3957,108.57,164.95,82.11,60.61,291.7238,22.1529,7.69,142.79,236.1033,117.65,23.19
2021-08-26,144.543,108.01,166.6615,82.1,60.76,289.7854,22.137,7.76,141.65,235.0,117.97,23.52
2021-08-27,146.0327,112.61,167.8715,82.19,65.7,291.8498,22.7816,7.52,145.95,238.24,118.88,21.96
2021-08-30,149.6198,111.26,171.24,82.25,64.59,295.0483,22.6509,7.3,150.3,244.3333,120.0,22.18
2021-08-31,149.7864,111.3,174.82,82.19,66.31,293.546,22.4413,7.26,150.95,244.6933,120.3,21.61
2021-09-01,150.8057,110.32,174.738,82.18,69.86,292.8966,22.4742,7.22,151.92,244.8333,121.0,20.64
2021-09-02,150.6979,108.85,172.6,82.18,70.91,291.7238,22.2816,7.34,149.21,244.0833,121.58,21.5
2021-09-03,151.8838,109.96,173.9,82.15,68.18,291.7432,22.7886,7.23,151.58,246.6667,124.8,21.39
2021-09-07,153.8538,108.88,175.5825,82.18,67.34,290.551,22.4692,7.21,151.71,253.86,123.0,22.5
2021-09-08,152.3935,106.56,176.301,82.16,64.59,291.5591,22.2686,7.27,150.69,251.1367,122.19,22.13
2021-09-09,151.9132,106.99,175.0915,82.17,66.92,289.2329,22.3046,7.25,151.0,253.2,123.4,21.41
2021-09-10,147.6302,105.26,174.14,82.13,65.01,288.3897,22.6399,7.38,148.34,246.7367,122.97,22.33
2021-09-13,147.3558,105.52,173.7775,82.19,64.05,290.3379,22.2317,7.43,147.13,247.5233,123.63,22.04
2021-09-14,145.6014,106.0,172.126,82.15,60.59,293.9239,22.2656,7.57,144.55,248.3333,122.5,22.49
2021-09-15,145.4839,104.92,172.998,82.11,62.39,294.4087,22.1399,7.5,145.87,250.9433,120.0,21.91
2021-09-16,145.8563,105.56,174.4205,82.09,62.77,294.8059,22.2567,7.45,146.53,252.3833,120.19,21.56
2021-09-17,140.9362,101.58,169.8,82.1,61.57,287.2073,21.1049,8.06,135.44,244.8533,115.2,26.26
2021-09-20,141.0637,102.15,168.75,82.15,60.52,286.587,21.3754,8.03,135.6,244.93,115.65,26.03
2021-09-21,141.5733,102.82,167.55,82.13,62.83,287.595,21.3245,8.05,134.95,247.8433,115.23,24.88
2021-09-22,143.7295,104.89,169.0025,82.04,62.88,289.6496,22.097,7.815,138.88,251.6667,116.97,22.63
2021-09-23,142.7592,105.19,170.1005,82.0,64.09,289.0488,22.0271,7.82,138.7,248.63,116.0,22.25
2021-09-24,142.573,105.07,168.575,81.93,61.98,287.0231,21.6678,7.84,138.09,257.7067,115.7,20.65
2021-09-27,140.3972,106.84,167.8855,81.92,62.15,280.8783,21.1728,8.15,133.0,262.4,114.33,22.08
2021-09-28,139.6327,102.3,166.1055,81.92,58.99,276.3229,20.8993,8.4,128.01,259.9333,112.3,23.8
2021-09-29,140.799,102.08,165.8,81.91,55.8,276.9143,20.7276,8.43,127.75,260.3333,112.43,23.63
2021-09-30,139.0741,102.6,164.4505,81.93,56.02,273.4347,20.7097,8.58,125.2,259.4667,112.0,23.78
2021-10-01,138.9369,101.74,163.9695,81.95,54.56,278.5522,20.4641,8.6,125.04,265.5,111.0,23.28
2021-10-04,136.7121,100.92,160.225,81.93,52.38,275.3053,19.9112,8.92,120.0,261.6,109.8,23.86
2021-10-05,136.6925,100.45,160.6765,81.87,51.0,276.982,20.0809,8.89,120.1,258.7333,108.44,23.5
2021-10-06,140.211,104.6,164.577,81.85,51.55,286.0927,21.051,8.24,129.42,261.82,111.0,21.83
2021-10-07,141.1617,106.55,165.85,81.82,53.52,287.1007,21.06,8.15,130.72,265.4033,110.98,20.85
2021-10-08,139.4367,104.62,163.75,81.71,52.12,283.9022,20.535,8.47,125.84,262.55,110.08,20.89
2021-10-11,140.3776,105.17,162.85,81.6,53.23,286.2478,20.7875,8.46,126.05,266.9767,110.47,20.51
2021-10-12,138.4273,106.28,163.4855,81.69,53.76,285.831,20.8773,8.47,125.75,270.1567,109.32,20.17
2021-10-13,139.2799,110.5,165.1225,81.73,55.68,289.9985,21.2466,8.17,130.21,271.83,114.4,18.85
2021-10-14,140.9068,112.51,165.571,81.67,58.0,293.0322,21.7676,7.88,134.83,274.58,114.7,17.92
2021-10-15,140.5932,111.9,169.418,81.53,53.03,294.2244,21.7067,7.89,134.27,283.93,113.42,18.56
2021-10-18,144.0823,116.16,171.7145,81.54,51.83,298.8573,22.2327,7.51,141.2,292.51,115.8,17.45
2021-10-19,145.7387,116.29,172.633,81.56,52.45,299.6908,22.2616,7.39,143.5,288.45,116.94,17.42
2021-10-20,145.8465,116.5,170.7125,81.5,51.66,297.7136,22.0541,7.48,141.49,285.3333,115.06,17.3
2021-10-21,146.709,120.83,171.05,81.42,52.01,300.8441,22.7786,7.38,143.43,298.5,116.24,16.34
2021-10-22,145.7191,120.52,166.75,81.44,52.8,299.8362,22.9283,7.4,142.96,316.8433,114.4,16.59
2021-10-25,146.3561,122.99,167.4755,81.48,53.96,301.4257,23.9424,7.12,148.39,341.5633,114.94,15.78
2021-10-26,146.3855,121.63,169.4,81.49,52.55,306.2718,24.4264,7.15,147.62,346.5533,114.0,16.44
2021-10-27,146.8364,122.86,170.105,81.43,51.08,314.3453,24.8296,7.02,150.24,356.1033,113.76,16.66
2021-10-28,144.2881,120.95,165.001,81.38,54.49,314.1514,24.9524,7.07,149.13,360.62,114.01,16.92
2021-10-29,146.0229,119.45,168.09,81.35,53.96,321.1588,25.5991,6.77,155.87,381.6667,113.58,16.26
2021-11-01,145.6994,124.98,165.7505,81.42,59.51,320.1411,25.7718,6.75,156.08,386.4533,113.59,16.07
2021-11-02,147.395,127.75,165.45,81.46,61.41,323.6206,26.6182,6.62,159.38,392.4433,113.37,15.51
2021-11-03,148.5613,132.01,168.5,81.5,65.86,322.6417,27.1761,6.37,165.45,411.47,113.37,14.41
2021-11-04,149.0824,139.19,173.85,81.6,62.98,328.0887,30.1283,6.09,172.4,409.3333,118.09,14.72
2021-11-05,148.6113,137.7,176.162,81.59,62.41,326.916,30.0904,6.17,170.74,383.2633,118.39,15.4
2021-11-08,147.4236,154.01,175.7625,81.61,59.91,326.7319,32.2193,6.14,171.5,391.2,121.3,15.98
