Date,DIA,PSQ,QLD,QQQ,SMH,SOXL,SPY,SQQQ,TECL,TQQQ,UPRO,UVXY,XLP
2015-09-14,164.35,56.32,69.78,105.5,50.77,22.65,196.59,23.95,30.76,97.29,55.85,59.14,47.01
2015-09-15,166.46,55.77,71.17,106.57,51.24,23.2,198.82,23.3,31.99,100.08,57.72,45.16,47.94
2015-09-16,167.42,55.53,71.86,107.0,51.18,23.41,199.96,22.98,31.77,101.47,58.72,42.38,48.01
2015-09-17,164.0,56.3,69.8,105.25,50.53,21.86,195.74,23.89,30.01,97.28,55.95,50.92,47.0
2015-09-18,164.65,55.9,70.71,105.94,50.51,22.0,196.45,23.47,30.81,99.04,56.5,49.94,47.52
2015-09-21,162.62,56.9,68.18,104.05,49.4,20.28,193.9,24.74,29.69,93.85,54.35,50.43,47.06
2015-09-22,163.29,56.71,68.6,104.4,49.06,20.08,194.13,24.51,29.82,94.73,54.5,50.97,47.01
2015-09-23,161.12,57.42,66.98,103.16,48.3,19.05,192.13,25.37,28.93,91.34,52.8,53.31,46.79
2015-09-24,163.84,56.38,69.37,104.95,49.4,20.29,194.61,24.06,30.24,96.17,54.96,47.14,47.38
2015-09-25,162.03,57.79,66.1,102.42,48.73,19.36,191.75,25.9,29.09,89.53,52.48,57.62,47.36
2015-09-28,160.03,59.03,63.26,100.21,47.92,18.37,188.24,27.44,27.8,83.44,49.6,60.05,46.86
2015-09-29,162.07,58.61,64.03,100.89,49.15,19.44,190.4,26.89,28.29,85.18,51.2,56.36,47.15
2015-09-30,163.08,58.0,65.29,101.97,50.01,20.56,192.03,26.09,29.13,87.77,52.56,56.26,47.22
2015-10-01,160.35,58.66,63.88,100.84,48.99,19.24,189.75,26.94,28.59,84.82,50.67,58.62,46.78
2015-10-02,165.74,56.38,68.93,104.74,50.74,21.7,196.47,24.0,30.47,95.0,56.21,46.99,48.19
2015-10-05,167.74,56.15,69.67,105.26,51.26,22.61,198.27,23.61,31.75,96.53,57.75,43.13,48.73
2015-10-06,168.77,55.93,70.13,105.63,51.91,23.14,198.85,23.32,32.68,97.56,58.35,43.21,48.56
2015-10-07,168.44,56.19,69.54,105.25,52.04,23.37,198.96,23.63,31.96,96.35,58.34,42.15,48.7
2015-10-08,170.62,55.65,70.74,106.12,52.65,23.94,201.4,23.0,33.07,98.71,60.53,37.84,49.37
2015-10-09,170.73,55.37,71.58,106.75,52.45,23.43,201.43,22.64,33.4,100.48,60.49,37.88,49.48
2015-10-12,170.25,55.62,70.78,106.19,51.9,22.97,200.63,23.0,32.87,98.89,59.74,34.84,49.5
2015-10-13,170.49,55.69,70.69,106.11,51.74,23.0,200.16,23.0,32.93,98.65,59.32,37.46,49.2
2015-10-14,169.4,55.6,71.0,106.33,53.76,25.69,200.05,22.86,33.62,99.29,59.31,36.65,49.02
2015-10-15,171.34,54.7,73.07,107.89,53.7,26.0,202.82,21.84,34.5,103.65,61.77,31.55,49.2
2015-10-16,171.32,54.71,73.19,107.98,53.64,25.61,202.53,21.78,34.1,103.87,61.4,32.09,49.48
2015-10-19,171.75,54.41,74.02,108.54,53.79,25.82,202.86,21.44,34.48,105.61,61.71,28.07,49.84
2015-10-20,172.51,54.28,74.15,108.75,54.37,26.63,203.64,21.33,34.62,106.0,62.44,28.69,49.83
2015-10-21,172.59,54.43,73.83,108.51,54.65,27.11,203.0,21.45,34.67,105.34,61.86,31.6,50.03
2015-10-22,176.07,52.31,79.52,112.67,56.24,29.53,207.24,19.04,38.65,117.54,65.81,25.89,51.0
2015-10-23,176.26,52.33,79.59,112.71,56.02,29.35,207.27,19.03,39.17,117.73,65.85,28.5,50.74
2015-10-26,175.33,52.34,79.4,112.53,54.73,27.4,206.2,19.08,38.41,117.27,64.8,30.34,50.48
2015-10-27,175.93,52.07,80.48,113.27,54.93,27.91,207.0,18.71,38.56,119.54,65.5,28.15,50.72
2015-10-28,177.03,51.91,80.69,113.49,54.22,27.08,208.36,18.6,38.81,120.18,66.71,27.53,50.4
2015-10-29,177.74,51.75,81.3,113.92,54.15,26.45,209.07,18.4,39.32,121.6,67.5,27.58,50.28
2015-10-30,176.87,51.84,80.97,113.63,54.29,27.21,208.36,18.54,38.74,120.54,66.69,28.09,49.91
2015-11-02,177.92,51.53,82.0,114.38,54.47,27.55,209.98,18.16,39.24,122.97,68.31,25.98,50.07
2015-11-03,179.57,51.05,83.44,115.38,55.48,28.49,211.37,17.67,40.65,126.15,69.63,26.02,50.0
2015-11-04,179.0,51.15,83.0,115.16,55.19,28.01,210.44,17.77,40.45,125.32,68.71,28.11,49.68
2015-11-05,178.48,51.47,82.1,114.51,54.44,26.99,209.74,18.1,39.97,123.28,68.0,26.89,49.24
2015-11-06,178.6,51.51,81.98,114.39,55.0,28.36,209.33,18.15,40.11,122.86,67.65,26.0,49.02
2015-11-09,176.98,52.16,79.95,112.94,54.17,27.0,207.54,18.86,38.51,118.33,65.88,29.11,48.8
2015-11-10,178.17,51.84,80.85,113.6,54.0,26.43,208.9,18.49,38.88,120.39,67.2,26.38,48.9
2015-11-11,176.1,52.3,79.5,112.68,53.61,26.03,206.51,19.0,37.95,117.35,64.9,29.5,48.74
2015-11-12,174.07,52.76,77.98,111.57,52.99,25.27,204.36,19.5,37.0,113.99,62.87,33.3,48.11
2015-11-13,172.5,53.67,75.33,109.73,52.75,24.59,202.3,20.48,35.0,108.25,60.95,37.18,47.67
2015-11-16,175.6,52.72,78.0,111.61,53.45,25.58,205.97,19.42,37.04,113.88,64.36,29.09,48.78
2015-11-17,175.68,52.6,78.4,111.94,53.87,26.19,206.03,19.26,37.52,114.88,64.39,31.88,48.73
2015-11-18,177.25,51.77,80.85,113.69,54.32,26.96,208.55,18.36,38.47,120.28,66.7,29.47,49.33
2015-11-19,178.17,51.48,81.63,114.25,54.74,27.35,209.47,18.08,39.53,121.94,67.58,29.02,49.65
2015-11-20,177.88,51.35,81.99,114.52,54.62,27.34,209.4,17.94,39.78,122.97,67.49,28.53,49.09
2015-11-23,176.67,51.88,80.44,113.41,54.13,26.0,207.87,18.49,38.18,119.27,66.02,28.76,49.3
2015-11-24,178.01,51.53,81.57,114.22,54.9,27.34,209.48,18.08,39.3,121.77,67.59,27.39,49.64
2015-11-25,177.85,51.4,81.81,114.39,54.88,27.59,209.4,18.0,38.88,122.33,67.46,26.54,49.75
2015-11-27,178.13,51.29,82.15,114.65,55.22,27.99,209.79,17.9,39.52,123.21,67.87,26.79,49.97
2015-11-30,177.92,51.38,81.93,114.48,55.95,28.91,209.42,17.96,39.78,122.58,67.49,26.17,49.59
2015-12-01,178.61,51.02,83.06,115.25,56.61,30.02,210.6,17.6,40.3,125.0,68.56,24.65,49.77
2015-12-02,177.66,51.25,82.34,114.76,56.94,30.47,208.9,17.8,39.9,123.61,66.95,25.53,49.77
2015-12-03,175.35,52.1,79.54,112.85,55.76,29.12,206.1,18.7,38.08,117.31,64.21,28.48,49.26
2015-12-04,178.02,51.0,82.89,115.22,56.62,30.32,209.2,17.51,40.68,124.66,67.09,24.92,50.63
2015-12-07,175.68,51.8,80.38,113.42,55.59,28.4,206.48,18.31,38.29,118.85,64.44,28.07,50.26
2015-12-08,175.44,51.48,81.35,114.13,55.67,28.66,206.2,18.02,39.21,121.02,64.18,28.25,50.17
2015-12-09,175.18,51.91,79.96,113.14,55.21,27.77,205.44,18.45,38.8,117.98,63.45,30.11,49.93
2015-12-10,173.69,52.4,78.46,112.09,54.62,27.41,203.38,18.95,37.32,114.68,61.55,33.8,49.53
2015-12-11,172.97,52.86,76.87,110.94,54.48,26.53,202.1,19.53,35.92,110.9,60.21,39.14,49.48
2015-12-14,175.17,52.12,79.07,112.66,54.21,26.61,204.69,18.62,37.8,116.0,62.72,31.65,50.37
2015-12-15,176.47,51.92,79.72,113.09,54.97,27.53,206.37,18.41,38.17,117.41,64.17,28.96,50.51
2015-12-16,178.19,51.24,81.75,114.48,55.43,28.35,208.37,17.72,39.13,121.76,66.17,26.62,51.26
2015-12-17,173.87,52.42,78.08,111.63,54.01,26.1,202.77,18.94,36.36,113.89,61.82,31.15,50.1
2015-12-18,172.28,52.72,77.02,110.9,53.18,26.37,201.43,19.22,35.69,111.45,60.66,31.32,49.67
2015-12-21,173.1,52.34,78.03,111.64,53.66,27.48,202.7,18.88,36.49,113.62,61.57,28.65,49.98
2015-12-22,175.16,52.02,79.06,112.36,53.85,27.48,204.7,18.52,37.2,115.77,63.46,26.3,50.77
2015-12-23,175.66,51.9,79.4,112.61,53.88,27.71,205.72,18.4,37.24,116.53,64.39,26.7,50.81
2015-12-24,174.49,52.07,79.01,112.26,54.08,27.8,204.86,18.52,37.14,115.64,63.5,28.19,50.65
2015-12-28,176.0,51.59,80.19,113.2,54.23,28.35,206.53,18.1,38.03,118.53,65.05,25.78,51.13
2015-12-29,176.52,51.2,81.61,114.2,54.65,28.65,207.09,17.61,38.86,121.52,65.67,26.3,51.21
2015-12-30,175.09,51.75,79.7,112.89,53.94,27.56,205.17,18.23,37.62,117.34,63.82,27.87,50.89
2015-12-31,170.89,53.35,74.86,109.45,52.29,25.33,200.53,19.97,34.41,106.73,59.48,32.93,49.83
2016-01-04,171.7,53.03,75.68,110.04,52.8,26.16,201.39,19.63,35.23,108.5,60.3,30.65,49.99
2016-01-05,168.92,54.31,72.14,107.41,51.22,23.84,198.33,21.05,33.01,100.98,57.53,34.1,49.67
2016-01-06,166.0,55.11,70.22,105.95,49.75,21.29,195.32,21.9,31.73,96.63,54.99,36.24,49.44
2016-01-07,165.9,55.16,69.83,105.63,49.51,21.12,195.21,21.9,31.43,95.93,54.82,35.88,49.72
2016-01-08,164.16,55.67,68.55,104.75,49.2,20.0,193.05,22.55,30.29,93.27,52.84,41.73,49.32
2016-01-11,165.23,55.33,69.3,105.33,49.51,20.67,193.85,22.18,31.2,94.73,53.52,36.6,49.76
2016-01-12,165.58,54.98,70.2,105.97,49.42,20.5,194.53,21.77,31.91,96.41,54.08,34.71,49.81
2016-01-13,161.96,56.91,65.29,102.36,48.21,18.76,189.55,24.0,29.11,86.41,50.0,42.64,48.9
2016-01-14,159.37,57.83,62.93,100.62,46.64,17.29,186.79,25.02,29.0,81.79,47.69,49.17,48.24
2016-01-15,161.62,56.91,65.05,102.21,47.52,17.9,189.95,23.85,28.76,85.82,50.17,44.65,48.79
2016-01-19,157.25,58.44,61.66,99.47,46.34,16.4,185.0,25.9,26.48,78.99,46.39,51.42,48.34
2016-01-20,157.87,57.49,63.68,101.18,47.65,17.88,186.19,24.66,27.61,83.13,47.31,49.64,48.31
2016-01-21,160.91,56.51,65.75,102.88,48.83,19.14,189.78,23.4,29.46,87.33,49.92,45.6,49.01
2016-01-22,160.41,56.12,66.59,103.4,48.6,18.93,189.91,22.98,29.85,88.69,50.0,42.88,49.08
2016-01-25,159.55,56.6,65.49,102.66,48.34,18.65,188.44,23.45,29.28,86.6,48.8,44.66,49.0
2016-01-26,160.57,56.64,65.4,102.58,48.4,18.57,189.58,23.5,29.09,86.31,49.72,42.6,49.34
2016-01-27,160.68,56.76,64.87,102.25,48.22,18.68,190.0,23.6,29.0,85.26,49.87,42.06,49.42
2016-01-28,161.62,56.85,64.61,101.97,48.37,18.37,190.03,23.75,29.66,84.66,50.01,41.35,49.96
2016-01-29,163.39,55.96,66.62,103.63,49.41,20.08,192.5,22.63,31.46,88.59,51.84,38.86,50.5
2016-02-01,162.68,55.8,67.05,103.93,49.52,20.14,191.9,22.41,31.56,89.45,51.34,39.91,50.56
2016-02-02,162.47,56.36,65.56,102.83,49.02,19.41,191.37,23.05,30.74,86.45,50.97,41.1,50.47
2016-02-03,162.82,57.22,63.77,101.39,48.72,19.0,190.72,24.05,29.97,82.93,50.38,42.55,49.95
2016-02-04,163.87,57.24,63.63,101.27,49.26,19.66,190.97,24.16,29.99,82.57,50.55,42.18,49.8
2016-02-05,160.11,60.11,57.42,96.29,47.13,16.94,185.75,27.88,26.31,70.69,46.44,49.08,49.31
2016-02-08,158.54,60.71,56.25,95.33,46.13,15.84,183.38,28.69,25.54,68.51,44.64,53.97,49.11
2016-02-09,161.12,59.39,58.83,97.43,46.84,16.7,186.44,26.87,27.0,73.27,46.99,49.05,50.07
2016-02-10,156.8,60.61,56.35,95.46,45.03,14.91,182.38,28.6,25.26,68.67,43.89,58.69,49.18
2016-02-11,158.18,59.22,59.09,97.64,46.08,16.2,184.93,26.68,27.1,73.56,45.79,54.66,49.67
2016-02-12,161.76,58.21,61.17,99.47,47.06,17.17,188.78,25.19,28.22,77.68,48.7,49.71,50.5
2016-02-16,163.43,57.27,63.08,100.96,48.39,18.56,191.12,24.04,29.18,81.31,50.42,45.98,50.69
2016-02-17,165.3,56.26,65.28,102.82,49.56,19.95,193.22,22.74,31.07,85.7,52.08,43.96,50.82
2016-02-18,163.07,57.27,62.93,100.84,49.27,19.12,191.15,24.0,29.56,80.92,50.48,45.83,50.62
2016-02-19,165.35,56.33,65.04,102.58,49.79,20.13,193.9,22.81,30.99,84.87,52.6,39.68,51.13
2016-02-22,165.61,56.29,65.12,102.68,49.79,19.9,193.99,22.77,30.74,85.27,52.72,38.23,50.96
2016-02-23,162.6,57.49,62.25,100.39,48.48,18.7,190.62,24.24,28.51,79.57,49.91,44.37,50.84
2016-02-24,165.03,56.23,65.25,102.76,49.69,20.46,193.73,22.67,30.85,85.37,52.44,39.79,51.37
2016-02-25,167.84,55.36,67.18,104.35,50.82,21.42,196.52,21.68,32.21,89.09,54.77,36.32,51.96
2016-02-26,166.16,55.88,65.94,103.33,50.76,21.6,195.08,22.24,31.4,86.75,53.64,38.26,51.06
2016-02-29,166.01,55.84,66.05,103.48,51.1,21.95,195.05,22.19,31.57,87.09,53.45,37.94,51.25
2016-03-01,168.02,54.64,68.77,105.66,51.74,22.96,197.7,20.7,33.2,92.4,55.66,33.09,51.38
2016-03-02,168.71,54.58,68.94,105.72,52.4,23.3,198.7,20.68,33.82,92.61,56.5,32.03,51.35
2016-03-03,169.53,54.53,68.94,105.75,52.49,23.87,200.0,20.6,33.99,92.68,57.6,28.61,51.8
2016-03-04,169.37,54.85,68.19,105.13,52.47,23.54,199.4,21.01,33.49,91.07,57.03,31.48,51.82
2016-03-07,169.8,55.33,67.06,104.3,52.71,23.78,199.3,21.54,32.88,88.84,56.96,31.57,51.56
2016-03-08,170.41,55.13,67.47,104.54,52.26,23.03,199.36,21.35,33.24,89.45,57.0,31.95,52.03
2016-03-09,170.67,54.82,68.4,105.26,52.51,23.64,199.9,20.84,34.1,91.5,57.47,30.74,52.45
2016-03-10,171.47,54.49,69.05,105.79,53.18,24.27,201.25,20.59,34.47,92.62,58.56,29.15,52.54
2016-03-11,171.7,54.33,69.37,106.09,53.39,24.81,202.2,20.33,34.82,93.42,59.33,27.95,52.39
2016-03-14,171.61,54.26,69.6,106.29,53.12,24.44,201.32,20.28,34.98,93.96,58.66,28.31,52.27
2016-03-15,172.21,54.2,69.71,106.37,53.02,24.36,201.62,20.22,35.46,94.02,58.82,28.13,52.5
2016-03-16,173.39,53.73,70.85,107.27,53.87,25.11,203.26,19.73,36.51,96.54,60.31,25.43,52.65
2016-03-17,175.27,53.43,71.56,107.46,54.34,25.94,204.2,19.45,37.65,97.8,62.0,23.25,52.81
2016-03-18,175.62,53.6,71.26,107.18,54.6,26.5,204.11,19.6,37.34,97.14,61.96,23.52,52.6
2016-03-21,175.3,53.63,71.16,107.18,54.49,26.63,203.74,19.54,37.31,97.16,61.68,22.74,52.51
2016-03-22,175.22,53.26,72.14,107.91,54.84,26.73,204.11,19.15,37.67,99.07,62.0,21.98,52.26
2016-03-23,173.85,53.85,70.42,106.71,53.88,25.21,201.98,19.89,36.62,95.65,60.02,25.22,52.2
2016-03-24,175.13,53.44,71.63,107.56,54.13,26.15,203.62,19.37,37.66,98.2,61.55,22.83,52.38
2016-03-28,174.49,53.71,70.75,106.91,53.87,25.44,202.75,19.72,37.02,96.32,60.73,22.8,52.57
2016-03-29,177.2,52.44,74.1,109.48,55.16,27.18,206.35,18.31,39.7,103.35,63.93,19.35,53.17
2016-03-30,176.77,52.57,73.95,109.28,55.13,27.23,205.87,18.43,39.45,102.77,63.64,19.42,53.25
2016-03-31,175.71,52.92,72.88,108.54,54.6,26.62,204.35,18.8,38.69,100.84,62.12,20.58,52.84
2016-04-01,177.63,52.05,75.28,110.36,55.38,27.54,206.84,17.94,40.29,105.65,64.5,18.17,53.69
2016-04-04,176.08,52.66,73.57,109.09,54.49,26.13,204.64,18.52,39.03,102.16,62.5,20.65,53.42
2016-04-05,175.86,52.7,73.46,108.99,54.34,26.27,204.27,18.56,38.7,102.0,62.1,21.22,53.14
2016-04-06,175.78,52.18,74.91,110.03,54.88,26.6,205.18,17.98,38.92,104.75,62.78,19.68,53.53
2016-04-07,176.25,52.29,74.45,109.76,54.77,26.59,205.32,18.11,38.71,103.81,62.95,20.49,53.35
2016-04-08,176.12,52.4,74.08,109.47,54.91,26.64,205.23,18.26,38.67,103.04,62.93,20.24,53.47
2016-04-11,175.73,52.83,72.94,108.68,54.67,26.28,204.2,18.68,37.84,100.82,61.98,21.53,53.04
2016-04-12,177.99,52.0,75.24,110.35,54.86,26.55,207.02,17.79,39.45,105.32,64.41,19.11,53.49
2016-04-13,179.03,51.71,76.04,110.93,55.0,27.13,208.03,17.51,39.62,107.12,65.5,17.95,52.98
2016-04-14,178.99,51.81,75.86,110.83,55.05,27.26,208.0,17.6,39.65,106.72,65.39,17.8,52.7
2016-04-15,178.13,52.03,75.18,110.32,54.38,26.0,207.11,17.8,38.83,105.37,64.54,17.87,52.95
2016-04-18,180.04,51.42,76.59,111.44,54.87,26.42,209.7,17.28,39.76,108.97,67.0,15.16,53.23
2016-04-19,180.0,51.87,75.42,110.55,54.06,25.35,209.9,17.7,39.09,105.82,67.21,15.15,53.22
2016-04-20,180.64,51.88,75.55,110.58,54.48,26.27,210.13,17.66,39.19,106.16,67.35,16.09,52.51
2016-04-21,179.61,52.5,73.72,109.21,54.18,25.85,208.53,18.3,37.01,102.23,65.86,16.55,51.6
2016-04-22,179.19,52.82,72.85,108.65,54.03,25.64,208.28,18.63,36.62,100.33,65.62,16.0,51.87
2016-04-25,179.84,52.5,73.6,109.21,54.54,25.89,209.02,18.35,37.11,101.95,66.3,15.51,52.45
2016-04-26,179.12,53.43,71.16,107.34,54.19,25.72,208.46,19.27,34.77,96.94,65.79,15.65,52.3
2016-04-27,179.06,53.27,71.52,107.7,54.59,26.76,208.49,19.1,36.25,98.0,65.79,14.88,52.16
2016-04-28,177.34,54.0,69.66,106.28,53.54,24.91,206.71,19.9,33.88,93.89,64.1,16.39,52.4
2016-04-29,178.08,54.11,69.23,105.99,52.58,23.29,206.9,20.04,33.77,93.21,64.33,16.39,52.39
2016-05-02,177.48,54.08,69.2,105.96,52.32,23.05,206.5,20.04,33.62,93.07,63.9,15.9,52.71
2016-05-03,176.38,54.51,68.14,105.09,51.93,22.3,205.0,20.51,32.78,90.84,62.45,17.17,52.65
2016-05-04,176.83,54.35,68.5,105.47,51.91,22.71,205.57,20.3,33.25,91.56,62.98,16.12,52.84
2016-05-05,175.68,54.89,67.43,104.5,51.61,22.03,204.04,20.86,32.42,89.3,61.63,16.88,52.89
2016-05-06,177.25,54.29,68.73,105.59,52.03,22.42,205.58,20.21,33.89,92.05,62.92,14.93,53.27
2016-05-09,177.86,53.92,69.65,106.26,51.96,22.46,206.64,19.84,34.25,93.65,64.0,13.83,53.7
2016-05-10,178.74,53.47,70.78,107.15,52.24,22.92,207.89,19.3,34.77,96.19,65.1,13.2,53.98
2016-05-11,177.83,53.73,70.12,106.61,52.38,23.11,207.29,19.58,34.67,94.76,64.56,13.66,53.75
2016-05-12,176.9,54.09,69.02,105.8,51.54,21.72,206.23,20.05,33.93,92.64,63.54,13.64,53.79
2016-05-13,175.69,54.2,68.8,105.66,51.66,22.05,204.95,20.15,33.9,91.95,62.33,14.41,53.14
2016-05-16,176.91,53.65,70.2,106.73,52.3,22.9,206.44,19.51,34.96,95.0,63.7,13.51,53.38
2016-05-17,175.08,54.41,68.27,105.24,51.97,22.04,204.44,20.33,33.65,90.95,61.79,14.54,52.11
2016-05-18,174.86,54.3,68.51,105.45,52.5,23.28,204.0,20.23,33.94,91.37,61.5,14.86,52.09
2016-05-19,174.72,54.13,68.96,105.73,53.12,24.41,204.95,20.03,34.23,92.15,62.29,13.92,52.57
2016-05-20,174.84,53.72,69.89,106.59,54.61,25.97,205.48,19.57,34.89,94.32,62.76,13.46,52.11
2016-05-23,175.76,53.54,70.35,106.92,54.85,26.4,206.15,19.39,35.16,95.22,63.39,12.96,52.31
2016-05-24,177.5,52.54,72.95,108.87,56.23,28.1,208.64,18.3,37.12,100.49,65.66,11.8,52.75
2016-05-25,178.54,52.32,73.68,109.37,56.26,28.48,209.47,18.05,37.36,101.83,66.44,11.69,52.79
2016-05-26,178.15,52.18,73.97,109.63,56.33,28.44,209.55,17.93,37.57,102.51,66.46,11.3,53.02
2016-05-27,178.98,51.87,74.88,110.28,56.91,29.2,210.53,17.61,38.51,104.45,67.49,10.55,53.05
2016-05-31,176.98,52.01,74.43,110.0,56.64,29.44,209.15,17.74,37.95,103.48,66.04,11.2,52.7
2016-06-01,177.3,51.96,74.61,110.13,56.96,29.62,209.8,17.69,38.09,103.83,66.68,10.89,53.09
2016-06-02,177.98,51.86,74.94,110.37,57.54,30.64,210.32,17.58,37.88,104.5,67.11,10.46,53.44
2016-06-03,178.52,51.88,74.81,110.26,57.23,30.38,210.71,17.6,37.91,104.16,67.6,9.89,53.65
2016-06-06,179.46,51.75,75.14,110.52,57.3,30.36,211.56,17.46,38.34,105.14,68.39,9.56,53.6
2016-06-07,179.59,51.85,74.86,110.37,57.77,30.82,211.8,17.55,38.48,104.63,68.64,9.74,53.55
2016-06-08,179.37,52.03,74.38,109.92,57.33,30.09,211.49,17.77,38.24,103.17,68.32,10.27,53.78
2016-06-09,178.7,52.37,73.32,109.19,57.02,29.91,210.43,18.09,37.67,101.26,67.25,11.19,53.82
2016-06-10,178.13,52.82,72.17,108.32,56.43,28.81,209.34,18.56,37.04,98.75,66.18,13.19,54.13
2016-06-13,177.0,53.09,71.47,107.74,56.27,28.51,207.97,18.82,36.28,97.18,64.96,16.32,53.66
2016-06-14,177.25,52.8,72.12,108.29,56.67,29.31,208.57,18.54,37.05,98.67,65.38,14.71,53.88
2016-06-15,175.73,53.38,70.64,107.19,55.87,27.83,206.74,19.15,35.92,95.72,63.68,16.05,53.56
2016-06-16,177.15,53.03,71.5,107.53,56.42,28.69,207.14,18.77,36.57,97.45,65.19,13.9,53.61
2016-06-17,178.32,52.9,71.72,107.73,56.96,29.61,208.84,18.63,37.09,97.96,66.71,12.06,53.81
2016-06-20,178.14,53.13,71.2,107.3,57.06,29.51,208.26,18.89,36.64,96.79,66.2,11.52,53.71
2016-06-21,178.2,53.02,71.46,107.56,57.28,29.34,208.69,18.77,37.37,97.44,66.39,12.1,53.85
2016-06-22,179.02,52.73,72.1,108.07,57.85,30.46,209.83,18.45,37.4,98.77,67.46,11.49,54.02
2016-06-23,174.51,54.28,67.76,104.9,56.0,27.25,204.0,20.04,34.15,90.0,61.4,14.19,53.15
2016-06-24,172.48,54.92,66.2,103.6,54.65,25.27,201.59,20.79,33.28,86.27,59.63,14.96,52.92
2016-06-27,172.89,55.04,65.76,103.35,54.23,24.71,201.66,20.83,32.92,85.7,59.64,13.44,53.29
2016-06-28,175.1,54.01,68.2,105.28,55.58,25.85,204.83,19.69,34.44,90.51,62.35,10.57,53.6
2016-06-29,177.05,53.35,69.8,106.49,56.23,26.59,207.18,19.01,35.53,93.5,64.5,9.78,54.03
2016-06-30,178.78,52.89,71.14,107.49,56.56,27.07,209.29,18.46,36.41,96.14,66.51,9.28,55.25
2016-07-01,178.53,52.86,71.17,107.51,56.08,26.41,208.9,18.45,36.24,96.28,66.13,9.17,54.95
2016-07-05,177.61,53.17,70.33,106.91,55.24,25.09,207.87,18.77,35.53,94.5,65.02,9.46,55.27
2016-07-06,179.15,52.44,72.25,108.4,55.69,25.89,209.89,17.99,36.58,98.61,67.0,8.42,55.39
2016-07-07,180.01,52.03,73.3,109.2,56.9,28.0,211.0,17.62,37.12,100.57,68.1,7.81,55.35
2016-07-08,181.79,51.32,75.28,110.67,58.22,29.63,213.16,16.88,38.61,104.86,70.24,7.08,55.69
2016-07-11,183.01,50.91,76.6,111.61,59.12,30.83,214.51,16.47,39.54,107.5,71.49,6.97,55.62
2016-07-12,183.65,50.8,76.8,111.75,59.44,31.49,215.42,16.4,40.14,107.92,72.41,6.83,55.47
2016-07-13,185.04,50.72,77.05,111.96,59.87,32.1,216.34,16.3,40.63,108.41,73.38,6.62,55.68
2016-07-14,185.33,50.62,77.42,112.24,59.71,31.87,216.79,16.18,41.0,109.15,73.7,6.64,55.74
2016-07-15,184.83,50.76,76.9,111.87,61.15,32.69,215.95,16.34,40.68,108.2,72.93,6.74,55.74
2016-07-18,185.03,50.62,77.35,112.15,61.26,33.0,215.88,16.2,41.17,109.0,72.81,6.44,55.48
2016-07-19,185.9,50.36,78.14,112.74,61.48,33.17,216.75,15.96,41.93,110.59,73.69,6.18,55.62
2016-07-20,185.54,50.01,79.21,113.52,61.99,34.42,216.92,15.61,42.76,112.99,73.85,6.11,55.32
2016-07-21,185.0,50.13,78.83,113.26,61.51,33.44,216.39,15.71,41.98,112.24,73.34,6.32,55.35
2016-07-22,185.27,50.0,79.18,113.56,62.15,34.28,217.0,15.61,42.56,113.03,73.94,30.04,55.45
2016-07-25,184.61,49.97,79.33,113.62,62.79,35.74,216.53,15.57,42.81,113.27,73.47,30.15,55.37
2016-07-26,185.14,49.48,80.89,114.75,64.41,39.91,217.17,15.11,44.28,116.55,74.12,28.78,54.94
2016-07-27,184.28,49.46,80.92,114.75,63.77,38.0,216.26,15.09,44.25,116.71,73.18,28.52,54.2
2016-07-28,183.85,49.28,81.54,115.2,63.87,38.17,216.45,14.9,44.65,118.0,73.39,27.2,54.5
2016-07-29,184.35,49.24,81.65,115.31,63.66,37.85,217.15,14.89,44.58,118.39,74.06,24.89,54.71
2016-08-01,183.7,49.09,82.17,115.67,63.6,37.52,216.64,14.75,44.54,119.35,73.48,24.96,54.78
2016-08-02,182.85,49.44,81.0,114.87,62.68,35.31,215.45,15.08,43.58,116.78,72.26,26.41,54.77
2016-08-03,183.52,49.21,81.69,115.3,63.01,36.46,216.3,14.87,44.27,118.24,73.15,24.34,54.47
2016-08-04,184.4,48.81,83.02,116.26,63.81,37.83,217.19,14.51,45.44,121.2,74.06,22.51,54.72
2016-08-05,185.5,48.56,83.8,116.84,64.38,38.91,218.39,14.32,46.44,122.99,75.31,21.43,54.68
2016-08-08,185.38,48.62,83.63,116.74,64.53,38.62,218.12,14.33,46.47,122.63,75.01,20.45,54.53
2016-08-09,185.4,48.51,84.0,116.99,64.74,39.53,218.29,14.25,46.56,123.29,75.16,20.12,54.85
2016-08-10,185.7,48.49,84.02,117.02,64.55,38.75,218.25,14.23,46.52,123.4,75.12,20.81,55.07
2016-08-11,186.14,48.53,83.92,116.92,64.6,39.0,218.26,14.26,46.36,123.1,75.09,21.12,55.0
2016-08-12,186.4,48.37,84.54,117.35,65.02,39.89,218.89,14.09,46.5,124.6,75.72,20.26,55.16
2016-08-15,186.17,48.3,84.7,117.48,65.38,41.1,218.56,14.06,46.63,125.0,75.4,20.83,54.78
2016-08-16,185.77,48.46,84.13,117.08,64.92,40.41,217.98,14.2,46.11,123.7,74.78,21.26,54.69
2016-08-17,185.97,48.44,84.26,117.15,65.0,40.06,218.31,14.17,45.95,123.83,75.16,20.48,54.95
2016-08-18,185.3,48.46,84.17,117.08,65.38,41.29,218.34,14.19,45.75,123.66,75.09,20.02,54.98
