Date,BIL,BSV,BTAL,CURE,DRN,DUSL,ERX,FAS,LTL,NAIL,PSQ,QID,QLD,QQQ,SH,SHV,SMH,SOXL,SPXU,SPY,SQQQ,TECL,TLT,TMF,TMV,TQQQ,UGE,UPRO,UTSL,UUP,UVXY,UYM,VDE,VIXY,WANT,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XTL
2022-03-31,91.42,77.56,18.35,131.66,25.59,42.56,55.27,119.39,46.85,41.79,11.55,17.38,72.2,362.75,14.03,110.2,270.79,38.98,13.22,453.3,33.51,61.4,130.0,18.7,74.98,58.44,25.76,64.31,44.47,26.37,13.13,117.08,106.95,16.35,65.12,88.66,76.33,38.58,103.42,159.09,76.03,48.55,74.4,137.37,186.01,93.03
2022-04-01,91.41,77.63,18.41,134.14,26.69,41.08,57.29,116.03,47.25,42.0,11.55,17.4,72.19,362.71,14.05,110.21,266.08,36.57,13.24,453.2,33.52,61.02,131.94,19.56,71.85,58.39,25.98,64.19,46.26,26.43,12.6,119.6,109.22,15.87,64.86,89.23,77.56,38.13,101.98,158.87,76.52,49.26,75.19,137.76,185.31,93.97
2022-04-04,91.41,77.61,17.94,129.78,26.22,40.48,56.6,113.62,49.61,42.4,11.39,16.89,74.16,367.71,13.98,110.2,267.72,37.09,13.05,455.23,32.1,63.4,130.75,18.99,73.96,60.84,26.98,65.13,45.22,26.45,12.0,118.28,108.69,15.38,68.55,89.05,77.3,37.9,101.65,160.77,76.06,48.94,74.95,136.57,188.43,94.42
2022-04-05,91.42,77.32,18.62,130.16,26.08,38.52,55.92,110.0,48.21,37.37,11.78,18.04,69.27,355.47,14.24,110.18,252.76,30.69,13.78,446.87,35.36,56.94,126.42,17.13,81.27,54.74,25.17,61.55,46.18,26.56,13.89,115.1,107.8,17.0,61.71,87.82,76.78,37.51,99.76,155.44,76.48,48.96,75.48,136.86,182.44,92.4
2022-04-06,91.41,77.5,18.84,136.33,27.42,38.04,55.9,109.44,46.81,36.3,11.88,18.37,67.93,352.13,14.28,110.2,251.71,30.25,13.89,445.67,36.32,54.75,126.12,17.02,81.92,53.17,25.12,60.99,49.33,26.6,13.82,113.18,107.77,16.92,58.76,87.48,76.76,37.52,99.46,153.51,77.71,49.62,76.86,138.8,179.84,90.97
2022-04-07,91.41,77.31,19.05,145.24,26.99,38.79,57.13,109.75,46.77,35.18,11.88,18.34,67.99,352.31,14.19,110.2,251.44,29.86,13.67,448.04,36.3,55.26,125.45,16.76,83.22,53.23,25.7,61.96,49.18,26.75,13.35,116.69,108.79,16.54,59.6,88.45,77.61,37.66,100.0,153.88,78.6,49.58,76.98,141.96,180.04,90.68
2022-04-08,91.42,77.24,19.07,146.65,26.97,37.8,58.55,110.72,48.0,34.93,12.13,19.16,65.06,344.76,14.31,110.2,243.14,27.15,14.02,444.11,38.65,51.75,123.91,16.15,86.35,49.81,24.73,60.33,49.44,26.72,13.54,114.94,110.17,16.67,56.01,88.19,78.68,37.79,99.28,150.5,78.86,49.55,77.02,142.42,176.78,89.9
2022-04-11,91.41,77.49,19.16,138.76,26.18,38.41,58.36,110.27,45.747,38.85,12.09,19.0,65.39,345.7,14.35,110.2,246.13,28.01,14.1,443.02,38.15,51.61,124.05,16.2,85.9,50.11,24.85,59.86,47.5,26.71,13.68,115.14,109.97,16.84,57.28,88.47,78.7,37.72,99.58,150.41,78.41,48.89,75.7,139.76,178.61,90.49
2022-04-12,91.41,77.63,19.0,134.69,25.92,37.71,59.61,103.98,47.1706,36.51,12.3,19.69,63.15,339.71,14.52,110.21,242.3,26.77,14.6,437.96,40.3,49.05,123.04,15.8,88.02,47.59,24.98,57.83,47.86,26.86,14.48,116.36,111.19,17.46,55.71,88.23,79.38,36.96,99.32,148.0,78.36,48.91,76.21,138.62,176.18,89.92
2022-04-13,91.41,77.52,18.92,137.43,26.31,39.15,59.38,106.97,45.9414,39.02,12.05,18.92,65.6,346.39,14.33,110.22,246.97,28.5,14.05,443.44,37.91,51.57,122.83,15.72,88.4,50.43,25.68,60.05,47.32,26.8,12.64,119.67,111.11,15.97,58.99,89.46,79.21,37.23,100.37,150.45,78.99,49.15,76.2,139.44,180.59,91.65
2022-04-14,91.41,77.4,19.17,133.87,25.68,38.33,61.2,101.59,45.45,36.24,12.38,19.93,62.17,337.41,14.56,110.2,237.22,25.25,14.7,436.73,40.92,46.71,120.87,14.92,92.82,46.52,25.12,57.26,47.45,26.88,13.56,120.27,113.0,16.76,57.0,89.0,80.51,36.66,99.66,145.92,78.66,48.67,76.18,138.22,177.81,89.09
2022-04-18,91.41,77.25,19.3,131.25,25.74,38.44,60.92,105.59,45.49,36.07,12.36,19.85,62.43,338.0,14.52,110.2,241.58,26.68,14.6,437.87,40.65,47.73,119.17,14.31,96.79,46.77,25.29,57.7,46.96,26.99,13.07,119.84,113.11,16.36,58.24,88.89,80.6,37.21,99.92,146.75,78.27,48.94,75.9,137.47,179.04,88.77
2022-04-19,91.41,77.14,18.9,135.32,27.49,40.98,61.4,111.48,47.38,40.59,12.02,18.79,65.82,347.26,14.21,110.19,251.63,30.08,13.69,446.95,37.46,52.3,120.27,14.7,94.25,50.6,26.12,61.31,48.22,26.84,11.83,122.68,113.21,15.3,63.73,90.12,80.52,37.91,102.26,151.33,79.85,49.8,76.98,138.8,184.49,90.47
2022-04-20,91.43,76.9,19.09,140.53,29.19,41.92,62.22,114.71,47.77,42.25,12.08,18.98,65.06,345.17,14.16,110.2,250.04,29.57,13.52,448.58,37.99,51.99,120.82,14.91,92.52,49.68,26.25,61.96,48.68,26.77,11.39,124.05,114.09,14.94,65.69,91.2,81.15,38.14,102.96,151.2,80.81,50.8,76.54,140.67,186.73,90.9
2022-04-21,91.41,76.82,19.72,130.98,27.85,39.27,57.14,105.4,45.21,38.68,12.48,20.23,60.98,334.19,14.55,110.17,239.96,26.01,14.66,436.94,41.84,47.93,120.07,14.61,94.29,45.0,26.225,57.23,46.01,26.98,13.07,115.0,109.04,16.37,57.96,88.33,77.8,37.22,100.4,147.04,80.69,50.2,75.41,137.48,179.61,88.23
2022-04-22,91.41,77.2,19.94,119.01,26.47,36.03,51.22,94.31,41.65,35.47,12.89,21.54,57.11,323.68,14.99,110.18,233.16,23.89,15.99,423.7,45.88,43.38,121.39,15.09,91.13,40.83,25.24,52.04,44.19,27.18,15.74,105.05,103.36,18.57,53.01,84.83,73.68,35.87,97.86,142.45,79.49,49.31,74.51,133.24,174.22,85.92
2022-04-25,91.42,77.29,19.58,120.53,26.05,35.79,51.94,93.84,44.12,39.65,12.73,21.0,58.46,327.37,14.91,110.19,236.32,24.68,15.74,425.92,44.3,44.74,122.44,15.48,88.82,42.21,25.22,52.81,42.79,27.25,15.27,106.63,103.94,18.2,54.28,85.88,74.23,35.82,97.7,143.91,79.47,48.97,73.48,133.76,175.78,86.95
2022-04-26,91.42,77.48,19.98,115.7,25.04,34.26,51.93,89.38,41.61,38.19,13.11,22.3,54.75,317.28,15.21,110.2,225.96,21.53,16.63,417.38,48.2,42.16,122.19,15.4,89.23,38.2,23.94,49.59,41.81,27.55,17.23,104.55,103.96,19.89,48.02,84.94,74.25,35.27,96.23,141.38,78.53,48.47,73.05,132.13,169.2,84.54
2022-04-27,91.42,77.28,19.7,117.94,25.08,35.18,53.4,92.21,38.74,38.13,12.92,21.64,56.36,321.94,15.03,110.19,232.38,23.2,16.04,422.17,46.13,44.74,120.4,14.68,93.36,39.84,23.65,51.37,41.58,27.72,16.4,105.68,105.33,19.16,48.91,85.84,75.36,35.65,96.91,144.12,78.76,48.38,73.0,132.84,170.45,84.0
2022-04-28,91.43,77.0,19.79,116.67,25.49,35.49,56.39,91.51,40.56,39.61,12.85,21.33,56.94,323.61,14.96,110.19,235.93,24.28,15.85,423.56,45.08,46.2,119.27,14.32,95.57,40.37,24.0,51.73,41.86,27.6,16.74,108.6,108.38,19.45,46.57,87.05,77.3,35.56,97.58,145.99,79.41,48.62,73.14,132.43,167.86,85.1244
2022-04-29,91.44,76.9,19.99,110.35,22.35,33.02,52.18,84.29,39.04,36.15,13.26,22.72,53.06,312.89,15.37,110.16,229.89,22.38,17.11,412.01,49.37,41.81,117.9,13.86,98.67,36.25,23.01,47.43,38.9,27.68,18.38,102.98,104.5,20.75,42.38,85.14,74.69,34.67,95.04,141.26,78.18,46.73,71.6,130.18,162.38,81.93
2022-05-02,91.44,76.87,19.63,109.65,20.52,33.25,54.92,85.42,38.91,38.18,13.01,21.9,54.98,318.49,15.26,110.15,235.72,24.33,16.72,414.91,46.72,43.75,119.08,14.26,95.51,38.19,23.32,48.44,37.77,27.58,17.49,103.27,106.64,20.02,44.2,84.83,76.49,34.76,95.54,143.55,76.48,45.62,70.79,129.88,165.18,83.45
2022-05-03,91.44,76.99,19.4,114.93,21.47,35.94,63.56,91.96,41.05,43.03,12.73,20.92,57.21,325.16,14.9,110.18,242.54,26.51,15.54,424.58,43.59,46.37,116.35,13.31,102.12,40.44,25.25,51.71,40.0,27.6,14.57,112.32,115.0,17.83,45.81,87.88,82.33,35.62,97.8,146.68,77.7,46.22,71.9,132.12,167.42,85.22
2022-05-05,91.43,76.67,19.99,107.18,19.92,33.51,62.46,85.7,37.48,37.91,13.29,22.74,52.22,311.22,15.37,110.17,233.16,23.2,16.99,411.16,49.04,40.44,114.13,12.55,108.07,35.09,22.52,46.77,38.41,27.63,18.14,103.61,113.66,20.76,39.02,85.08,81.56,34.85,95.78,140.42,76.36,44.97,71.22,128.93,159.29,82.73
2022-05-06,91.45,76.97,20.25,105.36,19.07,31.96,61.74,81.26,37.93,35.7,13.61,23.81,49.72,303.57,15.6,110.18,227.63,21.85,17.76,405.2,52.64,38.14,112.83,12.11,111.77,32.59,21.9,44.7,39.44,27.74,18.57,98.59,112.73,21.08,35.64,82.99,81.09,34.27,94.41,138.03,76.13,44.41,71.77,128.33,154.7,81.16
2022-05-09,91.44,77.1,20.6,103.44,17.49,31.66,55.41,80.71,38.24,39.26,13.53,23.52,49.93,304.63,15.59,110.2,227.88,21.43,17.7,404.5,51.58,38.31,115.92,13.1,102.79,32.73,21.65,44.36,39.42,27.7,18.02,97.64,106.82,20.74,35.66,83.22,77.22,34.22,94.22,138.35,77.08,43.26,71.77,127.74,154.6,80.78
2022-05-10,91.43,76.86,20.68,100.86,15.77,30.11,56.65,76.73,38.45,34.59,13.81,24.54,47.94,298.48,15.85,110.2,224.4,20.5,18.62,397.99,54.94,36.39,114.76,12.72,106.13,30.86,20.8,42.25,37.72,27.71,18.62,94.96,108.04,21.15,32.48,81.58,78.03,33.65,92.53,135.95,76.25,41.91,70.75,126.24,150.62,79.17
2022-05-11,91.44,77.25,20.99,98.65,15.63,29.0,56.09,72.8,37.53,30.21,14.32,26.38,44.42,287.48,16.2,110.22,217.62,18.51,19.88,389.58,61.19,32.36,118.02,13.84,97.15,27.45,19.88,39.49,38.49,27.92,18.75,91.11,107.13,21.24,28.1,80.54,77.75,33.02,91.29,130.89,75.98,41.71,71.23,125.57,143.01,77.65
2022-05-12,91.43,77.22,20.75,105.89,16.51,30.17,58.46,76.05,38.653,35.24,13.91,24.92,47.04,295.75,15.9,110.21,225.21,20.59,18.76,396.73,56.03,34.15,116.97,13.46,99.97,29.9,21.09,41.79,38.16,28.07,16.78,95.0,109.49,19.78,32.13,81.89,79.27,33.45,92.75,133.28,76.19,42.41,71.21,128.07,149.87,79.68
2022-05-13,91.44,77.22,20.48,105.25,17.18,30.37,60.93,76.16,38.4,36.11,13.7,24.09,48.39,300.16,15.76,110.21,230.04,21.83,18.25,400.04,53.22,35.24,116.21,13.18,101.68,31.11,21.03,42.77,38.73,27.93,15.97,95.94,111.76,19.07,33.43,82.14,81.07,33.4,92.83,134.73,76.9,42.99,71.46,128.45,151.71,81.27
2022-05-16,91.43,77.14,20.57,111.69,17.41,31.71,65.28,79.38,39.92,37.9,13.49,23.38,49.77,304.48,15.5,110.2,235.36,23.08,17.37,406.51,50.84,37.3,114.73,12.68,105.68,32.45,21.1,44.9,39.65,27.67,14.42,100.22,115.84,17.87,33.34,84.19,84.03,33.9,94.47,137.56,77.03,43.25,71.99,130.9,152.0,81.73
2022-05-17,91.44,77.03,20.59,110.34,17.05,31.71,66.0,78.9,40.59,35.96,13.62,23.79,48.76,301.47,15.61,110.21,235.5,23.47,17.74,403.52,52.2,36.63,114.73,12.69,105.81,31.43,19.8,43.8,40.3,27.69,15.0,100.56,116.76,18.35,31.17,83.86,84.47,33.82,94.23,136.73,75.93,43.13,72.51,130.47,148.63,82.03
2022-05-18,91.45,77.32,20.64,101.49,15.49,27.86,59.14,71.79,35.27,31.79,14.19,25.7,44.73,289.31,16.21,110.23,226.47,20.55,19.71,388.62,58.46,32.15,118.65,14.0,95.04,27.53,19.0,38.8,38.56,27.56,18.15,95.0,110.23,20.92,26.58,81.5,79.86,32.75,90.58,131.23,71.43,41.62,71.36,126.92,141.91,79.53
2022-05-19,91.45,77.31,20.16,106.36,16.16,28.46,62.72,74.94,35.83,34.03,13.98,24.99,45.96,293.05,16.0,110.22,232.04,21.54,19.0,393.0,56.03,33.11,117.1,13.45,99.05,28.67,18.65,40.31,39.24,27.53,15.22,100.18,113.62,18.62,27.75,83.43,82.42,33.21,91.0,132.59,70.95,42.31,71.73,129.08,144.07,81.16
2022-05-20,91.45,77.36,20.36,110.92,16.77,27.99,63.42,76.63,37.04,34.35,14.16,25.58,44.92,290.0,16.01,110.23,227.3,19.93,19.05,392.83,58.01,32.35,117.68,13.67,97.46,27.69,18.43,40.2,40.3,27.35,15.57,100.44,114.28,18.95,26.2,83.47,82.74,33.51,90.61,131.47,71.42,42.76,72.56,130.65,140.97,80.89
2022-05-23,91.46,77.28,20.58,109.45,16.66,28.13,63.78,78.1,36.2,32.15,14.23,25.86,44.36,288.18,16.03,110.24,226.22,19.73,19.05,392.52,58.92,32.83,117.94,13.71,96.75,27.13,18.64,40.06,40.72,27.26,16.13,101.21,114.87,19.45,25.21,83.65,83.0,33.79,90.74,132.2,71.99,42.77,72.74,130.53,139.14,80.77
2022-05-24,91.45,77.57,20.72,111.89,17.31,28.16,66.0,77.98,36.98,30.32,14.34,26.29,43.6,285.68,16.05,110.27,222.97,18.73,19.1,392.36,60.37,32.0,119.61,14.32,92.43,26.44,18.68,39.97,43.0,27.33,16.16,100.34,116.97,19.43,23.81,83.13,84.54,33.84,90.86,131.21,73.2,43.2,74.13,131.22,136.93,80.74
2022-05-25,91.45,77.62,20.77,112.56,18.09,29.66,69.35,83.17,38.65,34.73,14.09,25.39,45.09,290.28,15.77,110.27,226.38,19.61,18.17,398.68,57.33,33.23,119.03,14.09,93.81,27.79,19.37,41.96,43.65,27.26,15.08,102.01,120.09,18.49,27.69,84.4,86.51,34.53,92.52,132.84,73.7,43.91,74.46,131.6,143.7,82.69
2022-05-26,91.47,77.71,20.29,113.77,17.98,31.35,69.44,87.99,38.98,38.87,13.52,23.35,48.86,302.53,15.41,110.28,240.1,23.64,16.94,407.97,50.43,37.36,119.29,14.19,93.24,31.33,20.27,44.86,43.21,27.18,14.55,26.88,120.25,18.04,31.39,86.08,86.55,35.13,94.29,138.36,74.25,43.83,74.15,132.06,150.32,83.86
2022-05-27,91.47,77.56,20.05,116.84,18.72,31.68,74.81,89.0,39.48,39.0,13.23,22.32,50.95,309.12,15.19,110.25,245.12,25.15,16.2,413.42,47.06,39.49,117.2,13.44,98.25,33.33,21.34,46.67,44.06,27.24,14.61,27.42,125.0,18.17,33.33,86.54,89.99,35.28,94.47,140.91,74.6,44.35,74.67,132.84,153.92,85.27
2022-05-31,91.44,77.41,20.2,115.29,18.67,32.33,71.86,89.45,39.3,39.67,13.16,22.09,51.41,310.66,15.14,110.21,245.46,25.34,15.98,415.2,46.37,40.3,117.02,13.42,98.47,33.75,21.07,47.23,43.73,27.24,13.57,26.96,122.94,17.27,34.8,86.17,88.33,35.38,95.26,141.96,74.57,44.39,74.6,132.71,155.37,84.33
2022-06-01,91.43,77.34,20.55,109.64,17.66,31.82,71.34,86.02,38.7,38.47,13.42,22.94,49.53,304.86,15.36,110.18,240.25,23.5,16.69,409.58,48.94,37.86,116.65,13.31,99.16,31.95,20.41,45.28,43.83,27.29,13.77,26.67,122.61,17.44,33.03,86.08,88.0,34.93,94.77,139.04,73.67,43.53,74.57,130.5,153.08,84.16
2022-06-02,91.43,77.16,20.22,109.92,18.0,32.19,72.25,87.25,39.56,38.59,13.21,22.25,50.86,309.06,15.24,110.19,243.63,24.55,16.26,412.47,46.8,39.14,115.07,12.79,103.0,33.09,20.78,46.19,43.62,27.25,13.62,27.36,123.49,17.34,33.98,86.74,88.45,35.05,95.06,140.7,74.26,44.0,74.4,130.45,154.39,85.29
2022-06-03,91.43,77.14,20.14,110.0,18.4,33.27,74.6,88.22,39.65,40.06,13.14,21.96,51.39,310.78,15.15,110.18,245.93,25.33,15.96,414.76,45.72,39.91,115.15,12.8,102.95,33.65,20.36,46.94,44.51,27.29,13.06,27.62,125.54,16.85,34.24,87.31,89.94,35.16,96.24,141.75,74.33,44.15,75.06,130.75,155.72,85.48
2022-06-06,91.43,77.05,20.3,107.02,17.5,32.14,73.68,84.93,38.81,38.03,13.45,22.99,49.1,303.76,15.4,110.16,238.88,23.07,16.78,408.13,49.15,37.31,114.61,12.59,104.2,31.37,19.8,44.7,43.39,27.45,13.7,27.22,124.94,17.37,31.6,86.75,89.35,34.73,95.1,138.51,72.89,43.5,74.49,129.84,151.38,84.22
2022-06-07,91.44,76.97,19.97,111.01,18.07,33.61,78.77,86.77,39.84,38.98,13.2,22.2,50.81,309.04,15.18,110.17,242.73,24.19,16.07,413.93,46.59,39.5,114.67,12.61,103.96,33.08,20.4,46.63,44.13,27.36,12.89,27.67,129.48,16.72,32.99,87.25,92.53,34.97,96.51,141.25,73.82,43.99,74.8,131.16,153.36,84.36
2022-06-08,91.44,76.9,20.24,108.02,16.94,32.04,77.36,83.57,39.05,36.77,13.34,22.67,49.75,305.92,15.35,110.17,236.66,22.31,16.61,409.36,48.05,37.7,113.85,12.33,106.12,32.06,19.91,45.06,41.99,27.42,13.0,26.46,128.0,16.8,32.69,85.63,91.49,34.58,95.08,139.05,73.26,43.01,73.62,130.05,153.33,83.81
2022-06-09,91.44,76.67,20.57,98.14,15.29,28.96,73.67,72.87,36.41,35.45,13.9,24.54,45.78,293.61,15.9,110.14,228.09,19.98,18.42,394.88,54.02,33.52,114.35,12.51,104.77,28.24,19.01,40.32,37.94,27.78,14.38,24.57,124.63,17.98,29.14,82.62,89.2,33.02,91.94,133.98,71.4,41.66,71.18,126.03,147.36,81.3121
2022-06-10,91.43,76.04,21.23,92.03,13.73,26.2,67.97,64.4,34.85,29.55,14.57,26.89,41.47,279.66,16.49,110.07,215.74,16.93,20.55,380.0,61.82,28.48,111.5,11.58,112.9,24.28,18.0,35.76,36.78,28.0,16.59,22.51,119.79,19.65,24.59,79.58,85.9,31.71,88.97,126.96,70.85,40.17,70.43,123.01,139.45,78.29
2022-06-13,91.42,75.68,21.64,88.3,12.83,25.65,67.61,63.48,33.48,26.85,14.64,27.18,40.79,277.64,16.61,109.98,213.81,16.02,20.93,376.84,62.6,27.83,110.53,11.26,115.46,23.64,17.53,34.78,32.99,28.04,17.55,21.81,119.67,20.63,23.9,78.46,85.77,31.69,88.49,126.22,70.35,39.32,68.14,121.55,138.5,76.64
2022-06-14,91.42,75.88,21.38,87.12,12.66,25.74,64.85,63.69,34.43,26.78,14.53,26.83,41.32,279.52,16.59,109.97,215.52,16.32,20.85,377.33,61.48,28.69,110.09,11.11,116.61,24.07,17.32,34.9,31.11,28.1,16.38,21.93,116.82,19.66,23.93,78.87,84.05,31.62,88.58,127.64,70.03,39.3,66.93,121.19,138.66,76.68
2022-06-15,91.43,75.84,21.55,83.66,12.39,24.4,58.99,59.78,32.8,23.77,14.75,27.51,40.12,275.57,16.9,110.01,210.16,15.16,21.98,370.54,63.8,27.15,108.41,10.62,121.58,22.99,16.77,32.97,29.65,27.88,16.72,20.47,111.8,19.96,23.37,75.73,80.0,31.0,87.01,125.46,68.66,38.93,65.94,119.52,137.56,76.03
2022-06-16,91.44,76.26,21.82,84.22,12.3,23.1,54.59,59.01,33.5835,20.43,14.91,28.12,39.07,272.32,17.05,110.02,205.14,13.65,22.52,365.43,65.77,25.88,112.01,11.69,110.6,22.08,16.9,31.98,29.11,27.91,16.87,19.64,107.79,20.12,21.75,74.94,77.2,30.91,85.68,123.47,69.2,39.03,65.58,120.0,134.65,74.62
2022-06-17,91.45,76.05,21.29,87.49,12.95,24.11,51.82,62.5,34.51,21.33,14.5,26.68,41.15,278.8,16.74,110.01,209.86,14.58,21.33,371.9,60.72,27.85,110.11,11.1,116.1,23.83,17.59,33.66,28.86,27.84,15.3,20.32,104.91,18.84,23.59,75.57,74.61,31.47,86.53,126.11,69.13,39.18,64.58,121.06,138.47,77.55
2022-06-21,91.46,76.39,21.67,89.1,12.72,23.28,48.49,60.02,35.18,19.88,14.51,26.69,41.01,278.52,16.81,110.03,207.41,14.04,21.5,370.68,60.92,27.64,112.74,11.84,108.09,23.65,17.6,33.28,29.24,27.85,16.15,19.55,101.99,19.53,23.34,73.9,72.76,31.02,85.52,126.07,69.79,39.1,65.23,121.77,137.69,76.62
2022-06-22,91.47,76.5,21.35,96.0,14.04,23.96,50.19,62.5,35.51,22.06,14.29,25.81,42.45,283.18,16.53,110.06,209.54,14.57,20.5,376.69,57.8,28.9,113.92,12.24,104.43,24.97,18.3,34.9,31.13,27.85,14.66,19.71,102.42,18.32,24.61,74.26,73.73,31.33,86.22,128.01,70.57,40.32,66.66,124.88,140.39,77.91
2022-06-23,91.47,76.46,20.98,103.06,14.93,24.23,47.35,62.79,36.47,25.22,14.05,24.99,43.8,287.9,16.32,110.05,210.86,14.67,19.74,381.43,54.99,30.46,113.46,12.08,105.62,26.11,18.58,36.25,33.37,27.82,14.4,19.34,99.54,18.09,26.04,74.04,71.9,31.32,86.64,130.3,72.08,41.24,68.19,128.02,142.6,79.93
2022-06-24,91.46,76.45,20.67,105.76,15.53,26.32,48.3,70.0,37.89,26.16,13.65,23.51,46.29,296.02,15.9,110.06,218.18,16.31,18.19,391.12,50.19,32.99,111.24,11.37,111.82,28.35,19.52,38.96,34.49,27.74,14.22,20.6,100.88,17.95,28.6,76.4,72.42,32.59,89.29,133.88,72.92,41.73,68.86,129.2,147.71,80.48
2022-06-27,91.46,76.35,20.85,108.34,15.6,26.35,52.3,70.05,36.85,26.76,13.79,24.03,45.36,292.98,15.94,110.05,216.38,15.99,18.32,390.3,51.74,32.14,111.26,11.39,111.64,27.48,19.55,38.71,35.56,27.86,13.48,20.41,105.01,17.32,27.55,76.28,75.53,32.56,89.2,132.67,72.86,41.87,69.8,129.94,145.79,81.09
2022-06-28,91.45,76.39,21.26,101.84,14.63,25.03,53.84,66.31,36.31,24.26,14.26,25.62,42.34,283.43,16.32,110.06,208.13,13.95,19.63,381.16,56.89,28.9,112.38,11.72,108.5,24.77,18.58,36.01,35.1,27.96,14.4,19.86,106.92,18.15,23.92,75.16,76.73,31.94,87.75,128.4,71.96,40.75,69.42,127.59,139.57,78.59
2022-06-29,91.48,76.71,21.69,102.16,14.13,23.56,46.71,61.69,34.9,23.34,14.4,26.1,41.55,280.8,16.54,110.08,203.08,13.0,20.42,376.27,58.6,28.13,114.86,12.49,101.72,24.01,17.88,34.58,34.34,28.07,14.81,18.69,99.38,18.47,23.0,73.32,71.39,31.23,86.01,127.13,71.76,40.64,68.93,127.86,137.71,77.68
2022-06-30,91.43,76.94,21.82,102.96,14.35,24.62,47.93,62.36,34.8,24.46,14.48,26.43,40.98,278.88,16.53,110.03,199.55,12.33,20.35,376.6,59.63,27.6,115.93,12.92,98.04,23.59,17.83,34.69,36.52,28.14,14.76,18.65,100.5,18.43,22.89,72.99,72.38,31.35,87.18,126.32,72.16,40.82,70.49,128.29,137.7,77.63
2022-07-01,91.43,77.35,21.89,103.35,14.74,24.14,46.22,62.53,35.18,26.76,14.51,26.54,40.82,278.31,16.55,110.04,191.06,10.75,20.43,376.0,59.95,27.08,116.93,13.23,95.67,23.42,18.01,34.48,38.3,28.45,14.75,17.98,98.62,18.45,23.09,72.17,71.08,31.38,86.62,125.68,72.73,41.18,71.69,128.43,138.0,77.23
2022-07-05,91.43,77.18,21.07,104.99,15.14,24.26,43.3,64.71,35.46,30.67,14.04,24.87,43.5,287.35,16.27,110.05,196.97,11.92,19.47,382.07,54.42,29.46,117.41,13.4,94.38,25.77,18.62,36.21,35.35,28.56,14.04,17.83,95.37,17.81,25.59,72.55,68.95,31.7,86.98,129.29,73.02,41.59,69.74,129.11,142.89,78.32
2022-07-06,91.44,76.88,21.1,106.97,15.2,25.13,44.97,66.14,35.93,30.16,13.93,24.48,44.2,289.65,16.15,110.03,203.16,12.99,19.02,385.12,53.09,30.54,115.09,12.61,100.09,26.42,19.0448,37.07,36.47,28.58,13.51,18.58,97.12,17.37,25.94,73.99,70.37,31.96,87.89,130.69,72.91,41.59,70.48,129.61,143.04,78.33
2022-07-07,91.43,76.64,20.65,107.55,14.93,25.41,46.99,67.66,36.42,30.17,13.82,24.05,44.88,292.0,16.06,110.02,204.44,13.11,18.7,387.16,51.72,30.86,113.5,12.07,104.51,26.97,19.385,37.63,35.63,28.6,13.47,18.63,99.68,17.35,26.8,73.85,71.84,32.24,88.16,131.39,73.06,41.28,69.98,129.98,145.14,79.1
2022-07-08,91.42,76.71,20.73,107.54,14.64,24.66,44.71,65.27,35.8,30.59,13.79,23.93,45.15,292.92,16.12,110.03,205.44,13.26,18.87,385.91,51.35,31.06,113.8,12.16,103.38,27.18,18.4959,37.24,35.14,28.86,13.33,18.01,97.26,17.2,27.14,72.28,70.06,31.9,87.4,131.71,72.81,41.11,69.55,130.01,145.44,78.97
2022-07-11,91.43,76.83,21.22,107.58,14.6,24.21,42.7,63.75,36.14,30.72,13.9,24.26,44.33,290.24,16.22,110.01,205.66,13.23,19.23,383.66,52.58,30.91,115.51,12.73,98.69,26.41,18.4799,36.59,35.96,28.89,13.56,17.95,94.94,17.43,25.23,72.51,68.43,31.58,86.92,131.52,72.9,41.0,69.85,130.0,142.36,78.09
2022-07-12,91.42,76.54,21.32,101.32,14.06,23.26,42.0,61.81,35.44,29.58,14.37,26.0,41.39,280.53,16.57,110.0,199.69,12.28,20.54,375.09,57.97,27.64,113.76,12.15,103.21,23.85,18.35,34.16,34.71,28.95,14.26,17.35,94.21,18.04,23.39,71.49,67.9,31.28,85.66,126.82,72.17,40.5,69.27,127.66,138.7,76.73
2022-07-13,91.41,76.45,21.29,97.79,13.61,22.42,40.19,58.11,34.18,30.49,14.26,25.58,42.1,283.13,16.65,109.96,204.56,13.17,20.76,373.99,56.7,28.32,115.13,12.58,99.88,24.48,18.03,33.76,33.61,29.14,14.04,17.2,92.27,17.85,24.29,70.91,66.38,30.7,84.76,127.88,71.71,40.04,68.51,126.04,141.09,77.01
2022-07-14,91.43,76.55,21.09,104.51,14.32,24.03,43.17,61.16,35.88,32.68,13.92,24.41,44.15,289.8,16.26,110.01,212.51,14.7,19.36,382.62,52.5,30.83,115.82,12.83,97.77,26.27,18.66,36.21,35.27,28.93,13.09,17.51,95.85,16.96,26.0,72.08,68.96,31.18,86.7,131.34,73.18,40.94,69.63,129.02,144.33,78.25
2022-07-15,91.42,76.65,20.75,108.18,14.8,24.8,45.14,66.57,36.11,32.02,13.67,23.57,45.63,294.72,16.01,110.01,217.91,15.83,18.49,388.27,50.08,32.38,115.25,12.63,99.28,27.63,19.27,37.85,35.45,28.68,12.32,18.11,97.78,16.36,27.35,72.98,70.42,32.23,87.61,133.68,73.07,41.29,69.6,130.33,146.82,79.91
