Date,BTAL,DBMF,DIA,PSQ,QQQ,SHV,SMH,SOXL,SPLV,SPY,SQQQ,SVXY,TECL,TQQQ,UPRO,UVXY,VIXM,VIXY,VTI,XLK,XLP
2022-06-21,21.38,32.42,304.61,14.41,280.67,110.06,208.5,14.29,59.94,374.39,59.39,47.97,28.23,24.29,34.29,14.85,35.24,18.46,188.13,126.92,70.09
2022-06-22,20.99,32.07,306.74,14.19,284.85,110.07,207.42,14.01,60.87,378.06,56.85,47.96,29.45,25.33,35.29,14.79,35.2,18.46,189.08,128.82,71.45
2022-06-23,20.67,32.0,315.02,13.7,294.61,110.06,216.16,15.81,62.17,390.08,51.01,48.41,32.62,27.98,38.64,14.39,34.75,18.08,195.19,133.45,72.85
2022-06-24,20.83,32.22,314.36,13.82,292.45,110.0,215.44,15.8,62.37,388.59,52.0,49.16,31.95,27.32,38.26,13.71,34.43,17.52,194.59,132.55,72.65
2022-06-27,21.26,32.51,309.34,14.25,283.54,110.05,210.01,14.56,61.74,380.65,56.77,48.46,29.09,24.83,35.91,14.27,34.975,18.03,190.58,128.58,71.68
2022-06-28,21.53,32.66,310.05,14.22,283.8,110.07,206.31,13.55,61.94,380.34,56.65,48.39,29.25,24.88,35.78,14.37,35.08,18.08,190.26,128.84,72.13
2022-06-29,21.78,32.4,307.82,14.4,280.28,110.1,203.73,13.1,62.0,377.25,58.84,48.21,28.07,24.0,34.87,14.53,35.38,18.25,188.62,127.12,72.18
2022-06-30,21.73,32.16,310.85,14.32,282.13,110.02,195.99,11.6,62.98,381.24,57.62,48.77,28.24,24.39,35.95,13.99,35.01,17.78,190.61,127.41,73.22
2022-07-01,21.04,32.08,309.71,14.07,286.96,110.03,197.02,11.85,61.95,381.96,54.66,48.76,29.3,25.65,36.16,14.01,34.84,17.77,191.29,129.01,72.75
2022-07-05,21.21,32.11,310.41,13.98,288.8,110.04,198.36,12.09,62.37,383.25,53.65,49.18,30.07,26.14,36.54,13.65,34.79,17.48,191.67,130.12,72.96
2022-07-06,20.61,32.21,313.95,13.68,294.98,110.04,207.52,13.71,62.27,388.99,50.28,49.45,31.91,27.76,38.15,13.44,34.64,17.29,194.83,132.81,73.03
2022-07-07,20.75,32.31,313.46,13.66,295.35,110.02,208.64,13.91,62.13,388.67,50.04,50.02,31.99,27.89,38.08,12.99,34.41,16.93,194.63,132.87,72.9
2022-07-08,21.18,32.53,311.7,13.96,289.04,110.0,203.64,12.91,62.18,384.23,53.24,49.26,30.64,26.11,36.76,13.53,34.93,17.41,192.17,131.04,72.8
2022-07-11,21.09,32.2,309.97,14.09,286.24,109.99,203.56,12.97,61.85,380.83,54.78,49.02,29.38,25.35,35.78,13.74,35.08,17.58,190.51,129.25,72.59
2022-07-12,21.09,32.39,307.75,14.11,285.65,109.97,205.17,13.29,61.54,378.83,55.12,49.44,29.15,25.19,35.21,13.39,35.11,17.31,189.68,128.91,72.64
2022-07-13,21.26,32.63,306.4,14.06,286.67,110.0,209.5,14.07,61.21,377.91,54.53,49.37,29.91,25.45,34.93,13.45,35.28,17.34,188.84,130.09,72.7
2022-07-14,21.09,32.38,312.66,13.81,291.87,110.01,214.79,15.11,61.81,385.13,51.64,50.61,31.48,26.79,36.94,12.44,34.64,16.46,192.51,132.38,72.94
2022-07-15,20.84,32.59,310.65,13.94,289.4,110.0,213.2,14.92,60.92,381.95,52.89,49.85,30.59,26.17,36.01,12.94,35.11,16.94,191.18,131.1,72.23
2022-07-18,20.64,32.31,318.11,13.51,298.3,110.0,222.94,16.95,61.76,392.27,48.15,50.21,33.3,28.46,38.89,12.69,34.47,16.7,196.52,135.1,72.99
2022-07-19,20.12,32.46,318.74,13.29,303.03,110.01,228.19,18.2,61.39,394.77,45.76,50.85,34.91,29.89,39.62,12.25,34.16,16.33,198.11,137.21,72.5
2022-07-20,19.8,31.99,320.41,13.11,307.38,110.04,232.02,19.1,61.66,398.79,43.8,51.41,36.37,31.16,40.83,11.83,34.09,15.91,200.07,139.14,72.72
2022-07-21,20.3,31.67,319.06,13.34,301.99,110.06,226.77,17.65,61.98,395.09,46.08,51.63,34.92,29.53,39.74,11.69,34.2,15.83,197.9,137.22,73.2
2022-07-22,20.47,31.82,319.96,13.41,300.27,110.04,225.37,17.3,62.36,395.57,46.83,51.87,34.26,29.09,39.84,11.5,34.23,15.63,198.17,136.35,73.56
2022-07-25,20.77,32.11,317.54,13.68,294.37,110.06,221.97,16.43,62.63,390.89,49.62,51.19,32.53,27.33,38.4,11.91,34.355,15.99,195.72,134.14,73.39
2022-07-26,20.34,31.77,322.01,13.1,306.81,110.08,232.36,18.73,62.95,401.04,43.47,52.1,36.72,30.74,41.39,11.33,33.7,15.5,200.86,139.91,73.89
2022-07-27,20.2,31.42,325.23,12.98,309.81,110.11,235.2,19.37,64.19,406.07,42.13,53.35,38.4,31.62,42.94,10.49,33.04,14.7,203.48,142.04,75.07
2022-07-28,19.95,31.24,328.66,12.73,315.46,110.12,237.16,19.83,64.51,411.99,39.83,53.73,40.1,33.36,44.85,10.32,32.31,14.56,206.25,144.22,74.49
2022-07-29,19.91,30.87,328.04,12.74,315.27,109.97,237.64,20.01,64.34,410.77,39.89,52.74,39.9,33.31,44.4,10.82,33.15,15.07,205.77,143.91,75.42
2022-08-01,19.59,31.24,324.04,12.79,314.33,109.96,237.15,19.92,63.99,408.06,40.28,52.43,39.06,33.0,43.54,11.03,33.52,15.22,204.66,142.89,74.82
2022-08-02,19.26,31.42,328.16,12.45,322.89,109.99,242.82,21.55,64.28,414.45,37.06,53.8,42.14,35.64,45.52,10.21,32.81,14.46,207.95,146.69,75.31
2022-08-03,19.14,30.94,327.36,12.39,324.4,110.0,245.29,22.07,64.18,414.17,36.5,53.74,42.68,36.15,45.44,10.22,33.26,14.51,207.75,147.36,74.81
2022-08-04,18.82,31.47,328.42,12.53,320.71,109.98,239.41,20.54,64.34,412.99,37.75,54.25,41.31,34.93,45.05,9.91,33.22,14.22,207.87,145.77,74.6
2022-08-08,19.32,31.47,327.91,12.67,317.08,109.98,229.39,17.69,64.78,411.35,39.02,54.1,40.05,33.73,44.47,10.03,33.43,14.32,206.56,144.31,74.49
2022-08-09,18.67,30.97,333.2,12.33,325.93,110.01,238.68,19.91,65.39,419.99,35.83,55.56,43.29,36.5,47.25,9.17,32.51,13.5,211.27,148.25,75.04
2022-08-10,18.64,31.18,333.71,12.4,324.08,110.03,238.63,19.78,65.36,419.99,36.34,55.38,42.74,35.95,47.26,9.26,32.55,13.61,211.28,147.67,74.86
2022-08-11,18.42,31.02,337.83,12.15,330.39,110.04,245.37,21.6,66.26,427.1,34.29,55.68,45.33,37.98,49.63,9.11,32.31,13.44,214.94,150.61,75.51
2022-08-12,18.48,31.15,339.37,12.05,333.06,110.04,246.48,21.78,66.72,428.86,33.45,56.14,46.15,38.89,50.24,8.91,32.09,13.23,215.78,151.56,76.26
2022-08-15,18.61,31.18,341.74,12.08,332.28,110.05,243.7,21.14,67.03,429.7,33.69,55.94,45.81,38.64,50.53,8.98,32.11,13.33,216.24,151.15,77.12
2022-08-16,19.03,31.27,340.2,12.22,328.49,110.05,238.47,19.55,66.99,426.65,34.88,56.02,44.86,37.3,49.44,8.94,32.31,13.27,214.3,150.07,76.9
2022-08-17,19.1,31.54,340.58,12.2,329.28,110.08,241.8,20.89,66.99,427.89,34.64,56.46,45.48,37.55,49.84,8.75,32.26,13.06,214.86,150.85,77.16
2022-08-18,19.65,31.83,337.04,12.43,322.86,110.09,234.99,19.17,66.74,422.14,36.66,55.09,42.99,35.35,47.85,9.37,32.83,13.71,211.79,148.11,76.91
2022-08-19,19.93,31.9,330.76,12.77,314.36,110.09,226.8,17.04,65.71,413.35,39.54,53.25,39.41,32.57,44.83,10.28,33.5,14.6,207.26,143.98,76.13
2022-08-22,19.71,31.93,329.11,12.78,314.1,110.1,228.27,17.33,65.21,412.35,39.68,53.65,39.07,32.46,44.49,10.05,33.32,14.35,206.87,143.6,75.8
2022-08-23,19.51,31.9,329.86,12.74,315.01,110.09,228.12,17.41,65.39,413.67,39.34,54.6,39.15,32.71,44.87,9.52,32.93,13.88,207.74,143.69,75.99
2022-08-24,19.58,31.78,322.93,13.03,307.44,110.12,222.67,15.98,64.37,405.31,41.86,52.77,35.85,30.24,42.0,10.41,33.6,14.77,203.77,139.88,74.45
2022-08-26,19.73,31.92,321.1,13.16,304.41,110.11,218.54,15.05,64.28,402.63,43.12,52.92,34.42,29.31,41.18,10.31,33.34,14.63,202.28,138.03,74.33
2022-08-29,19.78,32.09,315.65,13.38,299.27,110.13,214.57,14.04,63.2,395.18,45.39,52.97,32.33,27.81,38.87,10.23,33.39,14.59,198.56,135.26,73.11
2022-08-31,20.07,32.6,317.06,13.38,299.4,109.97,209.88,13.22,63.77,396.42,45.32,53.26,31.86,27.84,39.21,10.13,33.18,14.48,198.68,134.6,73.52
2022-09-01,19.97,32.57,313.76,13.57,295.17,109.97,207.82,12.86,63.06,392.24,47.23,53.02,30.61,26.68,37.98,10.28,33.26,14.61,196.71,132.85,72.56
2022-09-02,20.02,32.99,312.2,13.67,293.05,109.98,205.5,12.42,63.01,390.76,48.29,52.43,29.98,26.07,37.53,10.6,33.48,14.92,195.91,131.97,72.15
2022-09-06,19.76,32.76,316.33,13.41,298.97,109.975,208.78,12.99,64.38,397.78,45.42,53.83,31.4,27.61,39.54,9.73,32.81,14.12,199.53,134.08,73.45
2022-09-07,19.4,32.89,318.24,13.34,300.52,109.98,211.61,13.65,64.44,400.38,44.69,54.27,31.72,28.06,40.29,9.5,32.64,13.9,201.11,134.54,73.26
2022-09-08,19.135,32.78,322.28,13.05,307.09,109.98,216.86,14.65,64.83,406.6,41.84,54.57,33.61,29.84,42.16,9.35,32.47,13.76,204.45,137.2,73.98
2022-09-09,18.95,32.47,324.57,12.9,310.74,109.98,217.4,14.78,65.3,410.97,40.31,54.63,35.18,30.93,43.51,9.27,32.27,13.69,206.65,139.4,74.27
2022-09-12,19.46,32.93,312.06,13.49,296.03,109.92,206.68,12.46,63.42,394.6,45.84,52.31,29.96,26.42,38.24,10.46,33.54,14.85,198.54,132.48,71.76
2022-09-14,19.42,33.01,310.36,13.72,291.1,109.93,203.0,11.91,62.68,390.12,48.14,52.37,27.81,25.09,36.95,10.41,33.58,14.82,196.42,129.43,71.16
2022-09-15,19.74,32.91,308.05,13.81,289.32,109.945,203.91,12.06,62.6,385.56,49.12,52.42,27.36,24.6,36.1,10.4,33.55,14.82,194.63,128.71,71.33
2022-09-16,19.68,32.99,310.15,13.71,291.05,109.93,205.25,12.26,62.87,388.55,47.92,53.17,28.03,25.19,36.89,9.94,32.92,14.35,196.01,129.44,71.34
2022-09-19,19.79,33.22,307.02,13.82,288.73,109.95,202.41,11.7,62.0,384.09,49.08,52.33,27.52,24.59,35.66,10.46,33.14,14.83,193.73,128.68,70.95
2022-09-20,19.93,33.4,301.81,14.06,283.56,109.95,200.72,11.4,61.36,377.39,51.78,51.47,26.21,23.24,33.76,10.92,33.41,15.31,190.42,126.67,70.68
2022-09-21,20.4,33.47,300.52,14.24,280.07,109.97,195.16,10.51,61.26,374.22,53.68,51.56,25.4,22.38,32.89,10.87,33.37,15.22,188.29,125.38,70.58
2022-09-22,20.49,33.84,295.86,14.47,275.51,109.98,192.37,10.03,60.66,367.95,56.26,50.03,24.41,21.31,31.2,11.83,34.335,16.15,184.26,123.74,69.38
2022-09-23,20.56,34.32,292.72,14.55,274.37,109.98,190.13,9.55,59.8,364.31,56.97,49.17,23.87,21.02,30.28,12.48,35.12,16.71,182.24,122.88,69.43
2022-09-26,20.35,34.56,291.3,14.53,274.48,109.97,191.57,9.81,59.05,363.38,56.93,48.81,23.99,21.04,30.06,12.73,35.27,16.96,181.97,123.04,68.23
2022-09-27,20.04,33.82,296.73,14.25,279.94,110.01,194.01,10.17,59.85,370.53,53.68,49.78,24.7,22.27,31.78,11.95,34.72,16.26,185.8,124.34,69.05
2022-09-28,20.24,33.86,292.21,14.64,271.87,110.04,187.9,9.29,58.62,362.79,58.15,49.09,22.78,20.39,29.78,12.49,35.26,16.72,181.94,121.1,67.91
2022-09-29,20.33,33.94,287.3,14.92,267.26,110.0,185.12,8.86,57.83,357.18,61.32,48.59,21.48,19.32,28.41,12.85,35.5,17.1,179.47,118.78,66.73
2022-09-30,19.77,32.92,303.14,14.11,282.13,109.86,199.96,11.04,60.3,377.97,51.66,50.51,25.74,22.58,33.47,11.31,34.51,15.72,189.94,126.57,68.91
2022-10-04,19.78,33.24,302.79,14.12,281.98,109.87,201.94,11.42,59.59,377.09,51.61,50.41,26.05,22.58,33.21,11.45,34.66,15.84,189.58,126.99,68.51
2022-10-05,19.63,33.62,299.23,14.24,279.76,109.88,200.56,11.19,58.3,373.2,52.97,49.62,25.4,22.01,32.18,11.95,35.15,16.3,187.77,125.95,67.51
2022-10-06,20.02,33.97,292.97,14.78,269.1,109.89,188.6,9.21,57.19,362.79,59.07,48.63,22.19,19.5,29.49,12.71,35.72,16.97,182.4,120.77,66.5
2022-10-07,20.38,34.24,291.96,14.94,266.41,109.9,182.3,8.28,57.28,360.02,60.93,48.04,21.12,18.89,28.84,13.17,36.27,17.38,180.95,118.74,66.74
2022-10-10,20.58,34.32,292.29,15.12,262.75,109.9,176.55,7.57,57.6,357.74,63.2,47.63,20.14,18.14,28.23,13.49,36.59,17.65,179.79,116.92,67.29
2022-10-11,20.53,34.24,292.16,15.14,262.66,109.91,175.49,7.34,56.92,356.56,63.35,47.88,19.95,18.1,27.97,13.25,36.47,17.49,179.3,116.56,67.65
2022-10-12,20.75,34.21,300.56,14.79,268.82,109.91,180.86,8.0,58.34,365.97,59.11,48.59,21.76,19.31,30.14,12.69,35.73,16.99,183.75,120.18,68.77
2022-10-13,20.99,34.56,296.82,15.25,260.74,109.91,173.15,6.93,57.42,357.63,64.38,48.03,19.95,17.57,28.08,13.14,36.4,17.34,179.42,116.8,67.53
2022-10-14,20.72,34.13,302.06,14.72,269.35,109.9,177.25,7.33,58.45,366.82,58.0,48.65,21.73,19.3,30.21,12.61,35.72,16.9,184.21,120.36,68.26
2022-10-17,20.76,34.0,305.47,14.59,271.48,109.92,177.29,7.4,59.24,371.13,56.59,49.14,22.28,19.78,31.11,12.21,35.36,16.57,186.46,121.38,69.15
2022-10-18,20.96,34.6,304.35,14.67,270.49,109.91,178.72,7.57,58.7,368.5,57.16,48.96,22.1,19.54,30.63,12.37,35.45,16.69,184.87,121.03,68.83
2022-10-19,20.95,34.79,303.31,14.75,269.11,109.93,180.14,7.7,57.86,365.41,58.19,49.24,22.1,19.21,29.82,12.15,35.47,16.48,183.27,121.1,67.87
2022-10-20,20.88,34.43,310.88,14.4,275.42,109.95,186.35,8.58,58.82,374.29,54.08,49.32,23.9,20.57,31.97,12.07,35.24,16.42,187.49,124.34,68.91
2022-10-21,20.9,34.62,315.05,14.25,278.45,109.95,186.94,8.68,59.39,378.87,52.24,49.76,24.86,21.27,33.13,11.77,35.03,16.16,189.51,126.06,70.15
2022-10-24,20.4,34.19,318.49,13.96,284.21,109.97,189.9,9.26,60.11,384.92,49.11,50.76,26.29,22.55,34.73,11.08,34.33,15.52,192.94,128.47,71.07
2022-10-25,20.47,33.72,318.38,14.27,277.93,109.98,188.04,9.01,60.21,382.02,52.32,51.33,24.52,21.06,33.96,10.71,33.92,15.16,191.75,125.61,71.54
2022-10-26,20.58,33.81,320.46,14.53,272.87,110.0,185.69,8.52,60.51,379.98,55.2,51.85,23.71,19.9,33.37,10.39,33.77,14.86,190.85,124.18,71.6
2022-10-27,20.72,34.02,328.58,14.1,281.22,109.99,192.78,9.5,61.98,389.02,50.18,52.46,26.74,21.7,35.71,10.03,33.19,14.51,195.29,129.58,73.17
2022-10-28,20.72,34.27,327.42,14.26,277.95,109.97,189.22,8.92,61.74,386.21,51.9,52.88,25.72,20.95,34.96,9.81,33.13,14.29,194.03,127.87,72.74
2022-10-31,20.7,34.06,326.41,14.4,275.11,109.76,190.53,9.1,61.74,384.52,53.49,53.17,25.05,20.3,34.5,9.64,32.76,14.15,193.43,126.8,72.51
2022-11-01,21.24,34.36,321.36,14.89,265.68,109.76,185.07,8.24,60.93,374.87,59.04,52.48,22.45,18.2,31.88,10.01,33.08,14.53,188.34,122.42,71.25
2022-11-02,21.08,34.57,319.87,15.2,260.49,109.805,182.9,7.89,60.82,371.01,62.45,53.04,20.46,17.15,30.84,9.71,32.68,14.21,186.54,118.82,71.01
2022-11-03,21.18,34.17,324.14,14.94,264.68,109.82,191.4,8.99,61.38,376.35,59.55,53.4,21.54,17.95,32.18,9.51,32.28,14.04,188.94,120.99,71.85
2022-11-04,21.15,34.21,328.42,14.79,267.59,109.83,195.18,9.59,61.39,379.95,57.66,53.66,22.63,18.52,33.11,9.34,32.13,13.91,190.66,123.01,72.49
2022-11-07,21.18,33.7,331.71,14.69,269.54,109.84,199.39,10.17,61.76,382.0,56.4,52.87,23.24,18.92,33.61,9.76,32.47,14.28,191.66,124.19,72.7
2022-11-08,21.47,33.82,325.34,15.04,263.32,109.88,193.97,9.24,61.18,374.13,60.37,52.06,21.46,17.6,31.51,10.19,33.27,14.71,187.53,120.96,71.91
2022-11-09,20.52,32.5,337.26,13.93,282.75,109.93,213.79,12.08,63.0,394.69,47.08,53.49,26.81,21.45,36.69,9.37,32.42,13.91,198.14,130.9,73.6
2022-11-10,19.79,32.01,337.79,13.67,287.96,109.92,220.8,13.22,62.3,398.51,44.37,53.79,28.1,22.67,37.78,9.2,32.66,13.75,200.16,133.14,73.52
2022-11-11,19.97,32.13,335.77,13.79,285.44,109.91,218.71,12.77,61.92,395.12,45.52,53.78,27.36,22.07,36.82,9.19,32.79,13.74,198.35,132.0,72.94
2022-11-14,19.7,31.81,336.21,13.61,289.39,109.94,225.6,13.87,62.24,398.49,43.67,53.52,28.31,22.96,37.75,9.35,32.83,13.9,200.36,133.6,73.55
2022-11-15,20.09,31.58,336.07,13.79,285.44,109.95,217.48,12.13,62.55,395.45,45.45,54.16,27.15,22.03,36.87,9.0,32.67,13.54,198.32,131.77,73.91
2022-11-16,20.32,31.82,336.1,13.83,284.81,109.96,219.12,12.37,62.28,394.24,45.79,54.44,27.25,21.86,36.47,8.88,32.63,13.42,197.49,131.94,73.89
2022-11-17,20.48,31.98,337.37,13.83,284.82,109.97,219.52,12.49,63.13,396.03,45.83,54.76,27.37,21.84,36.96,8.73,32.33,13.28,198.42,132.09,74.68
2022-11-18,20.79,32.15,337.05,13.97,281.89,109.97,215.68,11.89,63.56,394.59,47.24,55.46,26.46,21.18,36.54,8.38,31.93,12.93,197.58,130.67,75.39
2022-11-21,20.79,31.94,340.96,13.77,285.95,110.0,221.95,12.9,63.95,399.9,45.32,56.45,27.98,22.07,38.01,7.94,31.32,12.48,200.17,133.2,75.94
2022-11-22,20.67,31.57,341.95,13.65,288.82,110.04,223.88,13.32,64.23,402.42,43.94,57.05,28.71,22.73,38.68,7.68,31.04,12.21,201.39,134.38,76.2
2022-11-23,20.74,31.54,343.52,13.75,286.92,110.05,221.25,12.86,64.57,402.33,44.83,56.93,28.21,22.26,38.64,7.74,31.25,12.26,201.54,133.6,76.25
2022-11-25,21.0,31.66,338.49,13.94,282.71,110.06,216.03,11.84,63.94,395.91,46.83,55.87,26.37,21.28,36.82,8.16,31.81,12.71,198.27,130.74,75.96
2022-11-28,21.0,31.73,338.48,14.06,280.57,110.09,215.44,11.73,63.89,395.23,47.92,56.3,25.61,20.77,36.58,7.99,31.55,12.54,197.96,129.46,75.67
2022-11-29,20.66,31.24,346.15,13.41,293.36,110.1,227.73,13.82,65.13,407.68,41.38,57.36,29.43,23.56,39.99,7.52,30.92,12.06,204.06,135.96,77.19
2022-11-30,20.64,30.91,344.41,13.4,293.72,109.87,227.0,13.5,65.23,407.38,41.25,57.86,29.55,23.69,39.93,7.32,30.61,11.86,204.18,136.15,76.84
2022-12-01,20.63,30.81,344.74,13.47,292.55,109.86,223.88,13.03,65.36,406.91,41.79,58.43,29.03,23.41,39.76,7.12,30.3,11.62,203.99,135.36,77.19
2022-12-02,20.9499,31.12,340.03,13.69,287.64,109.87,221.21,12.59,64.65,399.59,43.85,57.85,27.57,22.23,37.59,7.32,30.6,11.85,199.98,133.11,76.22
2022-12-05,21.02,31.1,336.46,13.97,281.68,109.89,216.36,11.72,64.52,393.83,46.58,57.09,25.79,20.82,35.98,7.62,30.73,12.18,196.98,130.26,75.75
2022-12-06,20.99,30.84,336.44,14.05,280.53,109.93,216.31,11.7,64.54,393.16,47.24,56.66,25.4,20.57,35.78,7.81,30.83,12.35,196.66,129.6,76.07
2022-12-07,20.9,30.81,338.46,13.88,283.85,109.97,221.82,12.62,64.94,396.24,45.6,57.19,26.61,21.3,36.6,7.54,30.49,12.11,198.36,131.72,76.48
2022-12-08,20.97,31.04,335.37,13.96,282.04,109.97,220.04,12.32,64.47,393.28,46.49,56.53,26.08,20.89,35.76,7.83,30.86,12.39,196.7,130.91,75.89
2022-12-09,20.73,31.0,340.62,13.79,285.58,109.97,223.96,12.98,65.34,398.95,44.77,56.67,27.78,21.65,37.3,7.77,30.5,12.31,199.53,133.77,76.69
2022-12-12,20.56,30.75,341.81,13.64,288.65,110.01,227.69,13.63,65.36,401.97,43.34,57.92,28.75,22.33,38.11,7.24,30.17,11.8,201.02,135.35,76.58
2022-12-13,20.6,30.69,340.22,13.76,286.51,110.0,223.77,13.0,65.22,399.4,44.43,58.94,28.05,21.8,37.41,6.88,29.84,11.36,199.9,134.21,76.53
2022-12-14,20.77,30.68,332.8,14.22,276.89,109.74,215.25,11.4,64.29,389.63,48.78,57.02,24.92,19.64,34.63,7.55,30.67,12.09,194.92,129.19,75.23
2022-12-15,20.88,30.9,328.97,14.36,274.25,109.76,213.58,11.11,63.61,383.27,50.24,56.91,23.9,19.06,33.37,7.58,31.01,12.16,192.69,127.48,74.86
2022-12-16,21.03,30.89,327.38,14.56,269.75,109.77,208.68,10.69,63.3,380.02,52.31,57.65,22.93,18.27,32.52,7.3,30.88,11.84,190.75,125.42,74.28
2022-12-19,20.99,31.09,328.38,14.58,269.54,109.79,207.66,10.41,63.31,380.54,52.53,57.91,22.96,18.19,32.62,7.21,30.65,11.74,191.15,125.61,74.22
2022-12-20,20.99,30.96,333.6,14.38,273.45,109.81,212.3,11.14,64.16,386.23,50.3,58.94,24.11,18.98,34.09,6.81,30.25,11.32,194.04,127.69,74.96
2022-12-21,21.28,31.17,330.26,14.68,266.76,109.86,203.5,9.78,63.86,380.72,53.75,57.35,22.3,17.54,32.49,7.35,30.97,11.91,190.37,124.47,74.79
2022-12-22,21.38,31.14,331.93,14.66,267.36,109.85,203.48,9.77,64.29,382.91,53.5,58.21,22.34,17.59,32.98,7.06,30.62,11.58,191.42,124.6,75.18
2022-12-23,21.59,31.19,332.37,14.87,263.58,109.85,199.84,9.27,64.56,381.4,55.81,58.2,21.69,16.84,32.61,7.02,30.6,11.59,190.62,123.42,75.54
2022-12-27,21.5,29.19,328.57,15.08,260.1,109.87,197.3,8.86,63.9,376.66,58.07,58.27,20.63,16.16,31.39,7.04,30.62,11.58,188.22,121.43,74.6
2022-12-28,21.26,29.03,332.06,14.7,266.44,109.925,203.74,9.67,64.4,383.44,53.86,58.64,22.2,17.3,32.99,6.89,30.43,11.43,191.68,124.61,74.92
2022-12-29,21.21,29.11,331.33,14.72,266.28,109.92,202.94,9.67,63.9,382.43,54.01,58.68,22.1,17.3,32.77,6.86,30.36,11.38,191.19,124.44,74.55
2022-12-30,21.49,29.04,331.22,14.82,264.48,109.94,201.38,9.36,63.87,380.82,55.15,58.87,21.48,16.91,32.34,6.79,29.87,11.33,190.41,123.26,74.27
2023-01-03,21.38,28.82,332.56,14.75,265.74,109.95,206.5,10.07,64.35,383.76,54.41,59.79,21.65,17.17,33.05,6.51,29.28,10.99,192.1,123.58,74.56
2023-01-04,21.49,28.87,329.22,14.99,261.58,109.97,202.8,9.57,63.49,379.38,56.93,59.55,20.37,16.36,31.91,6.59,29.35,11.08,189.85,121.18,73.81
2023-01-05,21.45,28.5,336.28,14.59,268.8,109.99,211.67,10.87,64.91,388.08,52.4,60.27,22.12,17.64,34.07,6.33,28.73,10.82,194.04,124.73,75.78
2023-01-06,21.13,28.47,335.29,14.5,270.54,110.0,216.28,11.53,64.47,387.86,51.28,60.01,22.87,18.01,34.03,6.4,28.67,10.88,194.12,126.18,75.04
2023-01-09,20.95,28.6,337.23,14.35,272.83,109.99,219.09,11.97,64.53,390.58,50.03,61.4,23.29,18.49,34.72,6.0,27.95,10.42,195.65,126.96,74.94
2023-01-10,20.67,28.42,339.76,14.13,277.55,110.02,221.66,12.4,65.02,395.52,47.46,61.21,24.49,19.41,36.01,6.05,27.99,10.48,198.23,129.16,74.98
2023-01-11,20.56,28.36,342.0,14.06,279.05,110.08,224.98,12.82,64.64,396.96,46.74,62.72,25.04,19.71,36.38,5.585,27.4,9.96,199.19,130.12,74.39
2023-01-12,20.43,28.4,343.04,13.96,280.97,110.08,225.79,12.95,64.63,398.5,45.81,63.53,25.24,20.1,36.79,5.39,26.85,9.72,200.04,130.49,74.74
2023-01-13,20.17,28.48,339.16,13.94,281.54,110.11,227.13,13.06,64.41,397.77,45.62,63.24,25.57,20.21,36.59,5.45,26.93,9.8,199.77,131.08,74.79
2023-01-17,20.19,28.29,332.97,14.13,277.88,110.12,225.71,12.82,63.03,391.49,47.34,62.2,24.6,19.46,34.86,5.74,27.59,10.13,196.62,129.39,72.75
2023-01-18,20.48,28.48,330.63,14.28,275.15,110.15,220.19,11.77,62.59,388.64,48.82,62.0,23.75,18.85,34.05,5.76,27.57,10.18,195.02,127.88,72.06
2023-01-19,20.23,28.46,333.67,13.88,282.68,110.17,227.35,12.79,63.05,395.88,44.79,63.03,25.61,20.39,35.9,5.49,26.95,9.83,198.76,131.34,72.62
2023-01-20,19.9,28.46,336.17,13.58,288.96,110.17,238.07,14.74,63.02,400.63,41.84,63.44,27.35,21.73,37.21,5.41,26.5,9.73,201.28,134.33,72.85
2023-01-23,20.0,28.45,337.1,13.6,288.37,110.18,236.38,14.44,63.24,400.2,42.13,64.6,27.31,21.6,37.08,5.1,26.01,9.39,200.95,134.27,73.15
2023-01-24,20.11,28.43,337.32,13.65,287.73,110.22,236.62,14.53,63.33,400.35,42.42,64.58,27.09,21.44,37.12,5.1,25.86,9.375,201.05,133.99,73.33
2023-01-25,19.9,28.48,339.36,13.39,293.34,110.25,240.86,15.24,63.4,404.75,39.99,65.0,28.39,22.68,38.27,5.0,25.615,9.26,203.12,136.13,73.07
2023-01-26,19.75,28.42,339.61,13.26,296.26,110.26,239.28,14.98,63.26,405.68,38.85,65.61,28.72,23.33,38.55,4.86,25.28,9.1,203.94,136.7,72.86
2023-01-27,19.92,28.42,337.06,13.53,290.27,110.27,233.55,13.8,63.15,400.59,41.2,64.72,27.11,21.93,37.11,5.05,25.4,9.36,201.21,134.09,72.95
2023-01-30,19.86,28.17,340.83,13.33,294.62,110.28,237.1,14.52,63.82,406.48,39.36,65.43,28.23,22.91,38.71,4.91,25.13,9.15,204.43,135.96,73.74
2023-01-31,19.47,28.28,340.87,13.05,300.92,109.94,248.28,16.8,63.87,410.8,36.84,66.52,30.2,24.39,39.91,4.67,24.81,8.83,206.92,139.16,74.33
2023-02-01,19.02,28.12,340.43,12.59,311.72,109.98,253.585,17.92,63.71,416.78,33.01,65.76,32.66,26.91,41.63,4.81,25.08,9.05,210.01,142.96,73.69
2023-02-02,19.37,28.14,338.98,12.82,306.18,109.96,248.93,16.93,63.16,412.35,34.67,65.4,31.84,25.52,40.3,4.89,25.43,9.11,207.84,141.77,73.4
