Date,BIL,BSV,BTAL,CURE,DRN,DUSL,ERX,FAS,LTL,NAIL,PSQ,QID,QLD,QQQ,SH,SHV,SMH,SOXL,SPXU,SPY,SQQQ,TECL,TLT,TMF,TMV,TQQQ,UGE,UPRO,UTSL,UUP,UVXY,UYM,VDE,VIXY,WANT,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XTL
2020-05-29,91.54,82.92,24.71,58.05,10.48,14.22,16.69,33.43,34.5263,27.01,20.23,14.44,132.87,234.06,22.86,110.73,140.82,152.2,12.85,305.55,9.3,194.92,162.28,39.74,53.93,83.79,44.3684,43.54,24.65,26.45,33.87,45.1334,52.3,27.43,25.79,55.83,39.44,23.68,67.82,97.94,59.64,35.34,60.4,101.99,125.37,70.3205
2020-06-01,91.54,82.91,24.31,58.99,10.65,14.73,17.62,34.28,34.7045,27.91,20.1,14.27,134.52,235.63,22.68,110.73,143.59,162.0,12.54,308.08,9.13,200.5,161.69,39.3,54.47,85.46,44.66,44.64,25.11,26.42,32.5,46.575,53.74,26.68,26.3,56.84,40.54,23.87,68.7,98.86,59.8,35.57,60.79,102.58,126.44,70.4525
2020-06-02,91.54,82.87,23.27,58.66,11.72,16.5099,18.68,37.48,35.9747,31.16,20.02,14.13,135.7,236.69,22.37,110.72,147.55,176.2,12.04,312.18,8.97,205.11,159.54,37.71,56.6,86.62,45.6751,46.44,26.0,26.26,30.38,48.79,55.39,25.5,27.94,58.13,41.73,24.76,71.38,99.63,59.88,36.42,61.52,102.38,128.83,72.15
2020-06-03,91.54,82.82,22.46,57.31,11.37,16.99,18.66,38.24,35.6058,28.61,20.15,14.35,133.76,235.03,22.43,110.71,149.18,180.84,12.14,311.36,9.18,200.0,157.23,36.09,59.13,84.86,44.9262,45.99,24.6462,26.16,29.95,49.2261,55.53,25.2693,27.48,58.34,41.74,25.3,72.14,98.81,59.59,35.74,60.42,101.57,128.18,71.5313
2020-06-04,91.52,82.75,21.55,60.03,12.63,18.89,21.43,42.37,37.0858,32.16,19.76,13.77,139.0,239.69,21.87,110.71,152.7,194.01,11.21,319.34,8.64,215.48,156.11,35.29,60.35,89.89,46.8917,49.53,25.64,26.21,27.54,51.6453,59.87,23.91,29.44,59.83,44.84,26.24,74.79,101.41,60.42,37.05,61.19,103.21,131.25,73.06
2020-06-05,91.53,82.77,20.62,61.25,13.62,20.08,23.44,44.32,38.2153,31.12,19.59,13.54,141.29,241.55,21.58,110.71,152.24,192.83,10.77,323.2,8.43,219.27,156.71,35.69,59.66,91.89,48.3603,51.39,27.71,26.14,28.45,52.16,63.07,24.44,30.85,59.91,46.86,26.74,76.29,101.92,61.07,37.86,62.83,103.92,133.25,74.3194
2020-06-08,91.53,82.8,21.56,59.27,12.97,18.48,21.68,42.23,37.3208,30.39,19.47,13.36,143.22,243.3,21.74,110.71,152.52,193.16,11.01,320.79,8.24,222.04,158.49,36.9,57.63,93.94,47.1841,50.27,25.98,26.06,30.59,51.2766,60.57,25.67,30.15,59.18,45.1,26.17,74.39,102.4,60.57,37.42,61.57,102.84,132.21,73.5443
2020-06-09,91.54,82.96,22.66,59.11,11.97,17.27,19.5,38.78,36.9628,30.15,19.21,13.03,146.78,246.22,21.86,110.71,153.3,194.94,11.2,319.0,7.93,233.78,160.84,38.54,55.13,97.33,47.4635,49.4,25.45,25.93,30.3,50.51,57.35,25.49,29.3,58.51,42.88,25.19,72.61,104.11,60.4,36.72,61.21,102.68,130.97,72.8107
2020-06-10,91.52,82.86,24.16,49.26,9.68,13.5,15.76,30.4,32.7908,22.22,20.16,14.32,132.27,234.02,23.13,110.73,143.89,157.74,13.15,300.61,9.12,193.28,163.88,40.71,52.07,83.0,42.9251,40.77,22.42,26.19,45.58,41.9781,51.85,34.12,24.54,53.99,38.84,23.13,67.51,98.14,58.11,34.45,58.82,96.97,124.11,67.9435
2020-06-11,91.54,82.85,23.32,50.27,10.72,14.34,16.6,33.0,33.6337,24.37,20.01,14.12,134.12,235.88,22.85,110.73,145.92,164.28,12.66,304.21,8.91,200.04,162.3,39.63,53.43,84.8,43.2955,42.26,22.33,26.26,40.4,43.757,53.3,31.745,25.41,55.04,39.82,23.83,68.82,99.41,58.12,35.54,58.67,97.6,125.34,69.2506
2020-06-12,91.535,83.05,23.11,50.46,11.12,14.6789,16.7,34.1,33.6805,27.74,19.77,13.76,137.47,238.75,22.65,110.71,147.81,171.49,12.33,307.05,8.58,205.89,162.39,39.73,53.31,87.79,44.6221,43.45,22.73,26.15,38.8,44.27,53.63,30.96,25.91,55.62,39.94,24.16,69.5,100.37,58.79,35.99,59.07,97.82,126.53,69.7014
2020-06-15,91.54,83.0,22.8568,54.28,11.79,15.505,17.68,35.79,34.97,30.1,19.41,13.26,142.41,242.85,22.19,110.71,150.12,180.58,11.59,312.96,8.15,219.92,159.9,37.97,55.67,92.43,45.5975,45.94,22.97,26.23,37.69,46.07,55.03,30.38,27.68,56.78,41.09,24.54,70.86,102.51,59.71,36.59,59.34,100.23,129.19,71.4389
2020-06-16,91.54,83.0,23.4,53.97,11.24,15.3334,16.47,34.67,34.0213,29.5,19.38,13.19,143.1,243.62,22.3,110.71,151.71,185.58,11.74,311.66,8.06,219.55,160.56,38.27,55.11,93.33,45.7117,45.34,22.89,26.25,37.65,45.2129,53.15,30.3,27.57,56.31,39.69,24.17,70.35,102.49,59.62,36.16,59.16,100.13,128.85,70.2765
2020-06-17,91.53,82.98,23.41,53.55,10.88,15.13,16.89,34.49,33.934,27.8,19.31,13.13,143.99,244.28,22.28,110.72,151.5,184.72,11.73,311.78,7.99,222.74,162.26,39.46,53.34,94.05,46.0551,45.4,22.89,26.35,36.69,45.0483,53.68,29.79,27.18,56.35,40.18,24.14,70.09,102.95,59.93,35.71,59.15,99.79,128.38,70.3645
2020-06-18,91.53,83.0,23.63,55.14,10.4,14.59,16.32,33.3,33.6935,26.35,19.31,13.13,143.81,244.24,22.42,110.72,150.79,181.0,11.94,308.64,8.0,217.95,162.39,39.57,53.24,93.92,45.397,44.6,20.83,26.38,37.53,44.9561,52.86,30.241,26.55,56.18,39.57,23.98,69.23,102.24,59.62,35.35,57.49,100.75,127.38,70.0562
2020-06-19,91.53,83.01,23.72,54.29,10.42,14.65,16.52,33.54,33.4965,27.21,19.09,12.8,147.38,246.74,22.27,110.72,152.17,185.84,11.68,310.62,7.72,230.2,162.41,39.56,53.2,97.26,45.1506,45.55,21.57,26.24,34.72,45.3016,52.38,28.78,27.35,56.08,39.25,23.71,69.04,103.88,58.99,34.98,57.57,99.94,128.39,70.0119
2020-06-22,91.53,83.02,23.48,55.07,10.23,14.62,16.34,33.86,33.2793,27.75,18.92,12.59,149.73,248.84,22.17,110.73,152.67,187.37,11.53,312.05,7.52,235.21,161.3,38.82,54.25,99.8,45.3577,46.13,20.82,26.15,33.62,45.617,52.34,28.22,28.05,56.21,39.29,23.82,69.05,104.63,58.9,34.85,56.99,100.37,129.4,69.6606
2020-06-23,91.53,83.03,24.31,50.73,9.41,13.06,14.61,30.32,31.6815,24.89,19.3,13.1,143.73,243.71,22.72,110.72,149.47,174.78,12.41,304.09,7.96,219.08,163.03,39.98,52.52,93.92,43.2657,42.64,20.22,26.27,37.13,42.5415,49.38,30.17,26.06,54.57,37.11,22.98,66.65,102.27,57.91,33.96,56.47,97.75,126.55,67.9445
2020-06-24,91.54,83.03,24.36,52.35,9.74,13.52,15.12,32.26,32.2549,24.53,19.12,12.86,146.49,246.03,22.48,110.72,150.49,179.08,12.04,307.35,7.74,227.44,163.5,40.33,52.11,96.41,43.9756,43.94,19.3763,26.31,34.88,44.07,50.3,28.94,26.29,55.25,37.82,23.59,67.39,103.58,58.32,34.32,55.77,98.71,126.72,68.7542
2020-06-25,91.53,83.06,24.81,50.35,9.19,12.77,14.04,29.02,31.0207,23.14,19.59,13.48,139.33,240.22,23.02,110.73,147.67,168.36,12.86,300.05,8.3,214.38,165.25,41.67,50.4438,89.48,41.8811,40.8,18.83,26.35,38.15,42.55,48.54,30.75,24.38,54.49,36.51,22.58,66.14,101.54,57.13,33.73,55.18,97.51,123.75,67.4689
2020-06-26,91.53,83.09,24.2,51.64,9.69,14.01,14.43,29.95,32.0478,25.49,19.36,13.18,142.27,242.84,22.68,110.72,149.17,174.15,12.32,304.46,8.05,220.49,164.73,41.17,50.9062,92.34,43.4933,42.62,19.9,26.36,35.36,44.41,49.22,29.25,25.63,55.55,37.0,22.83,68.31,102.65,58.21,34.31,56.22,98.39,126.1,68.8629
2020-06-29,91.53,83.12,24.34,54.33,10.06,14.38,15.09,31.29,32.9475,26.92,19.0,12.68,147.69,247.6,22.36,110.74,152.8,188.21,11.8,308.36,7.56,232.89,163.93,40.66,51.63,97.65,45.0748,44.36,20.24,26.32,32.75,45.8352,50.3,27.76,26.82,56.35,37.85,23.14,68.7,104.49,58.64,34.81,56.43,100.07,127.71,69.747
2020-06-30,91.53,83.02,24.42,55.56,10.74,14.095,14.37,31.51,32.3713,24.96,18.77,12.37,151.45,250.49,22.22,110.72,151.05,180.34,11.56,310.52,7.29,233.57,163.42,40.46,51.96,101.14,45.176,45.18,21.5,26.26,31.31,45.3362,49.09,26.99,27.58,56.47,36.93,22.94,68.39,104.66,58.69,35.76,57.75,100.84,129.0,69.5299
2020-07-01,91.54,83.08,24.53,56.93,10.6,14.42,14.65,31.56,32.5264,25.22,18.65,12.2,153.5,252.19,22.11,110.72,153.36,187.05,11.38,312.23,7.14,237.79,163.59,40.53,51.74,103.29,46.16,45.9,21.68,26.28,30.37,47.0645,49.7,26.48,27.7738,57.53,37.34,22.97,68.98,105.27,58.99,35.64,57.9,101.6,129.51,69.4791
2020-07-02,91.53,83.03,24.39,58.49,10.65,15.0464,14.78,32.79,33.6151,27.24,18.17,11.59,161.09,258.39,21.77,110.73,157.59,202.05,10.86,317.05,6.62,250.41,162.92,40.02,52.41,110.88,47.7551,48.04,20.91,26.14,30.35,48.3723,49.93,26.47,29.85,58.35,37.45,23.41,69.97,107.11,59.28,35.68,57.19,102.63,132.58,70.8971
2020-07-06,91.53,83.06,24.88,56.86,9.97,14.16,13.84,31.01,32.8608,26.74,18.31,11.74,158.81,256.61,21.98,110.73,155.63,194.58,11.2,313.78,6.75,242.94,165.21,41.71,50.21,108.7,47.6942,46.52,20.6,26.2,31.92,48.55,48.46,27.36,28.39,58.37,36.26,22.93,68.63,105.99,59.82,35.1,56.96,101.74,130.5,69.3
2020-07-07,91.53,83.04,24.91,57.01,9.93,14.16,13.81,31.77,33.1194,29.65,18.07,11.45,162.93,259.99,21.81,110.72,157.86,202.63,10.93,316.18,6.48,253.88,164.55,41.19,50.84,112.88,47.8647,47.6,21.21,26.06,30.68,47.29,48.43,26.67,29.3588,57.54,36.23,23.17,68.63,107.72,59.67,35.08,57.47,101.75,131.89,70.0276
2020-07-08,91.53,83.04,25.54,55.68,9.77,13.26,12.46,30.18,32.8144,27.11,17.9,11.25,165.64,262.18,21.94,110.73,160.6,210.69,11.11,314.38,6.32,257.09,167.17,43.12,48.4,115.7,46.748,46.79,20.43,26.15,31.49,46.4598,46.13,27.11,29.2565,57.0,34.44,22.68,67.14,108.11,59.2,34.96,56.7,100.95,131.74,70.1604
2020-07-09,91.54,83.04,25.15,55.32,9.83,13.7619,13.23,31.95,33.2221,28.5,17.78,11.08,168.11,263.97,21.71,110.73,159.97,208.59,10.77,317.59,6.18,256.74,166.33,42.49,49.09,118.15,49.3497,48.23,21.4934,26.11,30.2,48.2931,47.54,26.39,30.37,57.99,35.54,23.46,68.01,108.08,60.29,35.0,57.77,100.71,133.31,69.9574
2020-07-10,91.54,83.05,24.94,56.27,9.51,14.0,13.1,31.39,32.509,26.45,18.14,11.54,161.11,258.54,21.9,110.74,157.67,198.18,11.05,314.84,6.56,241.19,166.88,42.89,48.61,110.85,48.5563,46.97,21.545,26.07,34.54,48.16,47.14,28.93,29.09,57.99,35.35,23.56,68.29,105.84,60.2,34.45,57.83,101.28,131.62,69.1715
2020-07-13,91.54,83.08,24.99,59.568,9.7,14.855,14.02,32.27,33.502,29.5,18.0,11.38,163.46,260.37,21.61,110.74,160.32,208.68,10.62,318.92,6.42,248.58,167.12,43.09,48.4,113.2,50.1478,48.77,22.19,26.02,31.51,50.75,48.84,27.24,30.0559,59.45,36.59,23.68,69.77,107.06,61.08,34.79,58.37,103.29,132.93,69.921
2020-07-14,91.54,83.09,24.14,62.0,10.012,16.01,14.61,33.98,33.595,31.56,17.99,11.35,163.82,260.9,21.41,110.74,159.59,206.59,10.32,321.85,6.38,253.48,166.34,42.38,49.03,113.76,51.0397,50.13,21.8765,25.95,30.17,52.91,49.96,26.46,31.3336,60.45,37.38,24.15,71.55,107.64,61.13,34.95,58.14,104.63,134.83,70.8087
2020-07-15,91.53,83.11,24.35,61.62,9.64,16.0,14.47,33.5,33.9492,33.4,18.12,11.49,161.53,259.12,21.49,110.73,159.47,204.07,10.45,320.79,6.52,244.0,167.13,43.09,48.38,111.32,50.999,49.63,22.79,26.04,29.47,53.0512,49.72,26.03,31.0638,60.65,37.21,24.15,71.57,106.31,61.26,34.54,58.88,104.46,134.47,70.7405
2020-07-16,91.54,83.13,24.394,64.16,10.02,16.2725,14.05,33.52,34.545,33.9,18.09,11.46,162.05,259.42,21.42,110.73,160.21,207.85,10.34,321.72,6.51,246.89,166.78,42.77,48.74,111.84,51.1172,50.06,24.3,25.93,27.88,53.71,48.91,25.11,30.58,61.16,36.69,23.95,72.0,106.83,61.59,35.02,60.21,105.89,133.84,71.9558
2020-07-17,91.54,83.12,24.81,64.16,9.69,15.75,13.6,33.52,34.415,33.79,17.56,10.81,171.36,266.78,21.25,110.74,163.41,220.66,10.09,324.32,5.94,265.61,167.19,43.06,48.33,121.36,51.4526,51.26,23.33,25.89,25.93,52.6856,48.1,23.93,32.08,60.63,36.08,23.84,71.12,109.56,60.97,34.69,59.42,105.87,135.98,72.6867
2020-07-20,91.54,83.17,24.63,63.95,9.77,16.3,15.25,34.54,34.6785,33.62,17.75,11.03,167.75,264.0,21.21,110.74,162.59,215.99,10.04,325.01,6.12,258.25,167.29,43.21,48.22,117.48,51.734,51.57,23.5137,25.73,26.3,53.5529,51.12,24.16,31.97,61.16,38.26,24.31,72.06,108.46,61.5,34.7,59.69,105.8,136.19,73.4789
2020-07-21,91.53,83.18,24.54,65.51,10.18,16.7,14.89,35.03,34.89,37.71,17.69,10.96,168.93,264.93,21.08,110.73,163.78,218.58,9.85,326.86,6.05,264.55,167.79,43.59,47.78,118.84,52.8183,52.48,24.73,25.66,25.83,54.8717,50.46,23.89,33.13,61.87,37.79,24.31,72.64,109.33,61.99,35.12,60.61,106.75,137.36,73.6758
2020-07-22,91.54,83.14,24.53,64.76,10.02,16.6,14.8,34.86,34.8591,37.6,18.15,11.53,160.02,258.01,21.33,110.73,161.08,208.4,10.21,322.96,6.53,243.88,169.75,45.05,46.16,109.53,52.5952,50.58,24.83,25.61,27.06,54.6293,50.42,24.65,31.57,61.68,37.72,24.33,72.42,106.49,62.21,34.94,60.68,106.27,135.3,74.2323
2020-07-23,91.53,83.14,24.65,62.75,9.82,16.12,14.61,34.2,34.615,37.97,18.32,11.75,156.94,255.56,21.48,110.73,159.46,198.47,10.4,320.88,6.72,235.02,169.74,45.19,46.09,106.29,51.9327,49.64,24.27,25.5,27.22,54.275,50.1,24.75,31.77,61.47,37.51,24.27,71.84,105.2,62.13,34.8,60.28,105.1,135.54,73.3671
2020-07-24,91.53,83.12,24.69,64.0,10.14,16.33,14.65,34.25,35.115,42.21,18.0,11.33,162.6,260.12,21.32,110.74,165.89,217.27,10.17,323.22,6.35,245.53,169.11,44.24,46.6,112.0,53.4847,50.67,23.4,25.31,26.0,56.106,50.12,24.03,32.34,62.36,37.55,24.07,72.14,106.86,62.44,35.21,59.55,105.89,136.38,74.34
2020-07-27,91.54,83.14,24.61,63.89,10.69,16.01,14.13,34.29,34.805,38.95,18.21,11.62,158.56,256.81,21.44,110.74,161.58,204.42,10.35,321.17,6.59,237.42,170.28,45.49,45.66,107.79,52.9796,49.74,24.4523,25.35,25.82,53.4483,49.26,23.89,31.3139,60.99,36.91,24.01,71.64,105.61,62.67,35.92,60.45,105.77,135.03,73.7807
2020-07-28,91.54,83.2,24.47,65.73,11.29,16.696,14.75,36.28,35.3237,42.6,18.0,11.34,162.23,259.77,21.19,110.73,165.65,217.66,10.0,325.12,6.36,247.34,169.99,45.29,45.91,111.46,53.7132,51.55,24.81,25.23,24.99,54.55,50.35,23.4126,32.34,61.49,37.68,24.46,72.73,107.14,62.76,36.6,60.73,106.88,136.4,75.723
2020-07-29,91.53,83.24,24.52,64.5,11.14,16.2316,13.63,35.07,35.26,42.19,17.9,11.21,163.86,261.13,21.25,110.73,167.21,230.4,10.09,323.96,6.26,251.34,171.11,46.2,44.97,113.27,53.437,51.0,24.73,25.13,25.89,52.1678,48.53,23.95,32.2,60.3,36.2,24.02,72.0,107.74,62.76,36.3,60.73,106.14,136.29,75.4046
2020-07-30,91.54,83.3,24.94,63.27,11.03,15.9898,13.47,34.97,35.5252,41.45,17.6,10.81,169.68,265.79,21.11,110.74,166.22,226.51,9.85,326.52,5.93,270.93,171.0,46.0,45.06,119.38,52.7875,52.21,24.97,25.28,25.02,52.3444,48.19,23.43,32.66,60.36,36.03,24.03,71.73,110.43,62.7,36.26,60.83,105.53,137.0,75.6713
2020-07-31,91.53,83.17,24.93,65.2,10.61,16.22,13.57,35.17,35.829,43.41,17.35,10.54,174.17,269.38,20.93,110.73,169.18,239.99,9.66,328.79,5.695,290.08,169.95,44.84,45.53,123.83,53.4481,53.27,24.08,25.28,24.86,52.1845,48.46,23.33,32.29,60.02,36.16,24.1,72.03,113.15,62.53,35.68,60.17,106.62,136.71,76.9141
2020-08-03,91.54,83.21,24.8,64.34,11.06,16.362,14.21,35.11,36.5495,42.28,17.28,10.44,175.52,270.38,20.86,110.73,171.64,250.3,9.54,330.06,5.62,292.69,171.57,46.68,44.45,125.44,54.233,53.87,24.85,25.19,23.75,53.01,49.71,22.63,33.2017,60.87,37.04,24.0,72.21,113.44,63.31,36.21,60.83,106.15,137.81,77.4051
2020-08-04,91.53,83.16,24.34,65.23,10.94,17.34,14.51,36.49,36.0,43.65,17.23,10.39,176.44,271.05,20.72,110.72,171.79,249.81,9.36,332.11,5.59,295.1,170.07,45.47,45.55,126.44,54.7338,54.89,24.0,25.08,23.01,55.2825,50.38,22.15,34.5474,61.76,37.43,24.33,73.59,113.86,63.18,35.94,60.05,106.64,139.49,77.0523
2020-08-05,91.53,83.19,24.3,64.27,10.97,17.48,14.27,36.69,36.49,43.45,17.01,10.12,180.93,274.64,20.59,110.72,171.49,248.9,9.18,334.33,5.36,308.16,171.02,46.22,44.83,131.28,54.6436,56.01,24.36,25.08,22.66,54.36,49.91,21.91,35.06,61.5,37.13,24.32,73.87,115.46,63.17,36.01,60.4,106.07,140.17,77.2262
2020-08-06,91.54,83.15,23.9314,64.96,11.42,18.37,14.33,38.08,37.135,43.88,17.2,10.35,176.86,271.47,20.58,110.72,169.52,240.44,9.14,334.57,5.54,294.78,169.88,45.02,45.69,126.99,54.698,56.12,25.63,25.23,22.38,54.75,50.07,21.8,35.14,61.71,37.18,24.84,75.13,113.74,63.51,36.5,61.49,106.41,140.38,77.78
2020-08-07,91.54,83.18,23.21,64.13,11.5,19.78,15.2,38.16,37.2039,45.99,17.28,10.44,175.28,270.31,20.52,110.72,169.64,240.59,9.06,335.57,5.62,291.84,169.12,44.51,46.32,125.28,55.3131,56.62,25.6416,25.27,21.42,55.9174,51.66,21.12,36.4321,62.31,38.33,25.02,76.98,113.42,63.84,36.44,61.47,106.05,142.06,77.6805
2020-08-10,91.53,83.09,22.9,62.94,10.98,20.085,15.08,38.57,36.7749,44.82,17.62,10.85,168.74,265.19,20.68,110.72,167.24,232.62,9.29,332.8,5.94,275.62,167.105,43.04,47.96,118.17,54.5178,55.27,24.06,25.31,22.89,55.5998,51.45,22.1,36.23,62.2,38.2,25.31,77.39,111.38,63.4,35.74,60.14,105.38,141.78,76.9344
2020-08-11,91.53,83.07,23.2,66.27,11.36,20.325,15.41,38.77,37.0381,47.74,17.16,10.28,177.23,271.86,20.4,110.71,172.5,256.05,8.91,337.44,5.48,295.17,165.59,41.83,49.33,127.01,57.0022,57.51,25.0305,25.23,21.05,56.4208,52.03,20.9,37.7196,62.57,38.58,25.24,77.64,113.91,64.22,36.19,61.01,107.15,143.66,77.0854
2020-08-12,91.54,83.01,23.4,65.95,10.91,19.93,14.81,38.15,36.5651,48.14,17.13,10.25,177.93,272.48,20.43,110.71,170.86,247.67,8.94,336.83,5.45,295.15,163.82,40.62,50.87,127.9,57.3918,57.26,24.9007,25.22,21.04,56.2209,50.97,20.91,37.66,62.56,37.83,25.08,77.23,113.96,64.17,35.77,60.91,107.01,143.6,76.9201
2020-08-13,91.53,83.05,23.3,65.43,10.9,20.1534,15.1,38.25,36.5257,47.42,17.14,10.27,177.6,272.16,20.42,110.72,170.68,246.8,8.96,336.84,5.48,294.55,163.18,39.93,51.48,127.53,57.3739,57.22,24.3,25.18,20.99,56.47,51.55,20.87,37.6,62.63,38.19,25.18,77.53,113.88,64.16,35.86,60.38,106.8,143.59,76.7538
2020-08-14,91.53,83.05,23.48,66.69,11.2,19.88,14.91,37.8,36.25,51.53,16.95,10.03,181.54,275.32,20.36,110.73,173.17,256.14,8.87,337.91,5.28,300.9,163.59,40.38,51.08,131.74,59.1079,57.78,24.14,25.07,19.9,56.9322,51.24,20.14,39.09,62.91,37.97,24.76,77.17,114.64,64.52,36.18,60.3,107.43,145.44,76.0376
2020-08-17,91.54,83.11,23.99,66.48,11.05,19.5521,14.5,37.26,36.321,51.42,16.79,9.83,92.54,277.97,20.32,110.72,172.1,251.91,8.82,338.64,25.65,304.5,164.76,41.19,49.92,135.61,59.7737,58.11,23.8666,24.93,19.56,56.6163,50.51,19.93,39.75,62.65,37.49,24.6,76.75,115.07,64.78,36.14,60.03,107.4,146.34,75.6831
2020-08-18,91.54,83.14,23.88,65.9,10.41,19.401,14.17,36.76,36.3719,50.99,16.89,9.97,91.33,276.1,20.4,110.72,171.05,247.02,8.92,337.23,26.16,302.44,163.73,40.49,50.91,132.96,59.1724,57.44,23.64,25.13,20.12,56.138,49.95,20.29,39.2259,62.47,37.06,24.59,76.55,114.93,64.27,35.4,59.85,107.05,145.65,75.9362
2020-08-19,91.54,83.14,24.0,65.3017,10.73,19.155,13.58,36.63,36.1094,50.81,16.67,9.69,93.86,279.93,20.33,110.72,169.68,240.59,8.84,338.28,25.06,314.77,165.21,41.57,49.48,138.43,59.9253,57.96,23.0237,25.06,19.81,55.8315,48.85,20.1,39.075,62.25,36.26,24.36,76.14,116.46,64.14,35.78,59.32,106.71,145.43,75.4078
2020-08-20,91.54,83.12,24.24,65.53,10.76,19.3209,13.38,36.38,36.022,54.17,16.55,9.56,95.11,281.87,20.26,110.72,170.91,245.89,8.73,339.48,24.54,326.07,166.2,42.32,48.6,141.32,60.38,58.56,23.06,25.18,19.91,54.9037,48.4,20.17,39.681,61.89,36.03,24.31,76.45,117.94,64.3,35.9,59.42,106.82,146.18,74.6213
2020-08-21,91.54,83.11,23.77,64.62,10.98,20.37,14.13,38.27,36.5276,54.61,16.44,9.43,96.34,283.63,20.06,110.72,172.43,252.69,8.46,342.92,24.07,335.55,165.93,42.04,48.88,143.94,61.5076,60.35,23.6067,25.22,19.8,57.0665,49.79,20.09,41.3004,62.98,37.02,24.89,77.83,118.96,64.85,35.95,59.94,106.33,148.4,74.9337
2020-08-24,91.53,83.06,23.74,65.86,11.06,20.37,13.76,38.77,36.4399,53.43,16.31,9.29,97.84,285.86,19.99,110.71,174.38,260.83,8.38,344.12,23.51,340.48,164.66,41.11,49.96,147.3,61.3966,60.96,23.1,25.13,19.62,56.7515,49.17,19.96,41.87,62.73,36.5,24.96,77.73,119.56,64.71,36.06,59.37,107.05,148.89,74.9411
2020-08-25,91.53,83.09,23.92,65.66,10.73,20.37,13.14,38.47,36.6388,52.37,15.97,8.89,101.99,291.96,19.78,110.71,175.35,263.77,8.12,347.57,22.0,361.39,164.03,40.6,50.53,156.73,62.4615,62.82,22.2191,25.1,20.3,57.7823,48.04,20.42,43.05,63.39,35.73,24.84,77.77,121.99,64.79,35.81,58.71,106.92,150.36,74.894
2020-08-26,91.53,83.07,23.79,67.192,11.22,20.6,13.19,40.07,36.3533,50.48,16.02,8.94,101.31,291.05,19.75,110.72,172.89,253.49,8.07,348.33,22.22,362.34,161.24,38.56,53.17,155.31,63.0918,63.21,22.54,25.13,21.25,57.4759,48.22,21.06,42.34,63.22,35.8,25.26,78.05,122.09,65.19,36.29,58.9,107.76,149.55,74.3771
2020-08-27,91.54,83.13,23.25,67.45,11.41,21.21,13.7,40.94,36.48,50.29,15.94,8.85,102.37,292.53,19.61,110.73,175.64,267.85,7.92,350.58,21.85,371.27,161.12,38.41,53.33,157.71,63.7103,64.45,22.6079,24.93,21.09,58.82,49.03,20.97,43.2319,63.97,36.44,25.36,78.79,123.16,65.77,36.57,59.07,108.0,150.53,74.4584
2020-08-28,91.54,83.16,23.62,68.16,11.125,20.471,13.09,39.52,36.45,48.43,15.78,8.7,104.16,294.88,19.68,110.72,175.37,267.1,8.0,349.31,21.35,374.91,162.19,39.15,52.24,161.36,65.1,63.72,22.88,24.9,22.63,57.2339,47.89,21.97,42.99,62.99,35.65,25.06,77.81,123.55,65.58,36.25,59.25,108.26,150.09,74.44
2020-08-31,91.54,83.09,23.83,66.28,11.09,20.98,12.89,40.02,36.2479,52.74,15.54,8.42,107.6,299.92,19.5,110.7,178.81,282.14,7.78,352.6,20.24,397.38,163.86,40.57,50.4,169.74,64.2205,65.54,22.09,24.95,23.23,60.0,47.57,22.36,44.163,64.76,35.41,25.13,78.6,125.91,65.65,36.19,58.57,107.29,151.66,74.6922
2020-09-01,91.54,83.09,23.57,70.22,11.76,21.98,12.77,41.85,37.5662,53.38,15.39,8.25,109.61,302.76,19.21,110.71,183.55,307.45,7.44,357.7,19.66,407.55,165.42,41.74,48.96,174.53,65.5781,68.37,24.17,25.04,24.055,62.41,47.3,22.91,46.22,66.23,35.24,25.49,79.9,127.03,66.84,37.0,60.39,109.44,153.76,75.8579
2020-09-02,91.53,83.08,23.37,64.63,11.27,20.1986,12.58,39.33,35.3847,46.8,16.18,9.09,98.37,287.41,19.87,110.7,173.8,254.98,8.21,345.39,22.68,336.19,165.89,42.13,48.52,147.73,61.51,61.28,23.27,25.05,28.94,58.8192,46.95,26.0,41.63,64.4,34.98,25.1,77.66,119.79,65.69,36.38,59.71,106.46,148.88,71.925
2020-09-03,91.54,83.0,23.05,62.93,11.12,20.29,12.51,38.99,34.8615,43.84,16.37,9.33,95.76,283.58,20.03,110.7,171.41,247.91,8.41,342.57,23.58,322.5,162.74,39.73,51.29,141.64,61.6157,59.84,22.93,25.09,25.27,59.03,46.81,23.77,40.27,64.44,34.87,25.29,77.84,118.12,65.54,36.25,59.37,105.7,147.16,71.0642
2020-09-04,91.54,83.01,23.0,60.0,10.69,19.13,11.58,36.22,33.9696,43.09,17.15,10.21,86.63,269.95,20.57,110.7,163.81,212.61,9.08,333.21,26.93,279.38,163.74,40.34,50.31,121.62,56.8676,54.92,22.56,25.22,24.3,56.8108,44.94,23.21,38.5568,63.23,33.6,24.64,76.38,112.78,64.16,35.79,59.04,103.96,145.23,69.5972
