Date,BIL,BTAL,COKE,COST,EDC,EDZ,EUM,FTLS,IAU,KMLM,LLY,MO,NVO,PGR,PSQ,QLD,QQQ,TLT,TQQQ,UUP,UVXY,VIXY
2023-04-04,91.53,20.97,532.07,478.6392,30.69,12.68,14.84,51.45,38.32,29.27,356.1837,36.9733,157.9,142.4372,12.39,47.97,315.92,108.25,26.89,27.72,4.52,8.91
2023-04-05,91.54,20.98,530.68,467.9039,30.97,12.56,14.8,51.3,38.05,29.57,362.1326,36.9733,159.36,143.2738,12.3,48.66,318.05,108.53,27.43,27.74,4.4,8.75
2023-04-06,91.55,20.84,536.85,475.462,31.11,12.5,14.77,51.29,37.77,29.49,360.8642,37.0316,158.91,144.9371,12.31,48.55,317.87,106.78,27.37,27.9,4.34,8.66
2023-04-10,91.56,20.69,533.0,480.1026,31.67,12.25,14.69,51.28,37.99,29.6653,357.9537,37.5226,158.37,144.5675,12.4,47.93,315.83,107.0,26.84,27.8,4.28,8.59
2023-04-11,91.58,20.82,531.0,471.1486,31.0,12.53,14.8076,51.27,38.19,29.8,362.8799,37.3062,163.52,144.1103,12.52,47.06,313.04,106.89,26.13,27.65,4.31,8.6
2023-04-12,91.63,20.83,537.37,479.3709,32.37,11.98,14.5949,51.7,38.7,29.91,368.8779,37.4227,167.64,134.4414,12.27,48.9,319.17,106.05,27.63,27.52,4.08,8.31
2023-04-13,91.63,20.85,535.82,473.0261,31.72,12.24,14.6931,51.59,38.01,29.8,368.4649,37.4726,168.6,132.1457,12.3,48.69,318.57,105.08,27.47,27.68,3.98,8.18
2023-04-14,91.65,20.8,533.3,475.5678,32.17,12.09,14.6165,51.68,37.86,29.69,366.1248,37.8138,171.07,134.6359,12.29,48.74,318.84,103.83,27.5,27.82,3.81,7.95
2023-04-17,91.66,20.7,538.36,478.4177,32.1,12.14,14.64,51.7,37.99,29.7439,363.7255,38.3963,169.78,134.8208,12.29,48.77,318.86,104.2,27.52,27.72,3.77,7.88
2023-04-18,91.67,20.645,536.93,477.5801,30.95,12.5,14.81,51.28,37.8,30.09,364.2761,38.6626,165.03,135.1223,12.29,48.71,318.71,104.1,27.46,27.78,3.76,7.87
2023-04-19,91.74,20.75,554.93,486.7748,30.93,12.58,14.83,51.02,37.98,30.28,368.5436,38.2715,165.37,134.6165,12.41,47.96,316.28,104.99,26.82,27.78,3.88,8.04
2023-04-20,91.73,20.72,551.3,487.5163,30.05,12.96,14.96,51.26,37.59,30.29,378.7993,38.4047,172.65,133.2838,12.39,48.02,316.61,104.4,26.87,27.75,3.77,7.89
2023-04-21,91.74,20.79,558.39,492.3976,29.76,13.05,15.02,51.19,37.71,30.43,376.9409,38.8374,170.48,131.708,12.43,47.81,315.95,105.41,26.71,27.66,3.75,7.87
2023-04-24,91.73,21.055,560.45,484.4546,27.99,13.81,15.3,50.93,37.89,30.39,378.4059,39.1037,168.58,131.1924,12.67,46.02,309.99,106.96,25.2,27.79,4.19,8.5
2023-04-25,91.75,21.05,570.66,476.261,28.5,13.53,15.21,50.84,37.68,30.8,369.9792,38.854,164.99,130.1905,12.59,46.54,311.87,105.82,25.62,27.7,4.03,8.28
2023-04-26,91.78,21.07,573.62,482.6252,29.73,13.0,15.005,51.37,37.69,30.95,383.8238,39.2701,166.02,131.0368,12.25,49.07,320.35,104.77,27.69,27.71,3.77,7.92
2023-04-27,91.78,20.95,589.46,484.5026,30.14,12.78,14.9,51.64,37.71,30.82,389.2417,39.5364,167.09,132.6807,12.17,49.74,322.56,106.46,28.25,27.75,3.56,7.58
2023-04-28,91.43,21.08,594.55,475.2309,29.79,12.9,14.98,51.57,37.52,30.82,399.0253,39.7611,167.42,132.1846,12.18,49.61,322.19,103.13,28.17,27.89,3.46,7.485
2023-05-01,91.41,21.13,593.82,476.4055,28.92,13.36,15.13,51.14,38.25,31.02,397.4423,39.2618,167.2,124.8113,12.29,48.72,319.38,105.7,27.42,27.82,3.69,7.83
2023-05-02,91.42,21.14,590.91,471.8321,28.8008,13.4,15.17,51.07,38.57,31.22,423.9811,38.7209,167.77,121.6402,12.38,48.12,317.29,106.29,26.88,27.67,3.85,8.05
2023-05-03,91.45,21.12,657.69,473.0865,29.51,13.07,15.0357,51.03,38.86,31.16,421.277,38.388,160.43,122.6616,12.43,47.75,316.17,105.24,26.58,27.7,4.13,8.45
2023-05-04,91.47,20.92,655.84,481.4996,30.6,12.57,14.8433,51.35,38.24,31.1199,420.6575,38.854,163.24,125.9883,12.17,49.75,322.89,104.89,28.21,27.66,3.67,7.8
2023-05-05,91.48,20.76,651.97,481.4996,30.66,12.56,14.85,51.32,38.29,30.98,425.4854,38.7875,168.44,130.4337,12.15,49.98,323.69,103.42,28.44,27.7,3.57,7.67
2023-05-08,91.49,20.82,629.74,483.1687,30.1,12.8,14.94,51.16,38.55,30.92,421.218,38.646,168.53,131.9998,12.22,49.35,321.64,103.05,27.89,27.79,3.67,7.83
2023-05-09,91.5,20.77,629.92,482.0785,30.11,12.79,14.9448,51.28,38.51,30.93,428.6319,38.2299,169.41,130.7158,12.1,50.42,325.14,104.05,28.79,27.74,3.54,7.6
2023-05-10,91.56,20.6,633.22,484.23,29.68,12.98,15.015,51.43,38.19,30.84,428.2681,38.0052,168.99,130.2878,12.06,50.72,326.2,105.15,29.03,27.92,3.48,7.53
2023-05-11,91.58,20.8,632.0,486.3333,28.64,13.46,15.18,51.41,38.11,30.99,428.278,38.0052,171.27,129.7917,12.1,50.35,325.03,104.27,28.73,28.1,3.48,7.52
2023-05-12,91.59,20.63,633.05,484.3748,30.22,12.72,14.92,51.39,38.19,30.71,428.3568,37.9137,169.43,128.4007,12.04,50.89,326.79,103.19,29.17,28.02,3.35,7.35
2023-05-15,91.58,20.65,637.0,478.692,29.59,12.97,15.015,51.3,37.72,30.77,430.4665,37.5226,167.66,126.2218,12.03,50.98,327.16,102.88,29.28,28.09,3.49,7.54
2023-05-16,91.6,20.49,638.0,477.5825,29.99,12.81,14.9553,51.37,37.59,30.77,431.2749,37.7306,167.1,132.8753,11.88,52.23,331.12,102.58,30.33,28.14,3.32,7.29
2023-05-17,91.65,20.2,655.78,480.5733,29.5,13.01,15.0356,51.5,37.09,30.71,431.689,37.5059,168.55,132.3987,11.67,54.11,337.27,101.82,31.96,28.35,3.12,7.0
2023-05-18,91.65,20.36,664.3,479.049,29.5079,12.98,15.035,51.56,37.45,30.97,436.1154,37.6973,170.54,131.3773,11.7,53.87,336.51,101.1,31.74,28.27,3.23,7.19
2023-05-19,91.66,20.13,663.58,474.5626,30.14,12.73,14.9203,51.59,37.39,31.03,427.8442,37.3894,170.52,131.9317,11.66,54.19,337.64,100.74,32.07,28.29,3.24,7.21
2023-05-22,91.66,20.11,661.36,467.8089,28.79,13.35,15.155,51.21,37.42,30.91,417.2169,37.3894,163.48,129.7139,11.82,52.83,333.36,101.03,30.83,28.37,3.32,7.32
2023-05-23,91.66,20.15,660.07,465.7731,28.14,13.61,15.26,51.05,37.13,30.84,419.7406,37.4061,161.78,127.9143,11.89,52.27,331.65,100.53,30.33,28.47,3.53,7.63
2023-05-24,91.72,20.13,668.18,469.4298,27.98,13.67,15.3,51.27,36.76,31.16,421.2588,37.173,162.44,125.4144,11.6,54.78,339.72,100.28,32.52,28.6,3.4,7.44
2023-05-25,91.74,19.95,673.04,489.4111,29.38,12.97,15.031,51.53,36.92,31.13,419.7603,37.1231,162.97,124.9864,11.31,57.59,348.4,101.09,34.98,28.59,3.19,7.15
2023-05-26,91.75,19.75,667.82,490.1539,28.41,13.43,15.2264,51.23,37.14,31.45,421.1898,36.8818,159.81,124.5779,11.26,58.08,349.98,102.1,35.47,28.56,3.07,6.96
2023-05-30,91.77,19.81,661.74,493.5598,27.64,13.82,15.35,51.27,37.2,31.26,423.3783,36.965,160.46,124.4222,11.33,57.32,347.99,102.99,34.75,28.61,3.05,6.9
2023-05-31,91.45,19.66,680.24,494.5631,29.01,13.09,15.09,51.56,37.49,31.22,430.3087,37.0982,157.98,124.8308,11.2,58.74,352.01,103.12,36.01,28.27,2.79,6.52
2023-06-01,91.46,19.54,692.23,494.5535,30.51,12.42,14.825,52.09,36.94,30.89,436.0661,37.7223,157.14,125.9689,11.12,59.6,354.65,101.99,36.82,28.57,2.61,6.26
2023-06-02,91.46,19.51,665.58,500.0143,30.45,12.47,14.84,52.12,37.16,30.94,437.9688,37.1481,157.85,125.5117,11.12,59.67,354.9,101.8,36.9,28.52,2.53,6.13
2023-06-05,91.48,19.3,682.6,498.0943,31.26,12.13,14.7121,52.13,37.2,30.85,436.7956,37.1647,160.76,126.2607,11.12,59.65,354.84,102.4,36.86,28.61,2.31,5.76
2023-06-06,91.49,19.39,665.67,493.2413,30.87,12.29,14.7886,51.98,36.76,30.84,430.1905,37.5309,157.53,127.2723,11.31,57.6,348.82,100.88,34.98,28.62,2.33,5.8
2023-06-07,91.54,19.4,668.77,501.7896,31.45,12.04,14.685,52.0283,37.25,30.93,439.3489,37.7472,159.45,127.5058,11.18,58.99,353.15,102.06,36.18,28.39,2.24,5.64
2023-06-08,91.56,19.28,654.44,502.6387,32.15,11.83,14.6032,52.1,37.11,31.18,439.0038,37.8887,158.75,127.1264,10.96,61.45,360.49,102.22,38.49,28.49,2.28,5.72
2023-06-12,91.58,19.11,653.65,503.6516,32.97,11.5,14.47,52.28,36.83,31.17,439.4081,38.0801,157.63,128.0894,10.87,62.35,363.26,101.21,39.35,28.4,2.26,5.69
2023-06-13,91.6,18.97,646.89,508.6494,33.81,11.2,14.36,51.86,36.86,31.22,441.3798,37.3409,159.07,123.4689,10.8,63.26,365.9,102.02,40.19,28.26,2.17,5.53
2023-06-14,91.64,19.0,640.82,510.5598,34.638,10.93,14.23,52.36,37.11,30.58,447.5018,37.5109,162.53,124.86,10.67,64.72,370.26,103.0,41.6,28.1,2.25,5.69
2023-06-15,91.65,19.11,656.48,505.2244,34.26,11.06,14.31,52.58,37.06,30.36,441.3699,37.4429,161.29,126.4455,10.75,63.88,367.93,102.6,40.8,28.15,2.12,5.46
2023-06-16,91.67,19.1,653.66,501.4134,32.16,11.73,14.575,52.37,36.68,30.34,445.5499,36.9331,161.67,125.9494,10.76,63.73,366.9,103.31,40.6,28.23,2.14,5.48
2023-06-20,91.67,19.32,664.0,501.3362,31.56,11.76,14.4898,52.39,36.63,30.01,446.585,37.3409,160.54,127.0389,10.76,61.99,361.9,103.56,38.85,28.1,2.065,5.36
2023-06-21,91.71,19.32,676.97,505.755,31.15,11.9,14.56,52.6,36.26,30.38,451.1987,37.1795,160.02,128.1672,10.64,63.42,366.17,102.31,40.14,28.2,1.98,5.25
2023-06-22,91.72,19.28,654.07,505.9866,29.74,12.43,14.765,52.14,36.35,30.03,452.3423,36.8906,159.07,129.1497,10.75,62.14,362.54,103.33,38.95,28.35,20.35,26.56
2023-06-23,91.73,19.3,639.57,505.0023,30.01,12.28,14.7217,52.25,36.42,29.87,446.3484,37.6043,157.22,128.3521,10.91,60.47,357.68,103.44,37.41,28.32,20.25,26.46
2023-06-26,91.75,18.92,644.77,511.6693,30.91,11.95,14.5791,52.2911,36.25,30.25,457.9221,37.6723,155.98,129.033,10.72,62.53,363.83,103.17,39.26,28.25,19.5,25.81
2023-06-27,91.76,18.675,646.33,514.0523,30.43,12.13,14.665,52.07,36.17,30.25,452.2043,37.8082,156.79,128.0992,10.71,62.74,364.54,103.61,39.5,28.38,18.4,24.85
2023-06-28,91.79,18.85,639.37,512.9813,29.94,12.36,14.76,52.5,36.15,30.46,457.9122,38.2076,157.03,128.4688,10.72,62.46,363.81,101.74,39.23,28.5,19.04,25.42
2023-06-29,91.82,18.76,636.02,519.436,30.59,12.11,14.6308,52.79,36.39,30.4683,462.3387,38.4879,161.83,128.7606,10.57,64.38,369.42,102.94,41.0,28.38,18.49,24.96
2023-06-30,91.469,18.7,639.49,522.0024,31.57,11.685,14.49,52.88,36.41,30.79,454.8858,39.0147,159.5,128.9746,10.54,64.68,370.34,102.09,41.29,28.41,18.31,24.82
2023-07-03,91.48,18.74,645.52,522.0894,30.84,11.91,14.575,52.72,36.29,30.76,459.1052,39.0657,160.0,127.8462,10.55,64.64,370.28,101.11,41.25,28.54,18.8,25.24
2023-07-05,91.51,18.97,639.58,518.4615,29.12,12.62,14.8868,52.15,36.18,31.135,456.6504,39.1591,158.32,128.1772,10.63,63.64,367.46,99.68,40.28,28.47,20.26,26.57
2023-07-06,91.52,18.88,633.29,506.575,30.12,12.21,14.69,52.3,36.46,31.28,445.678,39.0657,156.98,127.7781,10.68,63.18,366.24,99.08,39.87,28.23,19.66,25.97
2023-07-07,91.54,18.52,633.11,508.4662,30.01,12.21,14.72,52.41,36.48,31.2,446.7427,38.1906,157.07,127.6029,10.67,63.26,366.36,99.21,39.9,28.16,19.38,25.76
2023-07-10,91.55,18.31,619.09,511.0036,31.02,11.86,14.555,52.66,36.62,31.15,433.1677,38.7768,152.25,128.664,10.62,63.84,368.17,99.72,40.47,28.09,19.16,25.55
2023-07-11,91.57,18.13,614.98,519.0694,33.01,11.11,14.25,52.77,37.12,31.05,434.3606,38.8193,154.75,128.6055,10.5,65.46,372.82,100.83,41.97,27.76,17.52,24.12
2023-07-12,91.61,17.89,625.49,519.5035,34.33,10.61,14.05,52.77,37.14,30.96,428.5441,38.7258,156.88,111.7353,10.31,67.61,379.15,101.89,44.06,27.57,17.67,24.28
2023-07-13,91.62,18.15,629.03,527.4633,33.7,10.84,14.145,52.85,37.02,31.13,443.0951,38.6494,160.14,113.6919,10.33,67.58,379.07,101.29,44.02,27.62,17.35,23.99
2023-07-14,91.63,18.03,635.19,533.503,33.86,10.79,14.1338,53.04,37.04,31.15,440.808,38.5559,160.95,118.7151,10.24,68.81,382.61,101.34,45.24,27.59,17.27,23.94
2023-07-17,91.63,17.88,627.01,534.1109,33.16,11.05,14.2347,53.59,37.46,30.93,444.8105,38.5644,160.25,116.6318,10.15,69.96,385.74,101.8,46.32,27.61,16.93,23.56
2023-07-18,91.65,17.84,643.54,534.6126,32.92,11.11,14.26,53.54,37.48,30.58,447.137,38.5559,160.23,115.084,10.16,69.78,385.65,102.95,46.32,27.72,17.43,24.08
2023-07-19,91.7,18.32,642.61,537.3624,32.21,11.36,14.375,53.44,37.29,30.57,457.2518,38.7938,164.48,120.6717,10.4,66.62,376.76,101.7,43.07,27.88,17.43,24.04
2023-07-20,91.7,18.38,639.76,538.2307,31.98,11.41,14.395,53.72,37.17,30.74,455.4969,38.7428,165.66,121.0903,10.43,66.21,375.63,101.73,42.69,27.96,17.08,23.73
2023-07-21,91.71,18.4,646.37,544.0869,33.29,10.97,14.2075,53.69,37.02,30.33,452.8155,38.7428,162.07,121.9178,10.41,66.42,376.23,101.36,42.86,28.06,16.64,23.34
2023-07-24,91.72,18.34,638.5,545.3026,34.06,10.69,14.0928,53.8641,37.22,30.3294,451.0608,38.6239,162.31,120.2726,10.35,67.34,378.78,101.17,43.72,28.03,16.62,23.31
2023-07-25,91.73,18.33,635.91,546.2482,34.66,10.5,14.0149,53.66,37.42,30.67,447.1666,38.7088,158.28,122.8815,10.39,66.87,377.52,101.27,43.27,27.95,15.97,22.71
2023-07-26,91.78,18.46,644.91,542.0609,33.43,10.92,14.2001,53.76,36.84,30.53,448.5468,38.7428,156.66,121.9859,10.42,66.5,376.62,99.3,42.9,28.21,17.15,23.88
2023-07-27,91.79,18.07,657.0,543.4985,35.8,10.13,13.87,54.0466,37.12,30.51,451.9873,38.6494,157.82,121.7134,10.22,68.91,383.48,99.81,45.22,28.17,16.15,22.9
2023-07-28,91.8,17.84,633.41,540.9417,35.8,10.14,13.855,54.07,37.2,30.6803,448.113,38.5899,161.1,122.6382,10.23,69.03,383.68,100.05,45.31,28.22,15.92,22.67
2023-07-31,91.43,17.92,633.1,535.9247,34.37,10.53,14.03,53.88,36.84,30.97,446.6737,38.386,161.73,124.04,10.26,68.64,382.79,98.14,44.96,28.35,16.21,22.97
2023-08-01,91.44,18.55,624.05,532.9146,31.91,11.27,14.375,53.7,36.67,30.75,448.044,37.8677,158.34,122.0346,10.48,65.6,374.39,97.09,42.02,28.45,18.46,25.13
2023-08-02,91.48,18.57,707.79,538.0667,32.25,11.16,14.3151,53.75,36.65,31.0,442.7994,37.6383,157.53,125.432,10.5,65.36,373.79,94.85,41.72,28.43,18.38,24.99
2023-08-03,91.5,18.59,695.05,532.6154,32.14,11.19,14.335,53.88,36.77,30.7,443.1247,37.3834,156.6,123.1833,10.56,64.73,372.04,96.53,41.14,28.29,19.27,25.86
2023-08-04,91.5,18.67,713.16,538.7612,32.01,11.27,14.3671,54.35,36.69,30.64,447.6496,37.4854,161.36,124.2736,10.46,65.83,375.19,95.58,42.16,28.31,17.82,24.5
2023-08-07,91.52,18.795,703.57,536.5519,30.84,11.67,14.53,54.0,36.46,30.35,514.2135,37.5873,189.17,123.1444,10.56,64.68,372.0,96.69,41.08,28.44,18.28,25.04
2023-08-08,91.53,19.048,696.08,540.0058,31.03,11.58,14.51,53.61,36.28,30.32,518.778,37.4599,187.59,123.1444,10.68,63.24,367.91,97.19,39.71,28.46,18.07,24.78
2023-08-09,91.58,19.01,713.9,541.7329,31.26,11.55,14.48,53.81,36.24,30.61,513.9572,37.3155,182.09,122.7939,10.66,63.45,368.59,95.59,39.89,28.51,18.15,24.87
2023-08-10,91.59,19.22,741.6,543.1512,29.8094,12.06,14.72,53.71,36.24,30.95,520.7989,37.154,181.6,124.4488,10.74,62.62,366.24,95.37,39.09,28.57,17.08,23.89
2023-08-11,91.6,19.07,720.82,541.7135,29.37,12.24,14.79,53.8,36.14,30.97,531.5182,36.9841,179.44,122.5798,10.62,64.04,370.35,95.16,40.39,28.67,16.6,23.48
2023-08-14,91.61,19.2,718.41,538.8577,28.39,12.67,14.94,53.27,36.03,31.175,540.0344,36.5933,185.11,121.7328,10.74,62.65,366.42,94.58,39.15,28.68,18.04,24.83
2023-08-15,91.63,19.31,714.19,539.3787,27.52,13.02,15.11,53.34,35.83,31.19,539.6589,36.3214,184.65,132.5286,10.85,61.29,362.54,93.84,37.85,28.76,18.55,25.23
2023-08-16,91.67,19.5,689.88,527.8588,27.74,12.94,15.06,53.01,35.77,31.35,531.1823,36.1685,184.72,131.6233,10.98,59.92,358.58,93.44,36.57,28.75,19.83,26.45
2023-08-17,91.68,19.51,695.9,525.7651,27.21,13.24,15.1644,53.16,35.78,31.2,539.8466,36.4573,183.13,130.3773,10.99,59.76,358.13,93.77,36.4,28.77,19.11,25.78
2023-08-18,91.69,19.43,689.58,524.0961,27.16,13.13,15.1493,53.21,35.87,31.43,543.423,36.3044,185.87,128.6737,10.81,61.7,363.9,92.52,38.16,28.74,18.33,25.11
2023-08-21,91.7,19.54,690.26,519.4264,27.19,13.22,15.16,53.11,35.94,31.34,546.9896,36.3384,185.01,127.0675,10.84,61.51,363.38,93.23,37.99,28.84,18.42,25.21
2023-08-22,91.72,19.35,695.99,521.8287,28.4,12.6,14.9439,53.32,36.31,30.95,546.6932,36.6358,190.04,126.9312,10.67,63.43,369.11,95.54,39.78,28.74,17.52,24.37
2023-08-23,91.75,19.49,688.81,513.97,28.1,12.76,14.99,53.13,36.3,30.97,541.3977,36.8737,185.35,128.4011,10.91,60.64,361.22,94.91,37.16,28.97,18.61,25.3
2023-08-24,91.77,19.48,694.66,516.1934,28.13,12.79,14.995,52.8,36.26,31.41,546.9797,37.103,186.43,129.0631,10.82,61.63,364.02,95.22,38.04,29.01,17.4,24.2
2023-08-25,91.79,19.4,696.12,518.3005,29.02,12.39,14.845,52.88,36.37,31.4,547.2465,37.3579,187.49,128.0896,10.75,62.56,366.76,95.32,38.89,28.96,16.34,23.28
2023-08-28,91.78,19.04,700.99,524.661,30.01,11.91,14.71,53.68,36.7,31.35,547.2266,37.5703,190.37,128.7418,10.52,65.24,374.77,96.31,41.37,28.8,15.72,22.67
2023-08-29,91.8,18.94,698.1,524.168,29.66,12.04,14.7301,53.6,36.81,31.28,541.3878,37.8252,188.07,130.4746,10.45,65.96,376.86,96.21,42.06,28.75,14.93,21.9
2023-08-30,91.86,18.8,698.9,530.9538,28.59,12.54,14.9002,53.61,36.75,31.13,547.5231,37.5703,185.62,129.9295,10.43,66.28,377.99,96.64,42.44,28.89,14.49,21.52
2023-08-31,91.47,18.76,668.66,526.0916,29.55,12.1,14.73,53.845,36.76,31.42,550.398,37.4769,189.31,131.8862,10.44,66.19,377.59,94.85,42.29,29.07,14.19,21.22
2023-09-01,91.49,18.73,676.17,526.5557,28.83,12.37,14.86,53.69,36.48,31.95,551.465,37.4599,190.11,129.9782,10.44,66.31,378.07,93.52,42.4,29.22,14.29,21.44
2023-09-05,91.49,18.73,663.58,528.4503,28.35,12.61,14.945,53.83,36.29,31.96,553.2039,36.9841,191.25,131.2632,10.53,65.14,374.74,93.75,41.28,29.23,14.77,21.78
2023-09-06,91.54,18.89,662.39,530.3158,27.39,13.05,15.12,53.67,36.34,31.97,566.3238,37.1455,195.38,133.765,10.61,64.16,372.06,94.01,40.38,29.3,14.72,21.74
2023-09-07,91.55,19.0,652.86,532.8001,27.51,12.96,15.105,54.02,36.35,32.14,579.3944,37.4514,195.4,132.1588,10.6,64.31,372.58,94.37,40.5,29.33,14.24,21.31
2023-09-08,91.55,18.95,676.0,540.137,28.5,12.51,14.93,54.55,36.41,32.23,588.3847,37.7743,199.54,133.619,10.47,65.83,376.97,93.69,41.88,29.19,13.77,20.76
2023-09-11,91.58,19.05,672.7,540.1465,28.21,12.64,14.97,54.26,36.23,32.25,592.0797,38.1226,196.75,134.972,10.59,64.37,372.79,94.23,40.54,29.24,13.87,20.92
2023-09-12,91.59,19.14,663.0,541.0841,28.11,12.67,14.995,54.24,36.15,32.16,591.6648,38.0206,192.63,135.4783,10.56,64.84,374.21,94.21,40.94,29.26,13.49,20.55
2023-09-13,91.62,19.22,660.0,545.9271,28.73,12.45,14.895,54.38,36.17,32.26,584.4823,38.3073,192.87,135.8677,10.47,65.87,377.27,93.53,41.9,29.44,12.87,19.92
2023-09-14,91.64,19.22,644.42,537.7976,28.31,12.6,14.97,53.48,36.42,32.2,568.7244,37.8122,190.43,135.0597,10.67,63.56,370.81,92.96,39.75,29.42,13.62,20.68
2023-09-15,91.65,19.42,655.01,543.9454,28.18,12.67,14.99,53.77,36.62,32.36,564.3973,37.6558,186.61,136.8314,10.66,63.72,370.66,93.49,39.84,29.37,13.475,20.54
2023-09-18,91.66,19.6,655.29,545.5211,27.5,12.75,15.075,53.98,36.58,32.43,568.033,37.4039,187.05,138.6907,10.69,63.44,369.87,92.8,39.6,29.39,13.36,20.4
2023-09-19,91.67,19.7899,660.46,545.0184,27.02,12.91,15.015,53.5,36.61,32.2,562.777,37.3865,94.73,138.9049,10.69,61.6,364.54,93.09,37.75,29.44,14.11,21.16
2023-09-20,91.72,20.04,652.83,536.5604,25.6399,13.62,15.27,53.05,36.34,32.46,543.5021,37.2736,91.29,138.6226,10.89,59.27,357.86,90.7,35.6,29.46,15.79,22.85
2023-09-21,91.73,20.03,655.26,539.9532,26.47,13.14,15.105,52.8,36.46,32.29,543.9071,36.7698,91.3,139.4598,10.9,59.32,357.91,91.43,35.625,29.53,15.82,22.9
2023-09-22,91.74,20.09,654.0,539.9822,26.12,13.33,15.1849,53.06,36.27,32.4058,545.636,36.5613,91.13,138.6421,10.85,59.85,359.61,89.18,36.1,29.64,15.84,22.85
2023-09-25,91.75,20.16,646.0,534.5111,25.0,13.92,15.4,52.95,35.98,32.42,543.3835,36.3963,91.79,137.0164,11.01,58.03,354.21,88.87,34.49,29.73,18.04,25.17
2023-09-26,91.78,19.95,636.6,544.7284,25.14,13.84,15.36,52.98,35.54,32.67,543.1365,36.405,91.7,136.8898,10.99,58.34,355.04,88.41,34.7,29.87,16.92,23.96
2023-09-27,91.81,19.95,643.43,549.6582,25.34,13.76,15.3489,53.22,35.35,32.63,537.8905,36.6047,91.52,136.6854,10.9,59.26,358.01,88.68,35.54,29.71,15.72,22.9
2023-09-28,91.82,19.86,636.32,546.1107,25.33,13.73,15.34,53.15,34.99,32.57,530.6588,36.5266,90.94,135.6048,10.89,59.35,358.27,88.69,35.62,29.73,16.21,23.3
2023-09-29,91.44,19.86,636.4,552.2488,25.01,13.93,15.43,53.05,34.64,32.77,531.8047,36.1183,91.8,135.2836,10.81,60.3,361.26,86.93,36.47,29.96,16.26,23.38
2023-10-02,91.46,20.22,633.92,546.1879,23.93,14.52,15.63,52.76,34.53,32.84,518.8625,35.7274,87.78,135.7021,11.01,58.17,354.92,85.06,34.54,29.99,18.53,25.56
2023-10-03,91.47,20.1,645.0,552.7224,23.74,14.64,15.6607,52.85,34.52,32.34,525.057,36.1791,89.04,138.4883,10.85,59.74,359.75,86.26,35.94,29.9,17.12,24.255
2023-10-04,91.53,20.3,632.29,550.5186,24.02,14.51,15.63,52.93,34.47,31.8,534.9562,36.4744,89.99,138.8195,10.89,59.35,358.69,85.83,35.56,29.8,16.8,23.97
2023-10-05,91.53,20.14,642.12,538.9286,25.06,13.89,15.39,53.48,34.64,31.8301,558.4103,36.5439,92.12,139.1702,10.72,61.31,364.7,84.79,37.35,29.74,16.46,23.62
2023-10-06,91.54,20.19,640.26,540.3206,24.66,14.06,15.4844,53.38,35.29,31.76,564.8715,37.0912,92.06,139.5599,10.66,61.95,366.56,86.78,37.9,29.73,16.11,23.31
2023-10-09,91.54,20.03,658.21,543.3364,25.74,13.47,15.2492,53.75,35.22,31.64,572.3305,36.9088,93.01,138.576,10.61,62.59,368.59,86.66,38.52,29.66,15.32,22.53
2023-10-10,91.56,20.08,659.63,546.6521,26.25,13.25,15.17,53.7,35.48,31.34,597.9877,36.9696,98.84,140.1444,10.53,63.5,371.22,88.47,39.34,29.66,14.92,22.13
2023-10-11,91.6,20.18,627.69,544.97,25.32,13.7,15.335,53.32,35.37,31.88,603.1447,36.6916,100.18,139.5989,10.57,62.99,369.93,86.07,38.88,29.91,15.4,22.62
2023-10-12,91.62,20.46,621.53,547.928,24.97,13.86,15.405,53.17,36.5,31.88,601.8604,37.0564,102.14,150.948,10.71,61.43,365.28,87.61,37.41,29.93,18.11,25.37
2023-10-13,91.63,20.34,632.65,553.1478,25.49,13.58,15.29,53.79,36.34,32.1,609.2108,37.2389,101.15,152.9938,10.59,62.84,369.41,86.2,38.67,29.8,15.53,22.91
2023-10-16,91.64,20.28,632.76,555.1778,25.36,13.69,15.3302,53.54,36.39,32.46,600.9811,37.5168,101.16,154.8349,10.63,62.41,368.2,85.25,38.3,29.81,16.11,23.54
2023-10-17,91.65,20.56,634.42,555.4677,24.16,14.31,15.56,53.09,36.92,32.72,599.924,37.456,100.57,155.0687,10.78,60.65,363.37,84.5,36.68,29.92,17.725,24.98
2023-10-18,91.69,20.64,625.67,546.7583,23.69,14.6,15.66,52.87,37.37,32.9,583.6821,37.013,97.66,153.7243,10.88,59.56,359.97,82.77,35.7,29.83,19.04,26.23
2023-10-19,91.71,20.75,622.67,534.482,22.78,15.16,15.86,52.52,37.47,32.83,577.5963,37.0999,96.29,150.8408,11.04,57.79,354.6,83.24,34.09,29.84,19.22,26.44
2023-10-20,91.72,20.68,623.97,533.8633,22.8,15.17,15.89,52.72,37.35,32.38,569.7025,36.5961,97.12,149.5159,11.01,58.1,355.67,84.24,34.39,29.69,18.25,25.51
2023-10-23,91.73,20.58,646.94,533.4283,23.61,14.62,15.68,53.265,37.34,32.28,585.2925,36.9522,97.52,152.2047,10.91,59.26,359.13,85.35,35.36,29.86,17.01,24.41
2023-10-24,91.74,21.0,642.32,531.64,22.72,15.14,15.88,52.63,37.51,32.75,579.3944,37.1954,97.43,152.3897,11.18,56.32,350.34,83.45,32.77,29.94,18.63,25.95
