Date,BIL,BTAL,COST,DBC,EDC,EDZ,FNGD,GE,GLD,IEF,IWM,LLY,NVO,PGR,PSQ,QID,QQQ,SLV,SOXL,SOXS,SPHB,SPXL,SPXU,SPY,SQQQ,SVXY,TECL,TECS,TLT,TMF,TMV,TQQQ,UUP,VIXY,VTI,VWO,XHB,XLE,XLK,XLP,XME
2018-12-20,91.41,22.25,178.7547,14.76,62.19,60.88,43.02,34.0635,119.2,103.2,132.44,99.7951,45.02,50.0433,35.06,49.51,153.05,13.82,78.48,14.63,34.8,32.17,49.72,246.75,17.92,43.49,82.93,29.96,121.14,19.32,18.48,36.65,25.82,36.9,126.51,38.22,32.35,56.6,61.07,50.72,26.35
2018-12-21,91.42,23.38,175.799,14.51,59.94,63.07,50.57,32.8536,119.59,103.38,127.69,99.8498,44.38,49.3216,36.59,53.89,146.08,13.79,71.53,16.04,33.36,29.2,54.54,239.0,20.34,42.13,72.77,33.91,121.13,19.34,18.48,32.0,25.62,39.25,121.9,37.52,31.16,55.44,58.64,50.05,25.66
2018-12-24,91.42,22.26,173.0066,14.37,59.77,63.19,50.34,32.5278,120.65,103.47,126.25,97.4848,43.73,47.9704,36.69,54.31,145.08,14.1,69.79,16.35,33.11,28.08,56.22,235.9,20.57,41.46,70.6,34.56,120.99,19.27,18.55,31.28,25.58,40.42,120.34,37.48,30.89,54.36,58.02,48.83,25.36
2018-12-26,91.43,22.53,178.5734,14.54,59.67,62.8,43.05,33.412,120.58,103.43,130.27,100.6625,45.03,49.1454,35.24,49.9,150.37,14.25,74.35,14.78,34.1,30.05,50.94,242.57,18.0,41.17,78.06,30.64,121.24,19.26,18.34,34.62,25.66,40.85,123.76,37.5,31.73,56.04,60.25,49.78,25.88
2018-12-27,91.45,21.88,182.9797,14.49,63.4,59.1,40.21,33.4585,120.8,103.42,132.48,103.548,45.65,50.6308,34.45,47.61,154.15,14.4,81.82,13.46,35.33,32.71,46.82,249.73,16.75,41.52,85.03,27.66,120.38,18.84,18.76,36.99,25.47,40.22,127.5,38.23,32.59,57.75,61.99,50.94,26.35
2018-12-28,91.46,22.06,184.394,14.5,65.0,57.74,38.7,34.9942,120.96,103.69,133.72,104.4063,45.9,50.4126,34.35,47.36,154.4,14.42,84.57,12.93,35.32,32.67,46.85,249.5,16.58,42.11,84.81,27.76,120.65,18.95,18.64,37.37,25.52,39.08,127.38,38.43,32.51,57.51,61.93,50.7,26.33
2018-12-31,91.47,22.26,181.7829,14.32,60.5,61.98,43.59,34.715,121.35,104.31,132.22,104.8172,46.1,49.7496,35.19,49.6,150.99,14.47,77.71,14.02,34.53,31.32,48.87,246.06,17.79,41.59,80.0,29.29,121.66,19.44,18.22,34.75,25.66,40.02,125.75,37.77,31.99,56.44,60.71,50.24,25.67
2019-01-02,91.47,21.99,184.6842,14.64,61.15,61.35,42.14,37.3209,121.77,104.47,133.95,104.7533,47.18,49.4811,34.82,48.6,152.6,14.69,79.73,13.7,35.19,32.17,47.6,248.3,17.24,42.53,78.36,29.92,122.31,19.74,17.91,36.0,25.61,38.26,126.91,37.9,32.57,58.71,60.44,50.39,26.6
2019-01-03,91.49,22.0,184.122,14.81,62.37,59.95,41.25,38.112,121.32,104.55,133.92,102.4614,47.43,49.5566,34.85,48.67,152.34,14.73,73.83,14.36,35.23,31.8,47.81,247.59,17.22,42.84,76.29,30.09,122.33,19.77,17.87,35.58,25.62,37.56,126.48,38.18,32.82,58.88,59.97,50.52,26.38
2019-01-04,91.48,21.84,186.3343,14.96,65.67,56.4,35.54,39.7873,122.16,104.52,137.26,102.6075,47.97,49.8503,33.83,45.7,156.62,14.76,80.98,12.91,36.15,33.75,44.65,252.76,15.67,43.83,81.9,27.66,122.62,19.88,17.75,38.5,25.36,35.79,129.19,38.85,33.82,60.31,61.5,51.15,27.65
2019-01-07,91.49,21.16,189.1721,15.06,66.05,56.19,32.0,41.4625,121.14,104.0,140.82,105.639,48.23,50.9665,33.18,43.98,159.54,14.65,86.63,12.02,37.27,35.39,42.57,256.86,14.84,44.52,86.37,26.17,121.72,19.42,18.17,40.72,25.42,34.67,131.45,38.99,34.7,61.61,62.65,51.49,27.7
2019-01-08,91.5,21.22,189.6254,15.25,68.65,53.96,31.6,39.6476,121.45,103.84,142.27,106.26,48.73,51.5959,33.08,43.75,160.14,14.68,85.17,12.24,37.27,35.68,42.17,257.56,14.67,44.78,87.08,25.88,121.24,19.22,18.36,41.11,25.35,34.27,132.02,39.4,34.82,62.0,62.91,51.65,28.27
2019-01-09,91.52,21.25,188.7187,15.34,69.1,53.49,31.35,39.5546,121.97,104.07,142.06,106.9174,48.46,51.3441,33.21,44.01,159.6,14.67,86.41,11.94,37.38,35.15,42.84,256.31,14.82,44.72,87.51,25.77,121.27,19.22,18.35,40.64,25.26,34.33,131.44,39.53,35.21,61.73,62.88,51.08,28.34
2019-01-10,91.52,21.39,190.4323,15.34,69.97,52.78,30.54,41.2764,121.74,104.14,142.98,105.2555,48.09,51.6715,33.06,43.59,160.33,14.62,90.28,11.45,37.65,35.7,42.15,257.65,14.6,45.03,88.91,25.43,120.82,18.99,18.56,41.24,25.33,33.84,132.13,39.64,35.16,62.06,63.29,51.59,28.28
2019-01-11,91.53,21.15,189.9156,15.27,67.93,54.35,31.39,40.9972,122.15,104.21,142.85,105.1916,46.99,51.4533,33.27,44.16,159.33,14.67,90.75,11.36,37.49,35.37,42.58,256.87,14.9,45.47,87.42,25.76,120.9,19.0,18.51,40.44,25.34,33.22,131.79,39.34,35.2,61.42,62.98,51.5,28.3
2019-01-14,91.53,21.39,190.4323,15.29,69.92,52.75,30.18,41.4625,122.28,104.29,142.67,104.0137,47.15,51.5875,33.16,43.85,160.0,14.71,90.43,11.35,37.67,35.77,42.08,257.82,14.71,46.15,88.04,25.57,120.54,18.86,18.69,40.92,25.41,32.24,132.19,39.69,35.03,62.2,63.15,51.37,28.23
2019-01-15,91.54,21.28,191.7198,15.35,71.7,51.39,28.05,40.5318,122.04,103.89,143.68,106.8261,47.18,52.2673,32.57,42.32,162.65,14.65,91.45,11.26,38.06,37.01,40.63,260.82,13.96,47.26,91.78,24.43,119.6,18.43,19.11,42.98,25.46,30.68,133.67,39.96,35.09,62.0,63.97,51.87,27.7
2019-01-16,91.55,21.28,190.2782,15.3,70.93,51.89,29.0,41.416,122.04,103.9,143.97,106.6617,47.12,52.3093,32.74,42.79,161.83,14.55,86.91,11.86,37.91,36.64,41.05,260.0,14.17,46.42,90.45,24.81,120.22,18.72,18.85,42.3,25.48,31.8,133.4,39.82,34.49,61.53,63.73,51.53,27.96
2019-01-17,91.56,21.35,192.7171,15.46,74.63,49.41,27.61,42.9516,121.22,103.61,146.55,105.5386,48.03,53.3751,32.15,41.26,164.78,14.45,93.95,10.93,38.99,38.78,38.8,265.0,13.42,47.5,95.69,23.5,119.86,18.5,19.02,44.68,25.49,30.35,135.89,40.47,35.09,63.43,65.01,52.13,29.0
2019-01-18,91.56,20.95,193.116,15.45,72.18,51.06,29.36,41.7882,121.18,103.72,146.45,105.639,47.64,53.7695,32.3,41.64,164.06,14.33,94.73,10.8,38.93,38.64,38.84,264.77,13.61,47.16,95.4,23.53,120.28,18.7,18.81,44.0,25.63,30.81,135.89,40.07,35.1,63.14,64.82,52.31,28.87
2019-01-22,91.58,21.35,193.116,15.49,72.78,50.33,30.75,40.4387,120.96,103.61,145.31,106.9357,47.61,52.7876,32.55,42.22,162.77,14.35,91.32,11.14,38.58,38.3,39.12,264.0,13.89,45.64,93.5,23.79,119.88,18.54,19.0,42.91,25.55,32.64,135.38,40.22,34.69,62.67,64.52,52.37,28.77
2019-01-23,91.59,21.47,192.5629,15.4,73.2,50.08,32.0,40.1595,121.16,104.06,144.43,107.9492,47.02,54.1975,32.59,42.34,162.68,14.39,92.89,10.87,38.36,37.93,39.55,263.21,13.95,45.39,94.46,23.71,120.91,18.99,18.53,42.82,25.53,33.01,134.93,40.26,34.51,61.68,64.7,52.31,28.52
2019-01-24,91.59,21.16,192.2365,15.47,77.53,47.27,29.72,41.1833,122.02,103.89,146.62,105.3194,46.67,55.213,32.25,41.39,164.51,14.58,103.42,9.53,39.24,38.91,38.48,265.62,13.47,46.75,97.92,22.83,120.59,18.86,18.68,44.28,25.55,31.11,136.23,40.91,35.34,62.65,65.5,52.1,28.94
2019-01-25,91.61,21.11,189.1992,15.36,74.61,49.0,30.87,41.7882,122.75,103.79,145.97,104.7533,46.16,54.5836,32.51,42.1,163.02,14.66,96.8,10.03,38.94,37.97,39.45,263.38,13.83,46.21,95.32,23.32,120.55,18.8,18.71,43.01,25.44,31.81,135.24,40.44,34.88,62.1,64.95,51.62,29.27
2019-01-28,91.6,21.39,190.6862,15.43,76.77,47.72,30.43,41.416,123.71,103.93,146.69,104.452,46.61,54.743,32.49,42.04,163.2,14.88,102.86,9.49,39.21,38.18,39.24,263.93,13.79,46.41,96.02,23.05,120.5,18.82,18.72,43.19,25.46,31.47,135.62,40.77,34.96,62.68,65.18,52.05,29.36
2019-01-29,91.61,21.39,190.8312,15.57,77.32,47.32,30.21,41.7883,123.91,104.05,146.95,105.4929,46.64,55.3641,32.42,41.89,163.4,14.92,103.14,9.44,39.22,38.67,38.71,265.09,13.71,46.5,97.43,22.84,120.84,18.96,18.58,43.3,25.47,31.33,136.15,40.78,35.85,62.88,65.42,52.12,29.66
2019-01-30,91.62,21.19,191.4297,15.68,81.27,44.9,27.05,46.2556,125.18,104.64,147.6,106.7804,46.53,55.9096,31.8,40.21,166.7,15.17,105.99,9.13,39.51,39.73,37.63,267.5,12.91,47.24,99.9,22.09,121.59,19.27,18.27,45.78,25.31,30.33,137.27,41.48,36.02,63.56,66.01,52.43,30.2
2019-01-31,91.46,21.05,194.0226,15.55,81.18,44.83,26.44,47.4655,124.89,104.47,149.37,109.8668,48.74,56.8938,31.65,39.88,167.33,15.05,106.6,9.09,39.92,40.87,36.54,270.13,12.72,48.27,100.96,21.86,121.48,19.37,18.18,46.37,25.35,29.04,138.7,41.52,36.65,64.5,66.31,53.44,30.66
2019-02-01,91.45,21.21,191.0307,15.53,80.2,45.44,26.4,47.7912,123.97,103.97,149.43,110.6795,48.61,57.1902,31.62,39.8,167.48,14.83,110.4,8.77,40.1,40.88,36.55,270.14,12.68,48.55,103.0,21.44,120.43,18.88,18.65,46.47,25.46,28.75,138.76,41.35,36.6,64.49,66.76,53.21,30.38
2019-02-04,91.46,21.3,191.747,15.58,82.5,44.18,24.7,47.6982,124.29,104.0,151.0,110.232,48.91,57.6872,31.22,38.74,169.76,14.91,112.0,8.64,40.29,41.93,35.6,272.47,12.19,49.42,108.79,20.2,120.73,18.99,18.53,48.37,25.48,27.7,139.95,41.71,36.89,64.99,67.97,53.6,30.73
2019-02-05,91.47,21.21,192.4451,15.55,83.59,43.45,23.74,49.6526,124.16,104.28,151.02,108.3601,48.53,57.9661,30.97,38.15,171.07,14.85,117.5,8.24,40.42,42.07,35.5,272.8,11.91,49.61,110.92,19.87,121.35,19.3,18.23,49.49,25.55,27.5,140.15,41.87,36.98,64.78,68.39,53.42,30.74
2019-02-06,91.48,21.28,190.974,15.59,79.24,45.77,25.66,48.4893,123.8,104.42,149.91,108.6614,48.89,58.6113,31.37,39.1,168.94,14.7,118.0,8.15,40.07,41.2,36.26,270.93,12.35,48.81,108.56,20.19,121.48,19.35,18.19,47.67,25.65,28.41,139.18,41.27,36.69,64.26,67.91,53.35,30.4
2019-02-07,91.5,21.42,188.9376,15.51,76.91,47.11,27.71,46.5813,124.05,104.63,149.03,107.5018,48.6,58.6723,31.79,40.17,166.76,14.79,109.1,8.74,39.4,40.16,37.17,268.72,12.85,48.16,103.82,21.16,122.26,19.74,17.84,45.73,25.69,29.16,138.14,40.9,36.81,63.06,66.99,53.43,29.9
2019-02-08,91.5,21.5,189.683,15.37,77.8,46.54,26.26,45.9298,123.19,104.45,150.29,108.8441,48.7,59.6836,31.33,39.04,169.17,14.72,115.59,8.31,39.96,41.28,36.17,271.17,12.3,49.36,109.64,19.98,121.85,19.54,18.0,47.8,25.78,27.8,139.4,41.04,37.03,62.64,68.2,53.84,29.68
2019-02-11,91.5,21.45,190.9649,15.55,78.47,46.06,26.19,46.8605,123.96,104.38,151.94,107.5292,48.99,60.6425,31.26,38.82,169.63,14.75,119.8,7.97,40.35,41.83,35.67,272.43,12.2,49.85,110.59,19.75,121.66,19.42,18.11,48.13,25.8,27.2,140.12,41.14,37.39,64.09,68.43,54.04,29.86
2019-02-12,91.51,21.37,192.9376,15.55,78.53,46.04,25.25,46.4417,123.84,104.07,153.4,109.2093,49.04,61.0262,30.87,37.91,171.65,14.73,124.98,7.63,40.92,43.02,34.66,275.06,11.78,49.93,114.48,19.17,121.17,19.19,18.32,49.86,25.82,27.14,141.45,41.18,38.57,64.3,69.22,54.45,30.36
2019-02-13,91.53,21.21,192.7285,15.56,75.5,47.92,26.18,47.8843,123.83,104.61,152.6,109.1953,49.75,61.2964,31.11,38.5,170.4,14.58,122.04,7.8,40.68,42.42,35.17,273.77,12.05,49.21,112.37,19.56,122.16,19.64,17.9,48.7,25.84,27.92,140.86,40.6,38.1,64.61,68.78,53.88,30.28
2019-02-14,91.54,21.28,195.5922,15.77,77.14,46.99,25.01,47.0932,124.59,104.35,154.78,111.2518,49.8,62.2467,30.74,37.54,172.52,14.7,127.99,7.46,41.23,43.6,34.17,276.38,11.63,49.8,116.13,18.82,121.56,19.33,18.15,50.48,25.83,27.22,142.16,40.9,38.45,65.75,69.59,54.25,30.61
2019-02-15,91.55,21.17,196.974,15.89,76.04,47.62,26.0,46.6744,125.97,104.63,155.55,111.3711,49.97,62.0898,30.95,38.05,171.41,14.84,124.57,7.65,41.13,43.66,34.12,276.52,11.83,49.69,115.35,18.99,122.4,19.72,17.8,49.56,25.79,27.33,142.41,40.74,38.51,65.79,69.34,54.48,30.55
2019-02-19,91.55,21.29,198.3922,15.92,79.84,45.26,25.09,46.9536,126.98,104.62,156.68,112.3535,49.84,62.8133,30.75,37.6,172.4,15.07,127.08,7.5,41.45,44.3,33.65,277.85,11.64,50.31,116.98,18.72,121.94,19.54,17.99,50.45,25.72,26.65,143.05,41.47,38.79,66.22,69.7,54.58,31.3
2019-02-20,91.57,21.0,196.9103,16.05,79.73,45.32,25.43,46.6744,126.15,104.3,157.16,112.0597,49.76,63.1882,30.88,37.89,171.79,14.95,129.79,7.34,41.55,44.23,33.69,277.75,11.77,51.03,116.1,18.88,121.07,19.11,18.39,49.87,25.69,25.9,143.06,41.48,38.59,66.39,69.55,54.44,31.85
2019-02-21,91.57,21.03,195.6103,16.14,81.4,44.39,25.72,46.7675,125.53,104.5,157.26,112.6748,49.82,62.979,30.86,37.81,171.99,14.92,129.64,7.36,41.5,44.41,33.56,278.15,11.72,51.2,118.78,18.42,121.48,19.27,18.21,50.06,25.73,25.68,143.2,41.76,38.98,66.11,70.07,54.18,32.0
2019-02-22,91.58,20.86,197.6104,16.03,84.76,42.6,24.1,53.8408,125.78,104.43,159.09,113.9326,49.31,63.2318,30.44,36.85,174.21,14.97,137.01,6.94,41.99,45.63,32.63,280.69,11.28,52.39,124.37,17.59,121.14,19.15,18.34,52.0,25.68,24.53,144.56,42.43,39.32,65.55,71.17,54.62,31.91
2019-02-25,91.58,20.81,197.174,15.89,82.99,43.54,24.99,52.2195,125.33,104.75,158.0,113.7122,49.33,63.1272,30.66,37.37,173.1,14.94,132.44,7.2,41.71,44.85,33.23,279.13,11.51,50.89,122.11,17.94,121.72,19.4,18.11,50.96,25.66,25.97,143.75,42.14,38.81,65.81,70.73,54.16,31.71
2019-02-26,91.59,20.85,196.8285,15.97,82.3,43.91,25.25,52.4131,125.18,104.58,156.45,114.2906,49.39,62.9092,30.68,37.39,172.9,14.87,129.22,7.36,41.65,44.58,33.44,278.53,11.54,50.77,122.73,17.84,121.11,19.12,18.37,50.8,25.57,26.12,143.39,42.01,38.91,65.98,70.86,54.04,31.69
2019-02-27,91.6,20.91,198.6285,15.98,80.18,44.99,25.08,52.3647,124.71,104.34,157.1,115.2362,48.6,63.4672,30.69,37.36,173.05,14.75,124.86,7.62,41.56,44.75,33.32,278.97,11.52,50.98,122.15,17.89,120.56,18.82,18.64,50.91,25.61,25.89,143.65,41.77,38.67,65.92,70.8,54.21,31.46
2019-02-28,91.45,21.12,199.7831,15.95,80.38,44.85,24.58,50.574,123.45,103.74,157.97,116.8245,49.68,64.0252,30.44,36.78,174.44,14.49,130.54,7.25,41.75,45.46,32.77,280.44,11.26,51.7,125.05,17.4,119.33,18.36,19.07,52.11,25.63,25.15,144.38,41.88,38.78,65.6,71.42,54.5,31.14
2019-03-01,91.44,21.14,200.3922,15.89,80.08,45.04,24.46,49.9449,121.56,103.73,158.51,119.8174,49.33,63.7113,30.27,36.39,175.54,14.16,132.97,7.14,42.05,46.0,32.37,281.65,11.08,52.53,126.62,17.3,119.26,18.34,19.11,53.15,25.77,24.35,145.0,41.99,38.75,66.69,71.64,54.34,31.08
2019-03-04,91.45,20.93,199.0104,15.89,80.24,44.91,24.88,50.2352,121.38,103.77,156.9,117.8802,49.37,63.441,30.43,36.77,174.55,14.15,129.77,7.33,41.48,44.99,33.12,279.55,11.25,51.67,123.18,17.75,119.27,18.34,19.1,52.17,25.81,25.17,143.81,42.11,38.89,66.66,71.03,54.14,30.93
2019-03-05,91.46,20.92,200.4558,15.84,81.51,44.24,24.44,44.8149,121.43,103.99,156.02,118.2016,49.74,63.2754,30.39,36.7,174.72,14.17,127.86,7.41,41.23,44.8,33.27,279.16,11.21,51.41,122.04,17.9,119.93,18.62,18.8,52.33,25.83,25.41,143.52,42.34,38.35,65.81,70.81,54.1,30.84
2019-03-06,91.48,21.45,198.3013,15.84,78.56,45.82,24.98,43.9437,121.27,104.44,153.0,116.0533,49.53,62.7,30.69,37.37,173.12,14.07,120.0,7.87,40.62,43.66,34.12,276.84,11.52,50.38,119.13,18.27,120.65,18.98,18.5,50.93,25.95,26.48,142.16,41.9,38.18,65.55,70.29,53.94,29.79
2019-03-07,91.49,21.55,204.9831,15.64,72.84,49.26,27.4,45.2015,122.7,104.69,150.89,116.0166,49.7,62.5256,31.34,38.96,169.51,14.32,111.64,8.42,39.73,41.8,35.61,272.92,12.27,48.92,112.53,19.41,121.13,19.19,18.26,47.66,25.99,28.0,140.13,40.99,37.82,64.07,68.98,53.73,29.09
2019-03-08,91.49,21.43,206.8468,15.81,76.0,47.22,25.62,45.7828,122.52,104.72,152.11,112.7391,49.58,63.1969,30.91,37.94,171.88,14.36,119.83,7.87,40.12,42.89,34.71,275.24,11.78,50.06,118.27,18.47,121.4,19.33,18.13,49.73,25.95,26.8,141.39,41.6,38.18,64.37,70.06,53.8,28.91
2019-03-11,91.5,21.35,209.3832,15.85,79.29,45.08,23.54,48.1083,122.54,104.74,154.4,113.3817,49.71,63.6415,30.31,36.44,175.19,14.46,126.87,7.41,40.88,44.65,33.26,279.09,11.1,51.65,125.4,17.33,121.3,19.24,18.2,52.63,25.9,25.07,143.33,42.15,38.5,65.05,71.51,54.42,29.55
2019-03-12,91.51,21.32,212.9559,15.93,79.37,45.11,23.29,47.1394,123.58,104.84,154.91,114.3916,49.97,63.8508,30.07,35.88,176.6,14.51,129.53,7.25,41.25,45.36,32.77,280.49,10.82,52.29,128.2,17.04,121.67,19.43,18.01,53.87,25.84,24.45,143.96,42.22,38.59,65.73,72.04,54.47,30.06
2019-03-13,91.51,21.39,214.665,16.0,78.42,45.59,23.03,49.9009,122.33,104.86,154.91,114.7405,50.5,63.04,30.0,35.66,177.13,14.25,129.15,7.29,41.42,45.77,32.47,281.33,10.73,52.37,129.8,16.77,121.69,19.44,18.02,54.33,25.83,24.38,144.46,42.06,38.29,66.04,72.33,54.76,29.94
2019-03-14,91.52,21.15,212.8832,15.83,80.2,44.45,23.41,49.8524,123.06,105.07,154.52,113.0145,50.74,63.319,29.95,35.57,177.4,14.39,130.8,7.2,41.34,45.94,32.36,280.56,10.68,52.95,130.71,16.6,121.76,19.46,18.01,54.63,25.82,23.82,144.62,42.36,38.15,65.48,72.37,54.58,29.43
2019-03-15,91.52,21.2,212.3468,15.98,83.41,42.81,23.2,48.399,123.3,104.99,155.06,113.8316,51.38,64.1211,29.8,35.21,177.95,14.41,138.66,6.75,41.56,46.44,32.02,281.53,10.52,53.08,135.08,16.15,121.57,19.37,18.06,55.37,25.75,23.69,145.1,42.89,37.98,65.59,73.04,54.71,29.71
2019-03-18,91.54,21.07,215.9287,16.09,84.06,42.04,22.87,49.5133,123.72,104.79,156.51,114.9975,51.97,63.9728,29.61,34.74,179.18,14.46,140.44,6.65,41.92,47.4,31.36,283.49,10.31,53.66,137.4,15.65,121.06,19.08,18.24,56.54,25.73,23.18,146.12,43.09,38.25,66.75,73.6,54.9,30.04
2019-03-19,91.54,21.3,215.4832,16.05,82.97,42.56,23.03,49.0773,123.66,105.03,154.54,117.0907,51.98,63.1446,29.55,34.68,179.06,14.45,141.99,6.54,41.7,46.72,31.75,282.16,10.31,53.03,136.08,15.82,121.74,19.36,17.95,56.37,25.75,23.74,145.32,42.91,37.73,66.18,73.37,54.71,29.8
2019-03-20,91.55,21.16,215.165,16.11,82.81,42.64,21.91,49.4164,124.36,105.73,152.73,116.4848,52.28,62.4733,29.5,34.64,179.22,14.56,138.55,6.71,41.63,45.93,32.28,280.63,10.29,52.38,135.7,15.95,122.96,19.97,17.41,56.47,25.69,24.29,144.48,42.81,37.53,66.62,73.26,54.41,29.71
2019-03-21,91.55,21.18,217.9559,15.98,80.8,43.63,21.38,49.5133,123.93,106.08,154.21,118.1832,50.82,63.3887,29.08,33.65,181.78,14.45,150.17,6.13,42.19,47.18,31.4,283.22,9.84,52.53,143.07,14.98,124.2,20.53,16.9,58.89,25.8,24.16,145.84,42.48,38.17,66.68,74.7,55.07,30.02
2019-03-22,91.57,21.69,215.3923,15.9,76.5,45.79,22.97,48.2537,124.55,106.34,149.48,118.073,50.97,63.4672,29.71,35.08,177.91,14.54,137.17,6.64,40.91,45.0,32.83,278.89,10.49,50.09,134.0,15.96,124.8,20.86,16.64,55.0,25.76,26.4,142.58,41.74,37.68,65.19,73.08,54.98,29.11
2019-03-25,91.57,21.8,216.365,16.06,78.49,44.63,22.04,48.2052,124.5,106.39,151.51,119.5695,52.3,63.7375,29.44,34.42,179.6,14.54,139.79,6.5,41.39,46.01,32.07,280.97,10.18,51.03,136.81,15.58,124.69,20.78,16.69,56.69,25.83,25.37,143.7,42.13,38.33,66.26,73.64,55.38,29.31
2019-03-26,91.57,21.56,217.0105,16.0,77.22,45.36,22.19,48.835,124.35,106.81,151.71,120.2305,51.95,63.6939,29.48,34.55,179.32,14.42,138.5,6.56,41.27,46.08,32.03,281.13,10.23,51.46,136.22,15.64,125.42,21.13,16.4,56.39,25.89,24.93,143.84,41.89,38.5,66.39,73.51,55.66,29.41
2019-03-27,91.6,21.9,218.165,15.77,76.5,45.76,22.8,48.2537,122.28,106.8,151.78,118.7432,52.2,63.4933,29.67,34.94,178.38,14.17,133.36,6.79,40.92,45.66,32.31,280.36,10.41,51.17,134.33,15.88,126.26,21.56,16.09,55.47,25.99,25.22,143.46,41.82,38.66,65.69,73.2,55.6,29.54
2019-03-28,91.6,21.72,219.6923,15.99,79.86,43.76,22.0,48.3506,122.64,106.47,153.7,118.4403,52.03,63.5369,29.44,34.45,179.69,14.23,136.11,6.65,41.55,46.67,31.61,282.41,10.18,52.03,138.02,15.48,125.66,21.26,16.3,56.65,25.98,24.35,144.61,42.48,38.72,66.86,73.89,55.84,29.87
2019-03-29,91.43,21.36,220.9742,16.0,82.96,42.13,21.28,48.5443,122.4,106.1,154.29,120.001,52.19,63.3364,29.14,33.76,181.51,14.24,143.66,6.27,42.06,47.79,30.85,284.7,9.88,52.63,142.57,14.9,125.29,21.19,16.33,58.36,25.97,23.81,145.76,43.06,38.78,66.56,74.72,56.22,30.05
2019-04-01,91.44,21.23,221.8196,16.02,83.91,41.59,20.86,48.7381,121.71,105.82,154.88,118.4678,52.44,63.441,29.02,33.46,182.24,14.07,147.44,6.09,42.56,48.45,30.43,286.04,9.75,52.69,144.71,14.72,124.49,20.74,16.66,59.09,26.05,23.7,146.42,43.2,38.97,67.16,75.07,55.75,30.24
2019-04-02,91.44,21.37,219.7196,16.11,85.05,40.95,20.34,49.7071,121.73,105.57,155.72,118.5321,50.96,63.6241,28.78,32.89,183.76,14.1,153.55,5.86,42.98,49.09,30.03,287.33,9.5,53.34,148.47,14.32,123.6,20.3,17.01,60.54,25.98,23.17,147.08,43.32,39.19,66.72,75.72,55.36,30.46
2019-04-03,91.46,21.04,220.156,16.08,84.42,41.29,20.42,48.9319,121.1,105.62,155.28,116.9071,51.14,63.8249,28.79,32.91,183.83,14.03,156.54,5.73,42.99,48.8,30.21,286.8,9.51,52.85,149.38,14.22,123.6,20.3,17.01,60.58,26.05,23.6,146.84,43.21,39.22,65.93,75.85,55.23,30.18
2019-04-04,91.46,21.19,222.6924,16.12,86.76,40.25,19.83,48.7866,121.88,105.61,156.29,116.1267,50.9,63.4407,28.7,32.71,184.24,14.21,161.83,5.55,43.17,49.39,29.85,287.95,9.43,53.3,148.88,14.29,123.63,20.32,17.04,61.06,26.04,23.21,147.39,43.67,39.96,66.62,75.81,55.48,30.66
2019-04-05,91.48,21.04,223.6287,16.21,86.64,40.25,19.72,46.0735,122.97,105.71,156.84,116.1359,51.65,63.1963,28.7,32.72,184.36,14.3,160.25,5.6,43.27,49.43,29.83,288.1,9.43,53.42,148.35,14.34,123.83,20.42,16.92,61.07,25.98,23.08,147.54,43.67,40.23,67.71,75.74,55.56,30.9
2019-04-08,91.47,21.06,222.8287,16.21,88.21,39.57,19.45,45.2984,123.26,105.82,156.45,116.3746,51.25,62.5328,28.69,32.68,184.5,14.35,161.0,5.57,43.15,49.23,29.95,287.72,9.4,53.24,149.2,14.28,124.22,20.58,16.77,61.23,25.93,23.24,147.32,43.86,40.23,67.64,75.88,55.69,30.82
2019-04-09,91.49,21.32,222.9832,16.25,88.43,39.39,19.51,44.8139,123.22,105.92,155.48,117.1091,51.15,62.655,28.66,32.57,184.72,14.25,158.09,5.66,42.95,49.26,29.93,287.77,9.38,52.92,149.23,14.27,124.28,20.64,16.78,61.44,26.01,23.49,147.24,43.94,39.84,67.23,75.92,55.8,30.24
2019-04-10,91.5,21.23,221.4742,16.3,86.73,40.23,19.79,44.1841,122.54,105.83,157.52,116.4664,51.04,63.1439,28.49,32.24,185.78,14.12,163.0,5.5,43.38,49.79,29.61,288.84,9.23,53.76,153.0,13.93,123.93,20.45,16.88,62.41,26.01,22.76,147.94,43.62,40.2,67.27,76.54,56.0,30.11
2019-04-11,91.5,21.2,219.556,16.31,88.12,39.37,19.75,44.3294,121.96,105.39,158.11,114.9792,50.32,62.9693,28.5,32.22,185.85,14.07,166.4,5.37,43.91,50.37,29.28,290.01,9.2,54.51,153.77,13.81,122.91,19.91,17.34,62.47,25.92,22.12,148.55,43.85,40.67,68.33,76.71,56.06,30.0
2019-04-12,91.51,20.9,220.3377,16.28,87.25,39.87,20.13,43.6512,121.18,105.29,157.94,113.6296,50.27,63.3796,28.49,32.22,185.84,13.96,168.44,5.3,43.92,50.49,29.19,290.27,9.22,55.57,154.71,13.74,122.75,19.85,17.41,62.47,25.93,21.23,148.75,43.65,40.67,67.48,76.81,56.18,29.79
2019-04-15,91.52,21.18,224.2287,16.18,87.37,39.87,20.08,43.7965,120.38,105.19,157.71,114.6945,50.41,64.8201,28.39,32.0,186.54,13.99,167.99,5.31,43.93,50.85,29.0,290.96,9.11,55.67,155.98,13.6,122.52,19.75,17.5,63.14,25.99,21.2,149.0,43.7,40.68,67.4,77.02,56.63,29.71
