Date,GLD,IEF,TMF,TQQQ,UUP
2020-06-22,165.68,121.31,38.88,99.32,26.1
2020-06-23,166.0,121.29,38.93,98.8,26.21
2020-06-24,165.89,121.8,40.76,93.9,26.35
2020-06-25,164.9,121.8,40.86,96.03,26.33
2020-06-26,166.56,121.93,41.39,89.21,26.28
2020-06-29,166.31,122.15,41.59,92.32,26.39
2020-06-30,167.0,121.53,39.98,97.86,26.31
2020-07-01,166.2,121.44,39.9,104.3,26.24
2020-07-02,167.75,121.43,39.55,107.36,26.12
2020-07-06,167.41,121.63,40.32,110.56,26.15
2020-07-07,170.3,121.73,41.03,110.44,26.14
2020-07-08,170.48,121.76,41.3,115.39,26.04
2020-07-09,169.95,122.25,43.73,115.61,26.09
2020-07-10,170.35,121.71,41.87,122.12,26.07
2020-07-13,168.97,122.18,43.68,107.52,26.09
2020-07-14,169.66,121.83,42.13,115.09,25.9
2020-07-15,169.8,122.16,43.25,110.07,25.98
2020-07-16,169.94,122.14,43.18,112.15,25.97
2020-07-17,170.76,122.2,43.37,112.83,25.93
2020-07-20,172.46,122.16,43.23,123.67,25.86
2020-07-21,174.05,122.38,43.97,118.24,25.65
2020-07-22,176.17,122.42,44.47,118.29,25.68
2020-07-23,179.12,122.31,44.46,104.21,25.55
2020-07-24,181.85,122.43,45.51,108.66,25.33
2020-07-27,182.02,122.31,44.95,111.08,25.33
2020-07-28,184.05,122.45,45.27,109.7,25.28
2020-07-29,183.45,122.75,46.1,108.88,25.2
2020-07-30,184.51,122.63,45.43,119.39,25.15
2020-07-31,185.06,122.51,44.77,122.24,25.39
2020-08-03,185.56,122.83,46.03,123.51,25.34
2020-08-04,191.79,122.75,45.43,126.11,25.06
2020-08-05,193.68,122.89,46.49,126.1,25.09
2020-08-06,192.79,122.83,46.44,130.56,25.25
2020-08-07,191.2,122.7,45.52,127.27,25.27
2020-08-10,183.54,121.97,43.1,123.56,25.26
2020-08-11,182.61,121.64,41.93,121.13,25.23
2020-08-12,181.6,121.61,41.7,128.19,25.17
2020-08-13,183.43,121.48,40.5,128.72,25.17
2020-08-14,184.68,121.69,40.63,129.94,25.12
2020-08-17,189.13,121.76,40.9,133.36,24.93
2020-08-18,187.26,121.9,41.67,135.66,24.95
2020-08-19,181.23,122.05,41.65,131.75,25.19
2020-08-20,182.16,122.11,41.98,138.59,25.2
2020-08-21,182.85,122.08,42.34,146.26,25.11
2020-08-24,181.06,121.54,40.85,142.92,25.14
2020-08-25,180.26,121.54,40.61,149.33,25.19
2020-08-26,185.0,121.86,41.11,158.58,25.01
2020-08-27,184.0,121.41,38.94,157.29,24.96
2020-08-28,184.82,121.39,38.77,158.67,24.9
2020-08-31,186.99,121.4,39.02,165.92,24.8
2020-09-01,183.75,121.72,40.23,175.56,25.05
2020-09-02,182.3,122.08,41.95,166.58,25.08
2020-09-03,180.95,121.83,40.99,145.09,25.14
2020-09-04,179.5,121.76,40.84,125.02,25.21
2020-09-08,182.5,121.78,40.57,129.21,25.2
2020-09-09,184.23,121.53,39.4,136.59,25.07
2020-09-10,183.14,121.88,40.74,126.95,25.17
2020-09-11,183.51,122.02,41.16,126.98,25.1
2020-09-14,184.46,121.83,40.7,133.35,25.1
2020-09-15,184.98,122.0,41.15,134.53,25.1
2020-09-16,181.92,122.03,41.14,117.24,25.2
2020-09-17,183.07,121.86,40.69,122.93,25.09
2020-09-18,179.84,122.01,41.19,111.21,25.23
2020-09-21,179.64,121.94,40.94,121.04,25.3
2020-09-22,176.98,121.92,40.73,123.83,25.45
2020-09-23,174.36,121.98,41.14,109.58,25.54
2020-09-24,174.41,122.06,41.38,115.1,25.57
2020-09-25,175.83,122.04,41.19,129.27,25.45
2020-09-28,177.19,122.14,41.14,129.48,25.4
2020-09-29,177.72,122.03,40.49,128.58,25.4
2020-09-30,178.69,121.53,39.47,136.59,25.33
2020-10-01,178.69,121.91,40.33,127.93,25.37
2020-10-02,178.97,121.36,38.38,128.42,25.27
2020-10-05,180.16,120.94,37.23,132.44,25.22
2020-10-06,177.09,120.96,37.31,130.35,25.31
2020-10-07,178.18,120.98,37.61,136.47,25.3
2020-10-08,180.13,120.97,37.3,137.5,25.17
2020-10-09,180.61,121.05,37.9,148.27,25.13
2020-10-12,178.57,121.28,38.49,157.0,25.22
2020-10-13,179.08,121.48,39.26,155.71,25.21
2020-10-14,177.71,121.58,39.82,142.97,25.32
2020-10-15,179.22,121.32,38.8,149.93,25.28
2020-10-16,179.42,121.02,37.92,148.12,25.17
2020-10-19,178.54,120.9,37.5,139.03,25.15
2020-10-20,180.45,120.64,36.71,139.08,25.05
2020-10-21,178.86,120.53,36.34,139.86,25.04
2020-10-22,179.13,120.19,35.39,139.33,25.03
2020-10-23,178.72,120.63,36.94,135.73,25.09
2020-10-26,178.71,120.87,37.75,134.22,25.06
2020-10-27,176.45,121.15,38.54,129.49,25.23
2020-10-28,175.07,120.92,38.06,122.02,25.3
2020-10-29,177.2,120.41,36.81,123.5,25.32
2020-10-30,177.4,120.34,36.75,119.76,25.42
2020-11-02,178.95,119.99,36.07,120.06,25.23
2020-11-03,178.96,120.93,38.71,135.58,25.27
2020-11-04,181.02,120.98,38.74,149.83,25.01
2020-11-05,183.4,120.53,37.26,149.87,24.92
2020-11-06,176.34,119.59,34.72,155.8,24.86
2020-11-09,176.7,119.22,33.98,137.07,25.0
2020-11-10,174.72,119.28,34.1,138.07,25.12
2020-11-11,176.04,119.83,35.34,144.89,25.1
2020-11-12,177.65,120.09,36.26,144.05,25.05
2020-11-13,177.2,119.9,35.83,144.74,25.01
2020-11-16,177.25,120.12,36.57,148.78,24.91
2020-11-17,176.23,120.27,36.99,146.36,24.92
2020-11-18,174.32,120.28,37.42,142.83,25.01
2020-11-19,176.12,120.34,37.74,147.12,24.89
2020-11-20,175.09,120.35,37.96,145.9,24.85
2020-11-23,169.31,120.16,37.38,145.95,24.94
2020-11-24,169.94,120.16,36.84,151.82,24.85
2020-11-25,166.91,120.3,37.05,156.04,24.8
2020-11-27,166.65,120.41,37.34,157.69,24.69
2020-11-30,169.76,119.96,36.42,161.82,24.72
2020-12-01,170.57,119.58,35.28,162.2,24.63
2020-12-02,172.64,119.64,35.27,165.38,24.44
2020-12-03,172.78,119.4,34.42,165.7,24.41
2020-12-04,172.56,119.61,34.84,167.86,24.48
2020-12-07,175.51,119.9,35.65,169.6,24.49
2020-12-08,173.92,119.59,34.98,171.84,24.51
2020-12-09,172.9,119.74,34.74,157.08,24.55
2020-12-10,172.23,120.07,35.66,159.59,24.52
2020-12-11,171.91,119.84,34.9,163.36,24.41
2020-12-14,173.43,119.94,35.06,168.62,24.42
2020-12-15,174.13,119.69,34.36,170.77,24.33
2020-12-16,177.15,119.99,35.45,175.68,24.22
2020-12-17,176.65,119.78,34.8,177.59,24.27
2020-12-18,176.29,119.79,34.82,169.54,24.37
2020-12-21,176.2,119.83,35.04,175.32,24.34
2020-12-22,175.15,119.64,34.38,175.05,24.33
2020-12-23,175.55,119.73,34.59,173.0,24.33
2020-12-24,177.29,119.59,34.25,179.16,24.31
2020-12-28,176.25,119.64,34.22,182.43,24.27
2020-12-29,176.44,119.74,34.55,182.44,24.2
2020-12-30,178.03,119.85,34.92,180.27,24.17
2020-12-31,181.95,119.68,34.44,184.15,24.13
2021-01-04,182.81,119.87,34.59,172.41,24.2
2021-01-05,181.53,119.12,32.52,170.0,24.18
2021-01-06,179.72,118.57,31.24,175.5,24.21
2021-01-07,176.83,118.35,31.04,187.57,24.19
2021-01-08,172.14,118.15,30.77,184.87,24.44
2021-01-11,173.13,117.78,30.62,182.03,24.41
2021-01-12,173.73,118.16,31.17,181.6,24.36
2021-01-13,173.44,118.39,31.73,185.73,24.41
2021-01-14,172.85,118.39,31.43,181.07,24.42
2021-01-15,172.71,118.28,31.09,181.65,24.39
2021-01-19,174.37,118.39,31.29,191.65,24.43
2021-01-20,175.08,118.37,31.01,100.34,24.33
2021-01-21,172.86,118.5,31.24,100.44,24.35
2021-01-22,174.83,118.75,31.74,103.87,24.35
2021-01-25,173.98,118.95,31.98,103.8,24.33
2021-01-26,172.93,119.22,32.56,101.17,24.41
2021-01-27,174.27,119.0,32.14,95.94,24.42
2021-01-28,174.87,118.5,30.94,95.0,24.37
2021-01-29,175.02,118.57,31.2,93.75,24.48
2021-02-01,172.51,118.34,30.61,99.93,24.57
2021-02-02,172.36,118.25,30.44,104.0,24.58
2021-02-03,168.3,117.98,29.67,102.13,24.63
2021-02-04,168.96,118.05,29.59,105.18,24.59
2021-02-05,171.98,117.81,29.12,107.05,24.54
2021-02-08,172.57,118.02,29.66,106.54,24.42
2021-02-09,173.12,118.1,29.67,108.72,24.35
2021-02-10,172.7,118.27,29.92,108.19,24.35
2021-02-11,170.25,117.89,28.74,107.48,24.44
2021-02-12,168.12,117.26,27.3,110.91,24.4
2021-02-16,166.92,117.01,27.69,106.25,24.51
2021-02-17,166.99,116.82,26.93,104.05,24.43
2021-02-18,166.76,116.66,26.63,107.64,24.35
2021-02-19,168.5,116.44,26.05,100.49,24.3
2021-02-22,169.45,116.27,25.21,91.75,24.3
2021-02-23,167.61,115.86,24.09,93.33,24.34
2021-02-24,166.92,115.61,24.17,95.67,24.19
2021-02-25,165.0,115.14,24.79,90.41,24.39
2021-02-26,163.0,115.46,24.72,93.45,24.5
2021-03-01,161.93,115.46,24.63,97.59,24.53
2021-03-02,160.61,115.22,24.06,91.32,24.53
2021-03-03,160.6,115.15,24.18,84.05,24.57
2021-03-04,159.59,114.12,23.44,82.42,24.74
2021-03-05,158.58,114.15,23.76,83.26,24.85
2021-03-08,160.73,114.48,24.0,82.51,24.8
2021-03-09,161.08,114.51,24.24,89.22,24.75
2021-03-10,161.47,114.73,23.92,89.15,24.7
2021-03-11,159.54,113.97,22.48,87.05,24.76
2021-03-12,162.26,113.94,22.52,88.86,24.76
2021-03-15,162.33,114.15,22.79,93.43,24.75
2021-03-16,162.29,113.59,21.86,90.19,24.75
2021-03-17,161.18,112.87,20.98,89.64,24.74
2021-03-18,162.56,112.86,21.31,85.27,24.81
2021-03-19,162.27,113.32,22.08,88.44,24.74
2021-03-22,162.45,113.65,22.51,91.91,24.84
2021-03-23,162.19,113.73,22.74,91.04,24.93
2021-03-24,163.03,114.17,23.4,83.54,24.94
2021-03-25,161.71,113.66,22.4,84.68,25.0
2021-03-26,161.46,113.68,22.6,88.32,24.99
2021-03-29,157.99,112.88,21.85,86.95,25.12
2021-03-30,158.06,113.06,22.37,88.81,25.11
2021-03-31,161.53,113.21,22.55,94.58,25.05
2021-04-01,161.52,112.96,22.53,98.3,24.99
2021-04-05,162.79,113.27,22.83,101.34,24.91
2021-04-06,162.82,113.55,22.97,100.99,24.85
2021-04-07,164.15,113.72,22.94,104.92,24.84
2021-04-08,162.75,113.55,22.99,104.0,24.85
2021-04-09,162.7,113.52,22.95,106.15,24.79
2021-04-12,163.18,113.57,22.88,108.31,24.78
2021-04-13,162.77,113.81,23.26,110.91,24.69
2021-04-14,164.05,114.23,23.99,109.44,24.66
2021-04-15,166.23,114.27,23.76,111.73,24.65
2021-04-16,165.96,114.1,23.59,110.17,24.53
2021-04-19,165.62,114.14,23.44,108.12,24.52
2021-04-20,167.15,114.5,23.99,105.0,24.6
2021-04-21,167.11,114.55,24.25,108.49,24.55
2021-04-22,167.37,114.64,24.43,105.77,24.48
2021-04-23,166.63,114.47,24.3,109.47,24.48
2021-04-26,166.92,114.23,24.01,111.53,24.47
2021-04-27,165.75,113.94,23.48,109.34,24.5
2021-04-28,165.55,113.54,22.88,112.0,24.39
2021-04-29,165.85,113.93,23.43,107.29,24.45
2021-04-30,167.6,113.96,23.65,108.66,24.52
2021-05-03,167.69,114.33,24.02,103.1,24.55
2021-05-04,166.63,114.16,23.78,102.07,24.58
2021-05-05,167.96,114.32,23.91,98.89,24.5
2021-05-06,171.53,114.71,24.38,104.04,24.38
2021-05-07,172.74,114.53,23.77,102.51,24.22
2021-05-10,170.53,114.09,22.89,90.31,24.25
2021-05-11,171.43,113.65,22.59,90.97,24.36
2021-05-12,170.31,113.65,22.18,90.76,24.41
2021-05-13,172.05,114.07,22.51,92.95,24.31
2021-05-14,173.28,114.06,22.63,94.43,24.3
2021-05-17,175.18,114.02,22.44,95.22,24.15
2021-05-18,175.14,114.05,22.5,87.55,24.2
2021-05-19,175.32,113.9,22.61,94.1,24.2
2021-05-20,176.58,114.28,23.05,99.7,24.17
2021-05-21,176.15,114.27,23.18,98.61,24.18
2021-05-24,176.15,114.44,23.52,102.81,24.13
2021-05-25,178.34,114.66,24.05,102.39,24.19
2021-05-26,177.39,114.36,23.47,102.4,24.22
2021-05-27,177.46,114.36,23.48,102.8,24.3
2021-05-28,178.71,114.19,23.21,103.89,24.15
2021-06-01,178.36,114.42,23.58,101.8,24.22
2021-06-02,175.81,114.33,23.56,99.47,24.28
2021-06-03,176.63,114.42,23.58,100.74,24.24
2021-06-04,176.98,114.62,24.07,103.4,24.21
2021-06-07,177.21,115.04,24.63,106.51,24.24
2021-06-08,177.38,115.42,25.2,106.38,24.17
2021-06-09,176.71,115.11,24.72,105.38,24.29
2021-06-10,176.31,115.69,25.51,108.42,24.3
2021-06-11,173.13,115.49,25.36,109.56,24.31
2021-06-14,174.79,115.2,24.67,112.05,24.34
2021-06-15,173.94,115.32,25.0,110.65,24.35
2021-06-16,167.01,114.66,25.24,107.93,24.65
2021-06-17,166.16,115.03,26.53,111.62,24.81
2021-06-18,166.55,115.24,26.55,110.66,24.75
2021-06-21,166.36,115.04,25.31,112.44,24.73
2021-06-22,166.99,115.25,25.82,115.61,24.63
2021-06-23,167.0,115.16,26.02,117.82,24.68
2021-06-24,167.45,115.21,25.95,118.59,24.63
2021-06-25,166.66,115.11,25.63,118.84,24.71
2021-06-28,164.35,115.11,25.83,121.56,24.77
2021-06-29,164.57,115.48,26.42,122.86,24.79
2021-06-30,166.64,115.37,26.37,122.04,24.84
2021-07-01,167.35,115.47,26.54,124.72,24.88
2021-07-02,169.24,115.895,27.34,127.53,24.86
2021-07-06,168.72,116.58,28.41,130.86,24.9
2021-07-07,169.82,116.92,29.15,123.34,24.83
2021-07-08,168.85,116.53,27.98,126.35,24.79
2021-07-09,168.67,116.53,28.06,130.99,24.82
2021-07-12,169.48,116.41,27.98,130.41,24.9
2021-07-13,170.87,116.31,27.47,133.4,24.85
2021-07-14,170.87,116.79,28.59,131.4,24.88
2021-07-15,170.65,116.67,28.2,129.69,24.91
2021-07-16,169.5,117.73,30.3,121.74,24.93
2021-07-19,170.48,118.47,31.24,123.54,25.04
2021-07-20,168.3,117.33,28.64,126.33,25.03
2021-07-21,168.49,117.13,28.55,129.85,24.86
2021-07-22,168.49,116.98,28.46,133.72,24.97
2021-07-23,168.58,117.4,29.09,135.9,24.94
2021-07-26,168.68,117.62,29.27,136.83,24.86
2021-07-27,168.23,117.42,28.88,133.83,24.9
2021-07-28,170.67,117.31,28.94,133.71,24.72
2021-07-29,170.73,117.58,29.14,130.32,24.72
2021-07-30,169.3,117.82,29.42,134.61,24.72
2021-08-02,169.44,118.18,30.18,133.52,24.72
2021-08-03,171.25,118.53,30.63,135.0,24.68
2021-08-04,169.37,117.9,30.19,136.64,24.79
2021-08-05,165.84,117.15,28.74,136.93,24.9
2021-08-06,163.01,117.19,28.62,137.13,24.92
2021-08-09,161.41,116.87,28.21,137.77,25.03
2021-08-10,163.15,116.64,27.59,136.51,24.96
2021-08-11,163.65,116.56,27.43,133.72,24.97
2021-08-12,165.0,116.75,27.87,136.2,24.91
2021-08-13,166.73,117.54,29.18,136.01,24.86
2021-08-16,167.31,117.5,28.99,134.05,24.96
2021-08-17,167.22,117.39,28.91,132.98,25.01
2021-08-18,167.24,117.63,29.84,127.72,25.1
2021-08-19,166.8,117.64,29.99,133.1,25.15
2021-08-20,168.82,117.5,29.78,137.09,25.02
2021-08-23,169.04,117.41,29.51,142.76,24.98
2021-08-24,167.86,117.2,29.17,143.47,24.99
2021-08-25,167.21,116.73,28.4,142.79,24.97
2021-08-26,167.58,116.78,28.76,141.65,25.01
2021-08-27,169.66,117.13,29.06,145.95,24.89
2021-08-30,169.22,117.35,29.41,150.3,24.85
2021-08-31,169.92,117.25,29.26,150.95,24.83
2021-09-01,169.52,117.27,29.28,151.92,24.81
2021-09-02,170.57,117.01,28.69,149.21,24.72
2021-09-03,169.57,116.6,28.1,151.58,24.82
2021-09-07,167.99,116.69,28.33,151.71,24.9
2021-09-08,168.2,116.92,28.62,150.69,24.83
2021-09-09,167.81,116.94,29.04,151.0,24.82
2021-09-10,167.45,116.94,29.07,148.34,24.9
2021-09-13,168.22,117.15,29.5,147.13,24.8
2021-09-14,168.13,117.33,30.36,144.55,24.83
2021-09-15,164.39,116.79,29.44,145.87,24.94
2021-09-16,163.86,116.54,29.15,146.53,24.97
2021-09-17,164.26,116.91,29.95,135.44,25.05
2021-09-20,165.81,117.12,30.05,135.6,25.02
2021-09-21,165.89,117.01,30.11,134.95,25.03
2021-09-22,164.1,116.59,29.82,138.88,25.0
2021-09-23,163.0,115.9,28.31,138.7,25.06
2021-09-24,163.85,115.39,27.27,138.09,25.09
2021-09-27,162.75,114.98,26.28,133.0,25.15
2021-09-28,162.35,115.2,26.54,128.01,25.25
2021-09-29,162.66,114.97,26.16,127.75,25.33
2021-09-30,164.29,115.35,26.63,125.2,25.23
2021-10-01,163.69,115.41,26.55,125.04,25.18
2021-10-04,163.96,115.28,26.52,120.0,25.25
2021-10-05,164.23,115.16,26.33,120.1,25.33
2021-10-06,164.02,114.88,25.75,129.42,25.29
2021-10-07,166.28,114.62,25.22,130.72,25.25
2021-10-08,164.03,114.23,24.86,125.84,25.28
2021-10-11,164.56,114.33,25.42,126.05,25.35
2021-10-12,165.28,114.74,26.5,125.75,25.3
2021-10-13,168.19,115.02,26.89,130.21,25.2
2021-10-14,165.39,114.74,26.67,134.83,25.22
2021-10-15,165.41,114.25,26.67,134.27,25.22
2021-10-18,166.47,114.27,26.46,141.2,25.13
2021-10-19,166.24,114.02,25.71,143.5,25.14
2021-10-20,166.7,113.9,25.54,141.49,25.11
2021-10-21,168.67,113.78,25.79,143.43,25.13
2021-10-22,168.66,113.99,25.9,142.96,25.17
2021-10-25,167.9,114.12,26.43,148.39,25.16
2021-10-26,167.72,114.62,27.4,147.62,25.16
2021-10-27,168.94,114.76,28.13,150.24,25.13
2021-10-28,166.27,114.29,27.42,149.13,25.12
2021-10-29,167.39,114.21,27.15,155.87,25.24
2021-11-01,167.43,114.67,27.52,156.08,25.21
2021-11-02,165.32,114.84,28.27,159.38,25.25
2021-11-03,167.5,114.67,27.17,165.45,25.27
2021-11-04,168.42,115.34,28.63,172.4,25.33
2021-11-05,170.41,115.52,28.89,170.74,25.25
2021-11-08,170.73,115.7,29.96,171.5,25.21
2021-11-09,173.62,115.54,29.98,162.62,25.26
2021-11-10,173.96,114.74,28.58,162.9,25.47
2021-11-11,173.51,114.79,28.3,161.77,25.54
2021-11-12,174.14,114.55,27.66,166.91,25.51
2021-11-15,173.97,114.18,26.97,164.54,25.68
2021-11-16,174.27,114.07,26.36,169.28,25.72
2021-11-17,173.96,114.31,27.12,171.72,25.67
2021-11-18,173.67,114.93,28.03,176.52,25.7
2021-11-19,169.89,114.32,27.9,179.35,25.85
2021-11-22,167.28,113.82,27.04,169.39,25.89
2021-11-23,166.6,113.57,26.5,165.37,25.98
2021-11-24,168.6,114.98,28.62,166.49,25.81
2021-11-26,166.84,114.7,28.32,166.35,25.83
2021-11-29,167.77,115.83,29.73,169.6,25.65
2021-11-30,166.84,115.31,29.68,169.13,25.7
2021-12-01,165.9,115.91,31.11,152.85,25.7
2021-12-02,165.49,115.48,30.37,160.09,25.79
2021-12-03,166.14,116.19,31.84,150.59,25.8
2021-12-06,166.2,115.48,30.36,162.0,25.89
2021-12-07,166.51,115.16,29.6,167.96,25.78
2021-12-08,166.54,115.25,28.9,168.19,25.76
2021-12-09,166.72,115.43,29.23,165.9,25.8
2021-12-10,166.89,115.63,29.52,167.6,25.76
2021-12-13,165.34,115.65,29.47,154.19,25.81
2021-12-14,165.27,115.42,29.04,154.86,25.89
2021-12-15,167.01,115.58,28.65,167.17,25.73
2021-12-16,168.73,116.1,29.6,148.7,25.76
2021-12-17,167.87,116.21,29.79,145.0,25.85
2021-12-20,167.69,115.49,28.25,150.21,25.87
2021-12-21,167.61,115.63,29.15,155.54,25.8
2021-12-22,168.69,115.49,29.07,162.35,25.81
2021-12-23,168.96,115.285,28.45,167.03,25.78
2021-12-27,169.33,115.54,29.03,174.98,25.76
2021-12-28,167.36,114.96,27.54,171.36,25.74
2021-12-29,168.41,114.98,27.71,170.89,25.74
2021-12-30,170.52,115.15,28.02,168.73,25.69
2021-12-31,168.86,114.37,27.34,167.78,25.74
2022-01-03,168.9,113.67,25.62,171.81,25.81
2022-01-04,170.59,113.9,25.89,162.22,25.72
2022-01-05,167.16,113.135,25.07,146.9,25.77
2022-01-06,167.37,112.96,25.37,148.78,25.74
2022-01-07,167.35,112.45,24.58,138.36,25.77
2022-01-10,168.44,112.66,25.21,143.55,25.71
2022-01-11,170.19,113.17,25.76,154.01,25.53
2022-01-12,170.06,113.05,25.5,77.24,25.37
2022-01-13,170.23,113.07,25.51,69.07,25.44
2022-01-14,169.63,112.1,24.19,68.56,25.6
2022-01-18,170.38,111.9,23.95,67.32,25.59
2022-01-19,172.31,112.18,24.39,66.01,25.59
2022-01-20,172.04,112.88,25.42,60.48,25.58
2022-01-21,171.78,113.24,25.86,53.56,25.72
2022-01-24,171.9,112.88,25.24,54.15,25.76
2022-01-25,171.37,112.66,24.83,56.99,25.71
2022-01-26,168.03,112.11,24.84,55.39,26.01
2022-01-27,166.6,112.16,24.67,52.43,26.04
2022-01-28,167.79,112.36,24.69,57.0,25.97
2022-01-31,168.53,112.52,24.88,62.45,25.8
2022-02-01,168.34,112.4,24.68,65.27,25.7
2022-02-02,168.31,112.04,23.94,59.24,25.61
2022-02-03,168.04,111.43,23.61,56.92,25.6
2022-02-04,169.43,111.23,23.14,59.18,25.59
2022-02-07,170.1,110.93,22.8,56.76,25.59
2022-02-08,170.66,111.11,23.01,61.61,25.56
2022-02-09,170.53,110.61,22.51,59.35,25.68
2022-02-10,170.75,110.47,22.1,58.76,25.66
2022-02-11,173.78,110.53,22.2,52.87,25.78
2022-02-14,173.1,110.04,21.47,55.87,25.73
2022-02-15,173.48,110.3,21.6,56.2,25.68
2022-02-16,176.7,110.53,21.84,55.68,25.65
2022-02-17,177.06,111.03,22.36,52.61,25.67
2022-02-18,177.67,110.97,22.47,49.03,25.71
2022-02-22,177.39,110.81,22.41,50.25,25.69
2022-02-23,182.57,111.53,23.06,40.68,26.04
2022-02-24,176.41,110.72,22.01,50.0,25.93
2022-02-25,178.85,111.62,22.74,50.39,25.93
2022-02-28,179.08,112.62,23.78,51.86,26.0
2022-03-01,180.13,112.47,23.54,50.7,26.12
2022-03-02,179.96,111.69,22.28,53.76,26.13
2022-03-03,182.09,112.87,23.68,49.25,26.45
2022-03-04,184.45,112.47,23.04,48.04,26.43
2022-03-07,188.35,111.87,22.24,42.37,26.5
2022-03-08,186.01,111.32,22.04,45.41,26.25
2022-03-09,186.93,110.73,20.94,44.87,26.31
2022-03-10,183.77,110.47,20.72,46.37,26.39
2022-03-11,183.08,109.67,19.97,41.88,26.46
2022-03-14,179.1,109.74,19.97,40.88,26.4
2022-03-15,179.09,109.0,19.55,45.28,26.37
2022-03-16,181.13,109.03,19.96,47.61,26.27
2022-03-17,179.91,108.94,19.87,49.54,26.36
2022-03-18,179.32,108.29,19.35,52.95,26.27
2022-03-21,179.63,107.2,18.23,53.14,26.32
2022-03-22,180.29,107.32,18.41,54.52,26.41
2022-03-23,182.4,107.15,18.47,54.45,26.43
2022-03-24,181.76,106.69,18.43,57.06,26.39
2022-03-25,180.33,106.25,18.34,56.93,26.56
2022-03-28,177.0,106.59,18.86,61.45,26.25
2022-03-29,179.76,106.63,18.64,61.83,26.17
2022-03-30,180.91,107.43,19.49,60.67,26.28
2022-03-31,179.59,106.29,18.7,58.44,26.37
2022-04-01,180.27,106.76,19.56,58.39,26.43
2022-04-04,180.91,106.27,18.99,60.84,26.45
2022-04-05,179.78,104.65,17.13,54.74,26.56
2022-04-06,179.87,104.69,17.02,53.17,26.6
2022-04-07,180.52,104.08,16.76,53.23,26.75
2022-04-08,183.2,103.8,16.15,49.81,26.72
2022-04-11,184.04,104.19,16.2,50.11,26.71
2022-04-12,184.54,104.45,15.8,47.59,26.86
2022-04-13,184.28,104.23,15.72,50.43,26.8
2022-04-14,186.0,103.53,14.92,46.52,26.88
2022-04-18,183.19,102.74,14.31,46.77,26.99
2022-04-19,181.59,102.88,14.7,50.6,26.84
2022-04-20,181.77,102.97,14.91,49.68,26.77
2022-04-21,180.7,102.44,14.61,45.0,26.98
2022-04-22,177.17,103.54,15.09,40.83,27.18
2022-04-25,178.0,104.08,15.48,42.21,27.25
2022-04-26,176.47,104.03,15.4,38.2,27.55
2022-04-27,175.92,103.16,14.68,39.84,27.72
2022-04-28,178.05,102.58,14.32,40.37,27.6
2022-04-29,173.59,102.15,13.86,36.25,27.68
2022-05-02,173.89,102.5,14.26,38.19,27.58
2022-05-03,174.32,101.98,13.87,38.52,27.6
2022-05-04,177.6,101.92,13.31,40.44,27.6
2022-05-05,175.39,101.13,12.55,35.09,27.63
2022-05-06,174.23,101.14,12.11,32.59,27.74
2022-05-09,173.77,102.31,13.1,32.73,27.7
2022-05-10,172.51,101.9,12.72,30.86,27.71
2022-05-11,172.08,103.12,13.84,27.45,27.92
2022-05-12,168.31,102.86,13.46,29.9,28.07
2022-05-13,168.43,102.98,13.18,31.11,27.93
2022-05-16,170.44,102.35,12.68,32.45,27.67
2022-05-17,169.01,102.26,12.69,31.43,27.69
2022-05-18,171.52,103.92,14.0,27.53,27.56
2022-05-19,171.71,103.3,13.45,28.67,27.53
2022-05-20,173.13,103.56,13.67,27.69,27.35
2022-05-23,173.47,103.74,13.71,27.13,27.26
2022-05-24,172.8,104.47,14.32,26.44,27.33
2022-05-25,172.13,104.37,14.09,27.79,27.26
2022-05-26,173.46,104.45,14.19,31.33,27.18
2022-05-27,172.71,103.63,13.44,33.33,27.24
2022-05-31,172.16,103.27,13.42,33.75,27.24
2022-06-01,173.66,102.91,13.31,31.95,27.29
2022-06-02,173.55,102.36,12.79,33.09,27.25
2022-06-03,172.81,102.31,12.8,33.65,27.29
2022-06-06,172.11,102.05,12.59,31.37,27.45
2022-06-07,172.89,102.0,12.61,33.08,27.36
2022-06-08,172.45,101.69,12.33,32.06,27.42
2022-06-09,170.89,101.22,12.51,28.24,27.78
2022-06-10,171.17,99.64,11.58,24.28,28.0
2022-06-13,169.61,99.17,11.26,23.64,28.04
2022-06-14,170.4,98.94,11.11,24.07,28.1
2022-06-15,170.56,98.56,10.62,22.99,27.88
2022-06-16,172.15,100.26,11.69,22.08,27.91
2022-06-17,171.06,99.68,11.1,23.83,27.84
2022-06-21,171.64,100.88,11.84,23.65,27.85
2022-06-22,171.39,101.55,12.24,24.97,27.85
2022-06-23,170.24,101.38,12.08,26.11,27.82
2022-06-24,170.58,100.57,11.37,28.35,27.74
2022-06-27,170.06,100.48,11.39,27.48,27.86
2022-06-28,170.58,100.88,11.72,24.77,27.96
2022-06-29,169.49,102.1,12.49,24.01,28.07
2022-06-30,167.13,103.12,12.92,23.59,28.14
2022-07-01,167.18,103.75,13.23,23.42,28.45
2022-07-05,164.32,103.99,13.4,25.77,28.56
2022-07-06,162.43,102.76,12.61,26.42,28.58
2022-07-07,162.32,101.83,12.07,26.97,28.6
2022-07-08,161.93,102.04,12.16,27.18,28.86
2022-07-11,161.22,102.83,12.73,26.41,28.89
