Date,PSQ,QLD,QQQ,SHY,SPY
2024-07-15,39.22,106.78,496.34,81.99,564.86
2024-07-16,40.37,100.49,481.77,82.0,556.94
2024-07-17,40.59,99.5,479.49,81.96,552.66
2024-07-18,40.98,97.69,475.24,81.92,548.99
2024-07-19,40.37,100.55,482.32,81.93,554.65
2024-07-22,40.53,99.86,480.62,81.97,553.78
2024-07-23,42.0,92.64,463.38,82.01,541.23
2024-07-24,42.48,90.61,458.27,82.02,538.41
2024-07-25,42.07,92.44,462.97,82.13,544.44
2024-07-26,42.0,92.72,463.9,82.14,544.76
2024-07-29,42.58,90.16,457.53,82.17,542.0
2024-07-30,41.34,95.51,471.07,82.34,550.81
2024-07-31,42.33,90.89,459.66,82.21,543.01
2024-08-01,43.39,86.5,448.75,82.67,532.9
2024-08-02,44.63,81.49,435.37,82.65,517.38
2024-08-05,44.28,82.9,439.53,82.55,522.15
2024-08-06,44.77,81.06,434.77,82.5,518.66
2024-08-07,43.41,86.04,448.07,82.46,530.65
2024-08-08,43.2,86.91,450.41,82.48,532.99
2024-08-09,43.12,87.23,451.38,82.53,533.27
2024-08-12,42.08,91.53,462.58,82.66,542.04
2024-08-13,42.06,91.6,462.73,82.65,543.75
2024-08-14,41.01,96.18,474.42,82.45,553.07
2024-08-15,40.99,96.35,475.03,82.54,554.31
2024-08-16,40.47,98.88,481.27,82.52,559.61
2024-08-19,40.57,98.44,480.26,82.64,558.7
2024-08-20,40.37,99.39,482.5,82.73,560.62
2024-08-21,41.04,96.16,474.85,82.62,556.22
2024-08-22,40.61,98.23,480.0,82.81,562.13
2024-08-23,41.03,96.29,475.34,82.77,560.79
2024-08-26,40.91,96.86,476.76,82.82,561.56
2024-08-27,41.4,94.62,471.35,82.81,558.3
2024-08-28,41.45,94.33,470.66,82.795,558.35
2024-08-29,41.0,96.55,476.27,82.8,563.68
2024-08-30,42.26,90.62,461.81,82.6,552.08
2024-09-03,42.38,90.14,460.61,82.78,550.95
2024-09-04,42.35,90.32,461.04,82.81,549.61
2024-09-05,43.51,85.44,448.69,82.96,540.36
2024-09-06,42.96,87.58,454.46,82.97,546.41
2024-09-09,42.6,89.17,458.66,83.09,548.79
2024-09-10,41.7,92.97,468.62,83.02,554.42
2024-09-11,41.28,94.87,473.22,83.025,559.09
2024-09-12,41.12,95.63,475.34,83.15,562.01
2024-09-13,41.32,94.76,473.24,83.2,562.84
2024-09-16,41.3,94.86,473.49,83.14,563.07
2024-09-17,41.5,93.97,471.44,83.11,561.4
2024-09-18,40.46,98.77,483.36,83.18,570.98
2024-09-19,40.58,98.32,482.44,83.21,568.25
2024-09-20,40.48,98.84,483.04,83.21,569.67
2024-09-23,40.29,99.78,485.37,83.29,571.3
2024-09-24,39.57,99.97,485.82,83.22,570.04
2024-09-25,39.3,101.39,489.47,83.14,572.3
2024-09-26,39.54,100.2,486.75,83.27,571.47
2024-09-27,39.44,100.7,488.07,83.15,573.76
2024-09-30,40.0,97.85,481.27,82.93,568.62
2024-10-01,39.96,98.18,481.95,82.91,568.86
2024-10-02,39.99,98.02,481.59,82.8,567.82
2024-10-03,39.53,100.35,487.32,82.52,572.98
2024-10-04,39.98,98.09,482.1,82.41,567.8
2024-10-07,39.38,101.02,489.3,82.48,573.17
2024-10-08,39.07,102.59,493.15,82.4,577.14
2024-10-09,39.14,102.37,492.59,82.47,576.13
2024-10-10,39.12,102.58,493.36,82.54,579.58
2024-10-11,38.78,104.3,497.5,82.5,584.32
2024-10-14,39.32,101.5,490.85,82.54,579.78
2024-10-15,39.32,101.53,490.91,82.59,582.3
2024-10-16,39.28,101.69,491.25,82.52,582.35
2024-10-17,39.06,102.93,494.47,82.59,584.59
2024-10-18,38.99,103.32,495.42,82.47,583.63
2024-10-21,38.96,103.52,495.96,82.46,583.32
2024-10-22,39.57,100.32,488.36,82.41,577.99
2024-10-23,39.26,101.93,492.32,82.45,579.24
2024-10-24,39.05,103.1,495.32,82.42,579.04
2024-10-25,39.05,103.14,495.4,82.38,580.83
2024-10-28,38.68,105.09,500.16,82.41,581.77
2024-10-29,38.98,103.5,496.38,82.34,580.01
2024-10-30,39.97,98.28,483.85,82.36,568.64
2024-10-31,39.72,99.65,487.43,82.05,571.04
2024-11-01,39.84,99.03,486.01,82.11,569.81
2024-11-04,39.34,101.56,492.21,82.09,576.7
2024-11-05,38.26,107.08,505.58,81.99,591.04
2024-11-06,37.68,110.45,513.54,82.13,595.61
2024-11-07,37.67,110.6,514.14,82.07,598.19
2024-11-08,37.7,110.46,513.84,82.01,598.76
2024-11-11,37.77,110.07,512.91,81.93,596.9
2024-11-12,37.82,109.76,512.25,82.05,597.19
2024-11-13,38.11,108.18,508.69,81.93,593.35
2024-11-14,39.05,102.95,496.57,82.02,585.75
2024-11-15,38.77,104.42,500.02,82.08,588.15
2024-11-18,38.5,105.81,503.46,82.08,590.3
2024-11-19,38.55,105.68,503.17,82.04,590.5
2024-11-20,38.41,106.45,504.98,82.02,593.67
2024-11-21,38.37,106.72,505.79,82.01,595.51
2024-11-22,38.32,107.05,506.59,82.17,597.53
2024-11-25,38.12,108.17,509.31,82.17,600.65
2024-11-26,38.44,106.45,505.3,82.22,598.83
2024-11-27,38.14,108.21,509.74,82.32,602.55
2024-11-29,37.72,110.57,515.29,82.05,603.63
2024-12-02,37.61,111.27,516.87,82.06,603.91
2024-12-03,37.17,113.98,523.26,82.15,607.66
2024-12-04,37.27,113.35,521.81,82.15,606.66
2024-12-05,36.97,115.33,526.48,82.23,607.81
2024-12-06,37.27,113.48,522.38,82.2,604.68
2024-12-09,37.41,112.65,520.6,82.19,602.8
2024-12-10,36.73,116.71,529.92,82.17,607.46
2024-12-11,36.99,115.18,526.5,82.13,604.33
2024-12-12,36.73,116.88,530.53,82.09,604.21
2024-12-13,36.2,120.25,538.17,82.1,606.79
2024-12-16,36.36,119.18,535.8,82.11,604.29
2024-12-17,37.68,110.58,516.47,81.68,586.28
2024-12-18,37.87,109.51,514.17,81.77,586.1
2024-12-19,37.54,111.45,518.66,81.78,591.15
2024-12-20,36.51,113.48,522.87,81.73,594.69
2024-12-23,36.04,116.54,529.96,81.77,601.3
2024-12-24,36.07,116.33,529.6,81.79,601.34
2024-12-26,36.58,113.16,522.56,81.81,595.01
2024-12-27,37.08,110.13,515.61,81.93,588.22
2024-12-30,37.4,108.24,511.23,81.98,586.08
2024-12-31,37.49,107.76,510.23,81.96,584.64
2025-01-02,36.9,111.28,518.58,81.96,591.95
2025-01-03,36.47,113.81,524.54,81.98,595.36
2025-01-06,37.14,109.71,515.18,81.93,588.63
2025-01-07,37.13,109.73,515.27,81.98,589.49
2025-01-08,37.74,106.23,507.19,81.83,580.49
2025-01-10,37.88,105.57,505.56,81.85,581.39
2025-01-13,37.92,105.32,505.08,81.87,582.19
2025-01-14,37.07,110.08,516.7,82.05,592.78
2025-01-15,37.32,108.61,513.08,82.1,591.64
2025-01-16,36.72,112.19,521.74,82.08,597.58
2025-01-17,36.51,113.4,524.8,82.11,603.05
2025-01-21,36.05,116.36,531.51,82.09,606.44
2025-01-22,35.98,116.87,532.64,82.09,609.75
2025-01-23,36.22,115.49,529.63,82.14,607.97
2025-01-24,37.29,108.66,514.21,82.26,599.37
2025-01-27,36.73,111.93,521.81,82.28,604.52
2025-01-28,36.8,111.48,520.83,82.23,601.81
2025-01-29,36.65,112.41,523.05,82.28,605.04
2025-01-30,36.74,112.01,522.29,82.29,601.82
2025-01-31,37.03,110.23,518.11,81.96,597.77
2025-02-03,36.58,112.92,524.47,82.04,601.78
2025-02-04,36.44,113.91,526.85,82.09,604.22
2025-02-05,36.24,115.06,529.6,82.06,606.32
2025-02-06,36.73,112.15,522.92,81.97,600.77
2025-02-07,36.3,114.79,529.25,82.01,604.85
2025-02-10,36.39,114.25,527.99,81.99,605.31
2025-02-11,36.37,114.38,528.3,81.88,603.36
2025-02-12,35.85,117.64,535.9,81.99,609.73
2025-02-13,35.74,118.54,538.15,82.1,609.7
2025-02-14,35.66,119.06,539.37,82.03,611.49
2025-02-18,35.67,119.12,539.52,82.09,612.93
2025-02-19,35.82,118.06,537.23,82.1,610.38
2025-02-20,36.59,113.14,526.08,82.24,599.94
2025-02-21,37.03,110.41,519.87,82.3,597.21
2025-02-24,37.5,107.61,513.32,82.41,594.24
2025-02-25,37.43,108.1,514.56,82.44,594.54
2025-02-26,38.46,102.14,500.27,82.47,585.05
2025-02-27,37.88,105.29,508.17,82.62,594.18
2025-02-28,38.69,100.79,497.05,82.42,583.77
2025-03-03,38.85,100.05,495.55,82.43,576.86
2025-03-04,38.34,102.67,502.01,82.34,583.06
2025-03-05,39.4,97.02,488.2,82.39,572.71
2025-03-06,39.14,98.36,491.79,82.38,575.92
2025-03-07,40.63,90.91,472.73,82.53,560.58
2025-03-10,40.77,90.25,471.6,82.48,555.92
2025-03-11,40.31,92.33,476.92,82.42,558.87
2025-03-12,41.05,88.95,468.34,82.48,551.42
2025-03-13,40.09,93.19,479.66,82.42,562.81
2025-03-14,39.83,94.39,482.77,82.39,567.15
2025-03-17,40.52,91.2,474.54,82.39,561.02
2025-03-18,40.01,93.52,480.89,82.51,567.13
2025-03-19,40.14,92.9,479.26,82.53,565.49
2025-03-20,40.0,93.56,480.84,82.58,563.98
2025-03-21,39.18,97.5,490.66,82.47,574.08
2025-03-24,38.96,98.66,493.46,82.5,575.46
2025-03-25,39.32,95.01,484.38,82.48,568.59
2025-03-26,39.56,93.88,481.62,82.52,567.08
2025-03-27,40.62,88.94,468.94,82.67,555.66
2025-03-28,40.63,88.88,468.92,82.73,559.39
2025-03-31,40.32,90.27,472.7,82.48,560.97
2025-04-01,40.02,91.59,476.15,82.42,564.52
2025-04-02,42.18,81.8,450.66,82.73,536.7
2025-04-03,44.78,71.81,422.67,82.68,505.28
2025-04-04,44.73,72.02,423.69,82.69,504.38
2025-04-07,45.55,69.34,416.06,82.64,496.48
2025-04-08,40.18,85.63,466.0,82.59,548.62
2025-04-09,41.8,78.63,446.18,82.58,524.58
2025-04-10,41.08,81.41,454.4,82.43,533.94
2025-04-11,40.81,82.54,457.48,82.61,539.12
2025-04-14,40.76,82.73,457.99,82.61,537.61
2025-04-15,41.99,77.76,444.18,82.72,525.66
2025-04-16,42.04,77.64,444.1,82.75,526.41
2025-04-17,43.07,73.84,433.11,82.7,513.88
2025-04-21,41.97,77.61,444.48,82.73,527.25
2025-04-22,41.05,81.06,454.56,82.67,535.42
2025-04-23,39.89,85.67,467.35,82.77,546.69
2025-04-24,39.47,87.56,472.56,82.84,550.64
2025-04-25,39.47,87.52,472.41,82.96,550.85
2025-04-28,39.23,88.6,475.53,83.01,554.32
2025-04-29,39.24,88.58,475.47,83.12,554.54
2025-04-30,38.77,90.75,481.68,82.69,558.47
2025-05-01,38.19,93.54,488.83,82.53,566.76
2025-05-02,38.42,92.44,485.93,82.52,563.51
2025-05-05,38.78,90.74,481.41,82.59,558.8
2025-05-06,38.63,91.42,483.3,82.62,561.15
2025-05-07,38.25,93.24,488.29,82.45,565.06
2025-05-08,38.29,93.08,487.97,82.49,564.34
2025-05-09,36.76,100.66,507.85,82.34,582.99
2025-05-12,36.19,103.69,515.59,82.32,586.84
2025-05-13,35.99,104.93,518.68,82.26,587.59
2025-05-14,35.96,105.16,519.25,82.42,590.46
2025-05-15,35.82,106.06,521.51,82.4,594.2
2025-05-16,35.8,106.21,522.01,82.43,594.85
2025-05-19,35.93,105.45,520.27,82.44,592.85
2025-05-20,36.43,102.52,513.04,82.39,582.86
2025-05-21,36.36,102.9,514.0,82.44,583.09
2025-05-22,36.73,100.94,509.24,82.49,579.11
2025-05-23,35.89,105.63,521.22,82.52,591.15
2025-05-27,36.04,104.73,518.91,82.46,587.73
2025-05-28,35.99,105.11,519.93,82.55,590.05
2025-05-29,36.06,104.73,519.11,82.65,589.39
2025-05-30,35.78,106.34,523.21,82.31,592.71
2025-06-02,35.5,108.03,527.3,82.29,596.09
2025-06-03,35.42,108.59,528.77,82.44,595.93
2025-06-04,35.71,106.89,524.79,82.35,593.05
2025-06-05,35.37,108.95,529.92,82.21,599.14
2025-06-06,35.32,109.25,530.7,82.27,599.68
2025-06-09,35.09,110.71,534.21,82.27,603.08
2025-06-10,35.23,109.94,532.41,82.4,601.36
2025-06-11,35.16,110.44,533.66,82.47,603.75
2025-06-12,35.62,107.61,526.96,82.41,597.0
2025-06-13,35.12,110.57,534.29,82.4,602.68
2025-06-16,35.49,108.37,529.08,82.44,597.53
2025-06-17,35.5,108.32,528.99,82.48,597.44
2025-06-18,35.68,107.35,526.83,82.54,594.28
2025-06-20,35.3,109.59,531.65,82.65,600.15
2025-06-23,34.77,112.91,539.78,82.715,606.78
2025-06-24,34.29,113.33,541.16,82.73,607.12
2025-06-25,33.97,115.47,546.22,82.83,611.87
2025-06-26,33.87,116.23,548.09,82.8,614.91
2025-06-27,33.66,117.71,551.64,82.86,617.85
2025-06-30,33.96,115.66,546.99,82.51,617.65
2025-07-01,33.71,117.29,550.8,82.5,620.45
2025-07-02,33.41,119.49,556.22,82.41,625.34
2025-07-03,33.68,117.7,552.03,82.39,620.68
2025-07-07,33.68,117.79,552.34,82.4,620.34
2025-07-08,33.43,119.45,556.25,82.47,624.06
2025-07-09,33.48,119.07,555.45,82.47,625.82
2025-07-10,33.59,118.5,554.2,82.45,623.62
2025-07-11,33.47,119.31,556.21,82.46,624.81
2025-07-14,33.45,119.5,556.72,82.375,622.14
2025-07-15,33.41,119.76,557.29,82.49,624.22
2025-07-16,33.14,121.68,561.8,82.46,628.04
2025-07-17,33.21,121.37,561.26,82.53,627.58
2025-07-18,33.05,122.62,564.17,82.58,628.77
2025-07-21,33.22,121.33,561.25,82.64,628.86
2025-07-22,33.09,122.42,563.81,82.57,634.21
2025-07-23,33.02,122.96,565.01,82.5,634.42
2025-07-24,32.96,123.45,566.37,82.55,637.1
2025-07-25,32.87,124.23,568.14,82.535,636.94
2025-07-28,32.93,123.86,567.26,82.61,635.26
2025-07-29,32.88,124.15,568.02,82.52,634.46
2025-07-30,33.07,122.77,565.01,82.52,632.08
2025-07-31,33.74,117.87,553.88,82.66,621.72
2025-08-01,33.13,122.2,564.1,82.68,631.17
2025-08-04,33.36,120.51,560.27,82.65,627.97
2025-08-05,32.95,123.54,567.32,82.68,632.78
2025-08-06,32.85,124.37,569.24,82.64,632.25
2025-08-07,32.57,126.62,574.55,82.62,637.18
2025-08-08,32.67,125.8,572.85,82.62,635.92
2025-08-11,32.25,129.0,580.05,82.68,642.69
2025-08-12,32.24,129.1,580.34,82.79,644.89
2025-08-13,32.29,128.87,579.89,82.7,644.95
2025-08-14,32.45,127.66,577.34,82.67,643.44
2025-08-15,32.46,127.58,577.11,82.67,643.3
2025-08-18,32.91,124.08,569.28,82.71,639.81
2025-08-19,33.11,122.57,565.9,82.74,638.11
2025-08-20,33.27,121.45,563.28,82.67,635.55
2025-08-21,32.77,125.14,571.97,82.85,645.31
