Date,AAPL,AMD,AMGN,AMZN,AVGO,CSCO,GD,GOOGL,INTC,META,MSFT,MSTR,NFLX,NOC,NVDA,PEP,RTX,SBUX,SOXL,SOXS,SPXL,TECL,TMUS,TNA,TSLA,UVXY,VIXM,VIXY
2015-01-13,24.393,2.63,114.7211,14.6635,7.838,20.1591,109.0358,25.1457,27.8888,75.8638,39.3144,158.7,46.32,128.1306,0.4737,70.8536,55.4936,32.6976,119.74,14.79,81.66,130.46,28.8105,75.14,12.846,30.77,66.99,23.35
2015-01-14,23.731,2.52,112.3255,14.3475,7.681,19.7909,109.3216,25.0503,27.766,73.646,38.9038,153.66,46.2514,128.299,0.4703,70.8536,55.4936,32.3561,116.82,15.14,79.42,125.76,28.4305,71.1,12.7913,32.54,67.0,24.03
2015-01-15,23.5466,2.39,117.1388,14.537,7.8706,19.9858,110.4012,25.3708,27.9655,74.7698,39.5539,157.89,48.1914,129.1583,0.479,71.308,56.7794,32.7749,120.81,14.61,82.41,129.71,28.3915,74.61,12.8713,31.25,66.98,23.57
2015-01-16,24.1531,2.24,116.5251,14.472,7.9502,20.2674,109.6232,25.345,27.6893,75.824,39.6822,159.98,49.8286,129.4952,0.4804,71.4692,57.4539,33.0229,124.63,14.16,82.97,132.46,28.7812,73.79,12.7953,30.68,67.05,23.37
2015-01-20,24.3375,2.45,116.3625,14.8625,7.9888,20.1013,110.2583,25.8644,27.9885,76.3213,39.2802,158.9,58.4686,129.9248,0.4871,71.3886,58.1872,33.0514,128.72,13.71,84.26,132.68,29.3074,72.98,13.1047,27.89,66.17,22.23
2015-01-21,24.9706,2.47,117.9817,15.516,7.9752,20.5779,112.1001,26.7048,28.3184,77.2263,40.3152,163.58,61.2057,131.8285,0.4955,72.488,58.8813,33.6409,131.14,13.45,87.98,139.33,29.7166,77.4,13.4413,24.17,63.8,20.81
2015-01-22,25.0995,2.45,118.1591,15.6195,8.1101,20.3685,112.1874,26.936,27.9655,77.4054,40.358,165.21,62.4943,131.5674,0.497,72.2168,58.6516,35.869,130.0,13.57,86.51,139.73,29.3853,77.29,13.4193,25.42,64.72,21.33
2015-01-23,25.1261,2.61,118.1,15.483,8.0912,20.1952,111.1871,26.676,27.4745,77.0772,40.2126,168.3,63.7943,131.0199,0.4948,72.3341,58.0503,35.8283,131.35,13.47,87.19,137.78,29.8725,79.48,13.77,23.11,63.74,20.37
2015-01-26,24.2464,2.7,117.4789,15.3375,7.9441,19.4226,108.9167,25.9041,26.2316,75.3665,36.4915,161.45,64.8814,128.8298,0.4711,70.8902,58.2508,35.9178,123.8,14.2,83.69,125.61,29.8725,78.33,13.732,25.04,64.46,21.27
2015-01-27,25.6171,2.63,114.3366,15.1955,7.96,19.3576,108.2816,25.4688,25.917,75.824,35.2341,159.03,63.2086,128.1727,0.4634,70.1573,57.1557,35.6047,121.95,14.41,80.42,125.0,29.3171,74.44,13.2913,29.18,67.72,23.04
2015-01-28,26.4146,2.61,115.6157,15.589,8.076,19.6537,106.7574,25.5085,26.2469,77.5744,35.9355,161.88,63.4,133.0331,0.4747,70.3845,56.926,36.2065,122.3,14.37,82.68,128.5,28.791,77.48,13.68,27.12,65.68,22.3
2015-01-29,26.0281,2.57,112.5769,17.7265,7.7993,19.0399,105.7492,26.7173,25.3493,75.4958,34.5583,161.6,63.1143,132.2075,0.4607,68.7354,56.1096,35.5885,114.78,15.16,79.59,124.1,29.4048,72.49,13.5733,32.39,68.59,24.53
2015-01-30,26.3547,2.67,112.7544,18.2235,7.7644,19.3721,108.0593,26.4514,25.8173,74.5808,35.3111,165.01,63.01,134.0945,0.4708,69.8714,56.9895,35.7755,115.83,15.11,82.43,127.54,29.5607,74.28,14.0627,29.03,66.72,23.2
2015-02-02,26.3591,2.76,112.5547,18.1775,7.8236,19.5815,110.3059,26.506,25.8556,74.9886,35.5848,167.5,65.2743,135.1811,0.4826,70.5091,58.1188,36.1101,122.08,14.26,85.99,131.98,30.0966,78.29,14.5573,26.25,65.66,22.09
2015-02-03,26.5613,2.85,111.978,18.2375,7.9448,19.271,109.9725,26.1482,25.9638,75.2173,35.7901,168.96,64.1014,136.3267,0.4838,70.8023,57.581,36.1958,123.54,14.12,85.06,132.62,29.9602,77.44,14.57,27.77,66.19,22.66
2015-02-04,26.7508,3.31,113.3902,18.6945,8.051,19.6826,110.0995,26.3336,26.2265,75.1975,36.3119,174.22,64.13,137.3291,0.4917,70.8096,58.7151,36.5794,127.09,13.69,87.7,136.2,30.4083,80.43,14.7327,25.64,65.73,21.87
2015-02-05,26.5256,3.03,111.941,18.714,7.9403,19.6681,110.5758,26.5349,25.732,74.0637,36.2777,175.16,63.48,136.6636,0.4895,70.8829,58.5685,36.3182,125.0,13.94,86.84,135.07,30.5058,80.16,14.4907,27.86,67.35,22.82
2015-02-06,26.7018,3.04,110.9133,18.528,7.7508,19.5815,108.7103,26.3062,25.4461,74.0339,36.2349,175.33,63.2957,137.2786,0.4891,70.3405,58.329,36.2448,120.91,14.35,85.71,134.5,30.2817,78.27,14.4987,28.16,67.81,22.95
2015-02-09,27.2148,3.04,113.4033,18.65,8.1147,19.8486,109.6788,26.847,26.0411,74.7798,36.4402,177.83,64.85,138.8959,0.5027,71.8211,58.3681,37.2078,133.16,12.93,88.42,140.22,30.496,79.72,14.4193,25.98,67.04,22.04
2015-02-10,27.8526,3.07,113.8047,18.757,8.1829,19.4443,108.9247,26.7396,25.9252,76.0925,36.252,178.06,64.9843,140.0751,0.4994,73.5875,58.3337,37.0487,134.5,12.76,88.63,141.92,30.4571,79.44,14.1867,26.26,66.86,22.17
2015-02-11,28.205,3.12,113.8567,18.8585,8.3163,21.271,109.6708,27.1377,26.3734,75.8141,36.8594,178.75,65.2471,140.9175,0.5351,73.4922,58.776,37.473,140.99,12.18,91.1,147.95,30.7786,82.07,13.5253,23.2,64.69,20.84
2015-02-12,28.3433,3.15,114.0797,19.0915,8.3504,21.2494,109.2422,27.3937,26.5511,75.3268,37.5266,181.24,66.5857,140.7911,0.5354,72.6566,59.5919,37.371,144.09,11.88,92.33,150.75,30.9345,83.54,13.5847,22.6,64.12,20.59
2015-02-13,28.5106,3.11,114.6446,18.7715,8.405,21.1627,109.5915,27.088,26.8447,75.1875,37.5438,179.66,67.1371,141.1787,0.5371,72.0923,59.6263,37.5547,145.43,11.79,92.73,150.78,30.9442,84.24,13.6233,22.73,64.33,20.66
2015-02-17,28.7091,3.08,115.7893,18.6685,8.3391,21.2927,110.0757,26.9707,26.4815,76.2915,37.5008,179.66,67.8657,141.2461,0.5308,72.8032,59.9555,37.9505,144.19,11.89,92.76,151.28,30.2037,84.46,13.6307,22.33,63.98,20.48
2015-02-18,28.6489,3.06,115.99,18.95,8.4073,21.1627,110.7505,27.1596,26.4352,78.9867,37.4749,179.62,67.8,143.3099,0.5323,72.3561,60.4077,38.0199,145.32,11.79,92.59,152.63,31.0319,84.7,14.114,21.35,64.11,20.02
2015-02-19,28.8831,3.06,117.1867,19.183,8.4952,21.3793,112.9177,26.9285,26.5897,79.4641,37.785,179.55,68.3143,145.0535,0.5361,72.6053,60.9975,38.1586,147.91,11.5,94.21,155.21,31.1293,85.26,14.474,19.8,63.11,19.3
2015-02-20,29.6637,3.06,117.7515,19.007,8.5551,21.3938,112.1397,26.5905,26.0874,78.4098,38.0349,177.39,67.4057,143.6383,0.5318,72.8912,60.8058,38.1872,144.97,11.79,94.17,155.75,30.5545,85.59,13.8227,19.95,63.57,19.37
2015-02-23,29.4786,3.11,116.9711,18.9295,8.5801,21.3938,112.4732,26.7719,26.5897,78.022,37.9832,177.33,67.84,143.3604,0.5374,72.9864,60.8402,38.1341,151.1,11.31,94.94,156.78,30.7786,85.81,13.6073,18.27,61.4,18.56
2015-02-24,28.7247,3.1,117.4988,19.2685,8.5422,21.2927,111.2507,27.2034,26.2343,79.1259,37.897,179.3,68.3329,142.0631,0.5333,72.9278,60.6338,38.4646,148.31,11.5,94.68,154.15,31.3632,86.12,13.584,18.49,60.69,18.69
2015-02-25,29.0882,3.08,118.1604,19.24,9.7984,21.5959,110.687,27.7978,26.0024,79.9713,37.9573,179.51,69.0043,140.6759,0.5348,72.6126,60.2897,38.583,151.32,11.28,94.33,157.32,31.6457,87.01,13.8127,18.06,62.09,18.47
2015-02-26,28.6511,3.11,117.2313,19.008,9.6748,21.3071,110.171,27.9638,25.6934,78.5391,37.7764,178.34,67.8443,140.1684,0.5314,72.5467,59.9162,38.1504,150.23,11.36,93.37,155.28,32.1816,85.63,13.556,17.85,60.99,18.35
2015-02-27,28.7916,3.21,118.6509,19.283,9.781,21.7981,110.9807,28.5796,26.3193,79.3149,37.8023,179.59,68.6071,141.3442,0.5444,72.5613,60.5453,38.4524,162.71,10.4,95.13,159.3,32.1134,87.65,13.1553,16.67,59.89,17.76
2015-03-02,28.8518,3.14,117.8556,19.2305,9.7203,21.3288,108.8294,28.767,26.3502,79.1657,37.2854,179.19,67.8157,138.409,0.5343,72.1216,59.813,38.3586,153.49,10.99,93.94,155.89,31.9185,86.09,13.304,17.37,60.18,18.13
2015-03-03,28.6689,3.05,118.3238,19.136,9.8098,21.1772,108.1626,28.7441,26.3656,80.4586,37.0958,174.68,67.11,138.6628,0.5403,71.8375,59.4886,37.975,153.06,10.94,92.78,153.71,31.8406,85.29,13.496,17.32,60.14,18.08
2015-03-04,28.1939,2.98,118.6287,19.3915,9.8985,21.1555,108.3054,28.8982,26.0643,80.7669,37.1389,170.3,66.8071,138.1129,0.5507,71.7416,59.3658,38.2076,153.2,10.99,93.02,153.31,31.9575,85.95,13.3753,16.88,59.79,17.86
2015-03-05,28.2363,2.92,115.1203,19.0045,9.6953,20.8883,106.8527,28.4742,25.647,79.5735,36.4928,161.72,64.8743,135.6853,0.5432,70.9594,58.6974,37.6322,148.58,11.36,89.11,147.72,31.8796,82.67,12.9253,18.36,60.93,18.65
2015-03-06,28.3567,2.93,115.2169,18.928,9.6369,21.1988,107.9006,28.5339,25.2838,79.0066,36.9149,164.86,63.6614,136.4128,0.5447,70.8636,59.8376,37.9668,149.88,11.21,90.21,149.73,32.1719,83.7,12.7253,17.84,59.99,18.39
2015-03-09,27.7701,2.92,114.154,18.4755,9.4853,20.6934,105.3364,27.8256,24.4956,77.1269,36.2085,161.04,62.1514,133.9344,0.5541,69.6756,57.6997,37.6159,141.42,11.84,85.83,140.79,31.5288,80.88,12.688,18.99,61.74,18.96
2015-03-10,27.2638,2.84,113.5,18.3185,9.4504,20.4046,105.0268,27.6189,24.9824,77.1468,36.1654,160.21,62.8843,133.6721,0.5512,69.0853,58.1617,37.3057,142.41,11.75,85.19,137.78,31.2852,82.36,12.916,19.83,62.51,19.4
2015-03-11,27.7567,2.76,114.652,18.712,9.5611,20.3901,106.1144,27.8912,23.8002,78.4994,35.3384,163.03,64.0457,135.3385,0.5461,70.62,59.5869,38.1056,142.43,11.78,88.5,140.54,31.3242,86.31,12.738,17.49,60.66,18.27
2015-03-12,27.5649,2.75,114.6595,18.529,9.4762,20.1735,104.9395,27.4852,23.9006,77.6242,35.6485,164.26,62.6286,133.2746,0.5468,69.5944,58.3582,38.0688,145.37,11.52,86.8,138.14,31.217,85.49,12.5787,18.25,61.6,18.67
2015-03-13,27.8682,2.76,121.1781,18.6675,9.8454,20.4335,107.1464,27.9146,23.8233,77.644,35.8036,168.41,60.2814,136.472,0.5533,70.4282,59.0119,38.379,151.77,11.0,90.35,142.97,31.636,86.95,13.0467,17.4,60.61,18.25
2015-03-16,28.3344,2.77,121.2078,18.596,9.787,20.3252,106.4796,27.7143,23.6379,78.927,35.9242,169.96,59.7886,136.3197,0.5601,69.4542,58.9087,38.5177,148.53,11.24,89.48,143.24,31.8308,87.59,12.982,17.22,60.83,18.14
2015-03-17,28.6533,2.75,123.7871,18.757,9.9178,20.3252,108.0593,28.1392,23.8697,80.4686,36.6134,173.24,60.4457,137.7408,0.5509,69.8305,59.1299,39.1094,151.8,10.98,92.7,148.5,32.016,89.71,13.3807,15.71,59.67,17.35
2015-03-18,28.437,2.74,125.6973,18.662,10.0395,20.4046,107.3925,28.0155,23.7538,82.2985,36.4325,173.78,60.7443,137.4701,0.5594,69.4321,58.6728,39.8929,152.91,10.91,91.35,147.79,32.3472,90.3,13.0433,15.73,60.44,17.37
2015-03-19,28.0801,2.8,126.4332,18.9245,10.1345,20.5346,107.4957,28.0791,24.1943,83.3428,36.9408,174.76,61.1857,137.5547,0.5654,70.347,58.7121,39.7705,159.62,10.42,93.79,150.01,32.2888,92.59,13.2053,15.25,60.76,17.1
2015-03-20,28.3723,2.84,123.7871,18.7555,10.2219,20.5129,107.8688,28.1,24.1093,83.9693,36.9235,174.35,60.7143,137.6393,0.5471,70.7234,58.3288,39.7338,155.09,10.68,93.28,150.33,32.2985,92.39,13.3087,14.69,60.21,16.77
2015-03-23,28.2563,2.79,123.3931,18.7045,10.1216,20.2169,107.329,28.7048,23.7924,84.8445,36.958,172.5,62.6114,137.1063,0.5396,70.7307,58.4467,39.9582,151.26,10.99,91.64,148.81,32.1329,92.35,13.448,14.56,60.29,16.7
2015-03-24,27.5181,2.63,119.3868,18.548,9.4608,19.827,106.1858,28.181,23.097,82.4676,35.7175,166.96,60.25,134.6534,0.5068,70.288,57.2377,39.0808,130.47,12.55,87.68,137.57,31.5093,85.9,12.9533,15.83,61.34,17.46
2015-03-25,27.7099,2.65,119.3347,18.3675,9.4821,19.5598,106.7971,28.014,23.2438,82.5571,35.5021,169.54,59.7514,134.7549,0.5052,70.561,57.0312,38.7993,125.09,13.05,87.04,137.68,31.6262,85.54,12.694,15.62,61.68,17.3
2015-03-26,27.4891,2.72,120.8511,18.528,9.7482,19.5887,107.202,27.7113,24.7274,82.8455,35.2953,170.13,59.2529,135.7445,0.515,70.7971,57.4539,38.7952,135.51,11.92,87.56,138.18,31.5483,87.05,12.3333,15.25,61.01,17.12
2015-03-27,28.185,2.7,122.1295,18.7295,9.9262,19.9641,109.1628,27.8897,24.3102,82.746,35.2867,170.91,60.3671,137.6054,0.5172,71.2177,58.4025,39.1665,140.83,11.46,90.8,142.97,31.4703,90.56,12.7047,14.31,60.65,16.59
2015-03-30,27.7523,2.68,118.8144,18.605,9.6547,20.0296,107.7497,27.5697,24.1633,81.7714,35.0283,169.19,59.5271,136.1506,0.5042,70.5536,57.6014,38.6442,136.04,11.81,88.44,139.07,30.876,89.8,12.5847,15.03,61.09,17.0
2015-03-31,27.7121,2.69,116.7704,18.513,9.5521,19.8259,106.3605,27.3107,23.8079,81.2244,35.0799,169.16,59.0171,135.8037,0.5061,70.1625,56.9723,37.9587,133.48,12.06,87.58,137.89,30.8273,89.71,12.506,15.0,61.61,17.0
2015-04-01,27.9508,2.69,115.8636,18.6125,9.5057,19.7386,106.162,26.9041,23.8079,81.115,34.7095,169.52,59.1543,136.7173,0.5073,70.6053,57.567,38.5177,132.14,12.15,88.29,138.55,32.1134,90.28,12.7333,14.41,61.43,16.66
2015-04-02,28.4035,2.7,115.4176,18.852,9.5673,19.8041,107.5751,27.0354,23.9856,81.9902,35.795,170.02,60.33,137.6731,0.522,71.1882,57.9258,38.5707,134.23,12.0,90.16,141.55,32.2303,91.5,13.54,13.81,60.3,16.27
2015-04-06,28.1047,2.7,116.9042,18.7205,9.5536,19.9278,107.1702,27.0806,24.1556,81.8708,35.7778,170.28,60.4943,137.8,0.5266,70.9889,57.7439,38.3871,134.37,11.97,89.43,140.71,32.1329,89.68,13.55,13.72,60.03,16.25
2015-04-07,28.0132,2.71,119.1712,19.06,9.6403,20.0442,107.9123,27.2784,24.1943,81.8311,35.683,172.07,63.05,138.8996,0.5305,70.8561,57.9159,38.8605,136.79,11.76,90.34,142.24,31.9283,91.96,13.8447,13.19,59.79,15.93
2015-04-08,28.2273,2.72,120.0334,19.177,9.673,20.1024,108.3432,27.2376,24.1402,81.7217,35.7347,173.99,62.7857,139.2041,0.5427,71.0923,57.9356,39.1421,142.1,11.3,91.6,143.67,31.5483,91.08,14.006,12.32,59.35,15.42
2015-04-09,28.3478,2.76,121.4382,19.1325,9.6426,20.4007,108.4469,27.2635,24.6733,81.5924,35.9415,175.99,64.9386,139.8639,0.5483,70.9816,58.2206,39.3134,143.69,11.11,93.0,145.04,31.2365,92.31,14.06,11.21,57.69,14.72
2015-04-10,28.292,2.78,120.7767,19.118,9.5308,20.357,107.5373,27.2685,24.5188,82.5571,35.9759,171.96,67.8114,138.3667,0.5432,70.4872,57.7046,39.5828,141.17,11.36,91.74,143.86,30.6812,92.58,13.9853,11.81,58.46,15.11
2015-04-13,28.1693,2.67,120.8363,19.2555,9.4266,20.2333,106.2047,26.8281,24.3333,83.0643,35.8811,171.12,68.3871,138.0791,0.5386,71.1956,57.8422,39.4195,136.79,11.7,92.25,142.29,31.0514,92.47,13.8307,11.53,58.77,14.95
2015-04-14,28.2764,2.7,122.9917,19.1725,9.5726,20.5535,105.8057,26.8907,25.3688,82.2587,36.4066,173.39,67.9229,138.0791,0.5451,71.2989,57.9307,39.289,143.8,11.12,93.55,145.92,31.1878,94.56,13.8553,11.03,58.2337,14.62
2015-04-15,28.1404,2.87,124.0324,19.302,9.5293,20.8081,106.2446,27.014,25.3997,81.8609,36.3205,173.35,80.2929,138.1975,0.5418,71.1661,57.739,39.3787,141.69,11.25,93.4,144.59,31.2365,94.22,13.78,10.6,57.98,14.32
2015-04-16,27.8236,2.58,121.5869,18.778,9.2647,20.3134,104.7445,26.4782,25.0906,80.3392,35.8553,170.65,81.65,135.4739,0.5348,70.6938,56.5742,38.8646,135.71,11.74,90.19,138.37,31.2657,89.68,13.786,11.32,59.04,14.81
2015-04-17,28.4593,2.49,123.3634,19.4755,9.3544,20.7208,106.3484,27.0642,25.2915,82.6366,36.9666,171.22,81.0557,137.6139,0.5321,71.2029,57.2622,39.1502,139.13,11.44,92.61,145.53,31.8503,92.18,13.6847,10.54,58.1,14.31
2015-04-20,28.3054,2.35,125.2142,19.559,9.3597,20.8736,106.2366,26.9842,25.0597,83.1638,36.734,175.39,80.0629,137.4447,0.5314,71.4095,57.4785,39.4767,142.17,11.19,92.31,145.07,32.4934,91.91,13.9607,10.53,57.94,14.31
2015-04-21,28.6868,2.28,125.6899,19.49,9.7247,20.8227,106.6915,27.2953,25.2684,84.1682,37.0355,176.32,79.6686,137.0979,0.5374,71.7785,57.4834,39.4522,147.86,10.74,93.72,149.55,33.2144,92.38,14.6293,10.33,57.77,14.16
2015-04-22,28.921,2.33,125.7419,19.4995,9.4335,20.8663,105.9654,27.7068,24.9979,81.9604,37.3371,176.63,79.8657,137.7323,0.5353,70.6348,57.6308,40.3418,141.32,11.22,94.34,151.64,33.5554,93.55,14.5733,10.11,57.42,14.03
2015-04-23,29.057,2.3,124.8054,22.255,9.086,20.9682,107.0027,28.512,24.7893,81.0852,41.2396,175.09,79.7714,136.8441,0.5307,70.2216,57.0902,42.3087,134.21,11.79,95.04,155.18,33.4287,92.74,14.562,9.92,57.4,13.89
2015-04-24,29.5856,2.34,120.695,21.928,9.1354,21.0191,106.5718,28.1373,25.1138,81.4631,41.3774,173.56,80.8686,135.4485,0.5348,69.7198,56.8838,41.517,135.43,11.66,93.8,156.9,33.1851,89.61,15.4367,10.51,58.1356,14.29
2015-04-27,29.1195,2.31,120.7767,21.4655,8.9301,21.3319,106.5079,28.0503,25.5156,80.2398,42.3509,169.7,80.4371,135.7699,0.5374,69.6682,57.0509,41.3048,135.78,11.64,94.66,158.29,33.0975,91.06,15.3653,9.765,57.4699,13.81
2015-04-28,28.6913,2.28,119.6544,21.4685,8.8982,21.1355,110.5375,27.9022,25.4152,80.0309,42.2648,187.07,80.4071,134.6111,0.5333,69.6387,56.7069,41.3375,133.5,11.85,93.54,156.17,33.7308,88.3,15.4967,10.26,57.55,14.14
2015-04-29,27.9129,2.26,117.3725,21.089,8.8868,20.9754,109.572,27.2749,25.1524,78.3402,41.903,182.12,79.5,130.2971,0.5348,70.1847,55.9058,40.4642,130.45,12.17,90.76,149.72,33.1657,82.71,15.07,10.82,58.31,14.55
2015-04-30,28.7604,2.31,119.1935,21.1435,9.3369,21.1937,111.8222,27.3937,25.8247,78.559,41.9202,182.68,79.5757,131.9635,0.548,70.5094,56.7364,41.0437,140.62,11.12,93.57,154.86,32.9805,84.1,15.0687,9.77,57.03,13.82
2015-05-01,28.7046,2.31,120.4943,21.152,9.2122,21.2228,112.1892,27.4772,25.8324,78.38,41.5584,181.3,79.2714,131.8113,0.5447,70.7971,57.2328,41.1742,139.93,11.21,94.47,155.23,33.2728,85.06,15.3673,9.81,57.12,13.87
2015-05-04,28.0578,2.28,118.5097,21.0595,8.8799,21.0191,110.0986,26.9901,25.4044,77.1368,41.007,179.0,80.7929,129.6543,0.5307,70.4061,56.5545,40.4537,130.87,11.9,91.15,148.8,32.9318,81.78,15.53,10.44,57.66,14.3
2015-05-05,27.8816,2.29,118.1455,20.955,8.8792,21.0773,109.8194,26.5945,25.0775,77.6739,39.8698,179.35,80.0771,129.6712,0.5324,70.4503,56.5594,40.0608,130.37,11.94,90.1,144.92,32.4447,82.6,15.362,10.8,57.81,14.54
2015-05-06,28.0541,2.32,117.365,21.344,9.3126,20.9609,110.354,26.9404,25.0931,78.0021,40.2317,177.54,80.7486,129.8065,0.5418,70.2068,57.0312,40.4046,134.77,11.57,91.13,147.59,32.4447,83.59,15.7867,10.63,57.42,14.45
2015-05-07,28.5826,2.31,120.6652,21.6845,9.3772,21.2665,113.035,27.2839,25.5289,78.0816,41.1362,180.84,82.0857,132.2172,0.5018,71.2399,58.2059,40.7567,138.63,11.22,94.69,153.53,32.9026,85.37,15.774,9.54,56.56,13.7
2015-05-08,28.2915,2.32,119.7064,21.6425,9.3377,21.2519,111.886,27.1263,25.4433,77.5844,40.8089,181.06,84.2786,132.2511,0.497,71.0923,57.8471,40.5274,138.67,11.21,93.34,151.23,33.0975,85.52,15.966,10.05,57.46,14.07
2015-05-11,28.1907,2.35,118.1975,21.551,9.3483,21.2665,111.2556,26.7759,25.1008,77.0374,40.7916,177.58,83.3771,131.4813,0.5018,70.9816,57.68,40.6994,135.35,11.48,92.48,149.06,33.6723,85.2,16.316,9.97,57.23,14.0
2015-05-12,28.2221,2.37,118.3096,21.3435,9.362,21.3538,110.9285,26.8137,25.4044,78.012,41.0329,177.43,82.8729,131.2952,0.5047,71.1365,58.0012,40.6011,137.56,11.29,92.57,151.2,33.0585,85.1,16.212,9.63,56.8,13.78
2015-05-13,28.8805,2.33,120.9911,21.614,9.6517,21.1355,112.4605,27.2963,25.6612,80.926,41.9719,179.82,83.8357,133.3677,0.5129,72.3097,58.8759,41.3953,142.64,10.88,95.42,158.18,33.2046,87.64,16.2733,9.25,56.45,13.49
2015-05-14,28.8402,2.32,121.275,21.3,9.7224,21.4993,111.7982,27.1616,25.6768,79.9812,41.61,178.8,87.6071,133.6552,0.5131,72.4721,58.5547,41.5918,143.36,10.83,95.74,156.69,33.5164,87.47,16.5893,9.07,56.26,13.35
2015-05-15,29.1582,2.35,122.0816,21.262,9.898,21.6521,111.9339,27.1705,26.0037,80.4387,41.3602,179.1,88.2671,133.6638,0.5124,72.3466,58.5646,41.9029,147.18,10.52,96.64,158.81,33.9354,90.34,16.5833,8.47,55.11,12.94
2015-05-18,29.1314,2.28,122.1713,21.0855,9.844,21.6375,111.7504,27.3003,25.8013,80.1901,41.2562,178.69,88.0686,134.4334,0.5092,72.2729,58.8413,42.0994,145.84,10.61,96.49,157.36,33.5164,90.1,16.476,8.21,54.54,12.74
2015-05-19,29.1291,2.32,122.485,21.193,9.8167,21.5502,111.6706,27.4608,25.9725,80.1105,41.2562,176.45,88.79,135.0171,0.5092,72.081,58.7425,41.7801,36.62,42.28,96.29,39.56,34.3056,90.47,16.29,41.34,54.57,12.77
2015-05-20,29.427,2.28,122.3805,21.5815,9.8532,21.412,112.4046,27.6745,26.1126,80.0409,41.1174,175.38,89.0029,136.3366,0.5056,71.7194,58.866,42.0257,37.21,41.58,97.15,39.96,35.3189,90.24,16.3747,39.07,53.98,12.41
2015-05-21,29.6846,2.28,122.1863,21.3815,10.0851,21.2883,111.4232,27.5607,26.0348,80.1006,40.6665,175.3,88.8386,135.3385,0.5048,71.0259,58.6189,42.1485,37.47,41.22,96.43,39.93,35.7379,89.06,16.5153,39.14,53.91,12.44
2015-05-22,29.0306,2.22,118.7727,21.2735,9.9832,21.0628,110.1066,27.1964,25.7624,78.8972,40.3978,172.79,87.9929,134.0443,0.5017,70.6791,57.7541,41.6245,36.66,42.16,93.46,38.34,37.5598,86.59,16.4973,42.07,54.91,12.9
2015-05-26,29.5726,2.28,119.8408,21.571,10.758,21.3247,112.1573,27.5473,26.2372,80.1105,41.2822,175.31,89.8571,134.7633,0.5286,71.1144,58.1346,42.2386,40.94,37.19,95.96,40.21,37.6572,89.74,16.4953,39.06,54.0,12.43
2015-05-27,29.5143,2.27,117.5328,21.3285,10.8256,21.3538,112.0376,27.5438,26.4707,79.7127,41.1435,176.68,89.5071,136.4296,0.5358,71.6161,58.1594,42.4187,41.05,37.12,95.73,40.14,37.3357,89.55,16.7633,39.92,54.37,12.58
2015-05-28,29.1784,2.28,116.7186,21.4615,11.2583,21.3247,111.8381,27.1035,26.8209,78.7579,40.6319,175.98,89.1514,135.3244,0.5356,71.1513,57.9024,42.5415,41.41,36.77,93.86,39.3,37.8813,87.77,16.72,40.49,54.49,12.66
2015-05-29,29.2366,2.25,117.2937,21.546,11.148,21.2301,111.9099,27.2968,26.3928,79.8519,40.9527,176.14,89.0029,135.9705,0.5416,70.8119,57.8184,42.7544,41.6,36.65,94.41,39.55,37.8911,88.63,16.63,39.73,54.23,12.53
2015-06-01,29.1067,2.3,116.8531,21.5495,10.961,21.1573,112.1892,27.5324,25.8947,80.0011,40.6839,175.88,89.13,136.3191,0.531,70.8709,57.9864,42.3532,40.13,37.89,94.11,39.31,37.6475,89.21,16.5567,40.96,54.72,12.73
2015-06-02,29.1426,2.28,117.3684,21.8295,10.8773,21.1646,112.253,27.599,25.4744,81.9902,40.6232,177.8,88.8086,136.2425,0.5252,70.836,58.5646,42.6725,39.33,38.66,94.86,39.55,37.3455,91.87,16.5993,39.54,54.45,12.51
2015-06-03,28.9723,2.33,118.0855,21.539,10.7359,20.8154,110.8966,27.4201,25.1475,81.6023,40.1983,174.89,89.3486,134.4233,0.5346,69.9737,57.8876,42.345,38.3,39.7,92.68,38.5,38.3295,89.18,16.3947,42.09,55.31,12.93
2015-06-04,28.8133,2.33,117.4581,21.3475,10.9344,20.7936,111.0881,27.3127,24.7817,81.6918,40.0076,180.43,90.46,133.7177,0.5387,69.1636,57.8184,42.7298,38.36,39.59,92.01,38.11,39.2064,90.89,16.6093,40.78,54.96,12.72
2015-06-05,28.623,2.31,116.8755,21.175,10.5405,20.5753,110.3859,27.012,24.3614,80.2299,39.6521,176.87,89.6043,133.1821,0.5264,69.0075,57.4131,42.1895,36.25,41.83,90.3,36.88,38.4659,89.81,17.086,42.47,55.48,12.98
2015-06-08,28.5379,2.29,115.6281,21.274,10.6606,20.5462,110.6572,26.9464,24.3225,80.2299,39.5827,176.78,92.45,133.6581,0.529,69.1784,57.4725,42.1977,36.06,41.97,90.17,36.64,37.7936,88.78,17.0667,41.45,55.4,12.82
2015-06-09,28.8648,2.32,116.1882,21.5385,10.8621,20.8518,112.9393,27.4653,24.7662,81.7117,40.4151,181.76,95.8714,134.7973,0.5196,69.6392,58.0655,43.1392,37.41,40.32,93.48,38.19,37.667,92.09,16.7133,37.89,54.44,12.27
2015-06-10,28.7999,2.32,117.9884,21.6485,10.796,20.9973,113.5058,27.338,24.7895,81.3835,40.2677,180.64,95.0943,136.6761,0.5252,69.9366,58.4707,42.9755,37.39,40.39,94.36,38.31,37.1409,92.82,16.7607,36.22,53.67,12.01
