Date,AAPL,AMD,AMZN,BSV,LABU,MSFT,NVDA,SQQQ,TQQQ,TSLA,TSM,UVXY
2017-12-29,40.4268,10.98,59.4505,79.05,84.09,79.3285,4.9291,20.41,145.84,21.3687,41.02,9.46
2018-01-02,40.4198,11.55,60.21,79.06,87.21,79.6977,5.2535,19.81,150.11,21.15,41.71,9.06
2018-01-03,40.6075,12.12,60.4795,79.0,84.54,80.3992,5.2812,19.71,150.99,20.9747,41.49,9.0
2018-01-04,41.0699,11.88,61.457,79.01,83.57,81.396,5.3259,19.12,155.55,21.1053,42.46,9.0
2018-01-05,40.9173,12.28,62.3435,79.0,78.4,81.479,5.4891,18.9,157.28,22.4273,42.44,8.76
2018-01-08,40.9126,11.82,62.635,78.96,84.38,81.4237,5.4876,18.89,157.4,22.246,42.18,8.96
2018-01-09,40.9032,11.96,62.7165,78.98,87.8,81.0544,5.5307,19.03,156.28,22.32,41.3,8.78
2018-01-10,41.1356,12.14,63.834,79.01,89.3,81.2944,5.5406,18.64,159.41,22.53,41.03,8.68
2018-01-11,41.5603,12.02,65.26,78.98,90.71,82.6973,5.5134,18.25,162.79,22.4147,41.19,8.68
2018-01-12,41.3491,11.91,65.243,78.96,82.41,81.5436,5.4424,18.39,161.53,22.6707,42.23,9.75
2018-01-16,42.0321,12.18,64.75,78.88,85.43,83.1957,5.5564,17.81,166.62,23.144,43.13,9.34
2018-01-17,42.0696,12.47,64.666,78.84,85.32,83.1588,5.5495,17.79,166.78,22.9713,44.57,9.41
2018-01-18,41.8819,12.59,64.729,78.8,88.23,83.0665,5.6897,17.63,168.38,23.3347,44.68,9.33
2018-01-19,41.5392,12.65,66.3655,78.79,102.84,84.5525,5.7782,17.07,173.64,23.4373,46.38,8.92
2018-01-22,41.5486,12.94,68.127,78.88,109.7,84.8201,5.9072,16.65,178.04,23.5193,46.28,9.25
2018-01-23,40.8868,12.71,67.8755,78.86,104.36,84.7463,5.8303,16.97,174.43,23.0593,45.33,9.71
2018-01-24,40.1569,12.41,68.8975,78.85,107.76,85.217,5.8439,17.0,174.21,22.5093,45.12,10.05
2018-01-25,40.2508,12.95,70.1025,78.79,110.61,86.8137,6.0165,16.25,181.99,22.8567,45.72,9.91
2018-01-26,39.4177,13.32,70.884,78.76,113.32,86.6845,6.1036,16.47,179.58,23.302,45.4,11.34
2018-01-29,39.1853,12.87,71.891,78.73,106.36,85.5954,6.0014,16.85,174.99,23.0547,44.88,12.04
2018-01-30,39.2933,13.74,72.5445,78.72,100.56,87.6905,6.0776,16.68,177.15,23.6207,45.31,11.54
2018-01-31,39.3754,13.25,69.5,78.53,101.21,86.9983,5.9466,17.09,172.72,23.2833,45.45,10.8
2018-02-01,37.6669,12.45,71.4975,78.52,95.54,84.7094,5.774,18.1,162.17,22.9167,44.51,13.73
2018-02-02,36.7258,11.57,69.5,78.72,85.12,81.2206,5.2839,20.2,143.45,22.2087,42.95,23.02
2018-02-05,38.2607,11.65,72.142,78.62,92.29,84.2941,5.5776,18.64,154.51,22.2647,43.59,15.22
2018-02-06,37.4416,11.6,70.839,78.54,93.45,82.7066,5.6573,19.34,148.4,23.0,41.88,18.61
2018-02-07,36.4114,11.22,67.525,78.57,79.5,78.461,5.3784,21.77,130.01,21.0153,40.36,28.0
2018-02-08,36.8567,11.31,66.98,78.57,79.87,81.3867,5.7384,20.73,136.13,20.6947,41.45,23.37
2018-02-09,38.3413,11.68,69.3115,78.52,85.06,82.2635,5.6382,19.58,143.75,21.0487,42.53,21.34
2018-02-12,38.7254,11.78,70.7255,78.53,86.23,82.9096,5.752,19.33,145.5,21.5773,42.38,21.33
2018-02-13,39.4394,12.2,72.5525,78.39,93.28,84.2078,5.9693,18.19,154.02,21.4873,43.05,16.48
2018-02-14,40.7637,12.19,73.088,78.39,96.4,85.9234,6.0949,17.27,162.07,22.2713,43.52,15.8
2018-02-15,40.6317,11.82,72.4345,78.43,95.34,85.3113,6.0291,17.42,160.26,22.366,43.48,16.27
2018-02-16,40.495,12.02,73.4175,78.37,90.48,85.979,6.1587,17.38,161.06,22.318,43.73,17.6
2018-02-20,40.3112,11.72,74.146,78.35,90.97,84.8384,5.9715,17.52,159.61,22.22,42.89,18.05
2018-02-21,40.6482,11.84,74.267,78.4,91.55,85.061,5.9911,17.49,159.64,23.078,42.39,17.51
2018-02-22,41.3551,12.07,75.0,78.45,95.52,87.2215,6.0846,16.46,169.15,23.47,43.9,14.85
2018-02-23,42.1728,12.42,76.0975,78.46,97.62,88.4827,6.1007,15.82,175.94,23.828,44.41,13.6
2018-02-26,42.0361,12.53,75.599,78.35,93.98,87.3514,6.0878,16.4,169.64,23.3993,43.62,16.15
2018-02-27,41.9725,12.11,75.6225,78.37,88.76,86.9526,5.9874,16.71,166.23,22.8707,43.35,17.15
2018-02-28,41.2373,11.9,74.6725,78.35,86.27,86.0995,5.7451,17.51,158.23,22.062,42.72,18.84
2018-03-01,41.5224,11.81,75.0125,78.28,93.1,86.285,5.8523,17.05,162.58,22.3413,43.01,17.75
2018-03-02,41.6662,11.91,76.1805,78.3,97.67,86.8321,5.8303,16.51,167.68,22.2233,43.49,16.53
2018-03-05,41.6308,11.76,76.882,78.29,98.34,86.5353,5.9913,16.29,169.8,21.88,43.54,16.73
2018-03-06,41.2444,12.24,77.25,78.3,102.25,87.0361,5.9834,16.17,171.07,22.1533,44.2,16.45
2018-03-07,41.6945,11.97,77.593,78.36,102.73,87.5647,5.9671,15.92,173.62,21.94,43.8,15.54
2018-03-08,42.4108,11.7,78.9445,78.28,107.29,89.5213,6.0697,15.02,183.73,21.8113,44.59,13.68
2018-03-09,42.8208,11.52,79.9195,78.3,109.06,89.7345,6.1794,14.8,186.48,23.034,45.22,14.55
2018-03-12,42.4085,11.64,79.409,78.33,105.37,87.5461,6.1286,15.34,179.71,22.7893,44.99,14.98
2018-03-13,42.0479,11.36,79.55,78.36,103.82,87.0268,6.1541,15.37,179.1,21.7753,45.15,15.43
2018-03-14,42.0974,11.46,79.116,78.35,99.24,87.3328,6.169,15.43,178.3,21.7067,45.31,14.73
2018-03-15,41.9489,11.47,78.584,78.3,98.02,87.7223,6.1972,15.54,177.12,21.4233,44.95,14.35
2018-03-16,41.308,11.43,77.2465,78.29,92.53,86.1366,5.9626,16.52,166.0,20.904,44.6,16.41
2018-03-19,41.2939,11.11,79.3255,78.21,93.14,86.3592,6.1749,16.4,167.22,20.7033,44.83,15.87
2018-03-20,40.3584,11.26,79.093,78.25,96.03,85.7564,6.1497,16.58,164.8,21.102,44.7,15.62
2018-03-21,39.7881,10.91,77.246,78.34,87.63,83.262,5.9836,17.8,152.76,20.6067,43.69,18.7
2018-03-22,38.8668,10.63,74.778,78.35,82.5,80.8418,5.7639,19.21,140.42,20.1027,42.58,20.24
2018-03-23,40.7118,10.44,77.793,78.3,89.48,86.9619,6.0487,17.07,156.22,20.2787,44.27,17.97
2018-03-26,39.6679,10.0,74.8525,78.43,78.0,82.9652,5.5796,18.73,141.24,18.612,43.29,20.08
2018-03-27,39.2296,9.81,71.571,78.4,77.54,82.8911,5.4765,19.36,136.37,17.1853,42.69,20.71
2018-03-28,39.536,10.05,72.367,78.44,79.41,84.6344,5.7298,18.33,143.92,17.742,43.76,18.52
2018-03-29,39.2768,9.53,68.5995,78.36,68.89,82.0843,5.469,19.86,131.14,16.832,42.5,21.19
2018-04-02,39.6797,9.55,69.6025,78.28,70.12,83.1878,5.5754,19.24,135.54,17.8353,43.48,19.86
2018-04-03,40.4385,9.77,70.5285,78.28,77.21,85.6173,5.5974,18.33,141.95,19.1293,43.94,19.29
2018-04-04,40.7189,10.02,72.5875,78.23,72.44,85.6637,5.4772,18.05,144.18,20.3813,43.32,18.28
2018-04-05,39.6774,9.61,70.2615,78.36,66.16,83.67,5.3008,19.39,133.42,19.9533,42.42,19.95
2018-04-06,40.0709,9.53,70.304,78.37,71.17,84.1707,5.3295,19.01,136.09,19.3107,43.07,19.98
2018-04-09,40.8249,9.98,71.811,78.32,79.78,86.1273,5.6388,17.79,145.08,20.3133,43.58,19.2
2018-04-10,40.6341,9.82,71.3525,78.36,81.39,85.1815,5.5974,18.03,142.64,20.062,43.38,19.5
2018-04-11,41.0347,10.08,72.425,78.28,84.99,86.7765,5.8043,17.43,147.64,19.6053,43.85,18.25
2018-04-12,41.1737,9.93,71.5395,78.27,82.36,86.3128,5.7276,17.66,145.45,20.0227,42.65,17.27
2018-04-13,41.4305,10.09,72.075,78.28,80.6,87.3236,5.7273,17.28,148.66,19.414,42.87,15.94
2018-04-16,42.0008,10.52,75.1915,78.26,86.44,89.0854,5.877,16.18,158.17,19.1793,42.31,14.5
2018-04-17,41.9065,10.36,76.392,78.17,85.65,89.4285,5.8481,16.09,159.27,19.5567,41.92,14.58
2018-04-18,40.7189,10.11,77.8455,78.13,81.09,89.1225,5.6667,16.49,154.94,20.0053,39.54,14.92
2018-04-19,39.0506,9.99,76.3745,78.07,80.35,88.0932,5.6585,17.27,147.51,19.3493,38.95,15.57
2018-04-20,38.9374,10.04,75.893,78.04,77.86,88.4178,5.539,17.44,146.35,18.8913,38.75,15.31
2018-04-23,38.3955,10.09,73.0045,78.09,73.74,86.3499,5.4727,18.53,137.02,18.8973,38.75,16.5
2018-04-24,38.5628,9.71,73.0085,78.09,73.35,85.5988,5.3604,18.46,137.56,18.7127,38.18,16.7
2018-04-25,38.6971,11.04,75.898,78.13,77.09,87.407,5.5722,17.34,146.09,19.032,38.18,15.5
2018-04-26,38.2494,11.11,78.631,78.14,79.03,88.8536,5.5997,17.29,146.43,19.6053,38.17,15.04
2018-04-27,38.9422,10.88,78.3065,78.14,74.65,86.7208,5.5643,17.66,143.31,19.5933,38.45,15.06
2018-04-30,39.847,11.13,79.113,77.97,77.16,88.0932,5.6197,17.09,147.97,19.9947,38.93,14.74
2018-05-01,41.6073,10.97,78.484,78.02,75.77,86.7115,5.5992,17.37,145.39,20.0767,37.76,14.59
2018-05-02,41.6827,10.93,78.604,78.04,71.87,87.2308,5.7644,17.39,145.4,18.9633,38.1,15.03
2018-05-03,43.318,11.28,79.0475,78.03,75.64,88.2416,5.9146,16.41,153.58,19.606,38.59,14.32
2018-05-04,43.6314,11.59,80.007,78.04,78.36,89.2245,6.1526,16.01,157.23,20.1847,38.45,14.18
2018-05-07,43.8411,11.61,79.6195,78.0,77.18,88.8443,6.1952,16.07,156.71,20.1313,39.18,14.11
2018-05-08,44.1498,11.95,80.4,77.96,81.78,89.8922,6.3283,15.52,161.96,20.4567,39.36,13.24
2018-05-09,44.7813,12.13,80.454,78.0,79.77,90.7916,6.4359,15.06,167.0,20.3347,39.77,12.34
2018-05-10,44.611,11.95,80.1455,78.01,86.73,90.5969,6.2974,15.1,166.5,20.0707,39.91,12.05
2018-05-11,44.507,12.23,80.077,77.99,89.96,90.9029,6.3179,15.02,167.24,19.4647,39.94,11.46
2018-05-14,44.1025,12.45,78.806,77.9,88.36,90.2445,6.0754,15.52,161.83,18.9453,39.3,12.65
2018-05-15,44.5141,12.82,79.364,77.85,91.9,90.4774,6.0866,15.22,164.81,19.0987,39.79,11.97
2018-05-16,44.2326,12.82,79.088,77.89,92.62,89.574,6.1286,15.41,162.95,18.9693,38.96,11.54
2018-05-17,44.0717,13.0,78.7185,77.95,92.15,89.7416,6.0848,15.64,160.34,18.4547,38.42,11.75
2018-05-18,44.384,12.99,79.273,77.96,86.79,90.8964,6.0428,15.38,163.14,18.966,39.47,11.18
2018-05-21,44.2728,12.98,79.07,77.95,87.61,90.8033,6.0047,15.45,162.29,18.334,39.63,11.38
2018-05-22,44.5566,13.1,80.093,78.07,88.6,91.8837,6.1282,15.06,166.37,18.6047,39.65,11.08
2018-05-23,44.507,13.41,80.1535,78.12,89.7,91.5577,6.1319,15.09,55.41,18.5233,39.27,10.99
2018-05-24,44.6087,13.54,80.5075,78.22,90.01,91.6042,6.1713,15.05,55.55,18.59,39.3,11.19
2018-05-25,44.4478,13.36,80.6435,78.49,88.52,91.2783,6.1542,15.24,54.84,18.9173,38.16,13.19
2018-05-29,44.3532,13.82,81.2445,78.36,93.48,92.1537,6.2631,14.91,56.01,19.448,38.35,12.28
2018-05-30,44.2042,13.73,81.481,78.3,97.57,92.0513,6.2433,14.95,55.89,18.982,38.7,12.5
2018-05-31,45.0014,14.4,82.077,78.06,101.03,93.8673,6.3778,14.25,58.49,19.4547,39.2,11.71
2018-06-01,45.3775,14.85,83.2635,78.01,100.25,94.6869,6.5567,13.88,59.99,19.7827,39.97,10.99
2018-06-04,45.7276,14.85,84.8175,78.11,102.56,95.1712,6.5622,13.76,60.61,19.4087,39.55,10.8
2018-06-05,45.886,15.67,84.7875,78.04,104.3,95.4506,6.5642,13.5,61.61,21.3,39.56,10.16
2018-06-06,45.763,14.89,84.465,78.14,99.07,93.9512,6.5085,13.82,60.18,21.0727,39.53,10.4
2018-06-07,45.3467,15.25,84.1995,78.12,99.62,94.6497,6.4931,13.83,60.14,21.1773,38.93,10.3
2018-06-08,45.2355,15.73,84.456,78.07,98.27,94.1095,6.452,13.73,60.61,22.14,38.76,10.08
2018-06-11,45.4839,15.85,84.9375,78.06,101.49,94.3516,6.5005,13.52,61.57,22.8513,39.2,10.02
2018-06-12,45.1102,16.32,85.243,77.98,102.09,93.9232,6.4961,13.54,61.5,22.9853,39.05,10.21
2018-06-13,45.1338,16.25,86.193,78.05,103.27,94.4541,6.6077,13.12,63.37,23.848,38.6,9.72
2018-06-14,44.6702,16.34,85.7985,78.08,102.24,93.2527,6.5669,13.25,62.74,23.878,38.69,9.84
2018-06-15,44.6465,17.11,86.1895,78.08,103.0,93.9326,6.5627,13.28,62.6,24.722,38.25,9.65
2018-06-18,43.925,16.69,86.739,78.14,107.68,93.9326,6.4409,13.4,62.04,23.5033,37.56,10.35
2018-06-19,44.1166,16.52,87.504,78.08,114.79,94.8732,6.4939,13.07,63.34,24.148,38.35,10.03
2018-06-20,43.8706,15.65,86.511,78.12,107.82,94.1933,6.3651,13.42,61.7,23.1673,37.62,10.99
2018-06-21,43.7429,15.8,85.7835,78.13,107.75,93.5135,6.2126,13.55,61.08,22.242,38.12,10.55
2018-06-22,43.0924,15.11,83.1575,78.16,99.0,91.6322,5.9198,14.42,57.18,22.2007,36.51,12.88
2018-06-25,43.627,15.5,84.5545,78.19,99.73,92.2748,5.9908,14.27,57.81,22.8,36.46,12.09
2018-06-26,43.5631,14.97,83.0255,78.28,90.37,90.8406,5.8356,14.83,55.49,22.9667,35.51,13.13
2018-06-27,43.8801,15.31,85.0725,78.26,91.83,91.8557,5.9628,14.46,56.85,23.3287,35.94,12.84
2018-06-28,43.7878,14.99,84.99,78.21,94.94,91.8371,5.8648,14.39,57.11,22.8633,36.56,12.33
2018-06-29,44.2775,15.16,85.689,78.06,98.15,93.1409,5.997,14.06,58.39,22.338,36.54,12.35
2018-07-02,43.5064,15.0,84.698,78.13,100.34,92.2469,5.8633,14.56,56.38,20.724,36.39,12.55
2018-07-03,43.8564,15.5,84.9865,78.09,101.9,92.9081,6.0091,14.02,58.45,20.6107,36.6,11.86
2018-07-05,44.4644,16.36,85.5315,78.14,110.51,94.2119,6.123,13.4,61.08,20.5933,37.27,10.96
2018-07-06,45.0818,16.61,86.951,78.13,109.85,94.8546,6.1705,13.01,62.78,21.234,37.83,10.08
2018-07-09,45.0274,16.55,87.1535,78.08,107.88,95.106,6.2696,12.99,62.93,21.498,37.93,9.81
2018-07-10,44.4431,16.27,87.75,78.1,108.47,94.9756,6.128,13.2,62.01,21.264,36.97,10.28
2018-07-11,45.1882,16.56,89.831,78.14,112.22,97.0338,6.2196,12.53,65.07,21.114,37.31,9.76
2018-07-12,45.2592,16.27,90.6515,78.17,111.2,98.1886,6.1723,12.49,65.26,21.258,37.77,9.6
2018-07-13,45.1598,16.58,91.1245,78.14,105.79,97.7044,6.1446,12.59,64.82,20.6733,37.79,9.5
2018-07-16,45.2876,16.87,92.1965,78.13,109.91,98.673,6.2805,12.34,66.02,21.5127,38.04,9.33
2018-07-17,45.0392,16.85,92.146,78.13,109.4,97.9,6.2312,12.42,65.6,21.59,38.41,9.2
2018-07-18,45.3893,16.71,90.6485,78.19,110.34,97.2294,6.2394,12.62,64.63,21.3487,39.81,9.47
2018-07-19,45.2852,16.5,90.685,78.18,109.55,98.971,6.2111,12.64,64.54,20.9053,40.73,9.51
2018-07-20,45.3254,16.66,90.1,78.08,108.51,100.5542,6.1745,12.52,65.1,20.2133,40.74,9.45
2018-07-23,45.6542,16.19,91.462,78.1,101.71,100.2655,6.1572,12.36,65.93,19.8287,40.39,9.2
2018-07-24,46.0847,16.05,93.1805,78.08,101.5,103.2178,6.2354,11.84,68.68,20.5827,40.89,9.14
2018-07-25,45.9405,18.35,90.4,78.08,101.45,102.0909,6.3089,12.36,65.68,20.4433,40.82,9.18
2018-07-26,45.1764,18.94,90.8635,78.1,92.83,100.2841,6.2391,12.88,62.94,19.812,41.45,9.56
2018-07-27,44.9233,19.42,88.961,78.13,88.35,98.1328,6.0438,13.43,60.23,19.3447,41.09,9.95
2018-07-30,45.0132,18.33,88.872,78.13,93.3,98.794,6.0619,13.18,61.43,19.876,41.21,9.57
2018-07-31,47.6649,18.48,89.8585,78.01,93.93,98.9803,6.1017,12.99,62.27,20.056,41.71,9.41
2018-08-01,49.0582,18.79,91.7165,78.06,95.63,100.1817,6.2045,12.47,64.75,23.3027,41.55,9.26
2018-08-02,49.2001,18.49,91.1645,78.09,91.15,100.6194,6.2411,12.36,65.33,23.2113,41.69,9.06
2018-08-03,49.4556,19.43,92.3875,78.11,92.58,100.7032,6.2889,12.13,66.53,22.7993,41.07,8.57
2018-08-06,48.992,19.56,93.124,78.04,95.33,101.4017,6.3612,12.01,67.18,25.3047,41.24,8.29
2018-08-07,49.0251,19.58,94.326,78.05,93.86,101.9698,6.3976,11.99,67.36,24.6893,41.97,8.09
2018-08-08,49.4107,19.1,94.926,78.05,93.23,102.1374,6.349,12.0,67.3,23.4967,41.84,8.26
2018-08-09,49.2635,19.06,94.315,78.15,92.19,101.5135,6.3077,12.27,65.73,23.6993,41.03,8.86
2018-08-10,49.5816,19.73,94.81,78.16,90.9,100.7777,6.3406,12.31,65.54,23.7607,40.71,9.64
2018-08-13,49.7905,20.02,95.9825,78.17,91.94,102.035,6.4721,12.1,66.75,23.176,40.91,8.91
2018-08-14,49.9068,19.7,94.131,78.22,86.6,100.6514,6.4139,12.52,64.32,22.5793,40.45,9.75
2018-08-15,50.6379,19.33,94.326,78.21,88.91,100.6327,6.3733,12.43,64.91,22.3633,40.41,8.98
2018-08-16,51.6491,19.77,94.111,78.24,89.02,100.5766,6.0609,12.41,64.9,20.3667,40.13,8.62
2018-08-17,51.1459,19.98,93.8355,78.32,87.38,99.9128,6.1356,12.44,64.77,20.5627,40.1,8.37
2018-08-20,51.0462,20.4,94.171,78.31,92.27,99.0807,6.2713,12.31,65.44,21.46,40.89,8.64
2018-08-21,51.0486,20.9,95.245,78.33,97.0,100.0904,6.5065,12.17,66.2,21.4427,40.9,8.48
2018-08-22,51.153,22.29,95.145,78.3,94.87,100.5579,6.606,12.23,65.87,21.34,40.68,8.39
2018-08-23,51.3121,23.98,95.2695,78.3,95.16,101.3432,6.7392,11.89,67.7,21.5213,41.24,8.31
2018-08-24,51.7346,25.26,96.384,78.27,100.63,102.4651,6.8303,11.54,69.74,21.2847,41.53,8.36
2018-08-27,52.1524,25.05,96.641,78.24,102.33,103.0821,6.7927,11.49,70.05,20.7907,42.35,8.35
2018-08-28,52.931,25.2,99.905,78.23,105.23,104.7275,6.8982,11.08,72.5,20.334,44.13,8.34
2018-08-29,53.4176,24.89,100.119,78.26,106.58,104.6621,6.8814,11.15,72.09,20.21,43.46,8.61
2018-08-30,54.0348,25.17,100.6355,78.29,107.3,105.0174,6.9524,11.11,72.3,20.1107,43.6,8.42
2018-08-31,54.2081,28.06,101.9755,78.15,106.74,104.4377,7.0272,11.26,71.44,19.2633,44.12,8.47
2018-09-04,53.8544,28.51,99.741,78.19,104.05,101.4273,6.8965,11.71,68.6,18.716,44.22,8.57
2018-09-05,52.9595,27.84,97.9155,78.22,96.33,101.661,6.7553,12.01,66.73,18.73,44.05,8.96
2018-09-06,52.5322,27.38,97.6035,78.07,95.2,101.1655,6.734,12.13,66.07,17.5493,44.88,9.2
2018-09-07,51.8272,29.89,96.9505,78.09,95.71,102.2594,6.8051,12.03,66.65,19.0333,44.62,8.82
2018-09-10,53.1375,30.1,99.3575,78.03,95.69,103.9983,6.7573,11.76,68.13,18.6293,44.57,8.42
2018-09-11,52.4776,32.21,99.5,78.04,94.15,104.4377,6.6433,11.87,67.54,19.3693,43.94,8.26
2018-09-12,53.7452,30.48,99.4935,78.06,93.85,105.5596,6.7211,11.52,69.54,19.2973,43.43,7.9
2018-09-13,53.1351,32.72,98.5095,78.02,93.67,105.9896,6.8472,11.6,69.01,19.68,44.41,7.67
2018-09-14,51.7204,32.43,95.4015,78.05,88.9,104.8397,6.7852,12.11,66.1,19.656,43.76,7.98
2018-09-17,51.8058,31.93,97.0525,77.97,92.08,105.8401,6.7132,11.8,67.67,18.9973,43.56,39.76
2018-09-18,51.8367,31.21,96.321,77.96,92.45,104.4284,6.7369,11.84,67.52,19.9347,44.02,37.69
2018-09-19,52.2307,31.18,97.215,77.96,96.94,106.1766,6.5958,11.45,69.64,19.8887,44.17,36.72
2018-09-20,51.6681,31.02,95.7505,77.99,92.19,106.8217,6.5257,11.65,68.53,19.94,44.1,36.86
2018-09-21,52.4111,32.61,96.718,77.95,95.64,107.205,6.5814,11.55,69.12,19.9787,44.89,36.82
2018-09-24,52.7435,32.57,98.7275,77.95,96.14,106.9993,6.6485,11.5,69.4,20.066,44.17,37.3
2018-09-25,52.3233,32.19,98.7425,77.99,94.08,106.5599,6.6116,11.43,69.33,20.6387,44.27,37.86
2018-09-26,53.3986,32.59,100.649,78.0,93.62,106.9619,6.6235,11.13,71.25,20.5013,44.77,36.83
2018-09-27,53.5862,30.89,100.15,78.03,93.06,106.9245,6.9609,11.14,71.14,17.6513,44.16,36.77
2018-09-28,53.947,31.42,100.218,77.86,89.31,108.0838,7.1674,11.08,71.55,20.7133,44.67,36.09
2018-10-01,54.4265,29.02,98.5655,77.88,85.23,107.6538,7.0961,11.14,71.14,20.068,43.62,36.22
2018-10-02,55.0888,28.43,97.638,77.77,90.09,107.6724,7.1023,11.13,71.35,19.6533,43.96,35.76
2018-10-03,54.1203,27.78,95.471,77.73,81.19,105.4474,6.918,11.75,67.28,18.7887,42.44,38.99
2018-10-04,53.242,27.35,94.4825,77.71,77.9,104.8304,6.6844,12.2,64.75,17.4633,41.63,40.26
2018-10-05,53.1185,26.46,93.221,77.73,74.82,103.6337,6.5831,12.41,63.59,16.704,40.96,40.86
2018-10-08,53.8544,27.24,93.516,77.75,72.5,104.9519,6.5774,12.32,64.08,17.52,40.9,41.93
2018-10-09,51.3595,25.0,87.7625,77.76,64.91,99.249,6.0857,13.93,55.77,17.1253,39.36,52.28
2018-10-10,50.9061,25.3,85.968,77.8,62.83,99.0153,5.8242,14.44,53.51,16.8153,38.94,59.05
2018-10-11,52.7245,26.34,89.4305,77.8,66.57,102.437,6.1068,13.24,58.03,17.252,39.66,52.34
2018-10-12,51.5969,26.26,88.0475,77.82,63.74,100.5952,5.8304,13.75,55.84,17.306,38.75,53.47
2018-10-15,52.734,28.18,90.998,77.83,73.85,103.7739,6.0892,12.59,60.65,18.4393,40.01,47.95
2018-10-16,52.5061,27.3,91.5865,77.77,73.38,103.5028,6.0206,12.53,60.85,18.1187,39.57,48.79
2018-10-17,51.2788,26.62,88.536,77.83,68.86,101.4367,5.9332,13.38,56.63,17.594,38.53,53.49
2018-10-18,52.0598,23.66,88.2015,77.8,63.99,101.5862,5.6765,13.46,56.4,17.3333,38.45,52.78
2018-10-19,52.3779,25.03,89.465,77.78,59.67,102.4931,5.7273,13.24,57.25,17.3967,38.72,53.36
2018-10-22,52.8717,25.09,88.435,77.84,59.44,101.0627,5.4757,13.38,56.62,19.6093,38.0,56.32
2018-10-23,51.0581,22.79,83.21,77.98,46.16,95.659,4.9394,15.23,48.92,19.2333,36.45,63.83
2018-10-24,52.1761,19.27,89.1085,77.92,51.93,101.2497,5.1482,13.69,53.94,20.9907,37.39,60.94
2018-10-25,51.3453,17.63,82.1405,78.06,51.82,99.9969,4.9116,14.69,49.75,22.06,36.67,66.22
2018-10-26,50.3815,16.85,76.944,78.01,47.2,97.0894,4.5978,15.55,47.09,22.3233,36.33,66.77
2018-10-29,50.6332,17.2,76.521,77.97,47.88,96.9772,5.0283,14.88,48.91,21.9933,37.78,63.33
2018-10-30,51.953,18.21,79.9005,77.94,49.32,99.8567,5.2223,13.88,52.21,22.488,38.1,60.34
2018-10-31,52.7506,20.22,83.2765,77.85,57.89,99.0246,5.4026,13.27,54.49,22.952,39.05,57.31
2018-11-01,49.2516,20.23,83.2765,77.74,58.15,99.249,5.3236,13.89,52.05,23.094,38.78,58.01
2018-11-02,47.8534,19.9,81.39,77.78,57.18,100.5111,5.2455,14.02,51.54,22.76,38.47,57.16
2018-11-05,48.3709,20.68,82.1405,77.72,56.62,100.7074,5.228,13.7,52.63,22.7373,38.72,54.28
2018-11-06,49.8379,21.84,87.7745,77.7,60.86,104.6714,5.2956,12.44,57.47,23.2107,39.18,48.59
2018-11-07,49.6641,21.2,87.7455,77.67,58.58,104.4751,5.1024,12.67,56.49,23.4267,38.7,47.94
2018-11-08,48.7064,21.03,85.6215,77.75,51.46,102.437,5.0944,13.3,53.62,23.3673,38.07,50.06
2018-11-09,46.2529,19.03,81.8425,77.82,45.46,99.9128,4.6949,14.5,48.91,22.0853,37.06,56.13
2018-11-12,45.7908,19.61,81.5585,77.82,44.75,99.9782,4.9369,14.48,48.89,22.582,37.4,56.86
2018-11-13,44.4973,20.81,79.9505,77.88,40.58,98.5604,4.8844,14.84,47.65,22.9333,37.84,59.04
2018-11-14,45.5954,21.49,80.972,77.92,44.91,100.7294,5.0132,14.06,50.2,23.2293,38.52,58.13
2018-11-15,46.1005,20.66,79.6705,78.0,48.25,101.6777,4.0729,14.21,49.65,23.6207,36.87,54.1
2018-11-16,44.2734,19.11,75.6145,78.05,43.39,98.2318,3.5842,15.61,44.89,23.5647,36.05,58.83
2018-11-19,42.1581,19.21,74.773,78.0,42.51,95.4995,3.6927,16.43,42.4,23.166,35.64,63.8
2018-11-20,42.1105,18.73,75.8365,77.98,45.03,96.814,3.5845,16.08,43.35,22.546,36.17,61.71
2018-11-21,41.0409,19.38,75.103,78.01,45.56,96.7764,3.5916,16.45,42.39,21.722,35.96,62.3
2018-11-23,41.5959,20.08,79.0665,77.97,48.69,99.9688,3.791,15.31,45.3,23.0667,36.84,57.0
2018-11-26,41.5054,21.05,79.071,77.98,44.88,100.5979,3.8079,15.14,45.77,22.928,36.8,55.31
2018-11-27,43.1014,21.34,83.8875,78.06,50.14,104.3349,3.9649,13.72,50.11,23.1913,38.01,52.95
2018-11-28,42.7703,21.43,83.6785,78.07,49.02,103.4617,3.9017,13.85,49.65,22.7447,37.93,54.51
2018-11-29,42.5392,21.3,84.5085,78.08,51.03,104.1189,4.0522,13.53,50.69,23.3653,37.59,52.3
2018-11-30,44.0257,23.71,88.618,77.91,56.96,105.2457,4.2161,12.86,53.29,23.8993,38.73,47.9
2018-12-03,42.089,21.12,83.42,77.94,48.32,101.8937,3.8955,14.29,47.43,23.98,37.44,57.15
2018-12-04,41.6198,21.3,84.9595,78.03,48.82,102.5228,3.9248,14.02,48.12,24.204,36.86,58.91
2018-12-06,40.1357,19.46,81.4565,78.11,44.19,98.4196,3.66,15.43,43.41,23.8647,36.52,65.47
