Date,PSQ,QLD,QQQ,SHY,SPY
2015-04-27,55.05,155.33,110.33,84.87,210.71
2015-04-28,55.5,152.68,109.42,84.87,210.32
2015-04-29,55.8,150.86,108.74,84.83,209.9
2015-04-30,56.12,148.87,108.06,84.81,209.41
2015-05-01,55.42,152.65,109.39,84.8,211.22
2015-05-04,55.77,150.98,108.81,84.8,211.01
2015-05-05,56.37,147.67,107.65,84.76,209.54
2015-05-06,56.83,145.05,106.68,84.75,207.91
2015-05-07,55.88,149.9,108.44,84.83,210.84
2015-05-08,55.8,150.67,108.72,84.8,211.54
2015-05-11,56.35,147.55,107.61,84.77,209.59
2015-05-12,55.97,149.31,108.24,84.83,210.49
2015-05-13,55.66,150.95,108.89,84.85,211.24
2015-05-14,55.18,153.75,109.89,84.86,212.43
2015-05-15,55.37,152.34,109.42,84.87,212.24
2015-05-18,54.98,154.55,110.18,84.78,213.26
2015-05-19,55.04,77.03,110.01,84.8,213.16
2015-05-20,55.2,76.81,109.8,84.82,212.74
2015-05-21,54.84,77.67,110.47,84.8,213.02
2015-05-22,54.98,77.31,110.21,84.79,212.39
2015-05-26,55.3,76.37,109.54,84.81,211.23
2015-05-27,54.7,78.05,110.8,84.84,212.34
2015-05-28,54.72,77.86,110.66,84.86,212.4
2015-05-29,54.72,77.85,110.63,84.83,211.95
2015-06-01,55.02,76.97,110.02,84.74,211.02
2015-06-02,54.76,77.75,110.63,84.73,211.97
2015-06-03,55.14,76.61,109.75,84.75,211.12
2015-06-04,55.3,76.18,109.42,84.64,209.93
2015-06-05,55.39,75.89,109.24,84.69,209.63
2015-06-08,56.05,74.08,107.91,84.7,208.44
2015-06-09,55.87,74.69,108.37,84.65,209.38
2015-06-10,55.06,76.75,109.85,84.65,211.49
2015-06-11,55.48,75.61,109.09,84.64,210.62
2015-06-12,56.08,74.04,107.95,84.73,208.62
2015-06-15,55.99,74.24,108.06,84.72,208.9
2015-06-16,55.49,75.47,108.98,84.68,210.58
2015-06-17,55.25,76.16,109.48,84.79,211.23
2015-06-18,54.64,77.92,110.51,84.81,211.42
2015-06-19,54.5,78.25,110.7,84.79,211.95
2015-06-22,54.46,78.36,110.82,84.73,212.18
2015-06-23,54.51,78.12,110.65,84.76,211.71
2015-06-24,54.55,78.08,110.67,84.75,211.13
2015-06-25,54.85,77.15,109.97,84.73,210.28
2015-06-26,55.84,74.46,108.01,84.81,208.02
2015-06-29,56.05,73.7,107.51,84.84,207.32
2015-06-30,55.72,74.57,108.2,84.74,207.79
2015-07-01,55.72,74.61,108.24,84.83,208.07
2015-07-02,56.19,73.36,107.23,84.9,205.74
2015-07-06,55.91,74.07,107.83,84.95,206.93
2015-07-07,56.25,73.22,107.14,84.91,206.34
2015-07-08,56.0,73.58,107.52,84.91,207.03
2015-07-09,56.04,73.51,107.45,84.84,207.28
2015-07-10,55.44,75.1,108.57,84.79,209.0
2015-07-13,54.86,76.57,109.7,84.82,209.69
2015-07-14,54.48,77.67,110.45,84.8,210.71
2015-07-15,54.06,78.8,111.26,84.8,211.82
2015-07-16,53.36,81.0,112.85,84.78,212.34
2015-07-17,52.89,82.52,113.85,84.75,212.77
2015-07-20,52.76,82.69,114.04,84.75,212.45
2015-07-21,53.64,80.01,112.17,84.76,210.91
2015-07-22,53.34,80.87,112.74,84.74,211.54
2015-07-23,53.34,80.91,112.8,84.76,210.25
2015-07-24,54.47,77.57,110.43,84.84,206.98
2015-07-27,54.36,77.89,110.65,84.83,207.8
2015-07-28,53.97,78.83,111.37,84.81,209.44
2015-07-29,54.01,78.72,111.28,84.77,210.2
2015-07-30,53.5,80.37,112.44,84.87,211.44
2015-07-31,53.71,79.69,112.0,84.8,210.53
2015-08-03,53.92,79.11,111.56,84.81,209.7
2015-08-04,53.65,79.75,112.01,84.72,210.4
2015-08-05,53.52,80.18,112.32,84.74,210.27
2015-08-06,54.55,77.14,110.18,84.7,208.16
2015-08-07,54.11,78.24,111.05,84.72,209.29
2015-08-10,54.16,78.2,110.97,84.79,208.96
2015-08-11,54.95,75.98,109.37,84.83,207.14
2015-08-12,54.26,77.72,110.68,84.75,208.75
2015-08-13,54.53,76.99,110.1,84.71,208.43
2015-08-14,54.53,77.15,110.23,84.78,208.73
2015-08-17,54.0,78.61,111.28,84.74,210.29
2015-08-18,54.32,77.56,110.5,84.72,209.1
2015-08-19,55.05,75.55,109.14,84.82,206.54
2015-08-20,56.86,70.71,105.55,84.85,201.81
2015-08-21,63.25,55.85,94.17,84.98,187.49
2015-08-24,58.7,65.8,102.11,84.9,195.45
2015-08-25,59.16,64.29,100.95,84.84,192.21
2015-08-26,57.0,68.81,104.53,84.81,197.05
2015-08-27,56.72,69.62,105.08,84.88,198.5
2015-08-28,56.77,69.47,105.03,84.84,198.14
2015-08-31,58.58,65.16,101.68,84.78,193.07
2015-09-01,57.91,66.58,102.89,84.78,194.69
2015-09-02,57.03,68.42,104.32,84.82,196.25
2015-09-03,58.35,65.3,102.0,84.8,192.88
2015-09-04,57.09,68.12,104.13,84.78,195.97
2015-09-08,55.88,70.9,106.28,84.73,199.33
2015-09-09,57.31,67.51,103.75,84.75,194.5
2015-09-10,56.87,68.47,104.54,84.78,195.32
2015-09-11,56.09,70.42,105.98,84.83,196.95
2015-09-14,56.32,69.78,105.5,84.77,196.59
2015-09-15,55.77,71.17,106.57,84.69,198.82
2015-09-16,55.53,71.86,107.0,84.67,199.96
2015-09-17,56.3,69.8,105.25,84.86,195.74
2015-09-18,55.9,70.71,105.94,84.85,196.45
2015-09-21,56.9,68.18,104.05,84.86,193.9
2015-09-22,56.71,68.6,104.4,84.88,194.13
2015-09-23,57.42,66.98,103.16,84.92,192.13
2015-09-24,56.38,69.37,104.95,84.85,194.61
2015-09-25,57.79,66.1,102.42,84.87,191.75
2015-09-28,59.03,63.26,100.21,84.95,188.24
2015-09-29,58.61,64.03,100.89,84.95,190.4
2015-09-30,58.0,65.29,101.97,84.94,192.03
2015-10-01,58.66,63.88,100.84,85.1,189.75
2015-10-02,56.38,68.93,104.74,85.04,196.47
2015-10-05,56.15,69.67,105.26,84.99,198.27
2015-10-06,55.93,70.13,105.63,84.96,198.85
2015-10-07,56.19,69.54,105.25,84.95,198.96
2015-10-08,55.65,70.74,106.12,84.95,201.4
2015-10-09,55.37,71.58,106.75,84.95,201.43
2015-10-12,55.62,70.78,106.19,84.96,200.63
2015-10-13,55.69,70.69,106.11,85.07,200.16
2015-10-14,55.6,71.0,106.33,85.02,200.05
2015-10-15,54.7,73.07,107.89,85.02,202.82
2015-10-16,54.71,73.19,107.98,85.02,202.53
2015-10-19,54.41,74.02,108.54,84.98,202.86
2015-10-20,54.28,74.15,108.75,84.98,203.64
2015-10-21,54.43,73.83,108.51,85.04,203.0
2015-10-22,52.31,79.52,112.67,84.98,207.24
2015-10-23,52.33,79.59,112.71,84.98,207.27
2015-10-26,52.34,79.4,112.53,85.01,206.2
2015-10-27,52.07,80.48,113.27,84.99,207.0
2015-10-28,51.91,80.69,113.49,84.85,208.36
2015-10-29,51.75,81.3,113.92,84.83,209.07
2015-10-30,51.84,80.97,113.63,84.75,208.36
2015-11-02,51.53,82.0,114.38,84.72,209.98
2015-11-03,51.05,83.44,115.38,84.7,211.37
2015-11-04,51.15,83.0,115.16,84.65,210.44
2015-11-05,51.47,82.1,114.51,84.56,209.74
2015-11-06,51.51,81.98,114.39,84.56,209.33
2015-11-09,52.16,79.95,112.94,84.59,207.54
2015-11-10,51.84,80.85,113.6,84.58,208.9
2015-11-11,52.3,79.5,112.68,84.6,206.51
2015-11-12,52.76,77.98,111.57,84.61,204.36
2015-11-13,53.67,75.33,109.73,84.66,202.3
2015-11-16,52.72,78.0,111.61,84.59,205.97
2015-11-17,52.6,78.4,111.94,84.62,206.03
2015-11-18,51.77,80.85,113.69,84.6,208.55
2015-11-19,51.48,81.63,114.25,84.6,209.47
2015-11-20,51.35,81.99,114.52,84.55,209.4
2015-11-23,51.88,80.44,113.41,84.59,207.87
2015-11-24,51.53,81.57,114.22,84.57,209.48
2015-11-25,51.4,81.81,114.39,84.6,209.4
2015-11-27,51.29,82.15,114.65,84.57,209.79
2015-11-30,51.38,81.93,114.48,84.53,209.42
2015-12-01,51.02,83.06,115.25,84.53,210.6
2015-12-02,51.25,82.34,114.76,84.48,208.9
2015-12-03,52.1,79.54,112.85,84.53,206.1
2015-12-04,51.0,82.89,115.22,84.51,209.2
2015-12-07,51.8,80.38,113.42,84.51,206.48
2015-12-08,51.48,81.35,114.13,84.51,206.2
2015-12-09,51.91,79.96,113.14,84.53,205.44
2015-12-10,52.4,78.46,112.09,84.55,203.38
2015-12-11,52.86,76.87,110.94,84.52,202.1
2015-12-14,52.12,79.07,112.66,84.44,204.69
2015-12-15,51.92,79.72,113.09,84.44,206.37
2015-12-16,51.24,81.75,114.48,84.41,208.37
2015-12-17,52.42,78.08,111.63,84.47,202.77
2015-12-18,52.72,77.02,110.9,84.5,201.43
2015-12-21,52.34,78.03,111.64,84.49,202.7
2015-12-22,52.02,79.06,112.36,84.47,204.7
2015-12-23,51.9,79.4,112.61,84.41,205.72
2015-12-24,52.07,79.01,112.26,84.4,204.86
2015-12-28,51.59,80.19,113.2,84.39,206.53
2015-12-29,51.2,81.61,114.2,84.36,207.09
2015-12-30,51.75,79.7,112.89,84.43,205.17
2015-12-31,53.35,74.86,109.45,84.48,200.53
2016-01-04,53.03,75.68,110.04,84.44,201.39
2016-01-05,54.31,72.14,107.41,84.47,198.33
2016-01-06,55.11,70.22,105.95,84.5,195.32
2016-01-07,55.16,69.83,105.63,84.51,195.21
2016-01-08,55.67,68.55,104.75,84.53,193.05
2016-01-11,55.33,69.3,105.33,84.55,193.85
2016-01-12,54.98,70.2,105.97,84.57,194.53
2016-01-13,56.91,65.29,102.36,84.64,189.55
2016-01-14,57.83,62.93,100.62,84.75,186.79
2016-01-15,56.91,65.05,102.21,84.7,189.95
2016-01-19,58.44,61.66,99.47,84.79,185.0
2016-01-20,57.49,63.68,101.18,84.8,186.19
2016-01-21,56.51,65.75,102.88,84.72,189.78
2016-01-22,56.12,66.59,103.4,84.74,189.91
2016-01-25,56.6,65.49,102.66,84.77,188.44
2016-01-26,56.64,65.4,102.58,84.77,189.58
2016-01-27,56.76,64.87,102.25,84.8,190.0
2016-01-28,56.85,64.61,101.97,84.9,190.03
2016-01-29,55.96,66.62,103.63,84.83,192.5
2016-02-01,55.8,67.05,103.93,84.87,191.9
2016-02-02,56.36,65.56,102.83,84.92,191.37
2016-02-03,57.22,63.77,101.39,84.95,190.72
2016-02-04,57.24,63.63,101.27,84.91,190.97
2016-02-05,60.11,57.42,96.29,85.0,185.75
2016-02-08,60.71,56.25,95.33,85.06,183.38
2016-02-09,59.39,58.83,97.43,84.96,186.44
2016-02-10,60.61,56.35,95.46,85.15,182.38
2016-02-11,59.22,59.09,97.64,85.07,184.93
2016-02-12,58.21,61.17,99.47,84.99,188.78
2016-02-16,57.27,63.08,100.96,84.94,191.12
2016-02-17,56.26,65.28,102.82,84.95,193.22
2016-02-18,57.27,62.93,100.84,84.97,191.15
2016-02-19,56.33,65.04,102.58,84.93,193.9
2016-02-22,56.29,65.12,102.68,84.94,193.99
2016-02-23,57.49,62.25,100.39,85.04,190.62
2016-02-24,56.23,65.25,102.76,85.04,193.73
2016-02-25,55.36,67.18,104.35,84.96,196.52
2016-02-26,55.88,65.94,103.33,84.89,195.08
2016-02-29,55.84,66.05,103.48,84.91,195.05
2016-03-01,54.64,68.77,105.66,84.78,197.7
2016-03-02,54.58,68.94,105.72,84.78,198.7
2016-03-03,54.53,68.94,105.75,84.77,200.0
2016-03-04,54.85,68.19,105.13,84.73,199.4
2016-03-07,55.33,67.06,104.3,84.76,199.3
2016-03-08,55.13,67.47,104.54,84.75,199.36
2016-03-09,54.82,68.4,105.26,84.71,199.9
2016-03-10,54.49,69.05,105.79,84.68,201.25
2016-03-11,54.33,69.37,106.09,84.65,202.2
2016-03-14,54.26,69.6,106.29,84.7,201.32
2016-03-15,54.2,69.71,106.37,84.62,201.62
2016-03-16,53.73,70.85,107.27,84.8,203.26
2016-03-17,53.43,71.56,107.46,84.84,204.2
2016-03-18,53.6,71.26,107.18,84.84,204.11
2016-03-21,53.63,71.16,107.18,84.86,203.74
2016-03-22,53.26,72.14,107.91,84.81,204.11
2016-03-23,53.85,70.42,106.71,84.85,201.98
2016-03-24,53.44,71.63,107.56,84.83,203.62
2016-03-28,53.71,70.75,106.91,84.85,202.75
2016-03-29,52.44,74.1,109.48,84.96,206.35
2016-03-30,52.57,73.95,109.28,85.01,205.87
2016-03-31,52.92,72.88,108.54,84.94,204.35
2016-04-01,52.05,75.28,110.36,84.95,206.84
2016-04-04,52.66,73.57,109.09,85.0,204.64
2016-04-05,52.7,73.46,108.99,84.99,204.27
2016-04-06,52.18,74.91,110.03,85.02,205.18
2016-04-07,52.29,74.45,109.76,85.01,205.32
2016-04-08,52.4,74.08,109.47,85.02,205.23
2016-04-11,52.83,72.94,108.68,85.01,204.2
2016-04-12,52.0,75.24,110.35,84.99,207.02
2016-04-13,51.71,76.04,110.93,84.97,208.03
2016-04-14,51.81,75.86,110.83,84.98,208.0
2016-04-15,52.03,75.18,110.32,85.01,207.11
2016-04-18,51.42,76.59,111.44,85.02,209.7
2016-04-19,51.87,75.42,110.55,84.99,209.9
2016-04-20,51.88,75.55,110.58,84.9,210.13
2016-04-21,52.5,73.72,109.21,84.91,208.53
2016-04-22,52.82,72.85,108.65,84.9,208.28
2016-04-25,52.5,73.6,109.21,84.89,209.02
2016-04-26,53.43,71.16,107.34,84.9,208.46
2016-04-27,53.27,71.52,107.7,84.95,208.49
2016-04-28,54.0,69.66,106.28,84.97,206.71
2016-04-29,54.11,69.23,105.99,84.95,206.9
2016-05-02,54.08,69.2,105.96,85.03,206.5
2016-05-03,54.51,68.14,105.09,85.01,205.0
2016-05-04,54.35,68.5,105.47,85.03,205.57
2016-05-05,54.89,67.43,104.5,85.07,204.04
2016-05-06,54.29,68.73,105.59,85.08,205.58
2016-05-09,53.92,69.65,106.26,85.05,206.64
2016-05-10,53.47,70.78,107.15,85.04,207.89
2016-05-11,53.73,70.12,106.61,85.03,207.29
2016-05-12,54.09,69.02,105.8,84.99,206.23
2016-05-13,54.2,68.8,105.66,84.97,204.95
2016-05-16,53.65,70.2,106.73,84.94,206.44
2016-05-17,54.41,68.27,105.24,84.88,204.44
2016-05-18,54.3,68.51,105.45,84.81,204.0
2016-05-19,54.13,68.96,105.73,84.81,204.95
2016-05-20,53.72,69.89,106.59,84.8,205.48
2016-05-23,53.54,70.35,106.92,84.8,206.15
2016-05-24,52.54,72.95,108.87,84.79,208.64
2016-05-25,52.32,73.68,109.37,84.84,209.47
2016-05-26,52.18,73.97,109.63,84.87,209.55
2016-05-27,51.87,74.88,110.28,84.78,210.53
2016-05-31,52.01,74.43,110.0,84.82,209.15
2016-06-01,51.96,74.61,110.13,84.79,209.8
2016-06-02,51.86,74.94,110.37,84.97,210.32
2016-06-03,51.88,74.81,110.26,84.94,210.71
2016-06-06,51.75,75.14,110.52,84.96,211.56
2016-06-07,51.85,74.86,110.37,84.96,211.8
2016-06-08,52.03,74.38,109.92,84.99,211.49
2016-06-09,52.37,73.32,109.19,85.02,210.43
2016-06-10,52.82,72.17,108.32,85.07,209.34
2016-06-13,53.09,71.47,107.74,85.12,207.97
2016-06-14,52.8,72.12,108.29,85.08,208.57
2016-06-15,53.38,70.64,107.19,85.16,206.74
2016-06-16,53.03,71.5,107.53,85.14,207.14
2016-06-17,52.9,71.72,107.73,85.09,208.84
2016-06-20,53.13,71.2,107.3,85.07,208.26
2016-06-21,53.02,71.46,107.56,85.05,208.69
2016-06-22,52.73,72.1,108.07,85.03,209.83
2016-06-23,54.28,67.76,104.9,85.28,204.0
2016-06-24,54.92,66.2,103.6,85.31,201.59
2016-06-27,55.04,65.76,103.35,85.28,201.66
2016-06-28,54.01,68.2,105.28,85.25,204.83
2016-06-29,53.35,69.8,106.49,85.26,207.18
2016-06-30,52.89,71.14,107.49,85.31,209.29
2016-07-01,52.86,71.17,107.51,85.29,208.9
2016-07-05,53.17,70.33,106.91,85.33,207.87
2016-07-06,52.44,72.25,108.4,85.27,209.89
2016-07-07,52.03,73.3,109.2,85.23,211.0
2016-07-08,51.32,75.28,110.67,85.22,213.16
2016-07-11,50.91,76.6,111.61,85.17,214.51
2016-07-12,50.8,76.8,111.75,85.17,215.42
2016-07-13,50.72,77.05,111.96,85.1,216.34
2016-07-14,50.62,77.42,112.24,85.1,216.79
2016-07-15,50.76,76.9,111.87,85.12,215.95
2016-07-18,50.62,77.35,112.15,85.12,215.88
2016-07-19,50.36,78.14,112.74,85.1,216.75
2016-07-20,50.01,79.21,113.52,85.07,216.92
2016-07-21,50.13,78.83,113.26,85.1,216.39
2016-07-22,50.0,79.18,113.56,85.09,217.0
2016-07-25,49.97,79.33,113.62,85.08,216.53
2016-07-26,49.48,80.89,114.75,85.08,217.17
2016-07-27,49.46,80.92,114.75,85.11,216.26
2016-07-28,49.28,81.54,115.2,85.19,216.45
2016-07-29,49.24,81.65,115.31,85.11,217.15
2016-08-01,49.09,82.17,115.67,85.11,216.64
2016-08-02,49.44,81.0,114.87,85.14,215.45
2016-08-03,49.21,81.69,115.3,85.16,216.3
2016-08-04,48.81,83.02,116.26,85.1,217.19
2016-08-05,48.56,83.8,116.84,85.05,218.39
2016-08-08,48.62,83.63,116.74,85.06,218.12
2016-08-09,48.51,84.0,116.99,85.11,218.29
2016-08-10,48.49,84.02,117.02,85.13,218.25
2016-08-11,48.53,83.92,116.92,85.12,218.26
2016-08-12,48.37,84.54,117.35,85.09,218.89
2016-08-15,48.3,84.7,117.48,85.04,218.56
2016-08-16,48.46,84.13,117.08,85.02,217.98
2016-08-17,48.44,84.26,117.15,85.08,218.31
2016-08-18,48.46,84.17,117.08,85.06,218.34
2016-08-19,48.47,84.1,117.09,85.07,218.25
2016-08-22,48.15,85.1,117.81,85.07,219.23
2016-08-23,48.31,84.69,117.48,85.08,218.8
2016-08-24,48.71,83.26,116.5,85.04,217.4
2016-08-25,48.62,83.46,116.65,85.03,217.9
2016-08-26,48.57,83.69,116.81,84.95,217.43
2016-08-29,48.6,83.6,116.75,84.98,218.25
2016-08-30,48.75,83.06,116.38,85.0,217.64
2016-08-31,48.68,83.22,116.48,84.9,217.38
2016-09-01,48.36,84.37,117.32,84.97,218.36
2016-09-02,48.37,84.36,117.32,84.97,218.72
2016-09-06,48.08,85.28,117.96,85.07,218.84
2016-09-07,48.23,84.74,117.57,85.03,218.6
2016-09-08,48.78,82.86,116.25,84.96,217.0
2016-09-09,49.87,79.12,113.64,84.96,212.39
2016-09-12,48.96,82.0,115.75,84.97,214.85
2016-09-13,49.09,81.54,115.41,84.97,213.29
2016-09-14,48.86,82.27,115.87,85.02,213.0
2016-09-15,48.18,84.53,117.24,85.04,213.5
2016-09-16,48.03,85.03,117.59,85.02,214.1
2016-09-19,48.23,84.47,117.2,85.0,214.43
2016-09-20,48.12,84.86,117.5,84.94,214.22
2016-09-21,47.54,86.88,118.84,85.0,216.99
2016-09-22,47.49,86.93,119.0,85.0,216.73
2016-09-23,48.0,85.12,117.66,85.04,215.02
2016-09-26,48.17,84.59,117.26,85.11,214.03
2016-09-27,47.63,86.49,118.65,85.08,215.81
2016-09-28,47.64,86.33,118.5,85.05,216.39
2016-09-29,47.78,85.79,118.15,85.11,215.67
2016-09-30,47.64,86.3,118.57,84.98,215.81
2016-10-03,47.49,86.8,118.9,84.95,215.86
2016-10-04,47.57,86.52,118.72,84.93,215.37
2016-10-05,47.57,86.46,118.64,84.87,215.39
2016-10-06,47.48,86.74,118.84,84.9,216.06
2016-10-07,47.4,87.01,119.08,84.86,216.14
2016-10-10,47.41,87.09,119.12,84.84,215.64
2016-10-11,48.01,84.86,117.63,84.82,213.61
2016-10-12,48.39,83.52,116.62,84.86,212.15
2016-10-13,48.02,84.84,117.58,84.87,214.14
2016-10-14,48.19,84.14,117.04,84.89,213.07
2016-10-17,47.73,85.7,118.21,84.92,214.24
2016-10-18,47.91,85.09,117.73,84.93,214.0
2016-10-19,47.94,84.98,117.73,84.94,213.85
2016-10-20,47.92,85.15,117.8,84.92,212.95
2016-10-21,47.45,86.74,118.91,84.92,214.98
2016-10-24,47.15,87.78,119.64,84.88,214.7
2016-10-25,47.63,86.03,118.42,84.87,213.22
2016-10-26,47.45,86.7,118.89,84.87,214.57
2016-10-27,48.03,84.62,117.5,84.87,213.13
2016-10-28,48.02,84.67,117.53,84.92,212.95
2016-10-31,48.13,84.19,117.19,84.87,212.9
2016-11-01,48.62,82.55,116.03,84.92,210.67
2016-11-02,49.05,81.07,114.99,84.93,210.01
2016-11-03,49.57,79.32,113.77,84.95,208.91
2016-11-04,48.83,81.67,115.49,84.92,211.47
2016-11-07,48.48,82.74,116.23,84.92,212.72
2016-11-08,48.73,81.94,115.74,84.89,212.47
2016-11-09,47.68,85.5,118.22,84.79,217.35
2016-11-10,48.91,81.29,115.25,84.75,216.13
2016-11-11,48.61,82.21,115.83,84.64,216.99
2016-11-14,48.77,81.61,115.5,84.6,217.0
2016-11-15,48.68,81.95,115.67,84.59,217.52
2016-11-16,48.19,83.57,116.85,84.62,218.04
2016-11-17,47.82,84.97,117.9,84.59,219.04
2016-11-18,47.88,84.62,117.61,84.56,219.19
2016-11-21,47.31,86.59,119.01,84.55,220.49
2016-11-22,47.5,85.86,118.51,84.48,220.0
2016-11-23,47.47,85.94,118.56,84.48,221.12
2016-11-25,47.43,86.05,118.65,84.51,221.19
2016-11-28,47.48,86.01,118.64,84.52,220.58
2016-11-29,47.28,86.66,119.09,84.52,221.65
2016-11-30,47.94,84.32,117.46,84.41,220.73
2016-12-01,48.71,81.61,115.54,84.47,219.7
2016-12-02,48.35,82.63,116.3,84.47,220.67
2016-12-05,48.12,83.43,116.93,84.5,221.24
2016-12-06,48.23,83.11,116.62,84.52,221.5
2016-12-07,47.49,85.65,118.41,84.5,224.58
2016-12-08,47.28,86.53,119.01,84.5,225.44
2016-12-09,47.3,86.42,118.97,84.46,226.42
2016-12-12,47.14,86.95,119.32,84.46,227.01
2016-12-13,46.67,88.74,120.61,84.44,227.41
2016-12-14,46.76,88.4,120.37,84.27,226.13
2016-12-15,46.59,88.87,120.34,84.27,225.99
2016-12-16,46.81,88.01,119.72,84.32,225.24
2016-12-19,46.53,89.08,120.47,84.3,226.16
2016-12-20,46.5,89.22,120.6,84.36,226.27
2016-12-21,46.52,89.03,120.47,84.31,225.61
2016-12-22,46.75,88.23,119.92,84.32,225.42
2016-12-23,46.56,89.0,120.46,84.3,226.0
2016-12-27,46.28,89.9,121.08,84.28,226.59
2016-12-28,46.79,88.07,119.85,84.32,224.47
2016-12-29,46.77,88.14,119.94,84.43,224.71
2016-12-30,46.97,87.27,119.27,84.38,225.07
2017-01-03,46.82,87.76,119.67,84.37,225.64
2017-01-04,46.65,88.44,120.1,84.42,226.28
2017-01-05,46.3,89.73,121.0,84.41,226.53
2017-01-06,45.94,91.19,122.03,84.43,226.9
2017-01-09,45.82,91.72,122.38,84.45,226.47
2017-01-10,45.72,92.08,122.65,84.46,226.38
2017-01-11,45.76,91.86,122.49,84.49,226.5
2017-01-12,45.62,92.42,122.8,84.44,226.75
2017-01-13,45.63,92.37,122.84,84.55,226.3
2017-01-17,45.58,92.59,122.97,84.5,226.52
2017-01-18,45.48,92.9,123.22,84.39,226.83
2017-01-19,45.39,93.42,123.52,84.44,226.73
2017-01-20,45.5,92.84,123.17,84.52,226.37
2017-01-23,45.36,93.5,123.59,84.53,226.4
2017-01-24,44.84,95.57,124.96,84.48,228.7
2017-01-25,44.61,96.59,125.6,84.46,229.42
2017-01-26,44.55,96.83,125.83,84.5,229.44
2017-01-27,44.71,96.19,125.38,84.51,228.18
2017-01-30,45.05,94.66,124.38,84.51,227.01
2017-01-31,44.67,96.2,125.45,84.41,228.28
2017-02-01,44.76,95.92,125.21,84.48,227.24
2017-02-02,44.65,96.29,125.45,84.53,228.85
2017-02-03,44.66,96.25,125.47,84.53,228.89
2017-02-06,44.44,97.19,126.09,84.55,229.36
2017-02-07,44.43,97.27,126.12,84.57,228.59
2017-02-08,44.23,98.09,126.63,84.56,229.57
2017-02-09,44.04,98.97,127.24,84.53,231.0
2017-02-10,43.85,99.83,127.77,84.5,232.09
2017-02-13,43.73,100.37,128.15,84.51,232.55
2017-02-14,43.61,100.82,128.44,84.42,233.43
2017-02-15,43.32,102.31,129.37,84.45,234.93
2017-02-16,43.41,101.85,129.06,84.52,233.97
2017-02-17,43.08,103.38,130.06,84.5,235.51
2017-02-21,42.99,103.81,130.33,84.56,236.02
2017-02-22,42.86,104.37,130.7,84.58,236.9
2017-02-23,43.29,102.41,129.42,84.63,235.42
2017-02-24,43.09,103.3,130.02,84.64,236.61
2017-02-27,42.96,103.85,130.39,84.58,236.71
2017-02-28,42.81,104.56,130.85,84.37,238.4
2017-03-01,42.61,105.48,131.41,84.35,239.57
2017-03-02,42.86,104.28,130.69,84.32,238.19
2017-03-03,42.89,104.13,130.59,84.35,237.48
2017-03-06,42.92,103.95,130.47,84.34,237.39
2017-03-07,42.89,104.06,130.59,84.24,237.31
2017-03-08,42.86,104.33,130.71,84.27,236.71
2017-03-09,42.61,105.4,131.44,84.23,237.95
2017-03-10,42.65,105.3,131.34,84.26,237.59
2017-03-13,42.66,105.25,131.31,84.25,237.22
2017-03-14,42.59,105.64,131.56,84.26,237.56
2017-03-15,42.34,106.91,132.35,84.36,239.12
2017-03-16,42.36,106.58,131.9,84.37,237.75
2017-03-17,42.47,106.21,131.65,84.39,237.01
2017-03-20,42.24,107.23,132.31,84.42,237.49
2017-03-21,43.06,103.28,129.85,84.5,233.73
2017-03-22,42.82,104.32,130.52,84.51,233.98
2017-03-23,42.73,104.69,130.78,84.49,234.35
2017-03-24,43.08,103.01,129.7,84.55,231.97
2017-03-27,42.71,104.77,130.84,84.54,233.32
2017-03-28,42.43,106.24,131.73,84.47,235.0
2017-03-29,42.26,107.02,132.2,84.5,235.5
2017-03-30,42.23,107.11,132.28,84.55,235.91
2017-03-31,42.18,107.43,132.49,84.48,235.79
2017-04-03,42.37,106.49,131.92,84.51,235.0
2017-04-04,42.12,107.73,132.7,84.48,236.26
2017-04-05,42.29,106.83,132.1,84.51,234.96
2017-04-06,42.34,106.56,132.0,84.52,235.18
2017-04-07,42.29,106.77,132.1,84.46,235.36
2017-04-10,42.38,106.37,131.9,84.51,234.9
2017-04-11,42.53,105.68,131.43,84.55,234.8
2017-04-12,42.75,104.57,130.74,84.59,233.65
2017-04-13,42.76,104.57,130.77,84.64,233.12
2017-04-17,42.66,104.99,131.04,84.65,233.71
2017-04-18,42.36,106.25,131.85,84.67,234.52
2017-04-19,42.31,106.56,132.02,84.65,234.14
2017-04-20,42.13,107.63,132.71,84.68,235.22
2017-04-21,41.7,109.71,134.03,84.58,237.17
2017-04-24,41.51,110.69,134.6,84.56,237.93
2017-04-25,41.35,111.66,135.18,84.55,238.53
2017-04-26,41.31,111.78,135.27,84.58,238.74
2017-04-27,41.0,113.47,136.29,84.56,238.93
2017-04-28,40.98,113.69,136.44,84.52,238.66
2017-05-01,40.68,115.29,137.37,84.5,238.82
2017-05-02,40.74,114.84,137.12,84.53,238.29
2017-05-03,40.82,114.61,136.97,84.44,238.81
2017-05-04,40.69,115.26,137.39,84.47,239.16
2017-05-05,40.62,115.57,137.61,84.47,239.77
2017-05-08,40.48,116.32,138.05,84.42,239.94
2017-05-09,40.37,116.94,138.4,84.45,239.37
2017-05-10,40.51,116.32,138.02,84.39,239.31
2017-05-11,40.41,116.81,138.35,84.5,239.05
2017-05-12,40.31,117.33,138.66,84.54,239.49
