Date,GLD,IEF,TMF,TQQQ,UUP
2018-09-04,113.32,102.16,18.59,68.6,25.21
2018-09-05,113.54,102.37,18.8,66.73,25.21
2018-09-06,113.23,101.91,18.31,66.07,25.28
2018-09-07,113.15,101.97,18.5,66.65,25.23
2018-09-10,113.22,101.6,18.1,68.13,25.25
2018-09-11,114.17,101.72,18.22,67.54,25.16
2018-09-12,113.76,101.71,18.28,69.54,25.09
2018-09-13,113.02,101.52,18.05,69.01,25.18
2018-09-14,113.61,101.54,18.02,66.1,25.06
2018-09-17,113.44,101.12,17.47,67.67,25.1
2018-09-18,113.88,100.95,17.16,67.52,25.09
2018-09-19,114.27,100.96,17.38,69.64,24.91
2018-09-20,113.49,101.0,17.37,68.53,24.99
2018-09-21,113.47,100.89,17.22,69.12,24.99
2018-09-24,113.65,100.79,17.11,69.4,25.01
2018-09-25,113.05,101.12,17.48,69.33,25.02
2018-09-26,112.05,101.12,17.5,71.25,25.2
2018-09-27,112.76,101.17,17.34,71.14,25.26
2018-09-28,112.57,100.71,16.96,71.55,25.3
2018-10-01,113.87,100.97,17.29,71.14,25.34
2018-10-02,113.42,100.22,16.37,71.35,25.42
2018-10-03,113.48,99.96,16.01,67.28,25.43
2018-10-04,113.8,99.72,15.62,64.75,25.4
2018-10-05,112.54,99.76,15.43,63.59,25.43
2018-10-08,112.6,99.95,15.89,64.08,25.42
2018-10-09,112.88,100.0,15.77,55.77,25.39
2018-10-10,115.78,100.41,16.34,53.51,25.25
2018-10-11,115.23,100.29,16.19,58.03,25.33
2018-10-12,116.0,100.35,16.17,55.84,25.27
2018-10-15,115.8,100.34,16.26,60.65,25.28
2018-10-16,115.79,100.05,15.96,60.85,25.41
2018-10-17,115.92,100.23,15.96,56.63,25.52
2018-10-18,116.01,100.11,15.86,56.4,25.47
2018-10-19,115.71,100.13,15.77,57.25,25.56
2018-10-22,116.39,100.39,15.9,56.62,25.52
2018-10-23,116.66,100.93,16.28,48.92,25.65
2018-10-24,116.4,100.69,16.09,53.94,25.72
2018-10-25,116.77,101.14,16.35,49.75,25.65
2018-10-26,116.31,101.13,16.26,47.09,25.72
2018-10-29,115.8,100.91,16.03,48.91,25.83
2018-10-30,115.15,100.66,15.76,52.21,25.82
2018-10-31,116.63,100.53,15.79,54.49,25.65
2018-11-01,116.65,99.97,15.21,52.05,25.71
2018-11-02,116.37,100.03,15.37,51.54,25.7
2018-11-05,116.04,99.92,15.34,52.63,25.64
2018-11-06,116.03,99.92,15.39,57.47,25.59
2018-11-07,115.78,99.78,15.38,56.49,25.74
2018-11-08,114.48,100.17,15.74,53.62,25.79
2018-11-09,113.66,100.47,16.05,48.91,26.02
2018-11-12,113.7,100.55,15.99,48.89,25.93
2018-11-13,114.64,100.76,16.04,47.65,25.84
2018-11-14,114.77,100.83,16.02,50.2,25.9
2018-11-15,115.62,101.14,16.28,49.65,25.71
2018-11-16,115.67,101.29,16.42,44.89,25.69
2018-11-19,115.67,101.27,16.44,42.4,25.82
2018-11-20,115.86,101.25,16.42,43.35,25.82
2018-11-21,115.77,101.31,16.46,42.39,25.87
2018-11-23,115.64,101.23,16.35,45.3,25.92
2018-11-26,114.95,101.33,16.42,45.77,25.99
2018-11-27,115.38,101.32,16.14,50.11,25.86
2018-11-28,115.74,101.58,16.34,49.65,25.82
2018-11-29,115.54,101.78,16.51,50.69,25.92
2018-11-30,116.41,101.79,16.86,53.29,25.93
2018-12-03,117.12,102.26,17.72,47.43,25.88
2018-12-04,117.14,102.52,17.87,48.12,25.87
2018-12-06,118.09,102.82,17.97,43.41,25.8
2018-12-07,117.68,102.88,18.2,44.77,25.97
2018-12-10,117.54,102.62,18.18,45.25,26.04
2018-12-11,117.79,102.34,17.93,46.39,25.94
2018-12-12,117.53,102.4,17.81,46.4,25.94
2018-12-13,117.06,102.56,18.0,42.9,26.04
2018-12-14,117.87,102.86,18.32,40.13,25.97
2018-12-17,118.15,102.9,18.65,40.8,25.96
2018-12-18,117.43,103.26,19.36,37.85,25.97
2018-12-19,119.24,103.13,19.12,36.33,25.77
2018-12-20,118.72,103.22,19.14,32.82,25.94
2018-12-21,120.02,103.48,19.4,30.39,25.55
2018-12-24,119.66,102.99,18.76,35.86,25.68
2018-12-26,120.57,103.25,18.65,36.37,25.57
2018-12-27,121.06,103.81,19.14,36.22,25.5
2018-12-28,121.25,104.2,19.37,37.04,25.45
2018-12-31,121.33,104.42,19.68,37.57,25.64
2019-01-02,122.43,105.25,20.35,33.93,25.5
2019-01-03,121.44,104.4,19.67,38.27,25.46
2019-01-04,121.86,104.11,19.45,39.49,25.35
2019-01-07,121.53,103.85,19.3,40.63,25.43
2019-01-08,122.31,103.91,19.18,41.59,25.19
2019-01-09,121.59,103.86,18.82,41.99,25.34
2019-01-10,121.8,104.17,19.03,41.49,25.36
2019-01-11,122.09,104.11,18.83,40.41,25.36
2019-01-14,121.88,104.01,18.63,42.65,25.45
2019-01-15,122.27,103.95,18.66,42.71,25.48
2019-01-16,122.11,103.76,18.67,43.71,25.48
2019-01-17,121.02,103.43,18.4,44.91,25.56
2019-01-18,121.45,103.79,18.73,42.43,25.56
2019-01-22,121.28,103.74,18.74,42.47,25.5
2019-01-23,121.09,104.07,19.07,43.22,25.65
2019-01-24,122.86,103.83,18.85,44.76,25.44
2019-01-25,123.29,103.86,18.75,43.11,25.46
2019-01-28,123.98,104.16,19.05,41.89,25.47
2019-01-29,124.69,104.4,19.0,45.03,25.34
2019-01-30,124.75,104.88,19.45,47.01,25.39
2019-01-31,124.5,104.1,19.13,46.41,25.39
2019-02-01,123.96,103.87,18.87,48.11,25.46
2019-02-04,124.28,104.05,19.12,49.38,25.53
2019-02-05,123.44,104.13,19.15,48.99,25.63
2019-02-06,123.74,104.47,19.51,46.99,25.69
2019-02-07,124.21,104.61,19.78,47.23,25.72
2019-02-08,123.6,104.45,19.54,47.12,25.82
2019-02-11,123.86,104.31,19.38,49.16,25.73
2019-02-12,123.37,104.05,19.18,49.26,25.87
2019-02-13,124.06,104.54,19.46,49.44,25.84
2019-02-14,124.8,104.44,19.57,50.03,25.79
2019-02-15,126.7,104.62,19.69,50.33,25.69
2019-02-19,126.48,104.6,19.53,50.29,25.71
2019-02-20,125.05,104.29,19.02,49.72,25.73
2019-02-21,125.5,104.6,19.33,50.8,25.72
2019-02-22,125.37,104.44,19.17,51.36,25.7
2019-02-25,125.58,104.75,19.43,51.52,25.6
2019-02-26,124.69,104.38,18.79,51.36,25.62
2019-02-27,123.99,104.11,18.57,51.04,25.64
2019-02-28,121.88,103.57,18.05,52.06,25.74
2019-03-01,121.56,103.89,18.49,52.07,25.77
2019-03-04,121.72,103.95,18.6,52.2,25.84
2019-03-05,121.61,104.24,18.79,51.3,25.84
2019-03-06,121.51,104.59,19.17,49.43,26.07
2019-03-07,122.84,104.74,19.39,49.15,25.99
2019-03-08,122.24,104.66,19.22,52.22,25.93
2019-03-11,122.98,104.95,19.6,53.07,25.88
2019-03-12,123.84,104.91,19.51,54.22,25.76
2019-03-13,122.41,104.76,19.09,53.98,25.84
2019-03-14,122.97,105.09,19.43,55.32,25.8
2019-03-15,123.04,104.95,19.41,55.82,25.77
2019-03-18,123.38,104.88,19.24,56.38,25.74
2019-03-19,124.18,105.61,19.82,57.01,25.59
2019-03-20,123.68,105.56,19.95,59.65,25.75
2019-03-21,123.97,106.34,20.86,55.75,25.8
2019-03-22,124.92,106.61,20.98,55.4,25.8
2019-03-25,124.3,106.52,20.91,56.16,25.88
2019-03-26,123.65,106.83,21.45,55.06,25.91
2019-03-27,121.9,106.84,21.69,55.41,26.0
2019-03-28,122.01,106.67,21.65,56.66,26.03
2019-03-29,121.53,105.72,20.69,58.89,26.01
2019-04-01,121.98,105.9,20.8,59.54,26.04
2019-04-02,121.8,105.57,20.27,60.57,26.0
2019-04-03,122.11,105.68,20.44,60.48,26.03
2019-04-04,121.98,105.73,20.5,61.39,26.06
2019-04-05,122.51,105.56,20.3,61.87,25.97
2019-04-08,123.15,105.75,20.47,61.19,25.98
2019-04-09,123.53,106.0,20.61,62.18,25.94
2019-04-10,121.95,105.76,20.26,61.71,26.02
2019-04-11,121.83,105.27,19.81,62.47,25.96
2019-04-12,121.6,105.41,19.95,62.52,25.95
2019-04-15,120.51,105.05,19.62,63.13,26.01
2019-04-16,120.28,105.07,19.61,63.76,25.99
2019-04-17,120.37,105.32,19.94,63.96,26.13
2019-04-18,120.37,105.17,19.63,64.5,26.07
2019-04-22,120.12,105.36,19.75,66.95,26.16
2019-04-23,120.47,105.76,20.24,66.3,26.29
2019-04-24,120.57,105.63,20.14,67.04,26.34
2019-04-25,121.37,105.91,20.31,67.28,26.31
2019-04-26,120.83,105.69,19.94,67.64,26.25
2019-04-29,121.2,105.9,20.23,66.09,26.17
2019-04-30,120.4,105.64,20.45,65.33,26.2
2019-05-01,119.94,105.34,20.17,64.53,26.26
2019-05-02,120.65,105.48,20.33,67.57,26.16
2019-05-03,120.81,105.75,20.5,66.36,26.18
2019-05-06,121.21,106.11,20.99,62.5,26.2
2019-05-07,120.91,105.91,20.69,61.95,26.21
2019-05-08,121.2,106.19,20.94,60.97,26.16
2019-05-09,121.43,106.12,20.87,61.14,26.15
2019-05-10,122.67,106.65,21.35,54.82,26.15
2019-05-13,122.46,106.55,21.16,56.54,26.21
2019-05-14,122.39,106.89,21.53,58.89,26.22
2019-05-15,121.51,106.68,21.33,60.73,26.29
2019-05-16,120.65,106.73,21.47,58.84,26.35
2019-05-17,120.64,106.55,21.32,55.89,26.33
2019-05-20,120.36,106.43,21.22,57.57,26.37
2019-05-21,120.24,106.75,21.55,56.82,26.39
2019-05-22,121.17,107.4,22.29,54.14,26.34
2019-05-23,121.3,107.37,22.34,54.06,26.25
2019-05-24,120.83,107.84,22.85,53.48,26.36
2019-05-28,120.87,107.8,23.02,52.14,26.42
2019-05-29,121.69,108.19,23.61,52.76,26.43
2019-05-30,123.33,108.91,24.5,50.22,26.32
2019-05-31,125.11,109.22,24.93,47.01,26.18
2019-06-03,125.15,108.82,24.1,50.82,26.15
2019-06-04,125.47,108.82,23.68,51.94,26.24
2019-06-05,125.88,108.8,23.93,53.14,26.15
2019-06-06,126.59,109.23,24.54,56.17,26.04
2019-06-07,125.33,108.69,23.86,58.22,26.07
2019-06-10,125.18,108.69,23.89,58.44,26.08
2019-06-11,125.83,108.97,23.95,57.45,26.15
2019-06-12,126.6,109.24,24.19,58.39,26.17
2019-06-13,126.56,109.32,24.32,57.63,26.31
2019-06-14,126.48,109.3,24.46,58.68,26.32
2019-06-17,127.12,109.51,24.83,61.22,26.36
2019-06-18,127.89,109.81,24.93,61.94,26.24
2019-06-19,131.11,109.99,25.12,63.64,26.08
2019-06-20,131.98,109.54,24.27,63.35,25.95
2019-06-21,133.94,109.92,24.83,63.33,25.91
2019-06-24,134.2,110.09,25.03,60.09,25.97
2019-06-25,132.97,109.64,24.48,60.85,25.99
2019-06-26,132.84,109.97,24.95,61.51,25.99
2019-06-27,133.2,110.02,24.9,61.77,25.97
2019-06-28,130.62,109.69,24.76,64.23,26.16
2019-07-01,133.41,110.08,25.33,65.01,26.14
2019-07-02,133.63,110.29,25.85,66.45,26.14
2019-07-03,132.14,109.59,24.82,66.02,26.28
2019-07-05,131.29,109.48,24.94,64.63,26.33
2019-07-08,131.75,109.41,24.89,65.6,26.35
2019-07-09,133.83,109.47,24.47,67.54,26.24
2019-07-10,132.7,108.93,23.49,67.36,26.24
2019-07-11,133.53,109.05,23.55,68.49,26.19
2019-07-12,133.53,109.28,23.97,69.07,26.23
2019-07-15,132.4,109.04,23.77,68.09,26.35
2019-07-16,134.58,109.55,24.53,67.08,26.3
2019-07-17,136.48,109.82,24.51,67.37,26.16
2019-07-18,134.47,109.62,24.33,65.74,26.29
2019-07-19,134.45,109.67,24.47,67.29,26.34
2019-07-22,133.69,109.49,24.04,68.59,26.46
2019-07-23,134.37,109.65,24.36,70.05,26.46
2019-07-24,133.42,109.46,24.05,68.05,26.51
2019-07-25,133.64,109.44,24.21,70.07,26.55
2019-07-26,134.53,109.54,24.22,69.42,26.57
2019-07-29,134.98,109.59,24.38,68.49,26.57
2019-07-30,133.21,109.87,24.98,65.6,26.73
2019-07-31,136.41,110.92,26.43,64.68,26.65
2019-08-01,135.89,111.15,27.11,61.72,26.59
2019-08-02,137.79,112.11,28.57,55.24,26.46
2019-08-05,138.91,112.29,29.19,57.51,26.49
2019-08-06,141.02,112.29,29.27,58.35,26.47
2019-08-07,141.73,112.3,29.43,62.21,26.49
2019-08-08,141.26,112.13,29.29,60.37,26.46
2019-08-09,142.63,112.84,31.1,58.35,26.44
2019-08-12,141.78,112.44,30.78,62.18,26.56
2019-08-13,142.75,113.19,32.82,56.61,26.62
2019-08-14,143.7,113.91,33.9,56.37,26.64
2019-08-15,142.78,113.61,33.08,58.97,26.66
2019-08-16,141.11,113.07,31.7,61.73,26.72
2019-08-19,142.21,113.57,32.62,60.46,26.66
2019-08-20,141.76,113.27,31.99,62.0,26.69
2019-08-21,141.4,113.02,31.37,61.4,26.67
2019-08-22,144.17,113.78,32.88,55.78,26.52
2019-08-23,144.19,113.67,32.48,58.04,26.66
2019-08-26,145.57,114.16,33.99,57.69,26.64
2019-08-27,145.16,114.2,34.12,58.27,26.7
2019-08-28,144.12,113.98,33.73,60.92,26.77
2019-08-29,143.75,114.01,33.75,60.49,26.87
2019-08-30,145.75,114.07,33.82,58.73,26.93
2019-09-03,146.66,114.25,33.97,61.2,26.76
2019-09-04,143.14,113.33,32.18,64.58,26.77
2019-09-05,141.92,113.4,32.84,64.4,26.78
2019-09-06,141.39,112.7,31.07,63.99,26.73
2019-09-09,140.18,111.88,29.45,63.46,26.76
2019-09-10,141.03,111.77,29.28,65.17,26.84
2019-09-11,141.32,111.52,28.69,65.98,26.76
2019-09-12,140.15,110.5,26.84,65.28,26.72
2019-09-13,141.32,110.98,27.84,64.38,26.84
2019-09-16,141.6,111.27,28.31,65.23,26.72
2019-09-17,140.71,111.31,28.67,65.19,26.82
2019-09-18,141.28,111.36,28.92,65.48,26.76
2019-09-19,142.95,112.0,30.01,63.42,26.83
2019-09-20,143.75,112.16,30.01,63.48,26.87
2019-09-23,144.51,112.72,31.06,60.97,26.77
2019-09-24,141.83,111.98,29.64,62.92,26.98
2019-09-25,141.79,112.22,30.21,62.29,27.05
2019-09-26,141.06,112.38,30.47,60.03,27.01
2019-09-27,138.87,112.47,30.63,61.63,27.1
2019-09-30,139.63,112.61,30.97,60.14,27.01
2019-10-01,141.26,113.0,31.18,57.06,26.99
2019-10-02,141.9,113.59,32.01,58.94,26.98
2019-10-03,141.9,113.81,32.71,61.42,26.96
2019-10-04,140.69,113.43,31.89,60.85,27.01
2019-10-07,141.92,113.67,32.13,58.08,27.05
2019-10-08,142.05,113.38,31.57,59.84,27.03
2019-10-09,140.81,112.67,30.15,61.15,26.92
2019-10-10,140.03,111.9,29.02,63.44,26.82
2019-10-11,140.59,112.21,29.64,63.51,26.9
2019-10-14,139.61,111.67,28.56,65.92,26.82
2019-10-15,140.41,111.89,28.63,65.43,26.75
2019-10-16,140.61,111.85,28.49,65.88,26.65
2019-10-17,140.46,111.95,28.48,63.99,26.55
2019-10-18,139.79,111.54,27.78,65.68,26.57
2019-10-21,140.2,111.8,28.28,64.16,26.63
2019-10-22,140.53,111.84,28.38,64.46,26.62
2019-10-23,141.53,111.82,28.21,66.31,26.7
2019-10-24,141.86,111.58,27.75,67.82,26.73
2019-10-25,140.64,111.16,27.05,69.89,26.71
2019-10-28,140.25,111.26,27.08,68.28,26.7
2019-10-29,141.02,111.8,28.25,69.24,26.64
2019-10-30,142.43,112.51,29.37,69.29,26.59
2019-10-31,142.56,112.13,29.11,71.17,26.58
2019-11-01,142.15,111.56,27.97,72.44,26.68
2019-11-04,139.85,110.96,27.02,72.53,26.78
2019-11-05,140.45,111.28,27.51,72.07,26.78
2019-11-06,138.27,110.39,26.02,72.8,26.84
2019-11-07,137.39,110.24,25.68,73.66,26.9
2019-11-08,137.06,110.36,25.7,73.35,26.86
2019-11-11,137.43,110.41,26.07,73.95,26.9
2019-11-12,137.98,110.71,26.52,73.84,26.89
2019-11-13,138.56,111.27,27.33,73.82,26.87
2019-11-14,138.21,111.18,27.28,75.21,26.81
2019-11-15,138.62,111.37,27.42,75.6,26.76
2019-11-18,138.69,111.58,28.06,75.91,26.79
2019-11-19,138.76,111.99,28.92,74.58,26.79
2019-11-20,138.0,111.71,28.41,74.0,26.83
2019-11-21,137.74,111.69,28.48,74.2,26.91
2019-11-22,137.08,111.74,28.77,76.77,26.93
2019-11-25,137.74,111.95,29.28,77.23,26.9
2019-11-26,137.01,111.66,29.0,78.79,26.94
2019-11-27,137.86,111.57,28.78,77.74,26.91
2019-11-29,137.79,111.01,27.67,75.24,26.8
2019-12-02,139.11,112.0,29.34,73.55,26.77
2019-12-03,138.92,111.57,28.52,74.64,26.74
2019-12-04,139.0,111.31,28.11,75.03,26.68
2019-12-05,137.62,110.97,27.61,77.35,26.78
2019-12-06,137.58,111.06,27.8,76.4,26.75
2019-12-09,137.97,110.93,27.75,76.23,26.72
2019-12-10,138.92,111.39,28.42,77.38,26.62
2019-12-11,138.43,110.51,27.04,79.15,26.66
2019-12-12,139.05,111.16,27.93,79.86,26.66
2019-12-13,139.04,110.64,27.19,82.15,26.61
2019-12-16,139.01,110.65,27.08,82.26,26.66
2019-12-17,139.02,110.35,26.41,82.45,26.71
2019-12-18,139.38,110.28,26.53,84.13,26.71
2019-12-19,139.52,110.28,26.58,85.13,26.8
2019-12-20,139.95,110.18,26.42,85.76,26.26
2019-12-23,141.27,110.37,26.63,85.84,26.26
2019-12-24,142.38,110.53,26.83,88.07,26.22
2019-12-26,142.33,110.69,26.92,87.81,26.09
2019-12-27,142.63,110.62,26.65,86.06,26.04
2019-12-30,142.9,110.22,25.84,86.55,25.97
2019-12-31,143.95,110.73,26.73,90.84,26.06
2020-01-02,145.86,111.47,27.91,88.37,26.09
2020-01-03,147.39,111.35,27.48,90.05,26.03
2020-01-06,147.97,111.19,27.07,89.94,26.12
2020-01-07,146.86,110.93,26.55,92.01,26.19
2020-01-08,146.03,111.01,26.81,94.33,26.24
2020-01-09,146.91,111.25,27.5,93.56,26.22
2020-01-10,145.82,111.12,27.22,96.83,26.22
2020-01-13,145.69,111.34,27.67,95.7,26.23
2020-01-14,146.54,111.62,28.22,95.76,26.19
2020-01-15,146.31,111.39,27.92,98.43,26.23
2020-01-16,146.58,111.3,27.25,99.9,26.32
2020-01-17,146.74,111.74,28.05,99.85,26.3
2020-01-21,146.79,111.76,28.34,100.53,26.28
2020-01-22,147.12,112.04,28.91,101.46,26.35
2020-01-23,147.98,112.44,29.62,98.83,26.39
2020-01-24,148.99,113.2,31.01,92.72,26.43
2020-01-27,147.66,112.82,30.27,97.03,26.43
2020-01-28,148.46,113.36,31.13,97.38,26.47
2020-01-29,148.47,113.47,31.19,98.48,26.39
2020-01-30,149.33,114.04,31.99,93.64,26.28
2020-01-31,148.36,113.79,31.93,97.94,26.41
2020-02-03,146.43,113.13,30.61,104.63,26.45
2020-02-04,146.61,112.64,29.63,105.84,26.55
2020-02-05,147.4,112.72,30.05,108.42,26.6
2020-02-06,147.79,113.26,31.12,107.02,26.66
2020-02-07,148.17,113.48,31.39,110.88,26.7
2020-02-10,147.66,113.21,30.88,110.96,26.67
2020-02-11,147.54,112.92,30.43,114.21,26.74
2020-02-12,148.38,113.02,30.76,113.77,26.77
2020-02-13,149.0,113.3,31.17,114.54,26.76
2020-02-14,150.91,113.48,31.77,114.74,26.86
2020-02-18,151.79,113.46,31.79,118.06,26.91
2020-02-19,152.41,113.79,32.53,114.7,26.99
2020-02-20,154.7,114.25,33.42,108.14,26.83
2020-02-21,156.09,115.14,34.91,95.68,26.84
2020-02-24,153.3,115.46,35.52,87.94,26.76
2020-02-25,153.97,115.4,34.96,89.15,26.78
2020-02-26,154.0,115.96,36.01,75.82,26.62
2020-02-27,148.38,117.26,37.72,77.0,26.53
2020-02-28,149.2,117.04,37.58,87.51,26.39
2020-03-02,153.89,118.4,39.38,79.27,26.28
2020-03-03,154.16,118.14,38.11,88.89,26.37
2020-03-04,157.49,119.19,40.86,81.09,26.17
2020-03-05,157.55,120.4,47.26,76.84,26.02
2020-03-06,157.81,121.48,51.57,61.23,25.74
2020-03-09,154.48,119.25,43.28,70.76,26.12
2020-03-10,153.93,118.06,38.49,61.66,26.16
2020-03-11,147.79,118.12,39.29,44.76,26.44
2020-03-12,143.28,117.35,36.93,56.84,27.44
2020-03-13,141.64,120.45,43.12,37.25,26.56
2020-03-16,143.56,117.43,35.39,43.32,27.03
2020-03-17,140.7,115.8,28.97,39.31,27.44
2020-03-18,138.04,116.18,31.78,40.22,28.09
2020-03-19,140.11,119.14,38.25,35.51,28.01
2020-03-20,146.3,120.55,43.13,35.62,27.97
2020-03-23,153.4,119.73,40.77,43.56,27.65
2020-03-24,151.3,119.8,40.27,42.55,27.39
2020-03-25,153.24,120.09,40.9,49.48,26.95
2020-03-26,152.25,120.98,44.13,44.34,26.73
2020-03-27,152.92,121.26,43.04,49.0,26.85
2020-03-30,148.05,121.48,42.11,47.64,26.83
2020-03-31,149.45,121.83,43.8,41.73,27.0
2020-04-01,151.9,121.85,44.57,44.2,27.14
2020-04-02,152.65,121.94,44.98,42.42,27.29
2020-04-03,156.88,121.39,44.59,51.3,27.3
2020-04-06,156.04,120.85,43.11,51.2,27.05
2020-04-07,154.65,120.7,42.29,54.47,27.15
2020-04-08,158.69,120.96,42.28,54.67,26.95
2020-04-09,161.41,120.7,41.34,56.57,26.91
2020-04-13,162.68,120.86,41.28,63.91,26.76
2020-04-14,161.85,121.94,44.46,61.79,26.96
2020-04-15,161.71,122.07,45.95,65.1,27.08
2020-04-16,158.57,121.75,44.06,66.73,27.01
2020-04-17,159.7,122.07,45.19,64.57,27.1
2020-04-20,158.61,122.41,46.78,57.43,27.14
2020-04-21,161.73,122.03,45.43,62.51,27.22
2020-04-22,163.34,122.11,46.13,62.1,27.23
2020-04-23,162.64,122.14,46.54,65.1,27.17
2020-04-24,161.56,121.49,43.87,66.37,27.1
2020-04-27,160.84,122.02,45.39,62.78,27.07
2020-04-28,161.73,121.96,44.69,69.31,26.96
2020-04-29,158.8,121.67,43.24,69.77,26.79
2020-04-30,159.78,121.71,44.2,63.51,26.82
2020-05-01,160.34,121.73,43.66,65.75,26.97
2020-05-04,161.02,121.64,42.77,67.85,26.99
2020-05-05,158.95,121.19,40.69,69.19,27.12
2020-05-06,161.39,121.93,42.71,71.89,27.04
2020-05-07,160.42,121.53,41.09,74.79,27.03
2020-05-08,159.42,121.19,40.07,76.65,27.13
2020-05-11,160.04,121.59,41.29,72.09,27.08
2020-05-12,161.58,121.84,42.1,69.36,27.13
2020-05-13,163.01,122.03,43.42,71.66,27.16
2020-05-14,163.93,121.95,43.03,72.89,27.18
2020-05-15,162.69,121.2,40.22,77.11,26.96
2020-05-18,164.26,121.54,40.7,76.52,26.94
2020-05-19,164.65,121.57,40.99,81.0,26.85
2020-05-20,162.25,121.65,41.31,78.51,26.91
2020-05-21,163.21,121.88,42.01,79.22,26.99
2020-05-22,160.89,121.56,40.41,78.89,26.79
2020-05-26,161.18,121.66,40.21,80.0,26.78
2020-05-27,161.72,121.55,39.69,79.49,26.64
2020-05-28,162.91,121.94,40.44,82.77,26.6
2020-05-29,163.66,121.77,39.74,83.79,26.45
2020-06-01,162.6,121.57,39.3,85.46,26.42
2020-06-02,159.6,120.85,37.71,86.62,26.26
2020-06-03,161.28,120.37,36.09,84.86,26.16
2020-06-04,158.01,119.77,35.29,89.89,26.21
2020-06-05,159.72,119.9,35.69,91.89,26.14
2020-06-08,161.26,120.33,36.9,93.94,26.06
2020-06-09,163.57,121.23,38.54,97.33,25.93
2020-06-10,162.39,121.66,40.71,83.0,26.19
2020-06-11,162.62,121.39,39.63,84.8,26.26
2020-06-12,162.33,121.29,39.73,87.79,26.15
2020-06-15,162.25,121.04,37.97,92.43,26.23
2020-06-16,162.56,121.23,38.27,93.33,26.25
2020-06-17,162.24,121.5,39.46,94.05,26.35
2020-06-18,164.03,121.54,39.57,93.92,26.38
2020-06-19,165.09,121.43,39.56,97.26,26.24
2020-06-22,166.48,121.39,38.82,99.8,26.15
2020-06-23,165.9,121.62,39.98,93.92,26.27
2020-06-24,165.8,121.64,40.33,96.41,26.31
2020-06-25,166.54,121.97,41.67,89.48,26.35
2020-06-26,166.63,122.09,41.17,92.34,26.36
2020-06-29,167.37,121.87,40.66,97.65,26.32
2020-06-30,166.62,121.57,40.46,101.14,26.26
2020-07-01,166.98,121.72,40.53,103.29,26.28
2020-07-02,167.98,121.54,40.02,110.88,26.14
2020-07-06,169.04,121.93,41.71,108.7,26.2
2020-07-07,170.09,121.74,41.19,112.88,26.06
2020-07-08,169.63,122.15,43.12,115.7,26.15
2020-07-09,169.19,121.89,42.49,118.15,26.11
2020-07-10,169.4,122.02,42.89,110.85,26.07
2020-07-13,170.19,122.01,43.09,113.2,26.02
2020-07-14,170.34,121.97,42.38,113.76,25.95
2020-07-15,168.73,122.06,43.09,111.32,26.04
2020-07-16,170.12,122.03,42.77,111.84,25.93
2020-07-17,170.94,122.11,43.06,121.36,25.89
2020-07-20,173.0,122.24,43.21,117.48,25.73
2020-07-21,175.63,122.28,43.59,118.84,25.66
2020-07-22,177.18,122.4,45.05,109.53,25.61
2020-07-23,178.7,122.34,45.19,106.29,25.5
2020-07-24,182.23,122.15,44.24,112.0,25.31
2020-07-27,183.75,122.44,45.49,107.79,25.35
2020-07-28,185.13,122.6,45.29,111.46,25.23
2020-07-29,183.76,122.765,46.2,113.27,25.13
2020-07-30,185.43,122.8,46.0,119.38,25.28
2020-07-31,185.64,122.64,44.84,123.83,25.28
2020-08-03,189.59,123.06,46.68,125.44,25.19
2020-08-04,191.35,122.65,45.47,126.44,25.08
2020-08-05,193.89,122.79,46.22,131.28,25.08
2020-08-06,190.81,122.53,45.02,126.99,25.23
2020-08-07,190.15,122.4,44.51,125.28,25.27
2020-08-10,179.94,121.98,43.04,118.17,25.31
2020-08-11,179.1,121.62,41.83,127.01,25.23
2020-08-12,183.33,121.37,40.62,127.9,25.22
2020-08-13,182.54,121.43,39.93,127.53,25.18
2020-08-14,186.5,121.63,40.38,131.74,25.07
2020-08-17,188.18,121.84,41.19,135.61,24.93
2020-08-18,182.24,121.68,40.49,132.96,25.13
2020-08-19,183.5,122.03,41.57,138.43,25.06
2020-08-20,182.03,122.12,42.32,141.32,25.18
2020-08-21,181.0,121.95,42.04,143.94,25.22
2020-08-24,181.22,121.655,41.11,147.3,25.13
2020-08-25,183.36,121.61,40.6,156.73,25.1
2020-08-26,181.24,121.18,38.56,155.31,25.13
2020-08-27,184.39,121.38,38.41,157.71,24.93
2020-08-28,184.83,121.51,39.15,161.36,24.9
2020-08-31,185.05,121.82,40.57,169.74,24.95
2020-09-01,182.62,121.99,41.74,174.53,25.04
2020-09-02,181.14,122.15,42.13,147.73,25.05
2020-09-03,181.64,121.47,39.73,141.64,25.09
2020-09-04,181.29,121.73,40.34,121.62,25.22
2020-09-08,183.05,121.67,40.09,132.07,25.18
2020-09-09,182.46,121.82,40.7,124.43,25.23
2020-09-10,182.45,122.01,40.85,121.71,25.18
2020-09-11,183.89,121.9,40.89,127.98,25.12
2020-09-14,183.45,121.84,40.66,133.42,25.14
2020-09-15,183.97,121.77,40.29,127.01,25.17
2020-09-16,182.96,121.805,40.64,121.16,25.08
2020-09-17,183.2,121.7,40.21,116.48,25.11
2020-09-18,179.52,121.92,40.76,117.86,25.29
2020-09-21,178.65,121.92,40.73,124.3,25.38
2020-09-22,174.79,121.92,40.86,112.79,25.52
