Date,AGG,BIL,BTAL,CURE,DBC,DGRO,EEM,EFA,EPI,ERX,EUO,EWZ,GLD,MVV,PUI,QLD,SCHD,SHY,SOXL,SOXS,SPXL,SPXS,SPXU,SQQQ,SVXY,TECL,TECS,TMF,TMV,TNA,TQQQ,UCO,UGL,UPRO,USD,USDU,UUP,UVXY,VIXM,VIXY,YCS
2019-08-15,113.57,91.56,24.51,50.81,14.84,37.19,39.36,61.86,23.28,13.63,27.0,41.7,142.75,36.4,33.3,92.32,51.58,85.05,143.18,48.5,47.02,19.5,29.55,35.9,49.15,151.74,12.49,33.07,9.99,50.62,57.85,16.71,49.88,49.68,40.19,27.92,26.71,36.12,23.3,23.98,71.83
2019-08-16,113.34,91.57,23.7,52.73,14.9,37.95,40.03,62.82,23.34,14.47,26.88,42.02,141.29,38.44,33.64,96.26,52.71,85.03,158.87,43.22,49.8,18.35,27.8,33.59,51.12,162.12,11.57,31.35,10.5,54.94,61.59,17.35,48.88,52.65,43.53,27.92,26.68,31.9,22.68,22.05,72.26
2019-08-19,113.67,91.56,24.22,52.97,14.91,37.96,39.83,62.62,23.13,14.7,26.93,40.48,141.77,38.17,33.87,96.2,52.79,85.05,155.9,44.1,49.58,18.46,27.92,33.7,51.72,161.1,11.62,32.5,10.15,54.49,61.43,17.29,49.19,52.4,42.95,27.99,26.73,30.64,22.64,21.53,71.91
2019-08-20,113.51,91.56,24.14,52.66,15.08,38.02,40.18,63.1,23.0,14.88,26.83,41.46,141.62,38.32,33.72,96.87,53.0,85.02,159.5,43.21,49.91,18.3,27.71,33.31,52.3,164.13,11.46,32.1,10.25,55.22,62.06,18.16,49.13,52.75,43.25,27.94,26.67,29.48,22.59,20.98,71.99
2019-08-21,113.51,91.57,24.0,53.12,14.99,38.15,39.84,62.89,22.38,14.87,26.92,41.62,141.39,38.24,33.92,97.18,53.13,84.96,159.8,43.01,50.27,18.17,27.51,33.16,52.7,165.9,11.3,31.61,10.42,55.28,62.36,17.65,48.94,53.11,43.45,28.05,26.67,28.83,22.62,20.69,72.05
2019-08-22,113.34,91.58,24.25,51.6,14.78,37.94,39.54,62.59,22.84,14.02,26.99,40.58,141.84,37.8,33.99,94.92,52.9,84.97,152.6,44.81,49.07,18.62,28.18,34.36,51.2,161.07,11.68,31.25,10.51,53.7,60.1,16.35,49.26,51.88,42.07,27.99,26.7,31.28,23.03,21.86,72.13
2019-08-23,113.84,91.59,24.34,49.73,14.95,37.45,39.33,62.58,23.1,13.69,26.8,39.65,144.35,36.66,33.49,92.13,52.18,85.07,145.03,46.78,47.14,19.24,29.15,35.62,50.14,153.02,12.08,32.81,10.0,50.96,57.47,16.97,51.0,49.8,40.47,27.94,26.62,32.88,23.66,22.62,71.58
2019-08-26,113.91,91.59,24.6,50.69,14.83,37.78,39.53,62.76,23.5,13.47,26.9,39.25,144.3,37.17,34.01,94.04,52.6,85.01,145.15,46.5,48.24,18.8,28.46,34.46,50.08,156.74,11.8,33.3,9.85,52.14,59.26,16.44,50.97,50.99,40.72,27.98,26.62,33.0,23.63,22.68,71.33
2019-08-27,114.3,91.59,24.76,48.47,15.02,37.35,39.28,62.27,23.14,13.19,26.96,39.02,145.39,35.75,33.89,91.77,51.94,85.09,137.92,48.98,46.52,19.49,29.5,35.79,48.55,150.32,12.32,34.77,9.39,48.57,57.1,17.79,51.7,49.18,39.61,27.99,26.68,36.1,24.45,24.11,71.24
2019-08-28,114.08,91.6,24.44,50.98,15.03,38.09,39.68,63.02,23.12,13.86,27.11,39.75,145.4,37.29,34.14,95.31,53.05,85.09,149.0,45.0,49.33,18.37,27.81,33.76,50.41,159.37,11.6,33.71,9.71,52.19,60.45,17.56,51.7,52.11,41.63,28.0568,26.73,32.22,23.52,22.35,71.87
2019-08-29,113.9,91.61,24.37,51.97,15.02,38.4,40.21,63.4,23.28,14.25,27.22,40.85,143.87,38.0,34.33,96.86,53.4,85.05,156.61,42.82,50.51,17.92,27.12,32.96,51.16,164.26,11.26,33.25,9.85,54.0,61.87,17.84,50.59,53.41,42.87,28.03,26.79,30.72,23.44,21.66,71.76
2019-08-30,113.84,91.46,24.4,50.4,14.67,38.01,39.73,62.85,22.59,13.5,27.63,40.3,144.97,37.21,34.25,94.16,52.99,84.95,150.01,44.62,48.66,18.59,28.17,34.41,49.67,156.93,11.77,33.78,9.71,51.35,59.27,15.89,51.34,51.44,41.79,28.16,26.99,33.48,23.87,22.99,71.75
2019-09-03,113.82,91.46,24.62,51.36,14.95,38.26,40.47,63.75,22.83,14.5,27.37,40.82,145.54,37.56,34.85,95.31,53.35,85.0,153.99,43.38,49.97,18.09,27.4,33.7,50.45,160.22,11.5,33.38,9.81,51.95,60.39,17.15,51.74,52.81,42.48,28.05,26.82,32.02,23.75,22.27,71.94
2019-09-04,113.61,91.47,24.52,51.64,15.16,38.72,41.08,64.43,23.02,14.87,27.03,41.98,144.98,38.68,34.69,98.3,54.07,84.96,169.05,39.19,51.8,17.43,26.4,32.14,51.62,169.29,10.85,32.74,10.01,53.86,63.23,18.0,51.32,54.76,45.39,27.8,26.68,29.75,23.0,21.22,72.64
2019-09-05,113.66,91.47,24.09,52.34,14.98,38.91,41.3,64.51,23.24,14.92,27.18,42.15,143.64,39.21,34.51,100.0,54.43,84.9,174.6,37.9,52.55,17.18,26.01,31.26,52.32,174.31,10.56,32.44,10.08,54.73,64.87,16.99,50.34,55.52,46.65,27.87,26.73,28.57,22.99,20.65,72.64
2019-09-06,113.39,91.47,24.28,52.6,15.2,39.01,41.36,64.73,23.3,15.63,27.21,42.37,142.36,39.36,34.07,100.14,54.68,84.83,177.8,37.0,53.03,17.01,25.75,31.2,53.23,174.97,10.5,31.5,10.35,54.63,65.01,18.4,49.5,56.04,47.19,27.92,26.74,27.06,22.67,19.95,73.06
2019-09-09,113.1,91.49,23.5,50.14,15.29,38.93,41.34,64.6,23.2,16.39,27.19,41.75,141.23,39.52,33.77,98.01,54.69,84.79,174.12,37.83,52.08,17.32,26.26,32.21,52.59,166.01,11.04,30.83,10.56,55.8,62.93,19.0,48.62,55.01,46.75,28.11,26.75,28.03,23.09,20.41,73.35
2019-09-10,112.58,91.48,23.0,51.45,15.31,39.17,41.57,65.02,23.35,16.99,27.42,42.47,140.31,40.25,33.65,98.86,55.25,84.66,181.79,36.35,52.65,17.15,25.98,31.82,53.08,168.2,10.9,29.24,11.11,58.96,63.71,18.61,48.04,55.64,47.74,27.98,26.84,27.28,22.75,20.08,74.02
2019-09-11,112.91,91.5,22.89,53.53,14.96,39.53,41.97,65.24,23.58,16.25,27.52,43.11,142.75,41.37,34.3,101.59,55.74,84.72,192.24,34.23,54.1,16.69,25.25,30.51,54.0,174.26,10.49,29.93,10.85,61.98,66.41,16.53,49.7,57.17,49.5,28.01,26.88,25.9,22.63,19.36,74.11
2019-09-12,112.15,91.51,22.8,53.07,15.14,39.63,42.24,65.89,23.8,16.8,27.0,43.08,141.73,41.4,34.13,100.86,55.83,84.57,188.96,34.81,54.37,16.6,25.14,30.82,54.45,173.14,10.55,27.89,11.62,62.68,65.75,17.1,48.98,57.47,49.21,27.89,26.71,25.3,22.51,19.05,74.47
2019-09-13,112.05,91.51,22.71,51.97,15.68,39.38,41.91,65.53,23.47,19.02,27.31,41.96,141.6,41.0,34.2,99.1,55.42,84.55,182.0,36.04,53.29,16.93,25.64,31.68,54.0,166.0,10.96,27.63,11.69,61.7,63.94,20.05,48.9,56.32,47.53,28.0,26.8,25.83,22.82,19.34,74.27
2019-09-16,112.11,91.51,22.46,52.24,15.78,39.3,41.53,65.24,23.0,18.64,27.31,41.98,141.82,41.1,34.23,99.5,55.23,84.56,182.15,35.98,53.34,16.92,25.63,31.47,54.01,169.06,10.82,27.9,11.56,62.17,64.36,21.25,49.07,56.36,47.77,27.98,26.82,25.82,23.06,19.34,74.72
2019-09-17,112.5,91.52,22.89,52.5,15.43,39.4,41.85,65.41,23.18,17.5,27.14,42.67,141.93,40.97,34.53,100.06,55.28,84.66,184.38,35.64,53.65,16.83,25.48,31.22,54.5,170.25,10.73,28.86,11.18,62.22,64.89,18.63,49.14,56.7,48.04,27.95,26.76,25.13,23.24,19.01,74.6
2019-09-18,112.64,91.55,23.28,52.65,15.51,39.55,41.74,65.83,22.87,17.88,27.1,42.78,141.57,40.99,34.7,100.72,55.36,84.64,187.08,35.1,54.19,16.66,25.23,30.92,55.49,172.34,10.61,29.35,10.97,61.4,65.55,18.96,48.87,57.25,48.23,27.88,26.76,23.78,22.68,18.32,74.36
2019-09-19,112.64,91.54,23.16,53.48,15.48,39.56,41.88,65.79,24.13,17.4,27.34,41.88,141.61,40.63,34.68,101.0,55.27,84.61,184.8,35.67,54.28,16.62,25.17,30.8,55.86,173.69,10.5,29.33,10.98,60.1,65.81,18.95,48.9,57.4,47.89,27.97,26.83,23.24,22.64,18.03,72.96
2019-09-20,113.02,91.54,23.45,53.77,15.48,39.19,41.42,65.19,24.34,17.17,27.52,41.66,143.22,40.21,34.63,98.47,54.77,84.72,171.39,38.21,52.75,17.11,25.9,31.99,54.11,165.43,11.03,30.3,10.64,59.1,63.25,18.68,50.1,55.76,45.83,28.04,26.89,25.47,23.48,19.18,73.73
2019-09-23,113.03,91.56,23.21,53.62,15.47,39.29,41.62,65.56,24.28,17.26,27.5,41.95,143.21,40.68,34.77,99.54,55.21,84.72,181.38,35.96,53.76,16.72,25.43,31.43,55.1,170.46,10.66,30.31,10.56,60.13,64.33,18.6,50.02,56.82,47.33,28.0,26.85,24.08,23.18,18.5,74.06
2019-09-24,113.21,91.56,23.79,51.7,15.18,38.93,40.93,64.78,23.85,16.28,27.57,41.3,144.08,39.45,34.97,95.78,54.15,84.79,166.01,38.75,51.88,17.33,26.22,33.07,53.03,161.78,11.24,30.87,10.36,56.8,60.76,17.19,50.62,54.83,44.42,28.07,26.9,26.83,23.62,19.88,73.8
2019-09-25,113.0,91.57,23.68,51.21,15.22,39.12,41.25,65.3,24.19,16.44,27.66,42.31,142.19,40.42,35.16,97.94,54.45,84.75,177.58,36.32,52.78,17.04,25.78,32.0,53.68,167.93,10.8,30.18,10.57,58.64,62.72,17.29,49.25,55.77,46.23,28.1,26.95,25.81,23.59,19.39,74.09
2019-09-26,113.0,91.59,23.73,50.56,15.11,39.18,41.17,65.19,24.14,15.6,27.81,42.18,140.38,40.46,35.22,97.73,54.58,84.74,174.11,36.84,52.86,17.01,25.72,32.1,53.8,169.19,10.71,30.21,10.55,57.29,62.51,16.94,47.95,55.87,45.67,28.14,27.04,25.67,23.59,19.33,74.67
2019-09-27,112.93,91.58,23.75,49.61,15.1,39.06,40.97,64.97,23.82,15.64,28.0,42.12,139.77,39.47,35.03,95.65,54.61,84.77,167.76,38.41,51.84,17.33,26.23,33.07,52.97,163.61,11.08,29.89,10.65,55.63,60.6,16.76,47.61,54.78,44.62,28.17,27.1,26.84,23.68,19.9,74.68
2019-09-30,112.71,91.46,23.56,51.02,15.06,39.27,40.89,65.05,23.4,15.81,28.05,41.82,138.05,40.25,35.05,97.44,54.96,84.62,173.6,37.01,52.78,17.03,25.75,32.16,54.1,169.02,10.7,29.66,10.72,56.42,62.35,16.4,46.43,55.77,45.5,28.28,27.16,25.13,23.41,19.07,75.09
2019-10-01,113.19,91.46,24.15,48.68,15.03,38.36,40.28,63.75,23.21,14.3,27.79,41.15,140.79,37.99,34.98,93.92,53.7,84.84,160.64,39.81,49.48,18.11,27.43,33.99,51.48,158.94,11.36,31.08,10.25,51.52,58.81,15.84,48.24,52.29,43.5,28.24,27.03,28.91,24.46,20.97,74.02
2019-10-02,113.34,91.47,24.46,46.79,14.8,37.86,40.42,63.25,23.32,13.25,27.75,40.83,141.36,37.33,34.64,91.9,53.04,84.93,158.03,40.58,47.6,18.79,28.46,35.06,50.53,152.57,11.83,31.41,10.14,50.6,57.0,14.81,48.6,50.28,42.77,28.07,27.0,30.38,24.91,21.68,72.85
2019-10-03,113.68,91.47,24.34,48.74,14.98,38.24,40.66,63.72,23.21,14.05,27.69,41.5,141.48,37.94,34.72,94.81,53.53,85.01,167.46,37.99,49.27,18.14,27.47,33.39,51.61,161.58,11.14,32.29,9.87,51.94,59.72,15.45,48.64,52.05,44.91,28.07,26.97,28.42,24.27,20.77,72.96
2019-10-04,113.64,91.49,24.23,50.0,15.01,38.58,40.73,64.14,23.04,14.2,27.57,41.82,141.16,38.46,35.02,96.07,54.01,84.99,173.3,36.77,50.41,17.71,26.8,32.71,52.36,164.89,10.93,32.16,9.89,52.69,60.86,15.64,48.43,53.26,45.6,28.07,26.95,27.1,24.0,20.13,73.29
2019-10-07,113.82,91.49,24.25,48.68,14.91,38.25,40.55,63.76,22.87,13.34,27.63,41.08,142.02,37.63,34.95,94.81,53.42,85.01,165.5,38.42,49.12,18.17,27.5,33.33,51.58,161.22,11.16,32.61,9.76,51.3,59.64,14.91,49.07,51.89,44.25,28.14,27.0,28.32,24.38,20.73,73.03
2019-10-08,113.55,91.5,24.49,48.01,15.11,38.19,40.66,63.91,23.22,13.47,27.67,41.11,142.17,37.39,34.6,94.66,53.24,85.0,161.99,38.93,48.95,18.18,27.53,33.29,51.21,160.28,11.18,31.78,10.0,51.32,59.57,15.72,49.15,51.72,43.65,28.13,27.0,28.71,24.54,20.92,73.73
2019-10-09,113.27,91.52,24.46,47.72,15.11,38.24,40.8,63.91,23.05,13.5,27.44,40.95,141.59,37.39,34.5,94.97,53.33,84.96,164.12,38.27,49.12,18.12,27.44,33.15,51.3,161.5,11.02,30.76,10.34,51.12,59.85,15.59,48.71,51.89,43.81,28.05,26.96,28.46,24.28,20.82,74.14
2019-10-10,112.84,91.52,24.24,50.18,15.17,38.89,41.69,65.37,23.27,14.28,27.3,41.7,139.97,38.63,34.57,98.6,54.35,84.79,177.0,35.5,51.73,17.19,26.03,31.33,53.07,171.52,10.4,29.34,10.78,53.61,63.2,15.99,47.55,54.65,46.1,28.07,26.82,25.68,23.66,19.46,75.16
2019-10-11,112.93,91.51,23.93,49.95,15.19,38.89,41.68,65.24,23.18,14.1,27.48,41.97,140.45,39.0,34.6,98.56,54.4,84.78,178.32,35.04,51.51,17.26,26.11,31.35,53.67,171.54,10.4,29.59,10.68,53.74,63.23,15.76,47.87,54.43,46.49,27.98,26.88,24.77,23.54,18.99,75.11
2019-10-14,112.9,91.51,23.87,51.41,15.2,39.04,41.67,65.56,23.28,14.4,27.6,42.06,140.27,39.1,34.25,99.44,54.52,84.8,181.98,34.41,52.11,17.05,25.81,30.91,55.18,173.84,10.24,29.21,10.85,54.04,64.08,15.74,47.74,55.09,46.99,28.0,26.91,22.73,23.18,17.96,75.81
2019-10-15,112.68,91.52,23.81,52.61,15.14,39.21,41.88,66.01,23.41,14.48,27.4,41.38,140.14,39.3,34.09,100.75,54.71,84.8,187.89,33.08,52.8,16.81,25.46,30.33,55.42,175.44,10.18,28.48,11.1,55.08,65.25,15.4,47.65,55.79,48.25,27.93,26.8,22.4,23.31,17.78,75.67
2019-10-16,112.67,91.53,24.0,52.87,15.19,39.34,42.39,66.48,23.79,14.16,26.97,42.67,140.5,39.66,34.19,102.06,54.73,84.8,188.94,32.73,53.45,16.61,25.13,29.69,56.05,176.06,10.1,28.41,11.12,56.31,66.52,15.51,47.88,56.5,48.69,27.79,26.66,21.6,23.05,17.38,75.6
2019-10-17,112.76,91.53,23.74,53.2,15.3,39.23,42.11,66.21,24.03,13.93,26.84,42.24,140.53,39.77,34.27,101.14,54.68,84.82,183.05,33.92,52.93,16.79,25.39,30.15,55.75,172.19,10.38,28.61,11.07,56.97,65.63,16.23,47.89,55.92,47.48,27.78,26.61,21.99,22.92,17.57,75.34
2019-10-18,112.62,91.55,23.96,53.94,15.18,39.45,42.16,66.72,24.11,13.82,26.77,42.21,140.72,40.47,34.52,100.42,55.0,84.82,182.38,33.93,53.32,16.65,25.22,30.42,56.21,170.83,10.37,27.85,11.36,58.32,65.0,15.43,48.04,56.3,47.32,27.72,26.54,21.42,23.12,17.28,75.35
2019-10-21,112.72,91.55,23.74,53.84,15.3,39.59,42.39,66.68,24.09,14.69,26.97,43.11,140.1,40.23,34.58,101.88,55.26,84.81,189.3,32.65,53.93,16.46,24.92,29.73,56.82,174.0,10.2,28.32,11.17,58.43,66.44,16.2,47.58,57.0,48.5,27.71,26.61,20.74,22.82,16.91,75.52
2019-10-22,112.82,91.54,23.63,53.39,15.23,39.44,42.23,66.6,24.12,15.03,26.97,43.78,140.59,40.34,34.69,99.07,54.91,84.84,173.64,35.45,52.91,16.78,25.4,31.0,55.98,164.84,10.79,28.72,11.02,58.5,63.72,16.11,47.9,55.91,45.66,27.76,26.64,21.63,23.02,17.4,75.49
2019-10-23,112.84,91.56,23.37,54.47,15.49,39.67,42.57,67.06,24.08,15.69,26.91,44.76,141.02,40.59,34.71,101.35,55.25,84.83,180.0,34.07,54.03,16.42,24.86,29.97,56.8,171.36,10.34,28.47,11.09,59.21,65.82,17.33,48.2,57.11,46.7,27.86,26.61,20.71,22.93,16.91,75.64
2019-10-24,112.84,91.56,23.54,52.87,15.54,39.51,42.39,66.76,24.03,15.25,27.16,44.44,142.79,40.27,34.84,100.75,55.13,84.83,186.84,32.85,53.38,16.62,25.14,30.18,56.76,173.41,10.2,28.38,11.14,58.0,65.29,17.34,49.4,56.44,48.02,27.78,26.71,20.77,22.93,16.92,75.74
2019-10-25,112.42,91.57,23.21,53.96,15.63,39.85,42.88,67.12,24.14,15.78,27.14,45.02,141.25,41.22,34.43,104.41,55.68,84.73,201.01,30.36,55.12,16.1,24.38,28.6,58.0,184.27,9.6,27.18,11.61,60.0,68.88,17.76,48.34,58.25,51.22,27.74,26.71,19.39,22.56,16.18,75.93
2019-10-28,112.48,91.57,22.91,55.55,15.44,39.86,42.72,67.06,24.49,15.18,27.19,44.85,140.0,41.01,34.02,105.12,55.72,84.76,207.04,29.41,55.15,16.09,24.35,28.32,57.26,186.2,9.48,27.25,11.59,60.36,69.57,16.6,47.52,58.26,51.87,27.74,26.71,20.18,22.78,16.6,76.05
2019-10-29,112.45,91.58,23.23,57.65,15.52,40.01,42.63,67.24,24.48,15.63,27.15,44.33,140.54,41.42,34.2,104.28,55.86,84.75,206.15,29.63,55.38,16.02,24.26,28.67,57.58,183.14,9.64,27.29,11.56,61.31,68.64,16.98,47.86,58.55,51.32,27.75,26.7,19.82,22.8,16.4,76.19
2019-10-30,112.98,91.59,23.5,58.18,15.38,40.02,42.76,67.37,24.7,14.44,26.88,44.8,141.96,41.13,34.52,105.4,55.81,84.85,199.56,30.44,55.73,15.92,24.11,28.19,57.98,185.91,9.52,28.91,10.87,60.42,69.74,16.43,48.81,58.87,50.58,27.69,26.6,19.4,22.67,16.18,75.2
2019-10-31,112.98,91.46,23.31,58.75,15.42,40.14,43.03,67.85,24.81,14.65,26.87,45.16,142.23,41.16,34.62,105.82,55.83,84.78,203.93,29.88,56.13,15.8,23.9,28.04,58.76,186.98,9.5,29.2,10.77,60.71,70.21,16.61,48.96,59.32,51.02,27.7,26.6,18.63,22.41,15.75,75.04
2019-11-01,112.71,91.46,23.15,59.13,15.74,40.46,43.77,68.48,24.95,15.9,26.86,45.53,142.26,42.35,34.62,108.28,56.34,84.72,219.43,27.53,57.77,15.33,23.22,27.06,59.62,195.62,9.01,28.09,11.18,64.23,72.59,17.95,49.02,61.05,53.0,27.72,26.62,17.8,22.22,15.28,75.51
2019-11-04,112.35,91.46,22.81,58.07,15.76,40.44,43.91,68.29,24.81,17.11,27.16,45.19,140.65,42.58,33.8,108.41,56.42,84.67,228.54,26.47,57.65,15.37,23.28,27.0,58.92,195.7,9.0,27.05,11.63,64.3,72.77,17.95,47.9,60.89,54.84,27.79,26.73,18.41,22.33,15.64,76.11
2019-11-05,112.4,91.47,22.62,56.61,15.71,40.41,43.86,68.31,24.78,16.92,27.21,44.09,140.12,42.36,33.63,108.0,56.44,84.69,225.91,26.69,57.29,15.48,23.42,27.17,58.55,193.57,9.13,27.51,11.41,63.72,72.35,18.06,47.53,60.55,54.52,27.81,26.75,18.76,22.7,15.85,76.36
2019-11-06,112.12,91.48,22.93,57.68,15.64,40.67,44.1,68.6,24.9,16.46,27.3,44.43,140.09,42.69,33.63,108.83,56.96,84.63,232.65,25.9,58.15,15.23,23.09,26.84,59.18,197.05,8.94,26.52,11.82,64.59,73.18,18.06,47.44,61.43,55.65,27.82,26.8,18.15,22.63,15.5,76.68
2019-11-07,111.87,91.49,22.81,57.4,15.43,40.57,43.73,68.18,24.51,16.31,27.51,43.61,137.73,42.03,33.14,108.05,56.75,84.59,223.59,26.95,57.7,15.36,23.25,27.16,58.81,196.27,8.99,25.8,12.15,62.82,72.37,17.32,45.77,60.93,54.59,27.93,26.91,18.55,22.65,15.71,76.76
2019-11-08,111.96,91.49,22.86,58.1,15.46,40.54,43.14,68.03,24.46,15.97,27.51,43.01,137.61,42.02,32.9,108.27,56.66,84.62,224.0,26.9,57.46,15.41,23.33,27.05,58.91,197.25,8.91,25.92,12.09,62.56,72.62,17.49,45.74,60.73,54.89,27.94,26.87,18.43,22.81,15.65,76.23
2019-11-11,111.92,91.5,22.95,58.15,15.54,40.7,43.25,68.28,24.42,16.24,27.61,42.87,137.03,42.35,32.8,109.18,56.76,84.61,229.59,26.23,58.2,15.23,23.05,26.72,59.85,201.99,8.7,25.83,12.1,63.64,73.52,18.04,45.4,61.5,55.67,27.97,26.9,17.54,22.47,15.12,76.37
2019-11-12,112.2,91.5,23.04,58.51,15.46,40.56,42.66,67.84,24.09,15.65,27.63,42.29,137.8,41.62,32.91,108.85,56.53,84.67,223.33,26.92,57.69,15.36,23.24,26.84,59.66,201.04,8.73,26.72,11.69,62.19,73.17,17.57,45.88,60.99,54.64,28.0,26.92,17.72,22.59,15.26,76.03
2019-11-13,112.5,91.5,23.31,59.18,15.59,40.68,42.73,67.73,24.08,15.73,27.64,42.4,138.39,42.08,33.28,108.83,56.59,84.74,225.83,26.6,58.23,15.24,23.06,26.85,59.74,202.55,8.71,27.29,11.46,62.34,73.2,18.25,46.27,61.48,54.94,28.0,26.91,17.66,22.48,15.22,75.43
2019-11-14,112.46,91.51,23.17,59.7,15.48,40.92,43.06,68.05,24.15,15.66,27.53,42.86,138.03,42.7,33.5,110.76,56.98,84.71,234.29,25.69,59.44,14.92,22.59,26.15,60.71,208.0,8.46,27.09,11.54,63.84,75.12,17.77,46.02,62.8,56.13,27.91,26.83,16.81,22.12,14.72,75.97
2019-11-15,112.56,91.51,23.29,62.98,15.49,40.98,43.14,68.24,24.13,15.61,27.36,42.83,138.41,42.43,33.53,110.74,56.97,84.76,232.26,25.86,59.71,14.84,22.44,26.14,61.55,208.95,8.43,27.52,11.35,63.24,75.1,18.1,46.25,63.12,55.7,27.84,26.78,16.11,22.2,14.32,75.92
2019-11-18,112.6,91.52,23.28,63.05,15.35,41.11,43.38,68.6,24.28,15.17,27.28,42.22,138.13,42.7,33.48,112.07,57.05,84.73,233.5,25.71,60.38,14.68,22.22,25.7,61.82,213.15,8.26,27.61,11.3,63.75,76.42,17.27,46.08,63.81,56.38,27.84,26.77,15.91,22.0,14.22,75.98
2019-11-19,112.83,91.52,23.17,63.41,15.36,40.9,43.0,67.94,24.26,14.61,27.35,41.95,138.53,42.6,33.47,111.0,56.65,84.77,223.43,26.95,59.58,14.88,22.5,26.07,61.19,210.15,8.37,28.51,10.94,63.04,75.35,17.13,46.35,62.95,54.86,27.93,26.8,16.42,22.22,14.49,75.78
2019-11-20,112.8,91.52,23.28,63.49,15.53,40.85,42.77,67.87,24.29,15.19,27.31,42.27,138.39,42.39,33.63,109.93,56.48,84.76,215.74,27.67,59.29,14.94,22.61,26.43,61.15,206.75,8.49,28.37,11.0,63.32,74.29,18.25,46.25,62.64,53.73,27.97,26.79,16.4,22.58,14.49,75.84
2019-11-21,112.89,91.53,23.34,64.09,15.65,40.87,42.95,68.06,24.26,15.83,27.41,43.14,138.37,42.01,33.55,110.18,56.62,84.76,215.16,27.95,59.4,14.92,22.55,26.34,61.35,206.81,8.5,28.65,10.88,62.74,74.56,18.67,46.22,62.79,53.96,28.0,26.81,16.23,22.6,14.4,75.85
2019-11-22,112.91,91.53,23.15,65.11,15.55,41.02,43.13,68.28,24.57,15.59,27.71,42.95,137.3,42.31,33.58,110.69,56.8,84.74,218.0,27.6,59.9,14.79,22.36,26.14,62.49,206.7,8.49,28.73,10.86,63.5,75.12,18.17,45.48,63.32,54.35,28.03,26.93,15.34,22.22,13.88,76.2
2019-11-25,113.09,91.54,23.0,66.82,15.64,41.18,43.06,68.41,24.54,15.75,27.64,42.09,136.99,42.99,33.44,112.54,57.0,84.79,225.95,26.31,60.78,14.57,22.05,25.51,63.31,212.98,8.23,29.15,10.67,66.79,76.91,18.63,45.26,64.21,55.61,28.04,26.92,14.69,21.99,13.48,76.55
2019-11-26,113.03,91.55,22.98,66.98,15.68,41.34,43.09,68.57,24.67,15.23,27.71,41.93,137.03,43.66,33.58,113.44,57.26,84.77,227.51,26.24,61.49,14.4,21.81,25.23,63.81,215.0,8.15,28.89,10.75,67.55,77.78,18.57,45.29,64.92,55.79,27.77,26.94,14.37,21.91,13.29,76.98
2019-11-27,113.01,91.55,22.93,67.27,15.48,41.36,42.64,68.23,24.48,15.0,27.76,42.61,137.1,43.76,33.67,113.85,57.25,84.73,225.54,26.39,61.56,14.4,21.78,25.07,63.47,214.78,8.18,28.93,10.76,67.55,78.21,17.86,45.34,65.02,55.29,28.02,26.95,14.62,22.13,13.43,77.37
2019-11-29,112.36,91.44,22.81,67.22,15.39,41.34,42.68,68.14,24.55,15.09,27.58,43.07,137.3,43.16,33.49,113.35,57.21,84.59,221.62,26.83,61.38,14.42,21.85,25.21,63.15,215.01,8.16,27.48,11.29,67.25,77.76,17.37,45.49,64.85,55.08,28.05,26.88,14.79,22.22,13.55,77.25
2019-12-02,112.8,91.45,23.15,64.53,15.27,40.59,42.17,67.23,24.27,14.55,27.32,43.09,139.04,41.68,33.33,107.99,56.33,84.72,197.3,29.82,57.88,15.28,23.11,27.08,59.11,194.98,8.96,28.65,10.85,63.13,72.2,17.03,46.64,61.2,50.53,27.98,26.77,17.82,23.29,15.37,76.0
2019-12-03,112.87,91.45,23.15,66.43,15.48,40.78,42.65,68.0,24.51,14.61,27.2,43.6,139.16,42.28,33.3,110.41,56.53,84.71,210.99,28.13,59.06,14.97,22.65,26.19,60.53,204.31,8.57,28.84,10.75,65.12,74.69,18.19,46.68,62.42,53.06,27.92,26.7,16.6,22.72,14.65,76.05
2019-12-04,112.58,91.47,23.2,67.52,15.58,41.02,42.72,68.24,24.47,15.07,27.25,43.77,138.8,42.78,33.55,111.13,56.86,84.65,214.75,27.51,59.95,14.75,22.32,25.95,61.44,204.49,8.54,27.82,11.12,66.25,75.42,18.92,46.45,63.31,53.14,27.79,26.72,15.86,22.67,14.21,76.07
2019-12-05,112.47,91.46,23.07,68.29,15.54,41.29,43.08,68.66,24.29,14.84,27.38,44.41,137.76,43.35,33.6,112.3,57.17,84.6,221.35,26.67,61.0,14.49,21.93,25.51,62.59,209.38,8.39,27.42,11.3,67.66,76.73,18.34,45.7,64.47,53.71,27.89,26.75,15.0,22.24,13.7,75.37
2019-12-06,112.69,91.47,22.97,68.81,15.64,41.35,43.05,68.57,24.36,15.11,27.43,44.46,137.8,43.35,33.65,112.7,57.29,84.63,224.0,26.39,61.18,14.44,21.86,25.38,62.34,210.35,8.35,27.95,11.06,67.87,77.09,18.76,45.67,64.63,54.4,27.87,26.74,15.19,22.21,13.82,75.74
