Date,BIL,BTAL,COKE,COST,EDC,EDZ,EUM,FTLS,IAU,KMLM,LLY,MO,NVO,PGR,PSQ,QLD,QQQ,TLT,TQQQ,UUP,UVXY,VIXY
2023-04-03,91.49,20.54,540.0,478.0326,31.3,12.41,14.73,51.19,37.69,29.51,346.1837,37.3478,158.91,140.6374,12.2,49.44,320.57,105.78,28.18,27.75,4.51,8.89
2023-04-04,91.53,20.74,521.44,480.4396,31.3,12.44,14.76,50.96,38.43,29.4,352.0933,36.9983,158.75,139.7233,12.31,48.65,318.06,107.82,27.43,27.65,4.63,9.04
2023-04-05,91.55,20.98,532.07,464.0719,30.37,12.81,14.9,51.42,38.14,29.27,358.7501,36.9484,159.49,142.4761,12.47,47.45,314.18,108.45,26.45,27.79,4.58,8.97
2023-04-06,91.56,21.03,528.89,465.9013,30.77,12.64,14.84,51.28,37.77,29.58,362.0245,36.9567,159.6,143.4197,12.42,47.69,315.22,107.64,26.64,27.93,4.49,8.84
2023-04-10,91.56,20.84,537.03,475.4619,31.88,12.16,14.68,51.17,37.91,29.58,361.6115,37.1564,157.65,144.1103,12.32,48.54,317.74,107.04,27.33,27.78,4.28,8.57
2023-04-11,91.58,20.63,538.7,481.4025,32.0,12.14,14.695,51.67,38.25,29.66,357.934,37.456,161.2,144.1784,12.32,48.52,317.86,107.06,27.35,27.65,4.16,8.4
2023-04-12,91.62,20.78,531.0,475.1346,32.03,12.12,14.65,51.13,38.71,30.0,366.3902,37.2479,166.49,137.0483,12.44,47.58,314.83,107.09,26.52,27.5,4.2,8.45
2023-04-13,91.63,20.76,537.37,477.7342,31.82,12.19,14.61,51.68,38.37,29.9,367.9831,37.5642,168.14,134.2371,12.35,48.37,317.51,105.4,27.21,27.57,4.12,8.35
2023-04-14,91.64,20.76,537.75,474.4413,32.2,12.08,14.64,51.58,37.92,29.67,368.7304,37.6058,171.0,133.206,12.32,48.57,318.19,104.42,27.34,27.78,3.95,8.12
2023-04-17,91.65,20.7,535.49,477.6475,32.36,12.04,14.59,51.58,37.79,29.6,366.7639,37.8221,169.94,134.1982,12.22,49.41,321.0,103.84,28.08,27.77,3.78,7.92
2023-04-18,91.68,20.77,538.36,478.6392,30.95,12.54,14.8,51.46,37.61,30.08,364.3548,38.5295,163.82,135.4627,12.39,48.02,316.32,103.88,26.84,27.76,3.82,7.93
2023-04-19,91.72,20.74,538.47,477.3105,30.85,12.55,14.84,50.91,37.97,30.25,365.1808,38.4213,165.5,135.1612,12.43,47.76,315.63,104.84,26.68,27.76,3.87,8.04
2023-04-20,91.72,20.72,552.27,490.4239,30.07,12.9,14.93,51.2,37.73,30.28,371.6902,38.4213,168.7,134.0328,12.42,47.8,315.86,105.34,26.7,27.75,3.83,7.98
2023-04-21,91.75,20.66,554.19,487.2755,29.78,13.05,15.02,51.11,37.56,30.44,378.7992,38.5295,170.89,133.5465,12.4,47.94,316.33,104.96,26.81,27.71,3.77,7.91
2023-04-24,91.74,20.88,557.55,492.1185,28.61,13.56,15.22,51.29,37.7,30.42,378.6123,38.8707,170.78,131.3189,12.49,47.3,314.38,106.33,26.29,27.72,3.82,7.96
2023-04-25,91.74,21.06,562.62,481.8068,29.06,13.25,15.12,51.17,38.07,30.7,374.7481,38.9705,165.77,130.2683,12.52,47.0,313.42,106.77,25.99,27.57,4.09,8.37
2023-04-26,91.78,20.97,572.0,476.4247,29.1,13.32,15.14,50.83,37.53,30.9,384.7186,38.2382,165.63,128.7898,12.44,47.68,315.67,105.2,26.54,27.77,3.84,7.99
2023-04-27,91.77,21.06,574.68,482.9044,29.69,12.98,15.01,51.17,37.69,30.98,391.346,39.5031,166.4,130.6477,12.27,48.97,320.12,106.2,27.63,27.8,3.73,7.87
2023-04-28,91.44,20.99,589.32,480.5841,29.69,13.01,14.98,51.57,37.95,31.03,390.6183,39.5697,166.71,132.564,12.19,49.6,322.05,105.27,28.14,27.77,3.51,7.54
2023-05-01,91.44,20.97,596.8,476.5885,29.47,13.12,15.03,51.41,37.67,31.23,400.1955,39.6945,165.89,131.3189,12.2,49.57,322.11,104.01,28.13,27.93,3.55,7.63
2023-05-02,91.43,21.1,597.8,478.1289,29.0,13.31,15.14,51.34,38.28,31.3,408.0912,39.3117,166.76,123.4495,12.28,48.85,319.75,106.0,27.5,27.72,3.74,7.88
2023-05-03,91.46,21.07,620.0,471.7357,29.48,13.07,15.03,50.98,38.54,31.37,424.2367,38.6127,161.44,120.7842,12.4,48.01,317.09,105.21,26.77,27.7,4.0,8.24
2023-05-04,91.47,21.03,660.16,475.8458,29.87,12.92,14.99,51.24,38.07,31.25,420.9426,38.413,162.0,123.469,12.34,48.4,318.24,104.35,27.1,27.75,3.89,8.11
2023-05-05,91.48,20.92,658.93,479.8691,30.98,12.46,14.79,51.2,38.32,31.59,419.0744,38.8624,169.2,126.5525,12.19,49.57,322.39,103.53,28.13,27.63,3.63,7.74
2023-05-08,91.5,20.78,653.0,479.4735,29.78,12.95,15.01,51.08,38.38,30.95,424.5513,38.7542,166.03,130.317,12.2,49.44,321.98,103.49,27.98,27.81,3.67,7.8
2023-05-09,91.51,20.78,635.03,484.2879,30.04,12.84,14.95,51.35,38.56,30.93,418.9368,38.5128,167.07,131.3675,12.11,50.11,324.18,103.69,28.52,27.71,3.51,7.6
2023-05-10,91.55,20.69,630.02,481.9338,29.28,13.14,15.0909,51.23,38.45,30.86,429.3989,37.9886,169.63,129.7236,12.07,50.55,325.66,105.29,28.9,27.88,3.6,7.7
2023-05-11,91.58,20.67,634.39,485.465,29.06,13.27,15.1,51.3,38.24,30.75,433.9268,37.9054,170.25,131.3384,12.04,50.85,326.73,105.05,29.2,27.97,3.43,7.46
2023-05-12,91.58,20.76,631.54,486.2754,29.53,13.03,15.04,51.27,38.2,31.0,429.2046,38.0551,170.07,130.1419,12.09,50.48,325.51,103.39,28.84,28.05,3.43,7.47
2023-05-15,91.59,20.52,632.99,482.4066,29.52,13.0,14.98,51.28,38.07,30.6,428.0512,37.7805,166.92,128.2159,12.07,50.63,326.17,102.45,28.97,28.05,3.4,7.42
2023-05-16,91.6,20.68,638.11,480.4769,29.55,12.97,15.0396,51.47,37.61,31.54,432.5861,37.5975,168.48,128.1964,11.99,51.29,328.24,103.1,29.56,28.15,3.36,7.37
2023-05-17,91.64,20.5,637.58,477.5824,29.62,12.97,15.05,51.18,37.15,30.85,430.3285,37.4809,167.83,133.2644,11.89,52.32,331.55,102.23,30.4,28.29,3.29,7.27
2023-05-18,91.65,20.2,661.48,481.818,29.63,12.94,15.03,51.61,37.19,30.75,432.7832,37.6723,169.99,132.778,11.66,54.19,337.54,101.28,32.07,28.3,3.08,6.96
2023-05-19,91.66,20.3,667.0,479.5121,30.05,12.74,14.95,51.67,37.37,31.13,438.018,37.7056,170.48,131.9998,11.72,53.79,336.25,101.25,31.68,28.29,3.24,7.2
2023-05-22,91.66,20.17,658.95,470.028,29.42,13.03,15.03,51.39,37.3,31.11,426.7894,37.5059,168.25,131.3286,11.72,53.67,335.91,100.43,31.56,28.36,3.31,7.28
2023-05-23,91.67,20.23,660.53,470.1051,28.67,13.37,15.17,51.13,37.44,30.83,417.9957,37.4061,162.51,129.2275,11.9,52.2,331.31,101.31,30.26,28.38,3.46,7.52
2023-05-24,91.72,19.98,659.7,463.3129,28.37,13.49,15.23,51.33,36.97,31.07,420.342,37.2396,162.55,127.4766,11.62,54.59,339.24,100.69,32.35,28.54,3.37,7.41
2023-05-25,91.75,20.05,670.99,468.5615,28.68,13.35,15.19,51.36,36.94,31.17,418.8829,37.2479,163.64,125.5117,11.57,55.14,340.73,100.12,32.82,28.56,3.3,7.27
2023-05-26,91.76,19.83,673.04,491.852,29.11,13.08,15.07,51.65,37.07,31.34,417.7887,37.0399,161.8,124.928,11.17,59.03,352.81,101.42,36.33,28.52,3.02,6.88
2023-05-30,91.77,19.89,667.14,490.9547,27.71,13.81,15.34,51.25,37.2,31.33,420.9532,36.8235,159.92,124.072,11.31,57.53,348.27,102.01,34.98,28.64,3.12,7.02
2023-05-31,91.45,19.89,660.41,491.4082,27.6,13.76,15.34,51.3238,37.3,31.34,424.1768,37.1398,157.66,124.7724,11.34,57.29,347.76,103.32,34.75,28.56,2.98,6.8
2023-06-01,91.46,19.55,685.87,492.3634,30.41,12.5,14.88,51.7,37.46,30.93,433.7296,37.0399,154.98,125.0739,11.14,59.31,353.9,103.0,36.59,28.41,2.68,6.35
2023-06-02,91.47,19.52,685.51,494.5535,30.21,12.53,14.88,52.04,36.885,30.74,436.7266,37.6973,158.55,126.1148,11.125,59.54,354.5,101.34,36.77,28.645,2.6193,6.25
2023-06-05,91.48,19.49,665.58,500.0143,30.38,12.53,14.88,52.01,37.21,30.9,441.4882,37.198,161.62,125.7743,11.14,59.47,354.28,101.84,36.66,28.65,2.52,6.09
2023-06-06,91.49,19.24,683.12,496.4059,31.23,12.14,14.67,52.09,37.12,30.95,433.9663,37.2147,159.0,126.3093,11.12,59.72,355.17,102.16,36.97,28.55,2.32,5.81
2023-06-07,91.53,19.41,668.8,494.4667,30.96,12.3,14.715,51.97,37.14,30.85,429.7074,37.6307,158.11,127.2723,11.32,57.67,349.15,100.87,35.0,28.49,2.35,5.82
2023-06-08,91.56,19.45,667.34,499.0786,32.02,11.9,14.61,52.0,37.09,31.04,439.8319,37.6557,160.18,127.2918,11.09,60.0,356.2,102.21,37.16,28.47,2.27,5.73
2023-06-12,91.57,19.21,656.97,503.6516,33.05,11.48,14.47,52.45,37.16,30.78,437.3871,37.8887,159.14,126.9124,10.88,62.4,363.35,102.14,39.39,28.4,2.24,5.63
2023-06-13,91.59,19.07,653.44,506.5268,33.02,11.45,14.46,52.21,37.07,31.03,437.9983,38.1481,158.53,125.4728,10.87,62.36,363.39,101.63,39.36,28.29,2.26,5.68
2023-06-14,91.64,19.19,649.75,510.3861,34.29,11.08,14.31,52.06,36.78,30.96,441.6558,37.4854,160.35,124.1888,10.84,62.8,364.62,103.04,39.73,28.27,2.15,5.49
2023-06-15,91.66,18.9,645.21,511.4474,34.83,10.88,14.23,52.25,37.13,30.55,449.3453,37.5703,162.66,125.5409,10.61,65.6,372.48,102.45,42.35,28.11,2.25,5.68
2023-06-16,91.67,19.08,656.48,503.5843,32.84,11.53,14.49,52.22,36.74,30.49,439.5461,37.4089,159.57,125.609,10.8,63.39,366.05,103.11,40.3,28.24,2.17,5.53
2023-06-20,91.68,19.16,652.31,499.6863,31.38,11.77,14.5,52.16,36.55,30.53,448.0637,36.9331,161.44,125.8132,10.65,63.28,365.66,102.81,40.04,28.26,2.11,5.41
2023-06-21,91.71,19.43,664.0,502.3685,30.96,12.0,14.58,52.04,36.4,30.27,448.5567,37.4684,159.81,127.7587,10.82,61.49,360.62,102.8,38.37,28.16,2.1,5.43
2023-06-22,91.72,19.4,676.0,504.7227,29.83,12.34,14.73,52.13,36.66,30.57,450.5283,37.273,158.5,128.2548,10.77,61.99,362.1,103.84,38.81,28.31,20.66,26.84
2023-06-23,91.74,19.4,654.07,505.9479,30.06,12.26,14.71,52.46,36.52,30.44,458.6714,36.9586,159.93,128.7314,10.78,61.94,362.03,103.63,38.79,28.32,20.38,26.65
2023-06-26,91.75,19.24,642.11,504.2596,30.69,12.0,14.59,52.46,36.55,29.98,455.9505,37.5194,155.7,128.9357,10.85,61.0,359.31,103.59,37.85,28.22,20.0,26.265
2023-06-27,91.77,18.95,641.94,510.3667,30.24,12.25,14.69,52.25,36.16,30.17,461.8754,37.5194,158.11,128.4688,10.78,61.85,362.05,103.39,38.69,28.37,19.24,25.61
2023-06-28,91.8,18.68,646.33,511.9104,29.73,12.43,14.8,52.27,35.88,30.44,452.5591,37.7403,155.0,128.2159,10.71,62.63,364.1,102.15,39.36,28.5,18.56,25.01
2023-06-29,91.82,18.66,639.37,515.3741,30.59,12.12,14.63,53.16,36.25,30.62,458.07,38.2925,160.53,128.8385,10.63,63.72,367.54,102.05,40.4,28.43,18.63,25.04
2023-06-30,91.46,18.62,634.49,518.3458,31.53,11.67,14.49,52.58,36.44,30.34,459.6572,38.3945,160.13,128.4494,10.55,64.6,370.02,102.79,41.21,28.42,18.4,24.85
2023-07-03,91.48,18.76,638.72,522.1762,31.22,11.87,14.54,52.56,36.62,30.64,455.5561,38.7938,159.5,127.5642,10.59,64.07,368.71,101.89,40.73,28.42,18.81,25.22
2023-07-05,91.51,18.76,642.0,519.9184,29.65,12.43,14.7899,52.14,36.23,30.99,456.5617,38.9977,158.16,127.2135,10.66,63.26,366.51,100.2,39.96,28.47,20.09,26.43
2023-07-06,91.52,18.99,639.17,515.104,29.36,12.53,14.81,52.35,36.39,31.25,455.7829,39.1676,158.19,127.6223,10.64,63.51,367.2,99.18,40.2,28.39,20.56,26.88
2023-07-07,91.53,18.8,636.52,506.5848,29.46,12.45,14.82,52.41,36.39,31.28,446.5456,39.2526,156.37,127.8657,10.69,63.05,366.0,98.88,39.76,28.27,19.62,26.04
2023-07-10,91.55,18.52,636.92,508.9389,30.66,12.0,14.61,52.35,36.62,31.14,443.6275,38.1906,153.7,127.8949,10.67,63.36,366.93,99.57,40.05,28.13,18.8,25.24
2023-07-11,91.56,18.13,624.26,513.2805,32.34,11.29,14.33,52.95,36.97,31.02,432.2608,38.8618,152.17,129.3746,10.5,65.25,372.49,100.1,41.87,27.89,18.12,24.64
2023-07-12,91.6,18.0,616.2,518.8764,33.63,10.95,14.16,52.96,37.13,31.05,433.9958,38.7088,157.24,119.2505,10.4,66.53,376.12,101.34,43.06,27.66,17.05,23.67
2023-07-13,91.61,17.98,627.73,519.7545,33.94,10.68,14.08,52.93,37.06,30.92,434.8535,38.8023,160.1,111.1706,10.31,67.77,379.75,101.71,44.24,27.59,17.67,24.27
2023-07-14,91.63,18.1,631.67,526.9615,33.32,11.0,14.17,52.95,36.93,31.12,443.0852,38.5049,161.6,114.8601,10.31,67.81,379.8,101.23,44.27,27.65,17.41,24.03
2023-07-17,91.64,18.05,635.36,533.2232,33.29,10.97,14.22,53.1,37.3,31.04,440.6207,38.5729,160.18,118.0044,10.25,68.59,381.99,101.8,45.01,27.61,17.19,23.84
2023-07-18,91.65,17.8,631.68,534.9696,33.27,11.01,14.2,53.63,37.42,30.78,445.0076,38.7428,160.38,116.3106,10.12,70.33,386.79,102.0,46.74,27.71,16.63,23.31
2023-07-19,91.69,17.95,644.29,534.3232,32.57,11.29,14.32,53.15,37.49,30.46,448.7045,38.8193,163.67,115.9212,10.25,68.73,382.54,102.22,45.15,27.79,17.58,24.24
2023-07-20,91.7,18.28,645.06,539.4946,32.43,11.26,14.34,53.79,37.15,30.91,458.8192,38.8023,164.22,120.8859,10.33,67.49,379.19,102.16,43.88,27.94,17.08,23.73
2023-07-21,91.71,18.34,640.26,538.3655,32.25,11.36,14.35,53.7,37.18,30.59,455.4575,38.7173,163.77,121.0125,10.4,66.57,376.55,102.0,42.98,28.03,17.03,23.68
2023-07-24,91.73,18.33,646.37,546.827,34.4,10.6,14.03,53.74,37.08,30.33,451.2776,38.6579,160.58,120.1169,10.39,66.67,377.01,100.83,43.1,28.14,16.68,23.36
2023-07-25,91.74,18.49,638.5,545.6114,33.77,10.85,14.105,53.88,37.29,30.6,448.5567,38.6069,159.11,121.1487,10.38,66.93,377.61,101.67,43.3,28.02,16.9,23.56
2023-07-26,91.77,18.26,638.43,547.7436,34.83,10.48,14.0,54.04,37.07,30.64,446.9004,38.7938,158.56,123.1541,10.23,68.76,382.97,100.71,45.1,28.1,15.52,22.25
2023-07-27,91.79,18.37,646.0,544.7142,35.35,10.28,13.94,54.08,37.03,30.5,448.6848,38.8193,156.64,123.0568,10.3,67.93,380.71,99.4,44.25,28.18,16.25,22.98
2023-07-28,91.8,18.0,656.76,543.1897,35.46,10.23,13.9,54.08,37.23,30.43,452.5197,38.4794,160.77,121.5187,10.22,69.01,383.86,99.65,45.35,28.2,16.05,22.86
2023-07-31,91.43,17.89,634.25,540.9032,34.83,10.39,13.96,53.86,36.91,30.75,448.9017,38.8108,161.05,123.0665,10.27,68.47,382.35,98.84,44.81,28.34,16.5,23.27
2023-08-01,91.43,18.2,630.14,532.8278,32.82,11.05,14.28,53.78,36.86,31.0,448.7834,38.2755,159.63,124.1568,10.35,67.36,379.18,97.05,43.68,28.4,17.75,24.41
2023-08-02,91.48,18.72,669.0,534.0531,31.97,11.21,14.38,53.72,36.63,30.89,444.3964,37.8082,157.14,122.2196,10.56,64.68,371.92,95.18,41.11,28.49,19.36,25.94
2023-08-03,91.49,18.45,701.84,541.3276,32.56,11.07,14.3,54.0,36.78,30.94,442.8782,37.6128,157.04,125.2568,10.45,66.05,375.77,95.2,42.38,28.26,17.41,24.12
2023-08-04,91.51,18.68,695.0,535.4616,32.4,11.12,14.3,53.95,36.76,30.51,446.8314,37.4089,159.3,124.0692,10.51,65.39,373.89,96.11,41.75,28.31,18.63,25.26
2023-08-07,91.52,18.95,712.09,538.3657,30.61,11.81,14.57,53.71,36.47,30.51,498.8344,37.3834,186.04,123.8647,10.54,64.9,372.6,96.86,41.24,28.48,18.96,25.58
2023-08-08,91.53,18.74,704.75,538.3463,31.37,11.49,14.48,53.88,36.46,30.2,513.001,37.6043,185.15,123.086,10.56,64.79,372.21,96.88,41.14,28.43,18.11,24.73
2023-08-09,91.56,18.89,697.12,543.3828,31.71,11.37,14.4,53.99,36.37,30.53,516.057,37.4769,185.0,123.4267,10.6,64.25,370.94,97.04,40.67,28.4,17.18,23.92
2023-08-10,91.58,19.1,714.01,540.633,30.09,11.93,14.65,53.43,36.27,30.68,516.3034,37.29,182.47,122.9886,10.74,62.53,365.96,95.3,39.02,28.54,18.67,25.3
2023-08-11,91.59,19.22,743.43,544.8974,28.97,12.48,14.85,53.5,36.1,31.05,524.8792,37.2135,181.27,124.4294,10.77,62.36,365.41,95.23,38.83,28.71,17.43,24.22
2023-08-14,91.6,19.24,724.0,541.3083,28.96,12.49,14.84,53.53,36.07,31.23,531.2515,36.8651,183.88,122.093,10.66,63.65,369.28,94.8,40.03,28.61,17.1,23.86
2023-08-15,91.62,19.28,720.98,541.9354,27.94,12.93,15.07,53.36,36.05,31.37,540.8049,36.5508,184.55,129.4914,10.76,62.46,365.89,94.27,38.92,28.68,18.05,24.81
2023-08-16,91.66,19.4,713.22,539.7839,28.54,12.58,14.9,53.65,36.04,31.43,536.6655,36.3639,185.78,132.8986,10.81,61.74,363.9,93.5,38.22,28.67,18.16,24.87
2023-08-17,91.68,19.72,687.13,527.6754,26.9,13.4,15.21,52.58,35.88,31.34,528.584,36.1685,182.73,130.8348,11.09,58.79,355.12,93.44,35.47,28.79,20.76,27.24
2023-08-18,91.69,19.5,692.31,524.7232,26.96,13.33,15.22,53.86,35.89,31.21,540.3999,36.3809,185.35,130.5038,10.95,60.26,359.58,92.65,36.82,28.75,18.86,25.48
2023-08-21,91.71,19.33,690.0,522.8901,27.7,12.98,15.08,53.26,35.88,31.46,542.9094,36.3044,184.44,128.7224,10.74,62.55,366.49,92.64,38.95,28.8,17.76,24.54
2023-08-22,91.71,19.46,694.49,519.9956,27.78,12.95,15.03,53.13,36.19,31.1,550.0127,36.5168,187.39,126.9214,10.8,61.88,364.53,94.31,38.33,28.87,18.11,24.92
2023-08-23,91.75,19.17,694.8,521.2971,28.68,12.46,14.89,53.29,36.25,31.0,546.0411,36.6018,187.75,126.8338,10.56,64.62,372.64,95.16,40.88,28.89,17.13,24.0
2023-08-24,91.76,19.53,690.23,515.13,28.01,12.76,15.02,53.17,36.24,30.97,543.0081,37.0521,184.72,128.3719,10.89,60.92,361.99,94.68,37.42,28.97,18.25,25.01
2023-08-25,91.78,19.33,695.4,518.1169,28.71,12.44,14.881,53.08,36.25,31.13,543.5021,37.1625,186.09,129.0825,10.73,62.62,367.04,95.65,38.96,28.99,16.85,23.72
2023-08-28,91.79,19.39,696.12,516.5123,29.19,12.26,14.83,52.97,36.34,31.44,546.782,37.4174,187.39,128.3525,10.75,62.45,366.53,94.97,38.79,29.07,16.28,23.21
2023-08-29,91.8,19.02,699.9,524.6223,29.57,12.09,14.74,53.56,36.86,31.29,548.3233,37.6468,189.0,128.9463,10.5,65.29,374.94,96.19,41.45,28.71,15.48,22.44
2023-08-30,91.85,18.93,698.0,521.9834,29.01,12.33,14.84,53.8,36.81,31.31,540.4296,37.8762,187.12,130.8348,10.46,65.94,376.96,96.54,42.05,28.86,14.95,21.95
2023-08-31,91.47,18.83,701.0,534.6173,29.71,12.03,14.69,53.97,36.9,31.22,549.6175,37.7572,187.82,130.8056,10.36,67.17,380.44,95.8,43.22,28.82,14.16,21.12
2023-09-01,91.48,18.77,668.13,527.5223,29.06,12.33,14.81,54.06,36.59,31.68,552.4924,37.4344,192.47,132.1003,10.47,65.86,376.76,94.28,41.96,29.16,14.31,21.3
2023-09-05,91.5,18.69,674.94,523.6461,28.63,12.48,14.88,53.75,36.4,31.94,554.261,37.3834,191.19,130.1826,10.47,66.0,377.17,94.1,42.14,29.21,14.47,21.45
2023-09-06,91.53,18.82,665.0,530.3448,27.44,12.98,15.09,53.17,36.39,31.93,557.3927,37.154,192.3,132.1003,10.65,63.52,370.26,93.99,39.74,29.29,15.45,22.46
2023-09-07,91.54,18.82,661.76,530.7508,27.59,12.97,15.12,53.8,36.4,32.06,565.4346,37.239,193.95,133.7163,10.62,64.11,371.99,94.42,40.32,29.29,14.62,21.67
2023-09-08,91.57,18.86,656.8,534.3661,28.43,12.59,14.97,54.39,36.53,32.31,580.0761,37.5703,195.37,132.4703,10.51,65.36,375.75,93.69,41.5,29.2,13.88,20.9
2023-09-11,91.57,18.97,675.0,540.6202,28.0,12.85,15.08,54.22,36.16,32.23,583.85,37.8337,196.28,133.9694,10.52,65.25,375.2,93.92,41.31,29.27,14.0,20.99
2023-09-12,91.58,19.02,674.63,539.6728,28.14,12.65,15.02,54.49,36.23,32.29,587.4956,38.233,192.25,135.5659,10.6,64.44,372.94,93.92,40.55,29.23,13.72,20.73
2023-09-13,91.62,18.91,664.68,545.9657,28.62,12.53,14.91,54.45,36.02,32.03,592.0204,38.0641,194.41,136.2863,10.51,65.43,375.9,93.94,41.53,29.37,13.22,20.22
2023-09-14,91.64,19.17,660.0,546.4684,28.73,12.43,14.9799,54.08,36.45,32.36,584.8676,38.1596,193.5,131.1269,10.52,65.39,375.89,93.45,41.43,29.42,13.01,20.03
2023-09-15,91.66,19.31,642.33,539.5569,28.08,12.73,15.07,53.5,36.5,32.46,571.0363,37.9946,185.42,135.2349,10.7,63.23,369.38,92.85,39.45,29.4,13.88,20.93
2023-09-18,91.66,19.46,655.31,542.9015,27.53,12.68,15.04,53.94,36.65,32.4,564.7332,37.6645,185.57,137.6199,10.7,63.22,369.24,93.09,39.41,29.35,13.48,20.54
2023-09-19,91.67,19.52,659.89,545.521,27.67,12.66,14.91,54.28,36.6,32.31,566.5115,37.4821,94.7,138.9828,10.51,63.8,370.88,93.32,39.76,29.35,13.0,20.07
2023-09-20,91.71,19.81,662.68,545.2505,25.8,13.49,15.24,53.42,36.3,32.38,560.3565,37.3518,93.0,139.4403,10.79,60.27,360.77,91.32,36.52,29.5,15.1,22.17
2023-09-21,91.73,19.71,653.32,536.6376,26.82,12.97,15.05,52.99,36.47,32.5,542.198,37.2215,91.8,138.7394,10.84,59.87,359.69,90.8,36.14,29.53,15.62,22.73
2023-09-22,91.75,20.07,650.75,540.8231,25.8,13.48,15.23,52.79,36.42,32.29,543.4724,36.6656,90.9,139.0509,10.92,58.96,356.9,89.66,35.31,29.62,16.46,23.5
2023-09-25,91.75,20.1,653.49,540.4946,25.39,13.74,15.33,52.94,36.09,32.42,544.0652,36.5613,92.78,138.7199,10.93,58.96,357.01,89.45,35.36,29.66,16.38,23.42
2023-09-26,91.78,20.09,646.0,529.1172,25.4,13.7,15.31,53.17,35.77,32.4,543.265,36.405,91.32,136.627,10.98,58.4,355.37,89.51,34.8,29.8,17.27,24.31
2023-09-27,91.8,20.0,638.99,545.2503,24.81,14.03,15.47,53.17,35.49,32.77,544.6777,36.4744,91.98,137.3863,11.03,57.95,354.08,87.63,34.39,29.76,16.94,23.96
2023-09-28,91.82,19.84,646.77,550.9825,26.16,13.29,15.2,53.61,35.49,32.49,538.918,36.7003,92.43,136.3739,10.78,60.39,361.5,89.28,36.56,29.65,14.85,21.99
2023-09-29,91.45,19.79,637.72,548.9623,25.25,13.83,15.36,53.02,34.75,32.64,529.5522,36.5005,90.17,135.2057,10.9,59.39,358.5,87.82,35.64,29.85,16.26,23.38
2023-10-02,91.46,19.98,633.45,552.0457,24.27,14.31,15.59,53.07,34.53,32.85,529.5423,35.9272,89.69,136.2862,10.9,59.44,358.82,86.27,35.72,30.0,16.94,24.05
2023-10-03,91.46,20.14,635.3,550.4895,23.8,14.68,15.68,52.79,34.54,32.64,519.2281,35.7448,89.38,135.8093,10.97,58.43,355.77,85.77,34.78,29.89,18.07,25.13
2023-10-04,91.52,20.14,648.78,553.0801,23.81,14.6,15.69,52.95,34.45,32.11,527.1118,36.2833,89.04,138.6247,10.86,59.72,359.8,86.1,35.89,29.86,17.12,24.29
2023-10-05,91.54,20.39,632.29,547.203,23.99,14.52,15.62,52.63,34.53,32.07,537.446,36.2486,90.55,139.1118,10.99,58.33,355.77,84.2,34.7,29.91,17.6,24.72
2023-10-06,91.54,20.22,643.0,536.483,24.0,14.41,15.6,53.22,34.95,32.14,557.2248,36.4831,91.13,138.8487,10.78,60.54,362.23,85.52,36.59,29.82,17.36,24.5
2023-10-09,91.55,20.24,645.93,541.2388,25.17,13.79,15.4,53.59,35.13,31.88,563.1327,37.6037,92.14,139.7937,10.65,62.06,366.97,85.87,38.04,29.71,15.84,23.01
2023-10-10,91.55,19.98,660.0,546.0044,26.34,13.16,15.15,53.67,35.44,31.5,589.017,37.0391,96.5,138.4201,10.57,63.06,369.95,87.85,38.95,29.64,15.03,22.29
2023-10-11,91.6,19.97,659.81,549.0975,26.4,13.16,15.12,53.99,35.54,31.51,598.1655,37.0304,99.27,140.6412,10.52,63.66,371.74,88.07,39.5,29.76,14.65,21.85
2023-10-12,91.61,20.145,632.05,545.0377,25.31,13.66,15.33,53.59,36.12,31.87,610.4457,36.7003,101.89,146.1258,10.57,63.25,370.58,87.63,39.08,29.91,15.29,22.5
2023-10-13,91.64,20.33,629.38,550.6829,24.98,13.88,15.38,53.28,36.31,31.91,603.6289,37.2736,101.28,152.0098,10.68,61.86,366.78,86.19,37.86,29.87,17.04,24.31
2023-10-16,91.64,20.5,631.01,552.8578,24.88,13.93,15.42,53.36,36.41,32.41,611.5424,37.152,101.39,154.1627,10.7,61.57,365.8,84.87,37.53,29.88,16.42,23.77
2023-10-17,91.65,20.35,633.0,554.7717,24.59,14.11,15.51,53.39,36.93,32.7,599.924,37.456,100.8,155.8675,10.7,61.5,365.62,84.38,37.45,29.88,16.71,24.04
2023-10-18,91.69,20.59,634.42,554.5591,23.91,14.46,15.61,53.15,36.96,32.95,597.7111,37.2736,98.96,154.8739,10.74,61.17,364.7,83.87,37.14,29.89,17.31,24.63
2023-10-19,91.71,20.72,629.05,547.6379,23.05,14.95,15.78,52.82,37.45,32.99,582.8917,36.9522,97.5,154.3088,10.89,59.4,359.29,83.01,35.51,29.84,19.02,26.3
2023-10-20,91.73,20.81,621.95,535.6517,22.36,15.49,16.01,52.23,37.46,32.81,578.9991,37.0478,97.08,150.9967,11.1,57.3,353.22,82.83,33.67,29.84,19.73,26.92
2023-10-23,91.73,20.58,628.51,533.6796,23.0,15.0,15.85,53.26,37.17,32.34,573.0122,36.5961,96.35,150.0615,10.96,58.71,357.53,84.45,34.9,29.8,17.52,24.84
