Date,AGG,BIL,COST,CURE,DBC,DIA,EEM,EFA,EPI,ERX,EUO,EWZ,GLD,MVV,PSQ,PUI,QLD,QQQ,SH,SHY,SMH,SOXL,SOXS,SPXL,SPXS,SPXU,SPY,SQQQ,TECL,TECS,TMF,TMV,TNA,TQQQ,UCO,UDOW,UGL,UNH,UPRO,USD,USDU,UUP,UVXY,VIXY,XLP,YCS
2015-04-15,111.57,45.72,122.9649,154.09,17.98,180.91,43.46,66.81,23.39,66.25,26.78,35.28,115.03,81.98,56.43,22.72,148.09,107.69,21.05,84.96,56.12,141.69,11.25,93.4,18.34,34.0,210.4,25.19,144.59,10.15,93.74,26.83,94.22,108.88,9.27,147.53,39.01,103.6115,141.01,92.91,28.24,25.69,10.6,14.32,49.52,87.59
2015-04-16,111.67,45.71,120.8419,150.31,17.94,177.94,42.7,65.97,23.04,64.67,26.56,34.53,115.6,80.0,57.3,22.55,143.53,106.01,21.3,84.93,55.42,135.71,11.74,90.19,18.96,35.16,207.98,26.34,138.37,10.57,96.97,25.94,89.68,103.79,9.2,140.6,39.41,101.149,136.14,89.42,28.26,25.63,11.32,14.81,49.06,87.22
2015-04-17,111.59,45.71,122.2963,152.9,17.86,180.03,42.65,66.04,22.53,65.45,26.93,34.5,114.72,81.44,56.45,23.0,147.8,107.6,21.11,84.9,55.84,139.13,11.44,92.61,18.43,34.18,209.85,25.18,145.53,10.05,94.46,26.57,92.18,108.43,9.24,145.5,38.83,101.0382,139.84,92.48,28.4,25.78,10.54,14.31,49.23,87.91
2015-04-20,111.47,45.72,123.1573,155.95,17.73,179.26,42.91,66.63,22.43,63.4,26.96,34.49,115.38,81.43,56.19,22.7,149.02,108.06,21.13,84.91,56.21,142.17,11.19,92.31,18.49,34.29,209.6,24.85,145.07,10.05,93.2,26.93,91.91,109.82,8.91,143.59,39.23,101.6346,139.37,92.74,28.38,25.81,10.53,14.31,49.32,88.52
2015-04-21,111.14,45.71,122.8563,156.73,17.79,180.06,43.37,66.76,22.65,64.63,26.99,35.38,113.83,81.88,55.89,22.62,150.63,108.65,21.03,84.86,57.22,147.86,10.74,93.72,18.23,33.78,210.66,24.47,149.55,9.74,88.8,28.19,92.38,111.6,8.86,145.6,38.24,100.3821,141.4,94.68,28.4,25.81,10.33,14.16,49.35,88.9
2015-04-22,111.31,45.71,123.1238,158.37,18.01,180.37,43.69,67.01,22.37,65.93,26.5,36.27,114.66,82.73,55.69,22.87,151.84,109.06,20.98,84.88,56.66,141.32,11.22,94.34,18.09,33.53,211.21,24.18,151.64,9.63,89.96,27.83,93.55,112.94,9.25,146.23,38.8,100.7655,142.47,91.5,28.19,25.62,10.11,14.03,49.18,88.27
2015-04-23,111.5,45.71,123.8092,156.79,18.0,180.54,43.85,67.4,21.84,64.77,26.3,37.17,113.05,81.93,54.95,23.04,155.86,110.54,20.91,84.92,56.09,134.21,11.79,95.04,17.96,33.31,211.67,23.21,155.18,9.39,91.71,27.29,92.74,117.36,9.24,146.77,37.77,101.1319,143.49,88.2,28.12,25.52,9.92,13.89,49.19,87.33
2015-04-24,111.54,45.72,122.8396,148.64,18.0,180.17,44.02,67.75,21.65,64.56,26.18,36.81,115.33,80.6,55.07,22.75,155.15,110.26,21.0,84.91,56.48,135.43,11.66,93.8,18.19,33.72,210.74,23.36,156.9,9.3,91.63,27.28,89.61,116.61,9.07,145.77,39.21,99.0443,141.6,88.08,28.05,25.44,10.51,14.29,48.92,87.65
2015-04-27,111.11,45.72,122.547,150.45,18.03,180.84,44.09,67.81,21.88,65.6,25.78,36.84,116.33,81.2,55.19,22.89,154.42,110.04,20.94,84.875,56.44,135.78,11.64,94.66,18.01,33.41,211.44,23.51,158.29,9.2274,87.86,28.41,91.06,115.85,9.09,147.37,39.89,100.1946,142.9,88.7567,27.89,25.28,9.765,13.81,48.97,87.32
2015-04-28,110.86,45.72,121.0803,146.38,18.15,180.07,43.54,67.22,21.57,67.13,25.14,36.4,115.51,80.23,55.51,22.88,152.57,109.35,21.03,84.87,56.05,133.5,11.85,93.54,18.24,33.84,210.53,23.94,156.17,9.32,84.68,29.42,88.3,113.64,9.45,145.39,39.36,96.8034,141.16,88.26,27.7,25.06,10.26,14.14,48.53,87.55
2015-04-29,110.86,45.72,119.8985,140.44,18.29,178.18,42.88,66.51,21.37,66.49,24.6,36.21,113.47,78.44,56.38,22.45,147.66,107.63,21.22,84.87,55.5,130.45,12.17,90.76,18.79,34.81,208.52,25.08,149.72,9.71,85.18,29.24,82.71,108.3,9.76,140.51,37.94,94.9204,136.92,86.56,27.73,24.91,10.82,14.55,48.37,88.16
2015-04-30,110.34,45.71,121.8597,145.84,18.27,179.91,43.14,67.16,21.56,66.9,24.69,36.21,113.08,79.81,55.63,22.53,151.68,109.05,21.02,84.8,56.99,140.62,11.12,93.57,18.19,33.7,210.72,24.07,154.86,9.36,81.75,30.46,84.1,112.68,9.71,144.93,37.78,96.4541,141.3,91.71,27.9,25.03,9.77,13.82,48.81,89.23
2015-05-01,110.14,45.72,122.1615,148.41,18.26,180.44,43.39,67.18,21.94,66.39,24.94,36.13,114.1,80.41,55.54,22.83,152.09,109.23,20.95,84.8,56.74,139.93,11.21,94.47,18.0,33.38,211.39,23.95,155.23,9.35,79.4,31.3,85.06,113.08,9.62,146.4,38.37,97.6129,142.67,91.39,27.91,25.1,9.81,13.87,48.9,89.07
2015-05-04,110.03,45.72,121.1138,143.15,18.41,179.01,42.92,66.18,21.98,64.02,24.75,36.59,114.42,78.28,56.44,22.2,147.26,107.45,21.17,84.76,55.67,130.87,11.9,91.15,18.62,34.55,208.92,25.11,148.8,9.74,79.04,31.44,81.78,107.72,10.01,142.47,38.6,96.5989,137.59,87.38,27.79,25.03,10.44,14.3,48.49,88.73
2015-05-05,109.66,45.72,121.3401,141.48,18.41,178.39,42.39,66.35,21.21,63.34,24.07,36.31,114.36,78.38,56.83,21.94,145.24,106.71,21.26,84.75,55.64,130.37,11.94,90.1,18.86,34.99,208.04,25.65,144.92,10.0,74.93,33.03,82.6,105.42,10.07,141.43,38.48,96.7012,135.94,86.96,27.62,24.75,10.8,14.54,48.64,88.15
2015-05-06,109.93,45.71,121.1641,143.53,18.12,179.28,42.33,66.13,21.21,61.23,24.4,36.47,113.42,78.96,56.49,21.98,146.87,107.35,21.19,84.73,56.02,134.77,11.57,91.13,18.61,34.56,208.87,25.21,147.59,9.8,77.94,31.73,83.59,107.23,9.47,143.28,37.93,97.7833,137.59,88.9,27.75,24.88,10.63,14.45,48.76,88.6
2015-05-07,110.29,45.72,122.2704,150.13,18.22,181.94,42.87,67.66,21.74,64.13,24.67,37.19,113.97,80.32,55.8,22.16,150.48,108.69,20.92,84.84,56.55,138.63,11.22,94.69,17.89,33.2,211.65,24.26,153.53,9.4,78.62,31.44,85.37,111.16,9.66,149.64,38.34,98.5672,142.94,90.89,27.68,24.91,9.54,13.7,49.17,88.5
2015-05-08,109.59,45.71,120.921,150.29,18.14,181.02,42.46,67.07,21.79,60.46,24.91,36.37,113.53,80.34,56.01,22.29,149.26,108.27,21.0,84.79,56.55,138.67,11.21,93.34,18.16,33.67,210.6,24.54,151.23,9.54,72.84,33.75,85.52,109.94,9.63,147.7,38.04,97.7918,140.97,89.78,27.82,24.99,10.05,14.07,48.97,89.09
2015-05-11,109.58,45.72,120.7534,147.86,18.33,180.72,42.32,67.03,21.26,61.38,24.64,36.52,114.5,79.91,56.24,22.0,148.01,107.78,21.06,84.78,56.12,135.35,11.48,92.48,18.31,33.99,209.98,24.88,149.06,9.68,73.38,33.5,85.2,108.52,9.96,146.72,38.57,97.681,139.62,88.72,27.69,24.85,9.97,14.0,48.86,88.68
2015-05-12,109.57,45.72,120.0577,148.32,18.34,180.75,42.4,67.53,21.58,60.84,24.06,36.1,116.55,80.11,56.16,21.78,148.58,108.0,21.05,84.82,56.4,137.56,11.29,92.57,18.3,33.96,210.06,24.71,151.2,9.55,71.59,34.31,85.1,109.08,9.86,146.71,39.99,98.7206,139.78,89.85,27.48,24.63,9.63,13.78,48.84,87.68
2015-05-13,109.74,45.71,119.5213,154.08,18.46,182.52,42.82,68.34,21.93,60.93,23.8,36.81,117.18,81.88,55.3,22.01,152.88,109.58,20.84,84.89,56.98,142.64,10.88,95.42,17.73,32.9,212.25,23.63,158.18,9.1,72.22,34.04,87.64,113.91,9.77,151.23,40.48,100.9956,144.16,92.46,27.37,24.55,9.25,13.49,49.59,87.71
2015-05-14,110.2,45.71,121.3904,154.98,18.45,182.48,43.15,68.42,21.96,61.56,23.63,37.13,117.53,81.71,55.31,22.31,152.95,109.58,20.82,84.91,57.06,143.36,10.83,95.74,17.66,32.78,212.44,23.59,156.69,9.16,76.43,32.0,87.47,113.9,9.73,151.95,40.75,101.6772,144.59,92.04,27.36,24.51,9.07,13.35,49.75,87.95
2015-05-15,109.78,45.71,121.5832,157.62,18.4,182.68,42.71,68.19,22.02,61.62,24.21,36.13,117.52,83.07,55.08,22.41,154.26,110.06,20.75,84.85,57.56,147.18,10.52,96.64,17.51,32.5,213.1,23.33,158.81,9.05,72.75,33.51,90.34,115.3,9.68,152.5,40.72,102.0777,145.93,95.05,27.58,24.75,8.47,12.94,49.59,88.92
2015-05-18,109.4,45.71,121.315,159.89,18.01,182.93,42.78,67.93,22.01,59.04,24.88,35.54,115.89,82.74,55.13,22.42,153.85,109.94,20.75,84.78,57.47,145.84,10.61,96.49,17.52,32.55,213.03,23.4,157.36,9.1,70.85,34.42,90.1,114.97,8.93,152.94,39.53,102.7168,145.67,94.25,27.87,25.04,8.21,12.74,49.46,90.01
2015-05-19,109.57,45.71,120.2673,40.17,17.97,182.71,42.75,68.06,22.32,59.29,25.06,35.57,116.08,82.82,55.08,22.46,77.01,110.01,20.78,84.82,57.63,36.62,42.28,96.29,17.56,32.58,212.88,23.34,39.56,36.24,71.16,34.25,90.47,115.16,45.48,76.29,39.65,103.3047,72.73,96.08,27.89,25.09,41.34,12.77,49.35,90.75
2015-05-20,109.91,45.72,120.6445,40.19,18.19,182.79,42.6,68.42,22.21,61.01,25.03,35.23,115.69,83.03,54.81,22.31,77.84,110.58,20.72,84.85,57.73,37.21,41.58,97.15,17.4,32.28,213.5,22.99,39.96,35.9,74.08,32.84,90.24,116.97,48.48,76.36,39.47,102.6401,73.35,94.76,27.87,25.05,39.07,12.41,49.45,90.39
2015-05-21,109.79,45.72,120.4265,39.84,17.99,182.26,42.74,67.98,22.28,60.32,25.53,34.2,115.6,82.76,54.82,22.25,77.74,110.47,20.76,84.8,57.79,37.47,41.22,96.43,17.53,32.54,213.0,23.04,39.93,35.91,74.18,32.8,89.06,116.65,47.32,75.77,39.37,101.8988,72.86,96.02,28.14,25.28,39.14,12.44,49.25,91.23
2015-05-22,110.06,45.72,120.0661,38.75,17.64,180.34,42.06,66.75,21.8,57.46,26.15,33.04,113.91,80.98,55.48,22.11,75.88,109.2,20.97,84.81,57.34,36.66,42.16,93.46,18.07,33.55,210.71,23.85,38.34,37.35,77.86,31.1,86.59,112.61,44.72,73.44,38.26,100.7485,70.56,93.41,28.34,25.56,42.07,12.9,48.86,93.52
2015-05-26,110.17,45.72,121.8849,39.96,17.4,181.63,42.07,67.41,21.94,57.16,26.0,33.44,113.89,82.6,54.58,22.24,78.32,110.96,20.79,84.82,59.47,40.94,37.19,95.96,17.56,32.61,212.67,22.67,40.21,35.46,78.55,30.87,89.74,118.03,43.82,74.7,38.19,101.7795,72.42,101.38,28.33,25.56,39.06,12.43,49.17,94.51
2015-05-27,110.13,45.71,120.9126,40.19,17.49,181.29,41.49,67.29,21.78,56.49,25.8,33.16,114.02,82.15,54.71,22.25,77.98,110.71,20.8,84.85,59.55,41.05,37.12,95.73,17.63,32.73,212.5,22.82,40.14,35.55,77.96,31.09,89.55,117.16,44.09,74.45,38.25,101.9243,72.23,101.73,28.37,25.5,39.92,12.58,49.1,94.89
2015-05-28,110.17,45.71,119.5129,39.83,17.71,180.11,41.12,66.64,22.12,56.28,25.62,32.24,114.1,80.92,55.01,22.29,77.1,110.05,20.93,84.87,59.78,41.41,36.77,93.86,17.94,33.33,211.13,23.23,39.3,36.26,78.44,30.86,87.77,115.18,47.53,73.05,38.38,102.4271,70.81,103.15,28.35,25.46,40.49,12.66,48.79,95.02
2015-05-29,109.66,45.71,119.3453,40.24,17.67,180.4,40.96,66.45,22.09,55.95,25.9,32.49,114.0,81.48,54.86,22.31,77.53,110.42,20.89,84.78,59.6,41.6,36.65,94.41,17.84,33.16,211.54,23.02,39.55,36.04,75.9,31.84,88.63,116.19,47.77,73.35,38.29,102.1288,71.27,102.8,28.52,25.61,39.73,12.53,48.79,96.11
2015-06-01,109.23,45.72,118.5155,39.53,17.88,180.15,41.12,66.77,21.67,56.9,24.84,33.58,114.46,81.48,55.01,21.87,77.08,110.07,20.93,84.76,58.76,40.13,37.89,94.11,17.88,33.26,211.39,23.24,39.31,36.26,72.7,33.2,89.21,115.13,49.34,73.03,38.57,100.331,71.07,100.3,28.15,25.22,40.96,12.73,48.66,95.06
2015-06-02,108.8,45.72,119.1273,39.71,17.65,180.88,40.88,67.14,21.27,55.66,24.25,33.27,113.64,82.22,54.86,21.75,77.51,110.4,20.86,84.73,58.35,39.33,38.66,94.86,17.75,32.95,211.92,23.04,39.55,36.07,69.3,34.87,91.87,116.14,46.86,73.95,37.94,100.8422,71.62,100.6,28.05,25.05,39.54,12.51,48.63,95.15
2015-06-03,109.03,45.71,117.8869,38.98,17.49,179.18,40.29,66.42,21.2,53.56,24.41,32.79,112.84,80.86,55.25,21.61,76.39,109.56,21.01,84.75,57.66,38.3,39.7,92.68,18.18,33.76,210.27,23.53,38.5,37.02,71.88,33.46,89.18,113.61,44.43,71.89,37.51,99.3937,69.96,96.58,28.14,25.08,42.09,12.93,48.28,95.33
2015-06-04,108.55,45.71,116.3195,38.82,17.57,178.5,40.09,65.67,21.14,54.65,24.96,32.72,112.24,81.24,55.36,21.27,75.99,109.3,21.07,84.66,57.48,38.36,39.59,92.01,18.28,33.96,209.76,23.69,38.11,37.33,69.28,34.64,90.89,112.75,45.58,71.12,37.02,99.2915,69.51,96.95,28.35,25.3,40.78,12.72,47.59,97.3
2015-06-05,108.71,45.7,115.7077,38.29,17.58,177.81,40.1,65.54,20.88,53.72,24.18,33.05,112.57,80.21,55.94,21.24,74.46,108.19,21.2,84.72,56.47,36.25,41.83,90.3,18.63,34.6,208.48,24.43,36.88,38.56,69.08,34.76,89.81,109.3,44.6,70.1,37.36,99.6152,68.21,92.79,28.09,25.01,42.47,12.98,47.57,95.37
2015-06-08,108.4,45.7,115.6993,38.27,17.86,177.71,39.86,65.18,20.78,53.68,24.24,33.17,112.82,79.9,56.01,21.25,74.22,108.01,21.19,84.67,56.54,36.06,41.97,90.17,18.62,34.62,208.47,24.54,36.64,38.78,67.47,35.56,88.78,108.76,46.87,70.04,37.44,99.6834,68.1,92.91,28.03,24.98,41.45,12.82,47.8,95.26
2015-06-09,108.13,45.71,116.8643,39.61,17.93,180.06,40.44,66.55,21.32,55.58,24.0,33.63,113.78,81.59,55.28,21.24,76.14,109.49,20.96,84.66,57.4,37.41,40.32,93.48,17.96,33.38,210.95,23.56,38.19,37.08,65.69,36.51,92.09,113.07,48.74,72.91,38.05,101.0126,70.61,95.3,27.85,24.84,37.89,12.27,48.27,92.56
2015-06-10,108.71,45.72,116.7721,40.32,17.77,180.64,40.24,66.73,20.67,55.0,24.25,33.65,113.26,82.7,55.18,21.38,76.41,109.65,20.87,84.68,57.44,37.39,40.39,94.36,17.82,33.07,211.63,23.43,38.31,37.04,69.71,34.24,92.82,113.69,48.14,73.43,37.75,102.0993,71.25,95.46,27.92,24.91,36.22,12.01,48.25,93.74
2015-06-11,108.58,45.71,116.3195,38.98,17.59,179.13,40.24,66.2,20.68,53.12,24.31,33.36,113.23,81.77,55.62,21.2,75.16,108.75,21.03,84.67,56.97,36.37,41.47,92.23,18.19,33.81,210.01,24.0,37.32,37.98,69.85,34.19,92.02,110.8,47.04,71.69,37.68,100.6703,69.57,93.35,27.97,24.89,37.15,12.16,48.06,93.73
2015-06-12,108.71,45.72,115.0204,39.04,17.51,178.1,39.79,65.8,20.79,52.69,24.19,33.09,113.73,80.87,55.9,21.12,74.45,108.21,21.14,84.69,56.8,36.1,41.71,90.89,18.43,34.25,209.11,24.34,36.65,38.67,70.07,34.04,91.25,109.27,46.59,70.36,38.07,101.8084,68.65,93.28,27.93,24.87,40.39,12.68,47.71,93.73
2015-06-15,108.89,45.7,115.649,39.56,17.56,179.21,39.8,65.78,20.9,53.84,24.38,33.82,113.32,81.92,55.62,21.19,75.2,108.8,21.02,84.72,57.06,36.48,41.33,92.48,18.12,33.7,210.25,24.0,37.25,38.0,71.77,33.24,93.04,110.94,47.14,71.68,37.7,104.0075,69.86,94.53,27.95,24.92,38.79,12.45,48.23,93.72
2015-06-16,108.9,45.72,116.4033,39.66,17.61,179.48,40.04,65.63,21.2,53.51,23.94,33.92,113.85,81.87,55.44,21.19,75.62,109.1,20.98,84.79,57.14,36.56,41.25,92.92,18.04,33.55,210.59,23.77,37.48,37.74,70.16,33.96,92.66,111.87,46.85,72.04,38.0,102.4587,70.2,94.27,27.8,24.7,38.57,12.39,48.49,93.72
2015-06-17,108.87,45.7,117.7612,41.36,17.61,181.33,40.41,66.22,21.66,53.43,23.8,34.53,115.32,83.25,54.68,21.64,77.77,110.69,20.77,84.81,57.89,38.11,39.48,95.73,17.51,32.5,212.78,22.8,38.32,36.87,69.08,34.49,96.38,116.6,47.51,74.21,39.01,103.4427,72.27,96.48,27.73,24.62,36.3,12.04,49.03,93.0
2015-06-18,109.21,45.71,117.5935,41.27,17.45,179.76,40.06,66.06,21.73,51.95,23.91,33.8,115.12,83.26,54.92,21.36,77.03,109.89,20.89,84.84,57.68,37.77,39.78,94.03,17.8,33.12,210.81,23.12,37.54,37.64,71.7,33.15,96.12,114.82,45.98,73.0,38.99,102.9636,71.02,97.29,27.73,24.68,36.95,12.14,48.66,92.71
2015-06-19,108.67,45.71,117.5014,42.28,17.51,180.92,40.64,67.31,21.95,53.8,23.96,34.09,113.64,83.62,54.52,21.34,78.17,110.7,20.74,84.77,58.19,38.48,39.02,95.96,17.44,32.42,211.89,22.59,38.25,36.92,67.43,35.13,98.12,117.59,46.6,74.39,37.88,102.8951,72.47,97.75,27.82,24.73,33.64,11.61,48.85,93.66
2015-06-22,108.42,45.7,117.0487,42.51,17.72,181.12,41.04,67.49,22.07,54.32,24.67,34.12,112.89,83.76,54.44,21.11,78.31,110.79,20.73,84.75,57.91,37.82,39.7,96.19,17.38,32.34,212.04,22.5,38.44,36.74,66.16,35.79,98.69,117.88,47.97,74.63,37.42,105.0257,72.63,95.95,28.01,25.02,31.84,11.31,48.64,94.48
2015-06-23,108.59,45.7,115.9507,41.29,17.6,179.41,40.75,66.91,21.78,53.29,24.53,33.84,112.59,82.11,54.72,21.0,77.54,110.22,20.87,84.79,57.46,36.7,40.94,94.11,17.76,33.01,210.5,22.85,37.92,37.23,67.79,34.91,96.27,116.07,46.72,72.46,37.27,101.971,71.02,94.45,28.02,24.97,33.05,11.53,48.42,94.42
2015-06-24,108.47,45.71,115.2048,41.89,17.62,178.65,40.31,65.77,21.85,51.78,24.51,32.6,112.44,81.64,54.84,20.83,77.17,110.0,20.93,84.77,57.6,36.62,40.97,93.22,17.93,33.35,209.86,23.0,37.66,37.47,67.12,35.24,96.1,115.31,45.78,71.55,37.1,104.6749,70.32,94.9,28.0,24.93,33.54,11.6,48.33,94.03
2015-06-25,108.21,45.7,115.716,41.75,17.7,179.13,39.93,65.74,21.97,52.09,24.66,33.08,112.56,81.9,55.17,20.94,76.23,109.27,20.93,84.74,55.89,33.95,44.05,93.18,17.93,33.34,209.82,23.42,36.73,38.39,64.86,36.39,95.42,113.17,45.72,72.19,37.33,105.4622,70.33,89.19,28.11,25.0,33.15,11.55,48.43,94.33
2015-06-26,108.85,45.71,113.7296,38.6,17.62,175.64,39.04,63.72,21.42,49.24,24.33,32.52,113.07,78.48,56.47,21.07,72.66,106.69,21.38,84.87,54.31,31.05,47.75,87.32,19.07,35.41,205.42,25.07,34.37,40.86,69.83,33.6,88.19,105.17,43.61,68.02,37.58,103.6994,65.94,83.81,27.97,24.86,44.47,13.51,47.68,92.3
2015-06-29,108.78,45.71,113.2016,39.32,18.0,175.82,39.62,63.49,21.67,50.15,24.75,32.77,112.37,78.82,56.26,20.77,73.15,107.07,21.34,84.85,54.63,31.42,47.21,87.97,18.92,35.23,205.85,24.79,34.48,40.74,68.64,34.13,89.39,106.37,45.2,68.15,37.04,104.3926,66.4,84.75,28.03,25.03,43.9,13.39,47.6,92.2
2015-06-30,108.29,45.71,114.4002,40.33,17.78,177.4,39.59,63.9,21.95,48.35,25.16,32.26,111.98,79.34,55.84,20.77,74.26,107.92,21.17,84.75,54.78,31.65,46.82,89.86,18.48,34.4,207.5,24.27,35.17,40.01,65.79,35.56,90.19,108.55,41.84,69.93,36.84,105.5734,67.88,84.94,28.29,25.23,37.82,12.5,48.21,93.34
2015-07-01,108.44,45.7,114.3163,39.83,17.75,177.05,39.78,63.98,22.1,48.9,25.01,32.98,111.76,78.99,55.82,21.06,74.32,107.95,21.19,84.84,55.12,32.04,46.13,89.64,18.55,34.48,207.31,24.2,35.2,39.78,66.5,35.13,88.14,108.96,41.1,69.42,36.62,104.23,67.67,85.96,28.2,25.17,42.45,13.27,48.17,93.17
2015-07-02,108.83,45.71,113.8889,39.76,17.17,176.68,38.67,62.69,22.23,47.02,25.16,31.9,112.06,78.64,55.95,21.03,73.97,107.7,21.25,84.9,54.22,30.76,48.24,88.91,18.71,34.76,206.72,24.37,34.84,40.28,70.06,33.25,88.04,108.04,35.68,69.01,36.91,104.5295,67.12,83.56,28.28,25.22,44.81,13.62,48.13,92.34
2015-07-06,108.98,45.7,117.7612,40.24,17.07,177.63,38.09,62.71,22.09,48.32,25.32,31.77,110.76,79.29,55.85,21.53,74.26,107.97,21.12,84.92,53.94,30.35,48.74,90.5,18.34,34.17,208.02,24.2,34.97,40.03,72.04,32.33,88.31,108.59,35.78,70.15,36.01,103.2802,68.32,82.39,28.44,25.3,40.14,12.92,49.12,92.46
2015-07-07,109.24,45.7,117.2582,38.31,16.99,175.0,36.78,61.25,21.47,45.43,25.09,30.76,111.09,77.07,56.82,21.43,71.71,106.09,21.47,84.98,52.54,28.13,52.42,86.01,19.26,35.87,204.53,25.5,33.27,42.08,73.99,31.46,84.44,103.15,34.42,67.0,36.22,101.6373,64.94,78.11,28.28,25.2,48.1,14.21,48.57,89.47
2015-07-08,108.84,45.7,116.8811,38.75,17.19,175.26,37.49,62.26,21.53,46.1,25.29,31.1,111.36,77.21,56.81,21.19,71.61,106.03,21.43,84.92,51.95,26.79,54.68,86.43,19.16,35.69,204.9,25.55,32.88,42.46,69.61,33.31,85.17,102.85,35.68,67.47,36.39,102.1165,65.26,76.05,28.32,25.28,48.86,14.31,48.61,90.42
2015-07-09,108.38,45.7,119.6219,40.36,17.27,177.41,38.44,64.3,21.85,46.71,24.73,32.06,111.49,78.8,55.93,21.31,73.85,107.65,21.15,84.84,52.89,28.31,51.57,89.67,18.44,34.33,207.48,24.37,34.43,40.51,66.29,34.9,88.75,107.63,35.6,69.82,36.48,104.5209,67.74,78.3,28.25,25.1,41.21,13.21,49.18,92.7
2015-07-10,108.22,45.7,120.745,41.34,17.28,179.6,38.7,64.54,22.01,47.67,25.38,32.61,110.99,80.14,54.97,21.31,76.36,109.54,20.93,84.79,53.38,28.99,50.26,92.63,17.83,33.19,209.77,23.08,36.0,38.67,65.66,35.19,91.66,113.13,34.92,72.39,36.18,104.7776,69.95,80.57,28.45,25.35,33.18,11.94,49.64,93.6
2015-07-13,108.4,45.71,120.636,42.58,17.22,180.33,38.77,65.08,22.09,48.8,25.36,32.71,110.74,80.84,54.61,21.32,77.38,110.26,20.82,84.84,53.81,29.99,48.64,93.85,17.6,32.73,210.68,22.62,36.41,38.18,66.25,34.87,93.16,115.4,35.74,73.28,36.0,106.9596,70.93,81.79,28.38,25.31,32.58,11.83,49.72,93.51
2015-07-14,108.69,45.7,120.3846,42.71,17.02,180.34,38.33,64.84,22.03,46.31,25.6,32.46,110.16,79.93,54.53,21.34,77.56,110.38,20.84,84.87,53.54,29.38,49.62,93.77,17.62,32.77,210.61,22.55,36.43,38.22,68.36,33.77,91.8,115.95,33.73,73.25,35.54,107.6955,70.8,80.91,28.52,25.42,32.34,11.79,49.59,94.12
2015-07-15,108.78,45.7,120.9713,43.35,16.94,181.07,38.81,65.4,22.42,46.44,25.96,32.33,109.76,80.49,53.75,21.66,79.72,111.94,20.68,84.83,53.48,29.57,49.29,95.79,17.2,31.99,212.3,21.61,37.81,36.72,69.78,33.06,93.44,120.48,33.07,74.1,35.29,106.8997,72.41,81.48,28.6,25.56,28.06,11.02,50.1,94.61
2015-07-16,108.79,45.71,121.2647,43.03,16.85,180.54,38.76,65.29,22.38,44.83,26.11,31.52,108.65,79.25,53.0,21.47,82.04,113.59,20.66,84.8,53.46,29.32,49.58,96.23,17.16,31.91,212.48,20.66,39.49,35.07,70.9,32.57,92.0,125.99,32.84,73.8,34.61,105.9755,72.64,80.74,28.7,25.62,27.56,10.93,50.07,94.55
2015-07-17,108.6,45.7,121.5664,43.47,16.58,180.69,38.51,65.46,22.24,42.92,26.16,31.14,105.7,79.38,52.77,21.24,82.67,113.98,20.63,84.76,53.04,28.72,50.56,96.41,17.11,31.84,212.59,20.42,40.06,34.49,70.03,32.95,90.59,127.4,31.71,73.91,32.72,104.9488,72.79,79.01,28.73,25.63,27.42,10.89,50.16,94.88
2015-07-20,108.78,45.71,121.4826,43.0,16.65,178.97,38.52,65.27,22.09,43.03,25.66,31.29,105.37,77.98,52.83,21.07,82.51,113.91,20.71,84.77,52.98,28.8,50.55,95.23,17.31,32.22,211.75,20.48,39.41,35.1,71.15,32.4,89.31,127.05,32.51,71.74,32.49,103.4171,71.87,79.14,28.58,25.45,26.93,10.79,50.04,94.35
2015-07-21,108.83,45.7,122.6896,43.16,16.41,178.3,37.97,64.77,22.38,41.94,25.76,30.46,104.8,78.58,53.4,21.16,80.72,112.62,20.76,84.75,51.73,26.67,54.22,94.65,17.42,32.43,211.37,21.12,37.5,36.79,72.42,31.83,90.33,122.88,30.27,70.97,32.24,103.2032,71.44,74.74,28.72,25.51,26.7,10.73,50.15,94.44
2015-07-22,109.14,45.7,122.0358,42.74,16.27,177.16,37.6,64.6,22.18,41.84,25.39,29.22,104.33,77.38,53.61,20.93,80.04,112.2,20.88,84.77,52.42,27.84,51.99,93.1,17.69,32.95,210.18,21.38,37.19,37.11,75.17,30.61,87.43,121.41,29.63,69.62,31.9,102.1079,70.26,76.5,28.64,25.41,27.27,10.86,49.96,94.15
2015-07-23,109.12,45.71,121.5245,39.56,16.14,175.52,37.06,63.89,21.93,39.43,25.46,28.5,105.35,76.0,54.13,21.01,78.52,111.1,21.09,84.81,51.22,26.16,54.94,90.19,18.24,33.97,208.0,22.01,36.61,37.62,75.78,30.38,83.29,117.96,29.16,67.73,32.51,100.9185,68.13,74.0,28.71,25.45,29.12,11.23,49.68,94.11
2015-07-24,109.26,45.7,120.9043,39.42,15.83,174.23,36.36,63.42,21.52,37.76,24.91,28.05,104.86,74.87,54.57,21.23,77.17,110.18,21.22,84.85,50.98,25.54,56.15,88.61,18.59,34.6,206.79,22.54,35.65,38.62,76.93,29.85,81.18,114.93,27.78,66.23,32.22,100.8672,66.91,73.3,28.59,25.25,32.17,11.82,49.65,93.33
