Date,AGG,BIL,CURE,DBC,EEM,EFA,EPI,ERX,EUO,EWZ,GLD,IYK,MVV,PUI,QLD,SHY,SOXL,SOXS,SPXL,SPXS,SPXU,SQQQ,TECL,TECS,TMF,TMV,TQQQ,UCO,UGE,UPRO,USD,UUP,UVXY,VIXY,YCS
2014-07-07,108.87,45.77,91.5,26.12,43.93,67.96,22.31,127.45,17.26,47.77,127.07,100.03,70.48,22.8,114.48,84.45,116.7,19.38,76.63,25.71,47.13,42.49,114.61,15.2,60.56,48.8,75.59,37.8,87.79,115.75,77.02,21.39,25.89,18.77,65.18
2014-07-08,108.96,45.76,92.45,25.94,44.18,68.18,22.4,130.0,17.17,48.46,127.84,100.48,70.86,22.74,116.16,84.48,118.73,19.08,77.57,25.38,46.53,41.57,116.07,15.07,60.74,48.68,77.3,36.89,88.72,117.2,77.31,21.34,24.87,18.41,65.0
2014-07-09,109.01,45.76,92.38,25.98,43.94,67.43,22.19,126.31,17.26,48.58,128.54,100.24,69.81,22.81,115.44,84.52,117.01,19.3,76.67,25.71,47.09,41.96,115.56,15.15,60.75,48.68,76.57,37.38,88.43,115.79,77.69,21.37,26.63,19.08,64.85
2014-07-10,109.16,45.76,92.84,25.75,43.89,67.47,21.7,123.41,17.27,48.8,128.78,100.23,69.64,22.73,116.81,84.54,117.25,19.12,77.02,25.57,46.9,41.18,116.85,14.91,61.91,47.71,77.9,35.84,88.19,116.34,78.14,21.38,25.98,18.84,64.88
2014-07-11,109.07,45.76,93.82,25.85,44.23,67.97,21.75,126.57,17.23,49.8,125.72,100.67,70.27,22.59,118.34,84.52,118.83,19.0,78.14,25.19,46.19,40.4,119.65,14.57,61.08,48.32,79.39,36.17,89.04,117.97,78.62,21.37,24.53,18.29,65.17
2014-07-14,108.93,45.75,91.35,25.61,44.2,67.8,22.0,124.9,17.37,49.72,124.53,99.73,69.75,22.61,117.52,84.49,117.89,19.15,77.69,25.33,46.42,40.82,119.31,14.63,60.76,48.56,78.56,35.3,87.42,117.36,78.7,21.44,25.39,18.65,65.34
2014-07-15,109.02,45.76,90.6,25.65,44.31,68.22,22.33,130.48,17.49,49.51,124.97,99.74,69.65,22.62,118.41,84.47,121.97,18.5,78.52,25.04,45.92,40.33,122.19,14.23,61.74,47.82,79.45,36.18,87.26,118.64,84.15,21.49,24.13,18.17,65.4
2014-07-16,109.34,45.76,87.62,25.71,43.48,67.35,22.04,124.37,17.48,48.67,127.07,98.97,68.05,22.42,115.29,84.54,112.55,19.92,75.86,25.89,47.46,41.93,117.45,14.8,64.04,46.0,76.28,37.19,86.97,114.57,80.42,21.48,28.81,19.91,64.74
2014-07-17,109.22,45.75,92.08,25.54,44.14,67.88,22.37,125.33,17.47,50.28,126.13,99.78,69.7,22.54,118.89,84.47,116.96,19.16,78.1,25.11,46.03,39.96,122.03,14.25,63.48,46.4,79.89,36.93,87.43,118.06,82.2,21.48,24.96,18.58,64.86
2014-07-18,109.26,45.76,90.76,25.66,44.31,67.63,22.45,125.88,17.49,51.08,126.34,99.41,69.33,22.57,118.55,84.48,117.92,19.0,77.7,25.25,46.29,40.1,121.35,14.22,64.36,45.75,79.6,37.7,86.6,117.34,83.01,21.47,26.17,19.03,64.97
2014-07-21,109.44,45.75,93.24,25.55,44.72,67.93,22.77,128.58,17.63,51.68,125.74,99.41,69.88,22.63,120.16,84.48,120.17,18.61,78.75,24.91,45.66,39.28,124.49,13.91,64.75,45.36,81.18,37.36,86.64,118.92,84.46,21.54,25.06,18.61,65.02
2014-07-22,109.46,45.76,95.38,25.62,44.76,68.07,22.69,131.01,17.64,50.98,125.62,99.41,69.78,22.57,121.63,84.51,111.87,19.92,79.26,24.73,45.34,38.56,125.03,13.86,64.5,45.61,82.7,37.8,86.13,119.72,80.5,21.55,25.48,18.79,65.12
2014-07-23,109.12,45.76,94.71,25.59,44.96,68.23,22.78,131.48,17.64,51.47,124.35,99.57,69.95,22.66,121.39,84.47,109.04,20.38,79.26,24.75,45.35,38.67,124.44,13.89,63.09,46.58,82.45,37.11,86.99,119.75,80.01,21.58,25.14,18.66,65.43
2014-07-24,109.33,45.76,93.64,25.69,44.78,67.95,22.45,128.58,17.73,51.06,125.79,98.95,68.93,22.46,120.32,84.49,102.51,21.61,78.18,25.06,45.97,39.15,124.0,13.99,65.21,44.99,81.4,36.99,86.11,118.11,77.2,21.62,26.68,19.2,65.51
2014-07-25,109.35,45.76,93.95,25.64,45.09,67.96,22.47,127.49,17.72,51.12,125.58,98.73,68.8,22.72,120.46,84.45,102.15,21.67,78.21,25.08,45.95,39.09,124.9,13.88,64.99,45.15,81.5,36.77,85.52,118.18,77.16,21.62,26.37,19.11,65.55
2014-07-28,109.46,45.76,94.07,25.56,44.82,67.82,22.26,126.5,17.78,50.52,125.2,98.04,68.18,22.86,120.1,84.46,101.68,21.81,77.24,25.37,46.53,39.29,124.27,13.93,65.66,44.67,81.09,36.31,84.74,116.68,77.26,21.66,26.25,19.06,65.88
2014-07-29,109.07,45.76,95.4,25.45,44.6,67.72,22.34,124.36,17.82,49.92,124.83,97.25,68.39,22.38,121.02,84.42,104.68,21.14,77.26,25.34,46.48,38.82,124.64,13.89,62.94,46.54,82.06,35.38,82.95,116.68,78.13,21.71,27.15,19.39,66.78
2014-07-30,108.93,45.75,89.48,25.3,43.82,66.59,21.92,116.32,17.82,48.5,123.39,95.61,65.52,22.02,116.08,84.46,97.58,22.44,72.62,26.9,49.25,41.18,117.36,14.72,62.47,46.85,77.06,34.22,80.11,109.76,75.45,21.74,31.74,21.05,66.84
2014-07-31,109.14,45.76,89.44,25.12,44.05,66.15,21.85,113.5,17.74,48.75,124.39,96.0,65.36,21.99,115.25,84.55,99.04,22.2,72.01,27.12,49.71,41.64,115.49,14.8,63.86,45.77,76.17,33.96,80.47,108.7,75.63,21.71,34.77,22.06,66.47
2014-08-01,109.12,45.76,90.7,25.31,44.47,66.44,22.11,119.07,17.75,49.11,123.99,96.54,66.0,21.63,116.76,84.55,100.43,21.93,73.52,26.51,48.66,40.78,117.92,14.54,63.33,46.15,77.73,34.55,81.24,111.04,76.99,21.7,31.48,21.06,66.42
2014-08-04,109.12,45.75,88.39,25.19,43.79,65.59,22.09,111.34,17.87,48.41,123.87,96.14,65.32,21.7,115.03,84.55,97.29,22.65,71.34,27.31,50.09,41.7,114.95,15.0,63.95,45.75,75.91,33.9,81.3,107.75,74.19,21.75,35.98,22.53,66.47
2014-08-05,109.11,45.75,87.93,25.35,43.49,65.43,21.76,112.26,17.84,48.75,125.67,97.33,65.63,21.41,114.8,84.56,98.16,22.38,71.45,27.28,50.04,41.79,113.55,15.1,64.02,45.65,75.78,33.52,80.0,107.86,74.7,21.72,36.24,22.61,65.77
2014-08-06,109.34,45.75,84.67,25.4,43.32,64.9,21.66,110.09,17.89,48.13,126.18,96.49,65.04,21.53,114.12,84.6,94.31,23.27,70.25,27.72,50.8,42.21,112.22,15.37,65.75,44.38,75.05,33.91,81.91,106.09,72.77,21.75,37.72,23.08,65.69
2014-08-07,109.38,45.75,87.53,25.28,43.71,65.28,21.71,115.6,17.76,47.99,126.19,97.6,66.31,21.9,115.71,84.56,97.61,22.46,72.67,26.75,49.09,41.3,114.11,15.04,65.44,44.61,76.61,33.87,83.02,109.79,74.1,21.7,34.71,22.15,65.79
2014-08-08,109.39,45.75,87.42,25.32,44.27,65.53,21.98,115.6,17.84,49.02,125.96,98.34,67.05,21.88,117.11,84.57,100.41,21.8,73.32,26.52,48.62,40.52,116.06,14.79,65.45,44.61,78.04,34.07,84.55,110.84,75.62,21.71,31.85,21.24,65.92
2014-08-11,109.34,45.75,87.23,25.16,44.32,65.48,21.98,113.21,17.88,48.83,125.99,98.0,66.48,21.83,116.94,84.58,100.03,21.88,73.07,26.62,48.8,40.6,115.67,14.83,64.15,45.47,77.86,33.63,83.86,110.31,75.16,21.73,31.39,21.1,65.98
2014-08-12,109.56,45.76,90.36,25.14,44.56,65.85,21.93,114.32,17.89,48.12,126.2,98.3,67.62,21.97,119.49,84.6,102.91,21.28,74.59,26.05,47.81,39.3,119.06,14.42,65.38,44.62,80.39,33.66,84.92,112.7,77.74,21.75,27.9,19.93,66.23
2014-08-13,109.62,45.75,93.71,24.84,44.63,66.19,22.29,112.2,17.87,48.41,126.31,98.71,68.15,22.17,120.72,84.61,103.46,21.15,75.51,25.72,47.19,38.69,119.75,14.33,66.95,43.52,81.63,31.92,84.87,114.12,77.81,21.74,26.06,19.27,66.23
2014-08-14,109.89,45.76,93.5,24.94,44.51,66.13,22.2,114.61,17.81,49.42,125.48,98.95,67.98,22.3,121.78,84.64,106.75,20.49,75.56,25.7,47.2,38.14,119.98,14.3,69.13,42.1,82.74,32.52,84.93,114.07,79.7,21.7,26.01,19.25,66.08
2014-08-15,109.66,45.75,96.21,24.73,44.94,66.56,22.67,115.62,17.89,50.1,124.96,99.69,69.78,22.25,123.77,84.62,108.09,20.21,77.33,25.07,46.02,37.25,123.06,13.91,67.07,43.32,84.74,31.74,86.41,116.88,80.51,21.74,24.08,18.55,66.36
2014-08-18,109.51,45.76,97.99,24.78,45.15,66.7,22.77,118.29,17.99,50.98,124.68,99.88,70.5,22.5,125.13,84.61,110.3,19.77,78.5,24.68,45.26,36.58,125.43,13.64,66.46,43.68,86.2,31.23,86.82,118.72,81.47,21.82,23.6,18.35,66.82
2014-08-19,109.39,45.76,97.58,24.85,45.06,66.51,22.82,119.11,18.16,51.04,124.22,100.09,70.85,22.51,125.2,84.53,113.01,19.28,79.19,24.48,44.93,36.59,125.76,13.63,66.12,43.97,86.2,31.44,87.6,119.72,82.68,21.92,23.95,18.49,68.02
2014-08-20,109.58,45.76,98.23,24.91,44.87,66.79,22.85,119.33,18.11,51.04,122.88,100.08,71.16,22.6,125.63,84.55,114.51,19.08,79.93,24.26,44.54,36.42,127.45,13.43,67.24,43.2,86.69,31.84,87.56,120.78,83.87,21.89,24.08,18.53,68.03
2014-08-21,109.56,45.76,98.44,24.87,44.75,66.47,22.84,116.97,18.2,50.39,123.19,99.93,70.91,22.58,125.98,84.52,114.76,19.02,79.5,24.38,44.77,36.24,127.28,13.44,68.38,42.43,87.03,31.66,87.09,120.14,83.65,21.94,23.88,18.46,68.18
2014-08-22,109.65,45.76,100.71,24.91,45.08,66.9,22.78,120.11,18.35,51.13,122.74,100.51,71.51,22.65,126.9,84.49,113.31,19.22,80.73,24.0,44.05,35.85,127.64,13.4,69.08,41.97,88.0,31.53,87.93,121.95,82.61,22.0,23.41,18.28,68.23
2014-08-25,109.66,45.76,101.86,24.92,45.35,66.91,22.78,121.99,18.41,51.98,123.35,100.38,71.91,22.55,127.2,84.53,113.46,19.21,80.91,23.94,43.93,35.7,127.83,13.36,68.43,42.37,88.3,31.76,88.35,122.28,82.74,22.02,23.81,18.43,68.32
2014-08-26,109.8,45.75,101.79,24.96,45.58,67.04,22.87,121.17,18.34,53.18,123.33,100.48,71.73,22.71,127.21,84.53,114.09,19.11,80.84,23.98,43.98,35.72,127.88,13.4,70.19,41.31,88.31,31.74,87.52,122.15,82.84,21.97,24.13,18.57,68.1
2014-08-27,110.02,45.76,101.36,24.98,45.13,66.74,22.7,121.13,18.36,52.76,124.0,100.39,71.57,22.88,126.84,84.56,115.26,18.93,80.69,24.0,44.08,35.84,127.25,13.47,71.28,40.68,87.95,32.17,87.42,121.89,83.2,21.97,24.98,18.87,67.83
2014-08-28,109.98,45.76,102.55,25.03,45.06,66.71,22.77,123.26,18.5,53.7,123.86,100.61,72.16,23.02,127.86,84.59,117.9,18.48,81.33,23.78,43.71,35.41,128.87,13.25,71.48,40.51,88.98,32.89,88.53,122.88,84.33,22.02,24.6,18.75,68.31
2014-08-29,109.45,45.75,102.62,24.67,44.99,66.84,23.08,118.65,18.53,53.9,121.65,100.8,72.7,23.04,128.59,84.5,116.23,18.71,81.17,23.84,43.78,35.11,129.26,13.23,67.72,42.63,89.72,31.11,87.84,122.63,83.87,22.09,24.94,18.85,69.74
2014-09-02,109.57,45.76,103.81,24.77,45.58,67.31,23.32,119.51,18.46,54.0,122.15,100.64,72.34,22.95,127.08,84.52,117.25,18.55,81.07,23.88,43.84,35.71,127.17,13.46,68.85,41.92,88.18,32.46,88.64,122.56,84.13,22.07,24.32,18.63,69.22
2014-09-03,109.43,45.75,102.35,24.67,45.46,66.99,23.22,114.61,19.03,53.1,121.48,100.79,71.94,22.94,126.74,84.51,118.15,18.43,80.61,23.96,44.03,35.82,126.56,13.51,66.44,43.42,87.9,32.07,89.19,121.87,84.8,22.3,24.4,18.68,69.74
2014-09-04,109.26,45.75,104.31,24.51,45.31,66.29,23.47,111.56,19.17,51.42,120.73,100.48,72.34,23.06,128.57,84.5,121.87,17.82,81.19,23.81,43.75,35.06,129.19,13.22,65.97,43.66,89.71,30.99,88.36,122.65,86.48,22.43,23.54,18.34,70.79
2014-09-08,109.11,45.75,103.3,24.31,44.75,66.1,23.16,110.04,19.01,50.29,120.87,100.08,71.16,22.93,126.47,84.46,118.65,18.34,79.64,24.27,44.6,35.93,126.55,13.48,65.87,43.71,87.53,30.73,87.89,120.34,84.51,22.39,24.76,18.83,70.92
2014-09-09,108.96,45.76,105.5,24.14,44.56,66.48,23.21,109.14,19.12,49.8,120.26,100.49,71.46,22.69,128.43,84.44,118.52,18.29,80.53,24.0,44.07,35.05,129.23,13.18,64.68,44.49,89.56,30.13,88.25,121.7,84.65,22.43,24.42,18.68,71.87
2014-09-10,108.85,45.75,104.54,24.02,44.26,66.11,23.04,109.34,19.12,49.96,119.47,100.72,72.12,22.64,128.33,84.46,119.42,18.19,80.72,23.94,43.96,35.12,129.81,13.11,63.98,44.94,89.49,30.91,88.65,122.04,85.18,22.45,24.3,18.65,72.32
2014-09-11,108.63,45.75,102.33,23.83,43.79,66.02,22.95,104.31,19.02,47.78,118.38,100.0,70.64,22.63,126.97,84.45,114.95,18.87,79.33,24.32,44.7,35.66,127.82,13.32,61.95,46.37,88.08,30.29,87.4,119.9,82.94,22.43,25.41,19.07,72.61
2014-09-12,108.61,45.75,101.35,23.86,43.57,65.88,22.8,106.61,19.04,48.37,118.64,100.09,70.07,22.43,124.47,84.49,110.61,19.56,79.15,24.4,44.8,36.71,126.05,13.54,62.22,46.16,85.43,30.63,87.61,119.61,81.45,22.43,26.68,19.56,72.37
2014-09-15,108.61,45.75,105.34,24.08,44.14,66.16,22.52,110.52,18.98,49.81,118.83,100.6,70.91,22.56,126.66,84.5,116.35,18.54,80.95,23.82,43.76,35.76,128.49,13.24,61.51,46.66,87.74,31.87,88.12,122.33,83.9,22.39,24.04,18.57,72.34
2014-09-16,108.49,45.75,105.63,23.98,43.73,65.69,22.4,108.67,19.24,49.09,117.54,100.48,70.82,22.67,127.12,84.44,119.1,18.11,81.23,23.74,43.64,35.58,129.31,13.17,60.97,47.09,88.17,31.39,88.64,122.78,84.93,22.53,23.59,18.4,73.8
2014-09-17,108.5,45.76,108.09,23.75,43.79,66.2,23.09,107.07,19.1,48.37,117.78,100.92,71.22,22.44,128.96,84.44,124.22,17.33,82.47,23.36,42.96,34.79,131.91,12.89,61.58,46.57,90.07,30.7,88.5,124.7,86.75,22.43,22.92,18.14,74.5
2014-09-18,108.68,45.76,108.42,23.68,43.46,65.97,22.84,106.76,19.33,47.74,117.09,101.02,70.3,22.4,128.78,84.45,119.96,17.95,82.33,23.4,43.01,34.86,131.05,12.97,63.9,44.82,89.87,30.63,88.6,124.5,84.73,22.55,22.91,18.14,74.77
2014-09-19,108.83,45.76,106.57,23.48,42.8,65.68,22.67,102.05,19.3,46.51,116.85,100.49,68.44,22.23,126.43,84.5,115.4,18.62,80.39,23.96,44.05,35.8,128.11,13.24,64.08,44.67,87.43,29.96,87.36,121.46,83.08,22.53,24.51,18.77,74.46
2014-09-22,108.93,45.76,104.74,23.48,42.56,65.13,22.36,101.11,19.27,46.21,117.6,99.62,67.39,22.09,125.73,84.52,114.53,18.75,79.03,24.38,44.8,36.09,127.3,13.31,65.29,43.83,86.67,30.4,87.08,119.4,82.24,22.53,26.31,19.48,74.66
2014-09-23,108.86,45.76,110.47,23.58,43.17,65.46,22.57,101.34,19.51,46.8,117.05,100.07,67.98,21.96,128.41,84.49,118.61,18.05,80.93,23.8,43.74,34.99,129.63,13.1,64.33,44.53,89.48,31.37,88.02,122.16,84.1,22.63,24.59,18.83,74.92
2014-09-24,109.07,45.76,105.15,23.53,42.23,64.5,21.69,96.69,19.61,45.42,117.39,98.79,66.07,21.88,123.03,84.54,112.19,19.03,76.97,24.93,45.82,37.13,121.6,13.93,66.52,42.97,83.8,31.08,85.9,116.23,81.5,22.67,28.23,20.2,74.38
2014-09-25,109.06,45.76,105.74,23.49,42.42,64.77,22.14,100.29,19.81,46.49,117.06,99.55,67.16,21.92,125.71,84.51,116.25,18.33,78.79,24.33,44.74,35.92,125.26,13.45,66.26,43.14,86.48,31.67,87.1,119.07,82.92,22.8,26.31,19.56,75.23
2014-09-26,109.18,45.75,105.24,23.63,41.56,64.17,21.92,99.71,19.79,43.72,117.03,99.08,66.91,21.9,125.34,84.52,116.58,18.27,78.32,24.49,45.01,36.06,125.01,13.48,67.82,42.09,86.19,32.34,86.4,118.33,84.28,22.78,28.91,20.53,75.46
2014-09-29,109.11,45.76,103.32,23.22,41.56,64.12,21.91,95.93,19.96,43.45,116.21,98.75,65.66,22.12,125.72,84.5,113.67,18.75,77.66,24.68,45.37,35.91,126.18,13.37,66.73,42.78,86.51,30.34,85.44,117.36,83.15,22.87,29.6,20.73,75.76
2014-09-30,109.53,45.76,100.23,23.14,40.71,63.36,21.57,89.95,20.02,41.92,116.77,98.12,63.77,21.95,121.65,84.58,105.38,20.09,74.52,25.68,47.18,37.65,120.31,13.98,70.55,40.35,82.37,29.87,84.71,112.64,79.1,22.85,31.0,21.26,74.85
2014-10-01,109.35,45.76,99.56,23.05,40.93,62.68,21.71,88.74,19.86,42.27,116.74,98.46,64.16,21.94,121.57,84.55,103.63,20.44,74.53,25.65,47.16,37.68,120.31,13.95,68.78,41.35,82.33,30.23,84.89,112.57,77.53,22.78,30.25,21.01,74.02
2014-10-02,109.3,45.74,105.71,22.83,41.28,62.69,21.89,88.44,20.35,43.38,114.61,99.44,65.03,21.92,124.01,84.5,105.32,20.1,76.98,24.81,45.62,36.55,123.15,13.66,69.56,40.84,84.81,29.17,86.85,116.3,78.73,23.08,26.56,19.72,75.83
2014-10-03,109.4,45.74,104.24,23.12,41.82,63.08,22.07,88.52,19.9,46.1,116.03,99.43,64.66,22.09,123.47,84.55,102.66,20.61,76.73,24.91,45.78,36.75,123.19,13.65,69.66,40.79,84.23,29.66,86.61,115.87,77.68,22.82,27.39,20.06,74.47
2014-10-06,109.82,45.75,99.18,23.03,41.46,62.01,21.61,85.07,19.84,46.72,116.36,98.4,62.72,22.09,119.98,84.61,96.89,21.76,73.2,26.05,47.89,38.32,117.58,14.25,72.54,39.07,80.67,28.62,85.2,110.58,74.55,22.78,31.29,21.47,73.4
2014-10-07,110.13,45.75,106.65,22.94,42.07,62.99,22.1,87.56,19.61,46.95,117.49,99.74,64.66,22.09,124.75,84.71,103.28,20.3,77.02,24.67,45.36,36.1,124.06,13.47,72.57,39.06,85.33,27.84,86.66,116.33,78.35,22.68,26.0,19.67,73.49
2014-10-08,109.91,45.75,100.66,22.67,41.41,61.3,21.95,77.68,19.78,46.81,117.64,98.19,61.52,21.97,120.56,84.69,95.01,21.94,72.4,26.15,48.12,37.83,117.94,14.11,71.66,39.53,81.08,26.34,84.75,109.33,74.19,22.75,30.64,21.46,73.2
2014-10-09,109.99,45.75,98.22,22.59,40.51,60.38,21.64,74.51,19.99,44.76,117.59,97.98,59.39,21.92,114.52,84.72,75.32,26.47,69.98,27.05,49.73,40.66,109.04,15.2,73.76,38.37,75.01,26.52,84.72,105.61,64.14,22.86,37.52,23.88,72.97
2014-10-10,110.31,45.75,91.29,22.59,40.92,60.3,21.89,67.61,19.75,47.29,118.52,96.48,57.86,22.04,110.99,84.78,70.45,28.15,66.45,28.37,52.17,42.52,105.05,15.8,75.13,37.64,71.5,26.18,83.43,100.4,61.7,22.73,45.24,26.32,72.11
2014-10-13,110.56,45.74,89.48,22.25,41.16,60.45,21.98,65.12,19.85,47.32,118.59,96.6,59.0,21.89,110.94,84.82,74.43,26.68,66.78,28.19,51.9,42.56,105.38,15.7,76.51,36.93,71.63,24.21,83.31,100.92,64.11,22.83,43.65,25.96,72.01
2014-10-14,110.76,45.74,86.83,21.97,40.64,60.09,21.98,66.46,19.37,44.9,118.99,96.0,58.75,21.34,109.6,84.92,75.41,26.24,65.19,28.86,53.04,43.38,103.49,15.95,78.32,36.06,70.1,23.87,79.19,98.46,63.69,22.59,44.6,26.23,70.76
2014-10-15,110.67,45.75,85.51,22.19,40.27,59.53,21.53,70.04,19.4,43.28,119.22,95.96,60.11,21.89,108.15,84.89,78.68,24.99,65.15,28.88,53.16,44.19,101.42,16.3,76.96,36.69,69.01,24.64,81.15,98.4,64.44,22.59,45.83,26.83,71.09
2014-10-16,110.52,45.75,90.06,22.27,40.72,60.64,21.72,71.9,19.53,45.08,118.99,96.89,60.89,21.94,111.04,84.84,80.6,24.42,67.54,27.8,51.15,42.47,105.38,15.61,75.75,37.23,71.71,24.9,82.26,102.1,65.97,22.66,41.8,25.62,71.84
2014-10-17,110.65,45.75,93.39,22.11,40.84,61.02,22.03,73.76,19.4,43.41,119.8,98.29,62.22,22.41,114.32,84.87,84.41,23.3,69.5,27.01,49.69,40.56,107.51,15.35,76.4,36.9,74.8,24.62,83.9,104.99,67.46,22.58,35.57,23.75,71.74
2014-10-20,110.55,45.74,100.73,22.29,41.01,61.75,22.31,80.5,19.65,41.69,120.02,99.1,65.21,22.6,120.3,84.86,93.59,20.82,73.56,25.42,46.78,37.35,113.9,14.46,74.65,37.73,80.65,24.94,86.1,111.19,72.76,22.7,30.21,21.93,71.79
2014-10-21,110.49,45.74,98.7,22.04,40.74,61.3,22.19,76.04,19.88,41.35,119.34,99.05,63.79,22.74,119.02,84.83,89.7,21.69,72.04,25.97,47.77,37.95,111.78,14.66,74.73,37.66,79.4,23.77,86.18,108.87,70.93,22.8,34.72,23.66,72.08
2014-10-22,110.23,45.74,104.18,22.3,40.73,61.89,22.32,80.25,19.85,39.84,118.52,99.25,65.65,22.88,122.67,84.8,93.58,20.7,74.55,25.05,46.09,36.16,115.84,14.14,72.79,38.64,83.03,24.68,86.35,112.69,72.75,22.82,30.91,22.29,73.46
2014-10-23,110.27,45.74,108.41,22.16,41.02,62.23,22.52,79.22,19.8,41.57,118.35,99.9,66.06,22.92,124.54,84.8,96.6,20.06,76.16,24.51,45.09,35.33,118.92,13.78,72.97,38.53,84.94,24.39,87.48,115.07,74.58,22.78,30.21,22.06,73.4
2014-10-24,110.31,45.74,108.19,22.1,40.7,61.88,22.21,74.4,19.69,39.33,118.06,99.92,66.08,22.89,124.87,84.82,97.59,19.8,77.0,24.59,45.19,35.22,119.4,13.69,73.37,38.33,85.26,23.95,87.76,114.67,75.14,22.72,29.35,21.73,72.95
2014-10-27,110.14,45.74,110.9,22.28,41.52,62.82,22.55,79.48,19.58,41.29,118.1,100.87,68.32,23.07,128.56,84.81,101.94,18.92,78.45,23.73,43.66,33.66,124.33,13.15,72.15,38.99,89.07,24.23,88.88,118.49,77.39,22.68,25.53,20.3,73.44
2014-10-28,109.9,45.75,110.96,22.54,41.57,62.34,22.46,80.27,19.89,41.1,116.41,100.61,68.07,22.94,127.57,84.7,102.45,18.82,78.19,23.81,43.8,34.02,123.52,13.19,72.48,38.8,88.0,24.91,88.1,118.18,78.22,22.85,26.27,20.63,74.43
2014-10-29,110.08,45.74,117.42,22.35,41.97,62.79,22.84,79.39,19.99,42.75,115.19,101.23,68.55,23.12,128.19,84.73,98.99,19.46,79.73,23.34,42.98,33.77,124.7,13.09,72.68,38.66,88.55,24.17,89.98,120.47,75.02,22.91,26.43,20.71,74.98
2014-10-30,110.08,45.75,118.73,22.32,42.15,63.95,23.22,84.15,20.25,43.24,112.66,102.11,70.08,23.33,131.66,84.7,110.5,17.2,82.38,22.58,41.53,32.4,130.56,12.49,72.11,38.99,92.2,24.04,91.1,124.44,81.17,23.09,25.11,20.18,79.02
2014-10-31,109.68,45.74,119.33,22.12,41.8,63.4,23.19,80.08,20.35,42.17,112.15,102.46,70.37,23.44,132.42,84.65,112.55,16.83,82.48,22.55,41.47,32.09,132.18,12.32,72.18,38.91,93.15,22.78,92.15,124.64,82.54,23.2,25.91,20.51,81.09
2014-11-03,109.73,45.74,118.66,21.86,41.47,63.16,23.22,79.13,20.39,42.03,109.79,103.04,70.32,23.74,131.52,84.63,114.9,16.53,83.18,22.31,41.06,32.39,133.29,12.21,72.61,38.7,92.15,22.93,92.91,125.68,82.94,23.25,24.95,20.11,82.45
2014-11-05,109.54,45.75,120.75,21.88,40.96,62.82,23.17,82.01,20.74,40.38,109.88,103.52,71.26,23.45,132.4,84.61,111.97,16.92,84.2,22.07,40.61,32.11,133.22,12.21,71.17,39.49,92.94,22.48,93.96,127.26,82.92,23.41,23.61,19.62,83.03
2014-11-06,109.91,45.74,117.43,21.98,41.22,62.85,23.21,84.82,20.45,40.98,112.97,103.52,71.29,23.69,132.1,84.67,108.68,17.41,84.4,21.98,40.46,32.2,133.48,12.21,73.53,38.17,92.71,22.71,93.89,127.6,81.28,23.27,22.95,19.3,82.21
2014-11-07,109.65,45.75,120.8,21.77,41.33,63.13,23.12,82.52,20.57,40.57,110.46,103.84,71.83,23.73,133.11,84.62,111.25,17.02,85.2,21.82,40.13,31.85,134.5,12.1,71.49,39.18,93.66,22.09,93.4,128.67,81.61,23.34,21.19,18.56,82.52
2014-11-10,109.7,45.75,122.35,21.88,41.29,63.51,23.16,83.33,20.38,40.52,112.04,103.82,71.81,23.69,133.87,84.6,110.25,17.16,85.4,21.71,39.96,31.54,134.84,12.06,71.74,39.06,94.55,22.19,94.43,129.05,81.5,23.25,21.15,18.54,83.42
2014-11-11,109.71,45.75,121.69,21.81,41.21,62.97,23.23,80.98,20.52,40.52,111.5,104.12,72.11,23.34,134.37,84.63,109.97,17.19,85.18,21.77,40.09,31.38,136.25,11.95,71.48,39.2,95.07,21.81,94.35,128.68,81.62,23.33,21.67,18.79,83.65
2014-11-12,109.76,45.74,121.21,21.41,41.1,63.27,23.04,78.49,20.39,39.65,111.67,104.25,71.49,23.33,135.49,84.65,109.98,17.18,85.41,21.7,39.98,30.99,138.35,11.77,71.95,38.93,96.29,20.54,95.43,129.06,81.77,23.31,22.15,19.02,83.88
2014-11-13,109.86,45.74,118.2,21.64,41.46,63.36,23.21,80.11,20.21,39.28,114.47,103.83,71.32,23.17,136.3,84.67,112.87,16.65,85.46,21.67,39.94,30.69,141.34,11.56,72.95,38.35,97.18,21.26,94.31,129.2,83.03,23.25,22.31,19.06,84.6
2014-11-14,109.73,45.75,120.03,21.55,41.0,63.11,23.24,78.75,20.47,38.9,114.05,104.45,71.14,23.1,135.46,84.68,111.41,16.92,85.63,21.64,39.85,30.98,140.43,11.58,72.57,38.58,96.27,21.05,95.25,129.45,82.93,23.37,22.24,19.03,84.84
2014-11-17,109.83,45.74,125.82,21.44,41.22,63.8,23.37,79.02,20.19,39.76,115.05,104.89,72.01,23.34,137.57,84.68,117.85,15.97,87.13,21.27,39.17,30.27,142.12,11.43,73.04,38.31,98.43,20.38,96.87,131.66,86.02,23.26,21.41,18.67,85.55
2014-11-18,109.57,45.74,123.79,21.33,41.2,63.61,23.12,80.33,20.17,40.92,113.68,105.21,71.38,23.41,136.3,84.66,115.47,16.27,86.67,21.37,39.35,30.66,139.14,11.67,71.82,38.94,97.18,20.41,96.2,130.99,84.7,23.3,22.47,19.13,87.09
