Date,AGG,BIL,BTAL,CURE,DBC,DGRO,EEM,EFA,EPI,ERX,EUO,EWZ,GLD,MVV,PUI,QLD,SCHD,SHY,SOXL,SOXS,SPXL,SPXS,SPXU,SQQQ,SVXY,TECL,TECS,TMF,TMV,TNA,TQQQ,UCO,UGL,UPRO,USD,USDU,UUP,UVXY,VIXM,VIXY,YCS
2020-12-31,118.04,91.52,19.19,76.11,14.62,44.19,52.0,73.34,29.41,14.4,22.37,36.57,182.33,46.12,31.04,111.87,63.23,86.39,460.04,18.17,69.26,4.07,6.15,15.84,39.65,386.07,9.15,35.01,54.17,63.57,173.85,35.0,71.37,73.71,102.17,25.052,24.26,12.03,37.47,15.05,67.69
2021-01-04,117.92,91.51,18.97,77.62,15.03,44.43,53.25,74.1,29.9,15.7,22.2,36.78,182.87,47.54,31.1068,113.69,63.74,86.39,486.69,17.13,70.66,4.0,6.03,15.45,40.28,393.84,8.97,34.28,55.35,66.5,178.21,38.11,71.73,75.17,106.35,24.93,24.12,11.47,37.09,14.48,67.05
2021-01-05,117.34,91.52,18.55,80.79,15.05,45.25,52.8,74.95,29.91,16.66,22.09,36.63,179.9,51.3,31.96,110.64,65.5,86.34,483.11,17.28,71.96,3.91,5.91,16.09,40.39,372.23,9.44,32.15,58.77,74.66,170.84,38.31,69.2,76.58,104.92,24.91,24.09,11.35,36.79,14.39,67.5269
2021-01-06,117.22,91.52,18.58,83.96,15.12,45.59,53.3,75.03,29.95,17.14,22.34,37.16,179.48,52.42,31.4256,116.04,65.94,86.36,536.35,15.34,75.1,3.74,5.65,14.89,41.57,402.06,8.7,31.24,60.35,78.68,183.18,39.28,68.84,79.95,112.93,25.0826,24.23,10.35,36.25,13.51,68.5773
2021-01-07,117.08,91.51,18.7372,85.13,15.24,45.64,54.71,75.73,30.53,17.1,22.48,37.7,173.34,52.2,31.58,118.96,65.74,86.35,536.8,15.3,76.38,3.68,5.56,14.34,41.82,410.17,8.49,31.0,60.86,78.1,190.28,41.19,63.99,81.32,112.81,25.1373,24.27,10.21,36.23,13.38,68.7155
2021-01-08,116.89,91.52,18.7299,86.55,15.13,45.69,53.97,74.74,30.32,17.63,22.75,36.41,173.0,52.42,31.4634,115.42,66.01,86.34,556.35,14.8,74.95,37.55,5.68,14.96,40.85,399.45,8.72,30.78,61.28,78.0,181.87,40.88,63.87,79.7,115.15,25.24,24.42,11.09,37.47,14.2,68.9968
2021-01-11,116.99,91.51,18.6,83.69,15.42,45.78,54.5,75.08,30.65,18.9,22.56,38.07,174.12,53.65,31.45,115.14,66.6,86.34,567.28,14.49,74.92,37.5,5.65,15.02,41.23,394.47,8.83,30.76,61.37,82.11,181.08,42.34,64.59,79.76,116.53,25.09,24.29,10.57,37.13,13.715,68.4669
2021-01-12,117.36,91.51,18.65,84.4,15.38,45.84,54.62,74.98,30.6,18.57,22.78,37.32,173.37,52.61,31.9,116.63,66.35,86.33,568.79,14.46,75.51,37.25,5.62,14.74,41.58,402.0,8.66,31.74,59.31,80.41,184.6,42.18,64.07,80.34,117.53,25.2,24.37,10.32,36.91,13.5,68.6304
2021-01-13,117.13,91.52,18.35,83.65,15.52,45.85,55.13,75.58,30.67,19.69,22.715,38.61,173.28,53.59,31.789,115.35,66.67,86.34,605.8,13.54,74.65,37.6,5.69,14.96,41.33,391.26,8.9,30.89,60.92,85.21,181.79,43.17,63.95,79.51,120.9,25.2,24.32,10.49,37.505,13.67,68.3737
2021-01-14,117.25,91.52,18.56,84.38,15.3,45.56,54.35,74.4,30.09,18.12,23.02,36.89,171.13,52.53,32.09,113.56,65.87,86.35,567.36,14.34,73.02,38.44,5.81,15.32,40.73,379.45,9.17,31.23,60.18,81.44,177.37,41.15,62.41,77.75,115.06,25.25,24.48,10.9,38.18,14.01,68.5978
2021-01-15,117.41,91.52,18.55,86.21,15.35,45.7,55.25,74.94,30.06,18.87,22.845,36.68,172.58,53.44,31.9069,116.92,66.3,86.38,625.0,12.9,74.77,37.52,5.68,14.64,41.22,394.18,8.81,31.53,59.6,84.52,185.06,41.97,63.37,79.59,121.86,25.2374,24.41,10.42,37.98,13.62,68.6256
2021-01-19,117.42,91.52,18.56,87.68,15.36,45.85,56.22,75.45,30.58,18.99,22.9,36.66,175.39,54.48,31.91,122.27,66.39,86.37,619.79,13.02,77.86,35.99,5.43,13.63,41.68,417.48,8.28,31.59,59.51,85.65,197.96,41.96,65.41,82.86,122.14,25.21,24.4,10.13,37.92,13.34,68.151
2021-01-20,117.25,91.52,18.6,86.52,15.35,45.76,56.32,75.51,30.33,17.71,22.68,35.98,175.28,53.8,31.6809,124.33,66.21,86.38,647.38,12.42,78.06,35.89,27.09,13.28,41.83,433.21,7.96,30.98,60.72,83.45,101.44,42.01,65.39,83.05,126.93,25.0588,24.29,10.0,38.24,13.23,68.098
2021-01-21,117.25,91.51,18.72,85.77,15.09,45.54,55.83,75.15,30.05,17.55,22.75,35.04,173.9,54.16,31.7384,123.55,65.72,86.38,611.85,13.09,77.23,36.27,27.39,13.4,41.59,428.14,8.05,31.2,60.18,86.29,100.52,40.76,64.36,82.21,122.13,25.12,24.34,10.19,38.48,13.42,68.5025
2021-01-22,117.55,91.52,18.99,87.39,15.25,45.74,56.25,75.06,29.58,17.18,22.8,34.52,174.05,53.78,32.06,125.74,65.84,86.39,614.48,13.04,78.15,35.84,27.07,13.03,40.72,439.66,7.84,32.33,58.06,86.0,103.31,41.55,64.39,83.2,121.9,25.17,24.37,10.85,39.79,13.96,68.4644
2021-01-25,117.51,91.51,19.26,86.33,15.28,45.6,55.84,75.17,29.55,16.43,22.7,35.39,173.62,52.63,31.77,125.92,65.76,86.38,585.83,13.65,77.77,36.0,27.2,13.01,40.8,440.31,7.83,32.18,58.32,84.18,103.42,41.2,64.11,82.81,118.53,25.15,24.3,10.55,39.33,13.73,68.26
2021-01-26,117.52,91.51,19.58,78.66,15.24,44.53,54.29,73.45,28.99,16.0,22.94,34.8,172.52,50.03,31.1754,119.14,64.5,86.38,497.16,15.75,72.09,38.6,29.17,14.07,36.5,415.36,8.28,32.41,57.88,79.67,95.08,41.3,63.36,76.71,107.38,25.3,24.45,13.87,42.02,16.58,69.0227
2021-01-27,117.44,91.52,19.08,82.09,15.17,44.97,54.67,73.92,29.43,16.36,22.85,35.49,172.68,50.74,31.5275,120.33,64.98,86.37,527.01,14.78,73.82,37.63,28.4,13.85,36.86,420.78,8.17,31.87,58.81,78.8,96.48,40.73,63.48,78.64,110.75,25.28,24.39,13.44,41.12,16.24,69.08
2021-01-28,117.31,91.52,19.35,79.75,15.19,44.11,53.31,72.39,28.65,15.3,22.81,34.19,172.61,48.77,31.29,115.37,63.56,86.4,501.01,15.47,69.53,39.81,30.07,14.71,36.01,390.77,8.75,31.33,59.86,75.27,90.47,40.59,63.38,74.01,107.65,25.3736,24.42,14.64,42.55,17.3,69.7406
2021-01-29,117.23,91.52,19.37,80.6,15.48,44.57,54.75,73.25,29.78,15.5,23.14,34.92,174.23,50.84,31.5802,121.04,64.23,86.38,560.22,13.67,72.91,37.92,28.62,13.61,36.99,420.11,8.09,31.39,59.66,80.84,97.12,42.68,64.65,77.54,115.04,25.39,24.54,13.44,41.895,16.29,70.0162
2021-02-01,117.05,91.51,19.27,81.47,15.6,45.14,55.46,73.99,30.4,15.83,23.21,35.68,172.11,52.18,31.773,125.01,64.92,86.35,585.72,12.99,76.02,36.29,27.39,12.97,38.57,436.68,7.76,30.81,60.81,84.19,101.82,44.31,62.88,80.86,119.3,25.4,24.57,11.72,40.72,14.93,70.1237
2021-02-02,116.91,91.51,18.89,79.54,15.71,45.1,55.74,74.17,30.78,17.19,23.2233,36.03,171.85,52.15,31.6812,123.93,65.17,86.36,549.49,13.83,76.21,36.17,27.35,13.1,39.57,432.84,7.84,29.93,62.49,84.94,100.65,45.77,62.69,81.11,115.1,25.41,24.56,10.83,39.91,14.13,70.14
2021-02-03,116.86,91.52,18.79,80.5,15.79,45.62,55.76,74.25,30.98,17.55,23.5,35.48,168.15,53.62,31.879,126.89,65.72,86.36,563.07,13.46,78.75,34.96,26.43,12.64,40.44,452.11,7.47,29.71,63.0,90.21,104.21,46.61,59.94,83.83,116.53,25.6,24.67,10.12,39.7,13.51,71.0
2021-02-04,116.71,91.52,18.79,81.05,15.87,45.72,56.24,74.71,31.02,17.86,23.17,36.23,169.81,54.75,32.1473,127.78,66.03,86.38,550.84,13.77,79.69,34.55,26.09,12.51,40.49,450.0,7.51,28.95,64.5,93.95,105.3,47.53,61.12,84.8,114.6,25.43,24.53,10.05,39.86,13.475,70.5677
2021-02-05,116.83,91.52,18.57,81.48,16.12,46.02,56.34,75.23,31.34,19.36,23.13,36.27,171.52,56.51,31.9547,129.38,66.82,86.37,602.0,12.49,81.45,33.8,25.51,12.26,40.65,463.87,7.28,29.34,63.73,100.97,107.36,49.35,62.46,86.72,122.19,25.34,24.52,9.98,40.05,13.37,70.3286
2021-02-08,116.88,91.52,18.59,81.8,16.18,46.03,56.94,75.64,31.28,18.91,22.91,36.01,172.08,56.77,32.0882,129.34,66.89,86.35,594.33,12.65,81.25,33.85,25.59,12.27,40.55,461.86,7.32,29.39,63.58,102.56,107.31,49.93,62.78,86.48,121.13,25.13,24.39,10.01,40.46,13.44,69.51
2021-02-09,116.99,91.51,18.56,82.04,16.15,46.01,57.14,75.38,31.29,19.64,22.85,35.7,172.71,56.67,32.3447,128.71,66.94,86.36,599.95,12.51,81.15,33.91,25.6,12.35,40.06,459.68,7.34,29.95,62.35,100.49,106.55,50.18,63.21,86.42,122.38,25.15,24.38,10.25,41.17,13.63,69.5613
2021-02-10,116.85,91.52,18.49,82.58,16.12,46.03,57.75,75.89,31.55,19.06,22.82,35.96,171.21,57.34,32.2044,130.14,66.7,86.36,662.47,11.25,81.55,33.74,25.47,12.15,40.65,475.06,7.1,29.53,63.29,100.13,108.27,49.43,62.08,86.78,129.95,25.0361,24.37,9.91,41.23,13.32,69.6927
2021-02-11,116.58,91.51,18.41,84.47,16.32,46.19,57.8,76.31,31.59,19.61,22.89,36.03,170.69,57.7,32.02,131.58,67.02,86.37,686.58,10.79,82.78,33.24,25.1,11.96,41.36,482.73,6.99,28.43,65.57,100.94,110.11,51.84,61.76,88.09,132.6,25.0957,24.39,9.42,41.49,12.89,69.981
2021-02-12,116.03,91.52,18.13,81.86,16.54,46.18,57.94,76.86,31.62,20.62,22.9036,36.23,168.24,57.54,31.81,130.9,67.37,86.34,698.73,10.64,82.58,33.28,25.15,12.04,41.1,478.75,7.05,27.14,68.55,98.98,109.19,53.2,59.91,87.83,134.59,25.1747,24.39,9.56,41.55,12.91,71.29
2021-02-16,116.26,91.52,18.164,82.81,16.59,46.26,57.96,76.41,31.8,21.21,23.16,36.11,166.33,56.89,31.93,129.63,67.46,86.36,660.16,11.19,82.6,33.29,25.14,12.22,41.51,464.78,7.24,27.63,67.36,96.78,107.67,54.34,58.55,87.91,129.89,25.31,24.49,9.24,41.4675,12.73,71.18
2021-02-17,116.2,91.51,18.4,81.19,16.53,46.17,57.16,76.03,31.92,20.25,22.95,35.58,166.32,55.67,31.97,128.45,67.23,86.36,640.28,11.53,81.52,33.71,25.47,12.38,41.41,458.72,7.35,27.27,68.19,92.14,106.22,52.7,58.49,86.8,127.36,25.255,24.41,9.35,41.94,12.84,70.8972
2021-02-18,115.84,91.52,18.1,78.29,16.52,46.17,57.53,76.25,31.72,20.94,22.95,35.68,167.01,57.33,31.89,127.37,67.79,86.37,686.98,10.67,81.07,33.91,25.63,12.54,42.42,455.85,7.37,26.21,70.82,97.92,104.82,51.24,58.98,86.32,132.53,25.2152,24.35,8.81,41.96,12.34,70.6305
2021-02-19,115.48,91.51,17.67,77.82,16.89,46.02,55.84,76.06,31.29,22.39,22.76,33.47,169.51,56.96,31.2,120.77,68.36,86.35,612.1,11.88,79.24,34.67,26.18,13.52,41.28,426.44,7.87,25.59,72.47,96.11,96.7,55.29,60.73,84.36,122.47,25.19,24.28,9.36,42.7,12.86,70.13
2021-02-22,115.51,91.51,17.43,77.6,16.97,46.12,56.09,76.13,31.53,23.11,22.74,34.38,169.12,57.08,31.603,120.02,68.52,86.36,599.68,12.1,79.47,34.54,26.09,13.63,42.13,422.66,7.95,25.37,73.15,93.53,95.84,56.31,60.5299,84.62,121.03,25.15,24.3,8.79,41.83,12.33,70.3715
2021-02-23,115.47,91.5,16.98,78.98,17.23,46.57,55.73,76.37,31.83,24.78,22.69,34.73,169.0,59.2,31.4464,121.98,69.7,86.335,656.18,10.91,82.08,33.41,25.23,13.29,42.92,442.08,7.56,24.85,74.48,100.22,98.15,58.65,60.36,87.41,128.71,25.1,24.26,8.28,40.68,11.86,71.15
2021-02-24,114.41,91.51,17.39,76.59,17.09,45.79,54.46,75.07,31.47,23.8,22.69,33.02,165.82,55.61,30.98,113.34,68.29,86.21,543.28,12.87,76.18,35.8,27.04,14.7,39.4,396.01,8.38,23.72,78.03,88.94,87.9,58.52,58.12,81.14,114.2,25.28,24.34,10.23,42.05,13.7,71.6837
2021-02-25,115.34,91.51,17.22,74.51,16.73,45.3,53.73,74.01,30.71,22.68,23.0585,31.9,161.81,55.39,30.18,114.54,67.41,86.32,580.66,11.93,75.01,36.37,27.5,14.48,40.39,402.39,8.21,26.07,70.16,88.65,89.22,55.33,55.29,79.74,119.01,25.38,24.52,9.54,41.3,13.05,72.095
2021-02-26,115.09,91.5,17.12,77.34,16.59,46.29,55.17,75.4,31.64,23.86,23.16,31.84,161.53,58.59,30.7468,121.31,69.1,86.29,638.37,10.74,80.42,33.72,25.48,13.19,41.89,439.14,7.44,24.97,73.07,98.19,97.0,53.42,55.03,85.52,125.86,25.36,24.54,8.52,40.07,12.05,72.4117
2021-03-01,115.11,91.5,17.145,76.81,16.66,46.06,54.63,75.32,31.88,23.59,22.97,32.11,162.41,56.94,30.5884,117.38,68.85,86.31,38.55,11.74,78.6,34.53,26.05,13.82,41.73,41.86,7.79,24.96,73.11,92.41,92.35,52.15,55.71,83.57,118.62,25.2803,24.45,8.61,40.66,12.25,72.33
2021-03-02,114.69,91.51,16.86,73.83,16.76,45.83,54.52,74.86,32.14,24.26,23.08,32.19,160.62,55.88,30.4127,110.62,69.03,86.26,35.01,12.83,75.43,35.87,27.1,15.02,40.77,38.73,8.39,24.13,75.57,89.38,84.34,54.69,54.49,80.28,110.83,25.42,24.52,9.16,41.39,12.79,72.65
2021-03-03,114.36,91.51,16.81,70.75,17.02,45.24,53.25,74.15,31.91,25.44,23.43,32.32,159.04,53.38,30.47,106.91,68.34,86.26,29.98,14.71,72.65,37.21,28.13,15.76,39.97,36.2,8.94,23.69,77.01,82.07,80.17,59.2,53.31,77.24,101.32,25.57,24.68,9.75,41.94,13.32,73.82
2021-03-04,114.28,91.51,16.745,74.96,17.37,46.19,53.83,74.63,31.94,27.38,23.655,32.99,159.14,56.065,31.2582,110.19,70.17,86.26,32.75,13.3,76.58,35.15,26.55,15.04,41.3,38.27,8.41,23.82,76.58,87.01,83.76,62.73,53.42,81.52,106.39,25.68,24.77,8.72,40.27,12.4,74.45
2021-03-05,113.83,91.5,16.8611,74.51,17.13,46.4,52.38,74.37,31.95,27.42,23.93,31.04,157.49,56.95,31.6988,103.92,71.1,86.23,27.52,15.45,75.5,35.66,26.95,16.32,41.32,35.5,9.03,23.25,78.35,88.45,76.6,60.53,52.18,80.32,95.69,25.7749,24.91,8.92,40.85,12.7,75.23
2021-03-08,114.26,91.5,16.85,75.94,17.13,46.62,53.53,75.37,32.28,26.37,23.7096,31.26,160.84,57.74,31.8072,112.14,70.7,86.23,32.45,12.62,78.64,34.15,25.79,14.39,41.84,39.06,8.11,24.19,75.13,93.79,85.62,59.59,54.51,83.72,107.31,25.609,24.77,8.4,40.67,12.09,74.6605
2021-03-09,114.45,91.5,16.77,76.46,17.24,47.11,53.29,75.69,32.42,27.77,23.59,32.33,161.66,59.31,32.1642,111.47,71.87,86.26,30.72,13.29,80.13,33.51,25.32,14.5,42.08,38.59,8.19,24.31,74.68,98.86,84.89,61.06,55.09,85.25,104.5,25.51,24.73,8.25,40.25,11.95,74.48
2021-03-10,114.44,91.51,16.78,77.85,17.5,47.21,54.97,76.09,32.81,27.83,23.23,33.67,161.52,61.13,32.0466,116.64,71.88,86.26,34.47,11.65,82.56,32.48,24.54,13.49,42.61,41.04,7.67,23.86,76.19,105.22,90.78,63.23,54.95,87.88,112.17,25.47,24.61,7.9,39.81,11.64,74.6
2021-03-11,113.79,91.5,16.61,78.4,17.42,47.56,53.99,76.28,32.31,27.95,23.46,33.29,161.49,62.21,32.5427,114.69,72.55,86.25,33.42,12.02,82.96,32.34,24.43,13.82,42.64,40.2,7.83,22.34,81.08,107.55,88.52,62.68,54.97,88.24,110.11,25.51,24.69,7.74,39.75,11.44,75.3886
2021-03-12,113.91,91.5,16.5106,79.84,17.36,47.83,54.12,76.34,32.17,27.25,23.58,33.04,162.2,63.94,33.0401,117.17,72.63,86.26,35.57,11.2,84.47,31.76,23.99,13.38,44.24,41.49,7.58,22.68,79.73,108.41,91.35,62.46,55.49,89.83,114.78,25.53,24.74,7.06,39.29,10.79,75.5019
2021-03-15,113.87,91.5,16.78,79.85,17.29,47.79,54.35,76.47,32.46,25.73,23.66,32.9,162.35,62.28,32.9775,118.45,72.03,86.26,36.98,10.8,84.14,31.86,24.07,13.16,44.5,42.47,7.4,22.46,80.59,102.92,92.85,61.59,55.51,89.51,117.82,25.5647,24.74,7.06,38.72,10.79,75.3013
2021-03-16,113.86,91.51,16.58,78.89,17.29,47.89,54.42,76.92,32.03,26.22,23.3915,33.85,163.51,63.13,32.3427,119.39,72.35,86.28,38.42,10.36,84.85,31.56,23.84,13.0,45.12,42.4,7.43,21.91,82.42,105.44,94.02,61.66,56.33,90.33,120.15,25.5,24.62,6.58,38.15,10.3,75.1627
2021-03-17,113.42,91.5,16.69,78.42,16.47,47.72,53.42,76.22,31.11,23.79,23.65,33.43,162.56,60.73,32.1741,112.03,72.25,86.27,33.71,11.69,81.23,32.93,24.9,14.19,43.66,38.81,8.06,21.29,84.82,95.86,85.39,53.3,55.63,86.4,110.51,25.568,24.77,7.14,38.29,10.89,75.1417
2021-03-18,113.51,91.5,16.76,79.22,16.83,47.54,54.08,76.43,31.78,23.78,23.67,34.25,163.24,60.57,32.3719,113.04,71.98,86.27,34.75,11.25,80.79,33.13,25.02,14.01,44.39,38.33,8.12,21.64,83.3,97.86,86.48,56.32,56.22,85.94,113.24,25.5754,24.78,6.72,38.42,10.54,75.17
2021-03-19,113.73,91.5,17.03,81.27,16.8,47.77,53.92,76.5,31.94,23.3,23.53,33.73,163.0,60.05,31.9765,117.1,72.23,86.26,37.0,10.51,82.71,32.35,24.42,13.25,46.21,40.66,7.63,22.34,80.61,95.74,91.09,56.17,55.98,87.91,117.86,25.5464,24.73,6.05,37.05,9.75,75.055
2021-03-22,114.02,91.51,17.45,78.92,16.33,47.42,52.89,75.44,31.66,22.51,23.93,33.21,161.81,56.79,32.2574,115.89,71.43,86.27,34.03,11.36,80.68,33.07,24.99,13.43,45.1,39.88,7.78,22.97,78.39,85.41,89.9,50.91,55.17,85.9,112.12,25.73,24.88,6.5,36.95,10.25,74.7765
2021-03-23,114.16,91.5,17.36,78.74,16.76,47.43,51.68,75.06,31.21,23.68,24.04,32.13,162.37,56.27,32.4244,112.05,71.07,86.29,32.59,11.83,79.48,33.58,25.4,14.1,44.87,38.44,8.06,23.3,77.14,79.43,85.36,55.44,55.61,84.55,108.54,25.7625,24.94,6.56,37.22,10.31,74.8964
2021-03-24,114.1,91.5,17.1,79.45,16.38,47.64,51.92,75.62,31.05,23.81,24.35,32.43,161.78,58.56,32.8272,111.73,72.0,86.3,32.81,11.75,80.85,33.04,24.98,14.17,45.56,38.4,8.08,22.81,78.86,85.05,84.9,51.57,55.05,85.94,108.6,25.83,25.01,6.28,36.52,9.99,75.48
2021-03-25,113.91,91.5,17.16,83.99,16.77,48.56,53.27,76.6,31.74,25.04,24.1,32.41,162.24,61.31,32.8997,115.06,73.67,86.3,37.69,10.03,84.63,31.46,23.77,13.53,46.8,41.29,7.46,22.51,79.68,89.58,88.65,55.49,55.5,90.15,118.19,25.72,24.98,5.89,35.96,9.6,76.2108
2021-03-26,113.72,91.5,17.42,85.09,16.79,48.54,52.9,76.3,31.45,24.43,24.23,32.37,160.31,58.93,33.2207,114.96,73.54,86.28,35.79,10.53,84.58,31.47,23.77,13.55,45.91,40.62,7.58,21.97,81.72,82.08,88.6,56.15,54.05,89.98,115.05,25.7973,25.04,6.11,35.8778,9.87,76.4314
2021-03-29,113.81,91.51,17.17,82.69,16.52,48.35,53.07,76.2,31.45,24.05,24.44,32.79,157.57,60.43,32.9671,113.84,73.2,86.28,35.52,10.6,84.0,31.7,23.94,13.75,46.88,39.64,7.79,22.28,80.41,86.17,87.34,54.35,52.29,89.23,113.62,25.78,25.14,5.71,34.84,9.41,77.2
2021-03-30,113.83,91.5,17.1284,83.53,16.61,48.27,53.34,75.87,31.52,23.63,24.42,33.45,159.96,60.42,33.1757,117.19,72.92,86.25,38.21,9.77,84.95,31.34,23.68,13.12,47.1,41.32,7.43,22.04,81.47,89.51,91.26,52.85,53.91,90.34,119.87,25.74,25.12,5.65,35.06,9.35,77.75
2021-03-31,114.04,91.51,17.14,82.59,16.89,48.57,53.86,76.86,31.91,24.84,24.17,32.62,161.98,62.18,33.13,121.3,73.32,86.23,42.41,8.71,87.54,30.32,22.9,12.44,48.12,43.78,6.99,22.97,77.75,93.07,95.9,56.55,55.25,93.15,127.66,25.73,25.01,5.39,34.14,9.06,77.57
2021-04-01,113.81,91.5,17.1,84.26,16.64,49.14,54.07,77.98,31.55,23.61,24.04,33.58,161.92,63.05,33.35,126.16,74.25,86.21,45.0,8.19,91.44,29.03,21.91,11.71,48.43,46.49,6.55,22.72,78.74,94.43,101.66,52.93,55.14,97.19,132.52,25.66,24.93,5.14,33.5852,8.79,77.0
2021-04-05,114.21,91.49,16.92,83.32,16.7,49.06,54.37,77.15,31.62,23.49,23.74,33.95,163.22,63.07,33.5342,125.89,73.98,86.23,43.38,8.44,91.16,29.09,21.98,11.74,48.36,45.99,6.61,23.17,77.09,93.73,101.42,54.1,56.07,97.04,129.6,25.5658,24.87,5.2,33.39,8.87,76.4795
2021-04-06,114.03,91.49,17.13,82.68,16.75,49.06,53.57,77.31,31.36,23.73,23.76,33.72,162.76,62.0965,33.4067,126.51,73.81,86.24,43.38,8.47,91.5,28.97,21.87,11.64,49.06,46.74,6.51,22.72,78.65,89.07,102.17,54.4,55.7101,97.43,130.51,25.6397,24.9,4.99,33.17,8.6,76.4236
2021-04-07,114.31,91.5,17.07,83.0,16.84,49.14,54.01,77.75,31.55,23.09,23.649,34.34,164.51,62.7,33.3416,129.17,73.84,86.27,44.79,8.18,92.82,28.55,21.56,11.27,49.43,48.76,6.23,23.27,76.77,91.4,105.36,53.9,56.94,98.76,132.91,25.5231,24.79,4.86,33.22,8.47,75.7253
2021-04-08,114.18,91.49,17.08,85.84,16.78,49.46,53.55,77.99,31.45,22.8,23.69,33.56,163.27,63.18,33.3117,130.75,74.26,86.24,44.48,8.22,94.81,27.94,21.09,11.07,49.49,50.11,6.05,22.97,77.59,91.47,107.27,53.68,56.06,100.91,133.33,25.5781,24.81,4.85,33.36,8.45,76.2006
2021-04-09,114.15,91.49,17.11,86.1,16.79,49.5,53.23,77.56,30.09,22.38,23.67,33.52,162.28,63.63,33.3854,130.37,74.46,86.22,43.09,8.5,94.92,27.88,21.06,11.12,49.98,49.48,6.13,22.99,77.69,90.37,106.85,54.45,55.36,101.0,131.38,25.58,24.8,4.77,33.47,8.32,75.85
2021-04-12,114.48,91.49,17.23,87.209,16.97,49.43,53.45,78.01,30.31,22.42,23.46,33.65,163.43,63.06,33.59,133.41,74.04,86.25,42.69,8.55,95.8,27.65,20.9,10.72,49.91,50.85,5.98,23.45,75.99,89.67,110.51,55.8,56.16,101.85,131.98,25.5,24.71,4.69,33.33,8.25,75.3039
2021-04-13,114.39,91.49,17.1,87.02,17.36,49.43,53.72,78.07,30.65,23.73,23.395,34.34,162.72,63.79,33.88,130.2,74.23,86.25,41.27,8.86,94.9,27.92,21.07,11.11,49.65,49.16,6.16,23.26,76.7,92.32,106.63,59.66,55.66,100.87,128.03,25.44,24.68,4.84,33.77,8.44,75.1633
2021-04-14,114.84,91.5,17.19,91.62,17.47,49.79,54.21,78.72,30.71,23.32,23.405,34.73,165.35,64.74,34.1125,134.11,74.57,86.27,43.47,8.39,97.9,27.04,20.43,10.59,50.28,51.74,5.83,24.4,72.9,93.49,111.34,59.96,57.44,104.1,133.625,25.5,24.68,4.61,33.56,8.16,74.8628
2021-04-15,114.54,91.5,17.16,93.64,17.44,50.12,54.35,79.29,30.89,22.92,23.39,35.06,166.35,65.59,34.3286,134.47,75.19,86.26,42.75,8.52,98.92,26.74,20.19,10.56,50.67,51.69,5.85,23.84,74.51,94.03,111.81,59.63,58.16,105.22,132.06,25.34,24.65,4.48,33.419,8.03,74.98
2021-04-16,114.45,91.49,17.23,93.67,17.46,49.95,54.15,79.15,30.11,22.9,23.16,35.27,165.89,64.95,34.175,131.99,74.85,86.25,39.6,9.16,97.38,27.11,20.51,10.86,49.77,50.35,5.99,23.62,75.07,90.32,108.76,59.87,57.8,103.64,125.01,25.35,24.51,4.74,33.98,8.31,74.1281
2021-04-19,114.63,91.49,17.5,94.9,17.43,49.75,53.71,77.73,29.64,21.69,23.16,35.02,166.48,62.94,34.5491,129.98,74.4,86.27,37.71,9.59,95.23,27.72,20.94,11.09,49.15,49.05,6.14,23.98,74.11,84.93,106.38,58.24,58.23,101.38,121.65,25.3285,24.55,4.88,34.56,8.5,73.97
2021-04-20,114.74,91.49,17.325,98.05,17.36,50.11,54.04,78.53,29.7,22.31,23.16,35.1,168.13,65.17,34.42,132.28,75.24,86.29,40.75,8.8,97.91,26.93,20.34,10.8,50.52,50.51,5.96,24.1,73.67,90.9,109.07,56.12,59.3701,104.18,127.25,25.35,24.52,4.51,33.955,8.06,73.97
2021-04-21,114.77,91.5,17.22,96.86,17.5,49.65,53.85,78.27,29.91,21.68,23.2502,35.4,167.04,64.56,34.26,129.1,74.29,86.28,37.98,9.42,95.29,27.66,20.9,11.19,48.97,48.77,6.17,24.42,72.77,89.89,105.1,57.02,58.63,101.36,121.27,25.2954,24.59,4.93,34.69,8.62,73.9384
2021-04-22,114.75,91.5,17.06,98.71,17.64,50.0,54.63,79.07,30.14,22.08,22.89,35.54,166.4,66.8,34.3,132.34,74.96,86.26,40.15,8.85,98.26,26.79,20.24,10.77,49.92,50.83,5.9,24.22,73.17,94.72,109.06,58.02,58.11,104.6,125.2,25.13,24.45,4.64,34.28,8.23,73.72
2021-04-23,114.65,91.49,16.95,97.65,17.76,49.86,54.7,79.13,30.54,22.38,22.94,35.8,166.84,67.32,34.07,134.05,74.82,86.24,42.21,8.42,98.91,26.61,20.09,10.55,50.09,51.73,5.81,24.12,73.44,97.74,111.22,57.67,58.41,105.27,129.21,25.18,24.45,4.57,34.1,8.17,74.0675
2021-04-26,114.37,91.5,16.91,96.18,17.91,49.89,54.67,78.87,30.86,22.93,22.95,35.44,166.42,67.67,33.74,132.82,74.73,86.23,41.34,8.57,98.8,26.62,20.11,10.69,50.6,51.31,5.85,23.52,75.41,98.37,109.76,59.66,58.1,105.16,127.74,25.2019,24.46,4.45,33.69,7.99,74.91
2021-04-27,114.43,91.49,16.81,95.08,17.94,49.74,55.08,79.07,31.31,24.5,22.79,36.63,166.91,67.57,33.814,131.77,74.28,86.25,39.42,8.95,98.73,26.67,20.13,10.81,50.45,49.88,6.01,23.53,75.27,98.83,108.63,60.71,58.5,105.01,123.71,25.1858,24.37,4.42,33.84,7.96,74.716
