Date,DIA,PSQ,QLD,QQQ,SMH,SOXL,SPY,SQQQ,TECL,TQQQ,UPRO,UVXY,XLP
2018-10-26,244.47,33.0,77.14,163.23,88.61,86.31,263.86,15.55,113.35,47.09,42.05,66.77,54.45
2018-10-29,248.7,32.53,79.17,165.92,92.42,97.05,267.77,14.88,116.93,48.91,44.0,63.33,55.53
2018-10-30,251.19,31.81,82.81,169.82,93.64,100.54,270.63,13.88,125.31,52.21,45.37,60.34,55.01
2018-10-31,253.73,31.36,85.2,172.06,97.9,114.38,273.51,13.27,129.96,54.49,46.79,57.31,55.4
2018-11-01,252.46,31.84,82.63,169.38,96.35,109.25,271.89,13.89,122.32,52.05,45.87,58.01,55.11
2018-11-02,254.48,31.94,82.06,168.96,95.49,106.44,273.39,14.02,122.0,51.54,46.71,57.16,55.8
2018-11-05,256.23,31.69,83.31,170.24,96.51,110.3,275.12,13.7,124.03,52.63,47.55,54.28,56.14
2018-11-06,261.78,30.73,88.46,175.58,97.68,114.26,281.01,12.44,134.67,57.47,50.57,48.59,56.46
2018-11-07,262.1,30.91,87.38,174.46,97.23,112.76,280.5,12.67,134.22,56.49,50.27,47.94,56.49
2018-11-08,260.09,31.43,84.41,171.52,95.48,106.47,277.76,13.3,127.73,53.62,48.88,50.06,56.82
2018-11-09,254.22,32.37,79.42,166.33,91.31,92.52,272.57,14.5,114.1,48.91,46.04,56.13,56.52
2018-11-12,253.06,32.36,79.45,166.47,92.61,95.94,272.06,14.48,114.46,48.89,45.81,56.86,56.39
2018-11-13,250.91,32.65,78.12,165.2,92.98,97.06,270.2,14.84,110.17,47.65,44.81,59.04,56.01
2018-11-14,253.22,32.06,80.9,168.09,95.86,106.88,273.02,14.06,118.38,50.2,46.24,58.13,55.92
2018-11-15,254.05,32.17,80.36,167.5,94.31,103.06,273.73,14.21,117.94,49.65,46.57,54.1,56.06
2018-11-16,249.86,33.23,75.07,162.06,90.71,91.07,269.1,15.61,104.42,44.89,44.29,58.83,55.97
2018-11-19,244.5,33.82,72.44,159.16,90.61,91.5,264.12,16.43,97.79,42.4,41.77,63.8,55.04
2018-11-20,244.65,33.58,73.47,160.37,91.07,92.59,265.02,16.08,99.58,43.35,42.17,61.71,54.6
2018-11-21,242.81,33.83,72.4,159.21,90.94,92.55,263.25,16.45,96.83,42.39,41.32,62.3,54.79
2018-11-23,246.39,33.04,75.74,162.89,92.76,97.78,267.5,15.31,103.4,45.3,43.27,57.0,54.86
2018-11-26,247.5,32.93,76.28,163.44,92.91,98.41,268.4,15.14,104.1,45.77,43.69,55.31,55.35
2018-11-27,253.84,31.89,81.08,168.7,95.34,105.17,274.58,13.72,114.82,50.11,46.68,52.95,55.81
2018-11-28,253.59,32.0,80.6,168.15,94.36,102.67,273.98,13.85,111.66,49.65,46.38,54.51,55.9
2018-11-29,255.51,31.75,81.84,169.37,95.77,106.89,275.65,13.53,114.92,50.69,47.31,52.3,56.26
2018-11-30,258.73,31.22,84.56,172.33,98.46,115.53,279.3,12.86,122.42,53.29,49.07,47.9,56.31
2018-12-03,250.73,32.4,78.08,165.72,93.57,98.68,270.25,14.29,108.2,47.43,44.41,57.15,55.36
2018-12-04,249.72,32.2,79.2,166.89,93.05,97.06,269.84,14.02,108.87,48.12,44.13,58.91,55.42
2018-12-06,244.31,33.26,73.9,161.38,89.52,86.19,263.57,15.43,97.29,43.41,41.04,65.47,54.72
2018-12-07,244.71,32.92,75.48,163.07,90.6,89.84,264.07,14.94,101.55,44.77,41.23,64.92,54.72
2018-12-10,244.23,32.85,75.95,163.61,91.09,91.43,264.13,14.79,101.84,45.25,41.22,64.62,55.17
2018-12-11,245.88,32.52,77.3,165.05,92.4,95.48,265.46,14.4,104.28,46.39,41.87,63.76,55.1
2018-12-12,246.27,32.53,77.37,165.1,92.11,94.42,265.37,14.39,104.66,46.4,41.82,62.28,55.44
2018-12-13,241.42,33.34,73.37,161.08,90.69,90.39,260.47,15.45,96.93,42.9,39.48,66.01,54.5
2018-12-14,236.43,34.08,70.29,157.43,89.58,87.0,255.36,16.53,90.84,40.13,37.09,70.92,53.24
2018-12-17,237.36,33.85,71.06,158.42,90.9,90.44,255.08,16.2,92.9,40.8,37.02,71.55,52.61
2018-12-18,233.42,34.67,67.7,154.53,86.9,79.01,251.26,17.39,87.52,37.85,35.32,70.97,52.1
2018-12-19,228.89,35.17,65.67,152.29,84.61,76.99,247.17,18.1,82.72,36.33,33.59,76.36,51.17
2018-12-20,224.09,36.3,61.44,147.57,83.18,73.46,240.7,19.9,74.82,32.82,31.48,82.49,50.18
2018-12-21,218.1,37.2,58.52,143.5,80.94,67.08,234.34,21.35,68.96,30.39,29.0,88.23,48.73
2018-12-24,228.71,34.83,65.68,152.46,85.55,78.61,246.18,17.34,81.25,35.86,33.15,81.49,50.09
2018-12-26,231.26,34.67,66.23,153.05,86.25,80.08,248.07,17.08,83.49,36.37,34.03,86.4,50.57
2018-12-27,230.48,34.71,66.15,152.97,86.84,81.77,247.75,17.13,82.69,36.22,33.87,86.55,50.57
2018-12-28,233.2,34.4,67.19,154.26,87.29,83.32,249.92,16.76,85.0,37.04,34.78,81.78,50.78
2018-12-31,233.36,34.3,67.69,154.88,87.95,85.53,250.18,16.5,85.03,37.57,34.85,77.95,50.48
2019-01-02,226.72,35.45,63.15,149.82,82.61,70.33,244.21,18.13,72.51,33.93,32.25,83.41,50.19
2019-01-03,234.28,33.85,68.81,156.23,86.47,79.42,252.39,15.75,81.71,38.27,35.53,73.49,51.26
2019-01-04,235.36,33.52,70.2,158.09,88.06,84.08,254.38,15.25,83.85,39.49,36.34,71.0,51.19
2019-01-07,237.92,33.18,71.6,159.52,87.66,82.79,256.77,14.82,86.1,40.63,37.35,68.81,51.66
2019-01-08,238.92,32.96,72.67,160.82,89.87,89.19,257.97,14.49,89.2,41.59,37.87,66.57,51.18
2019-01-09,240.0,32.87,73.04,161.28,90.8,91.7,258.88,14.34,90.38,41.99,38.33,65.45,51.48
2019-01-10,239.88,32.95,72.6,160.69,91.53,94.26,258.98,14.5,89.95,41.49,38.3,62.14,51.63
2019-01-11,238.94,33.26,71.28,159.27,89.99,89.8,257.4,14.91,87.5,40.41,37.65,62.48,51.38
2019-01-14,240.64,32.63,74.09,162.38,90.25,90.39,260.35,14.04,91.32,42.65,38.92,58.26,51.89
2019-01-15,241.86,32.63,74.07,162.35,89.52,88.18,260.98,14.02,91.47,42.71,39.15,59.87,51.61
2019-01-16,243.8,32.39,75.12,163.63,90.63,91.23,262.96,13.71,93.33,43.71,40.05,59.09,51.83
2019-01-17,247.05,32.06,76.58,165.25,92.79,97.49,266.46,13.32,97.51,44.91,41.62,56.76,52.45
2019-01-18,244.0,32.7,73.66,161.94,90.18,89.29,262.86,14.09,92.49,42.43,39.96,64.53,51.97
2019-01-22,245.72,32.67,73.75,162.15,89.81,87.43,263.41,14.06,93.49,42.47,40.15,63.55,52.59
2019-01-23,245.47,32.47,74.64,163.2,95.06,102.38,263.55,13.8,95.91,43.22,40.26,60.5,51.94
2019-01-24,247.39,32.09,76.52,165.15,96.9,108.92,265.78,13.3,99.99,44.76,41.24,57.02,51.73
2019-01-25,245.1,32.5,74.56,163.11,95.04,102.28,263.76,13.8,95.85,43.11,40.33,60.62,51.95
2019-01-28,245.71,32.81,73.1,161.57,93.79,97.86,263.41,14.2,92.93,41.89,40.15,60.28,52.07
2019-01-29,250.18,31.93,76.96,165.68,96.67,106.35,267.58,13.12,101.37,45.03,42.04,56.36,52.42
2019-01-30,250.12,31.48,79.17,168.16,96.59,106.43,269.93,12.53,100.92,47.01,43.09,52.87,53.39
2019-01-31,250.48,31.65,78.44,167.45,97.82,110.15,270.06,12.71,102.79,46.41,43.15,52.04,53.22
2019-02-01,252.32,31.25,80.37,169.53,98.3,111.81,271.96,12.25,107.74,48.11,44.07,49.54,53.56
2019-02-04,253.96,30.98,81.82,171.03,98.78,113.37,273.1,11.92,110.45,49.38,44.64,49.1,53.57
2019-02-05,253.87,31.09,81.28,170.52,101.23,122.48,272.74,12.01,111.5,48.99,44.42,48.48,53.58
2019-02-06,251.9,31.51,79.09,168.23,99.16,114.3,270.14,12.5,106.79,46.99,43.14,50.94,53.54
2019-02-07,251.32,31.44,79.34,168.56,98.85,113.83,270.47,12.43,108.56,47.23,43.3,50.01,53.79
2019-02-08,250.94,31.48,79.24,168.4,99.29,115.46,270.62,12.47,108.44,47.12,43.37,49.26,53.93
2019-02-11,254.53,31.01,81.61,170.89,101.51,122.74,274.1,11.93,112.83,49.16,45.03,47.95,54.35
2019-02-12,255.8,31.0,81.66,171.01,101.74,123.81,274.99,11.92,113.23,49.26,45.43,47.72,54.45
2019-02-13,255.16,30.98,81.8,171.22,102.06,124.78,274.38,11.86,113.62,49.44,45.12,48.93,53.84
2019-02-14,258.65,30.84,82.57,171.94,102.56,126.8,277.37,11.73,116.23,50.03,46.57,46.48,54.35
2019-02-15,258.81,30.79,82.84,172.28,102.42,125.98,277.85,11.66,116.49,50.33,46.8,46.63,54.63
2019-02-19,259.5,30.8,82.83,172.25,103.37,129.45,278.41,11.66,116.74,50.29,47.08,43.92,54.53
2019-02-20,258.53,30.91,82.15,171.62,102.69,126.6,277.42,11.8,117.01,49.72,46.56,44.64,54.69
2019-02-21,260.17,30.68,83.4,172.89,104.18,130.55,279.14,11.54,121.3,50.8,47.44,42.14,54.43
2019-02-22,260.89,30.57,84.0,173.52,105.11,133.83,279.52,11.41,123.18,51.36,47.64,43.26,54.13
2019-02-25,260.54,30.55,84.15,173.7,104.47,131.06,279.32,11.38,123.9,51.52,47.49,43.82,54.16
2019-02-26,259.87,30.58,84.01,173.59,103.37,126.43,279.2,11.42,123.56,51.36,47.41,43.91,54.08
2019-02-27,259.28,30.66,83.62,173.19,103.29,126.74,278.68,11.5,122.5,51.04,47.09,43.76,54.34
2019-02-28,260.42,30.43,84.84,174.39,104.26,130.05,280.42,11.25,124.8,52.06,48.03,40.88,54.24
2019-03-01,258.28,30.45,84.8,174.42,104.29,130.11,279.4,11.25,123.52,52.07,47.46,42.33,54.15
2019-03-04,258.19,30.42,84.92,174.55,103.8,128.25,279.02,11.23,122.31,52.2,47.26,42.72,54.11
2019-03-05,256.87,30.61,83.92,173.56,102.06,121.98,277.33,11.41,120.31,51.3,46.39,44.44,54.03
2019-03-06,254.81,30.98,81.88,171.43,100.99,117.83,275.01,11.86,116.92,49.43,45.23,47.14,53.68
2019-03-07,254.71,31.04,81.59,171.17,100.9,117.64,274.46,11.9,116.77,49.15,44.95,47.51,53.71
2019-03-08,256.76,30.39,85.0,174.73,103.12,126.03,278.44,11.17,124.39,52.22,46.91,42.41,54.41
2019-03-11,255.86,30.23,85.96,175.69,103.6,127.5,279.49,10.98,126.46,53.07,47.39,40.63,54.43
2019-03-12,257.35,30.01,87.21,177.01,104.02,129.06,281.34,10.76,128.99,54.22,48.33,39.97,54.74
2019-03-13,257.54,30.06,86.88,176.71,103.45,126.86,281.16,10.79,129.7,53.98,48.23,39.02,54.69
2019-03-14,258.34,29.8,88.37,178.35,106.23,137.79,281.31,10.54,134.35,55.32,48.93,37.85,54.7
2019-03-15,258.99,29.72,88.83,178.45,105.93,136.89,282.33,10.43,136.0,55.82,49.48,37.98,54.78
2019-03-18,258.88,29.63,89.47,179.05,107.15,142.18,282.4,10.34,136.6,56.38,49.51,38.45,54.74
2019-03-19,257.29,29.4,90.14,179.76,106.25,138.13,281.55,10.18,135.22,57.01,48.9,38.97,54.51
2019-03-20,259.58,28.96,92.91,182.57,109.9,152.45,284.73,9.71,145.63,59.65,50.51,38.15,55.15
2019-03-21,254.96,29.61,88.75,178.56,106.74,139.48,279.25,10.36,134.99,55.75,47.63,44.74,55.08
2019-03-22,255.07,29.65,88.52,178.22,105.4,134.16,279.04,10.41,133.46,55.4,47.51,44.88,55.19
2019-03-25,256.46,29.53,89.32,179.05,106.38,138.24,281.12,10.27,135.63,56.16,48.51,41.29,55.66
2019-03-26,256.11,29.71,88.26,177.9,104.82,132.18,279.65,10.47,133.42,55.06,47.83,42.2,55.47
2019-03-27,257.08,29.65,88.54,178.31,104.61,131.49,280.71,10.4,134.89,55.41,48.34,40.84,55.74
2019-03-28,259.13,29.42,89.93,179.66,106.14,137.54,282.48,10.17,138.63,56.66,49.28,38.91,56.11
2019-03-29,262.39,29.03,92.34,182.04,108.94,147.67,285.83,9.78,144.32,58.89,51.0,37.87,55.92
2019-04-01,261.69,28.94,92.91,182.73,109.03,148.14,285.97,9.66,145.85,59.54,50.99,37.71,55.46
2019-04-02,262.0,28.78,93.98,183.78,111.57,158.23,286.42,9.5,149.34,60.57,51.29,38.09,55.19
2019-04-03,263.78,28.79,93.9,183.71,111.71,158.83,287.18,9.52,147.59,60.48,51.62,37.63,55.4
2019-04-04,264.16,28.66,94.82,184.66,112.54,162.46,288.57,9.37,149.38,61.39,52.29,36.43,55.59
2019-04-05,263.22,28.58,95.31,185.13,112.8,163.63,288.79,9.3,151.17,61.87,52.49,36.15,55.82
2019-04-08,261.51,28.7,94.64,184.48,111.55,158.11,287.31,9.4,148.97,61.19,51.65,38.08,55.75
2019-04-09,261.6,28.55,95.66,185.47,112.42,162.17,288.29,9.25,152.13,62.18,52.18,36.54,55.91
2019-04-10,261.4,28.61,95.19,185.03,112.34,161.77,288.21,9.33,151.38,61.71,52.12,35.39,56.02
2019-04-11,264.07,28.49,95.97,185.83,113.9,168.5,290.16,9.2,154.39,62.47,53.17,32.98,56.2
2019-04-12,263.81,28.48,95.98,185.86,113.1,164.91,289.97,9.21,154.37,62.52,53.03,32.36,56.53
2019-04-15,264.53,28.4,96.63,186.5,115.85,180.62,290.16,9.11,156.61,63.13,53.18,32.0,56.54
2019-04-16,264.53,28.31,97.28,187.15,117.52,188.84,289.45,9.02,159.1,63.76,52.72,32.27,56.82
2019-04-17,265.56,28.27,97.49,187.39,117.73,189.2,290.02,9.0,160.38,63.96,53.0,31.55,56.87
2019-04-18,265.07,28.2,98.07,187.92,117.64,189.28,290.27,8.92,161.44,64.5,53.17,31.1,56.89
2019-04-22,266.48,27.85,100.54,190.31,118.57,194.96,292.88,8.58,166.92,66.95,54.53,30.74,56.71
2019-04-23,265.92,27.95,99.9,189.71,119.53,200.61,292.23,8.66,167.05,66.3,54.21,31.83,56.83
2019-04-24,264.53,27.83,100.58,190.48,117.28,189.69,292.05,8.58,166.55,67.04,54.04,32.75,56.47
2019-04-25,265.34,27.82,100.88,190.65,115.63,184.94,293.41,8.55,164.74,67.28,54.82,31.1,56.98
2019-04-26,265.44,27.77,101.18,191.02,115.2,183.97,293.87,8.5,164.83,67.64,55.01,31.81,57.05
2019-04-29,265.79,27.99,99.68,189.54,116.27,188.05,294.02,8.7,165.83,66.09,55.1,31.84,57.71
2019-04-30,264.15,28.1,98.91,188.93,115.28,183.44,291.81,8.8,164.57,65.33,53.86,33.62,57.0
2019-05-01,262.88,28.2,98.16,188.11,116.46,189.55,291.18,8.9,161.79,64.53,53.53,33.71,56.98
2019-05-02,264.97,27.75,101.24,191.11,117.51,193.35,294.03,8.48,166.36,67.57,55.04,31.35,57.41
2019-05-03,264.27,27.91,100.06,189.94,115.55,183.85,292.82,8.63,162.63,66.36,54.39,33.81,57.32
2019-05-06,259.52,28.48,96.04,186.24,113.07,170.43,287.93,9.14,151.95,62.5,51.67,42.39,56.75
2019-05-07,259.66,28.57,95.46,185.77,112.13,166.34,287.53,9.21,151.36,61.95,51.43,41.29,56.74
2019-05-08,258.44,28.69,94.58,184.77,110.58,160.42,286.66,9.36,148.3,60.97,50.91,41.08,56.62
2019-05-09,259.92,28.68,94.77,185.0,110.5,160.89,288.1,9.35,149.52,61.14,51.63,36.51,57.31
2019-05-10,253.47,29.68,88.12,178.58,105.24,138.18,280.86,10.32,132.7,54.82,47.81,44.37,56.77
2019-05-13,255.81,29.37,90.06,180.54,108.01,148.07,283.4,9.98,139.13,56.54,49.01,40.79,57.04
2019-05-14,256.92,28.94,92.52,183.09,108.95,151.7,285.06,9.57,143.3,58.89,49.86,38.27,57.49
2019-05-15,259.16,28.65,94.4,184.93,107.37,144.0,287.7,9.28,147.79,60.73,51.21,35.85,57.94
2019-05-16,257.44,28.97,92.47,183.04,105.45,135.49,285.84,9.57,143.95,58.84,50.25,36.55,57.75
2019-05-17,256.67,29.44,89.42,179.95,101.14,119.25,283.95,10.05,136.29,55.89,49.28,37.32,57.61
2019-05-20,258.77,29.17,91.21,181.83,103.49,126.75,286.51,9.76,141.18,57.57,50.55,34.6,57.49
2019-05-21,257.6,29.27,90.4,181.02,101.6,118.82,285.63,9.87,138.98,56.82,50.12,33.97,57.75
2019-05-22,254.76,29.74,87.59,178.25,100.13,112.81,282.14,10.32,131.72,54.14,48.32,37.4,57.73
2019-05-23,256.12,29.76,87.47,178.16,99.48,109.88,282.78,41.4,131.84,54.06,48.51,36.23,57.52
2019-05-24,253.47,29.89,86.81,177.49,98.56,106.89,280.15,41.92,130.33,53.48,47.21,37.8,56.58
2019-05-28,251.27,30.13,85.42,176.03,98.5,108.34,278.27,42.94,128.06,52.14,46.27,38.9,56.17
2019-05-29,251.87,29.99,86.15,176.77,99.69,110.81,279.03,42.41,130.42,52.76,46.6,37.77,56.41
2019-05-30,248.22,30.49,83.27,173.95,97.93,106.0,275.27,44.44,123.99,50.22,44.69,40.23,55.61
2019-05-31,248.5,31.15,79.77,170.12,98.19,107.02,274.57,47.29,117.31,47.01,44.33,40.64,56.31
2019-06-03,253.65,30.3,84.13,174.91,102.13,120.6,280.53,43.48,128.99,50.82,47.21,37.36,56.82
2019-06-04,255.73,30.06,85.37,176.21,101.35,118.2,282.96,42.49,134.41,51.94,48.4,36.17,57.47
2019-06-05,257.72,29.83,86.68,177.61,102.74,123.11,284.8,41.5,138.86,53.14,49.32,35.03,58.07
2019-06-06,260.25,29.28,90.0,181.04,104.09,126.97,287.65,39.14,146.45,56.17,50.81,35.46,58.63
2019-06-07,260.99,28.95,92.06,183.15,106.69,136.87,288.97,37.77,150.79,58.22,51.51,34.99,58.65
2019-06-10,260.88,28.89,92.38,183.4,107.09,137.9,288.9,37.58,151.04,58.44,51.47,35.15,58.84
2019-06-11,260.45,29.07,91.36,182.34,104.71,128.17,288.39,38.24,148.39,57.45,51.19,34.85,58.93
2019-06-12,261.56,28.91,92.42,183.42,105.27,130.6,289.58,37.59,149.66,58.39,51.86,34.54,59.06
2019-06-13,261.51,29.03,91.5,182.64,102.47,120.25,289.26,38.12,145.58,57.63,51.6,34.08,59.09
2019-06-14,261.68,28.88,92.66,183.74,101.87,117.83,289.37,37.4,146.36,58.68,51.69,33.46,58.92
2019-06-17,265.33,28.44,95.36,186.41,106.16,133.2,292.4,35.82,153.97,61.22,53.22,33.11,58.6
2019-06-18,265.56,28.32,96.06,187.11,106.46,133.46,293.06,35.39,155.76,61.94,53.66,31.36,58.84
2019-06-19,268.08,28.08,97.81,188.85,107.75,137.16,295.86,34.45,162.34,63.64,55.15,31.63,59.36
2019-06-20,267.1,28.13,97.57,188.57,107.17,134.33,294.0,34.57,160.06,63.35,54.94,32.69,58.72
2019-06-21,267.17,28.12,97.54,188.16,107.36,135.22,293.64,34.62,160.95,63.33,54.72,32.17,58.87
2019-06-24,265.26,28.48,94.12,184.93,105.48,129.29,290.76,36.11,152.03,60.09,53.04,33.46,58.84
2019-06-25,265.22,28.36,94.96,185.79,108.66,141.44,290.47,35.65,156.89,60.85,52.81,33.03,58.0
2019-06-26,265.15,28.24,95.72,186.5,110.1,147.68,291.5,35.27,158.05,61.51,53.4,32.24,58.11
2019-06-27,265.85,28.21,96.01,186.74,110.23,148.29,293.0,35.15,158.58,61.77,54.15,31.51,58.07
2019-06-28,266.97,27.85,98.5,189.26,113.33,160.29,295.66,33.74,165.75,64.23,55.56,28.92,58.42
2019-07-01,267.66,27.74,99.3,190.01,111.95,153.57,296.43,33.34,167.0,65.01,56.09,27.3,58.93
2019-07-02,269.56,27.55,100.71,191.44,111.54,151.18,298.8,32.61,170.36,66.45,57.33,27.04,59.66
2019-07-03,269.27,27.58,100.38,191.05,110.76,148.77,298.46,32.8,169.76,66.02,57.08,27.19,59.4
2019-07-05,268.06,27.78,98.9,189.71,109.98,145.17,296.82,33.51,165.66,64.63,56.23,28.3,59.48
2019-07-08,267.86,27.64,99.9,190.66,110.81,148.52,297.19,32.98,167.28,65.6,56.42,28.43,59.13
2019-07-09,268.69,27.37,101.85,192.56,111.89,151.64,298.61,32.02,171.13,67.54,57.22,27.11,59.51
2019-07-10,270.92,27.4,101.69,192.42,112.27,152.79,299.31,32.1,173.14,67.36,57.57,26.45,59.66
2019-07-11,273.39,27.26,102.86,193.53,114.25,161.52,300.65,31.57,177.04,68.49,58.38,25.74,59.83
2019-07-12,273.6,27.18,103.43,194.15,115.17,165.28,300.75,31.28,178.44,69.07,58.39,25.68,59.97
2019-07-15,273.42,27.31,102.4,193.15,113.95,159.93,299.71,31.76,173.52,68.09,57.81,25.8,59.99
2019-07-16,272.28,27.44,101.42,192.2,114.37,161.27,297.74,32.22,172.26,67.08,56.66,26.65,59.92
2019-07-17,272.27,27.39,101.74,192.42,116.49,168.66,298.83,32.1,176.21,67.37,57.24,26.33,60.32
2019-07-18,271.45,27.65,100.01,191.01,116.46,167.54,297.17,32.86,173.22,65.74,56.26,26.74,59.94
2019-07-19,271.65,27.39,101.73,192.53,118.8,177.35,297.9,32.07,179.72,67.29,56.67,26.0,59.59
2019-07-22,273.35,27.24,103.01,193.79,120.1,184.1,300.03,31.47,182.4,68.59,57.83,24.57,60.02
2019-07-23,272.61,27.05,104.44,195.15,123.31,200.88,301.44,30.8,187.1,70.05,58.63,23.63,59.62
2019-07-24,271.39,27.32,102.42,193.3,121.08,190.69,300.0,31.68,182.57,68.05,57.76,24.71,59.7
2019-07-25,271.86,27.04,104.48,195.29,120.84,190.55,302.01,30.73,185.85,70.07,58.94,23.76,60.37
2019-07-26,272.13,27.11,103.84,194.62,121.25,192.02,301.46,31.02,185.61,69.42,58.64,24.06,60.48
2019-07-29,271.91,27.24,102.88,193.78,120.69,190.72,300.72,31.43,181.77,68.49,58.22,24.94,60.66
2019-07-30,268.52,27.62,100.15,191.1,117.04,172.3,297.43,32.74,173.39,65.6,56.21,27.02,59.43
2019-07-31,265.76,27.77,99.02,190.15,114.76,161.96,294.84,33.24,170.97,64.68,54.79,30.23,59.22
2019-08-01,264.81,28.15,96.14,187.35,113.16,154.37,292.62,34.78,161.88,61.72,53.6,30.6,59.23
2019-08-02,257.1,29.18,89.17,180.73,108.25,134.2,283.82,38.45,142.1,55.24,48.83,37.15,57.69
2019-08-05,260.29,28.77,91.79,183.26,110.02,139.59,287.8,36.81,149.28,57.51,50.7,33.56,58.21
2019-08-06,260.24,28.65,92.58,184.25,110.62,142.53,287.97,36.33,152.03,58.35,50.81,33.83,58.89
2019-08-07,264.13,28.02,96.76,188.26,113.43,154.18,293.62,33.9,163.0,62.21,53.73,30.81,59.65
2019-08-08,263.18,28.29,94.92,186.49,111.44,145.56,291.62,34.86,157.16,60.37,52.63,32.5,59.32
2019-08-09,259.37,28.6,92.77,184.35,110.15,140.34,288.1,36.05,151.38,58.35,50.69,35.98,58.92
2019-08-12,263.17,27.96,96.92,188.39,113.35,152.73,292.55,33.68,162.18,62.18,53.03,31.97,59.59
2019-08-13,255.08,28.82,90.89,182.76,109.6,138.41,283.9,36.73,147.56,56.61,48.38,38.59,58.65
2019-08-14,256.36,28.84,90.77,182.55,109.56,137.27,284.65,36.85,146.74,56.37,48.74,37.32,59.53
2019-08-15,258.88,28.39,93.64,185.48,112.2,148.5,288.85,35.11,154.73,58.97,50.87,34.12,60.21
2019-08-16,261.34,27.96,96.5,188.43,114.05,157.03,292.33,33.53,161.92,61.73,52.7,30.32,60.81
2019-08-19,259.69,28.16,95.2,186.97,113.45,154.54,290.09,34.2,159.6,60.46,51.47,31.39,60.15
2019-08-20,262.03,27.92,96.85,188.63,114.59,158.92,292.45,33.31,164.8,62.0,52.72,29.12,60.31
2019-08-21,262.56,28.01,96.22,188.02,114.42,158.75,292.36,33.65,163.71,61.4,52.65,29.81,60.63
2019-08-22,256.29,28.89,90.16,182.07,109.71,138.18,284.85,36.73,147.71,55.78,48.56,35.32,59.62
2019-08-23,259.1,28.46,92.79,184.82,110.81,141.6,288.0,35.22,153.57,58.04,50.15,33.96,60.36
2019-08-26,257.8,28.52,92.47,184.43,110.53,140.12,286.87,35.41,152.79,57.69,49.6,34.94,60.19
2019-08-27,260.39,28.44,93.01,185.09,111.24,142.69,288.89,35.1,153.18,58.27,50.63,33.76,60.77
2019-08-28,263.9,28.0,95.86,187.92,113.7,152.35,292.58,33.46,161.16,60.92,52.54,31.66,60.8
2019-08-29,264.13,28.07,95.43,187.47,114.44,154.95,292.45,33.69,160.76,60.49,52.49,31.82,60.72
2019-08-30,261.42,28.36,93.54,185.65,112.59,146.89,290.74,34.67,155.15,58.73,51.56,34.16,61.07
2019-09-03,263.93,27.94,96.24,188.33,115.93,158.9,294.04,33.22,163.15,61.2,53.25,30.88,61.62
2019-09-04,267.68,27.43,99.78,191.78,119.45,173.74,297.82,31.39,173.5,64.58,55.32,29.1,61.24
2019-09-05,268.32,27.46,99.55,191.59,119.57,174.44,298.05,31.47,172.59,64.4,55.46,27.83,61.44
2019-09-06,268.8,27.53,99.08,191.19,120.0,176.89,298.2,31.69,168.92,63.99,55.5,27.44,61.3
2019-09-09,269.39,27.59,98.61,190.64,120.21,179.22,298.13,31.96,166.17,63.46,55.5,27.32,60.92
2019-09-10,271.69,27.34,100.38,192.43,121.78,187.25,300.25,31.1,171.19,65.17,56.68,26.63,61.14
2019-09-11,272.32,27.24,101.13,193.23,121.97,188.9,301.29,30.69,173.91,65.98,57.16,25.63,61.39
2019-09-12,272.6,27.34,100.47,192.54,121.89,187.19,301.09,31.03,170.18,65.28,57.03,25.11,61.04
2019-09-13,271.17,27.48,99.46,191.68,121.07,183.38,300.16,31.47,169.0,64.38,56.54,25.65,60.45
2019-09-16,271.56,27.34,100.41,192.6,121.57,185.05,300.92,31.04,170.75,65.23,56.98,25.48,60.78
2019-09-17,271.97,27.36,100.4,192.52,121.67,185.41,301.1,31.07,171.11,65.19,57.07,24.2,60.88
2019-09-18,271.42,27.31,100.69,192.84,121.21,182.59,301.08,30.94,172.19,65.48,56.98,23.61,60.87
2019-09-19,269.25,27.59,98.56,190.8,118.87,172.41,298.28,31.87,166.0,63.42,56.13,25.36,60.32
2019-09-20,269.36,27.6,98.62,190.5,119.99,177.68,298.21,31.89,167.39,63.48,56.18,25.06,60.56
2019-09-23,267.97,27.98,95.94,187.97,118.18,168.78,295.87,33.15,162.21,60.97,54.8,26.78,60.81
2019-09-24,269.58,27.53,98.11,190.08,120.22,177.41,297.62,31.87,168.0,62.92,55.76,25.84,60.85
2019-09-25,268.88,27.64,97.39,189.38,120.6,177.97,297.0,32.22,168.37,62.29,55.42,26.17,61.19
2019-09-26,267.99,27.98,95.06,187.03,117.77,165.0,295.4,33.39,161.8,60.03,54.48,27.2,61.12
2019-09-27,269.18,27.74,96.73,188.81,119.14,170.22,296.77,32.51,166.79,61.63,55.27,26.04,61.42
2019-09-30,265.5,27.96,95.14,187.27,118.28,165.56,293.24,33.29,162.35,60.14,53.29,27.7,61.26
2019-10-01,260.72,28.44,91.87,184.05,116.42,157.75,288.06,35.01,152.94,57.06,50.45,30.59,60.03
2019-10-02,262.01,28.13,93.92,186.07,118.24,165.82,290.42,33.83,158.63,58.94,51.65,28.8,60.45
2019-10-03,265.66,27.71,96.69,188.81,120.25,174.81,294.35,32.4,166.44,61.42,53.72,26.45,61.4
2019-10-04,264.74,27.81,96.04,188.24,119.62,170.83,293.08,32.73,164.29,60.85,53.04,26.92,60.9
