Date,AMD,DBC,ENPH,NVDA,SOXX,SSO,VIXM,XLE
2018-11-28,21.19,15.32,5.57,3.9672,166.75,111.51,24.19,65.85
2018-11-29,21.3,15.21,5.38,3.9114,166.05,111.54,24.34,65.65
2018-11-30,22.48,15.67,5.58,4.2796,173.32,116.91,22.88,67.62
2018-12-03,23.35,15.72,5.67,4.1715,171.53,115.26,23.09,67.61
2018-12-04,20.22,15.45,5.45,3.7549,159.81,104.97,25.33,64.2
2018-12-06,21.3,15.8,5.89,3.929,163.32,107.76,24.25,65.66
2018-12-07,19.35,15.56,5.68,3.6151,156.92,102.89,25.26,63.62
2018-12-10,20.71,15.62,5.75,3.8571,162.34,106.24,25.3,64.04
2018-12-11,20.32,15.61,5.84,3.68,163.13,106.13,25.01,64.12
2018-12-12,20.63,15.46,5.8,3.7388,164.02,105.3,25.11,63.18
2018-12-13,19.58,15.58,5.68,3.65,160.57,102.46,25.71,63.09
2018-12-14,20.01,15.51,5.64,3.6012,159.41,99.68,26.08,61.93
2018-12-17,19.15,15.27,5.57,3.6039,159.07,97.93,26.14,60.85
2018-12-18,19.44,15.02,5.26,3.6096,159.08,96.41,26.44,59.83
2018-12-19,18.11,14.98,5.11,3.4259,152.95,92.36,27.0,58.1
2018-12-20,18.12,14.76,5.04,3.3763,152.93,90.98,26.85,56.6
2018-12-21,16.52,14.51,4.65,3.1363,148.08,85.31,27.4,55.44
2018-12-24,16.88,14.37,4.64,3.197,147.4,82.94,26.77,54.36
2018-12-26,17.43,14.54,4.87,3.2479,151.34,87.43,27.17,56.04
2018-12-27,17.53,14.49,4.95,3.2729,155.48,92.47,27.06,57.75
2018-12-28,18.15,14.5,4.84,3.3572,157.44,92.43,26.58,57.51
2018-12-31,18.01,14.32,4.63,3.2392,153.7,89.89,27.07,56.44
2019-01-02,18.42,14.64,4.86,3.3173,154.32,91.45,26.99,58.71
2019-01-03,17.55,14.81,4.86,3.2466,151.49,90.89,26.84,58.88
2019-01-04,19.44,14.96,5.12,3.4341,155.88,94.57,26.2,60.31
2019-01-07,21.19,15.06,5.33,3.6371,160.0,97.66,25.88,61.61
2019-01-08,20.89,15.25,5.41,3.5184,159.03,98.2,25.55,62.0
2019-01-09,19.76,15.34,5.54,3.5159,160.05,97.22,25.66,61.73
2019-01-10,19.47,15.34,5.6,3.5786,162.37,98.28,25.71,62.06
2019-01-11,19.96,15.27,5.64,3.6379,162.97,97.61,25.32,61.42
2019-01-14,20.44,15.29,5.9,3.7629,162.58,98.37,24.64,62.2
2019-01-15,20.4,15.35,6.13,3.7433,162.91,100.63,24.37,62.0
2019-01-16,19.49,15.3,6.78,3.6575,160.01,99.97,24.59,61.53
2019-01-17,20.37,15.46,6.85,3.8117,164.33,103.81,24.18,63.43
2019-01-18,20.48,15.45,6.48,3.8608,165.24,103.62,24.35,63.14
2019-01-22,20.03,15.49,6.61,3.744,162.77,102.99,24.53,62.67
2019-01-23,20.06,15.4,6.5,3.7862,164.57,102.34,24.93,61.68
2019-01-24,20.99,15.47,6.72,3.8541,170.94,104.18,24.13,62.65
2019-01-25,20.32,15.36,6.64,3.3857,167.47,102.45,24.46,62.1
2019-01-28,20.26,15.43,6.99,3.3758,170.37,102.84,24.38,62.68
2019-01-29,21.49,15.57,7.14,3.3391,170.9,103.75,24.21,62.88
2019-01-30,23.02,15.68,7.16,3.4033,172.42,105.61,23.86,63.56
2019-01-31,24.61,15.55,7.26,3.5828,172.81,107.65,23.47,64.5
2019-02-01,24.43,15.53,7.02,3.6044,174.66,107.61,23.33,64.49
2019-02-04,23.42,15.58,6.87,3.7108,175.49,109.5,22.74,64.99
2019-02-05,23.63,15.55,7.3,3.7512,178.62,109.72,22.51,64.78
2019-02-06,22.99,15.59,7.32,3.7472,178.97,108.21,22.93,64.26
2019-02-07,22.33,15.51,7.4,3.5881,174.82,106.42,23.02,63.06
2019-02-08,23.05,15.37,7.55,3.6297,177.36,108.38,22.56,62.64
2019-02-11,23.43,15.55,7.9,3.6696,180.01,109.34,22.31,64.09
2019-02-12,22.98,15.55,7.65,3.7777,182.48,111.47,22.35,64.3
2019-02-13,22.74,15.56,7.63,3.7896,181.54,110.36,22.41,64.61
2019-02-14,23.58,15.77,7.72,4.0403,184.1,112.47,22.35,65.75
2019-02-15,23.63,15.89,7.57,3.8905,182.75,112.53,22.11,65.79
2019-02-19,24.14,15.92,7.49,3.9131,183.78,113.64,22.18,66.22
2019-02-20,24.04,16.05,7.26,3.9439,184.92,113.51,22.05,66.39
2019-02-21,24.05,16.14,7.42,3.9141,184.97,113.83,21.88,66.11
2019-02-22,25.01,16.03,7.82,4.0306,188.29,115.93,21.49,65.55
2019-02-25,24.65,15.89,8.01,3.93,186.52,114.57,21.69,65.81
2019-02-26,24.11,15.97,8.4,3.8809,185.11,114.09,21.75,65.98
2019-02-27,23.21,15.98,9.0,3.8472,182.85,114.38,21.43,65.92
2019-02-28,23.97,15.95,9.11,3.8787,185.49,115.64,21.28,65.6
2019-03-01,23.89,15.89,9.19,3.9216,186.65,116.57,21.11,66.69
2019-03-04,23.34,15.89,8.76,3.8757,184.89,114.84,21.38,66.66
2019-03-05,23.47,15.84,8.85,3.8759,184.17,114.48,21.47,65.81
2019-03-06,22.33,15.84,8.34,3.7504,180.7,112.57,22.11,65.55
2019-03-07,21.35,15.64,8.19,3.6153,176.56,109.4,22.69,64.07
2019-03-08,22.15,15.81,8.44,3.7625,180.41,111.26,22.01,64.37
2019-03-11,23.1,15.85,8.84,4.0273,184.36,114.31,21.56,65.05
2019-03-12,23.66,15.93,9.05,4.0713,185.65,115.51,21.38,65.73
2019-03-13,23.37,16.0,9.35,4.1944,185.22,116.18,21.21,66.04
2019-03-14,23.1,15.83,9.4,4.1524,186.28,116.46,21.15,65.48
2019-03-15,23.3,15.98,9.18,4.2463,189.88,117.31,21.07,65.59
2019-03-18,23.6,16.09,8.86,4.288,190.45,118.95,21.34,66.75
2019-03-19,26.49,16.05,9.14,4.3902,191.2,117.57,21.46,66.18
2019-03-20,25.78,16.11,9.22,4.3518,189.48,116.3,21.4,66.62
2019-03-21,27.54,15.98,9.35,4.5381,195.02,118.37,21.4,66.68
2019-03-22,26.29,15.9,9.19,4.3649,188.97,114.75,22.08,65.19
2019-03-25,26.69,16.06,9.09,4.455,190.45,116.46,21.84,66.26
2019-03-26,25.7,16.0,8.74,4.4155,189.96,116.58,21.93,66.39
2019-03-27,25.1,15.77,8.82,4.4068,187.39,115.91,21.97,65.69
2019-03-28,25.58,15.99,9.17,4.4662,188.99,117.59,21.77,66.86
2019-03-29,26.42,16.0,9.15,4.5486,192.47,119.48,21.42,66.56
2019-04-01,26.51,16.02,9.27,4.5483,194.37,120.58,21.4,67.16
2019-04-02,28.02,16.11,9.4,4.5918,197.31,121.64,21.31,66.72
2019-04-03,28.88,16.08,9.6,4.6662,198.61,121.17,21.38,65.93
2019-04-04,29.64,16.12,9.53,4.7159,200.48,122.13,21.24,66.62
2019-04-05,28.69,16.21,10.0,4.7089,199.86,122.22,21.15,67.71
2019-04-08,28.24,16.21,10.24,4.7268,200.04,121.88,21.25,67.64
2019-04-09,27.46,16.25,10.01,4.6968,198.71,121.95,21.24,67.23
2019-04-10,27.81,16.3,10.18,4.7705,200.9,122.79,21.21,67.27
2019-04-11,28.21,16.31,9.93,4.7928,202.34,123.8,20.93,68.33
2019-04-12,27.8,16.28,9.99,4.7084,203.59,123.99,21.06,67.48
2019-04-15,27.72,16.18,9.62,4.6235,203.03,124.54,20.98,67.4
2019-04-16,28.21,16.23,9.75,4.7064,212.4,124.89,21.25,68.01
2019-04-17,27.6,16.17,9.73,4.6553,212.0,123.78,21.24,67.7
2019-04-18,27.62,16.3,9.43,4.6004,211.03,122.95,21.36,67.81
2019-04-22,28.18,16.29,9.32,4.691,212.71,124.23,20.98,68.66
2019-04-23,28.1,16.31,9.78,4.7429,213.92,126.0,20.95,68.56
2019-04-24,28.67,16.27,9.85,4.7047,215.28,125.43,21.23,67.29
2019-04-25,27.66,16.14,9.92,4.4853,207.87,125.38,21.22,66.6
2019-04-26,27.9,16.06,10.38,4.4282,209.9,126.59,21.11,66.24
2019-04-29,27.59,16.11,10.29,4.4188,209.42,126.5,21.23,66.78
2019-04-30,28.95,16.07,12.3,4.5449,213.31,127.58,21.15,66.13
2019-05-01,26.94,15.93,12.4,4.489,209.75,124.88,21.43,64.38
2019-05-02,28.3,15.9,12.93,4.5553,213.17,125.87,21.31,64.26
2019-05-03,26.72,15.8,13.5,4.356,206.11,122.74,21.98,63.76
2019-05-06,27.2,15.76,13.65,4.4155,207.69,123.55,21.86,63.55
2019-05-07,26.41,15.71,14.27,4.2691,203.21,121.3,22.61,63.72
2019-05-08,26.7,15.69,13.83,4.2478,200.0,119.29,22.6,63.45
2019-05-09,27.03,15.66,13.45,4.1934,199.07,119.63,22.31,63.75
2019-05-10,26.98,15.81,13.65,4.0581,194.5,116.88,22.48,63.47
2019-05-13,26.53,15.76,13.75,3.9725,194.19,116.48,22.48,63.29
2019-05-14,26.87,15.86,13.96,3.9663,194.18,116.13,22.44,63.36
2019-05-15,27.37,16.06,14.65,3.9554,194.96,119.63,21.6,64.21
2019-05-16,27.69,16.01,14.75,3.934,191.48,118.99,22.08,63.9
2019-05-17,26.98,15.99,14.58,3.7863,184.6,118.11,21.96,63.76
2019-05-20,27.18,15.99,14.4,3.8273,186.88,119.54,21.68,64.05
2019-05-21,27.12,15.89,14.86,3.8099,183.37,119.22,21.68,64.13
2019-05-22,26.99,15.57,15.1,3.7154,179.79,117.27,22.1,62.46
2019-05-23,26.61,15.49,14.79,3.6754,181.27,117.74,21.84,61.88
2019-05-24,27.27,15.8,15.39,3.6203,179.6,117.14,22.2,61.66
2019-05-28,29.0,15.75,15.8,3.5098,175.28,113.67,22.55,60.14
2019-05-29,28.4,15.72,15.92,3.4865,178.14,113.78,22.42,60.49
2019-05-30,27.57,15.35,15.4,3.4077,176.67,111.42,22.86,59.0
2019-05-31,28.75,15.26,15.09,3.3772,178.3,110.66,22.64,59.17
2019-06-03,28.39,15.1,15.92,3.3884,180.3,112.13,22.6,60.08
2019-06-04,29.93,15.09,16.0,3.6272,186.26,116.35,22.23,60.67
2019-06-05,29.87,14.89,15.95,3.5148,183.62,117.07,22.05,60.08
2019-06-06,31.94,15.05,15.71,3.5787,186.69,119.29,21.83,61.18
2019-06-07,33.53,15.14,16.78,3.6716,190.52,122.14,21.77,61.6
2019-06-10,33.43,15.18,16.41,3.7482,196.29,123.51,21.78,61.99
2019-06-11,32.0,15.13,17.22,3.7025,191.1,121.51,21.99,61.17
2019-06-12,32.39,15.3,17.5,3.655,189.89,122.13,21.87,61.4
2019-06-13,30.7,15.28,17.41,3.5909,184.35,121.96,22.05,61.46
2019-06-14,30.25,15.26,17.46,3.5924,184.07,122.18,21.86,60.88
2019-06-17,29.76,15.24,17.95,3.6652,184.81,123.72,21.46,61.92
2019-06-18,30.67,15.29,19.01,3.8341,192.08,124.72,21.55,62.28
2019-06-19,31.24,15.57,18.4,3.8955,194.81,127.67,21.4,63.3
2019-06-20,29.65,15.69,18.22,3.8143,192.39,127.22,21.49,63.2
2019-06-21,29.32,15.72,17.65,3.7924,191.86,127.28,21.76,63.54
2019-06-24,29.26,15.84,17.42,3.7984,191.76,126.58,21.81,62.95
2019-06-25,29.98,15.9,16.4,3.8915,193.44,124.87,21.97,63.12
2019-06-26,30.41,15.92,16.91,4.0431,196.3,124.47,21.93,63.45
2019-06-27,31.08,15.96,17.96,4.1,199.76,125.53,21.78,63.13
2019-06-28,31.79,15.89,18.8,4.2881,206.91,129.01,21.19,64.5
2019-07-01,30.96,15.68,18.25,4.1125,203.01,128.05,21.2,63.58
2019-07-02,31.13,15.56,18.67,4.0546,200.05,129.44,20.89,62.84
2019-07-03,30.88,15.61,19.01,3.9857,197.34,129.61,21.08,62.77
2019-07-05,31.8,15.68,19.63,3.9219,197.0,129.24,20.97,62.99
2019-07-08,31.76,15.6,20.0,3.8642,196.14,127.91,21.25,63.08
2019-07-09,33.56,15.88,20.58,3.9524,200.86,130.4,20.96,63.63
2019-07-10,33.91,16.01,20.01,4.0503,201.0,131.19,20.92,64.23
2019-07-11,32.76,16.02,19.57,4.1597,201.17,131.61,20.78,64.21
2019-07-12,33.34,16.07,19.82,4.186,205.25,132.72,20.96,64.55
2019-07-15,34.3,15.86,19.72,4.1415,205.04,132.29,20.78,63.73
2019-07-16,34.01,15.77,20.31,4.1535,205.44,131.46,20.95,63.13
2019-07-17,33.03,15.56,20.15,4.2275,204.86,129.19,21.44,62.16
2019-07-18,33.08,15.48,20.72,4.267,208.37,131.68,21.16,62.53
2019-07-19,32.8,15.5,21.03,4.2069,208.15,129.53,21.28,63.0
2019-07-22,33.17,15.48,21.38,4.2963,212.86,130.83,21.1,63.05
2019-07-23,33.64,15.64,19.65,4.4082,215.61,130.9,20.95,63.14
2019-07-24,34.05,15.58,20.45,4.398,218.7,132.41,20.72,63.75
2019-07-25,34.23,15.49,19.89,4.3353,218.29,132.21,20.86,62.7
2019-07-26,34.14,15.56,21.0,4.343,216.17,133.14,20.82,62.4
2019-07-29,33.21,15.58,21.0,4.2976,214.3,131.4,20.88,61.95
2019-07-30,32.08,15.68,26.31,4.3281,215.13,132.33,21.22,62.83
2019-07-31,30.5,15.45,28.58,4.2029,208.69,129.31,21.39,61.93
2019-08-01,29.48,15.25,29.49,4.0054,203.36,126.06,21.94,61.53
2019-08-02,28.26,14.98,27.8,3.8217,196.39,121.14,22.5,59.28
2019-08-05,28.86,15.05,28.01,3.8217,196.89,119.21,22.46,58.77
2019-08-06,28.47,14.78,28.77,3.7248,193.02,117.88,23.3,57.46
2019-08-07,31.53,14.74,31.07,3.8816,199.22,122.25,22.38,58.48
2019-08-08,33.45,14.95,31.48,3.8915,201.09,124.7,22.04,59.94
2019-08-09,34.16,14.95,31.07,3.779,197.24,122.38,22.5,58.95
2019-08-12,32.36,14.87,30.69,3.7618,196.7,120.51,23.3,58.14
2019-08-13,31.0,15.0,31.81,3.7894,198.1,120.76,23.02,57.68
2019-08-14,30.63,14.87,30.63,3.7479,197.36,117.98,23.75,56.33
2019-08-15,30.31,14.84,30.35,3.9596,197.98,119.33,23.3,56.58
2019-08-16,32.0,14.9,32.9,4.0782,205.96,124.08,22.68,57.82
2019-08-19,30.94,14.91,33.25,4.2382,204.77,123.7,22.64,58.0
2019-08-20,31.05,15.08,34.47,4.2374,205.76,124.26,22.59,58.39
2019-08-21,31.76,14.99,34.76,4.2645,206.19,124.85,22.62,58.36
2019-08-22,31.3,14.78,33.34,4.1845,203.46,122.92,23.03,57.21
2019-08-23,30.34,14.95,33.73,4.1152,199.98,119.72,23.66,56.45
2019-08-26,30.6,14.83,34.88,4.1495,199.92,121.61,23.63,56.5
2019-08-27,29.92,15.02,32.77,3.9941,197.01,118.69,24.45,56.14
2019-08-28,31.47,15.03,33.83,4.1016,202.51,123.39,23.52,57.09
2019-08-29,31.6,15.02,31.62,4.2001,205.75,125.46,23.44,57.7
2019-08-30,30.83,14.67,28.79,4.0936,202.47,122.37,23.87,56.55
2019-09-03,31.32,14.95,27.65,4.1441,204.44,124.55,23.75,58.0
2019-09-04,31.79,15.16,28.6,4.2998,211.22,127.6,23.0,58.51
2019-09-05,31.5,14.98,25.32,4.4473,213.7,128.82,22.99,58.53
2019-09-06,30.93,15.2,25.27,4.4747,214.57,129.62,22.67,59.51
2019-09-09,30.22,15.29,23.09,4.4568,213.82,128.0,23.09,60.58
2019-09-10,30.38,15.31,23.39,4.571,216.68,128.99,22.75,61.26
2019-09-11,30.08,14.96,25.13,4.6314,220.86,131.35,22.63,60.2
2019-09-12,30.27,15.14,21.77,4.5167,219.44,131.82,22.51,61.0
2019-09-13,30.37,15.68,23.57,4.4503,216.53,130.05,22.82,63.65
2019-09-16,31.07,15.78,23.07,4.4891,217.08,130.11,23.06,63.17
2019-09-17,30.75,15.43,25.27,4.4968,218.04,130.64,23.24,61.8
2019-09-18,30.57,15.51,25.27,4.4827,218.47,131.5,22.68,62.32
2019-09-19,30.36,15.48,27.35,4.4001,217.35,131.72,22.64,61.27
2019-09-20,30.12,15.48,27.19,4.2956,212.58,129.2,23.48,60.87
2019-09-23,30.54,15.47,27.27,4.3802,215.18,130.85,23.18,61.11
2019-09-24,29.48,15.18,24.71,4.2909,209.69,127.77,23.62,60.05
2019-09-25,29.67,15.22,25.06,4.4235,214.3,129.27,23.59,60.16
2019-09-26,29.17,15.11,23.18,4.3692,213.44,129.41,23.59,59.31
2019-09-27,28.89,15.1,22.49,4.2981,210.11,127.73,23.68,59.35
2019-09-30,29.05,15.06,22.07,4.3528,212.84,129.27,23.41,59.4
2019-10-01,28.5,15.03,21.27,4.3061,208.28,123.88,24.46,57.49
2019-10-02,28.28,14.8,21.95,4.3085,206.58,120.69,24.91,56.1
2019-10-03,28.83,14.98,22.83,4.512,211.07,123.52,24.27,57.22
2019-10-04,28.9,15.01,23.67,4.5911,213.35,125.42,24.0,57.47
2019-10-07,28.55,14.91,23.65,4.4931,209.51,123.32,24.38,56.29
2019-10-08,28.8,15.11,24.39,4.4851,208.09,123.06,24.54,56.4
2019-10-09,28.52,15.11,24.17,4.4926,209.25,123.34,24.28,56.55
2019-10-10,28.83,15.17,24.71,4.6366,215.54,127.7,23.66,57.71
2019-10-11,29.71,15.19,24.36,4.6175,215.9,127.4,23.54,57.47
2019-10-14,30.7,15.2,24.65,4.7299,217.36,128.37,23.18,57.74
2019-10-15,30.6,15.14,23.91,4.8503,219.71,129.52,23.31,57.9
2019-10-16,31.3,15.19,24.29,4.8752,220.13,130.6,23.05,57.53
2019-10-17,31.06,15.3,25.0,4.8331,217.95,129.75,22.92,57.18
2019-10-18,31.5,15.18,24.9,4.7995,217.8,130.36,23.12,57.14
2019-10-21,32.06,15.3,26.05,4.9324,220.6,131.37,22.82,58.23
2019-10-22,31.09,15.23,23.56,4.7834,214.02,129.71,23.02,58.7
2019-10-23,31.58,15.49,23.6,4.8938,216.71,131.59,22.93,59.63
2019-10-24,31.9,15.54,23.21,4.9771,220.25,130.59,22.93,59.06
2019-10-25,33.16,15.63,24.51,5.1314,225.04,133.33,22.56,59.72
2019-10-28,33.73,15.44,25.59,5.1296,227.66,133.4,22.78,58.96
2019-10-29,32.93,15.52,21.69,5.0741,227.13,133.77,22.8,59.56
2019-10-30,32.98,15.38,19.45,5.0284,225.11,134.29,22.67,57.97
2019-10-31,34.37,15.42,19.43,4.9647,226.47,134.96,22.41,58.25
2019-11-01,35.19,15.74,18.92,5.1202,232.41,137.59,22.22,59.96
2019-11-04,36.56,15.76,17.55,5.2356,235.32,137.31,22.33,61.38
2019-11-05,36.06,15.71,18.54,5.1896,234.01,136.85,22.7,61.2
2019-11-06,36.52,15.64,18.32,5.251,236.36,138.13,22.63,60.65
2019-11-07,36.06,15.43,17.96,5.1652,234.12,137.49,22.65,60.57
2019-11-08,35.96,15.46,18.4,5.1674,234.23,137.17,22.81,60.12
2019-11-11,36.43,15.54,18.87,5.2164,235.38,138.28,22.47,60.53
2019-11-12,36.65,15.46,19.01,5.1823,233.98,137.54,22.59,59.73
2019-11-13,37.51,15.59,18.88,5.1968,234.27,138.26,22.48,59.76
2019-11-14,38.94,15.48,18.63,5.2159,237.85,140.23,22.12,59.87
2019-11-15,38.65,15.49,19.97,5.0714,236.87,140.72,22.2,59.7
2019-11-18,40.14,15.35,18.75,5.249,237.57,141.77,22.0,59.16
2019-11-19,40.96,15.36,19.05,5.1505,234.07,140.49,22.22,58.45
2019-11-20,40.42,15.53,18.25,5.2483,230.78,140.04,22.58,59.26
2019-11-21,39.36,15.65,18.96,5.2505,230.58,140.26,22.6,60.08
2019-11-22,39.5,15.55,19.31,5.3736,231.87,141.04,22.22,59.76
2019-11-25,39.3,15.64,21.17,5.4846,235.04,142.36,21.99,59.97
2019-11-26,39.46,15.68,21.45,5.4431,235.26,143.44,21.91,59.41
2019-11-27,39.1,15.48,23.04,5.4015,235.21,143.59,22.13,59.0
2019-11-29,39.32,15.39,21.87,5.388,233.71,143.32,22.22,59.09
2019-12-02,37.34,15.27,22.56,5.0249,225.0,137.9,23.29,58.37
2019-12-03,39.38,15.48,23.93,5.2526,229.44,139.73,22.72,58.52
2019-12-04,39.95,15.58,24.31,5.2347,231.49,141.09,22.67,59.13
2019-12-05,40.1,15.54,23.46,5.2651,233.91,142.82,22.24,58.85
2019-12-06,39.46,15.64,24.15,5.2584,234.94,143.07,22.21,59.26
2019-12-09,39.2,15.66,23.98,5.3114,234.55,142.49,22.5,59.85
2019-12-10,39.44,15.7,24.12,5.3368,234.92,142.67,22.57,59.68
2019-12-11,39.4,15.66,24.3,5.3811,238.75,142.99,22.05,59.76
2019-12-12,42.35,15.8,23.9,5.5805,245.72,145.24,21.77,60.98
2019-12-13,41.73,15.97,25.0,5.623,246.33,147.37,21.1,60.74
2019-12-16,42.51,16.0,25.74,5.623,247.42,148.07,21.17,61.38
2019-12-17,42.79,16.09,25.97,5.7174,247.58,148.06,21.24,61.01
2019-12-18,42.63,16.08,25.8,5.7475,247.95,147.82,21.26,61.4
2019-12-19,43.44,16.1,26.05,5.9274,250.68,149.96,21.0,60.96
2019-12-20,44.58,15.82,25.95,5.9869,253.42,150.97,21.0,61.29
2019-12-23,46.1,15.86,26.89,5.9292,252.68,150.54,21.17,62.13
2019-12-24,46.99,15.97,27.16,5.9431,253.6,150.69,21.04,62.23
2019-12-26,46.85,16.06,27.35,5.969,253.86,152.67,21.09,62.17
2019-12-27,46.14,16.16,26.71,5.8742,252.26,151.85,21.48,60.12
2019-12-30,45.07,15.95,25.16,5.7475,249.12,149.55,21.75,59.4
2019-12-31,46.86,15.97,26.37,5.9429,254.95,152.4,21.09,60.44
2020-01-02,48.03,16.23,28.79,5.852,252.51,150.06,21.38,61.13
2020-01-03,48.02,16.28,29.05,5.7828,248.97,149.45,21.315,60.61
2020-01-06,49.35,16.16,29.82,5.9292,251.99,151.83,21.11,60.7
2020-01-07,47.85,16.17,29.68,5.968,253.97,151.78,20.9,60.71
2020-01-08,48.94,15.85,31.62,6.0698,256.76,154.76,20.66,59.68
2020-01-09,49.26,15.86,31.56,6.1564,256.46,155.88,20.4805,60.12
2020-01-10,48.66,15.81,30.94,6.1647,255.13,154.95,20.3097,59.72
2020-01-13,48.64,15.82,30.91,6.2294,257.0,155.92,20.25,59.7
2020-01-14,48.23,15.78,29.98,6.1679,257.24,155.82,20.075,59.58
2020-01-15,49.17,15.75,30.15,6.1662,256.12,157.99,19.81,59.75
2020-01-16,50.2,15.73,30.97,6.2154,259.75,159.92,19.7466,59.66
2020-01-17,50.96,15.69,31.61,6.1684,259.0,159.07,19.99,58.79
2020-01-21,51.63,15.6,31.5,6.2169,261.88,160.4,19.6954,57.95
2020-01-22,51.34,15.31,31.59,6.2657,263.04,158.81,20.33,56.9
2020-01-23,52.28,15.19,32.29,6.4096,267.55,160.6,19.9481,57.02
2020-01-24,48.45,14.84,31.56,5.9302,253.66,151.51,20.9299,55.48
2020-01-27,50.03,14.84,30.61,6.0449,254.1,153.36,20.8,55.36
2020-01-28,47.84,14.91,32.57,6.1579,255.85,156.54,20.545,55.61
2020-01-29,46.49,14.67,31.99,6.0141,250.15,152.63,20.72,54.15
2020-01-30,48.4,14.57,33.35,6.0728,249.74,155.16,20.76,54.18
2020-01-31,46.4,14.46,31.69,5.867,243.8,151.66,20.7807,53.37
2020-02-03,49.21,14.46,33.8,6.1241,252.33,156.09,20.275,53.5
2020-02-04,50.29,14.54,37.68,6.2724,258.5,160.09,19.82,53.81
2020-02-05,48.8,14.53,37.1,6.2762,259.5,161.66,20.1194,55.18
2020-02-06,48.91,14.52,38.0,6.2886,256.4,160.58,20.221,53.95
2020-02-07,49.47,14.42,37.87,6.2851,250.97,158.96,19.94,53.7
2020-02-10,53.22,14.5,39.26,6.654,259.37,163.77,19.84,54.44
2020-02-11,54.53,14.65,40.05,6.721,265.24,164.4,19.9235,55.12
2020-02-12,53.43,14.67,40.05,6.726,264.66,163.37,20.08,54.89
2020-02-13,55.19,14.68,41.15,7.1504,268.48,164.96,19.9,55.06
2020-02-14,54.94,14.65,40.38,7.11,261.47,164.0,19.92,54.1
2020-02-18,57.99,14.82,47.51,7.5046,265.42,165.23,20.0,54.49
2020-02-19,58.44,14.91,56.47,7.7853,267.94,165.13,20.13,54.99
2020-02-20,56.71,14.76,57.8,7.5718,263.19,162.89,20.53,54.27
2020-02-21,48.18,14.48,54.59,6.7255,244.65,150.86,21.5599,52.1
2020-02-24,51.14,14.47,57.0,6.8776,248.21,151.68,21.4694,51.78
2020-02-25,47.7,14.19,49.27,6.5231,238.84,142.39,22.32,49.54
2020-02-26,45.38,13.82,48.81,6.3487,230.24,134.57,23.21,46.61
2020-02-27,41.36,13.62,45.61,6.0388,218.22,119.78,24.75,43.88
2020-02-28,47.42,13.73,50.46,6.8966,235.57,127.63,23.17,46.28
2020-03-02,49.03,13.96,52.41,6.9407,241.07,137.69,23.2,47.37
2020-03-03,48.25,14.05,52.31,6.7297,236.79,134.42,23.84,46.64
2020-03-04,48.68,13.94,52.54,6.8866,237.62,133.18,25.05,45.4
2020-03-05,49.44,13.58,55.34,6.6271,228.88,122.78,28.35,43.5
2020-03-06,43.03,12.32,45.77,5.9751,212.47,108.18,32.59,34.75
2020-03-09,45.41,12.67,47.16,6.3895,219.78,114.91,28.84,36.75
2020-03-10,44.19,12.65,44.12,6.3626,217.91,111.45,31.58,34.45
2020-03-11,42.0,12.01,34.4,5.6154,197.59,91.92,34.52,31.19
2020-03-12,42.2,12.27,36.25,5.7409,200.41,96.65,32.75,31.96
2020-03-13,39.08,11.36,27.57,5.2904,188.0,79.62,38.91,28.0
2020-03-16,40.19,11.37,28.07,5.004,182.26,81.66,37.66,28.08
2020-03-17,39.54,10.93,26.5,4.9838,180.31,75.82,42.4913,26.04
2020-03-18,39.56,10.78,24.0,5.0301,174.03,77.1,48.0,24.33
2020-03-19,41.51,11.32,27.68,5.4545,188.44,80.47,42.92,26.26
2020-03-20,40.62,10.82,26.36,5.1235,178.61,71.05,42.55,25.29
2020-03-23,44.04,11.3,30.84,5.7036,194.45,74.94,34.49,25.4
2020-03-24,46.79,11.35,36.92,6.3213,203.86,80.89,36.0,27.95
2020-03-25,45.78,11.47,37.65,6.3248,204.66,83.78,38.3849,28.93
2020-03-26,46.32,11.28,34.05,6.2266,206.12,86.08,39.2051,29.21
2020-03-27,47.24,11.33,32.76,6.3601,204.4,87.8,38.6952,27.95
2020-03-30,47.93,11.49,32.85,6.655,209.83,91.0,38.58,29.42
2020-03-31,44.18,11.11,29.94,6.3673,198.46,82.25,39.5,28.12
2020-04-01,43.4,11.05,29.5,6.0832,192.31,80.39,41.028,29.01
2020-04-02,44.3,11.38,29.85,6.3253,199.86,84.04,40.8,31.1
2020-04-03,44.3,11.43,30.81,6.3571,205.0,88.72,38.74,30.51
2020-04-06,48.96,11.63,37.81,6.9066,224.15,99.92,38.2633,32.96
2020-04-07,48.07,11.55,36.25,6.5606,219.06,95.47,39.65,32.76
2020-04-08,49.65,11.55,39.09,6.7746,225.46,102.3,38.941,35.54
2020-04-09,48.47,11.65,38.24,6.4894,216.74,101.98,38.495,35.13
2020-04-13,52.24,11.75,39.57,6.8493,225.48,104.81,37.58,33.97
2020-04-14,53.73,11.47,39.3,6.9041,225.2,102.16,38.51,32.3
2020-04-15,55.96,11.45,40.01,7.1502,227.69,103.31,39.68,32.08
2020-04-16,57.35,11.39,40.83,7.4221,234.13,107.9,38.59,31.33
2020-04-17,55.98,11.23,38.0,7.1541,228.15,105.78,39.97,32.0
2020-04-20,56.9,10.9,38.01,7.0314,222.41,101.37,42.25,31.98
