Date,BSV,QLD,QQQ,TECL,TMF,TQQQ,UPRO,UVXY,VIXM,VIXY
2015-04-20,80.52,149.02,108.06,145.07,93.2,109.82,139.37,10.53,57.94,14.31
2015-04-21,80.41,150.63,108.65,149.55,88.8,111.6,141.4,10.33,57.77,14.16
2015-04-22,80.48,151.84,109.06,151.64,89.96,112.94,142.47,10.11,57.42,14.03
2015-04-23,80.53,155.86,110.54,155.18,91.71,117.36,143.49,9.92,57.4,13.89
2015-04-24,80.51,155.15,110.26,156.9,91.63,116.61,141.6,10.51,58.1356,14.29
2015-04-27,80.45,154.42,110.04,158.29,87.86,115.85,142.9,9.765,57.4699,13.81
2015-04-28,80.43,152.57,109.35,156.17,84.68,113.64,141.16,10.26,57.55,14.14
2015-04-29,80.37,147.66,107.63,149.72,85.18,108.3,136.92,10.82,58.31,14.55
2015-04-30,80.21,151.68,109.05,154.86,81.75,112.68,141.3,9.77,57.03,13.82
2015-05-01,80.22,152.09,109.23,155.23,79.4,113.08,142.67,9.81,57.12,13.87
2015-05-04,80.24,147.26,107.45,148.8,79.04,107.72,137.59,10.44,57.66,14.3
2015-05-05,80.17,145.24,106.71,144.92,74.93,105.42,135.94,10.8,57.81,14.54
2015-05-06,80.22,146.87,107.35,147.59,77.94,107.23,137.59,10.63,57.42,14.45
2015-05-07,80.34,150.48,108.69,153.53,78.62,111.16,142.94,9.54,56.56,13.7
2015-05-08,80.22,149.26,108.27,151.23,72.84,109.94,140.97,10.05,57.46,14.07
2015-05-11,80.21,148.01,107.78,149.06,73.38,108.52,139.62,9.97,57.23,14.0
2015-05-12,80.26,148.58,108.0,151.2,71.59,109.08,139.78,9.63,56.8,13.78
2015-05-13,80.34,152.88,109.58,158.18,72.22,113.91,144.16,9.25,56.45,13.49
2015-05-14,80.42,152.95,109.58,156.69,76.43,113.9,144.59,9.07,56.26,13.35
2015-05-15,80.34,154.26,110.06,158.81,72.75,115.3,145.93,8.47,55.11,12.94
2015-05-18,80.2,153.85,109.94,157.36,70.85,114.97,145.67,8.21,54.54,12.74
2015-05-19,80.27,77.01,110.01,39.56,71.16,115.16,72.73,41.34,54.57,12.77
2015-05-20,80.31,77.84,110.58,39.96,74.08,116.97,73.35,39.07,53.98,12.41
2015-05-21,80.27,77.74,110.47,39.93,74.18,116.65,72.86,39.14,53.91,12.44
2015-05-22,80.3,75.88,109.2,38.34,77.86,112.61,70.56,42.07,54.91,12.9
2015-05-26,80.32,78.32,110.96,40.21,78.55,118.03,72.42,39.06,54.0,12.43
2015-05-27,80.36,77.98,110.71,40.14,77.96,117.16,72.23,39.92,54.37,12.58
2015-05-28,80.38,77.1,110.05,39.3,78.44,115.18,70.81,40.49,54.49,12.66
2015-05-29,80.21,77.53,110.42,39.55,75.9,116.19,71.27,39.73,54.23,12.53
2015-06-01,80.16,77.08,110.07,39.31,72.7,115.13,71.07,40.96,54.72,12.73
2015-06-02,80.07,77.51,110.4,39.55,69.3,116.14,71.62,39.54,54.45,12.51
2015-06-03,80.1,76.39,109.56,38.5,71.88,113.61,69.96,42.09,55.31,12.93
2015-06-04,79.97,75.99,109.3,38.11,69.28,112.75,69.51,40.78,54.96,12.72
2015-06-05,80.01,74.46,108.19,36.88,69.08,109.3,68.21,42.47,55.48,12.98
2015-06-08,79.97,74.22,108.01,36.64,67.47,108.76,68.1,41.45,55.4,12.82
2015-06-09,79.92,76.14,109.49,38.19,65.69,113.07,70.61,37.89,54.44,12.27
2015-06-10,80.0,76.41,109.65,38.31,69.71,113.69,71.25,36.22,53.67,12.01
2015-06-11,79.97,75.16,108.75,37.32,69.85,110.8,69.57,37.15,53.87,12.16
2015-06-12,80.0,74.45,108.21,36.65,70.07,109.27,68.65,40.39,54.32,12.68
2015-06-15,80.05,75.2,108.8,37.25,71.77,110.94,69.86,38.79,54.25,12.45
2015-06-16,80.15,77.77,110.69,38.32,69.08,116.6,72.27,36.3,53.96,12.04
2015-06-18,80.18,77.03,109.89,37.54,71.7,114.82,71.02,36.95,54.12,12.14
2015-06-19,80.07,78.17,110.7,38.25,67.43,117.59,72.47,33.64,52.75,11.61
2015-06-22,80.06,78.31,110.79,38.44,66.16,117.88,72.63,31.84,52.32,11.31
2015-06-23,80.07,77.54,110.22,37.92,67.79,116.07,71.02,33.05,52.48,11.53
2015-06-24,80.03,77.17,110.0,37.66,67.12,115.31,70.32,33.54,52.56,11.6
2015-06-25,79.98,76.23,109.27,36.73,64.86,113.17,70.33,33.15,52.05,11.55
2015-06-26,80.2,72.66,106.69,34.37,69.83,105.17,65.94,44.47,54.86,13.51
2015-06-29,80.19,73.15,107.07,34.48,68.64,106.37,66.4,43.9,54.87,13.39
2015-06-30,79.95,74.26,107.92,35.17,65.79,108.55,67.88,37.82,52.54,12.5
2015-07-01,80.09,74.32,107.95,35.2,66.5,108.96,67.67,42.45,53.72,13.27
2015-07-02,80.17,73.97,107.7,34.84,70.06,108.04,67.12,44.81,54.89,13.62
2015-07-06,80.18,74.26,107.97,34.97,72.04,108.59,68.32,40.14,55.78,12.92
2015-07-07,80.3,71.71,106.09,33.27,73.99,103.15,64.94,48.1,55.88,14.21
2015-07-08,80.23,71.61,106.03,32.88,69.61,102.85,65.26,48.86,55.26,14.31
2015-07-09,80.09,73.85,107.65,34.43,66.29,107.63,67.74,41.21,54.18,13.21
2015-07-10,80.01,76.36,109.54,36.0,65.66,113.13,69.95,33.18,52.12,11.94
2015-07-13,80.09,77.38,110.26,36.41,66.25,115.4,70.93,32.58,52.28,11.83
2015-07-14,80.16,77.56,110.38,36.43,68.36,115.95,70.8,32.34,52.2,11.79
2015-07-15,80.14,79.72,111.94,37.81,69.78,120.48,72.41,28.06,50.65,11.02
2015-07-16,80.09,82.04,113.59,39.49,70.9,125.99,72.64,27.56,50.54,10.93
2015-07-17,80.02,82.67,113.98,40.06,70.03,127.4,72.79,27.42,49.99,10.89
2015-07-20,80.04,82.51,113.91,39.41,71.15,127.05,71.87,26.93,50.67,10.79
2015-07-21,80.01,80.72,112.62,37.5,72.42,122.88,71.44,26.7,50.77,10.73
2015-07-22,80.07,80.04,112.2,37.19,75.17,121.41,70.26,27.27,51.11,10.86
2015-07-23,80.11,78.52,111.1,36.61,75.78,117.96,68.13,29.12,51.41,11.23
2015-07-24,80.19,77.17,110.18,35.65,76.93,114.93,66.91,32.17,52.41,11.82
2015-07-27,80.17,78.5,111.13,36.57,75.27,117.96,69.35,27.42,50.76,10.94
2015-07-28,80.11,79.15,111.55,37.33,74.41,119.28,70.78,26.45,50.75,10.76
2015-07-29,80.12,79.86,112.08,37.47,76.11,120.94,70.79,26.1,50.65,10.68
2015-07-30,80.22,79.67,111.95,37.15,77.84,120.57,70.5,26.0,50.58,10.67
2015-07-31,80.21,79.23,111.6,36.57,80.33,119.46,69.73,25.25,50.48,10.51
2015-08-03,80.03,78.86,111.39,35.89,78.35,118.69,69.35,25.49,49.87,10.57
2015-08-04,79.96,80.06,112.25,36.83,76.56,121.47,70.03,25.05,50.03,10.47
2015-08-05,80.01,77.56,110.45,35.86,78.52,115.64,68.5,26.86,50.56,10.83
2015-08-06,80.03,77.3,110.31,35.86,81.55,115.18,67.91,26.39,50.11,10.76
2015-08-07,80.02,79.05,111.57,37.58,78.72,119.07,70.45,24.47,49.58,10.37
2015-08-10,80.15,77.07,110.14,35.91,82.31,114.53,68.56,26.65,50.6,10.82
2015-08-11,80.15,77.53,110.52,36.48,81.06,115.54,68.75,26.63,50.55,10.8
2015-08-12,80.07,77.25,110.34,36.12,80.23,115.02,68.55,25.94,50.08,10.68
2015-08-13,79.99,77.5,110.51,36.57,80.78,115.64,69.27,25.86,49.76,10.66
2015-08-14,80.08,78.79,111.43,37.21,81.85,118.48,70.44,25.23,49.81,10.53
2015-08-17,80.04,78.03,110.86,36.68,79.92,116.59,69.83,25.79,50.16,10.65
2015-08-18,80.2,76.98,110.13,35.92,82.29,114.4,68.21,26.77,50.32,10.85
2015-08-19,80.19,72.76,107.08,33.38,84.77,104.98,63.9,31.39,52.01,11.78
2015-08-20,80.29,66.52,102.4,29.61,85.51,91.92,57.91,42.01,53.42,13.75
2015-08-21,80.3,61.51,98.46,26.51,85.55,81.03,51.24,57.27,58.16,16.21
2015-08-24,80.29,60.79,98.09,25.47,81.37,79.96,48.84,66.28,61.67,17.64
2015-08-25,80.2,66.88,103.03,29.22,76.58,91.5,54.6,54.35,58.46,16.02
2015-08-26,80.2,70.24,105.64,31.27,76.84,98.65,58.68,57.31,59.12,16.43
2015-08-27,80.1,70.32,105.62,31.38,77.31,98.57,58.69,63.0,62.25,17.25
2015-08-28,80.07,68.51,104.31,30.65,75.7,94.91,57.2,67.6,63.43,17.8
2015-08-31,80.11,64.37,101.05,27.73,77.16,86.3,52.12,87.28,69.63,20.47
2015-09-01,80.13,67.86,103.9,29.71,75.27,93.32,55.02,69.1,66.73,18.29
2015-09-02,80.13,67.12,103.39,29.71,76.33,91.78,55.11,68.46,67.23,18.21
2015-09-03,80.18,65.55,102.16,28.36,78.42,88.71,52.66,78.34,68.61,19.51
2015-09-04,80.11,69.23,105.04,30.63,75.06,96.24,56.63,64.31,66.45,17.82
2015-09-08,80.13,67.71,103.86,29.53,75.94,92.89,54.33,67.09,66.74,18.24
2015-09-09,80.11,69.12,104.99,30.27,74.53,95.86,55.21,63.8,66.33,17.77
2015-09-10,80.18,69.9,105.57,30.75,75.88,97.41,55.99,60.76,66.06,17.35
2015-09-11,80.15,69.47,105.25,30.54,76.25,96.54,55.3,60.84,65.57,17.38
2015-09-14,79.96,71.08,106.49,31.73,71.94,99.91,57.48,48.92,61.26,15.64
2015-09-15,80.01,71.91,107.09,32.1,71.11,101.58,58.88,42.86,58.38,14.77
2015-09-16,80.22,71.98,107.13,31.42,73.72,101.86,58.58,42.4,57.19,14.62
2015-09-17,80.33,69.98,105.35,30.2,76.99,97.55,55.65,52.84,61.1,16.42
2015-09-18,80.2,70.39,105.68,31.12,73.39,98.38,56.51,46.19,60.17,15.34
2015-09-21,80.28,68.3,104.1,29.65,76.28,94.04,54.34,50.84,62.32,16.22
2015-09-22,80.28,68.34,104.18,29.76,76.34,94.19,53.99,48.72,60.12,15.88
2015-09-23,80.27,67.92,103.8,29.81,77.88,93.1,53.52,51.18,61.21,16.29
2015-09-24,80.23,66.72,102.92,29.67,75.92,90.84,53.38,53.78,62.31,16.7
2015-09-25,80.29,62.92,99.99,27.63,79.69,83.01,49.34,61.46,64.49,17.91
2015-09-28,80.36,62.3,99.47,27.22,80.46,81.78,49.45,61.55,64.81,17.9
2015-09-29,80.39,65.05,101.76,28.82,79.56,87.19,52.26,55.86,63.61,17.08
2015-09-30,80.3,65.65,102.22,28.87,80.54,88.41,52.68,54.71,63.35,16.89
2015-10-01,80.49,67.95,104.01,30.02,81.98,93.0,54.88,49.05,61.44,16.03
2015-10-02,80.4,69.96,105.5,31.8,78.84,97.24,57.9,43.52,58.64,15.11
2015-10-05,80.42,69.3,105.0,31.99,79.71,95.85,57.3,44.44,59.13,15.28
2015-10-06,80.37,70.08,105.63,32.39,79.0,97.39,58.78,42.23,58.36,14.9
2015-10-07,80.38,70.64,106.05,32.94,77.03,98.58,60.3,38.21,56.81,14.18
2015-10-08,80.36,71.23,106.53,33.29,77.57,99.78,60.41,38.16,57.21,14.19
2015-10-09,80.42,71.64,106.79,33.42,79.3,100.62,60.67,33.46,55.0,13.34
2015-10-12,80.45,70.65,106.1,33.18,79.65,98.65,59.46,36.7,56.9,14.02
2015-10-13,80.59,70.49,105.93,33.05,81.67,98.23,58.55,38.25,57.75,14.3
2015-10-14,80.51,72.8,107.67,34.2,80.71,103.03,61.22,32.81,55.15,13.26
2015-10-15,80.47,73.44,108.12,34.49,80.63,104.31,62.05,31.95,54.91,13.1
2015-10-16,80.51,74.27,108.74,34.83,80.0,106.18,62.18,27.53,53.07,12.2
2015-10-19,80.36,73.5,108.18,34.55,78.44,104.42,61.91,29.44,53.79,12.63
2015-10-20,80.42,72.57,107.52,33.75,80.85,102.74,60.83,33.53,56.01,13.51
2015-10-21,80.48,75.54,109.71,36.02,81.28,108.83,63.84,27.33,53.23,12.3
2015-10-22,80.4,79.76,112.78,38.95,79.3,117.88,65.96,27.7,52.67,12.4
2015-10-23,80.39,79.88,112.85,38.66,80.66,118.23,65.54,29.52,54.22,12.81
2015-10-26,80.43,80.15,113.08,37.97,81.29,119.0,65.06,28.33,53.71,12.56
2015-10-27,80.31,81.5,114.02,39.59,80.35,121.76,67.31,26.74,53.79,12.21
2015-10-28,80.2,81.25,113.84,39.31,76.63,121.31,67.3,27.36,53.45,12.33
2015-10-29,80.24,80.54,113.33,38.6,78.18,119.65,66.26,28.2,53.86,12.54
2015-10-30,80.05,82.38,114.61,39.59,77.16,123.73,68.63,25.27,51.99,11.9
2015-11-02,80.04,82.93,115.01,40.18,75.36,124.91,69.22,26.45,52.7,12.15
2015-11-03,79.9,82.95,115.02,40.24,75.61,124.96,68.72,28.1,53.39,12.53
2015-11-04,79.93,82.39,114.71,40.01,74.96,123.86,68.44,26.9,53.23,12.27
2015-11-05,79.78,82.59,114.79,40.34,71.71,124.27,68.3,25.76,52.89,12.01
2015-11-06,79.77,80.84,113.57,39.23,70.54,120.27,66.42,28.42,53.23,12.64
2015-11-09,79.87,80.35,113.28,38.54,71.04,119.42,66.77,26.84,53.06,12.3
2015-11-10,79.85,80.19,113.14,38.42,70.62,118.89,66.05,27.96,53.35,12.56
2015-11-11,79.82,78.61,112.04,37.42,71.59,115.44,63.32,32.93,56.05,13.67
2015-11-12,79.92,75.59,109.84,35.22,72.85,108.65,61.22,37.48,57.37,14.6
2015-11-13,79.96,77.7,111.42,36.81,72.64,113.18,63.95,29.91,54.93,13.13
2015-11-16,79.96,77.8,111.49,36.81,72.96,113.57,63.73,33.16,56.03,13.83
2015-11-17,79.92,80.74,113.63,38.46,73.48,120.08,66.79,28.9,54.04,12.93
2015-11-18,79.92,80.89,113.71,38.92,74.87,120.26,66.69,30.92,55.41,13.38
2015-11-19,79.92,81.95,114.48,39.79,74.32,122.65,67.42,28.9,55.07,12.93
2015-11-20,79.91,81.51,114.15,39.17,74.95,121.66,67.13,27.28,54.1,12.58
2015-11-23,79.97,81.41,114.05,39.18,74.91,121.28,67.45,27.61,54.31,12.65
2015-11-24,79.95,81.49,114.15,38.8,75.42,121.55,67.37,26.72,54.64,12.46
2015-11-25,79.92,81.31,114.02,39.15,76.06,121.22,66.78,26.88,53.92,12.5
2015-11-30,79.95,82.94,115.16,40.19,79.15,124.82,68.69,24.63,52.78,11.98
2015-12-01,79.88,81.96,114.45,39.45,79.19,122.55,66.51,26.4,53.43,12.41
2015-12-02,79.8,79.18,112.51,37.95,72.76,116.3,63.74,30.24,54.65,13.32
2015-12-03,79.8,82.82,115.14,40.68,74.69,124.29,67.47,24.82,53.04,12.1
2015-12-04,79.86,82.08,114.62,40.15,76.77,122.77,66.24,26.02,53.48,12.42
2015-12-07,79.82,82.11,114.63,39.8,76.93,122.78,64.95,27.53,54.06,12.77
2015-12-08,79.83,79.6,112.89,38.15,76.68,117.06,63.42,29.8,55.06,13.31
2015-12-09,79.79,80.29,113.4,38.39,76.97,118.72,63.79,30.47,55.46,13.44
2015-12-10,79.96,76.63,110.79,35.99,80.64,110.58,60.16,39.76,59.13,15.48
2015-12-11,79.82,77.82,111.63,36.73,77.5,113.06,61.09,33.89,56.57,14.36
2015-12-14,79.7,78.72,112.31,37.24,76.14,114.98,62.97,31.12,55.51,13.79
2015-12-15,79.59,80.93,113.98,38.82,75.64,120.06,65.72,26.92,53.71,12.85
2015-12-16,79.61,78.69,112.32,37.0,78.18,115.06,62.8,29.21,54.8,13.38
2015-12-17,79.71,75.78,109.83,34.84,79.52,108.74,59.4,33.98,57.35,14.46
2015-12-18,79.74,77.33,111.05,35.9,79.44,111.97,60.86,30.71,56.48,13.8
2015-12-21,79.73,78.29,111.78,36.66,77.78,114.09,62.36,27.62,54.44,13.11
2015-12-22,79.54,79.47,112.61,37.56,75.98,116.7,64.64,26.28,53.91,12.8
2015-12-23,79.6,79.41,112.59,37.48,77.22,116.49,64.19,27.17,54.18,13.01
2015-12-24,79.59,79.26,112.53,37.47,77.94,116.43,63.9,26.6,53.62,12.88
2015-12-28,79.5,81.75,114.3,38.88,74.13,121.74,65.91,25.71,52.66,12.66
2015-12-29,79.52,80.34,113.27,38.0,73.84,118.63,64.54,27.19,53.27,13.03
2015-12-30,79.57,78.36,111.86,36.43,74.23,114.23,62.56,28.4,53.9,13.33
2015-12-31,79.62,75.09,109.5,34.96,76.43,107.25,59.89,32.04,55.5,14.17
2016-01-04,79.59,74.69,109.31,34.58,75.49,106.29,60.25,30.11,54.44,13.72
2016-01-05,79.68,73.34,108.26,33.4,78.51,103.44,57.89,31.95,55.16,14.14
2016-01-06,79.8,68.77,104.87,30.44,78.92,93.6,53.78,38.81,56.75,15.67
2016-01-07,79.89,67.57,104.01,29.71,79.98,91.39,51.99,42.9,59.06,16.49
2016-01-08,79.88,68.05,104.33,30.27,77.35,92.19,52.08,39.84,59.41,15.96
2016-01-11,79.89,69.63,105.54,31.26,80.71,95.3,53.42,36.11,58.03,15.21
2016-01-12,79.98,64.78,101.9,28.88,83.1,85.33,49.39,43.52,60.33,16.74
2016-01-13,79.95,67.52,104.07,30.49,80.8,90.85,51.8,40.07,59.77,16.11
2016-01-14,80.05,63.32,100.84,27.82,84.6,82.5,48.41,48.16,62.55,17.75
2016-01-15,79.98,63.59,101.06,27.94,83.8,82.85,48.69,48.31,64.44,17.74
2016-01-19,80.07,63.23,100.75,27.3,86.44,82.1,46.84,50.71,64.18,18.18
2016-01-20,80.09,63.38,100.85,27.73,84.59,82.4,47.52,50.27,63.71,18.08
2016-01-21,79.96,66.99,103.77,29.99,83.72,89.5,50.52,41.8,61.33,16.6
2016-01-22,79.97,65.04,102.23,28.9,85.01,85.47,48.27,45.96,61.87,17.42
2016-01-25,80.04,66.19,103.15,29.77,85.2,87.91,50.19,41.53,60.29,16.58
2016-01-26,80.03,62.87,100.58,27.92,85.01,81.37,48.51,45.01,61.74,17.26
2016-01-27,80.11,64.61,102.0,29.04,85.43,84.58,49.31,41.98,61.01,16.69
2016-01-28,80.2,67.32,104.13,31.76,87.4,90.09,52.82,38.52,58.87,16.01
2016-01-29,80.02,67.59,104.41,32.15,86.77,90.6,52.83,37.45,58.1,15.79
2016-02-01,80.22,64.73,102.15,30.38,91.52,84.85,50.0,42.5,60.41,16.83
2016-02-02,80.27,64.14,101.66,30.2,89.33,83.65,50.74,41.56,60.21,16.65
2016-02-03,80.32,64.12,101.65,30.37,90.63,83.5,51.03,42.34,60.77,16.82
2016-02-04,80.28,59.62,98.12,27.81,91.02,74.91,48.14,45.62,62.25,17.48
2016-02-05,80.4,57.81,96.62,26.59,96.67,71.49,46.16,50.03,63.39,18.31
2016-02-08,80.4,57.42,96.32,26.18,97.17,70.66,46.15,50.88,63.84,18.52
2016-02-09,80.45,57.91,96.69,26.37,99.66,71.5,46.09,51.64,64.27,18.6
2016-02-10,80.47,57.8,96.55,26.12,101.62,71.33,44.43,57.92,66.16,19.73
2016-02-11,80.33,59.46,98.02,27.2,96.73,74.37,47.03,53.3,66.15,18.94
2016-02-12,80.3,62.05,100.23,28.67,93.72,79.32,49.36,48.31,64.72,18.05
2016-02-16,80.26,64.94,102.5,30.42,91.96,84.8,51.81,44.58,63.27,17.34
2016-02-17,80.36,63.5,101.33,30.05,95.21,81.92,51.17,44.28,62.86,17.3
2016-02-18,80.29,63.87,101.63,30.15,95.44,82.77,51.16,42.01,62.81,16.86
2016-02-19,80.3,65.92,103.28,31.31,95.26,86.68,53.31,37.17,60.94,15.88
2016-02-22,80.35,63.78,101.58,29.85,96.43,82.36,51.37,40.94,61.87,16.69
2016-02-23,80.36,64.97,102.55,30.56,95.89,84.81,52.05,40.42,61.8,16.58
2016-02-24,80.44,66.21,103.56,31.68,96.87,87.15,53.88,37.63,61.27,16.01
2016-02-25,80.31,66.06,103.43,31.42,94.17,86.95,53.56,38.65,61.47,16.23
2016-02-26,80.36,64.94,102.5,30.85,95.01,84.65,52.24,39.69,61.73,16.47
2016-02-29,80.13,69.05,105.79,33.45,90.38,92.75,55.97,32.96,59.31,15.06
2016-03-01,80.11,69.08,105.83,33.77,91.38,92.85,56.74,31.69,58.37,14.78
2016-03-02,80.16,68.84,105.63,33.73,92.41,92.33,57.32,29.57,57.02,14.3
2016-03-03,80.1,68.9,105.67,33.97,90.62,92.49,57.93,30.26,57.54,14.47
2016-03-04,80.04,68.07,105.02,33.4,90.54,90.77,58.05,30.41,57.71,14.51
2016-03-07,80.12,66.88,104.15,32.79,93.57,88.37,56.12,32.63,58.74,15.04
2016-03-08,80.08,67.76,104.82,33.57,91.72,90.06,56.99,31.8,58.72,14.86
2016-03-09,80.0,67.59,104.66,33.54,90.71,89.72,57.09,30.66,58.17,14.58
2016-03-10,79.98,69.9,106.49,35.07,87.99,94.37,59.88,27.58,56.62,13.85
2016-03-11,80.01,70.11,106.67,35.21,88.7,94.92,59.66,26.7,55.71,13.63
2016-03-14,80.05,70.08,106.63,35.56,88.86,94.86,59.39,27.41,56.83,13.8
2016-03-15,80.26,71.32,107.58,36.77,89.71,97.28,60.46,25.46,55.97,13.31
2016-03-16,80.36,71.24,107.52,37.32,90.7,97.0,61.58,23.91,55.22,12.9
2016-03-17,80.38,71.51,107.37,37.39,91.48,97.56,62.3,23.5,55.14,12.8
2016-03-18,80.29,72.03,107.79,37.77,89.27,98.72,62.53,22.18,54.6,12.44
2016-03-21,80.21,72.43,108.12,37.86,89.23,99.6,62.47,21.54,54.37,12.28
2016-03-22,80.22,71.17,107.23,37.2,92.34,97.23,61.24,23.56,55.7,12.84
2016-03-23,80.22,71.21,107.26,37.39,92.28,97.2,61.1,23.3,56.18,12.77
2016-03-24,80.27,71.03,107.11,37.19,92.66,96.85,61.24,22.72,55.62,12.61
2016-03-28,80.5,73.21,108.83,38.86,95.41,101.48,62.87,20.1,53.82,11.87
2016-03-29,80.53,74.03,109.36,39.58,92.61,103.0,63.73,19.08,52.71,11.58
2016-03-30,80.63,73.8,109.2,39.43,94.4,102.4,63.3,19.33,53.15,11.67
2016-03-31,80.5,75.32,110.36,40.25,95.3,105.81,64.48,18.18,51.88,11.32
2016-04-01,80.51,74.72,109.94,39.8,95.43,104.5,63.89,19.15,52.51,11.63
2016-04-04,80.66,73.37,108.88,38.64,98.51,101.69,62.02,21.35,54.06,12.28
2016-04-05,80.6,75.73,110.67,39.66,96.42,106.56,63.95,18.64,52.77,11.49
2016-04-06,80.71,73.45,109.08,38.05,99.9,101.96,61.72,22.02,55.14,12.54
2016-04-07,80.7,73.45,109.0,38.02,98.1,101.72,62.21,20.92,54.71,12.23
2016-04-08,80.66,72.88,108.6,37.8,97.63,100.63,61.73,21.53,55.34,12.39
2016-04-11,80.57,74.13,109.51,38.42,95.69,102.98,63.51,20.06,54.59,11.98
2016-04-12,80.53,76.01,110.91,39.74,96.64,107.0,65.37,18.05,53.75,11.39
2016-04-13,80.51,76.0,110.92,39.65,95.31,107.07,65.42,17.93,54.06,11.34
2016-04-14,80.61,75.6,110.64,39.18,97.52,106.25,65.18,17.44,53.42,11.2
2016-04-15,80.59,76.4,111.23,39.64,96.43,107.82,66.55,15.24,51.26,10.49
2016-04-18,80.56,75.5,110.55,39.01,95.56,105.96,67.18,15.61,52.29,10.61
2016-04-19,80.44,75.55,110.64,39.22,92.39,106.22,67.36,15.78,52.2,10.66
2016-04-20,80.45,75.59,110.65,38.84,90.78,106.25,66.28,16.34,53.38,10.85
2016-04-21,80.46,73.34,108.98,36.93,90.05,101.44,66.32,15.48,53.12,10.58
2016-04-22,80.45,73.33,108.98,36.81,88.98,101.36,65.94,15.89,53.66,10.71
2016-04-25,80.34,72.66,108.45,36.35,87.75,99.97,66.32,15.22,53.16,10.47
2016-04-26,80.48,71.41,107.58,35.8,90.15,97.57,66.64,14.32,52.27,10.16
2016-04-27,80.53,69.75,106.28,34.38,91.37,94.11,64.88,15.97,53.81,10.76
2016-04-28,80.61,68.96,105.72,33.55,92.14,92.61,63.76,17.04,54.66,11.1
2016-04-29,80.48,70.24,106.72,34.19,89.36,95.06,65.23,15.05,53.55,10.46
2016-05-02,80.58,68.97,105.73,33.37,92.76,92.53,63.52,16.36,54.8,10.93
2016-05-03,80.64,68.07,105.05,33.03,94.18,90.7,62.43,16.79,55.61,11.05
2016-05-04,80.66,68.06,105.02,33.02,96.1,90.65,62.48,16.73,55.86,11.05
2016-05-05,80.63,68.76,105.58,33.72,94.91,91.96,63.09,15.24,54.77,10.57
2016-05-06,80.71,69.12,105.88,33.69,95.64,92.77,63.24,14.58,54.1,10.32
2016-05-09,80.69,71.02,107.33,35.04,95.69,96.66,65.62,13.12,52.84,9.8
2016-05-10,80.71,69.76,106.36,34.37,97.3,94.02,63.86,14.01,53.5,10.15
2016-05-11,80.61,69.12,105.89,34.1,96.02,92.7,63.81,13.62,53.42,10.01
2016-05-12,80.64,68.64,105.5,33.7,98.83,91.58,62.18,14.61,54.4,10.38
2016-05-13,80.58,70.3,106.82,34.95,96.23,95.11,63.96,13.29,52.84,9.9
2016-05-16,80.48,68.56,105.48,33.94,96.56,91.46,62.27,14.5,54.72,10.35
2016-05-17,80.33,69.04,105.86,34.28,92.53,92.5,62.3,14.38,55.25,10.3
2016-05-18,80.36,68.34,105.31,33.68,93.75,91.04,61.64,14.54,55.12,10.36
2016-05-19,80.33,69.78,106.47,34.72,93.91,94.08,62.76,13.51,54.41,9.99
2016-05-20,80.35,69.59,106.33,34.59,94.49,93.62,62.45,13.34,54.03,9.93
2016-05-23,80.3,72.43,108.46,36.64,93.44,99.35,64.92,12.2,52.58,9.51
2016-05-24,80.34,73.47,109.24,37.43,92.57,101.49,66.15,11.74,52.09,9.34
2016-05-25,80.38,73.88,109.56,37.69,93.62,102.34,66.29,11.49,51.99,9.24
2016-05-26,80.33,74.64,110.13,38.31,93.24,103.88,67.1,10.85,51.6,9.0
2016-05-27,80.35,74.94,110.34,38.47,93.85,104.5,66.81,10.83,51.29,8.97
2016-05-31,80.28,74.9,110.35,38.16,95.06,104.54,67.15,10.67,51.1,8.9
2016-06-01,80.3,75.26,110.58,38.02,97.13,105.13,67.78,10.1,50.87,8.67
2016-06-02,80.56,74.52,110.06,37.65,100.99,103.69,67.2,10.0,50.71,8.61
2016-06-03,80.56,75.03,110.46,38.02,98.96,104.8,68.2,9.74,50.77,8.51
2016-06-06,80.62,74.73,110.18,38.41,99.71,104.06,68.45,9.78,50.78,8.54
2016-06-07,80.63,74.93,110.37,38.69,101.26,104.52,69.12,9.87,51.25,8.57
2016-06-08,80.67,74.67,110.19,38.74,103.31,104.06,68.83,10.24,52.15,8.73
2016-06-09,80.76,73.0,108.94,37.73,104.37,100.56,66.89,12.11,53.81,9.52
2016-06-10,80.81,71.73,108.03,36.59,106.15,97.98,65.4,15.71,56.64,10.94
2016-06-13,80.75,71.8,108.03,36.72,105.87,98.03,65.04,15.03,56.18,10.71
2016-06-14,80.88,71.36,107.72,36.56,106.99,97.15,64.75,14.71,55.38,10.59
2016-06-15,80.91,71.79,108.04,36.79,108.71,97.85,65.28,13.92,54.58,10.31
2016-06-16,80.81,70.13,106.49,35.92,106.66,94.5,64.54,13.88,54.66,10.29
2016-06-17,80.74,70.94,107.16,36.48,103.18,96.2,65.72,11.93,52.92,9.58
2016-06-20,80.72,71.38,107.5,37.17,101.88,97.16,66.3,12.06,52.5,9.63
2016-06-21,80.71,71.01,107.24,36.78,102.22,96.53,65.88,12.9,52.39,9.97
2016-06-22,80.62,73.01,108.77,38.37,99.06,100.6,68.49,10.38,50.61,8.99
