Date,BSV,SPXL,SQQQ,TECL,TQQQ,UVXY
2018-09-10,78.03,53.05,11.76,160.81,68.13,8.42
2018-09-11,78.04,53.07,11.87,159.04,67.54,8.26
2018-09-12,78.06,53.94,11.52,164.16,69.54,7.9
2018-09-13,78.02,53.96,11.6,163.93,69.01,7.67
2018-09-14,78.05,53.09,12.11,157.66,66.1,7.98
2018-09-17,77.97,53.92,11.8,160.47,67.67,39.76
2018-09-18,77.96,54.12,11.84,159.53,67.52,37.69
2018-09-19,77.96,55.38,11.45,164.95,69.64,36.72
2018-09-20,77.99,55.25,11.65,163.31,68.53,36.86
2018-09-21,77.95,54.73,11.55,165.05,69.12,36.82
2018-09-24,77.95,54.41,11.5,164.63,69.4,37.3
2018-09-25,77.99,53.9,11.43,162.28,69.33,37.86
2018-09-26,78.0,54.34,11.13,165.29,71.25,36.83
2018-09-27,78.03,54.32,11.14,167.21,71.14,36.77
2018-09-28,77.86,54.89,11.08,169.66,71.55,36.09
2018-10-01,77.88,54.8,11.14,169.59,71.14,36.22
2018-10-02,77.77,54.92,11.13,171.14,71.35,35.76
2018-10-03,77.73,53.61,11.75,162.25,67.28,38.99
2018-10-04,77.71,52.79,12.2,155.82,64.75,40.26
2018-10-05,77.73,52.66,12.41,150.55,63.59,40.86
2018-10-08,77.75,52.46,12.32,152.05,64.08,41.93
2018-10-09,77.76,47.49,13.93,131.01,55.77,52.28
2018-10-10,77.8,44.27,14.44,125.33,53.51,59.05
2018-10-11,77.8,46.17,13.24,137.01,58.03,52.34
2018-10-12,77.82,45.35,13.75,130.33,55.84,53.47
2018-10-15,77.83,48.22,12.59,142.07,60.65,47.95
2018-10-16,77.77,48.28,12.53,140.24,60.85,48.79
2018-10-17,77.83,46.25,13.38,131.57,56.63,53.49
2018-10-18,77.8,46.06,13.46,131.57,56.4,52.78
2018-10-19,77.78,45.52,13.24,134.72,57.25,53.36
2018-10-22,77.84,44.74,13.38,133.24,56.62,56.32
2018-10-23,77.98,40.69,15.23,115.59,48.92,63.83
2018-10-24,77.92,42.92,13.69,126.76,53.94,60.94
2018-10-25,78.06,40.56,14.69,119.27,49.75,66.22
2018-10-26,78.01,39.87,15.55,113.35,47.09,66.77
2018-10-29,77.97,41.72,14.88,116.93,48.91,63.33
2018-10-30,77.94,43.01,13.88,125.31,52.21,60.34
2018-10-31,77.85,44.39,13.27,129.96,54.49,57.31
2018-11-01,77.74,43.48,13.89,122.32,52.05,58.01
2018-11-02,77.78,44.24,14.02,122.0,51.54,57.16
2018-11-05,77.72,45.08,13.7,124.03,52.63,54.28
2018-11-06,77.7,47.89,12.44,134.67,57.47,48.59
2018-11-07,77.67,47.66,12.67,134.22,56.49,47.94
2018-11-08,77.75,46.33,13.3,127.73,53.62,50.06
2018-11-09,77.82,43.64,14.5,114.1,48.91,56.13
2018-11-12,77.82,43.4,14.48,114.46,48.89,56.86
2018-11-13,77.88,42.52,14.84,110.17,47.65,59.04
2018-11-14,77.92,43.87,14.06,118.38,50.2,58.13
2018-11-15,78.0,44.12,14.21,117.94,49.65,54.1
2018-11-16,78.05,42.08,15.61,104.42,44.89,58.83
2018-11-19,78.0,39.63,16.43,97.79,42.4,63.8
2018-11-20,77.98,40.01,16.08,99.58,43.35,61.71
2018-11-21,78.01,39.2,16.45,96.83,42.39,62.3
2018-11-23,77.97,41.0,15.31,103.4,45.3,57.0
2018-11-26,77.98,41.4,15.14,104.1,45.77,55.31
2018-11-27,78.06,44.27,13.72,114.82,50.11,52.95
2018-11-28,78.07,43.97,13.85,111.66,49.65,54.51
2018-11-29,78.08,44.86,13.53,114.92,50.69,52.3
2018-11-30,77.91,46.5,12.86,122.42,53.29,47.9
2018-12-03,77.94,42.1,14.29,108.2,47.43,57.15
2018-12-04,78.03,41.86,14.02,108.87,48.12,58.91
2018-12-06,78.11,38.89,15.43,97.29,43.41,65.47
2018-12-07,78.17,39.08,14.94,101.55,44.77,64.92
2018-12-10,78.14,39.09,14.79,101.84,45.25,64.62
2018-12-11,78.11,39.69,14.4,104.28,46.39,63.76
2018-12-12,78.19,39.61,14.39,104.66,46.4,62.28
2018-12-13,78.24,37.44,15.45,96.93,42.9,66.01
2018-12-14,78.35,35.27,16.53,90.84,40.13,70.92
2018-12-17,78.43,35.1,16.2,92.9,40.8,71.55
2018-12-18,78.43,33.37,17.39,87.52,37.85,70.97
2018-12-19,78.41,31.88,18.1,82.72,36.33,76.36
2018-12-20,78.48,29.91,19.9,74.82,32.82,82.49
2018-12-21,78.38,27.54,21.35,68.96,30.39,88.23
2018-12-24,78.23,31.53,17.34,81.25,35.86,81.49
2018-12-26,78.34,32.2,17.08,83.49,36.37,86.4
2018-12-27,78.48,32.01,17.13,82.69,36.22,86.55
2018-12-28,78.57,32.9,16.76,85.0,37.04,81.78
2018-12-31,78.64,32.93,16.5,85.03,37.57,77.95
2019-01-02,78.82,30.49,18.13,72.51,33.93,83.41
2019-01-03,78.62,33.57,15.75,81.71,38.27,73.49
2019-01-04,78.53,34.38,15.25,83.85,39.49,71.0
2019-01-07,78.46,35.31,14.82,86.1,40.63,68.81
2019-01-08,78.53,35.83,14.49,89.2,41.59,66.57
2019-01-09,78.55,36.23,14.34,90.38,41.99,65.45
2019-01-10,78.62,36.24,14.5,89.95,41.49,62.14
2019-01-11,78.64,35.58,14.91,87.5,40.41,62.48
2019-01-14,78.69,36.81,14.04,91.32,42.65,58.26
2019-01-15,78.63,37.02,14.02,91.47,42.71,59.87
2019-01-16,78.59,37.91,13.71,93.33,43.71,59.09
2019-01-17,78.59,39.35,13.32,97.51,44.91,56.76
2019-01-18,78.65,37.81,14.09,92.49,42.43,64.53
2019-01-22,78.69,37.96,14.06,93.49,42.47,63.55
2019-01-23,78.77,38.06,13.8,95.91,43.22,60.5
2019-01-24,78.71,39.1,13.3,99.99,44.76,57.02
2019-01-25,78.7,38.14,13.8,95.85,43.11,60.62
2019-01-28,78.79,37.94,14.2,92.93,41.89,60.28
2019-01-29,78.9,39.74,13.12,101.37,45.03,56.36
2019-01-30,79.06,40.8,12.53,100.92,47.01,52.87
2019-01-31,78.74,40.83,12.71,102.79,46.41,52.04
2019-02-01,78.7,41.69,12.25,107.74,48.11,49.54
2019-02-04,78.75,42.21,11.92,110.45,49.38,49.1
2019-02-05,78.78,42.05,12.01,111.5,48.99,48.48
2019-02-06,78.84,40.82,12.5,106.79,46.99,50.94
2019-02-07,78.9,40.94,12.43,108.56,47.23,50.01
2019-02-08,78.85,41.03,12.47,108.44,47.12,49.26
2019-02-11,78.85,42.61,11.93,112.83,49.16,47.95
2019-02-12,78.8,42.98,11.92,113.23,49.26,47.72
2019-02-13,78.88,42.69,11.86,113.62,49.44,48.93
2019-02-14,78.88,44.07,11.73,116.23,50.03,46.48
2019-02-15,78.91,44.3,11.66,116.49,50.33,46.63
2019-02-19,78.92,44.56,11.66,116.74,50.29,43.92
2019-02-20,78.88,44.07,11.8,117.01,49.72,44.64
2019-02-21,78.98,44.91,11.54,121.3,50.8,42.14
2019-02-22,78.95,45.08,11.41,123.18,51.36,43.26
2019-02-25,79.04,44.97,11.38,123.9,51.52,43.82
2019-02-26,79.0,44.87,11.42,123.56,51.36,43.91
2019-02-27,78.97,44.58,11.5,122.5,51.04,43.76
2019-02-28,78.76,45.45,11.25,124.8,52.06,40.88
2019-03-01,78.81,44.89,11.25,123.52,52.07,42.33
2019-03-04,78.83,44.74,11.23,122.31,52.2,42.72
2019-03-05,78.9,43.88,11.41,120.31,51.3,44.44
2019-03-06,79.01,42.82,11.86,116.92,49.43,47.14
2019-03-07,79.04,42.53,11.9,116.77,49.15,47.51
2019-03-08,79.03,44.4,11.17,124.39,52.22,42.41
2019-03-11,79.09,44.87,10.98,126.46,53.07,40.63
2019-03-12,79.09,45.76,10.76,128.99,54.22,39.97
2019-03-13,79.09,45.65,10.79,129.7,53.98,39.02
2019-03-14,79.14,46.33,10.54,134.35,55.32,37.85
2019-03-15,79.13,46.78,10.43,136.0,55.82,37.98
2019-03-18,79.12,46.86,10.34,136.6,56.38,38.45
2019-03-19,79.28,46.39,10.18,135.22,57.01,38.97
2019-03-20,79.27,47.92,9.71,145.63,59.65,38.15
2019-03-21,79.47,45.18,10.36,134.99,55.75,44.74
2019-03-22,79.57,45.02,10.41,133.46,55.4,44.88
2019-03-25,79.6,46.03,10.27,135.63,56.16,41.29
2019-03-26,79.65,45.34,10.47,133.42,55.06,42.2
2019-03-27,79.63,45.87,10.4,134.89,55.41,40.84
2019-03-28,79.59,46.76,10.17,138.63,56.66,38.91
2019-03-29,79.3,48.36,9.78,144.32,58.89,37.87
2019-04-01,79.34,48.41,9.66,145.85,59.54,37.71
2019-04-02,79.29,48.65,9.5,149.34,60.57,38.09
2019-04-03,79.32,49.01,9.52,147.59,60.48,37.63
2019-04-04,79.33,49.66,9.37,149.38,61.39,36.43
2019-04-05,79.31,49.81,9.3,151.17,61.87,36.15
2019-04-08,79.35,49.01,9.4,148.97,61.19,38.08
2019-04-09,79.41,49.51,9.25,152.13,62.18,36.54
2019-04-10,79.36,49.47,9.33,151.38,61.71,35.39
2019-04-11,79.25,50.45,9.2,154.39,62.47,32.98
2019-04-12,79.26,50.35,9.21,154.37,62.52,32.36
2019-04-15,79.21,50.43,9.11,156.61,63.13,32.0
2019-04-16,79.23,50.03,9.02,159.1,63.76,32.27
2019-04-17,79.28,50.3,9.0,160.38,63.96,31.55
2019-04-18,79.25,50.39,8.92,161.44,64.5,31.1
2019-04-22,79.35,51.75,8.58,166.92,66.95,30.74
2019-04-23,79.43,51.48,8.66,167.05,66.3,31.83
2019-04-24,79.41,51.34,8.58,166.55,67.04,32.75
2019-04-25,79.5,52.02,8.55,164.74,67.28,31.1
2019-04-26,79.46,52.2,8.5,164.83,67.64,31.81
2019-04-29,79.56,52.3,8.7,165.83,66.09,31.84
2019-04-30,79.32,51.15,8.8,164.57,65.33,33.62
2019-05-01,79.26,50.8,8.9,161.79,64.53,33.71
2019-05-02,79.3,52.25,8.48,166.36,67.57,31.35
2019-05-03,79.38,51.64,8.63,162.63,66.36,33.81
2019-05-06,79.45,49.06,9.14,151.95,62.5,42.39
2019-05-07,79.4,48.83,9.21,151.36,61.95,41.29
2019-05-08,79.45,48.45,9.36,148.3,60.97,41.08
2019-05-09,79.46,48.97,9.35,149.52,61.14,36.51
2019-05-10,79.61,45.36,10.32,132.7,54.82,44.37
2019-05-13,79.59,46.51,9.98,139.13,56.54,40.79
2019-05-14,79.67,47.33,9.57,143.3,58.89,38.27
2019-05-15,79.62,48.62,9.28,147.79,60.73,35.85
2019-05-16,79.62,47.73,9.57,143.95,58.84,36.55
2019-05-17,79.59,46.74,10.05,136.29,55.89,37.32
2019-05-20,79.53,47.99,9.76,141.18,57.57,34.6
2019-05-21,79.59,47.57,9.87,138.98,56.82,33.97
2019-05-22,79.76,45.89,10.32,131.72,54.14,37.4
2019-05-23,79.74,46.06,41.4,131.84,54.06,36.23
2019-05-24,79.84,44.8,41.92,130.33,53.48,37.8
2019-05-28,79.88,43.88,42.94,128.06,52.14,38.9
2019-05-29,79.94,44.25,42.41,130.42,52.76,37.77
2019-05-30,80.13,42.52,44.44,123.99,50.22,40.23
2019-05-31,80.19,42.1,47.29,117.31,47.01,40.64
2019-06-03,80.13,44.83,43.48,128.99,50.82,37.36
2019-06-04,80.21,45.99,42.49,134.41,51.94,36.17
2019-06-05,80.12,46.89,41.5,138.86,53.14,35.03
2019-06-06,80.23,48.26,39.14,146.45,56.17,35.46
2019-06-07,80.13,48.91,37.77,150.79,58.22,34.99
2019-06-10,80.11,48.88,37.58,151.04,58.44,35.15
2019-06-11,80.19,48.63,38.24,148.39,57.45,34.85
2019-06-12,80.26,49.24,37.59,149.66,58.39,34.54
2019-06-13,80.28,49.01,38.12,145.58,57.63,34.08
2019-06-14,80.26,49.11,37.4,146.36,58.68,33.46
2019-06-17,80.3,50.54,35.82,153.97,61.22,33.11
2019-06-18,80.5,50.99,35.39,155.76,61.94,31.36
2019-06-19,80.56,52.41,34.45,162.34,63.64,31.63
2019-06-20,80.49,52.16,34.57,160.06,63.35,32.69
2019-06-21,80.54,51.96,34.62,160.95,63.33,32.17
2019-06-24,80.59,50.11,36.11,152.03,60.09,33.46
2019-06-25,80.48,50.0,35.65,156.89,60.85,33.03
2019-06-26,80.56,50.47,35.27,158.05,61.51,32.24
2019-06-27,80.53,51.35,35.15,158.58,61.77,31.51
2019-06-28,80.36,52.56,33.74,165.75,64.23,28.92
2019-07-01,80.45,53.04,33.34,167.0,65.01,27.3
2019-07-02,80.47,54.23,32.61,170.36,66.45,27.04
2019-07-03,80.26,53.99,32.8,169.76,66.02,27.19
2019-07-05,80.21,53.23,33.51,165.66,64.63,28.3
2019-07-08,80.18,53.38,32.98,167.28,65.6,28.43
2019-07-09,80.31,54.15,32.02,171.13,67.54,27.11
2019-07-10,80.23,54.47,32.1,173.14,67.36,26.45
2019-07-11,80.3,55.16,31.57,177.04,68.49,25.74
2019-07-12,80.27,55.23,31.28,178.44,69.07,25.68
2019-07-15,80.23,54.64,31.76,173.52,68.09,25.8
2019-07-16,80.36,53.61,32.22,172.26,67.08,26.65
2019-07-17,80.49,54.17,32.1,176.21,67.37,26.33
2019-07-18,80.38,53.18,32.86,173.22,65.74,26.74
2019-07-19,80.43,53.58,32.07,179.72,67.29,26.0
2019-07-22,80.43,54.73,31.47,182.4,68.59,24.57
2019-07-23,80.44,55.5,30.8,187.1,70.05,23.63
2019-07-24,80.39,54.66,31.68,182.57,68.05,24.71
2019-07-25,80.36,55.74,30.73,185.85,70.07,23.76
2019-07-26,80.39,55.46,31.02,185.61,69.42,24.06
2019-07-29,80.4,55.1,31.43,181.77,68.49,24.94
2019-07-30,80.4,53.19,32.74,173.39,65.6,27.02
2019-07-31,80.53,51.82,33.24,170.97,64.68,30.23
2019-08-01,80.55,50.67,34.78,161.88,61.72,30.6
2019-08-02,80.76,46.13,38.45,142.1,55.24,37.15
2019-08-05,80.79,48.0,36.81,149.28,57.51,33.56
2019-08-06,80.8,48.09,36.33,152.03,58.35,33.83
2019-08-07,80.8,50.84,33.9,163.0,62.21,30.81
2019-08-08,80.74,49.73,34.86,157.16,60.37,32.5
2019-08-09,80.86,47.96,36.05,151.38,58.35,35.98
2019-08-12,80.74,50.21,33.68,162.18,62.18,31.97
2019-08-13,80.82,45.73,36.73,147.56,56.61,38.59
2019-08-14,81.01,46.1,36.85,146.74,56.37,37.32
2019-08-15,81.02,48.08,35.11,154.73,58.97,34.12
2019-08-16,80.94,49.81,33.53,161.92,61.73,30.32
2019-08-19,81.05,48.68,34.2,159.6,60.46,31.39
2019-08-20,80.98,49.88,33.31,164.8,62.0,29.12
2019-08-21,80.93,49.77,33.65,163.71,61.4,29.81
2019-08-22,81.08,45.98,36.73,147.71,55.78,35.32
2019-08-23,81.05,47.47,35.22,153.57,58.04,33.96
2019-08-26,81.15,46.9,35.41,152.79,57.69,34.94
2019-08-27,81.16,47.89,35.1,153.18,58.27,33.76
2019-08-28,81.12,49.68,33.46,161.16,60.92,31.66
2019-08-29,81.16,49.64,33.69,160.76,60.49,31.82
2019-08-30,81.07,48.78,34.67,155.15,58.73,34.16
2019-09-03,81.13,50.36,33.22,163.15,61.2,30.88
2019-09-04,80.94,52.32,31.39,173.5,64.58,29.1
2019-09-05,80.94,52.44,31.47,172.59,64.4,27.83
2019-09-06,80.83,52.46,31.69,168.92,63.99,27.44
2019-09-09,80.65,52.52,31.96,166.17,63.46,27.32
2019-09-10,80.62,53.62,31.1,171.19,65.17,26.63
2019-09-11,80.53,54.1,30.69,173.91,65.98,25.63
2019-09-12,80.39,53.96,31.03,170.18,65.28,25.11
2019-09-13,80.5,53.5,31.47,169.0,64.38,25.65
2019-09-16,80.56,53.85,31.04,170.75,65.23,25.48
2019-09-17,80.57,53.97,31.07,171.11,65.19,24.2
2019-09-18,80.58,53.95,30.94,172.19,65.48,23.61
2019-09-19,80.64,53.06,31.87,166.0,63.42,25.36
2019-09-20,80.71,53.14,31.89,167.39,63.48,25.06
2019-09-23,80.84,51.83,33.15,162.21,60.97,26.78
2019-09-24,80.65,52.78,31.87,168.0,62.92,25.84
2019-09-25,80.72,52.4,32.22,168.37,62.29,26.17
2019-09-26,80.74,51.52,33.39,161.8,60.03,27.2
2019-09-27,80.79,52.31,32.51,166.79,61.63,26.04
2019-09-30,80.77,50.39,33.29,162.35,60.14,27.7
2019-10-01,80.93,47.78,35.01,152.94,57.06,30.59
2019-10-02,81.14,48.86,33.83,158.63,58.94,28.8
2019-10-03,81.11,50.82,32.4,166.44,61.42,26.45
2019-10-04,81.03,50.14,32.73,164.29,60.85,26.92
2019-10-07,81.1,47.88,34.19,155.48,58.08,30.05
2019-10-08,81.02,49.13,33.16,162.14,59.84,28.41
2019-10-09,80.91,50.21,32.42,165.25,61.15,27.04
2019-10-10,80.78,51.73,31.21,172.03,63.44,24.6
2019-10-11,80.79,51.59,31.18,171.96,63.51,23.47
2019-10-14,80.72,53.09,30.01,177.61,65.92,22.46
2019-10-15,80.79,52.81,30.22,174.09,65.43,22.03
2019-10-16,80.8,53.19,30.0,172.69,65.88,21.87
2019-10-17,80.85,52.5,30.85,167.61,63.99,21.79
2019-10-18,80.77,53.64,30.05,173.31,65.68,20.92
2019-10-21,80.81,53.03,30.76,166.2,64.16,21.42
2019-10-22,80.81,53.53,30.6,166.67,64.46,21.01
2019-10-23,80.82,53.73,29.72,173.7,66.31,20.56
2019-10-24,80.76,54.46,29.05,179.82,67.82,19.55
2019-10-25,80.67,55.33,28.15,186.61,69.89,19.84
2019-10-28,80.68,55.24,28.81,181.51,68.28,19.83
2019-10-29,80.79,55.74,28.41,185.0,69.24,19.09
2019-10-30,80.97,55.24,28.39,184.52,69.29,19.51
2019-10-31,80.79,56.8,27.62,190.99,71.17,18.18
2019-11-01,80.67,57.45,27.12,193.99,72.44,18.24
2019-11-04,80.56,57.26,27.1,193.18,72.53,18.8
2019-11-05,80.64,57.33,27.26,193.36,72.07,18.68
2019-11-06,80.48,57.95,27.0,197.51,72.8,18.43
2019-11-07,80.5,58.29,26.67,200.81,73.66,17.85
2019-11-08,80.5,57.96,26.79,201.17,73.35,17.77
2019-11-11,80.51,58.29,26.56,202.89,73.95,17.46
2019-11-12,80.6,58.37,26.6,204.64,73.84,17.62
2019-11-13,80.67,58.64,26.61,203.78,73.82,17.23
2019-11-14,80.65,59.9,26.12,208.6,75.21,16.1
2019-11-15,80.74,59.95,25.96,210.5,75.6,16.08
2019-11-18,80.75,59.9,25.88,211.79,75.91,16.31
2019-11-19,80.77,59.27,26.35,207.59,74.58,16.55
2019-11-20,80.71,58.99,26.54,204.83,74.0,16.61
2019-11-21,80.7,59.33,26.47,204.03,74.2,15.88
2019-11-22,80.72,60.69,25.53,212.58,76.77,14.87
2019-11-25,80.78,61.09,25.4,212.78,77.23,14.56
2019-11-26,80.71,61.88,24.89,216.5,78.79,14.43
2019-11-27,80.75,61.22,25.23,214.3,77.74,14.8
2019-11-29,80.59,59.61,26.05,205.73,75.24,16.04
2019-12-02,80.75,58.38,26.61,200.37,73.55,17.44
2019-12-03,80.69,59.46,26.21,202.46,74.64,16.23
2019-12-04,80.63,59.86,26.08,204.53,75.03,15.91
2019-12-05,80.57,61.41,25.27,211.37,77.35,15.12
2019-12-06,80.59,60.88,25.58,208.1,76.4,16.27
2019-12-09,80.52,60.66,25.64,208.3,76.23,16.23
2019-12-10,80.64,61.17,25.24,212.55,77.38,15.75
2019-12-11,80.49,62.74,24.68,219.43,79.15,14.44
2019-12-12,80.64,62.8,24.45,223.85,79.86,13.47
2019-12-13,80.55,64.11,23.75,229.64,82.15,13.02
2019-12-16,80.57,64.13,23.71,228.08,82.26,12.87
2019-12-17,80.58,64.13,23.66,228.14,82.45,13.08
2019-12-18,80.63,64.94,23.18,232.59,84.13,12.58
2019-12-19,80.57,65.89,22.93,236.26,85.13,12.78
2019-12-20,80.41,65.76,22.74,238.77,85.76,12.87
2019-12-23,80.47,65.78,22.61,238.99,85.84,12.68
2019-12-24,80.47,66.78,22.01,244.03,88.07,12.62
2019-12-26,80.57,66.74,22.09,244.33,87.81,13.03
2019-12-27,80.63,65.57,22.52,239.98,86.06,13.73
2019-12-30,80.61,66.08,22.39,241.75,86.55,12.89
2019-12-31,80.67,67.91,21.3,255.23,90.84,12.1
2020-01-02,80.74,66.28,21.87,247.13,88.37,13.03
2020-01-03,80.71,67.05,21.45,248.86,90.05,12.81
2020-01-06,80.73,66.54,21.46,247.98,89.94,12.71
2020-01-07,80.67,67.56,20.98,256.17,92.01,12.35
2020-01-08,80.68,68.93,20.45,264.84,94.33,11.69
2020-01-09,80.72,68.28,20.62,263.0,93.56,11.58
2020-01-10,80.68,69.76,19.9,273.66,96.83,11.14
2020-01-13,80.7,69.38,20.14,268.5,95.7,11.02
2020-01-14,80.74,69.87,20.13,269.64,95.76,10.98
2020-01-15,80.73,71.51,19.56,280.64,98.43,10.58
2020-01-16,80.74,72.25,19.26,286.24,99.9,10.61
2020-01-17,80.83,71.73,19.3,285.83,99.85,10.73
2020-01-21,80.88,71.84,19.15,288.92,100.53,10.83
2020-01-22,80.94,72.03,18.97,292.95,101.46,10.76
2020-01-23,80.98,70.05,19.46,288.32,98.83,11.71
2020-01-24,81.1,66.7,20.66,267.98,92.72,13.54
2020-01-27,81.04,68.74,19.71,282.89,97.03,12.38
2020-01-28,81.17,68.62,19.63,284.73,97.38,12.4
2020-01-29,81.16,69.26,19.41,292.65,98.48,12.1
2020-01-30,81.33,65.5,20.36,268.44,93.64,14.17
2020-01-31,81.16,66.89,19.44,278.77,97.94,13.4
2020-02-03,81.03,70.01,18.11,301.15,104.63,12.31
2020-02-04,80.96,72.35,17.9,306.38,105.84,11.58
2020-02-05,80.96,73.13,17.46,314.32,108.42,11.4
2020-02-06,81.08,71.91,17.68,306.02,107.02,11.65
2020-02-07,81.12,73.47,17.04,318.03,110.88,11.43
2020-02-10,81.06,73.92,17.04,314.91,110.96,11.43
2020-02-11,81.0,75.3,16.55,324.78,114.21,10.575
2020-02-12,81.03,75.07,16.62,322.37,113.77,10.875
2020-02-13,81.09,75.38,16.49,326.52,114.54,10.69
2020-02-14,81.13,74.7,16.45,323.24,114.74,10.95
2020-02-18,81.1,75.83,15.99,333.8,118.06,10.72
2020-02-19,81.16,74.93,16.45,323.83,114.7,11.28
2020-02-20,81.25,72.51,17.39,301.88,108.14,12.32
2020-02-21,81.45,65.31,19.41,263.92,95.68,15.74
2020-02-24,81.52,59.41,20.97,238.94,87.94,18.03
2020-02-25,81.56,58.67,20.67,241.34,89.15,17.42
2020-02-26,81.67,50.85,23.76,202.14,75.82,21.7
2020-02-27,81.95,50.26,23.4,207.6,77.0,23.0
2020-02-28,81.87,56.52,20.07,243.24,87.51,21.69
2020-03-02,82.23,51.71,22.08,214.65,79.27,25.51
2020-03-03,82.33,58.16,19.33,243.28,88.89,23.31
2020-03-04,82.4,52.31,21.04,219.59,81.09,28.73
2020-03-05,82.51,49.7,22.09,206.08,76.84,33.52
2020-03-06,82.5,38.16,26.66,160.01,61.23,45.84
2020-03-09,82.08,44.0,22.5,190.4,70.76,40.47
2020-03-10,81.79,37.59,25.28,164.15,61.66,48.2213
2020-03-11,81.57,26.81,32.27,115.84,44.76,65.2
2020-03-12,81.46,34.04,23.12,156.98,56.84,57.03
2020-03-13,81.03,22.51,30.69,100.21,37.25,90.6
2020-03-16,80.81,26.19,25.08,108.77,43.32,87.72
2020-03-17,79.99,22.24,26.94,98.44,39.31,111.02
2020-03-18,78.67,22.02,26.6,97.18,40.22,93.9
2020-03-19,80.23,19.12,29.32,85.195,35.51,91.39
2020-03-20,80.95,17.55,29.48,83.13,35.62,70.06
2020-03-23,81.22,22.43,22.84,107.0,43.56,60.54
2020-03-24,81.9,23.27,23.16,106.4,42.55,68.01
2020-03-25,81.86,27.41,19.47,126.15,49.48,59.48
2020-03-26,81.8,24.9,21.35,109.7,44.34,67.0
2020-03-27,81.95,27.29,19.04,122.87,49.0,63.24
2020-03-30,82.18,26.05,19.46,116.24,47.64,58.44
2020-03-31,81.85,22.59,21.95,99.66,41.73,66.04
2020-04-01,81.97,24.12,20.65,106.475,44.2,60.56
2020-04-02,81.78,23.11,21.46,101.29,42.42,56.6
2020-04-03,81.91,27.79,16.95,127.19,51.3,50.66
2020-04-06,81.98,27.78,16.9,124.26,51.2,52.81
2020-04-07,82.14,30.61,15.83,133.82,54.47,50.82
2020-04-08,82.57,31.98,15.75,133.97,54.67,49.38
2020-04-09,82.51,31.09,15.22,135.12,56.57,47.81
2020-04-13,82.61,33.88,13.23,151.99,63.91,42.08
2020-04-14,82.73,31.7,13.67,142.25,61.79,47.31
2020-04-15,82.7,32.18,12.93,146.84,65.1,47.56
2020-04-16,82.71,34.76,12.61,152.99,66.73,44.64
2020-04-17,82.6,32.94,13.02,145.2,64.57,51.3
2020-04-20,82.59,29.94,14.45,127.06,57.43,57.47
2020-04-21,82.55,31.91,13.15,141.72,62.51,53.3
2020-04-22,82.62,31.85,13.25,138.83,62.1,53.18
2020-04-23,82.58,33.24,12.6,147.2,65.1,48.76
2020-04-24,82.56,34.66,12.35,151.62,66.37,43.07
2020-04-27,82.57,34.2,13.0,145.38,62.78,44.15
2020-04-28,82.7,36.84,11.66,163.25,69.31,40.1
2020-04-29,82.68,35.75,11.58,160.89,69.77,42.14
2020-04-30,82.56,32.99,12.62,147.17,63.51,47.6
2020-05-01,82.57,33.22,12.17,152.96,65.75,45.98
2020-05-04,82.55,34.13,11.76,160.28,67.85,43.16
2020-05-05,82.56,33.46,11.54,163.42,69.19,44.13
2020-05-06,82.6,34.67,11.09,171.3,71.89,41.28
2020-05-07,82.63,36.39,10.64,178.5,74.79,37.02
2020-05-08,82.57,36.38,10.37,182.26,76.65,33.32
2020-05-11,82.66,34.24,10.99,170.43,72.09,38.37
2020-05-12,82.71,32.45,11.4,161.51,69.36,44.14
2020-05-13,82.72,33.55,11.02,168.16,71.66,40.78
2020-05-14,82.76,33.96,10.8,170.08,72.89,39.25
2020-05-15,82.71,37.09,10.2,182.91,77.11,35.42
2020-05-18,82.79,35.98,10.29,180.76,76.52,38.1
2020-05-19,82.85,37.83,9.66,192.26,81.0,34.52
2020-05-20,82.76,36.94,9.96,185.11,78.51,35.81
2020-05-21,82.84,37.19,9.87,186.66,79.22,35.29
2020-05-22,82.86,38.64,9.92,186.68,78.89,34.65
2020-05-26,82.88,40.26,9.78,189.38,80.0,33.45
2020-05-27,82.95,40.1,9.83,187.94,79.49,35.39
2020-05-28,83.01,40.53,9.43,194.65,82.77,33.55
2020-05-29,82.92,41.1,9.3,194.92,83.79,33.87
2020-06-01,82.91,42.1,9.13,200.5,85.46,32.5
2020-06-02,82.87,43.8,8.97,205.11,86.62,30.38
2020-06-03,82.82,43.43,9.18,200.0,84.86,29.95
2020-06-04,82.75,46.77,8.64,215.48,89.89,27.54
2020-06-05,82.77,48.48,8.43,219.27,91.89,28.45
2020-06-08,82.8,47.42,8.24,222.04,93.94,30.59
2020-06-09,82.96,46.65,7.93,233.78,97.33,30.3
2020-06-10,82.86,38.56,9.12,193.28,83.0,45.58
2020-06-11,82.85,39.88,8.91,200.04,84.8,40.4
2020-06-12,83.05,41.0,8.58,205.89,87.79,38.8
2020-06-15,83.0,43.36,8.15,219.92,92.43,37.69
2020-06-16,83.0,42.77,8.06,219.55,93.33,37.65
2020-06-17,82.98,42.86,7.99,222.74,94.05,36.69
2020-06-18,83.0,42.13,8.0,217.95,93.92,37.53
2020-06-19,83.01,42.94,7.72,230.2,97.26,34.72
2020-06-22,83.02,43.47,7.52,235.21,99.8,33.62
2020-06-23,83.03,40.17,7.96,219.08,93.92,37.13
